nu,[0]Halon-1202-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
626.548531,0.7877614211538729
626.667033,0.78943324687583
626.785536,0.7904364640074001
626.904038,0.793374429845627
627.02254,0.7950899707312478
627.141043,0.7977978774645643
627.259545,0.798955523477418
627.378048,0.8015162761716813
627.49655,0.803723479444656
627.615052,0.8065737024801757
627.733555,0.807308018612599
627.852057,0.8095149806358845
627.970559,0.8110301899288178
628.089062,0.8136540526994547
628.207564,0.8150465914108421
628.326067,0.8175444537608733
628.444569,0.8198449844077319
628.563071,0.8209607321229989
628.681574,0.8243912861098859
628.800076,0.8251995855723193
628.918578,0.8263474105498149
629.037081,0.8293276223904793
629.155583,0.8296677164301733
629.274085,0.8320522829925588
629.392588,0.8336596945519353
629.51109,0.8356294548339794
629.629593,0.8374782380821817
629.748095,0.8397676773348125
629.866597,0.8405658356934728
629.9851,0.8430070146155616
630.103602,0.8449819608156482
630.222104,0.8472580222203479
630.340607,0.8490815865973748
630.459109,0.851053742694776
630.577612,0.852766081041129
630.696114,0.8546955118198319
630.814616,0.8573234588758386
630.933119,0.8595468046242025
631.051621,0.8614743475086214
631.170123,0.8644775006937119
631.288626,0.8659223842618469
631.407128,0.8674737734087282
631.525631,0.8706284254355868
631.644133,0.8720487069840467
631.762635,0.8746250489055996
631.881138,0.8767705073888842
631.99964,0.87930803912245
632.118142,0.8806544101334876
632.236645,0.8841840824123508
632.355147,0.8852457401785063
632.473649,0.8876125045291557
632.592152,0.8901814149548273
632.710654,0.8923471861394351
632.829157,0.8934275797409756
632.947659,0.8964614387218198
633.066161,0.8974570633882651
633.184664,0.9003245225862656
633.303166,0.9015858596478111
633.421668,0.902894107394701
633.540171,0.9050690860672196
633.658673,0.9079100220042723
633.777176,0.909668528703395
633.895678,0.9114851288743193
634.01418,0.9129090682560342
634.132683,0.9146251223566593
634.251185,0.9163682274991276
634.369687,0.9174923839131157
634.48819,0.9200806037546801
634.606692,0.9212056295032022
634.725195,0.9224399500342826
634.843697,0.9238468202809659
634.962199,0.9258518929006972
635.080702,0.9271072725432099
635.199204,0.9277741023687636
635.317706,0.9306081330808604
635.436209,0.931104279427048
635.554711,0.9326950317528724
635.673213,0.9339204646502103
635.791716,0.9351531184995874
635.910218,0.9367451676080522
636.028721,0.9379477829708809
636.147223,0.9389406568629374
636.265725,0.9399280022524173
636.384228,0.9414999349281638
636.50273,0.9430301730395158
636.621232,0.9444656133082995
636.739735,0.945179899278037
636.858237,0.9456384227121317
636.97674,0.9473951573701574
637.095242,0.9484141547773052
637.213744,0.9495605313483195
637.332247,0.9502805710916685
637.450749,0.9514263493726067
637.569251,0.9525039738204595
637.687754,0.9540339701920872
637.806256,0.9547593116042568
637.924758,0.9559047545747068
638.043261,0.9566592610397254
638.161763,0.9579085163371711
638.280266,0.9584345524963536
638.398768,0.9593128807593708
638.51727,0.9616112654034562
638.635773,0.9615266473353503
638.754275,0.9619276875583642
638.872777,0.9630759520932276
638.99128,0.9637956385988851
639.109782,0.9654895505596964
639.228285,0.9659579265637178
639.346787,0.9666053352322009
639.465289,0.9667000671968441
639.583792,0.9677940234885145
639.702294,0.9685007710571382
639.820796,0.9689977394141752
639.939299,0.9702097439334544
640.057801,0.9712076323769986
640.176304,0.9716156252551038
640.294806,0.9725001978935935
640.413308,0.9729388944014702
640.531811,0.9730303549561227
640.650313,0.9746147639108097
640.768815,0.9754093987130942
640.887318,0.9757586577914783
641.00582,0.9763423359712196
641.124322,0.9773914909354205
641.242825,0.9780455846127959
641.361327,0.9784838471981914
641.47983,0.9783664361813296
641.598332,0.979251279328481
641.716834,0.979945814669209
641.835337,0.9806418232514327
641.953839,0.9812470659545519
642.072341,0.9812294036663258
642.190844,0.9825136914674398
642.309346,0.9828595971626671
642.427849,0.9832862508049792
642.546351,0.9840722104684448
642.664853,0.9849050878159439
642.783356,0.9853079963860466
642.901858,0.9856322160480675
643.02036,0.9867693053992105
643.138863,0.98644175236663
643.257365,0.9866785267989934
643.375868,0.9875797756514576
643.49437,0.9874395492796231
643.612872,0.9885737808065251
643.731375,0.9881033316626402
643.849877,0.9885352271808743
643.968379,0.9886795638603639
644.086882,0.9885727922332387
644.205384,0.9881477973130347
644.323886,0.9876627358368913
644.442389,0.9869755617370755
644.560891,0.9869232534184861
