nu,[0]Ethanol-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
683.663673,1.0006086551554223
683.781676,0.9982198862852103
683.899678,0.9998692685461014
684.01768,1.0011708849511705
684.135683,0.9974502561329415
684.253685,0.999778984427541
684.371687,1.0010672691267894
684.48969,1.0005696621959137
684.607692,1.0003680977313492
684.725695,0.9998776974795631
684.843697,0.9998318041465089
684.961699,0.9997967506579467
685.079702,1.001338294718201
685.197704,0.9993469433343889
685.315706,0.9993892166041654
685.433709,1.0001887578125144
685.551711,0.9995977409278839
685.669713,1.0006581965163255
685.787716,0.9998276948462385
685.905718,1.000025238318481
686.02372,1.0000243002952474
686.141723,0.9996377156408327
686.259725,1.0011251324871802
686.377728,0.9994877612390932
686.49573,0.9996567889104055
686.613732,0.9999433536044676
686.731735,0.9998107879028671
686.849737,0.9988305843000791
686.967739,1.000335326209268
687.085742,0.9998369432951898
687.203744,0.9985589393265407
687.321746,0.9996304483010567
687.439749,1.000632760108268
687.557751,1.000648280042734
687.675754,0.999263601274727
687.793756,0.9991907975810089
687.911758,1.0003035360577492
688.029761,0.9992400888788134
688.147763,0.9995512907001424
688.265765,0.9987500817992789
688.383768,0.9997258375893843
688.50177,0.9993938637748272
688.619772,0.9992214732093632
688.737775,1.0008631122672027
688.855777,1.0002343774621065
688.973779,1.0004482504342138
689.091782,1.0000497402370045
689.209784,1.0002979643825707
689.327787,1.001565223685865
689.445789,1.0001639734421754
689.563791,0.9996640864316005
689.681794,0.9994017790055726
689.799796,1.0004474800893577
689.917798,1.0006638002179162
690.035801,1.0006921894526277
690.153803,0.9993466235434182
690.271805,1.0002337473146472
690.389808,0.9986343333725493
690.50781,1.0000001519800115
690.625813,0.999735395014076
690.743815,1.000572353731925
690.861817,1.0002732273197865
690.97982,0.9994287032521669
691.097822,0.9994874014235638
691.215824,0.9997482816863722
691.333827,1.0008679764737483
691.451829,1.0001475508845612
691.569831,1.000110136064531
691.687834,1.0003386473280642
691.805836,1.000475232887385
691.923838,1.0010470477721896
692.041841,1.0009659562355067
692.159843,0.9999390078600962
692.277846,1.0003878451925052
692.395848,1.0002851006334628
692.51385,1.0000445889940597
692.631853,1.000858428238798
692.749855,1.0002824798899321
692.867857,1.0010337339349913
692.98586,0.9999448885186935
693.103862,1.0006298983026665
693.221864,1.0003291841692212
693.339867,1.0010325326952314
693.457869,1.000222644781671
693.575872,1.0000441809759506
693.693874,1.001447646830501
693.811876,0.9996021091795564
693.929879,0.999676932197645
694.047881,1.0009069109953046
694.165883,1.0002536821718813
694.283886,1.0003487307924497
694.401888,1.000678530097467
694.51989,1.0003502613271786
694.637893,0.9999419756834758
694.755895,1.001354115988245
694.873897,1.0001663238302747
694.9919,1.0009074014398112
695.109902,1.0002580332848625
695.227905,1.0003163000123032
695.345907,0.9998997650238609
695.463909,1.0003408880891438
695.581912,1.0005821093599327
695.699914,1.0006220033639146
