nu,[0]HCFC-123a-PNNL(x-sec)-X=0.01-T=278.18K-P=1.0atm-L=15cm
556.598332,0.9938861660103051
556.717934,0.9947070572462378
556.837537,0.9935388634899353
556.957139,0.993821664891215
557.076742,0.9929441105052923
557.196344,0.9943805485186841
557.315946,0.9932853447223432
557.435549,0.9937897637277884
557.555151,0.9942729623638503
557.674753,0.9934674306136929
557.794356,0.9934083210600981
557.913958,0.992947784405298
558.033561,0.9934230236120484
558.153163,0.993579301344584
558.272765,0.9942199690272412
558.392368,0.9936045385793497
558.51197,0.9926484557743583
558.631573,0.9926619558851574
558.751175,0.9930963405055642
558.870777,0.9927352170408051
558.99038,0.9931433150734099
559.109982,0.9929151169605734
559.229585,0.9924377388755876
559.349187,0.9916155472408853
559.468789,0.9929557280193476
559.588392,0.9923918893111847
559.707994,0.9909026337337362
559.827597,0.9921127687328714
559.947199,0.9914150628468884
560.066801,0.9911732861989209
560.186404,0.9914296367554303
560.306006,0.9911071771454928
560.425609,0.9918996857960742
560.545211,0.9920157448486345
560.664813,0.990922650169103
560.784416,0.9918144852724792
560.904018,0.9915168864023929
561.02362,0.9906022375975437
561.143223,0.9911461284229423
561.262825,0.989724160929981
561.382428,0.9906677185695711
561.50203,0.9909418742549893
561.621632,0.9904539555417642
561.741235,0.990011222558575
561.860837,0.9903875973497671
561.98044,0.9903877954273064
562.100042,0.9894846766618011
562.219644,0.9908701326603703
562.339247,0.9903116375341465
562.458849,0.9905607322333319
562.578452,0.9901595373482146
562.698054,0.9910281890511917
562.817656,0.9899310348971918
562.937259,0.99071527176133
563.056861,0.9905593454492775
563.176464,0.9901478535346085
563.296066,0.9899993424951847
563.415668,0.9904757457684776
563.535271,0.9905502323452197
563.654873,0.9900082525293623
563.774475,0.9891582005900174
563.894078,0.989915196127344
564.01368,0.9901591412844789
564.133283,0.9890098379874022
564.252885,0.9901099315980278
564.372487,0.9896905108805634
564.49209,0.9887873358062891
564.611692,0.9892106273639458
564.731295,0.9895994635418042
564.850897,0.989429267071391
564.970499,0.9898142299267028
565.090102,0.9896400379515791
565.209704,0.9890306074120782
565.329307,0.9891987569076404
565.448909,0.9897013975360596
565.568511,0.9886993376493783
565.688114,0.9880489874738777
565.807716,0.9883810277133053
565.927319,0.9884680090708676
566.046921,0.9892858102285381
566.166523,0.9883820160948272
566.286126,0.989085005591422
566.405728,0.9888090893669651
566.525331,0.988644960681188
566.644933,0.9880983911583332
566.764535,0.9886746204749031
566.884138,0.988613324548627
567.00374,0.9884620782806056
567.123342,0.9880391070334053
567.242945,0.9885866323492105
567.362547,0.9879531513702189
567.48215,0.9891542439651282
567.601752,0.9890503882220338
567.721354,0.9887220779956573
567.840957,0.9878770819062753
567.960559,0.9882327816778789
568.080162,0.9886232107313033
568.199764,0.988028238663004
568.319366,0.9885312730478739
568.438969,0.988490744096528
568.558571,0.9889692894152962
568.678174,0.9881586669985883
568.797776,0.9884442861233265
568.917378,0.9884294595702341
569.036981,0.9882001705341704
569.156583,0.9880509635738287
569.276186,0.987949199565517
569.395788,0.9881942413509347
569.51539,0.988161631479036
569.634993,0.9882377228541402
569.754595,0.9886775865032136
569.874197,0.9886350742810133
569.9938,0.9882140054334019
570.113402,0.9882802179898619
570.233005,0.9877585437688771
570.352607,0.9883948651445551
570.472209,0.9876281682460734
570.591812,0.9877111324966558
570.711414,0.9880410831135954
570.831017,0.9872677497450414
570.950619,0.986469373122385
571.070221,0.987079199611951
571.189824,0.9866548467985113
571.309426,0.9869479268082376
571.429029,0.985800773568269
571.548631,0.9846982794631396
571.668233,0.9861596703651021
571.787836,0.9875936018650999
571.907438,0.987816823242187
572.027041,0.9881537262176052
572.146643,0.9891057765946342
572.266245,0.9881902885818749
572.385848,0.9891908433492393
572.50545,0.9884729514232689
572.625053,0.9892937245466772
572.744655,0.9893837543719058
572.864257,0.9883306215662596
572.98386,0.9891740272478396
573.103462,0.9891552331198668
573.223064,0.988468997539371
573.342667,0.9896865521264374
573.462269,0.9889485212782846
573.581872,0.9900181526613882
573.701474,0.9892897673796933
573.821076,0.9891799623098083
573.940679,0.9887388864138543
574.060281,0.9880302147214574
574.179884,0.9884531821619337
574.299486,0.9886775865032136
574.419088,0.9898152197414276
574.538691,0.9890464320283933
574.658293,0.9892017245083624
574.777896,0.9889959919465928
574.897498,0.9891285262891163
575.0171,0.9890236842220574
575.136703,0.9888733640466784
575.256305,0.989639048312036
575.375908,0.9895440475235089
575.49551,0.9892482180820048
575.615112,0.9889356650310738
575.734715,0.9891651247216559
575.854317,0.9894460875119045
575.973919,0.9893659456246063
576.093522,0.9890246732462361
576.213124,0.9892501965804195
576.332727,0.9895331625988533
576.452329,0.9890009369389151
576.571931,0.9898270975953315
576.691534,0.9893768287098651
576.811136,0.9890978637800727
576.930739,0.9888812750652348
577.050341,0.989943904084295
577.169943,0.9894579609361951
577.289546,0.9895005085432824
577.409148,0.9895579012371499
577.528751,0.9896202453487468
577.648353,0.9898053216387208
577.767955,0.9906422587363642
577.887558,0.9891097330256534
578.00716,0.9898340264092654
578.126763,0.9892274440875527
578.246365,0.9906023366577724
578.365967,0.9896093595859198
578.48557,0.9901058721556302
578.605172,0.9904676239006621
578.724774,0.9905794540080912
578.844377,0.9898429349555915
578.963979,0.9895193092315507
579.083582,0.9895054560581938
579.203184,0.9900594372791325
579.322786,0.9904092870756507
579.442389,0.9895826404939203
579.561991,0.9898429349555915
579.681594,0.9885945410739042
579.801196,0.9900679518269055
579.920798,0.9906892162923135
580.040401,0.989162157230733
580.160003,0.9894460875119045
580.279606,0.9905026870751626
580.399208,0.9885856437630725
580.51881,0.98993697450122
580.638413,0.989903317216264
580.758015,0.9900141925966977
580.877618,0.9898657016049109
580.99722,0.9895727447169943
581.116822,0.9892590998722534
581.236425,0.9896529033556974
581.356027,0.9896459758096203
581.47563,0.9899538035728332
581.595232,0.9889870910227195
581.714834,0.9896845727553125
581.834437,0.9890315964431801
581.954039,0.9898300670810785
582.073641,0.9889030306925973
582.193244,0.9891868865937795
582.312846,0.9888427094475417
582.432449,0.9886182676276074
582.552051,0.9885816894284061
582.671653,0.9886410061092544
582.791256,0.9889722563276148
582.910858,0.9881764540146769
583.030461,0.9884116680000864
583.150063,0.9874741102686616
583.269665,0.9875896514985932
583.389268,0.9868206187372265
583.50887,0.988161631479036
583.628473,0.9873803046840219
583.748075,0.9867249017795564
583.867677,0.9868689741322421
583.98728,0.9869291749757712
584.106882,0.9857919014012316
584.226485,0.9860492266669838
584.346087,0.985348394842061
584.465689,0.9852429682042387
584.585292,0.9850380589781504
584.704894,0.9838114658828542
584.824496,0.9841263359284571
584.944099,0.9841922746018852
585.063701,0.9838291746486185
585.183304,0.9833108332685289
585.302906,0.9826040868851803
585.422508,0.9824930588965618
585.542111,0.9808487605072514
585.661713,0.9810115949163777
585.781316,0.9811832869681044
585.900918,0.9800937976596586
586.02052,0.9802457239722809
586.140123,0.9781277438925448
586.259725,0.9789115380830691
586.379328,0.9777346155635883
586.49893,0.9772165535159092
586.618532,0.9774286325177617
586.738135,0.9765151638595034
586.857737,0.9744110907097432
586.97734,0.973654267356211
587.096942,0.9739366680398642
587.216544,0.9730293819262542
587.336147,0.9726849904859337
587.455749,0.9715106964338346
587.575352,0.9700564629034332
587.694954,0.9693766916106127
587.814556,0.9681386194953262
587.934159,0.9676324153812444
588.053761,0.9662429261874317
588.173363,0.966046798781021
588.292966,0.964797542666421
588.412568,0.9637619063418521
588.532171,0.9626214875059195
588.651773,0.9618786304972644
588.771375,0.9609662406743684
588.890978,0.9600662370244145
589.01058,0.9580330525389726
589.130183,0.9577667563672497
589.249785,0.9560682282643412
589.369387,0.9548185085166615
589.48899,0.9541150665260989
589.608592,0.9526401916280569
589.728195,0.9512608155896727
589.847797,0.9503661001918186
589.967399,0.9486076510008234
590.087002,0.9480263327030217
590.206604,0.9464586467403598
590.326207,0.9446507467109887
590.445809,0.9439075990402924
590.565411,0.942171463753345
590.685014,0.941186467645032
590.804616,0.9385726642567103
590.924218,0.937822106388482
591.043821,0.9371368089354474
591.163423,0.9358603615613658
591.283026,0.9341240815049349
591.402628,0.9325905757589609
591.52223,0.9317068988221898
591.641833,0.929554351146273
591.761435,0.9296398740805732
591.881038,0.9282650247064267
592.00064,0.9272537670650342
592.120242,0.9256898829957199
592.239845,0.9242423113490974
592.359447,0.9228699072232429
592.47905,0.9222167465750821
592.598652,0.921085880555217
592.718254,0.9197834657100449
592.837857,0.9190010629403222
592.957459,0.9187474536466431
593.077062,0.9166376793654959
593.196664,0.9161565708858553
593.316266,0.9157608767233256
593.435869,0.9156656425444095
593.555471,0.9141990063423836
593.675074,0.9138790926783207
593.794676,0.9135492418675174
593.914278,0.9130158848656701
594.033881,0.9133546766009362
594.153483,0.9119455451097154
594.273085,0.912545802741501
594.392688,0.9120112075527829
594.51229,0.9114267956927531
594.631893,0.9113666435092812
594.751495,0.9108145226328367
594.871097,0.9120942043489672
594.9907,0.9114696337588373
595.110302,0.9110732306920699
595.229905,0.9092365387579951
595.349507,0.9100861623976704
595.469109,0.9099305509690567
595.588712,0.9093092805907304
595.708314,0.9084222276851072
595.827917,0.908558501239521
595.947519,0.9078982192507044
596.067121,0.9068946389024469
596.186724,0.9057671634068113
596.306326,0.9062020360063209
596.425929,0.9047650339379192
596.545531,0.905569727686464
596.665133,0.9059528647090429
596.784736,0.9086711694789612
596.904338,0.9102326980656211
597.02394,0.9097385758768867
597.143543,0.9117677330656567
597.263145,0.911503358759195
597.382748,0.9119245706033856
