nu,[0]Isophorone-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
643.871828,1.0006473094143733
644.112882,1.0005390252219117
644.353936,0.9997889622715949
644.59499,0.9986461173272083
644.836044,0.9995449635604977
645.077098,1.001231858114678
645.318152,1.0003789017651463
645.559206,1.0008741618569557
645.80026,1.0027304208275365
646.041314,1.000807946212845
646.282368,0.998942559484671
646.523422,0.9998716382390759
646.764476,1.0003820329560094
647.00553,0.9996430637169175
647.246584,1.0000454980350042
647.487638,1.0012370645338768
647.728692,1.0010170168112231
647.969746,0.9996888784083633
648.2108,1.0024246346839416
648.451854,1.0003388273890368
648.692908,1.0003719491559395
648.933962,1.000295043516779
649.175016,1.0018822692489755
649.41607,1.001878061352281
649.657124,0.9974693076147747
649.898178,1.000739643401376
650.139232,1.0007124336603899
650.380286,0.9995104398736838
650.62134,1.0001007850784749
650.862394,0.9979620793857773
651.103448,0.9987541766830088
651.344502,1.000438105940387
651.585556,1.000086948779826
651.82661,0.998530980067671
652.067664,1.0021099227610084
652.308718,1.000783917102527
652.549772,0.9977538264317611
652.790826,1.0026322583244704
653.03188,1.0016578727540093
653.272934,0.9990019084250729
653.513988,0.9996958862519634
653.755042,1.0019616214670064
653.996096,0.999393953720279
654.23715,1.0008428650112433
654.478204,1.003257895443143
654.719258,0.9992486224256107
654.960312,1.0008045434716124
655.201366,1.0004597156368593
655.44242,0.9986654912498109
655.683474,0.9999091031313707
655.924528,1.0003667972536676
656.165582,1.0003352561857977
656.406636,0.9992603536733002
656.64769,0.9999717104001583
656.888744,1.0008894353132018
657.129798,1.0015699310534787
657.370852,0.998506216806431
657.611906,1.0000722556103108
657.85296,1.0001374094398123
658.094014,1.0008874635629565
658.335068,1.001043844426762
658.576122,1.0012179410885738
658.817176,0.9991124141375695
659.05823,1.0011863031015182
659.299284,1.0009264188611036
659.540338,1.0000868297694863
659.781392,1.0004138556146143
660.022446,1.0005168735331134
660.2635,1.0003072671968973
660.504554,0.9996841298974686
660.745608,1.002138783942383
660.986662,0.9984302333745383
661.227716,1.0006988140568494
661.46877,1.0010502511278678
661.709824,1.0003921268616454
661.950878,0.9992799093897737
662.191932,1.0005346028491937
662.432986,1.000400330110719
662.67404,1.0008591388485342
662.915094,1.0008119194282783
663.156148,0.9996198022934725
663.397202,0.9999170454409197
663.638256,0.9996069372694035
663.87931,1.002096795207006
664.120364,1.000060716843193
664.361418,1.0015568105733212
664.602472,1.000037266694386
664.843526,0.9988891174873248
665.08458,1.0000428449178174
665.325634,0.9995944722486154
665.566688,1.0008833098886016
665.807742,0.9999144316611792
666.048796,1.0004171069649286
666.28985,1.0000694954146945
666.530904,1.001567427131781
666.771958,0.9999962999068454
667.013012,1.0009899096374406
667.254066,0.9990244561525962
667.49512,0.9994094944170879
667.736174,0.9983263021969557
667.977228,0.9992229220815497
668.218282,1.0008511520244736
668.459336,0.999916087520849
668.70039,1.0008733711666802
668.941444,0.9993139554362577
669.182498,1.0000803582285496
669.423552,0.9987561741933597
669.664606,0.9985806082906314
669.90566,0.999047913522215
670.146714,0.9992352725531924
670.387768,0.9989946057478135
670.628822,0.9999906102440841
670.869876,0.9992650402153489
671.11093,0.9995759599304139
671.351984,1.0010586599852944
671.593038,1.0013105580315922
671.834092,1.0008759934583478
672.075146,1.0002685960654654
672.3162,0.9985224925904123
672.557254,0.9993879673684254
672.798308,0.9984755631361113
673.039362,1.0004866683846505
673.280416,0.9992043267160002
673.52147,0.9992903119477756
673.762524,0.9988157018352477
674.003578,0.9995684631388274
674.244632,0.9995249228848867
674.485686,0.9980344342593652
674.72674,0.9994746780299283
674.967794,0.9993723270691217
675.208848,0.9991617615183273
675.449902,0.9990441071569156
675.690956,1.0003697583437698
675.93201,0.999110745621231
676.173064,0.998304838412195
676.414118,0.9977605114047928
676.655172,0.9994183792069862
676.896226,0.9982217829047961
677.13728,0.99851160875456
677.378334,0.9996452829269822
677.619388,0.9999050855046657
677.860442,1.000022600255382
678.101496,0.9993368599746013
678.34255,0.9982468385859945
678.583604,0.9994827038438165
678.824658,0.9998819769652664
679.065712,0.9983527581945043
679.306766,1.0001859972953524
679.54782,0.9974759906815239
679.788874,0.9992561068258217
680.029928,0.9999117708924167
680.270982,1.0003441392023131
680.512036,0.9989364659536435
680.75309,0.997954295311916
680.994144,0.9986904581991777
681.235198,0.9996652260493086
681.476252,0.9995679833460803
681.717306,0.9984727674084486
681.95836,0.9975262647383498
682.199414,0.9988616484142954
682.440468,1.0007640217160159
682.681522,0.9987068368569968
682.922576,0.9986543062589449
683.16363,0.9989512503227436
683.404684,0.9999013028708822
683.645738,0.9997579792917378
683.886792,0.9990393217471034
684.127846,1.0012055260630777
684.3689,0.9986486139456223
684.609954,0.9989457561059759
684.851008,0.9988775304407669
685.092062,0.998775150740946
685.333116,0.999402978288427
685.57417,0.9992214532249339
685.815224,0.9991983714759596
686.056278,0.9997512109531289
686.297332,0.9996207119479065
686.538386,0.999690647859244
686.77944,1.00013341889951
687.020494,0.9991400199949453
687.261548,0.9987082350475471
687.502602,0.9998364233801145
687.743656,0.9990471842175044
687.98471,0.9986668893824773
688.225764,0.9986203525897478
688.466818,0.999214009052837
688.707872,1.0004862681900633
688.948926,0.9985778122688427
689.18998,1.0017898999620403
689.431034,0.999117709447397
689.672088,0.9993100880987335
689.913142,1.0000764039186307
690.154196,1.0004795649545222
690.39525,0.999343765416162
690.636304,1.0001635133668534
690.877358,0.9979099871248532
691.118412,0.9994135020571959
691.359466,0.9994827038438165
691.60052,0.9980440154359237
691.841574,0.9992742235032657
692.082628,0.9985332766915663
692.323682,0.9990762669043334
692.564736,0.9993254476128252
692.80579,0.9996218415199492
693.046844,0.9983852051864064
693.287898,0.9998542806181007
693.528952,1.0000573836463784
693.770006,0.9986709839251176
694.01106,0.9993646719064156
694.252114,0.9996677751988852
694.493168,1.0002033106648123
694.734222,0.9991580646266489
694.975276,0.9983084323160822
695.21633,0.9990128675361188
695.457384,0.9996180929450721
695.698438,1.0002712867916077
695.939492,1.001565924781767
696.180546,1.000623214117271
696.4216,1.001383456093674
696.662654,0.9989259771758171
696.903708,0.9989028023619755
697.144762,0.9997510509929479
697.385816,0.9994307520831087
697.62687,0.9986589000793195
697.867924,0.9996973957938913
698.108978,1.0002110922768397
698.350032,1.0005534831152842
698.591086,0.9991455252716225
698.83214,1.000657956358387
699.073194,0.9997479017820973
