nu,[0]Isoprene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
624.346454,0.9970458720484937
624.587508,0.9969012111878588
624.828562,0.9973285746244162
625.069616,0.9984605861149922
625.31067,0.9975618770616772
625.551724,0.9982347598723239
625.792778,0.9975392326640828
626.033832,0.9976031769782899
626.274886,0.9979756517623489
626.51594,0.997539831187802
626.756994,0.9970541475635751
626.998048,0.9972331348466908
627.239102,0.9976414856758082
627.480156,0.998030242523544
627.72121,0.9975035213987888
627.962264,0.9971635304031019
628.203318,0.9976174428057212
628.444372,0.9980844370370808
628.685426,0.9975097059397936
628.92648,0.9978269644677149
629.167534,0.9965822538361767
629.408588,0.9975640717002209
629.649642,0.996640057283183
629.890696,0.9973112212581924
630.13175,0.9980106813224909
630.372804,0.9971263368970811
630.613858,0.9979019040866939
630.854912,0.9972815018266207
631.095966,0.9964509129506756
631.33702,0.9973330626131
631.578074,0.9968649246441906
631.819128,0.9962921909627845
632.060182,0.9978402356545955
632.301236,0.997393103870693
632.54229,0.9975040201506743
632.783344,0.9980836385698505
633.024398,0.9975954954634011
633.265452,0.997502224645054
633.506506,0.9972342318037425
633.74756,0.9975527992898999
633.988614,0.9974340975696768
634.229668,0.9973955973565695
634.470722,0.9976675244583889
634.711776,0.9972042155051127
634.95283,0.9979367314708808
635.193884,0.9976890743096548
635.434938,0.9969869483786673
635.675992,0.9975515024721038
635.917046,0.9968174750030879
636.1581,0.9973343591469241
636.399154,0.997500828142917
636.640208,0.9974510540934656
636.881262,0.9976889745407523
637.122316,0.9982765867850303
637.36337,0.997652759088291
637.604424,0.9978180838472499
637.845478,0.9971708097234433
638.086532,0.9973841273731524
638.327586,0.997402778630723
638.56864,0.9974664149579769
638.809694,0.9976288157093945
639.050748,0.9973286743572786
639.291802,0.9975136959865974
639.532856,0.9972828980217006
639.77391,0.9976138513893916
640.014964,0.9974908531845105
640.256018,0.9976251244896052
640.497072,0.9975710546731631
640.738126,0.9972238606216619
640.97918,0.9970101784451937
641.220234,0.9974835715278603
641.461288,0.997709826458222
641.702342,0.997159940620854
641.943396,0.9974649187594766
642.18445,0.9978732647130235
642.425504,0.9979457129418806
642.666558,0.9977407559422468
642.907612,0.9972801056334955
643.148666,0.9972630522894956
643.38972,0.9970283241955672
643.630774,0.997721000870855
643.871828,0.9973513139751452
644.112882,0.997100810789592
644.353936,0.9976434809607748
644.59499,0.997168615950075
644.836044,0.9968538595049387
645.077098,0.9968995164572403
645.318152,0.9975233719163767
645.559206,0.9976914687663065
645.80026,0.997545417426498
646.041314,0.9979987052661716
646.282368,0.9974015817481068
646.523422,0.9968588437866969
646.764476,0.9973285746244162
647.00553,0.9972775127085916
647.246584,0.9970482649614582
647.487638,0.9970638190357131
647.728692,0.9973252834455504
647.969746,0.9971472767700238
648.2108,0.9964953556524581
648.451854,0.9971341145128415
648.692908,0.9975630741366479
648.933962,0.9966158392240415
649.175016,0.9971731032189431
649.41607,0.997072094699755
649.657124,0.9967752108381545
649.898178,0.9964348702201213
650.139232,0.9973534084151038
