nu,[0]Halon-2402-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
619.259385,0.9933988837258755
619.378388,0.9924082639124484
619.49739,0.9932280338113885
619.616392,0.993398784385992
619.735395,0.9932712401705908
619.854397,0.9937364980239862
619.973399,0.9937273556902592
620.092402,0.9936974449470118
620.211404,0.993725964472935
620.330407,0.9937820121978623
620.449409,0.9934270966547949
620.568411,0.9936941657508542
620.687414,0.993656902918321
620.806416,0.9940984827699876
620.925419,0.994038739246484
621.044421,0.9944583121180953
621.163423,0.9946218145041354
621.282426,0.9940823785050117
621.401428,0.9948747789946355
621.52043,0.9947399825947442
621.639433,0.99474754264734
621.758435,0.9941470953743635
621.877438,0.9947524169222409
621.99644,0.9944809860260931
622.115442,0.9953140136540416
622.234445,0.9945039588022049
622.353447,0.9949140773245427
622.472449,0.9951862235389894
622.591452,0.9952015495248417
622.710454,0.9958894714452143
622.829457,0.9956633306255112
622.948459,0.9948788579895914
623.067461,0.9950212353410262
623.186464,0.9951286039247504
623.305466,0.995402102842139
623.424468,0.9948307070181276
623.543471,0.9956538718687994
623.662473,0.9953257584286967
623.781476,0.995953310006338
623.900478,0.9958554126077004
624.01948,0.9957500566784734
624.138483,0.99599743171526
624.257485,0.9961986435181743
624.376488,0.9959136718534043
624.49549,0.9962046207279671
624.614492,0.9965358141852002
624.733495,0.9961535167417522
624.852497,0.9970520537520637
624.971499,0.9960882708232327
625.090502,0.9969316171384883
625.209504,0.9970114745592682
625.328507,0.9966133476875579
625.447509,0.9961753327426531
625.566511,0.996754876831261
625.685514,0.996654309337904
625.804516,0.9967021498929164
625.923518,0.9976436804894909
626.042521,0.9974938456615587
626.161523,0.9973643793629364
626.280526,0.9966956713499974
626.399528,0.9970051934067641
626.51853,0.9967354403006695
626.637533,0.9969060960157614
626.756535,0.9974188369447281
626.875538,0.9961038099214622
626.99454,0.9972438052983205
627.113542,0.996087075518025
627.232545,0.9971632312540876
627.351547,0.9974338980828772
627.470549,0.9967681337592812
627.589552,0.9963993977701548
627.708554,0.9975416267611141
627.827557,0.996926532800206
627.946559,0.9969204515669038
628.065561,0.9976016805746468
628.184564,0.9969385956842333
628.303566,0.9980752547024988
628.422568,0.9974513533288266
628.541571,0.9977071326453273
628.660573,0.9978508128171523
628.779576,0.997625922590024
628.898578,0.9977326742748545
629.01758,0.9980696654967223
629.136583,0.9978952181663343
629.255585,0.9976619375358954
629.374587,0.9980456123076259
629.49359,0.9974386857770785
629.612592,0.9979136793986363
629.731595,0.9981525087169046
629.850597,0.9979725580426237
629.969599,0.9982789826517137
630.088602,0.9983544553956358
630.207604,0.9979427191092325
630.326607,0.9985057175534474
630.445609,0.9978781543040002
630.564611,0.9980807441314956
630.683614,0.9985761146880048
630.802616,0.9984020780389492
630.921618,0.9988909154893544
631.040621,0.998404474206812
631.159623,0.9984093664007214
631.278626,0.9988859210472631
631.397628,0.998484449608168
631.51663,0.9978308560004647
631.635633,0.9980120785384229
631.754635,0.9978968147999607
631.873637,0.9978225740387302
631.99264,0.9986492131349705
632.111642,0.998245740515076
632.230645,0.9983683326190124
632.349647,0.9977790699228987
632.468649,0.9981272557778851
632.587652,0.9987440893167656
632.706654,0.998500924737506
632.825657,0.9989638371877948
632.944659,0.9984912393255103
633.063661,0.998299747070502
633.182664,0.998038825620537
633.301666,0.9986907578063601
633.420668,0.9984331288264136
633.539671,0.9983753212218007
633.658673,0.9987100327239881
