nu,[0]Acrylicacid-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
1211.182724,0.5763097513894224
1211.302226,0.5791927240835376
1211.421728,0.58457511194769
1211.541231,0.5890112472570789
1211.660733,0.5950856108531379
1211.780236,0.600898045661409
1211.899738,0.603922137971636
1212.01924,0.6089799101961645
1212.138743,0.6133987899482317
1212.258245,0.615894251394309
1212.377748,0.618690581258335
1212.49725,0.6211765114480451
1212.616752,0.6256651219374523
1212.736255,0.6300916462110808
1212.855757,0.6344606570344776
1212.97526,0.6385469975704151
1213.094762,0.6422805994406232
1213.214264,0.6451773749947958
1213.333767,0.6483854041100912
1213.453269,0.6513032001246782
1213.572771,0.6545024174867281
1213.692274,0.6568825786411052
1213.811776,0.6593571063335346
1213.931279,0.6623772641137006
1214.050781,0.6656109089240475
1214.170283,0.6704004892676609
1214.289786,0.6748532629257552
1214.409288,0.6773074318919885
1214.528791,0.6789281326201134
1214.648293,0.6825701317904892
1214.767795,0.6838819253623729
1214.887298,0.686602333042301
1215.0068,0.689278417727985
1215.126303,0.6926641702943158
1215.245805,0.6952526321297531
1215.365307,0.6964355668139652
1215.48481,0.6988004896648697
1215.604312,0.7023664518320407
1215.723814,0.7052168040290854
1215.843317,0.708532038989112
1215.962819,0.7105258139605859
1216.082322,0.7143873190980863
1216.201824,0.7167200219981541
1216.321326,0.7196142316021122
1216.440829,0.7223756388284204
1216.560331,0.7265412634452999
1216.679834,0.7300151438900594
1216.799336,0.731396177177369
1216.918838,0.7340633105000719
1217.038341,0.7354299388279479
1217.157843,0.736298258363537
1217.277346,0.739693032346053
1217.396848,0.7434007591002412
1217.51635,0.7469403124901732
1217.635853,0.7501890781685333
1217.755355,0.7535273230952719
1217.874857,0.7575013192620981
1217.99436,0.7604309248557505
1218.113862,0.763677270402203
1218.233365,0.7651296365268655
1218.352867,0.7672289664996012
1218.472369,0.768288473364964
1218.591872,0.7715297860135112
1218.711374,0.7748080172451937
1218.830877,0.7775556981520442
1218.950379,0.7789176119508124
1219.069881,0.7811016374731095
1219.189384,0.7836992044848082
1219.308886,0.7861560259146141
1219.428389,0.7876590188254184
1219.547891,0.7899781437839889
1219.667393,0.7933347621158362
1219.786896,0.7947481555393664
1219.906398,0.7961640670436174
1220.025901,0.7974150263749935
1220.145403,0.7998908484983266
1220.264905,0.8013880438263551
1220.384408,0.803169101526216
1220.50391,0.8053325349226717
1220.623412,0.8068157108903663
1220.742915,0.808277369729282
1220.862417,0.8089727872539239
1220.98192,0.8098712455999085
1221.101422,0.8116143419350534
1221.220924,0.812938352087535
1221.340427,0.8149324928751285
1221.459929,0.8162945671536952
1221.579432,0.817732510610947
1221.698934,0.8194023876280374
1221.818436,0.8209771515018347
1221.937939,0.8221684318410359
1222.057441,0.824506708969353
1222.176944,0.8247870889122918
1222.296446,0.8265622888095211
1222.415948,0.8275878617714711
1222.535451,0.8283992954135501
1222.654953,0.8305642416003676
1222.774455,0.8311873984361708
1222.893958,0.8332179719806442
1223.01346,0.8347441569026524
1223.132963,0.8353036228879536
1223.252465,0.8374363652171078
1223.371967,0.8386934623520791
1223.49147,0.8394234431599332
1223.610972,0.841490966841583
1223.730475,0.8420717959717092
1223.849977,0.8440192302410097
1223.969479,0.8456413038554412
1224.088982,0.8462842355294611
1224.208484,0.8471563573576951
1224.327987,0.8483262401643249
1224.447489,0.8500670927208712
1224.566991,0.8519563379530063
1224.686494,0.8532864270399587
1224.805996,0.8547297003240703
1224.925499,0.8560384376943525
1225.045001,0.8575721187328492
1225.164503,0.8588766195227636
1225.284006,0.8596155711191956
1225.403508,0.86051864149785
1225.52301,0.8619913872135269
1225.642513,0.8631127047153617
1225.762015,0.8647022940657643
1225.881518,0.8657751899683918
1226.00102,0.8670834980292406
1226.120522,0.8676039042343074
1226.240025,0.869219149208334
1226.359527,0.8697930232043986
1226.47903,0.8714646300379937
1226.598532,0.8724237685605097
1226.718034,0.8742053296228114
1226.837537,0.8750974739752975
1226.957039,0.8757715585195026
1227.076542,0.8762270781547735
1227.196044,0.8780954309205613
1227.315546,0.87930803912245
1227.435049,0.8800645692974431
1227.554551,0.8814561703922986
1227.674053,0.8821969046402571
1227.793556,0.883671404335566
1227.913058,0.884086827512403
1228.032561,0.8856707601304201
1228.152063,0.8865214123078604
1228.271565,0.8868760918039538
1228.391068,0.8875148725235162
1228.51057,0.8888115906112644
1228.630073,0.8896741561308019
1228.749575,0.8900924012640905
1228.869077,0.8913304899741585
1228.98858,0.8929184711302615
1229.108082,0.893463317558917
1229.227585,0.8937939601515212
1229.347087,0.8949029520950152
1229.466589,0.8957983026477742
1229.586092,0.8961029258536849
1229.705594,0.8968918435012896
1229.825097,0.8981753163018343
1229.944599,0.8989121221102976
1230.064101,0.9005496318543983
1230.183604,0.9001354742872887
1230.303106,0.9008828968684099
1230.422608,0.9010360599793732
1230.542111,0.9026864656297185
1230.661613,0.9027586834356427
1230.781116,0.903074704275266
1230.900618,0.9039782306674435
1231.02012,0.904892614801944
1231.139623,0.9047017026021662
1231.259125,0.9054981905037328
1231.378628,0.9058278518397994
1231.49813,0.9062817852944067
1231.617632,0.9073119064005088
1231.737135,0.907353643708154
1231.856637,0.9073345894817062
1231.97614,0.9079163773966702
1232.095642,0.9079944615626974
1232.215144,0.9080089895903063
1232.334647,0.9086838909643841
1232.454149,0.9089774432673103
1232.573651,0.909422951355079
1232.693154,0.9100015283201129
1232.812656,0.9095539176894238
1232.932159,0.9090483462730665
1233.051661,0.9097322077291441
1233.171163,0.9091665302398734
1233.290666,0.909832283776076
1233.410168,0.9100461194874754
1233.529671,0.9102891342424047
1233.649173,0.9106223610423219
1233.768675,0.9103610499246418
1233.888178,0.9106032381735308
1234.00768,0.9105904898174351
1234.127183,0.9108090577620955
1234.246685,0.9112144579876599
1234.366187,0.9108391149569427
1234.48569,0.910282762240767
1234.605192,0.910155331574408
1234.724694,0.9106952137452745
1234.844197,0.9096094021706623
1234.963699,0.9090974362091816
1235.083202,0.9090001679874499
1235.202704,0.908617559461473
1235.322206,0.90906561835573
1235.441709,0.9092456311688447
1235.561211,0.9093947596805602
1235.680714,0.9083114069335328
1235.800216,0.9079917375833986
1235.919718,0.9080153456754797
1236.039221,0.9079281803862956
1236.158723,0.9076522121687526
1236.278226,0.9071059699724248
1236.397728,0.9064422113676924
1236.51723,0.9063823881559299
1236.636733,0.9058287576681041
1236.756235,0.9056765912191556
1236.875738,0.9060316860369506
1236.99524,0.9054284698273445
1237.114742,0.9049152374000954
1237.234245,0.9044303327988913
1237.353747,0.9037161149891603
1237.473249,0.9033456673289745
1237.592752,0.9033095342249482
1237.712254,0.9025600983704449
1237.831757,0.9013064113480447
1237.951259,0.9011712255255326
1238.070761,0.8993796779677823
1238.190264,0.8987143831955116
1238.309766,0.8983280190849745
1238.429269,0.8980944841608681
1238.548771,0.8975019373632745
1238.668273,0.8962642388980769
1238.787776,0.8961746169553589
1238.907278,0.8950998524027158
1239.026781,0.8953415619921908
1239.146283,0.8956281171384064
1239.265785,0.8948850542149528
1239.385288,0.8939369786263184
1239.50479,0.8939191000655321
1239.624292,0.892695269413856
1239.743795,0.8918743674388048
1239.863297,0.8910096687490532
1239.9828,0.8905286534137579
1240.102302,0.889941098416982
1240.221804,0.8891760780782398
1240.341307,0.8878610708280817
1240.460809,0.8880031399646421
1240.580312,0.8872752758549407
1240.699814,0.8862998096562691
1240.819316,0.8850067560929615
1240.938819,0.8844493774293374
1241.058321,0.8827352089182006
1241.177824,0.8811212806806247
1241.297326,0.8794575341958221
1241.416828,0.8787806125427733
1241.536331,0.8783588990680836
1241.655833,0.8770686600444757
1241.775336,0.8764461623086904
1241.894838,0.8740305060398278
1242.01434,0.8731219868254257
1242.133843,0.8720487069840467
1242.253345,0.8707590294944617
1242.372847,0.8684719420851307
1242.49235,0.8676039042343074
1242.611852,0.8694625646466834
1242.731355,0.8708896531454148
1242.850857,0.8702541356907119
1242.970359,0.8693669290246279
1243.089862,0.8700104986434969
1243.209364,0.8674217265437453
1243.328867,0.8665547383835306
1243.448369,0.867152867483824
1243.567871,0.8646850001928222
1243.687374,0.8643046224819706
1243.806876,0.8629918773948114
1243.926379,0.8653077975731132
1244.045881,0.8665114117297867
1244.165383,0.8666587311915803
1244.284886,0.8659916608236132
1244.404388,0.8662774852301183
1244.52389,0.8656972737075789
1244.643393,0.8659830009503044
1244.762895,0.8652558806627817
1244.882398,0.8643651259231401
1245.0019,0.8636393640800135
1245.121402,0.8628279245141233
1245.240905,0.8609748372590418
1245.360407,0.8600024851753326
1245.47991,0.8582498683825112
1245.599412,0.8590913655197755
1245.718914,0.8628279245141233
1245.838417,0.8632853445197098
1245.957919,0.8633544101098581
1246.077422,0.8630263977603099
1246.196924,0.8624138664922316
1246.316426,0.863035028067439
1246.435929,0.8632076523349038
1246.555431,0.8628451812451803
1246.674933,0.8627416460356677
1246.794436,0.8628538097401351
1246.913938,0.8628538097401351
1247.033441,0.8624483637368316
1247.152943,0.8616983599593303
1247.272445,0.8606907624376697
1247.391948,0.8598476986592055
1247.51145,0.8613279093171439
1247.630953,0.8646763533860544
1247.750455,0.8651434047093909
1247.869957,0.8663641173101732
1247.98946,0.866398772567966
1248.108962,0.8674911230576923
1248.228465,0.8680898984863685
1248.347967,0.8689844917182344
1248.467469,0.8690105616440329
1248.586972,0.8695582107892359
1248.706474,0.8699582995795658
1248.825977,0.8708635268477168
1248.945479,0.8720225459152552
1249.064981,0.8716999572558487
1249.184484,0.8713687742008571
1249.303986,0.8717696960419434
1249.423488,0.87279899144813
1249.542991,0.8732180355265583
1249.662493,0.8733926965991886
1249.781996,0.8746163026988416
1249.901498,0.8757540432634853
1250.021,0.876621469071244
1250.140503,0.8775160791432707
1250.260005,0.8778934921952932
1250.379508,0.8788948614484219
1250.49901,0.8794223565980109
1250.618512,0.8808481754171166
1250.738015,0.881024362670338
1250.857517,0.8816060306790288
1250.97702,0.8828146586621881
1251.096522,0.8836802410937931
1251.216024,0.8855556304151968
1251.335527,0.8854405156658637
1251.455029,0.8868760918039538
1251.574531,0.8877012702178191
1251.694034,0.8884827911543888
1251.813536,0.8906978699329667
1251.933039,0.8905553696741022
1252.052541,0.8917584313070496
1252.172043,0.8921241272264261
1252.291546,0.8928202555003959
1252.411048,0.8938207743725372
1252.530551,0.894571899251293
1252.650053,0.8962642388980769
1252.769555,0.8967842229374324
1252.889058,0.8980495805592594
1253.00856,0.8991458696479094
1253.128063,0.9000184642814465
1253.247565,0.9007838051998961
1253.367067,0.9022171906896499
1253.48657,0.9033998696950689
1253.606072,0.904168086029999
1253.725575,0.9053451742397761
1253.845077,0.9059084741062507
1253.964579,0.9076385974876804
1254.084082,0.909460238460465
1254.203584,0.9095839334639652
1254.323086,0.9111005632989778
1254.442589,0.9118999489723729
1254.562091,0.9135483283187323
1254.681594,0.9141624391134794
1254.801096,0.9152509399455673
1254.920598,0.9162729301590153
1255.040101,0.9179227887632189
1255.159603,0.9190617190121046
1255.279106,0.9204781644424278
1255.398608,0.9208114378568045
1255.51811,0.921753909950014
1255.637613,0.922834838833072
1255.757115,0.924613006835426
1255.876618,0.9256935857626574
1255.99612,0.9265419095601992
1256.115622,0.9281035206433887
1256.235125,0.929526464934034
1256.354627,0.930220150389379
1256.474129,0.9307188820381292
1256.593632,0.9322688875047387
1256.713134,0.9329067775573199
1256.832637,0.9340456183775859
1256.952139,0.9353654223530624
1257.071641,0.93672268599381
1257.191144,0.9372708290813372
1257.310646,0.9382742456005577
1257.430149,0.9391519422794495
1257.549651,0.939758830437932
1257.669153,0.9409643738467668
1257.788656,0.9402344687324736
1257.908158,0.9425738568731848
1258.027661,0.9429669921345061
1258.147163,0.944611072212797
1258.266665,0.9458710783795927
1258.386168,0.9456563900128521
1258.50567,0.9462750515721994
1258.625173,0.9463403468034174
1258.744675,0.9474747419058803
1258.864177,0.9485535819057003
1258.98368,0.9483563032783524
1259.103182,0.9482681102431872
1259.222684,0.9493431068826923
1259.342187,0.9499831798170792
1259.461689,0.9502330582509448
1259.581192,0.9502834219376581
1259.700694,0.9504753985778774
1259.820196,0.9510353934899518
1259.939699,0.9511314529156136
1260.059201,0.9519811926553925
1260.178704,0.9520383132405522
1260.298206,0.9510658271094788
1260.417708,0.952855512641723
1260.537211,0.9526611499428134
1260.656713,0.9529593795532447
1260.776216,0.952994639702597
1260.895718,0.9526573393058348
1261.01522,0.9528488426764794
1261.134723,0.9529222148621583
1261.254225,0.9532462635003583
1261.373727,0.9536333600586235
1261.49323,0.9536371745996928
1261.612732,0.9531681005114776
1261.732235,0.9534474196831879
1261.851737,0.9534445593452193
1261.971239,0.9529717681057044
1262.090742,0.9531042403880814
1262.210244,0.9532338713794818
1262.329747,0.9523106351383142
1262.449249,0.952972721077949
1262.568751,0.9534674422892379
1262.688254,0.952452539994599
1262.807756,0.9524353960031755
1262.927259,0.9521306654359456
1263.046761,0.9529107798641901
1263.166263,0.9519021814954106
1263.285766,0.9529822508528085
1263.405268,0.952440158192061
1263.52477,0.9521497082396817
1263.644273,0.9519888085353971
1263.763775,0.9521163835830783
1263.883278,0.9514320579478287
1264.00278,0.9518136587089049
1264.122282,0.9513255035244976
1264.241785,0.9517765387000601
1264.361287,0.9518564912872726
1264.48079,0.9517622621590539
1264.600292,0.9518974219964018
1264.719794,0.950826188716753
1264.839297,0.9520449775320698
1264.958799,0.9510315893559862
1265.078302,0.9510905551424468
1265.197804,0.9512912564228223
1265.317306,0.950125687981897
1265.436809,0.9511714012755458
1265.556311,0.9503100302459869
1265.675814,0.9507615347341805
1265.795316,0.9504041155961293
1265.914818,0.95050771529081
1266.034321,0.9499024346785119
1266.153823,0.9499879297448531
1266.273325,0.9504145700989005
1266.392828,0.9498273953502647
1266.51233,0.9490099459253449
1266.631833,0.9490298753434675
1266.751335,0.9497143726152042
1266.870837,0.9492206495205741
1266.99034,0.948644647420638
1267.109842,0.9493535497143034
1267.229345,0.9484862369921577
1267.348847,0.9479381703536931
1267.468349,0.9478225289511789
1267.587852,0.9479324827417338
1267.707354,0.9470323745022386
1267.826857,0.946851508591953
1267.946359,0.9466025193887087
1268.065861,0.9463214201857482
1268.185364,0.9461643438676924
1268.304866,0.9457159682421173
1268.424368,0.9457840622431855
1268.543871,0.9456072171590766
1268.663373,0.944595013961065
1268.782876,0.946293030968983
1268.902378,0.9447234876189744
1269.02188,0.9446365770560606
1269.141383,0.9442200841690106
1269.260885,0.9440926230614661
1269.380388,0.9438896649662849
1269.49989,0.9436641022921712
1269.619392,0.943531998565327
1269.738895,0.9431414571655687
1269.858397,0.9431659791622397
1269.9779,0.9429358747372055
1270.097402,0.9427925593764889
1270.216904,0.9426379540747324
1270.336407,0.9423363581873441
1270.455909,0.9425879955870781
1270.575412,0.9423212809262315
1270.694914,0.9421648685761819
1270.814416,0.9422364758272348
1270.933919,0.9423033769919817
1271.053421,0.9420584099610578
1271.172923,0.941610096864898
1271.292426,0.9408684003753647
1271.411928,0.9405513811451788
1271.531431,0.940068061958942
1271.650933,0.9401301084985445
1271.770435,0.939747553399629
1271.889938,0.9403726933586385
1272.00944,0.9398847665587423
1272.128943,0.9389707034446998
1272.248445,0.9392336520527514
1272.367947,0.9380837952600644
1272.48745,0.9385951902709635
1272.606952,0.9383643242518415
1272.726455,0.9377986611288892
1272.845957,0.9378643093328285
1272.965459,0.9377348929880738
1273.084962,0.9366917746552121
1273.204464,0.9375792419152342
1273.323966,0.9364707414793342
1273.443469,0.9362141836461971
1273.562971,0.9358631691466619
1273.682474,0.935298078467062
1273.801976,0.9351129077800285
1273.921478,0.9349754562855173
1274.040981,0.9351091673358783
1274.160483,0.9337887911478947
1274.279986,0.9340586951077801
1274.399488,0.9338205405065297
1274.51899,0.9333798812151844
1274.638493,0.9328918511682903
1274.757995,0.9326418696511968
1274.877498,0.9320992300065134
1274.997,0.9319342630428092
1275.116502,0.93118901377183
1275.236005,0.9309339029338374
1275.355507,0.9301727103714399
1275.47501,0.9299336867007317
1275.594512,0.9294521057912446
1275.714014,0.9295524920394299
1275.833517,0.9287933578019958
1275.953019,0.9277963692144215
1276.072521,0.9270145664513374
1276.192024,0.9262297175439869
1276.311526,0.9265650733974851
1276.431029,0.9261324685293073
1276.550531,0.9255510399267609
1276.670033,0.9249015311010036
1276.789536,0.924900606199935
1276.909038,0.9246102330005663
1277.028541,0.9235336892875927
1277.148043,0.9236740770775662
1277.267545,0.9233416142567167
1277.387048,0.9235512365943881
1277.50655,0.9228735987102548
1277.626053,0.9224869956713878
1277.745555,0.9211466742295028
1277.865057,0.9203318200489691
1277.98456,0.9196841344597323
1278.104062,0.9198257767226135
1278.223564,0.9194248200988581
1278.343067,0.9199573212138917
1278.462569,0.9198966060343146
1278.582072,0.9203428640970739
1278.701574,0.91937517249907
1278.821076,0.9179787837611635
1278.940579,0.9191095114640863
1279.060081,0.9197696690615343
1279.179584,0.9189679794975619
1279.299086,0.9187079483555062
1279.418588,0.9180384543213802
1279.538091,0.9175777146726384
1279.657593,0.919404592975315
1279.777096,0.9201348901117334
1279.896598,0.9204284599635809
1280.0161,0.9205554878557789
1280.135603,0.919645508537235
1280.255105,0.9191049159280178
1280.374607,0.9181018011601692
1280.49411,0.9154568945760821
1280.613612,0.9107024993361268
1280.733115,0.9010360599793732
1280.852617,0.9032463047706092
1280.972119,0.9134469300819952
1281.091622,0.9182854398836614
1281.211124,0.9183423753459153
1281.330627,0.9186987613219579
1281.450129,0.9185242251387692
1281.569631,0.9189376540546111
1281.689134,0.9184415616784182
1281.808636,0.9186023030161687
1281.928139,0.9188209563830052
1282.047641,0.9181679068696297
1282.167143,0.9181752522422661
1282.286646,0.9174877964626648
1282.406148,0.9167375983180307
1282.525651,0.9162381124492099
1282.645153,0.9155960545999515
1282.764655,0.915234465576918
1282.884158,0.9140957076911506
1283.00366,0.9123395906929206
1283.123162,0.9123021855365131
1283.242665,0.9143772925309588
1283.362167,0.9147229924807098
1283.48167,0.9143178599385244
1283.601172,0.913310836628627
1283.720674,0.9132213365522128
1283.840177,0.9120048234966742
1283.959679,0.9117868803890974
1284.079182,0.9109675523267734
1284.198684,0.910746214105241
1284.318186,0.9113092292193092
1284.437689,0.9105349454916754
1284.557191,0.910611433639554
1284.676694,0.911701176450489
1284.796196,0.9117194106563594
1284.915698,0.9112518185463236
1285.035201,0.9114687222896593
1285.154703,0.9110167459028137
1285.274205,0.9114040103076793
1285.393708,0.9102326980656211
1285.51321,0.9112117243483864
1285.632713,0.9093365602783413
1285.752215,0.9098477510563717
1285.871717,0.9097958912125811
1285.99122,0.9104866884183881
1286.110722,0.909781334594775
1286.230225,0.9093356509422357
1286.349727,0.9088683725184941
1286.469229,0.9089719894190122
1286.588732,0.9088729168717176
1286.708234,0.907611368738189
1286.827737,0.9085294278326583
1286.947239,0.907829221607985
1287.066741,0.9080198857635582
1287.186244,0.9074815895918896
1287.305746,0.9069472403169295
1287.425249,0.9063515716786157
1287.544751,0.9063261941898951
1287.664253,0.9058160761542676
1287.783756,0.9061413225038335
1287.903258,0.905149640800512
1288.02276,0.9047288440603641
1288.142263,0.9043127644977326
1288.261765,0.9034721445756012
1288.381268,0.9037161149891603
1288.50077,0.9042675499898798
1288.620272,0.9032734025662171
1288.739775,0.9023164400392398
1288.859277,0.9019826447123689
1288.97878,0.9008738880844853
1289.098282,0.9003695399378193
1289.217784,0.8998294802479654
1289.337287,0.9003605362874383
1289.456789,0.8997484992389432
1289.576292,0.8991728444286186
1289.695794,0.8985077026565497
1289.815296,0.898345985825023
1289.934799,0.8986784353391456
1290.054301,0.8971430083789118
1290.173803,0.8971609514185093
1290.293306,0.8963897246753222
1290.412808,0.8956997702538639
1290.532311,0.8947955701838074
1290.651813,0.894437723529836
1290.771315,0.8941336663964776
1290.890818,0.8934990568063994
1291.01032,0.8924453497288088
1291.129823,0.8918119384181252
1291.249325,0.8923828807407679
1291.368827,0.8912680990235691
1291.48833,0.8906088045993144
1291.607832,0.8901458084103647
1291.727335,0.8889804808575458
1291.846837,0.888536101721159
1291.966339,0.888367295898893
1292.085842,0.8870268735556461
1292.205344,0.8869470447293772
1292.324846,0.8860162390908893
1292.444349,0.8853165626705826
1292.563851,0.8848917126926525
1292.683354,0.8836360581863203
1292.802856,0.8840514647465625
1292.922358,0.8828941155569743
1293.041861,0.8819763829804531
1293.161363,0.8820822264968947
1293.280866,0.8813151486870732
1293.400368,0.880275810141962
1293.51987,0.879510303230929
1293.639373,0.8790179153425962
1293.758875,0.8784467393499313
1293.878378,0.8770862015930915
1293.99788,0.8767617397276487
1294.117382,0.8762270781547735
1294.236885,0.8752812637420824
1294.356387,0.8747037687023388
1294.47589,0.8737333861810126
1294.595392,0.8734800402359576
1294.714894,0.8732093033898638
1294.834397,0.8719789458779694
1294.953899,0.871604075534142
1295.073401,0.8709941661744486
1295.192904,0.8691669976239447
1295.312406,0.8688194003489847
1295.431909,0.8683764154255639
1295.551411,0.8674650987143676
1295.670913,0.8669534452587377
1295.790416,0.8662948109530796
1295.909918,0.8658184798101272
1296.029421,0.865472221674447
1296.148923,0.8644083452599106
1296.268425,0.8635443689747913
1296.387928,0.8634580188554718
1296.50743,0.8628020400646566
1296.626933,0.8626898830898094
1296.746435,0.8615088071717104
1296.865937,0.8610781604387796
1296.98544,0.861750063412016
1297.104942,0.8607424054326903
1297.224444,0.8607079764250578
1297.343947,0.8601486980255526
1297.463449,0.8597187311772095
1297.582952,0.8596929400021438
1297.702454,0.8588165002635956
1297.821956,0.8587134484667954
1297.941459,0.8581812111393669
1298.060961,0.8582241212726682
1298.180464,0.8570577297937229
1298.299966,0.8574777909879097
1298.419468,0.8566550073079174
1298.538971,0.8567235424498713
1298.658473,0.8557303193214173
1298.777976,0.8564237416782092
1298.897478,0.8555848575317351
1299.01698,0.8555934134230898
1299.136483,0.8548322740424092
1299.255985,0.8549690581486926
1299.375488,0.8533802937095053
1299.49499,0.8536448826097158
1299.614492,0.8533802937095053
1299.733995,0.8528172485410012
1299.853497,0.8543793329771516
1299.972999,0.8533717599492371
1300.092502,0.8530390098533431
1300.212004,0.8515985914230961
1300.331507,0.8521949191274388
1300.451009,0.8518796653329102
1300.570511,0.851981897026529
1300.690014,0.8506963751752765
1300.809516,0.8507133892729205
1300.929019,0.8497101395073505
1301.048521,0.8500075901069966
1301.168023,0.8497951147699936
1301.287526,0.8493958049112191
1301.407028,0.8493703234192961
1301.526531,0.8485638047690636
1301.646033,0.8485128924681616
1301.765535,0.8483347234691431
1301.885038,0.8479700179553563
1302.00454,0.8480124175162342
1302.124042,0.8477495744095906
1302.243545,0.8471817724296401
1302.363047,0.8469445947397859
1302.48255,0.847029293434124
1302.602052,0.8465974186319081
1302.721554,0.8464873681209241
1302.841057,0.8463519409764853
1302.960559,0.8457005008185807
1303.080062,0.8459034932969002
1303.199564,0.8457005008185807
1303.319066,0.8448552230270977
1303.438569,0.8451087176162929
1303.558071,0.8444160125157534
1303.677574,0.8445173485172938
1303.797076,0.844171167376385
1303.916578,0.8438251281406515
1304.036081,0.8437745001518179
1304.155583,0.8428552870088251
1304.275086,0.8434201892722472
1304.394588,0.8428721442831374
1304.51409,0.842560339277236
1304.633593,0.8427120137886023
1304.753095,0.8425434882389613
1304.872597,0.8418444672775516
1304.9921,0.8418192123223595
1305.111602,0.8413731663524519
1305.231105,0.8411039700129306
1305.350607,0.8412133206366688
1305.470109,0.8410450947956862
1305.589612,0.84108714810175
1305.709114,0.8401120526746403
1305.828617,0.8397340872995244
1305.948119,0.8400448463987132
1306.067621,0.8392975390865008
1306.187124,0.8391548706320183
1306.306626,0.8387941116063958
1306.426129,0.8388947729393478
1306.545631,0.8380143957066932
1306.665133,0.8373526257676285
1306.784636,0.8363567687953829
1306.904138,0.8375117378816964
1307.02364,0.8366746447601333
1307.143143,0.8349779179916104
1307.262645,0.8350447188970502
1307.382148,0.83417672382507
1307.50165,0.8332096398425851
1307.621152,0.8323685229418809
1307.740655,0.8322353546319592
1307.860157,0.8318110228149076
1307.97966,0.83126220866844
1308.099162,0.8300577519080529
1308.218664,0.8298917569577197
1308.338167,0.8286727122923403
1308.457669,0.8284075794479243
1308.577172,0.8275547589190618
1308.696674,0.8261408495183822
1308.816176,0.8249933114612644
1308.935679,0.8239462349900037
1309.055181,0.8231967849676413
1309.174683,0.8218971610206756
1309.294186,0.8218971610206756
1309.413688,0.8199433717089809
1309.533191,0.8193859997441643
1309.652693,0.8186898175637244
1309.772195,0.8183296732815487
1309.891698,0.8174054830165818
1310.0112,0.8158130954072064
1310.130703,0.8153400610051076
1310.250205,0.8147369325450168
1310.369707,0.8133693236115069
1310.48921,0.8125076089179515
1310.608712,0.8111599651409466
1310.728215,0.8096121282623018
1310.847717,0.8088029208052019
1310.967219,0.8077844708831792
1311.086722,0.8070335805433863
1311.206224,0.8063962757832823
1311.325727,0.8039887519604305
1311.445229,0.8027917007446297
1311.564731,0.8022138987537714
1311.684234,0.8007151605200951
1311.803736,0.7994989979937763
1311.923238,0.7983645150901177
1312.042741,0.7974708473805522
1312.162243,0.7962516499079615
1312.281746,0.7955671678585088
1312.401248,0.7944382641914467
1312.52075,0.7929699120472122
1312.640253,0.7909820533742505
1312.759755,0.7899070489503638
1312.879258,0.7885653477363065
1312.99876,0.7872889060698812
1313.118262,0.7868402792642076
1313.237765,0.7843264146990305
1313.357267,0.7835111392444634
1313.47677,0.7832682884351179
1313.596272,0.7819378635263613
1313.715774,0.7812422484224605
1313.835277,0.7788475125202586
1313.954779,0.7772447380689461
1314.074281,0.777275828480273
1314.193784,0.7771514742963161
1314.313286,0.7754823935313452
1314.432789,0.7746065933469514
1314.552291,0.7742116447048086
1314.671793,0.7734610235195748
1314.791296,0.7728038609832277
1314.910798,0.7706661563760512
1315.030301,0.7691802050984798
1315.149803,0.7691571300384545
1315.269305,0.7687265226269615
1315.388808,0.768657340353174
1315.50831,0.7668147746995422
1315.627813,0.765320942848291
1315.747315,0.7653592098521006
1315.866817,0.7635932705225368
1315.98632,0.7628987167162732
1316.105822,0.7603016625861292
1316.225325,0.7608264517647593
1316.344827,0.7609481937361396
1316.464329,0.7612602464620088
1316.583832,0.7594506014072572
1316.703334,0.7586156650448979
1316.822836,0.7594885748866566
1316.942339,0.758790166714781
1317.061841,0.7590785617697227
1317.181344,0.7571378058790437
1317.300846,0.7573346873020481
1317.420348,0.7562449101801744
1317.539851,0.7572816757293637
1317.659353,0.7561239206739641
1317.778856,0.754877344912672
1317.898358,0.7545603629986702
1318.01786,0.7551869080801991
1318.137363,0.7538740253993121
1318.256865,0.7529849786900585
1318.376368,0.7512325660432502
1318.49587,0.7504817089683159
1318.615372,0.7508795696978492
1318.734875,0.7513978553889411
1318.854377,0.7527214800624668
1318.973879,0.7519465760820603
1319.093382,0.7512551033582896
1319.212884,0.7501965800968246
1319.332387,0.7510447813758009
1319.451889,0.7514128834963295
1319.571391,0.7510522918611671
1319.690894,0.7497840854242046
1319.810396,0.7483982671433265
1319.929899,0.749364323880569
1320.049401,0.749926557934895
1320.168903,0.749604158835757
1320.288406,0.7493343499070972
1320.407908,0.7469477819306453
1320.527411,0.7483683318113514
1320.646913,0.7467311984800036
1320.766415,0.7437204901639065
1320.885918,0.7389906576461311
1321.00542,0.7359081236814274
1321.124922,0.7426725832207823
1321.244425,0.7462758313500256
1321.363927,0.7458282001540033
1321.48343,0.7455746616699357
1321.602932,0.7470224804437017
1321.722434,0.7469104354752178
1321.841937,0.7459699209750842
1321.961439,0.7425463396126455
1322.080942,0.7421232088028034
1322.200444,0.7396190667411603
1322.319946,0.7357094553094706
1322.439449,0.7296502275548006
1322.558951,0.725931225036008
1322.678454,0.7224117585133464
1322.797956,0.7261708218715734
1322.917458,0.7295189023334653
1323.036961,0.7302049725041213
