nu,[0]1-1-2-Trichloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
663.367267,0.8035386443012401
663.48527,0.799914845583736
663.603272,0.7968012531377067
663.721274,0.7935648625598015
663.839277,0.7918446938660879
663.957279,0.7863604530557287
664.075282,0.7831429755342677
664.193284,0.7781468650976242
664.311286,0.7760176610289318
664.429289,0.7740181159857303
664.547291,0.7716300914054022
664.665293,0.7657266704563193
664.783296,0.7616257390915243
664.901298,0.759162065004111
665.0193,0.7546886491643952
665.137303,0.7494992215992979
665.255305,0.7470374210427161
665.373307,0.741648401903584
665.49131,0.7398705799786798
665.609312,0.7350770171652857
665.727315,0.7311036772103915
665.845317,0.7261780836161008
665.963319,0.7237566947871708
666.081322,0.7184494003150079
666.199324,0.7159463822150767
666.317326,0.7117987941449441
666.435329,0.706967912179683
666.553331,0.703069169584189
666.671333,0.6978577454993132
666.789336,0.6946202400165669
666.907338,0.6914184962307751
667.025341,0.6854155378799499
667.143343,0.6815197827638663
667.261345,0.6749679977326348
667.379348,0.6736935129843895
667.49735,0.6719173077326629
667.615352,0.6680782310181379
667.733355,0.6658239384978172
667.851357,0.6620925031181335
667.969359,0.6558979933966865
668.087362,0.6528094495652788
668.205364,0.6492613155128076
668.323366,0.6468505502226336
668.441369,0.6417477277154447
668.559371,0.6389685776949493
668.677374,0.6346510237851728
668.795376,0.6317446508146108
668.913378,0.6290339809330426
669.031381,0.6242402304529902
669.149383,0.6221711893965227
669.267385,0.6182391019440157
669.385388,0.6160913690919047
669.50339,0.6129573017742839
669.621392,0.6111028520600178
669.739395,0.6108157012052864
669.857397,0.6071132087247436
669.9754,0.6044356900176113
670.093402,0.6020588987524299
670.211404,0.6002494260897092
670.329407,0.5988165429387844
670.447409,0.5974348731675756
670.565411,0.5971720596465965
670.683414,0.5952760687202445
670.801416,0.5941936515735603
670.919418,0.5923130400421889
671.037421,0.5919873574410909
671.155423,0.592798935925109
671.273425,0.5904738079759567
671.391428,0.5906746032039231
671.50943,0.5901727431119549
671.627433,0.5908518321678996
671.745435,0.5903084984541366
671.863437,0.5902317633372282
671.98144,0.5896300338728211
672.099442,0.5907809342020025
672.217444,0.5919577588131907
672.335447,0.5913838381836474
672.453449,0.5913956659786886
672.571451,0.5931962442956205
672.689454,0.593789737236929
672.807456,0.5923011938998498
672.925459,0.5922419667418671
673.043461,0.5944789329883777
673.161463,0.5984453917509198
673.279466,0.5980086860319225
673.397468,0.5992178844569485
673.51547,0.5991399911951407
673.633473,0.5993377400189965
673.751475,0.601396998075916
673.869477,0.5950796600267837
673.98748,0.5891644100916714
674.105482,0.598427438658465
674.223484,0.6044538233603106
674.341487,0.6035417868478979
674.459489,0.6058214338188225
674.577492,0.6065973817548469
674.695494,0.6066216461354014
674.813496,0.606591315811359
674.931499,0.6059486696792222
675.049501,0.607665933196175
675.167503,0.6101014647446822
675.285506,0.6112189726330143
675.403508,0.6131534794976133
675.52151,0.6115919299467363
675.639513,0.6147313105844174
675.757515,0.6149403547655131
675.875518,0.6178868060697701
675.99352,0.6180536580314101
676.111522,0.6196688850331855
676.229525,0.6187462659164203
676.347527,0.618430785775077
676.465529,0.6200904031749338
676.583532,0.6215431137268371
676.701534,0.6209653473340863
676.819536,0.6215368983267769
676.937539,0.6218788376455496
