nu,[0]HFC-134a-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
710.314854,1.0024729527157885
710.433856,1.0016626807233378
710.552858,1.0019545075647482
710.67186,1.002018634705279
710.790862,1.0032824755626866
710.909864,1.0019196401545816
711.028866,1.0025016238522315
711.147868,1.002044487119549
711.26687,1.001978554761495
711.385872,1.0032719411519988
711.504874,1.0025306968208791
711.623876,1.0017930055155437
711.742878,1.0035088416223048
711.86188,1.002153014414151
711.980882,1.0019848672462743
712.099884,1.0021536157061401
712.218886,1.0025590688410615
712.337888,1.002446287289898
712.45689,1.0031984040138815
712.575892,1.0034824496868258
712.694894,1.002342739936734
712.813896,1.001280018525302
712.932898,1.0028892659063937
713.0519,1.0014855022670142
713.170902,1.0018546176799377
713.289904,1.0015526040435505
713.408906,1.0011481586300268
713.527908,1.0020030033365026
713.64691,1.0032514746131587
713.765912,1.0004448189026
713.884914,1.0022817993507582
714.003916,1.001502227214555
714.122918,1.0018848741462618
714.24192,1.0002695563237785
714.360922,1.0019577138243025
714.479924,1.0024584169633586
714.598926,1.0028633916971121
714.717928,1.0032341185127787
714.83693,1.0019490970250158
714.955932,1.0026896105299041
715.074934,1.0033586275925148
715.193936,1.0025417247191977
715.312938,1.0020393767056963
715.43194,1.003458065359569
715.550942,1.0031932877150675
715.669944,1.0018339796873854
715.788946,1.002533403657415
715.907948,1.0022958313941732
716.02695,1.001047247981619
716.145952,1.002803021138104
716.264954,1.0035665450396556
716.383956,1.0028221748587252
716.502958,1.0015229585252268
716.62196,1.0034996093834303
716.740962,1.0021145324772556
716.859964,1.0023351221608578
716.978966,1.0024352604413855
717.097968,1.0026914153728275
717.21697,1.0028709132007554
717.335972,1.0034993083335928
717.454974,1.0031138379529327
717.573976,1.0031142391985481
717.692978,1.0020383746668207
717.81198,1.0015110404729328
717.930982,1.0046239576511231
718.049984,1.0015061330808577
718.168986,1.0022211631361615
718.287988,1.003423948365339
