nu,[0]5-Nonanol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1367.530951,0.7647471673338684
1367.663353,0.7632802614528666
1367.795756,0.7632497308530245
1367.928159,0.7629597510549515
1368.060561,0.7629521214955888
1368.192964,0.7633489597677752
1368.325367,0.7625554895256607
1368.457769,0.760104009849826
1368.590172,0.7590557897544515
1368.722574,0.75769829521087
1368.854977,0.7590785617697227
1368.98738,0.7577740688290088
1369.119782,0.7587218786727846
1369.252185,0.7577437584724668
1369.384588,0.7561163594725635
1369.51699,0.7548848937238651
1369.649393,0.7551869080801991
1369.781796,0.7553757284087768
1369.914198,0.755254877960525
1370.046601,0.7531732484674727
1370.179004,0.7522323700783917
1370.311406,0.749521706913224
1370.443809,0.7507744539163679
1370.576212,0.7511424235439832
1370.708614,0.7502265885601936
1370.841017,0.750444185820954
1370.973419,0.7473661898318044
1371.105822,0.746417637229114
1371.238225,0.7450231405082974
1371.370627,0.7446283828638445
1371.50303,0.7452019675204026
1371.635433,0.744449693495539
1371.767835,0.7423384557426539
1371.900238,0.7413888703835831
1372.032641,0.7378461093808334
1372.165043,0.7377280634472589
1372.297446,0.7389093731445197
1372.429849,0.7368064794779287
1372.562251,0.7373297978343908
1372.694654,0.735157880084553
1372.827057,0.7343423075641468
1372.959459,0.7312718503953248
1373.091862,0.7310890552830671
1373.224264,0.7312572251045704
1373.356667,0.7301027509636455
1373.48907,0.7275664091846631
1373.621472,0.7273481719991223
1373.753875,0.7249808777445943
1373.886278,0.7236264303062641
1374.01868,0.7238507892735021
1374.151083,0.7229176237764916
1374.283486,0.7209900082329072
1374.415888,0.7184062946441722
1374.548291,0.7160466217251888
1374.680694,0.7147374546606515
1374.813096,0.7122972277322484
1374.945499,0.7136376060812469
1375.077902,0.7127033528867289
1375.210304,0.7099150244377196
1375.342707,0.7082132712996763
1375.47511,0.7048783811911302
1375.607512,0.7031887015029435
1375.739915,0.7038359327890664
1375.872317,0.7025771933772416
1376.00472,0.7004305931388638
1376.137123,0.6975577311764506
1376.269525,0.6947661255844189
1376.401928,0.694349390941963
1376.534331,0.6908103155928207
1376.666733,0.6902993050564995
1376.799136,0.6896369357118007
1376.931539,0.6861767715335146
1377.063941,0.6833008727081772
1377.196344,0.6803281661127097
1377.328747,0.6787855726815807
1377.461149,0.6778969457590831
1377.593552,0.6759203738768347
1377.725955,0.674704811538163
1377.858357,0.6709303149077549
1377.99076,0.6682185421788079
1378.123162,0.6651384929062432
1378.255565,0.6637498051402785
1378.387968,0.6619667174925539
1378.52037,0.6605450179246308
1378.652773,0.6573228374390226
1378.785176,0.6542864673226942
1378.917578,0.6509515913395271
1379.049981,0.6482622225859257
1379.182384,0.647400606931306
1379.314786,0.6454548609212422
1379.447189,0.6426789368841238
1379.579592,0.6398189712896689
1379.711994,0.6362396362828555
1379.844397,0.6346002537340991
1379.9768,0.6331993357578957
1380.109202,0.6311132219308572
1380.241605,0.6298837502725476
1380.374007,0.6261783777435621
1380.50641,0.6230926844949989
1380.638813,0.6204997979264363
1380.771215,0.6188143317492233
1380.903618,0.6186472744334035
1381.036021,0.6161591428699942
1381.168423,0.6138221811664683
1381.300826,0.610809593078815
1381.433229,0.6107790533626604
1381.565631,0.606506398971463
1381.698034,0.6060880539018195
1381.830437,0.6066337786896493
1381.962839,0.6046110017866942
1382.095242,0.6030470854379805
1382.227645,0.6014571407828088
1382.360047,0.600267433842607
1382.49245,0.5998413952261846
1382.624852,0.5991100349444936
1382.757255,0.5993137669888596
1382.889658,0.5973452646574067
1383.02206,0.5965095664121554
1383.154463,0.5965930835975196
1383.286866,0.5961100388593351
1383.419268,0.5955976046042287
1383.551671,0.5965453580598788
1383.684074,0.5956452543185603
1383.816476,0.5945443292677359
1383.948879,0.593403899318633
1384.081282,0.5929708725461325
1384.213684,0.5925737151241199
1384.346087,0.5934395046207406
1384.47849,0.5934929165796585
1384.610892,0.5919695980867593
1384.743295,0.5897361768314978
1384.875698,0.5889170129964596
1385.0081,0.5895239100181574
1385.140503,0.5889405701481194
1385.272905,0.5890053571740568
1385.405308,0.5879049463609204
1385.537711,0.5864663422519714
1385.670113,0.5845926494641098
1385.802516,0.5847505107897851
1385.934919,0.5854760511652313
1386.067321,0.5864546130424187
1386.199724,0.586747913667986
1386.332127,0.5873232084717916
1386.464529,0.5863256072187103
1386.596932,0.5859680576620088
1386.729335,0.5863959705132898
1386.861737,0.587012009646275
1386.99414,0.5892115451298551
1387.126543,0.5890819328478003
1387.258945,0.5886402870360461
1387.391348,0.589217437274767
1387.52375,0.5890760420579259
1387.656153,0.5899544195893459
1387.788556,0.5919163232203364
1387.920958,0.5926448282366362
1388.053361,0.5934454390454589
1388.185764,0.5930123819600231
1388.318166,0.594877367334081
1388.450569,0.5961696528438706
1388.582972,0.5988884052355886
1388.715374,0.6011504758472151
1388.847777,0.6015293199703674
1388.98018,0.603264221470879
1389.112582,0.6056276019747495
1389.244985,0.6070828538231863
1389.377388,0.6104188000063668
1389.50979,0.6123079112721739
1389.642193,0.6154017330268081
1389.774595,0.6170779043001575
1389.906998,0.6189814341766081
1390.039401,0.6211330306140906
1390.171803,0.6240093042916969
1390.304206,0.62760769324531
1390.436609,0.6289710806800144
1390.569011,0.6316688460048926
1390.701414,0.6344987258159517
1390.833817,0.6359661120511783
1390.966219,0.6379598044828872
1391.098622,0.6411383568710959
1391.231025,0.6438110477783913
1391.363427,0.6471869999781045
1391.49583,0.6491055114943146
1391.628233,0.6500018954628589
1391.760635,0.6518179329454706
1391.893038,0.6552096619408748
1392.025441,0.6584214836918324
1392.157843,0.6598980008971911
1392.290246,0.6618939051583814
1392.422648,0.6641946665216437
1392.555051,0.6647927108010709
1392.687454,0.6664167855808993
1392.819856,0.6692751619852855
1392.952259,0.6712054527362677
1393.084662,0.6733365500260476
1393.217064,0.6744282392666223
1393.349467,0.6756230343318258
1393.48187,0.6771855275259699
1393.614272,0.6797229434089224
1393.746675,0.682338097393763
1393.879078,0.6834033755266026
1394.01148,0.6847441596818772
1394.143883,0.6860669920326636
1394.276286,0.6867053311169199
1394.408688,0.6901681606476522
1394.541091,0.6895334979294716
1394.673493,0.6927680777127214
1394.805896,0.6933779819396093
1394.938299,0.6935305418766138
1395.070701,0.6942105349498366
1395.203104,0.6960317513030315
1395.335507,0.6972578458320146
1395.467909,0.7001924872174969
1395.600312,0.7020574785723365
1395.732715,0.7021627950926639
1395.865117,0.7012085027572142
1395.99752,0.702745832139494
1396.129923,0.7052309085062103
1396.262325,0.7052591183067427
1396.394728,0.7085674664767413
1396.527131,0.7075973936992481
1396.659533,0.7082416003971064
1396.791936,0.7096453079778062
1396.924338,0.7099150244377196
1397.056741,0.7111229063880233
1397.189144,0.7134021445245339
1397.321546,0.7138731453530961
1397.453949,0.7150663095206143
1397.586352,0.7151449711409714
1397.718754,0.7144873403240825
1397.851157,0.71597502064313
1397.98356,0.7179825599443603
1398.115962,0.7194559338845472
1398.248365,0.7192976709886495
1398.380768,0.7187512124392498
1398.51317,0.7189740598546707
1398.645573,0.7206584290981679
1398.777976,0.7225707065838659
1398.910378,0.7239593750356218
1399.042781,0.7250968839652836
1399.175184,0.7232864057960393
1399.307586,0.7229682297813455
1399.439989,0.724372149508941
1399.572391,0.726323333757354
1399.704794,0.7273481719991223
1399.837197,0.7279958000239236
1399.969599,0.7279958000239236
1400.102002,0.7278138238218907
1400.234405,0.7286658643422703
1400.366807,0.7282870565913633
1400.49921,0.7301757648893773
1400.631613,0.7327505124790336
1400.764015,0.733894495353143
1400.896418,0.7337037075878354
1401.028821,0.7336156684253803
1401.161223,0.7329263937069317
1401.293626,0.7350182133560962
1401.426029,0.7362908954177682
1401.558431,0.738156069833912
1401.690834,0.7369022705465452
1401.823236,0.7384809299686276
1401.955639,0.7390054376070831
1402.088042,0.7384513913222056
1402.220444,0.7398557827150533
1402.352847,0.7410849632519451
1402.48525,0.7416706516893863
1402.617652,0.7429325641189127
1402.750055,0.7420341593608204
1402.882458,0.7426131717906135
1403.01486,0.7432966902789547
1403.147263,0.7468133434297258
1403.279666,0.7473886111538174
1403.412068,0.7466415961124355
1403.544471,0.7478820504542363
1403.676874,0.74841323525835
1403.809276,0.7481139298293232
1403.941679,0.7515631811022883
1404.074081,0.7531205281853113
1404.206484,0.7537911038172889
1404.338887,0.7541907189909788
1404.471289,0.7541002215346558
1404.603692,0.7549981349508034
1404.736095,0.7575316199208777
1404.868497,0.758456372481543
1405.0009,0.7602560458548896
1405.133303,0.7601192120820447
1405.265705,0.761999027151785
1405.398108,0.7621361993217972
1405.530511,0.7622505283261565
1405.662913,0.7652061533162938
1405.795316,0.7672750016186308
1405.927719,0.7676280293095192
1406.060121,0.7689725544771986
1406.192524,0.7692571269650189
1406.324926,0.7698881765040815
1406.457329,0.7725334269605983
1406.589732,0.7743200419226955
1406.722134,0.7770115996200413
1406.854537,0.7764601171837429
1406.98694,0.7770038295428956
1407.119342,0.7781001776863548
1407.251745,0.7792058647907212
1407.384148,0.7826732306864937
1407.51655,0.7840754703995562
1407.648953,0.7845617479216586
1407.781356,0.7853624091723592
1407.913758,0.7858966372275497
1408.046161,0.7879505065842939
1408.178564,0.789583253442909
1408.310966,0.7917575957402474
1408.443369,0.794533602503334
1408.575772,0.7943111642374435
1408.708174,0.7955751235699658
1408.840577,0.7961799904841922
1408.972979,0.7984683092235519
1409.105382,0.8011476634720631
1409.237785,0.8034261567653491
1409.370187,0.8041013182651625
1409.50259,0.8049299693050015
1409.634993,0.8052761636182457
1409.767395,0.8073160917331507
1409.899798,0.8083420345054169
1410.032201,0.8124913589282736
1410.164603,0.8134262614569611
1410.297006,0.8131009560178035
1410.429409,0.815633636267446
1410.561811,0.8164905013609765
1410.694214,0.8177652205655661
1410.826617,0.8208540141646405
1410.959019,0.8220944400118526
1411.091422,0.8236908512436827
1411.223824,0.8236496677307169
1411.356227,0.825018061631859
1411.48863,0.8264796367133138
1411.621032,0.8295100945386055
1411.753435,0.8318110228149076
1411.885838,0.832884751440403
1412.01824,0.8324933875849363
1412.150643,0.8332096398425851
1412.283046,0.8357715239168311
1412.415448,0.8373526257676285
1412.547851,0.8391296963635153
1412.680254,0.84108714810175
1412.812656,0.8422739174563504
1412.945059,0.8429732950093736
1413.077462,0.8436141982259542
1413.209864,0.8453538346846587
1413.342267,0.8471563573576951
1413.474669,0.8503901795987241
1413.607072,0.8503561646718433
1413.739475,0.8511473637555363
1413.871877,0.8506198159467278
1414.00428,0.8530731320961776
1414.136683,0.8545673171079028
1414.269085,0.85709201278857
1414.401488,0.8570405888105375
1414.533891,0.8580181721984402
1414.666293,0.8588079121415336
1414.798696,0.8588766195227636
1414.931099,0.8608284839770891
1415.063501,0.8627071370600103
1415.195904,0.8655241515656287
1415.328307,0.8661302305746296
1415.460709,0.8658964069799802
1415.593112,0.8664074365990119
1415.725515,0.8656366770193282
1415.857917,0.8700714015099773
1415.99032,0.8710986917457983
1416.122722,0.8719876657110273
1416.255125,0.8724150443664451
1416.387528,0.8711335363903564
1416.51993,0.8726680814179105
1416.652333,0.8746687812513444
1416.784736,0.8761745061072614
1416.917138,0.8772879546201666
1417.049541,0.8766828347218517
1417.181944,0.878921228689772
1417.314346,0.877911050240717
1417.446749,0.8798005895255996
1417.579152,0.8804606874735321
1417.711554,0.8827970025455766
1417.843957,0.8837951269925569
1417.97636,0.8820557644270328
1418.108762,0.8827705190327548
1418.241165,0.8821175104916298
1418.373567,0.8851483685026271
1418.50597,0.886095984140881
1418.638373,0.8881185878767892
1418.770775,0.8872664031465458
1418.903178,0.8875681250134264
1419.035581,0.8881274691070741
1419.167983,0.8890338212865941
1419.300386,0.891794102357718
1419.432789,0.892954188583451
1419.565191,0.8900924012640905
1419.697594,0.8908403929936969
1419.829997,0.8893983998868276
1419.962399,0.8905286534137579
1420.094802,0.8902704375473782
1420.227205,0.8939995564050189
1420.359607,0.8955206482126143
1420.49201,0.894196257943804
1420.624412,0.8950192970410453
1420.756815,0.8942767392286224
1420.889218,0.8942767392286224
1421.02162,0.895753513852371
1421.154023,0.8962642388980769
1421.286426,0.8974032175798522
1421.418828,0.8972147826905164
1421.551231,0.8959774802254642
1421.683634,0.8962373513742249
1421.816036,0.8975198875815235
1421.948439,0.8990919225141607
1422.080842,0.8994156538744144
1422.213244,0.8977173636783655
1422.345647,0.8982381907745564
1422.47805,0.8978969251066454
1422.610452,0.8987233703842794
1422.742855,0.9001714804263781
1422.875258,0.9002885103256122
1423.00766,0.9010991347111615
1423.140063,0.9001714804263781
1423.272465,0.8995415808806415
1423.404868,0.8992717588817009
1423.537271,0.9013875325754664
1423.669673,0.9019826447123689
1423.802076,0.9011171568740768
1423.934479,0.9023705806498443
1424.066881,0.9000454652403873
1424.199284,0.9010540808807812
1424.331687,0.8995865590841313
1424.464089,0.9020728474869036
1424.596492,0.9020548062103673
1424.728895,0.9023074169199551
1424.861297,0.9002705047354622
1424.9937,0.8999374662646266
1425.126103,0.9002434970254378
1425.258505,0.8992987374391437
1425.390908,0.9022442576113723
1425.52331,0.901279372561288
1425.655713,0.9005586373957444
1425.788116,0.9006036664533312
1425.920518,0.8974121916568983
1426.052921,0.8995595718921687
1426.185324,0.8993167235937534
1426.317726,0.8991728444286186
1426.450129,0.9009369514638438
1426.582532,0.8985885719888541
1426.714934,0.8995595718921687
1426.847337,0.8971609514185093
1426.97974,0.8978520313827426
1427.112142,0.8986784353391456
1427.244545,0.9001984859758722
1427.376948,0.8981034651506146
1427.50935,0.8975647646978211
1427.641753,0.8954937829961482
1427.774155,0.8948850542149528
1427.906558,0.8977981618769609
1428.038961,0.8970891814132342
1428.171363,0.8959685204954607
1428.303766,0.895386330189486
1428.436169,0.8936062831266668
1428.568571,0.8931417286540717
1428.700974,0.8951893668636046
1428.833377,0.8941604908088336
1428.965779,0.894616628964489
1429.098182,0.8935794753402918
1429.230585,0.8920795221352014
1429.362987,0.890190316813486
1429.49539,0.8903505654924609
1429.627793,0.8910453098486204
1429.760195,0.8905197481717501
1429.892598,0.8894517653917698
1430.025001,0.8877722891601564
1430.157403,0.887372881503497
1430.289806,0.8864948170644218
1430.422208,0.885688473722758
1430.554611,0.8869736535398492
1430.687014,0.8864859521605758
1430.819416,0.8850067560929615
1430.951819,0.8836537310842124
1431.084222,0.8819852027883819
1431.216624,0.8827616913717029
1431.349027,0.8817911873862452
1431.48143,0.883574205827105
1431.613832,0.8811389032824637
1431.746235,0.8778144853363576
1431.878638,0.8790179153425962
1432.01104,0.8776477164276918
1432.143443,0.877393235491447
1432.275846,0.8778847133042658
1432.408248,0.8752812637420824
1432.540651,0.8754475829820209
1432.673053,0.873689700603852
1432.805456,0.8714907743690578
1432.937859,0.8735586569772792
1433.070261,0.8718568773705414
1433.202664,0.8716825234310425
1433.335067,0.8707329071154145
1433.467469,0.8697495346404615
1433.599872,0.8670228043086835
1433.732275,0.8682461687319962
1433.864677,0.8668667542488346
1433.99708,0.8673002960023654
1434.129483,0.8664594226047724
1434.261885,0.8653510640446446
1434.394288,0.8636048191963526
1434.526691,0.8605444574443322
1434.659093,0.8612159439668381
1434.791496,0.8630954426338888
1434.923898,0.8619224306608487
1435.056301,0.8601056916658193
1435.188704,0.856740677092066
1435.321106,0.8568092190878767
1435.453509,0.8546613246831065
1435.585912,0.8564836934384139
1435.718314,0.8558415714941636
1435.850717,0.8541913901983603
1435.98312,0.8534400324208955
1436.115522,0.852297188653783
1436.247925,0.850721896449349
1436.380328,0.8523398045786049
1436.51273,0.8509431128993181
1436.645133,0.851206946156359
1436.777536,0.8497356311939092
1436.909938,0.8453031149761842
1437.042341,0.8456328474846846
1437.174743,0.8442133769899853
1437.307146,0.846826030796192
1437.439549,0.8448214294940517
1437.571951,0.8432093605796137
1437.704354,0.8418697229904037
1437.836757,0.8406498964800114
1437.969159,0.8391464791252696
1438.101562,0.8398012687137291
1438.233965,0.8401036515961191
1438.366367,0.8389618872057177
1438.49877,0.8363065888946672
1438.631173,0.8351699849996076
1438.763575,0.8336013404157353
1438.895978,0.8336013404157353
1439.028381,0.8350614199584383
1439.160783,0.8347107678041628
1439.293186,0.8324101424085061
1439.425589,0.8299830500720142
1439.557991,0.830398145362225
1439.690394,0.8293193291557216
1439.822796,0.8290042476799143
1439.955199,0.8280597213198766
1440.087602,0.8281590944487035
1440.220004,0.827447183792937
1440.352407,0.8245561808560329
1440.48481,0.8248035848190286
1440.617212,0.8232461782565231
1440.749615,0.8240863177566498
1440.882018,0.821510960119317
1441.01442,0.8216917124125664
1441.146823,0.8190419298840002
1441.279226,0.8190828830043139
1441.411628,0.8176834481321994
1441.544031,0.8181823871965034
1441.676434,0.8171602981512456
1441.808836,0.8171112700042156
1441.941239,0.8152503785310236
1442.073641,0.8142400945671537
1442.206044,0.8125076089179515
1442.338447,0.8122801386347802
1442.470849,0.8133205229161257
1442.603252,0.8131497435387756
1442.735655,0.812808292356257
1442.868057,0.8100413364203956
1443.00046,0.8080349228872079
1443.132863,0.8086896963221879
1443.265265,0.8080995682668195
1443.397668,0.8088918940199276
1443.530071,0.8077036964748786
1443.662473,0.8064849842524949
1443.794876,0.8049782665520627
1443.927279,0.8053325349226717
1444.059681,0.8051151244899717
1444.192084,0.8059367608802747
1444.324486,0.8044230231291519
1444.456889,0.8026472112429409
1444.589292,0.8026391848109607
1444.721694,0.8005390225606666
1444.854097,0.8014281142302981
1444.9865,0.8010835742225896
1445.118902,0.8006831325542378
1445.251305,0.8003709270165787
1445.383708,0.7990753757946387
1445.51611,0.7970961241491408
1445.648513,0.7970004783531054
1445.780916,0.7975186970668713
1445.913318,0.7968490626471659
1446.045721,0.7961322211178584
1446.178124,0.7954876151194261
1446.310526,0.7939776235969014
1446.442929,0.7928509754808706
1446.575332,0.7921694167542163
1446.707734,0.7927716943474452
1446.840137,0.7927399841138802
1446.972539,0.7904285596822818
1447.104942,0.7900887484662658
1447.237345,0.788305164104214
1447.369747,0.7873046520054615
1447.50215,0.7870763667593405
1447.634553,0.787414882372688
1447.766955,0.7878717154732567
1447.899358,0.7857473310510124
1448.031761,0.7838246063894105
1448.164163,0.7831429755342677
1448.296566,0.7812813115114506
1448.428969,0.7819613220141426
1448.561371,0.7825793155338333
1448.693774,0.7800400612815805
1448.826177,0.7765144712943174
1448.958579,0.7763358935031529
1449.090982,0.7742348714025485
1449.223384,0.775086998344987
1449.355787,0.7745601183456146
1449.48819,0.7706969836388473
1449.620592,0.771090139346687
1449.752995,0.7679735396567061
1449.885398,0.7680349799974596
1450.0178,0.7662705294394356
1450.150203,0.764487197494352
1450.282606,0.7639751626228671
1450.415008,0.7631734096960607
1450.547411,0.7609481937361396
1450.679814,0.7592379850065483
1450.812216,0.7555494848075307
1450.944619,0.7561239206739641
1451.077022,0.7548924426105468
1451.209424,0.752390355463993
1451.341827,0.7507294088004999
1451.474229,0.7490122054026693
1451.606632,0.7454031992166896
1451.739035,0.7460445216971556
1451.871437,0.7440031576535904
1452.00384,0.7421751592456638
1452.136243,0.7398631813098734
1452.268645,0.7351872869878905
1452.401048,0.7333442808378626
1452.533451,0.7317473316127365
1452.665853,0.731549786502991
1452.798256,0.7285420016739572
1452.930659,0.7257570224471462
1453.063061,0.7229610001351959
1453.195464,0.7201253391282507
1453.327867,0.7172864545269222
1453.460269,0.7160824249513482
1453.592672,0.7140016540846985
1453.725075,0.7120622084274149
1453.857477,0.7092125563426075
1453.98988,0.706904287930721
1454.122282,0.7043217471693775
1454.254685,0.7016854866952483
1454.387088,0.7001994891773788
1454.51949,0.6987725382043161
1454.651893,0.695426467016241
1454.784296,0.6938218858821604
1454.916698,0.6907274233285848
1455.049101,0.6892990963906952
1455.181504,0.6877636720401874
1455.313906,0.6847030762648112
1455.446309,0.6828773574703885
1455.578712,0.6813698649032276
1455.711114,0.6786091113736475
1455.843517,0.6762989952903068
1455.97592,0.6736598291508431
1456.108322,0.67276445713245
1456.240725,0.6716351617182258
1456.373127,0.669422418718569
1456.50553,0.6652648812264056
1456.637933,0.6628145774055275
1456.770335,0.6633450412246882
1456.902738,0.6591791039462283
1457.035141,0.6560488672849999
1457.167543,0.6554193625830091
1457.299946,0.6519678683119543
1457.432349,0.6500733996040156
1457.564751,0.6464496271804815
1457.697154,0.6448161768097298
1457.829557,0.6436887352993669
1457.961959,0.6420173183711599
1458.094362,0.6402541961498277
1458.226765,0.6376982945762435
1458.359167,0.6328068738454905
1458.49157,0.6319026067209801
1458.623972,0.6299152452474291
1458.756375,0.6280220510458848
1458.888778,0.6264351635159231
1459.02118,0.6225010275262863
1459.153583,0.6217669095286061
1459.285986,0.6186225290373374
1459.418388,0.6163686725966051
1459.550791,0.6147128689217263
1459.683194,0.6116775588108095
1459.815596,0.6094429108458748
1459.947999,0.6067490500580336
1460.080402,0.6038315564447245
1460.212804,0.6026431792144313
1460.345207,0.6002494260897092
1460.47761,0.5995415494962508
1460.610012,0.5969690556589502
1460.742415,0.5942590164702368
1460.874817,0.5920406387008813
1461.00722,0.5880460604810641
1461.139623,0.5884813756125539
1461.272025,0.5870531019251632
1461.404428,0.5853589676637387
1461.536831,0.5834363011807504
1461.669233,0.5818398738197776
1461.801636,0.5782667566964533
1461.934039,0.576747913280907
1462.066441,0.5769498103804866
1462.198844,0.5763904404027161
1462.331247,0.5743938316940417
1462.463649,0.571351883966548
1462.596052,0.5701704088153938
1462.728455,0.5695891315002296
1462.860857,0.5682237566897814
1462.99326,0.5668956675694052
1463.125663,0.5672529243640481
1463.258065,0.5661705053177662
1463.390468,0.5637975758355496
1463.52287,0.5626317219286608
1463.655273,0.5622998671195182
1463.787676,0.5621424451968224
1463.920078,0.5615637365643781
1464.052481,0.5605930711677818
1464.184884,0.5587238137077634
1464.317286,0.5573677631092093
1464.449689,0.5576799764681317
1464.582092,0.5570557245408219
1464.714494,0.5584333528510032
1464.846897,0.556894201802634
1464.9793,0.5553148659878956
1465.111702,0.5547043554776494
1465.244105,0.5538895391118541
1465.376508,0.5540834343802359
1465.50891,0.5531367613435726
1465.641313,0.5522469276661313
1465.773715,0.5519211980784855
1465.906118,0.5509341428119405
1466.038521,0.5506091875389134
1466.170923,0.5497234199811929
1466.303326,0.54936072222743
1466.435729,0.5490037537852941
1466.568131,0.5486305581336222
1466.700534,0.5477260641254655
1466.832937,0.5463748501832625
1466.965339,0.546445883530854
1467.097742,0.5455559022724735
1467.230145,0.5473373166416238
1467.362547,0.5472333324302748
1467.49495,0.5462819743534005
1467.627353,0.5457850838761957
1467.759755,0.544819898718585
1467.892158,0.5450869258852703
1468.02456,0.5452286669115353
1468.156963,0.5456704810423005
1468.289366,0.5447654194527218
1468.421768,0.5450378702694764
1468.554171,0.5445530023631602
1468.686574,0.5451250833055764
1468.818976,0.5444604362211035
1468.951379,0.5454304388437982
1469.083782,0.5468668088966413
1469.216184,0.544977919401105
1469.348587,0.5453159104775404
1469.48099,0.5445911224075115
1469.613392,0.5443134517471206
1469.745795,0.5459433845030013
1469.878198,0.5467902529024404
1470.0106,0.5481918292020868
1470.143003,0.5477589286752397
1470.275406,0.5475289182307705
1470.407808,0.5488994529809651
1470.540211,0.5489598352417565
1470.672613,0.5511490490316261
1470.805016,0.5526446886308148
1470.937419,0.5529653155230313
1471.069821,0.5528547335184958
1471.202224,0.5545601510926076
1471.334627,0.5568273785078957
1471.467029,0.558422184295632
1471.599432,0.5605089885134633
1471.731835,0.5631383184126192
1471.864237,0.5643503682839263
1471.99664,0.566924013061415
1472.129043,0.567133813756983
1472.261445,0.5693670350505673
1472.393848,0.5721466152955768
1472.526251,0.5742617363043042
1472.658653,0.576131123055314
1472.791056,0.5771921801949447
1472.923458,0.5795461394259491
1473.055861,0.5810549199531958
1473.188264,0.5831213306278159
1473.320666,0.5864018345023149
1473.453069,0.5889759076424425
1473.585472,0.5889582386302498
1473.717874,0.5888875678819437
1473.850277,0.593415767515301
1473.98268,0.5948654699057091
1474.115082,0.5970227852917567
1474.247485,0.5993437334263637
1474.379888,0.6020227763021891
1474.51229,0.605470159266675
1474.644693,0.607902969129124
1474.777096,0.6129940803157355
1474.909498,0.6175841156999928
1475.041901,0.6211889351025102
1475.174303,0.6247710602195655
1475.306706,0.6270995368449068
1475.439109,0.6302680965739179
1475.571511,0.6325791043718713
1475.703914,0.6358134984986449
1475.836317,0.6388791283556718
1475.968719,0.6426982175414387
1476.101122,0.6434441800483937
1476.233525,0.6462944978862182
1476.365927,0.6484696996917196
1476.49833,0.6519157129687309
1476.630733,0.6555176828612331
1476.763135,0.6594362339338558
1476.895538,0.6625097528149518
1477.027941,0.6632455469307631
1477.160343,0.6682786845539703
1477.292746,0.6730268864411206
1477.425149,0.6764207400661602
1477.557551,0.6815538596049184
1477.689954,0.6843402797839506
1477.822356,0.6878393302052346
1477.954759,0.6922833097469053
1478.087162,0.6951414006073714
1478.219564,0.6999334639194916
1478.351967,0.7060212096097424
1478.48437,0.7100499211071406
1478.616772,0.7138945618687028
1478.749175,0.7179825599443603
1478.881578,0.7228381072113674
1479.01398,0.7263160705603325
1479.146383,0.7310671229403954
1479.278786,0.7369833342547276
1479.411188,0.7409219424929707
1479.543591,0.7448071151227449
1479.675994,0.7477324890007893
1479.808396,0.7528268684466902
1479.940799,0.7557006098164893
1480.073201,0.7627461522298871
1480.205604,0.7674207977191293
1480.338007,0.7691340556706706
1480.470409,0.7721549783088794
1480.602812,0.7759943808483053
1480.735215,0.7804379831742918
1480.867617,0.7834797994256941
1481.00002,0.7885968909810767
1481.132423,0.7935727982481056
1481.264825,0.7967773494586695
1481.397228,0.7994750133836075
1481.529631,0.8028880415290506
1481.662033,0.8071707879143747
1481.794436,0.8106734151414583
1481.926839,0.8128164204798211
1482.059241,0.8157152037093769
1482.191644,0.8188044421617179
1482.324046,0.8214781003381123
1482.456449,0.8255297314313181
1482.588852,0.8287887345934328
1482.721254,0.8319108461269243
1482.853657,0.8347525043859587
1482.98606,0.8376206214849019
1483.118462,0.8414488933450871
1483.250865,0.842492937146215
1483.383268,0.8463265507991105
1483.51567,0.8506198159467278
1483.648073,0.8516496888714897
1483.780476,0.8532522962654971
1483.912878,0.8563038507469354
1484.045281,0.858936742990427
1484.177684,0.8614743475086214
1484.310086,0.8646677066657542
1484.442489,0.866502746658995
1484.574891,0.8691409230051371
1484.707294,0.8709506175548645
1484.839697,0.872493565253825
1484.972099,0.8751149760997976
1485.104502,0.8770774307749297
1485.236905,0.8802141929918774
1485.369307,0.8852811507163195
1485.50171,0.8841045094257718
1485.634113,0.8858124787892314
1485.766515,0.8884827911543888
1485.898918,0.8915800974547677
1486.031321,0.8936599011121779
1486.163723,0.8964166167704418
1486.296126,0.895449009426347
1486.428529,0.8993616905540978
1486.560931,0.8981393900077129
1486.693334,0.9013875325754664
1486.825737,0.9028309070192223
1486.958139,0.904692655630375
1487.090542,0.9087593148573824
1487.222944,0.9097467635609141
1487.355347,0.9093838470089202
1487.48775,0.9100060783391296
1487.620152,0.9127292428829686
1487.752555,0.9145556134887306
1487.884958,0.9161913854970225
1488.01736,0.9175979016044167
1488.149763,0.9188843572162991
1488.282166,0.9183240086820756
1488.414568,0.9198220974268652
1488.546971,0.9215806365031578
1488.679374,0.9240057356003799
1488.811776,0.9261046849720069
1488.944179,0.9266818279521156
1489.076582,0.9267948900317724
1489.208984,0.9278937929478456
1489.341387,0.9276136113319288
1489.473789,0.9310148977066142
1489.606192,0.9324572248414452
1489.738595,0.9336365959791808
1489.870997,0.9332706821573516
1490.0034,0.933136300854807
1490.135803,0.9334601553367067
1490.268205,0.936728306346787
1490.400608,0.9386355507318889
1490.533011,0.9385914358977111
1490.665413,0.9385125975283536
1490.797816,0.940360468593086
1490.930219,0.9403237952499457
1491.062621,0.9393660933345819
1491.195024,0.941334245520712
1491.327427,0.9427246807558733
