nu,[0]Dichloromethane-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2438.333244,0.9992163372241903
2438.452446,0.999195104102627
2438.571648,0.9992585949766254
2438.69085,0.9991995205547476
2438.810052,0.9991962831535456
2438.929254,0.9991397102615871
2439.048456,0.9989704303708777
2439.167658,0.9989606405086304
2439.28686,0.999016933526764
2439.406062,0.9990774558057984
2439.525264,0.9989057990748776
2439.644466,0.9990869670684512
2439.763668,0.9992129398944193
2439.88287,0.9992220627502063
2440.002072,0.9993559774715909
2440.121274,0.9992640909140116
2440.240476,0.9992420174140461
2440.359678,0.9992677182492452
2440.47888,0.9992240212273685
2440.598082,0.9990821914441623
2440.717284,0.9990159145300115
2440.836486,0.9991600129867746
2440.955688,0.9990192312683536
2441.07489,0.9991102460659832
2441.194092,0.999171303558713
2441.313294,0.9992617126683053
2441.432496,0.99928084871333
2441.551698,0.999265339994906
2441.6709,0.9993502411847434
2441.790102,0.9992676483005074
2441.909304,0.9992836866749703
2442.028506,0.999231545412577
2442.147708,0.9992235415999535
2442.26691,0.9992125202250727
2442.386112,0.9992497415846945
2442.505314,0.9991231846274468
2442.624516,0.9991702744128003
2442.743718,0.9993511605873882
2442.86292,0.9993405375410127
2442.982122,0.9994325710487327
2443.101324,0.9993120467484257
2443.220526,0.9993123665283318
2443.339728,0.9994292529381049
2443.45893,0.9993187321683811
2443.578132,0.9991860014766912
2443.697334,0.9993327327218924
2443.816536,0.9993685094741239
2443.935738,0.9991873803543246
2444.05494,0.9992128999259025
2444.174142,0.9993731065798408
2444.293344,0.9993816412626141
2444.412546,0.9994367786687138
2444.531748,0.9993232590924913
2444.65095,0.9994131722507946
2444.770152,0.9994642235794731
2444.889354,0.9994558481043727
2445.008556,0.9993786631097605
2445.127758,0.9993481925188489
2445.24696,0.9994688011360996
2445.366162,0.9993297846946793
2445.485364,0.9994560080173212
2445.604566,0.999391125439392
2445.723768,0.9993937538415082
2445.84297,0.9995218943289587
2445.962172,0.9994328109125785
2446.081374,0.9995428645182782
2446.200576,0.999547362471289
2446.319778,0.9993904558475623
2446.43898,0.9993737461788337
2446.558182,0.9994368386349224
2446.677384,0.9994394171852924
2446.796586,0.9994617948843606
2446.915788,0.9994832235749577
2447.03499,0.9995352680213746
2447.154192,0.9994440745838282
2447.273394,0.9995265421165734
2447.392596,0.9994933983659633
2447.511798,0.9995289909596015
2447.631,0.9994755075942554
2447.750202,0.9994465532082066
2447.869404,0.9994915293150558
2447.988606,0.9995641150254699
2448.107808,0.9994465831916037
2448.22701,0.9994520201958049
2448.346212,0.9995806179652404
2448.465414,0.999557108105583
2448.584616,0.9996328274243549
2448.703818,0.9996294186822253
2448.82302,0.9995623657897993
2448.942222,0.9995690328930138
2449.061424,0.9995530998896159
2449.180626,0.9995185559314067
2449.299828,0.999536537431971
2449.41903,0.99959034393197
2449.538232,0.9995865454958801
2449.657434,0.9996648061900019
2449.776636,0.9996046081879532
2449.895838,0.9996832301821564
2450.01504,0.9996838599827899
2450.134242,0.9996319177588958
2450.253444,0.9996773820523657
2450.372646,0.9995831369115715
2450.491848,0.9995633053788647
2450.61105,0.9995281113744764
2450.730252,0.9995822972620892
2450.849454,0.9996130448864491
2450.968656,0.9996478320257038
2451.087858,0.9996867790639229
2451.20706,0.9996562590924478
2451.326262,0.9998094681534981
2451.445464,0.9996855294562301
2451.564666,0.9995890344694771
2451.683868,0.9996504411099503
2451.80307,0.9996026389688146
2451.922272,0.9996305182751907
2452.041474,0.9996193524646627
2452.160676,0.9996393450516372
2452.279878,0.9996351365788533
2452.39908,0.9997875425722764
2452.518282,0.9997443926731205
2452.637484,0.999810068039359
2452.756686,0.99973540501143
2452.875888,0.9997154904805116
2452.99509,0.9996699244869124
2453.114292,0.9996315578914702
2453.233494,0.9997690966622801
2453.352696,0.9997387241384844
2453.471898,0.9997243280045093
2453.5911,0.9997567895804503
2453.710302,0.9997641278222172
2453.829504,0.9997864028151275
2453.948706,0.9997830435384577
2454.067908,0.9997256876305198
2454.18711,0.9997820037646331
2454.306312,0.9998076984923057
2454.425514,0.9997816638388096
2454.544716,0.9997772448136215
2454.663918,0.9997784845381738
2454.78312,0.9997420132842975
2454.902322,0.9997205090648704
2455.021524,0.9997747953623722
2455.140726,0.9998094781515929
2455.259928,0.9997873326169145
2455.37913,0.9998187164338518
2455.498332,0.9996894682249755
2455.617534,0.9997264274278024
2455.736736,0.9997029841179531
2455.855938,0.9997919316492223
2455.97514,0.9997586791225683
2456.094342,0.9997951409864739
2456.213544,0.9998167967837591
2456.332746,0.9997678669470474
2456.451948,0.9998057088769654
2456.57115,0.9997615384364794
2456.690352,0.9998130274815404
2456.809554,0.9998031593756583
2456.928756,0.9998361034325102
2457.047958,0.9998038292439996
2457.16716,0.9997333455586169
2457.286362,0.9999202601793885
2457.405564,0.9998940056178015
2457.524766,0.9998159569380026
2457.643968,0.9997858329370404
2457.76317,0.9998651590918526
2457.882372,0.9998283947258698
2458.001574,0.9998175966375165
2458.120776,0.9998152370707727
2458.239978,0.9998650191107401
2458.35918,0.9998551304946004
2458.478382,0.9999586858534528
2458.597584,0.999910704987037
2458.716786,0.9998793872742997
2458.835988,0.999861539586528
2458.95519,0.9998562303358488
2459.074392,0.9998158569564118
2459.193594,0.9998847166456366
2459.312796,0.9998757777162269
2459.431998,0.9998739679427071
2459.5512,0.9999032076846784
2459.670402,0.9998184064900978
2459.789604,0.9999287735367249
2459.908806,0.9998803371601688
2460.028008,0.9998903660102452
2460.14721,0.9999425846483244
2460.266412,0.9999124708309013
2460.385614,0.99990190081204
2460.504816,0.9998402027689378
2460.624018,0.9998530407995614
2460.74322,0.9998975052529455
2460.862422,0.9998500112494375
2460.981624,0.9998220758303829
2461.100826,0.9998526308598987
2461.220028,0.9998999350068354
2461.33923,0.9998769975654198
2461.458432,0.9998755977386031
2461.577634,0.9999298884579291
2461.696836,0.9998723581469146
2461.816038,0.9999125958199679
2461.93524,0.9998636692938754
2462.054442,0.9999408987465479
2462.173644,0.9998771475469808
2462.292846,0.999967376532157
2462.412048,0.9999685494945775
2462.53125,0.999920262179229
2462.650452,0.9998619495298432
2462.769654,0.999939998800144
2462.888856,0.9999572849123154
2463.008058,0.9998954954609798
2463.12726,0.9998640692394232
2463.246462,0.9999855281047189
2463.365664,0.9999736383474744
2463.484866,0.9999112249407388
2463.604068,0.9999309013874191
2463.72327,0.999869738484768
2463.842472,0.9999360670437986
2463.961674,0.9999202401809835
2464.080876,0.9998883862292804
2464.200078,0.999865149093201
2464.31928,0.9998596698471971
2464.438482,0.9999799822003588
2464.557684,0.9999502412380082
2464.676886,0.9998731180501955
2464.796088,0.9999427406393798
2464.91529,0.9999371019781635
2465.034492,0.9999626706967558
2465.153694,0.9999599708011898
2465.272896,0.9999389058663226
2465.392098,0.9998616795671533
2465.5113,0.9999520131514057
2465.630502,0.9999829941446012
2465.749704,0.999967807518189
2465.868906,0.9999399288043466
2465.988108,0.999866178954835
2466.10731,0.9999477233664709
2466.226512,0.9998829868465732
2466.345714,0.999903966611501
2466.464916,0.9999167254675164
2466.584118,0.9999551780045357
2466.70332,0.9999462954421414
2466.822522,0.9999314343507316
2466.941724,0.9999395888248286
2467.060926,0.999946329440316
2467.180128,0.9999065323683712
2467.29933,0.9999326352691054
2467.418532,0.9999910872397189
2467.537734,0.9998865264386116
2467.656936,0.999941374718529
2467.776138,0.9999969221047367
2467.89534,0.999975856291464
2468.014542,0.9999276176197309
2468.133744,0.999997852002307
2468.252946,0.9999954178104983
2468.372148,0.999887356344773
2468.49135,0.9999064243784717
2468.610552,0.9999357560637301
2468.729754,0.9999150596076394
2468.848956,0.9999294004922625
2468.968158,1.0
2469.08736,0.9999485173252783
2469.206562,0.9999683854997489
2469.325764,0.9999539250614826
2469.444966,0.9998879162818494
2469.564168,0.9999812291761742
2469.68337,0.999928307570025
2469.802572,0.9999178563739725
2469.921774,0.9999610937568675
2470.040976,0.9999920745314067
2470.160178,0.9999154525743351
2470.27938,0.999959338826688
2470.398582,0.9999393158413581
2470.517784,1.0
2470.636986,0.9998911059293898
2470.756188,0.999965020611793
2470.87539,0.9999715084058932
2470.994592,0.9999511251944122
2471.113794,0.9999104470101084
2471.232996,1.0
2471.352198,0.9999237969036034
2471.4714,0.9999791572172139
2471.590602,0.999949210289841
2471.709804,0.9999282275757637
2471.829006,0.9999717084002149
2471.948208,0.9998735579944643
2472.06741,0.9999280485886269
2472.186612,0.9999523501352908
2472.305814,0.9999171094356127
2472.425016,0.999968246504153
2472.544218,0.9999248358249682
2472.66342,0.9998901160376849
2472.782622,0.9999894540556089
2472.901824,0.9999067183510036
2473.021026,0.9999483473340449
2473.140228,0.9999014198593414
2473.25943,0.9999191442690009
2473.378632,0.9999989615005392
2473.497834,0.9999467224193007
2473.617036,0.9999707764270169
2473.736238,0.9999238958960642
2473.85544,0.9999701034469108
2473.974642,0.9999482893370424
2474.093844,0.999997276403709
2474.213046,0.9999383868981652
2474.332248,0.9999394268346282
2474.45145,0.9999836711333174
2474.570652,0.9998842666976154
2474.689854,0.9999831141425677
2474.809056,0.9998921758134455
2474.928258,0.9999874790783874
2475.04746,0.9999855441044875
2475.166662,0.9998775175015937
2475.285864,0.9998593798879349
2475.405066,0.999971110417312
2475.524268,0.9998629393936632
2475.64347,0.9999797742045442
2475.762672,0.9998813770362602
2475.881874,0.9999450895076363
2476.001076,0.9999002589744669
2476.120278,0.9999064703741682
2476.23948,0.9999351821007708
2476.358682,0.9998988851124548
2476.477884,0.9999147206364917
2476.597086,0.9999584888616111
2476.716288,0.9999246778368566
2476.83549,0.999942356661441
2476.954692,0.9999003389664908
2477.073894,0.9998884962170089
2477.193096,0.9999072203043022
2477.312298,0.9999938751187571
2477.4315,0.9999393958365065
2477.550702,0.9999226299932134
2477.669904,0.9999020297993936
2477.789106,0.9999053394805897
2477.908308,0.9999352090990211
2478.02751,0.9999302964294068
2478.146712,0.999903523654142
2478.265914,0.9999721433880027
2478.385116,0.9999003999604134
2478.504318,0.9999506612171978
2478.62352,0.9999752643059323
2478.742722,0.9999264797027495
2478.861924,0.9999476223717558
2478.981126,0.9998660989655439
2479.100328,0.9999027567284334
2479.21953,0.9998533307569852
2479.338732,0.9998866364261356
2479.457934,0.9997472919360633
2479.577136,0.9999023787652629
2479.696338,0.999875717723682
2479.81554,0.999909455099437
2479.934742,0.9998382930759743
2480.053944,0.9999406637604643
2480.173146,0.9999213170956621
2480.292348,0.9998340637689396
2480.41155,0.999893525668794
2480.530752,0.9999210271185222
2480.649954,0.999949760262058
2480.769156,0.9999473393866187
2480.888358,0.9998869763876498
2481.00756,0.9998826768828952
2481.126762,0.9998881162594526
2481.245964,0.9998792172948183
2481.365166,0.999911196943225
2481.484368,0.9999289485242757
2481.60357,0.9998020795888293
2481.722772,0.9998607097017945
2481.841974,0.999921631071005
2481.961176,0.9998490813893595
2482.080378,0.9998196462656905
2482.19958,0.999899715028874
2482.318782,0.9998521309337083
2482.437984,0.9998319441229713
2482.557186,0.9998523608997248
2482.676388,0.9998417425240357
2482.79559,0.9998821469452169
2482.914792,0.9998532107745928
2483.033994,0.9998692685461014
2483.153196,0.9999723973809593
2483.272398,0.9998495313215473
2483.3916,0.9998631693621658
2483.510802,0.999850641155143
2483.630004,0.9998761876653798
2483.749206,0.9998062687683191
2483.868408,0.999981717167133
2483.98761,0.9998037792538094
2484.106812,0.9998205760983939
2484.226014,0.9998216858998493
2484.345216,0.9997271672256325
2484.464418,0.999820866046403
2484.58362,0.999893155708258
2484.702822,0.9997589290622693
2484.822024,0.9998082983771047
2484.941226,0.9998614495989935
2485.060428,0.9999019648057638
2485.17963,0.9998571202082899
2485.298832,0.9998000999826715
2485.418034,0.9997711861818757
2485.537236,0.9998039592185057
2485.656438,0.9998385030420379
2485.77564,0.9998726781061203
2485.894842,0.9997908018849779
2486.014044,0.9998001499726777
2486.133246,0.9997714061315608
2486.252448,0.9998042291656112
2486.37165,0.999824975318607
2486.490852,0.9998211559944962
2486.610054,0.9997945011177884
2486.729256,0.999785513005625
2486.848458,0.9997996100807426
2486.96766,0.9997197392803748
2487.086862,0.9998006298768649
2487.206064,0.9998466417605772
2487.325266,0.9998967953259689
2487.444468,0.999783853363051
2487.56367,0.9997847431710765
2487.682872,0.9998252052783778
2487.802074,0.9998055089158436
2487.921276,0.9998069486368131
2488.040478,0.9998537506954723
2488.15968,0.9998992050801493
2488.278882,0.9997513809108493
2488.398084,0.9997308262337605
2488.517286,0.999806088803207
2488.636488,0.9996478520186607
2488.75569,0.9997285868392178
2488.874892,0.9997340453722038
2488.994094,0.999695636328023
2489.113296,0.9997881524428635
2489.232498,0.9997401937554891
2489.3517,0.9997334455319565
2489.470902,0.9997639778576093
2489.590104,0.9997352850431886
2489.709306,0.9998600597925444
2489.828508,0.999771966003705
2489.94771,0.9997035339547456
2490.066912,0.9998608896767385
2490.186114,0.9997957708576112
2490.305316,0.9996984454767079
2490.424518,0.9997997900446886
2490.54372,0.999770286388213
2490.662922,0.9997672770841799
2490.782124,0.9997160603185036
2490.901326,0.9996714539830669
2491.020528,0.9997052134580934
2491.13973,0.9996913076552894
2491.258932,0.9997069829378873
2491.378134,0.9996557892541165
2491.497336,0.9997373744921179
2491.616538,0.999803659277363
2491.73574,0.9997553999194787
2491.854942,0.9997363047736995
2491.974144,0.9997709662322388
2492.093346,0.9997082925548927
2492.212548,0.9997829135666705
2492.33175,0.9997172499813232
2492.450952,0.9997227584385464
2492.570154,0.9996872289230747
2492.689356,0.9996799912137379
2492.808558,0.9996873288918026
2492.92776,0.9996348766737516
2493.046962,0.9996554193815429
2493.166164,0.999710192002453
2493.285366,0.9996327774427148
2493.404568,0.9996372158220999
2493.52377,0.9996721737467729
2493.642972,0.9996422040242523
2493.762174,0.9997989902051765
2493.881376,0.999719799263561
2494.000578,0.999722728446864
2494.11978,0.9996888384208089
2494.238982,0.9996749028555324
2494.358184,0.9996833601409849
2494.477386,0.999631787806755
2494.596588,0.9996218815048237
2494.71579,0.9996691047579104
2494.834992,0.9996565190031089
2494.954194,0.9996614873083547
2495.073396,0.9996622170615067
2495.192598,0.9995697525829766
2495.3118,0.9995223840948069
2495.431002,0.9996327574500594
2495.550204,0.9996243905588951
2495.669406,0.9995818674417938
2495.788608,0.9996254001800394
2495.90781,0.9996500812358562
2496.027012,0.9996799012425427
2496.146214,0.9997011646601778
2496.265416,0.9996884385453535
2496.384618,0.9997554798999139
2496.50382,0.9996417641817793
2496.623022,0.9995920832206816
2496.742224,0.9995953718840452
2496.861426,0.9996377856154752
2496.980628,0.9996469623324683
2497.09983,0.9995799782338497
2497.219032,0.9995600468078006
2497.338234,0.9995560085933687
2497.457436,0.9995184459843717
2497.576638,0.9994727590403888
2497.69584,0.9995013043900126
2497.815042,0.9995682632251548
2497.934244,0.9995626556629273
2498.053446,0.9996693846652989
2498.172648,0.9996464125267902
2498.29185,0.9996869590075593
2498.411052,0.9995913035391608
2498.530254,0.999564434886038
2498.649456,0.9996562390993228
2498.768658,0.9995350781096917
2498.88786,0.9995540594610524
2499.007062,0.9994951274910381
2499.126264,0.9994986956950125
2499.245466,0.9995245830464707
2499.364668,0.9995296506489532
2499.48387,0.9994299225559287
2499.603072,0.9994688810936069
2499.722274,0.9994857322809972
2499.841476,0.9995622958204361
2499.960678,0.999453369456943
2500.07988,0.9995337987056105
2500.199082,0.9995058621263523
2500.318284,0.9996304882862755
2500.437486,0.9996232010065781
2500.556688,0.9996734833181783
2500.67589,0.9995356078634235
2500.795092,0.999546482869997
2500.914294,0.9996157038606849
2501.033496,0.9995340485890915
2501.152698,0.9995154374383771
2501.2719,0.9995104898492071
2501.391102,0.9995924530698208
2501.510304,0.999354838206426
2501.629506,0.9994105338035026
2501.748708,0.9993289352647232
2501.86791,0.9993342217287735
2501.987112,0.9993230592278595
2502.106314,0.9994389474488767
2502.225516,0.9994946877132788
2502.344718,0.9995221242190208
2502.46392,0.999577249384234
2502.583122,0.9995608764429837
2502.702324,0.9995006547143759
2502.821526,0.9995632653963333
2502.940728,0.9996026689568943
2503.05993,0.9996146642608934
2503.179132,0.9995151175934883
2503.298334,0.9994782261713333
2503.417536,0.9994117630792152
2503.536738,0.999344904668704
2503.65594,0.999362553255557
2503.775142,0.9992846559806164
2503.894344,0.999249751577192
2504.013546,0.99927996934657
2504.132748,0.9993421264937307
2504.25195,0.9993645220017261
2504.371152,0.9995810177975676
2504.490354,0.9995111595214596
2504.609556,0.9995245530607337
2504.728758,0.999599100381736
2504.84796,0.9995041529727894
2504.967162,0.9995187258495757
2505.086364,0.9994130823036131
2505.205566,0.999479675415812
2505.324768,0.9994383877632228
2505.44397,0.9994301224419332
2505.563172,0.999285235565885
2505.682374,0.9992833968827431
2505.801576,0.9992259697161098
2505.920778,0.9990821814533405
2506.03998,0.9991539481039027
2506.159182,0.9992274086025421
2506.278384,0.9992171166132373
2506.397586,0.9993281657817393
2506.516788,0.9994976961968165
2506.63599,0.9995112094970189
2506.755192,0.9995430344405797
2506.874394,0.9995334388735078
2506.993596,0.9994459935182936
2507.112798,0.9994537792329085
2507.232,0.9994607854284575
2507.351202,0.9992937794911743
2507.470404,0.9992868743950152
2507.589606,0.9993129061571554
2507.708808,0.9992392894870621
2507.82801,0.9991722028132908
2507.947212,0.9991075284898098
2508.066414,0.9990802432357886
2508.185616,0.9990797436957918
2508.304818,0.9991264018092809
2508.42402,0.9991794068708437
2508.543222,0.9993473730536669
2508.662424,0.9993840097999106
2508.781626,0.9994286632750197
2508.900828,0.9994255350681992
2509.02003,0.999423296357508
2509.139232,0.9993561773428064
2509.258434,0.999332233055651
2509.377636,0.999369618773785
2509.496838,0.9993308140048875
2509.61604,0.9992438260437344
2509.735242,0.999196423041035
2509.854444,0.9991400799433483
2509.973646,0.9989615395736114
2510.092848,0.998889417154105
2510.21205,0.9989338687222084
2510.331252,0.9989617393659393
2510.450454,0.9989826178844718
2510.569656,0.9992200743002799
2510.688858,0.9993472331450445
2510.80806,0.9993333023417124
2510.927262,0.9993869280054798
2511.046464,0.9993655013794376
2511.165666,0.9993475629296859
2511.284868,0.999294998630329
2511.40407,0.9993384089479347
2511.523272,0.9992578155552253
2511.642474,0.9990832204993495
2511.761676,0.9991412489379257
2511.880878,0.9990396913917209
2512.00008,0.9989391630857426
2512.119282,0.998895710177256
2512.238484,0.9987690582311086
2512.357686,0.9987035411298731
2512.476888,0.9987948268052241
2512.59609,0.9990339968817092
2512.715292,0.9991843528211489
2512.834494,0.9992527992935821
2512.953696,0.9992491020650646
2513.072898,0.9992945489476808
2513.1921,0.9992478130345543
2513.311302,0.9992361019188128
2513.430504,0.9992315254279462
2513.549706,0.9992618425723364
2513.668908,0.9991817449533913
2513.78811,0.9990591328932805
2513.907312,0.9989755251330642
2514.026514,0.9989605406125714
2514.145716,0.9987607684823279
2514.264918,0.998656703032156
2514.38412,0.9985805084325756
2514.503322,0.9986113650470184
2514.622524,0.9987952263232348
2514.741726,0.9990948498957191
2514.860928,0.9991060697938831
2514.98013,0.9992008594830022
2515.099332,0.9991132134278204
2515.218534,0.9992146485500074
2515.337736,0.9992093627184976
2515.456938,0.9990769662579649
2515.57614,0.9991283800815149
2515.695342,0.9991202572008044
2515.814544,0.998992108264421
2515.933746,0.9989015037891765
2516.052948,0.998954546867309
2516.17215,0.9987356000280859
2516.291352,0.9986317369266579
2516.410554,0.9985405660110921
2516.529756,0.9983175169641514
2516.648958,0.9986415235656342
2516.76816,0.9989648361521314
2516.887362,0.9990847091344571
2517.006564,0.9992456746465225
2517.125766,0.999104521180675
2517.244968,0.9991440365458989
2517.36417,0.9990676948667374
2517.483372,0.9991056102051966
2517.602574,0.9990019783552089
2517.721776,0.9990203901313339
2517.840978,0.9989665343937965
2517.96018,0.9988661433018267
2518.079382,0.9988306841831426
2518.198584,0.9986618960605137
2518.317786,0.9986398258764871
2518.436988,0.9985405660110921
2518.55619,0.9984447107178828
2518.675392,0.9986721823310173
2518.794594,0.9988974083014067
2518.913796,0.999044296975314
2519.032998,0.9990036966400894
2519.1522,0.9990809625738226
2519.271402,0.9989539474947606
2519.390604,0.9990176528192151
2519.509806,0.999030560210671
2519.629008,0.998946854946912
2519.74821,0.9989252779278778
2519.867412,0.9988872195998045
2519.986614,0.9988072119378643
2520.105816,0.9988414716127838
2520.225018,0.9987778474374935
2520.34422,0.9987285090304988
2520.463422,0.9987999206718302
2520.582624,0.9985934900635657
2520.701826,0.998750980674757
2520.821028,0.998895510398134
2520.94023,0.9990150054259429
2521.059432,0.9989918085668335
2521.178634,0.9990286520641234
2521.297836,0.9990028674673652
2521.417038,0.9990189015920616
2521.53624,0.9990158346087415
2521.655442,0.9989882122027961
2521.774644,0.9989863141269961
2521.893846,0.9989779226772015
2522.013048,0.9989896107872722
2522.13225,0.9989719288276471
2522.251452,0.998957843422753
2522.370654,0.9990218686826055
2522.489856,0.9989695312978949
2522.609058,0.9989457561059759
2522.72826,0.999033787084592
2522.847462,0.9990629692877168
2522.966664,0.9990358051348801
2523.085866,0.9990449163829702
2523.205068,0.9990123580396864
2523.32427,0.9990934411729738
2523.443472,0.9991137129845521
2523.562674,0.9990867073058736
2523.681876,0.9991333657445708
2523.801078,0.9992485125082683
2523.92028,0.9992126701069619
2524.039482,0.9992384401340271
2524.158684,0.9992064750076121
2524.277886,0.9991815451170624
2524.397088,0.9991861413627412
2524.51629,0.9992006796268637
2524.635492,0.9991853520060013
2524.754694,0.9992147184950352
2524.873896,0.9991904278804822
2524.993098,0.9992302364201098
2525.1123,0.9994293628753288
2525.231502,0.9994665923124898
2525.350704,0.9994255350681992
2525.469906,0.9994037878051673
2525.589108,0.9994406964685651
2525.70831,0.9994688611042295
2525.827512,0.999409514405278
2525.946714,0.9994845229039928
2526.065916,0.999468291407141
2526.185118,0.9995423147698539
2526.30432,0.9994696906637285
2526.423522,0.9994988156348632
2526.542724,0.9995359776916668
2526.661926,0.9995123889209419
2526.781128,0.9995389163317611
2526.90033,0.9994731688243039
2527.019532,0.9996457727532909
2527.138734,0.9994374882690786
2527.257936,0.9994947476829619
2527.377138,0.9994336804195023
2527.49634,0.9994378680553964
2527.615542,0.9995377568672906
2527.734744,0.9995607964781169
2527.853946,0.9994896402778506
2527.973148,0.9994505310134043
2528.09235,0.9994405265636612
2528.211552,0.9994152410382023
2528.330754,0.9993466735107507
2528.449956,0.9993505609768717
2528.569158,0.9993674401503908
2528.68836,0.99938546890163
2528.807562,0.999384739350504
2528.926764,0.9992808686989472
2529.045966,0.9992800193105698
2529.165168,0.9993466235434182
2529.28437,0.9992420673761482
2529.403572,0.99918408304141
2529.522774,0.9991983714759596
2529.641976,0.999125033007048
2529.761178,0.9990399811132734
2529.88038,0.9989736270813696
2529.999582,0.9990844693541556
2530.118784,0.9990606015112853
2530.237986,0.9990883857729517
2530.357188,0.9990688837580017
2530.47639,0.9989926077606001
2530.595592,0.9990222383207652
2530.714794,0.9988798278617289
2530.833996,0.9988700388873819
2530.953198,0.998839673699753
2531.0724,0.9987797451172065
2531.191602,0.9988386748605786
2531.310804,0.9988784294309488
2531.430006,0.9989388634040387
2531.549208,0.9988136043244762
2531.66841,0.9987740520888844
2531.787612,0.9987003452836548
2531.906814,0.9987100327239881
2532.026016,0.9987522790518758
2532.145218,0.9986489135402514
2532.26442,0.998634233509121
2532.383622,0.9988025175549999
2532.502824,0.9988565542328786
2532.622026,0.9988880187098998
2532.741228,0.9988407724239984
2532.86043,0.9989234798639958
2532.979632,0.9987093336272098
2533.098834,0.9987684589698534
2533.218036,0.9986643927183747
2533.337238,0.9985885969674525
2533.45644,0.9985335762515942
2533.575642,0.998552848135589
2533.694844,0.9984235439143845
2533.814046,0.9984794571984009
2533.933248,0.9983922937465276
2534.05245,0.9985292825664478
2534.171652,0.9988881185987067
2534.290854,0.998895510398134
2534.410056,0.998914989050503
2534.529258,0.9989519495888636
2534.64846,0.9989067979811762
2534.767662,0.9987968243968753
2534.886864,0.9987686587235652
2535.006066,0.9987808437755303
2535.125268,0.998632535832367
2535.24447,0.9985251886047819
2535.363672,0.9985219933292908
2535.482874,0.9984207483323753
2535.602076,0.9985365718568163
2535.721278,0.9985234911134041
2535.84048,0.9986346329628942
2535.959682,0.9988798278617289
2536.078884,0.9990568150787809
2536.198086,0.9989990013337491
2536.317288,0.9990559758714087
2536.43649,0.998944057899634
2536.555692,0.9988758323504086
2536.674894,0.9989010043385494
2536.794096,0.9988606495531464
2536.913298,0.9987394951045214
2537.0325,0.9986076701918033
2537.151702,0.9985927910483673
2537.270904,0.9985986827632151
2537.390106,0.9986352321438537
2537.509308,0.9987025424268313
2537.62851,0.9987660619284284
2537.747712,0.9989747259529638
2537.866914,0.9991122742618412
2537.986116,0.9990638684447937
2538.105318,0.9990737692167883
2538.22452,0.9991201373063807
2538.343722,0.9990034468891964
2538.462924,0.9989690318132541
2538.582126,0.998878029879657
2538.701328,0.998877730216293
2538.82053,0.9986949523163513
2538.939732,0.9986648920506959
2539.058934,0.9986823688392282
2539.178136,0.9986717828622242
2539.297338,0.9987519794262371
2539.41654,0.9989293735299133
2539.535742,0.9991040715837416
2539.654944,0.9991410391182854
2539.774146,0.9991631703374042
2539.893348,0.9992197545499073
2540.01255,0.9991710637576289
2540.131752,0.9991867208908712
2540.250954,0.9990913630607775
2540.370156,0.9990419991760735
2540.489358,0.9989952051447568
2540.60856,0.9988940120559922
2540.727762,0.998834579630407
2540.846964,0.9989116926364782
2540.966166,0.9989035015941818
2541.085368,0.9989323703225291
2541.20457,0.9990150953372975
2541.323772,0.9992410981118129
2541.442974,0.9992403786584813
2541.562176,0.9992961278343154
2541.681378,0.9993637325040656
2541.80058,0.9992539983976607
2541.919782,0.9992765018510925
2542.038984,0.9991377319669192
2542.158186,0.9990913031152975
2542.277388,0.9990449763256669
2542.39659,0.9989689319163559
2542.515792,0.9988921141591722
2542.634994,0.9989583429017995
2542.754196,0.9989396625554491
2542.873398,0.9990190614350987
2542.9926,0.999244165786693
2543.111802,0.9993566970081538
2543.231004,0.9993610841936834
2543.350206,0.9994228566113543
2543.469408,0.9993510006912153
2543.58861,0.999328335667542
2543.707812,0.9993947432418143
2543.827014,0.9991925161906587
2543.946216,0.999194584521308
2544.065418,0.9990615106568463
2544.18462,0.998987413012546
2544.303822,0.9990919125611782
2544.423024,0.9990968281054803
2544.542226,0.9990973376449925
2544.661428,0.9991454952972572
2544.78063,0.9994179694455346
2544.899832,0.9994587065521858
2545.019034,0.9993864682875986
2545.138236,0.9993880773011078
2545.257438,0.9993689991648135
2545.37664,0.9993917050864128
2545.495842,0.9992525095103123
2545.615044,0.9992633514588579
2545.734246,0.9991997004106774
2545.853448,0.9991806258704636
2545.97265,0.9990480234174915
2546.091852,0.9991302084881235
2546.211054,0.9991886293393307
2546.330256,0.9991627107224516
2546.449458,0.9993599549162964
2546.56866,0.9994865618544994
2546.687862,0.9994110534971153
2546.807064,0.999489720237025
2546.926266,0.9995271018515938
2547.045468,0.9994072657364004
2547.16467,0.999305861026001
2547.283872,0.9993243283689506
2547.403074,0.9992550276298091
2547.522276,0.9992407583698973
2547.641478,0.9992214032638624
2547.76068,0.9992850357088578
2547.879882,0.999234732966291
2547.999084,0.9992771413882584
2548.118286,0.999372227131894
2548.237488,0.999571821694506
2548.35669,0.9995232636748919
2548.475892,0.9995494815139435
2548.595094,0.9995015442703544
2548.714296,0.9994388574993754
2548.833498,0.9994310818953113
2548.9527,0.9994380879317515
2549.071902,0.9993128062258698
2549.191104,0.9993480426166312
2549.310306,0.9993264669253016
2549.429508,0.9992941792087661
2549.54871,0.99933686996797
2549.667912,0.9993220798917413
2549.787114,0.9995425546600383
2549.906316,0.9996422540063638
2550.025518,0.9995400158251737
