nu,[0]Vinyltoluene-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1963.391268,0.9911718985572915
1963.51027,0.991160599262054
1963.629273,0.99096357611967
1963.748275,0.9910142156522388
1963.867277,0.9908995619403329
1963.98628,0.9909506936769166
1964.105282,0.9907819491427883
1964.224284,0.9907524242806264
1964.343287,0.9904913954088926
1964.462289,0.9906235357746066
1964.581292,0.9904037407991727
1964.700294,0.990698033465575
1964.819296,0.9902695501839138
1964.938299,0.9905966902405458
1965.057301,0.9904270155605588
1965.176304,0.9904512813196944
1965.295306,0.9898498638803874
1965.414308,0.9900887434722054
1965.533311,0.9901252784209053
1965.652313,0.990153200347454
1965.771315,0.9899607332737121
1965.890318,0.9899557834824203
1966.00932,0.9901015156993769
1966.128323,0.9898736205621996
1966.247325,0.9898874788898956
1966.366327,0.9898449146434412
1966.48533,0.9899201457156985
1966.604332,0.9896222245912167
1966.723334,0.9898251179431159
1966.842337,0.989720202041255
1966.961339,0.9897449453555962
1967.080342,0.989510403597843
1967.199344,0.9894935820639653
1967.318346,0.9895727447169943
1967.437349,0.9895331625988533
1967.556351,0.9891789731303406
1967.675354,0.9894144257436952
1967.794356,0.9893501158961145
1967.913358,0.9893699030963038
1968.032361,0.9890899510288136
1968.151363,0.9893135106190282
1968.270365,0.9894074998669556
1968.389368,0.9891562222755944
1968.50837,0.9891858974073875
1968.627373,0.9893560520146183
1968.746375,0.9893491265464933
1968.865377,0.9891087439164149
1968.98438,0.9890068709623387
1969.103382,0.9891146785866824
1969.222384,0.9893342864208964
1969.341387,0.9890533553776492
1969.460389,0.9893095533729003
1969.579392,0.9889139086857638
1969.698394,0.9893293397618309
1969.817396,0.9889069863126313
1969.936399,0.9892323902371386
1970.055401,0.9892858102285381
1970.174403,0.9892571213560322
1970.293406,0.9891819406717113
1970.412408,0.9892828423755592
1970.531411,0.9894530136587587
1970.650413,0.9893026282302646
1970.769415,0.9893283504329858
1970.888418,0.9894134363297642
1971.00742,0.9897310890233557
1971.126423,0.9893877119148384
1971.245425,0.9895212882721482
1971.364427,0.9894777502933068
1971.48343,0.9898647117397044
1971.602432,0.9896261830880321
1971.721434,0.9897716688298861
1971.840437,0.9896519137032889
1971.959439,0.9898904485567868
1972.078442,0.9896014427427104
1972.197444,0.9900181526613882
1972.316446,0.9899825126494164
1972.435449,0.989951823667206
1972.554451,0.9898142299267028
1972.673453,0.990118446580054
1972.792456,0.9900488436998294
1972.911458,0.9899914225321247
1973.030461,0.9901980553033868
1973.149463,0.9905277471101538
1973.268465,0.990452568907197
1973.387468,0.9901874602408788
1973.50647,0.9905038756791004
1973.625473,0.9905601378970708
1973.744475,0.9906496885811666
1973.863477,0.9904646525022475
1973.98248,0.9907171541221346
1974.101482,0.9905480531371056
1974.220484,0.990701401844615
1974.339487,0.9905237850070896
1974.458489,0.9910692184675215
1974.577492,0.9904940697392706
1974.696494,0.9904064148928828
1974.815496,0.9908530898406572
1974.934499,0.9909577294518186
1975.053501,0.9908638901981983
1975.172503,0.9907810574394353
1975.291506,0.9907426158801778
1975.410508,0.9909288930014639
1975.529511,0.9909227492613729
1975.648513,0.9908892566384764
1975.767515,0.9909290911872624
1975.886518,0.9910744711482989
1976.00552,0.9911623833527384
1976.124522,0.9910588122953601
1976.243525,0.991251492856414
1976.362527,0.9911833962180011
1976.48153,0.9912421751361745
1976.600532,0.9910351262727953
1976.719534,0.9914486723871975
1976.838537,0.9914089160925538
1976.957539,0.9914026702360569
1977.076542,0.99118518034972
1977.195544,0.9916491635777304
1977.314546,0.9913874027524952
1977.433549,0.9915263058575561
1977.552551,0.9915192660457758
1977.671553,0.9916601709445368
1977.790556,0.9917282011656736
1977.909558,0.9918502904216766
1978.028561,0.9917385151925986
1978.147563,0.9918880806376408
1978.266565,0.9918871879387698
1978.385568,0.9918535635330357
1978.50457,0.992170114508181
1978.623572,0.9920418352058108
1978.742575,0.9920894543567511
1978.861577,0.992049473957351
1978.98058,0.9922887851502392
1979.099582,0.9923195465793785
1979.218584,0.9927637089503911
1979.337587,0.9924450829420284
1979.456589,0.9928570331251999
1979.575592,0.9927970663714134
1979.694594,0.9929637709933186
1979.813596,0.9928859256852486
1979.932599,0.9932991514845917
1980.051601,0.9932496864185381
1980.170603,0.9931347740776266
1980.289606,0.9933659034304116
1980.408608,0.9937005254138659
1980.527611,0.9937062888936274
1980.646613,0.9936989354942972
1980.765615,0.993851380603243
1980.884618,0.9939542495445113
1981.00362,0.9942257355197844
1981.122622,0.994104944431126
1981.241625,0.9943743833783952
1981.360627,0.9943315267660382
1981.47963,0.9947789771663504
1981.598632,0.9944801904416226
1981.717634,0.9949266133208936
1981.836637,0.9949793458287988
1981.955639,0.995118951224108
1982.074641,0.9949363636494807
1982.193644,0.9952727089795529
1982.312646,0.9953205827482098
1982.431649,0.9955253412507711
1982.550651,0.9954596387464549
1982.669653,0.99576778118723
1982.788656,0.9958957455686479
1982.907658,0.9958705497250139
1983.026661,0.9959495253909508
1983.145663,0.9960940481519578
1983.264665,0.9961082923986925
1983.383668,0.9961804132498054
1983.50267,0.9963914266068574
1983.621672,0.9964005934501496
1983.740675,0.9968047158210669
1983.859677,0.9965149868043306
1983.97868,0.996944677028215
1984.097682,0.9966148426087006
1984.216684,0.9970424820982917
1984.335687,0.9968505698926302
1984.454689,0.9973828307746296
1984.573691,0.997057437847691
1984.692694,0.9972170795224655
1984.811696,0.9973014476561148
1984.930699,0.9974072669533256
1985.049701,0.9972983560264191
1985.168703,0.9972957630540643
1985.287706,0.9975544951311002
1985.406708,0.9977410552645185
1985.525711,0.9976509633149409
1985.644713,0.9977045386101546
1985.763715,0.9978594941569876
1985.882718,0.9977448466877322
1986.00172,0.9980199628649864
1986.120722,0.9977875510810379
1986.239725,0.9981114854918294
1986.358727,0.9980490056684764
1986.47773,0.9982392519388505
1986.596732,0.9979924178941336
1986.715734,0.9983833082563186
1986.834737,0.9982237793503583
1986.953739,0.9982623115319076
1987.072741,0.9980991089861438
1987.191744,0.9983860038948901
1987.310746,0.9983197132651047
1987.429749,0.9984607858071294
1987.548751,0.9983013443513751
1987.667753,0.9984794571984009
1987.786756,0.99861216393643
1987.905758,0.9986677881830822
1988.02476,0.9988330813796612
1988.143763,0.9986078699133573
1988.262765,0.9987632653873701
1988.381768,0.9984249417083244
1988.50077,0.9989429590617748
1988.619772,0.9987724540516795
1988.738775,0.9989299728877172
1988.857777,0.9988561546903368
1988.97678,0.9990865174794171
1989.095782,0.9989624386394017
1989.214784,0.9988833239472447
1989.333787,0.9987977233144218
1989.452789,0.9990086916710601
1989.571791,0.9990094309377655
1989.690794,0.9990044359030984
1989.809796,0.9989447571607193
1989.928799,0.9991243036460401
1990.047801,0.9991704043049444
1990.166803,0.9989758248257667
1990.285806,0.9992296868436309
1990.404808,0.9991880897776165
1990.52381,0.9992454648049529
1990.642813,0.9991569056039662
1990.761815,0.9992694569765878
1990.880818,0.9992632615251603
1990.99982,0.9993840597691123
1991.118822,0.9990989461930011
1991.237825,0.9994111234558916
1991.356827,0.9993875076500661
1991.47583,0.9994556282241103
1991.594832,0.9993240985243815
1991.713834,0.9995257025146307
1991.832837,0.9993471032299127
1991.951839,0.9993928443936061
1992.070841,0.9993902859511992
1992.189844,0.9996827003501849
1992.308846,0.9993603746475656
1992.427849,0.9994966167398875
1992.546851,0.9994372084266211
1992.665853,0.9996955363584644
1992.784856,0.9995517704848771
1992.903858,0.9995057022054271
1993.02286,0.9997109317882689
1993.141863,0.9996402847130631
1993.260865,0.9995259324055686
1993.379868,0.9993293849628453
1993.49887,0.9993886069769291
1993.617872,0.9994886907631434
1993.736875,0.999707042920308
1993.855877,0.9993799623028671
1993.974879,0.9996859793148195
1994.093882,0.9996713840060676
1994.212884,0.9996235608709952
1994.331887,0.9995657443163053
1994.450889,0.9997183796624539
1994.569891,0.9995318196306484
1994.688894,0.9997287068066555
1994.807896,0.9996130848709717
1994.926899,0.9996659258152117
1995.045901,0.9997195893224252
1995.164903,0.9995693527551556
1995.283906,0.9995201551623756
1995.402908,0.9996740031485247
1995.52191,0.9997080726190926
1995.640913,0.9995088006779066
1995.759915,0.9996904479211344
1995.878918,0.9995757999982732
1995.99792,0.9996740431354857
1996.116922,0.9993853189938209
1996.235925,0.999849041395397
1996.354927,0.9995758999558582
1996.473929,0.999776145059257
1996.592932,0.99949500755163
1996.711934,0.9996894582280809
1996.830937,0.9995601367682089
1996.949939,0.9996386852898872
1997.068941,0.9994392872581767
1997.187944,0.9997630380799117
1997.306946,0.9996533700900336
1997.425949,0.9997186395892664
1997.544951,0.9994195085503927
1997.663953,0.9995676734800535
1997.782956,0.9995769295195653
1997.901958,0.9992850157231573
1998.02096,0.999541884966751
1998.139963,0.9995566583049855
1998.258965,0.9997082325723969
1998.377968,0.9991495218617167
1998.49697,0.9996929071626611
1998.615972,0.9996828503026012
1998.734975,0.9996024590403558
1998.853977,0.9990978172118298
1998.972979,0.9996065774109709
1999.091982,0.9995866054710746
1999.210984,0.999565974216453
1999.329987,0.9994561279520494
1999.448989,0.9996708241902492
1999.567991,0.9995450535195485
1999.686994,0.9995396260046435
1999.805996,0.9994074256415757
1999.924998,0.9996207419365283
2000.044001,0.999499905089166
2000.163003,0.9994008795443762
2000.282006,0.9996398348750363
2000.401008,0.9993579561983853
2000.52001,0.999508670741771
2000.639013,0.9994224668365163
2000.758015,0.9995251027993891
2000.877018,0.9993745556718959
2000.99602,0.9995570481321582
2001.115022,0.99929514852459
2001.234025,0.9995267220313672
2001.353027,0.9992794397283267
2001.472029,0.999554889091266
2001.591032,0.9992843861737958
2001.710034,0.9995304602682981
2001.829037,0.9994054268287232
2001.948039,0.9995448835969039
2002.067041,0.9993503311262691
2002.186044,0.9996189326246228
2002.305046,0.9995351180910956
2002.424048,0.9995355878727116
2002.543051,0.9992936795618014
2002.662053,0.9995413851959334
2002.781056,0.999671723894396
2002.900058,0.9993677899290562
2003.01906,0.9997151105886973
2003.138063,0.9993843595843752
2003.257065,0.999509900138192
2003.376068,0.9992376507359712
2003.49507,0.9996135746815032
2003.614072,0.9995338886636564
2003.733075,0.9995736709040867
2003.852077,0.9993135956832985
2003.971079,0.9994534394186813
2004.090082,0.9994106437386674
2004.209084,0.999350860782085
2004.328087,0.9993763645414787
2004.447089,0.9994335504931323
2004.566091,0.9993245582135726
2004.685094,0.9993470532625588
2004.804096,0.9994029183242501
2004.923098,0.9994859321781637
2005.042101,0.9994024186229158
2005.161103,0.9991261720102349
2005.280106,0.9993328426484991
2005.399108,0.9992883033762673
2005.51811,0.9994908196763219
2005.637113,0.9991049807688605
2005.756115,0.9993569768280681
2005.875118,0.9992328444144303
2005.99412,0.9996425738919362
2006.113122,0.9992733241568692
2006.232125,0.9994662125152569
2006.351127,0.9993379692391315
2006.470129,0.9993593952748783
2006.589132,0.9992148783694029
2006.708134,0.9994155008861988
2006.827137,0.9992569262161652
2006.946139,0.9992453448955043
2007.065141,0.9991728622671623
2007.184144,0.9994410762561019
2007.303146,0.9992380904006342
2007.422148,0.9991307580098893
2007.541151,0.9993507308664815
2007.660153,0.9993615938679664
2007.779156,0.9993302943529994
2007.898158,0.9991596233144455
2008.01716,0.9995729412155732
2008.136163,0.9990188916018726
2008.255165,0.9991809056410781
2008.374167,0.9990293813553056
2008.49317,0.999482523936946
2008.612172,0.9992698466917519
2008.731175,0.9994062963118228
2008.850177,0.9992349827750054
2008.969179,0.9993623533830663
2009.088182,0.99915386817159
2009.207184,0.9993226495054892
2009.326187,0.9992420473913071
2009.445189,0.999336570166954
2009.564191,0.9992279781623273
2009.683194,0.9991960033786255
2009.802196,0.999278070716432
2009.921198,0.9993041222353156
2010.040201,0.9994620747337023
2010.159203,0.999181665018855
2010.278206,0.9993346714292745
2010.397208,0.9992614928307527
2010.51621,0.999434140159101
2010.635213,0.999182764119291
2010.754215,0.9995113694188251
2010.873217,0.9992487423354526
2010.99222,0.9994419257813778
2011.111222,0.9991477134027188
2011.230225,0.9994510907058584
2011.349227,0.9992515901984265
2011.468229,0.9994649731779218
2011.587232,0.9992452449709748
2011.706234,0.9996265597461762
2011.825237,0.9992382502787415
2011.944239,0.9994364288659026
2012.063241,0.9994412661499245
2012.182244,0.9994102439744899
2012.301246,0.9992268090662768
2012.420248,0.9992942091875919
2012.539251,0.9994827538179529
2012.658253,0.9993408473366274
2012.777256,0.9994600658169511
2012.896258,0.9993435855343005
2013.01526,0.9997041637681704
2013.134263,0.9994324810998054
2013.253265,0.9994920190660253
2013.372267,0.9993096683885846
2013.49127,0.999528481199946
2013.610272,0.9994198383588849
2013.729275,0.9996174032088259
2013.848277,0.9993657812018172
2013.967279,0.9995801081792552
2014.086282,0.9996107157907679
2014.205284,0.9993864482998694
2014.324286,0.9994586066063202
2014.443289,0.9996727035731654
2014.562291,0.9995153374868383
2014.681294,0.9994361790068266
2014.800296,0.9994502011947834
2014.919298,0.999478206181769
2015.038301,0.999668065102582
2015.157303,0.9993648917666677
2015.276306,0.9996166434998881
2015.395308,0.9993288053519701
2015.51431,0.9997053634138867
2015.633313,0.999320011297177
2015.752315,0.9998412725985272
2015.871317,0.9996631567444324
2015.99032,0.99961067580634
2016.109322,0.9993734463667548
2016.228325,0.9996321476742633
2016.347327,0.9995328991255965
2016.466329,0.9995904938705328
2016.585332,0.99947374851891
2016.704334,0.999665865835258
2016.823336,0.9993275262119179
2016.942339,0.9995752802189923
2017.061341,0.9996254501613107
2017.180344,0.999501824130826
2017.299346,0.9998266950190435
2017.418348,0.999462564470239
2017.537351,0.9997274171574555
2017.656353,0.9997382642587771
2017.775356,0.9996301184230633
2017.894358,0.9995443638336995
2018.01336,0.9996887884363682
2018.132363,0.999534428412102
2018.251365,0.9996912176830757
2018.370367,0.9995751602699658
2018.48937,0.9997320059168314
2018.608372,0.9994772766674694
2018.727375,0.9997108118229642
2018.846377,0.9996250003299593
2018.965379,0.9996248203974755
2019.084382,0.9994863519623434
2019.203384,0.9995369272512967
2019.322386,0.9996909177757554
2019.441389,0.9996457427639182
2019.560391,0.9995611563200684
2019.679394,0.9995269119414624
2019.798396,0.9996317678141194
2019.917398,0.9997194993476661
2020.036401,0.9997025842368394
2020.155403,0.9994735686136514
2020.274405,0.9996548295850194
2020.393408,0.9994346298819496
2020.51241,0.9995074513419364
2020.631413,0.9994996452192244
2020.750415,0.9997429530422316
2020.869417,0.9993260272217528
2020.98842,0.9996742030833453
2021.107422,0.9993879573745458
2021.226425,0.9996987853742372
2021.345427,0.999455078523666
2021.464429,0.9995489917348176
2021.583432,0.9994745381034832
2021.702434,0.9994840531463774
2021.821436,0.999597700943975
2021.940439,0.9994598759195567
2022.059441,0.9995253027044296
2022.178444,0.9995362275756925
2022.297446,0.9996090564383568
2022.416448,0.9993905557866128
2022.535451,0.9995967413306428
2022.654453,0.9995606365484022
2022.773455,0.999726967280219
2022.892458,0.9994463033465996
2023.01146,0.9996159437684826
2023.130463,0.9993694089061872
2023.249465,0.9996509009492589
2023.368467,0.9995495314914189
2023.48747,0.9997550400075995
2023.606472,0.9994283634464656
2023.725475,0.9995137282684404
2023.844477,0.9995157472882107
2023.963479,0.9996078669042875
2024.082482,0.9996649861296831
2024.201484,0.9995815475756474
2024.320486,0.9995307301415588
2024.439489,0.999514777758406
2024.558491,0.9995672636573913
2024.677494,0.9994828537662334
2024.796496,0.9996075570258968
2024.915498,0.9995728612497411
2025.034501,0.9994422156195784
2025.153503,0.999483923213459
2025.272505,0.9995139581566244
2025.391508,0.9992836966678071
2025.51051,0.9996170433466255
2025.629513,0.9993730266299955
2025.748515,0.9997652275633626
2025.867517,0.999296617489538
2025.98652,0.9994364288659026
2026.105522,0.9993221898171761
2026.224524,0.9995517804803948
2026.343527,0.9993505809638832
2026.462529,0.9993346314558884
2026.581532,0.9993865682262504
2026.700534,0.9993592353773879
2026.819536,0.9993210505905291
2026.938539,0.9993934140476897
2027.057541,0.9995410753381521
2027.176544,0.9993685694362363
2027.295546,0.9993303842927299
2027.414548,0.999403477990041
2027.533551,0.9995542493763417
2027.652553,0.9992468437646458
2027.771555,0.9994522000971847
2027.890558,0.9991917068450484
2028.00956,0.9993872877848387
2028.128563,0.9993685694362363
2028.247565,0.9993638124531674
2028.366567,0.9992007895389444
2028.48557,0.9994391673254693
2028.604572,0.9992099922205944
2028.723574,0.9992921406507198
2028.842577,0.9993366401205163
2028.961579,0.9993656912589008
2029.080582,0.9991674867316235
2029.199584,0.9991364230973477
2029.318586,0.9994732787663586
2029.437589,0.9991938151417742
2029.556591,0.9992105517783467
2029.675594,0.9992629417609679
2029.794596,0.9993833402128484
2029.913598,0.9992872841027176
2030.032601,0.9992344531806049
2030.151603,0.9990845792534533
2030.270605,0.9994391073591211
2030.389608,0.9991023431351929
2030.50861,0.9994710299540113
2030.627613,0.9989947056472791
2030.746615,0.999438287819389
2030.865617,0.9991095067246746
2030.98462,0.9992219828124445
2031.103622,0.999172952192724
2031.222624,0.9993370598419933
2031.341627,0.9990698528552889
2031.460629,0.999148023138558
2031.579632,0.9992964076372703
2031.698634,0.9991348144890014
2031.817636,0.999345234452577
2031.936639,0.9990205000235829
2032.055641,0.999327406292622
2032.174643,0.9990068335166217
2032.293646,0.9992509606701229
2032.412648,0.999032668167377
2032.531651,0.9993656612779306
2032.650653,0.9991775483988753
2032.769655,0.9992754326258076
2032.888658,0.9989864140256325
2033.00766,0.9992533888529076
2033.126663,0.9990480933508556
2033.245665,0.9991591437179415
2033.364667,0.9990832804443446
2033.48367,0.9992295069823035
2033.602672,0.9990740689389639
2033.721674,0.9989955048433633
2033.840677,0.9991121144038901
2033.959679,0.9991726024822518
2034.078682,0.9990696330599456
2034.197684,0.9991475235646713
2034.316686,0.999098076977296
2034.435689,0.9989292736369809
2034.554691,0.9991213362512649
2034.673693,0.9991200274031717
2034.792696,0.9993256974442183
2034.911698,0.9991960433464664
2035.030701,0.9990813921787289
2035.149703,0.9989130911138269
2035.268705,0.9992779308175119
2035.387708,0.9991490422700613
2035.50671,0.9992752227779887
2035.625713,0.999060251840136
2035.744715,0.9993503910872908
2035.863717,0.9990770861472081
2035.98272,0.9990499815535364
2036.101722,0.9990287219961315
2036.220724,0.9991718231279259
2036.339727,0.9991634101365939
2036.458729,0.9989674334640819
2036.577732,0.9992681179564125
2036.696734,0.9989875129112923
2036.815736,0.9992807587780577
2036.934739,0.9991075484719605
2037.053741,0.9993000850548169
2037.172743,0.9991260121500601
2037.291746,0.9991936752546499
2037.410748,0.999223691483496
2037.529751,0.9992262894684713
2037.648753,0.999015065366845
2037.767755,0.9992017787482158
2037.886758,0.9991680562572532
2038.00576,0.9992918008914498
2038.124762,0.9991258722724282
2038.243765,0.999170254429395
2038.362767,0.9991048608762699
2038.48177,0.9993060209149517
2038.600772,0.9992482926736197
2038.719774,0.9992475732151079
2038.838777,0.9991825143236311
2038.957779,0.9990892849529035
2039.076782,0.999195104102627
2039.195784,0.9991357936415994
2039.314786,0.9994028583600768
2039.433789,0.9991655283652687
2039.552791,0.9991734817545289
2039.671793,0.9992301464893926
2039.790796,0.9994655428731188
2039.909798,0.999089215016656
2040.028801,0.999278580348378
2040.147803,0.9989669339804901
2040.266805,0.9992179359716089
2040.385808,0.9990898144703649
2040.50481,0.9992589846875535
2040.623812,0.9991458649811588
2040.742815,0.9994676517476392
2040.861817,0.9991885094367025
2040.98082,0.9994250353555566
2041.099822,0.9993903659024252
2041.218824,0.9992459544353506
2041.337827,0.9992583051916749
2041.456829,0.9992734840406139
2041.575832,0.9995312798836116
2041.694834,0.9991392906229969
2041.813836,0.9993788429979361
2041.932839,0.999120806717097
2042.051841,0.9994569974792589
2042.170843,0.9992076740561016
2042.289846,0.999427643858303
2042.408848,0.9992265292828094
2042.527851,0.9994630642016461
2042.646853,0.9992261495768004
2042.765855,0.9993014241178281
2042.884858,0.9993064406235685
2043.00386,0.9993572766352061
2043.122862,0.9991038118167168
2043.241865,0.9994038977395899
2043.360867,0.999441805848354
2043.47987,0.9993795825385535
2043.598872,0.9992256799406205
2043.717874,0.9993591154542868
2043.836877,0.9994971164883208
2043.955879,0.999288813013432
2044.074881,0.9992128099967456
2044.193884,0.9992011292672707
2044.312886,0.9995879649097824
2044.431889,0.9992246207619612
2044.550891,0.9992873140813366
2044.669893,0.999016843615244
2044.788896,0.9996178130520452
2044.907898,0.9992134994538223
2045.026901,0.999402738431741
2045.145903,0.9992675883444503
2045.264905,0.9997084924965712
2045.383908,0.9991466043493724
2045.50291,0.9993872677970931
2045.621912,0.999390036103659
2045.740915,0.9994926887259024
2045.859917,0.9992123203825886
2045.97892,0.9993214203393862
2046.097922,0.9995342484959212
2046.216924,0.9995164869301374
2046.335927,0.9995039430769392
2046.454929,0.9992671286814654
2046.573931,0.9995837666491462
2046.692934,0.9993251578084873
2046.811936,0.9995017341756659
2046.930939,0.9993771540491185
2047.049941,0.9995678833892869
2047.168943,0.9992255800180575
2047.287946,0.9995083708892146
2047.406948,0.9994820941595531
2047.525951,0.9995827570700517
2047.644953,0.9992818479946783
2047.763955,0.9995468127203908
2047.882958,0.999533578808199
2048.00196,0.9996209418606966
2048.120962,0.9994051569892944
2048.239965,0.9994924588426104
2048.358967,0.9996441133426854
2048.47797,0.9995244131273061
2048.596972,0.9995638851257499
2048.715974,0.9994715596737975
2048.834977,0.9995767595915017
2048.953979,0.9995525601310877
2049.072981,0.9996647362134679
2049.191984,0.9994595660870431
2049.310986,0.9996863392018369
2049.429989,0.9992475132602554
2049.548991,0.9994621347014286
2049.667993,0.9994128524386307
2049.786996,0.9996119653049436
2049.905998,0.9994177295852508
2050.025001,0.9996615772778925
2050.144003,0.9995194255129287
2050.263005,0.9998029294209582
2050.382008,0.9993703483138731
2050.50101,0.9996366560254157
2050.620012,0.9994783660982948
2050.739015,0.9995125488429369
2050.858017,0.9994707101233329
2050.97702,0.9995711819687448
2051.096022,0.9995632254138035
2051.215024,0.9993605445388437
2051.334027,0.9994492617120359
2051.453029,0.9994261846950081
2051.572031,0.9996029688377399
2051.691034,0.9993131559854131
2051.810036,0.9993339019418737
2051.929039,0.9994464832469504
2052.048041,0.999512378925818
2052.167043,0.9994014891790987
2052.286046,0.9994965667650579
2052.405048,0.9993650016968117
2052.52405,0.9995515805700588
2052.643053,0.999344904668704
2052.762055,0.9994865818442308
2052.881058,0.9991578548034774
2053.00006,0.9993833302190149
2053.119062,0.99940604646028
2053.238065,0.9994434649231286
2053.357067,0.9994929885737539
2053.47607,0.9992901720471418
2053.595072,0.9993620635680258
2053.714074,0.9992828872483407
2053.833077,0.9996724836451948
2053.952079,0.9993306441186636
2054.071081,0.999478246160898
2054.190084,0.9994308020546475
2054.309086,0.9995398958803791
2054.428089,0.9993252377545032
2054.547091,0.9997526405983828
2054.666093,0.9992581553029404
2054.785096,0.9996309881016446
2054.904098,0.9991791370924402
2055.0231,0.999462434540114
2055.142103,0.9995000949941659
2055.261105,0.9992525195028374
2055.380108,0.9993404476003684
2055.49911,0.9993331224617342
2055.618112,0.9993731965234245
2055.737115,0.999342826033464
2055.856117,0.9991995805067205
2055.97512,0.9993636425613337
2056.094122,0.999383929849193
2056.213124,0.999196672840172
2056.332127,0.9992703263413935
2056.451129,0.9992129099180315
2056.570131,0.9992725247385297
2056.689134,0.9993057111301332
2056.808136,0.999411313344023
2056.927139,0.9992821777577426
2057.046141,0.9994460634795156
2057.165143,0.9992909115221427
2057.284146,0.999393633914265
2057.403148,0.9993051015538353
2057.52215,0.9992241011652935
2057.641153,0.9992631915767345
2057.760155,0.9993668305364383
2057.879158,0.999171853103081
2057.99816,0.9993129061571554
2058.117162,0.9994100640806621
2058.236165,0.9994339402722929
2058.355167,0.9995405655723336
2058.474169,0.9991528790097501
2058.593172,0.9993231891398656
2058.712174,0.9990367442289783
2058.831177,0.9994293828639162
2058.950179,0.9990688537859357
2059.069181,0.9992124003195774
2059.188184,0.999209672473448
2059.307186,0.9995206849081982
2059.426189,0.999306250755363
2059.545191,0.9992503111572095
2059.664193,0.9993125763839508
2059.783196,0.9992997153138539
2059.902198,0.999043247979353
2060.0212,0.9992374708732102
2060.140203,0.9993007845651213
2060.259205,0.9993405875080409
2060.378208,0.9991250429982984
2060.49721,0.9992054258413642
2060.616212,0.9992076940402552
2060.735215,0.9992072044286051
2060.854217,0.9991952739658092
2060.973219,0.9992220427657652
2061.092222,0.9993865482385192
2061.211224,0.9991789372566328
2061.330227,0.9992887330703301
2061.449229,0.9991648888995351
2061.568231,0.9992127500439787
2061.687234,0.9989717290332814
2061.806236,0.9992377706444964
2061.925239,0.9990892250075483
2062.044241,0.9994268043394348
2062.163243,0.9990303803851864
2062.282246,0.9992791299517484
2062.401248,0.9992034374245452
2062.52025,0.999255747093688
2062.639253,0.9991205069808999
2062.758255,0.9991692652513328
2062.877258,0.9992915110968695
2062.99626,0.9993627531280876
2063.115262,0.9992744233581303
2063.234265,0.9993730066425351
2063.353267,0.9993757749095976
2063.472269,0.9991895286095018
2063.591272,0.9995359676963071
2063.710274,0.9990879461741586
2063.829277,0.9993760247535726
2063.948279,0.9991464744603223
2064.067281,0.9991620612669007
2064.186284,0.9993187921275068
2064.305286,0.9994446842448996
2064.424288,0.9991335555799283
2064.543291,0.9993890966774666
2064.662293,0.9993543385291318
2064.781296,0.9995348082352571
2064.900298,0.9991556566586147
2065.0193,0.9993637524913405
2065.138303,0.9992800792673727
2065.257305,0.9993625932300599
2065.376308,0.9992326145909025
2065.49531,0.9993849692090205
2065.614312,0.9993241285041049
2065.733315,0.9993264769185662
2065.852317,0.9993613540212126
2065.971319,0.9994694607857261
2066.090322,0.9995402157331968
2066.209324,0.9994130023505697
2066.328327,0.9993361704324059
2066.447329,0.9993893365308785
2066.566331,0.9994886307938237
2066.685334,0.9992929900494003
2066.804336,0.9995725713736534
2066.923338,0.999322919322641
2067.042341,0.999503243424424
2067.161343,0.9991636899023879
2067.280346,0.999599000421831
2067.399348,0.9993694288935756
2067.51835,0.999533828691625
2067.637353,0.999325397646554
2067.756355,0.9996844697901305
2067.875358,0.9996780818267781
2067.99436,0.999438377768839
2068.113362,0.9994401367819318
2068.232365,0.9995275216530647
2068.351367,0.9998434322580084
2068.470369,0.9995351080957445
2068.589372,0.9994606954769909
2068.708374,0.9993657412271867
2068.827377,0.9996907378314064
2068.946379,0.9993594452428494
2069.065381,0.9995981707550049
2069.184384,0.999508670741771
2069.303386,0.9994609553368055
2069.422388,0.9994235162306574
2069.541391,0.9994687611573484
2069.660393,0.9994776164898013
2069.779396,0.9995864355413662
2069.898398,0.9995922231635831
2070.0174,0.9997569795342585
2070.136403,0.9996994851636319
2070.255405,0.9996292487452386
2070.374407,0.9995913035391608
2070.49341,0.999529480728927
2070.612412,0.9996494114705261
2070.731415,0.9996624569804676
2070.850417,0.9995893543380193
2070.969419,0.999635236542372
2071.088422,0.9997460122603485
2071.207424,0.9994757374736486
2071.326427,0.9997634079923043
2071.445429,0.9995670337569472
2071.564431,0.999722768435774
2071.683434,0.9995763997439331
2071.802436,0.9997919316492223
2071.921438,0.9997234682419568
2072.040441,0.9997722459398947
2072.159443,0.9994199582892728
2072.278446,0.999831474202068
2072.397448,0.999576699616898
2072.51645,0.9997490314978646
2072.635453,0.9995801481624604
2072.754455,0.999915791545731
2072.873457,0.9999816501683603
2072.99246,0.9995744105888767
2073.111462,0.9996425239098088
2073.230465,0.9997942211753673
2073.349467,0.9998609796642226
2073.468469,0.999381411404863
2073.587472,0.999689648169096
2073.706474,0.9996807409740124
2073.825477,0.9995715917930135
2073.944479,0.9995984306505631
2074.063481,0.999757399432278
2074.182484,0.9996891583212884
2074.301486,0.9997336054893206
2074.420488,0.9996597978818687
2074.539491,0.9999330422417707
2074.658493,0.9999414027168879
2074.777496,0.9997550100149487
