nu,[0]4-Methyl-1-pentanol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
856.50673,0.9652684787663047
856.641333,0.9627062019241998
856.775936,0.9616891590706048
856.910538,0.9615699170080407
857.045141,0.9623029125206237
857.179744,0.9632618436899436
857.314346,0.964517791944863
857.448949,0.9633986365838132
857.583552,0.9609374121195787
857.718154,0.9604676285964849
857.852757,0.9612997538210669
857.98736,0.9625483310528494
858.121962,0.9632560641362201
858.256565,0.9628708387607771
858.391168,0.9620594806791823
858.525771,0.9598540858296026
858.660373,0.9607106576483986
858.794976,0.9617824474434475
858.929579,0.9615439549707706
859.064181,0.9629497974068157
859.198784,0.9615006864663456
859.333387,0.9594855726197087
859.467989,0.9592476497013602
859.602592,0.9599548757999956
859.737195,0.9613651244269021
859.871797,0.9611161631015589
860.0064,0.9608576576242301
860.141003,0.9597302726386531
860.275606,0.9577246155570742
860.410208,0.9589877288091628
860.544811,0.9608634227874714
860.679414,0.9608365189882883
860.814016,0.9605022060535049
860.948619,0.9591181600094014
861.083222,0.9579976059717942
861.217824,0.9577811229763445
861.352427,0.9589177252601204
861.48703,0.9608470882481279
861.621632,0.9592956132829249
861.756235,0.9591104870948131
861.890838,0.9572822489792346
862.025441,0.9566640443479888
862.160043,0.9572228993196564
862.294646,0.9587336307305108
862.429249,0.960263070777775
862.563851,0.958098201001568
862.698454,0.9568774042186199
862.833057,0.9561179451048376
862.967659,0.9558168153825508
863.102262,0.9576796035579332
863.236865,0.9585792870409636
863.371467,0.9576834342840089
863.50607,0.9568209501171833
863.640673,0.9552740655869475
863.775276,0.9556820547124324
863.909878,0.9561724453809517
864.044481,0.9576891804018529
864.179084,0.958118321275051
864.313686,0.9554288325213558
864.448289,0.9553638655696457
864.582892,0.9541036172139966
864.717494,0.9548968068445475
864.852097,0.9563703935640757
864.9867,0.9561695768679184
865.121302,0.9564459498095996
865.255905,0.9536438500832792
865.390508,0.9530785069209943
865.525111,0.9539633742903736
865.659713,0.9544586097841244
865.794316,0.9563235325628949
865.928919,0.9563866519989626
866.063521,0.9548185085166615
866.198124,0.9527306967451866
866.332727,0.9524830189635397
866.467329,0.9541618193097925
866.601932,0.9544061160041786
866.736535,0.9554641840421582
866.871137,0.9543202233189669
867.00574,0.9523525377281105
867.140343,0.9514606013377158
867.274945,0.9518955182034616
867.409548,0.953366380096746
867.544151,0.9541226994771629
867.678754,0.9534788839671953
867.813356,0.9526611499428134
867.947959,0.9503680009259197
868.082562,0.9510363445258209
868.217164,0.953063257786877
868.351767,0.9523363478725833
868.48637,0.953415003022005
868.620972,0.9515233998097309
868.755575,0.9505504891004016
868.890178,0.9497438142170976
869.02478,0.9503803557902382
869.159383,0.9523677754906159
869.293986,0.9517413236196112
869.428589,0.9511980344476442
869.563191,0.9504202726034285
869.697794,0.9480282287575832
869.832397,0.9490773280235418
869.966999,0.9506721673502483
870.101602,0.9514406208748833
870.236205,0.9503737031510319
870.370807,0.948885633765053
870.50541,0.9481818217713401
870.640013,0.9470124870311932
870.774615,0.9486797479219479
870.909218,0.9499632303797729
871.043821,0.9494057655954613
871.178424,0.9488780427103471
871.313026,0.9472805294912422
871.447629,0.947343052069411
871.582232,0.9477732434611074
871.716834,0.9492899451572491
871.851437,0.9504402316387224
871.98604,0.9485554790147612
872.120642,0.9478272680756715
872.255245,0.9465324733940077
872.389848,0.9460678400263975
872.52445,0.9479836724779124
872.659053,0.9486560312247098
872.793656,0.9484843400215807
872.928259,0.9468126884759185
873.062861,0.944971037600362
873.197464,0.946179482618304
873.332067,0.9457273169018281
873.466669,0.9473392627047815
873.601272,0.9484207936996248
873.735875,0.9458833747835381
873.870477,0.9451137390007244
874.00508,0.9446186291316024
874.139683,0.9457575806601864
874.274285,0.9462021911983887
874.408888,0.9464690578427349
874.543491,0.9464983988383112
874.678094,0.9437405421802305
874.812696,0.9437131741013464
874.947299,0.9439623472687201
875.081902,0.9445033926884143
875.216504,0.9460593254541529
875.351107,0.9453944794691035
875.48571,0.9444155579572726
875.620312,0.942260974294085
875.754915,0.9423731100219694
875.889518,0.9443400077346853
876.02412,0.9442805161882013
876.158723,0.9448992225305117
876.293326,0.9438915527475026
876.427929,0.9420423951042152
876.562531,0.941529121878542
876.697134,0.9417805437174054
876.831737,0.9432518111716406
876.966339,0.9434857666300889
877.100942,0.9429009867552719
877.235545,0.9419189956332984
877.370147,0.9398095787849686
877.50475,0.9401225874877606
877.639353,0.941383196174185
877.773955,0.9420273225464743
877.908558,0.9421281248628145
878.043161,0.9403454229459539
878.177764,0.9388317460636898
878.312366,0.9383981059755819
878.446969,0.9392111107155994
878.581572,0.9408853361589931
878.716174,0.939797361339858
878.850777,0.9389528631708175
878.98538,0.9377630254568483
879.119982,0.9367180023920891
879.254585,0.9367479778477704
879.389188,0.9375764291817276
879.52379,0.9391434899500046
879.658393,0.9372277156148168
879.792996,0.9357471293083064
879.927599,0.9353139786695474
880.062201,0.9336823452932328
880.196804,0.9353439091957506
880.331407,0.9369147338286693
880.466009,0.9353607455376427
880.600612,0.9342679476908986
880.735215,0.9320414416457108
880.869817,0.9319137607145488
881.00442,0.9318587794246306
881.139023,0.932659590015063
881.273625,0.9339204646502103
881.408228,0.9312299869898402
881.542831,0.9299671649160572
881.677434,0.9292876073270632
881.812036,0.9283912773347709
881.946639,0.9301708500278795
882.081242,0.9301280631528839
882.215844,0.9300238946433562
882.350447,0.9271805169108552
882.48505,0.9257046941523367
882.619652,0.9257565350667413
882.754255,0.9260574548374519
882.888858,0.9269181619495475
883.02346,0.9263797789128716
883.158063,0.924461382735821
883.292666,0.922894825047127
883.427269,0.9219410449872976
883.561871,0.922366157790009
883.696474,0.9223440212678613
883.831077,0.9225746360988311
883.965679,0.922039697956951
884.100282,0.9186555834948626
884.234885,0.917561198422421
884.369487,0.9177208679617935
884.50409,0.9184672784021777
884.638693,0.9188512779748693
884.773295,0.9173070691689845
884.907898,0.9158698587519578
885.042501,0.9133044434751467
885.177104,0.912983016885442
885.311706,0.9137182641113384
885.446309,0.9136588743543592
885.580912,0.9129090682560342
885.715514,0.9116947945645905
885.850117,0.9093220110097714
885.98472,0.9078110652051173
886.119322,0.9078609961867931
886.253925,0.9094575100838421
886.388528,0.9080543911748159
886.52313,0.9069753561171721
886.657733,0.9054511058220389
886.792336,0.9027947945051966
886.926939,0.9024698468732579
887.061541,0.903119859139342
887.196144,0.902993431209224
887.330747,0.9020818682604823
887.465349,0.9001264729775524
887.599952,0.8988132472150845
887.734555,0.8970263873683525
887.869157,0.897322454924644
888.00376,0.8981932799877966
888.138363,0.89701741714933
888.272965,0.8954221463590122
888.407568,0.8933114417047453
888.542171,0.8921419698873967
888.676774,0.8911076852034218
888.811376,0.8919903186432367
888.945979,0.8923204161254031
889.080582,0.8900300969766776
889.215184,0.8882429331830604
889.349787,0.8870623553402194
889.48439,0.8859985189433096
889.618992,0.8866721337589131
889.753595,0.8873018945124943
889.888198,0.8855202088984153
890.0228,0.8837155890103904
890.157403,0.8812622713644874
890.292006,0.8813856567192518
890.426609,0.8806544101334876
890.561211,0.8814120986855809
890.695814,0.8817206469129109
890.830417,0.8792640748196107
890.965019,0.8773405934765937
891.099622,0.8762533653614243
891.234225,0.875981768917786
891.368827,0.876095653950112
891.50343,0.8762533653614243
891.638033,0.8763147052438705
891.772635,0.8729299211163268
891.907238,0.8715343499971578
892.041841,0.8720574275147192
892.176444,0.8718655959829081
892.311046,0.872013825733397
892.445649,0.8715082043588445
892.580252,0.8704456126622584
892.714854,0.8678642244516579
892.849457,0.8671181820628378
892.98406,0.868610908712898
893.118662,0.8682808992733517
893.253265,0.868732522752902
893.387868,0.867881581909721
893.52247,0.8653943326795537
893.657073,0.8644947904166225
893.791676,0.8643478387934935
893.926279,0.8658011636136935
894.060881,0.8654202948989654
894.195484,0.8646331206492126
894.330087,0.8637602820550455
894.464689,0.861319296081117
894.599292,0.8612245561693387
894.733895,0.8626640027815233
894.868497,0.8629055825218875
895.0031,0.8621982899737962
895.137703,0.8612934568898244
895.272305,0.8598133054391282
895.406908,0.8590398215841778
895.541511,0.8590913655197755
895.676114,0.861276231192944
895.810716,0.8607682280921913
895.945319,0.8597273284075074
896.079922,0.8587048613752463
896.214524,0.8574263438638795
896.349127,0.8575892703467395
896.48373,0.8582069569618864
896.618332,0.859649956429742
896.752935,0.8580610741795908
896.887538,0.8570748711197315
897.02214,0.8564066133746593
897.156743,0.8551400690608436
897.291346,0.8564237416782092
897.425949,0.8585245522874744
897.560551,0.857709341249355
897.695154,0.8560469981215314
897.829757,0.8545502259324729
897.964359,0.8552683496920095
898.098962,0.8548493708588576
898.233565,0.8562353491789748
898.368167,0.8586876874497587
898.50277,0.8561411684705991
898.637373,0.8550973131262978
898.771975,0.8544135088339833
898.906578,0.8546356852279597
899.041181,0.8557217620610105
899.175784,0.8568349237500174
899.310386,0.8566892741935429
899.444989,0.8549605085008595
899.579592,0.853696102839264
899.714194,0.8548664680172459
899.848797,0.8553880956429873
899.9834,0.8569377501103256
900.118002,0.8577264956077231
900.252605,0.8569377501103256
900.387208,0.8549776078820227
900.52181,0.8549348600703328
900.656413,0.8561668530909206
900.791016,0.8572891666233332
900.925619,0.8584215355223294
901.060221,0.8586791006158184
901.194824,0.8570405888105375
901.329427,0.8564922583181726
901.464029,0.857657880232726
901.598632,0.8589023862078476
901.733235,0.8605100363544608
901.867837,0.8606219099308118
902.00244,0.8608629178051201
902.137043,0.8588508536106685
902.271645,0.8592030546569296
902.406248,0.8616552761184374
902.540851,0.8624483637368316
902.675454,0.8632939774163194
902.810056,0.8635875472726885
902.944659,0.861853479624474
903.079262,0.8619827673427541
903.213864,0.8631644930312786
903.348467,0.8656539899259971
903.48307,0.8663467902010986
903.617672,0.866676064539537
903.752275,0.8667280666634576
903.886878,0.865705930723601
904.02148,0.8662255101402728
904.156083,0.8690540132583964
904.290686,0.8706893715584567
904.425289,0.8708461097513515
904.559891,0.8706719579451623
904.694494,0.8712642162215573
904.829097,0.8707416144880225
904.963699,0.8722405788047095
905.098302,0.8752112440418084
905.232905,0.8754913564554976
905.367507,0.8760518502625159
905.50211,0.8753600426008147
905.636713,0.8755789099687459
905.771315,0.8768932638526706
905.905918,0.8788597063570704
906.040521,0.8811741495435155
906.175124,0.8807777103817223
906.309726,0.8802846129440773
906.444329,0.881826459739183
906.578932,0.8811036584312341
906.713534,0.8830883736300014
906.848137,0.8857947627168169
906.98274,0.8862289085075804
907.117342,0.8859453606269384
907.251945,0.8855556304151968
907.386548,0.8865036820569173
907.52115,0.8881185878767892
907.655753,0.8895229243793228
907.790356,0.8919992385910228
907.924958,0.8910987741711249
908.059561,0.890849301442169
908.194164,0.8915444349641242
908.328767,0.8928559690248816
908.463369,0.8940442575003572
908.597972,0.896022280219466
908.732575,0.897789183940232
908.867177,0.8954131921823196
909.00178,0.8957087272963515
909.136383,0.8967842229374324
909.270985,0.8980406001083562
909.405588,0.9004865955864636
909.540191,0.9014235887978891
909.674793,0.9010630914666429
909.809396,0.9003515327270933
909.943999,0.9005046054984738
910.078602,0.9029573121943608
910.213204,0.9036890039123788
910.347807,0.9049360506899075
910.48241,0.9064893475882146
910.617012,0.9045931449114456
910.751615,0.9040053504211578
910.886218,0.905715536149888
911.02082,0.9069191253882634
911.155423,0.9086339147247402
911.290026,0.9086702608082461
911.424628,0.9086012044925978
911.559231,0.9073436628729679
911.693834,0.9080153456754797
911.828437,0.9103783469489116
911.963039,0.9111606979205762
912.097642,0.9117923511267919
912.232245,0.9119491928991914
912.366847,0.9110923634308076
912.50145,0.9103992858916883
912.636053,0.9117540566522342
912.770655,0.9146726840996164
912.905258,0.9143324891413168
913.039861,0.9139677432497937
913.174463,0.9135428470452063
913.309066,0.912752061399271
913.443669,0.9136689246572536
913.578272,0.9153086025711374
913.712874,0.9170044077780349
913.847477,0.9169182134149023
913.98208,0.915852457389955
914.116682,0.9163444022349425
914.251285,0.9153525384385133
914.385888,0.9165597684740097
914.52049,0.9198772884084236
914.655093,0.9189376540546111
914.789696,0.9186868183156904
914.924298,0.9178429329543746
915.058901,0.9175694565103681
915.193504,0.9185894426739492
915.328107,0.9198754486556866
915.462709,0.9218636051920356
915.597312,0.9209827247134298
915.731915,0.9198055407781217
915.866517,0.9201284491900459
916.00112,0.9198165785108373
916.135723,0.9215317940237603
916.270325,0.9233508477190264
916.404928,0.92379139113464
916.539531,0.9222259687886588
916.674133,0.9215428524716391
916.808736,0.9223744591227849
916.943339,0.9233139144237885
917.077942,0.9246786566894536
917.212544,0.9262306437741675
917.347147,0.9254029636067942
917.48175,0.924508531468623
917.616352,0.9243449079396625
917.750955,0.9255436355480591
917.885558,0.9274123410168887
918.02016,0.9278863698271945
918.154763,0.9294521057912446
918.289366,0.9271258148740834
918.423968,0.9262260126325265
918.558571,0.9278743073827929
918.693174,0.928409845345997
918.827777,0.9298332592857461
918.962379,0.9299132283846666
919.096982,0.9296073372543782
919.231585,0.9282223254973795
919.366187,0.9274726247782559
919.50079,0.9299132283846666
919.635393,0.9309301792056731
919.769995,0.9312895876162073
919.904598,0.9311610785204477
920.039201,0.9301364343431225
920.173803,0.9289354740573559
920.308406,0.9300183145167288
920.443009,0.9323891579485036
920.577612,0.9329282346599593
920.712214,0.9326661186550433
920.846817,0.9326763780387751
920.98142,0.9308650163738544
921.116022,0.9305439233349395
921.250625,0.9327323403003085
921.385228,0.9340260036255555
921.51983,0.9338336140856117
921.654433,0.9333621471659154
921.789036,0.9326334759121417
921.923638,0.9318559838524857
922.058241,0.9329636866064591
922.192844,0.9350960758991759
922.327447,0.9351970717290496
922.462049,0.9341848015436125
922.596652,0.9337906587273446
922.731255,0.9328461405875015
922.865857,0.9329580888411328
923.00046,0.9346034100960184
923.135063,0.9361645656093535
923.269665,0.935170886577635
923.404268,0.9338102685370802
923.538871,0.9341801306312821
923.673473,0.9336291269162893
923.808076,0.9347987626223564
923.942679,0.936717065674555
924.077282,0.936629018408668
924.211884,0.9353700991918663
924.346487,0.9348875727232185
924.48109,0.9345249067067589
924.615692,0.9353803883195475
924.750295,0.9364267283888004
924.884898,0.9381644739355901
925.0195,0.9372708290813372
925.154103,0.9358407087001288
925.288706,0.9354645763429005
925.423308,0.9366786610621624
925.557911,0.9373889326461697
925.692514,0.9384281351954381
925.827117,0.9395436503048272
925.961719,0.9375276764749915
926.096322,0.9367489145962166
926.230925,0.9375145511793981
926.365527,0.9384290736240425
926.50013,0.9393529423013326
926.634733,0.9406106377487543
926.769335,0.9398443523826913
926.903938,0.9382320242094941
927.038541,0.9382545420482881
927.173143,0.9395342549153012
927.307746,0.9408655777743975
927.442349,0.941161055953465
927.576952,0.9420565258461221
927.711554,0.940626628265515
927.846157,0.9393454275078534
927.98076,0.9403106308089635
928.115362,0.9419547892352066
928.249965,0.9428670429307412
928.384568,0.9430084835949655
928.51917,0.9425795123332924
928.653773,0.940798778689771
928.788376,0.9402560943739484
928.922978,0.9424560425046271
929.057581,0.943624469232175
929.192184,0.9435282244448809
929.326787,0.9430113126246598
929.461389,0.9422892425473355
929.595992,0.9410405950479653
929.730595,0.9418492962065321
929.865197,0.9440388113156009
929.9998,0.9439661231256609
930.134403,0.9434668971034522
930.269005,0.9429698210397258
930.403608,0.9416072720388446
930.538211,0.9412532942565515
930.672813,0.9428151866694403
930.807416,0.9444637243789618
930.942019,0.94349803202478
931.076622,0.9422393025409024
931.211224,0.9420546417349545
931.345827,0.9410772963468429
931.48043,0.9413107124587384
931.615032,0.9433791587619177
931.749635,0.9435018060244561
931.884238,0.9420433371470813
932.01884,0.9406952965157391
932.153443,0.9400370402247588
932.288046,0.9400154196214714
932.422648,0.940744213943
932.557251,0.942040511021309
932.691854,0.9409700196499473
932.826457,0.9391960834580463
932.961059,0.9384872580303051
933.095662,0.9382001248629629
933.230265,0.9384459654993941
933.364867,0.9393294587713205
933.49947,0.9396263337840738
933.634073,0.937743332640089
933.768675,0.9358229278955816
933.903278,0.9354552217439102
934.037881,0.9353682284535387
934.172483,0.9358856301322521
934.307086,0.937012178027998
934.441689,0.9353149139839937
934.576292,0.9338662988340845
934.710894,0.9322120208370519
934.845497,0.9328172228053712
934.9801,0.9328815894143673
935.114702,0.9328993143329523
935.249305,0.933599251262241
935.383908,0.9311620096819918
935.51851,0.9286976970127574
935.653113,0.9290088628586258
935.787716,0.9295813086133378
935.922318,0.9300257546930055
936.056921,0.9292216302491568
936.191524,0.9283764231931669
936.326127,0.9263130819699087
936.460729,0.9248071959560055
936.595332,0.9262695462781528
936.729935,0.9266558812241888
936.864537,0.9263019662796194
936.99914,0.9257574608237392
937.133743,0.9238810032456972
937.268345,0.9219696256026894
937.402948,0.9223956739793147
937.537551,0.9241101541480395
937.672153,0.9234053270261656
937.806756,0.9225672555312645
937.941359,0.9220507624997135
938.075962,0.9199987202248171
938.210564,0.9190396617955361
938.345167,0.9201707760722195
938.47977,0.9211300937385916
938.614372,0.9213161808116883
938.748975,0.9192547422398267
938.883578,0.9189477624244016
939.01818,0.9175199090975088
939.152783,0.9172501978937238
939.287386,0.919332882213819
939.421988,0.9191922350426233
939.556591,0.9181532163006446
939.691194,0.917379539289981
939.825797,0.9158643635492909
939.960399,0.9159119897344655
940.095002,0.916676178956515
940.229605,0.9181936159309472
940.364207,0.9172988134425129
940.49881,0.9152610077612796
940.633413,0.9150340511751347
940.768015,0.9139960766890005
940.902618,0.9145318353518971
941.037221,0.9159211489001586
941.171823,0.9159898455624188
941.306426,0.9143791212873725
941.441029,0.9123633118306521
941.575632,0.9124545527238037
941.710234,0.9120814351194911
941.844837,0.9123149578565167
941.97944,0.9133537632467162
942.114042,0.9119957034940394
942.248645,0.910411121159334
942.383248,0.9092429034360429
942.51785,0.9093929408928596
942.652453,0.9102945959935953
942.787056,0.9102226855610113
942.921658,0.9114003646989292
943.056261,0.9094274984812035
943.190864,0.9073627172899589
943.325467,0.9081760786161098
943.460069,0.9081270384319614
943.594672,0.908973807364809
943.729275,0.9096348715904934
943.863877,0.9083486484646633
943.99848,0.9070760359693295
944.133083,0.9051360636577288
944.267685,0.9065591499553356
944.402288,0.907040660693749
944.536891,0.9067667757729242
944.671493,0.9068465747602962
944.806096,0.904457466115873
944.940699,0.9027857666023912
945.075302,0.9026954925395093
945.209904,0.9038245674299753
945.344507,0.904294678423304
945.47911,0.903119859139342
945.613712,0.9026593854419546
945.748315,0.9004145595402969
945.882918,0.8995325855098096
946.01752,0.9004956004974439
946.152123,0.9010450703850249
946.286726,0.9010270496638251
946.421328,0.899703512938648
946.555931,0.898669448599726
946.690534,0.8977353182051837
946.825137,0.897322454924644
946.959739,0.8994336423673762
947.094342,0.8997844898987211
947.228945,0.8990559595565241
947.363547,0.8983370024100819
947.49815,0.8969546281277709
947.632753,0.8964614387218198
947.767355,0.8979777394664967
947.901958,0.8991728444286186
948.036561,0.899703512938648
948.171163,0.8981932799877966
948.305766,0.8983370024100819
948.440369,0.8978250962258305
948.574971,0.8982022619655063
948.709574,0.9003245225862656
948.844177,0.9011892491302785
948.97878,0.9006577042944375
949.113382,0.8999374662646266
949.247985,0.8997215071888488
949.382588,0.9004956004974439
949.51719,0.9017301249262692
949.651793,0.9038878373641173
949.786396,0.9041228787558888
949.920998,0.9023254632487562
950.055601,0.9023525334187043
950.190204,0.9023705806498443
950.324806,0.9040324709884769
950.459409,0.9050102584885422
950.594012,0.9065120101051847
950.728615,0.9058631798149122
950.863217,0.9045026901197695
950.99782,0.9053696188894819
951.132423,0.9063941712035656
951.267025,0.9073155356553929
951.401628,0.9092829110039541
951.536231,0.9087729463493412
951.670833,0.9072121075798405
951.805436,0.9066207980735449
951.940039,0.9076549351294735
952.074641,0.908512165937518
952.209244,0.9091265277926031
952.343847,0.9104675683986923
952.47845,0.9096294137976372
952.613052,0.9082251214484997
952.747655,0.9091201639291822
952.882258,0.9105267507140425
953.01686,0.9117239692648093
953.151463,0.9123915955317139
953.286066,0.9125521905844776
953.420668,0.9111834772227643
953.555271,0.9108828362837641
953.689874,0.9124262670710992
953.824476,0.9134113063463893
953.959079,0.9141569541552995
954.093682,0.914295002277748
954.228285,0.9135117871164284
954.362887,0.9124636773149539
954.49749,0.9120066475081453
954.632093,0.9142383177448454
954.766695,0.9153680995639359
954.901298,0.9151200684186923
955.035901,0.9149416374029401
955.170503,0.9132761314762372
955.305106,0.9126726554241392
955.439709,0.9143791212873725
955.574311,0.9153561998559898
955.708914,0.9154138691131434
955.843517,0.9145492116218428
955.97812,0.9140573164776487
956.112722,0.9130971468955298
956.247325,0.9134679396029957
956.381928,0.9156491607111806
956.51653,0.9161785589074118
956.651133,0.9160237378137074
956.785736,0.9146086592526252
956.920338,0.9144806230030765
957.054941,0.9141459843376687
957.189544,0.9149645112297967
957.324146,0.9170887760644322
957.458749,0.9166715955870787
957.593352,0.9155667559949845
957.727955,0.9148492329640651
957.862557,0.9147065276150294
957.99716,0.9148730193533439
958.131763,0.9164662841454071
958.266365,0.9174107307245681
958.400968,0.9169374688995658
958.535571,0.9151511830299639
958.670173,0.9153571152126474
958.804776,0.9157370672500553
958.939379,0.9165671009814874
959.073981,0.9182358538087438
959.208584,0.9180852754764799
959.343187,0.9167238473571884
959.47779,0.916196882661827
959.612392,0.9168311103220903
959.746995,0.9178502757272092
959.881598,0.918415845674717
960.0162,0.9195866531080825
960.150803,0.9187244852474082
960.285406,0.9173850435837295
960.420008,0.9183350286362995
960.554611,0.9191370851630336
960.689214,0.9203170948576501
960.823816,0.9208943146156099
960.958419,0.9213659332287554
961.093022,0.9199361624388307
961.227625,0.919154548933557
961.362227,0.9207110748799597
961.49683,0.9217124319573281
961.631433,0.9229428168258049
961.766035,0.9233046813308098
961.900638,0.9221466607656369
962.035241,0.9214341168305764
962.169843,0.9213115742423007
962.304446,0.92332130096465
962.439049,0.9246601633012543
962.573651,0.9246481427972648
962.708254,0.9249024560029971
962.842857,0.9238662212679014
962.97746,0.9231698886874379
963.112062,0.9246231776344405
963.246665,0.9261352469308806
963.381268,0.9266716345080722
963.51587,0.9261324685293073
963.650473,0.9258815206353114
963.785076,0.9252058737663591
963.919678,0.9251170582656898
964.054281,0.9272704577830573
964.188884,0.9283708529513386
964.323486,0.928159208525247
964.458089,0.9274503657023712
964.592692,0.9267531852000866
964.727295,0.9262723250909599
964.861897,0.9271953519178056
964.9965,0.9292095504464826
965.131103,0.9297839794289317
965.265705,0.9278056472245036
965.400308,0.9277991526077043
965.534911,0.9271415761469067
965.669513,0.9278872977140282
965.804116,0.9290943356056949
965.938719,0.9299225275634463
966.073321,0.9293749644678732
966.207924,0.9280422678323912
966.342527,0.9282260383941072
966.47713,0.9279429726221217
966.611732,0.9283439305869792
966.746335,0.9301615483658876
966.880938,0.9295450556492392
967.01554,0.9282501725848487
967.150143,0.9273066220361093
967.284746,0.9271953519178056
967.419348,0.9281369329715502
967.553951,0.9289726322194765
967.688554,0.9297291237924026
967.823156,0.9288908862247176
967.957759,0.9269441160214373
968.092362,0.9270395961825314
968.226965,0.9269737787077504
968.361567,0.928015354996862
968.49617,0.9287432043148308
968.630773,0.9285974030774501
968.765375,0.9272732395986034
968.899978,0.9256297151088027
969.034581,0.926872744072359
969.169183,0.9274865369719687
969.303786,0.9277407031022687
969.438389,0.9282102586855825
969.572991,0.9266642211646495
969.707594,0.9252780426390623
969.842197,0.9249662764742423
969.9768,0.9264464806581874
970.111402,0.9274030669398491
970.246005,0.9271248877487321
970.380608,0.9271703179812634
970.51521,0.9254066652260519
970.649813,0.9242118118560673
970.784416,0.9249089303428494
970.919018,0.9256935857626574
971.053621,0.9262084145054692
971.188224,0.9254418313474825
971.322826,0.9246564646679983
971.457429,0.9236306654161256
971.592032,0.9229234352301591
971.726635,0.924846038673927
971.861237,0.9257232084313619
971.99584,0.9246425949250516
972.130443,0.924337513209978
972.265045,0.9223504776986077
972.399648,0.9217446924570021
972.534251,0.922656748895409
972.668853,0.9239946475980808
972.803456,0.9240611776077595
972.938059,0.9223781486280005
973.072661,0.9220867231806797
973.207264,0.9211319360006213
973.341867,0.920260957227079
973.47647,0.9219963631095238
973.611072,0.9223458659577485
973.745675,0.9220811906769382
973.880278,0.9202738409706661
974.01488,0.919811059627923
974.149483,0.9196528657307321
974.284086,0.9197475948543685
974.418688,0.9216580525280516
974.553291,0.9210158806883234
974.687894,0.919387124454
974.822496,0.9181642342053475
974.957099,0.9176199242183254
975.091702,0.9178860725859969
975.226305,0.9186822248930824
975.360907,0.9194643562161428
975.49551,0.9186280242407487
975.630113,0.91599534151798
975.764715,0.9160145776221303
975.899318,0.9161052675543925
976.033921,0.9161721456799458
976.168523,0.9175015588828296
976.303126,0.9166477624354257
976.437729,0.9153598612881122
976.572331,0.9134971710447635
976.706934,0.9135602045241956
976.841537,0.9144989127984339
976.97614,0.9143635769744377
977.110742,0.914715674726041
977.245345,0.9133647235576369
977.379948,0.9113447709723085
977.51455,0.9110340553854254
977.649153,0.9111780101383022
977.783756,0.9120212397312428
977.918358,0.911549846615922
978.052961,0.9114833059058844
978.187564,0.9097940716226183
978.322166,0.9082541851174022
978.456769,0.908505806374615
978.591372,0.9088538307408683
978.725975,0.9092347202867361
978.860577,0.9088102068039756
978.99518,0.907222994190451
979.129783,0.9054130776741911
979.264385,0.9047469388181922
979.398988,0.9052238661142539
979.533591,0.906414112094681
979.668193,0.9056937992378643
979.802796,0.9046293293609262
979.937399,0.9030205214185114
980.072001,0.9014055605063966
980.206604,0.9018203024475628
980.341207,0.9022352352139082
980.47581,0.9022713253451147
980.610412,0.9011622138583357
980.745015,0.899703512938648
980.879618,0.8977712283361098
981.01422,0.8972237548832042
981.148823,0.8980136592944672
981.283426,0.8983639529244098
981.418028,0.897098152349903
981.552631,0.895511693050908
981.687234,0.8940531979876346
981.821836,0.8927845434044225
981.956439,0.8927131234977845
982.091042,0.8932935756545722
982.225645,0.892847040509834
982.360247,0.8912146245418782
982.49485,0.8896207772828155
982.629453,0.8876480097394364
982.764055,0.8876568862639164
982.898658,0.8874793726386178
983.033261,0.8881629949163498
983.167863,0.886610068881846
983.302466,0.884077986688332
983.437069,0.8829647499115554
983.571671,0.8819940226845092
983.706274,0.8816060306790288
983.840877,0.8824704280746375
983.97548,0.8813327751663111
984.110082,0.8793783865794407
984.244685,0.8769809575636683
984.379288,0.8762533653614243
984.51389,0.8759730091438958
984.648493,0.8756226900087362
984.783096,0.8756927426260043
984.917698,0.873750861023484
985.052301,0.8717696960419434
985.186904,0.8702019220089966
985.321506,0.8696277782287595
985.456109,0.8698278156211704
985.590712,0.8691496144578243
985.725315,0.8683503645238666
985.859917,0.8666933982341642
985.99452,0.8639330513878138
986.129123,0.8632853445197098
986.263725,0.8632594463478488
986.398328,0.8631731247193674
986.532931,0.862698510031775
986.667533,0.860905962027107
986.802136,0.8588594421621473
986.936739,0.85709201278857
987.071341,0.857212014070254
987.205944,0.8575978462823225
987.340547,0.8562096625038015
987.47515,0.8554308661170225
987.609752,0.8536022014326237
987.744355,0.8515985914230961
987.878958,0.8514197744953319
988.01356,0.8513857183854788
988.148163,0.851521950998739
988.282766,0.8498715997720964
988.417368,0.8487589968903939
988.551971,0.8465804868528537
988.686574,0.8453961034331029
988.821176,0.846013467899223
988.955779,0.8460388486839698
989.090382,0.8453876495143382
989.224984,0.8437238752005725
989.359587,0.8418781417297273
989.49419,0.8410198638213089
989.628793,0.8399440470652264
989.763395,0.8412890332425422
989.897998,0.8405994589993622
990.032601,0.8387186235333655
990.167203,0.837444739622632
990.301806,0.8353955113402435
990.436409,0.8351783367412163
990.571011,0.8352952698934897
990.705614,0.8353286823725306
990.840217,0.8351115251467764
990.974819,0.8323768466687289
991.109422,0.8311541516051745
991.244025,0.8300494513720366
991.378628,0.8296843099504366
