nu,[0]Butane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
645.773568,1.0005150025683094
645.89277,0.999635586414766
646.011972,1.0001275781373984
646.131174,0.9998969253125607
646.250376,0.9995864955165541
646.369578,1.00018701748559
646.48878,1.000404081618991
646.607982,1.0002279759825754
646.727184,1.0001703245035714
646.846386,1.0001085758939356
646.965588,1.000080536242869
647.08479,1.0003467501039236
647.203992,1.0001423901365132
647.323194,1.000197299460979
647.442396,1.0002705165830135
647.561598,0.9997800641894272
647.6808,1.0000122940755716
647.800002,1.00021596331672
647.919204,1.0000326975345528
648.038406,0.9998837067625829
648.157608,1.0000254723244142
648.27681,0.9998131874516376
648.396012,1.0000735597053825
648.515214,0.9997132111317918
648.634416,0.9999157125523865
648.753618,1.000234887581769
648.87282,1.000127318104262
648.992022,1.0002432795876803
649.111224,1.0003231121895018
649.230426,1.0000304654640628
649.349628,1.0000263623474805
649.46883,0.9996226212252897
649.588032,1.0000434359433132
649.707234,1.0004170469399039
649.826436,0.9998160269251221
649.945638,1.0002325270302197
650.06484,1.000030780473709
650.184042,1.0000345475967545
650.303244,1.0002657853146595
650.422446,0.9999062783921443
650.541648,0.9999981091017878
650.66085,0.9999647146225435
650.780052,1.0000533784245773
650.899254,1.0001409199282805
651.018456,0.9999081642171637
651.137658,1.0000344095919964
651.25686,0.9997213388332373
651.376062,0.9997687467431574
651.495264,1.0003499012011494
651.614466,0.9998237655311187
651.733668,0.9999568139325451
651.85287,0.9999194102475286
651.972072,1.00001921418459
652.091274,1.0002097019843876
652.210476,1.0002284760966884
652.329678,1.0002180237637268
652.44888,0.9999563339533896
652.568082,0.9998373332316737
652.687284,0.9998728380857617
652.806486,0.9998029194229289
652.925688,1.000001706401456
653.04489,0.9997570795099614
653.164092,1.0001870074837198
653.283294,1.0003148395515713
653.402496,1.0002623244010296
653.521698,0.9996803011145832
653.6409,0.9999979431021154
653.760102,0.999795880835152
653.879304,1.0001131664028342
653.998506,1.000029523435808
654.117708,0.9999407067579138
654.23691,1.0000985148522694
654.356112,0.9994814844756617
654.475314,1.0003929171717378
654.594516,0.9988712375321478
654.713718,0.999732875684055
654.83292,1.0000298474454261
654.952122,1.000252521878283
655.071324,0.9999088061584112
655.190526,1.0001635233684887
655.309728,1.00024427983146
655.42893,1.00014184005835
655.548132,0.9997089923509423
655.667334,0.9996334172078971
655.786536,0.9998549605192426
655.905738,0.9998691685591795
656.02494,1.0000620949278103
656.144142,0.9998266550259765
656.263344,1.00043852612448
656.382546,1.000108075839773
656.501748,1.000484527345471
656.62095,0.9996786116563019
656.740152,1.0003704786102552
656.859354,1.0003620555262864
656.978556,0.9997757351511216
657.097758,1.0001362692838154
657.21696,0.9999966844054966
657.336162,1.0001134664368292
657.455364,1.000002072202147
657.574566,1.000471501121726
657.693768,0.9998259651458226
657.81297,1.0002438697313893
657.932172,1.0002565028912422
658.051374,0.9999202351813823
658.170576,0.9998901560332903
658.289778,1.0000561375756547
658.40898,1.0000173241500614
658.528182,1.0001928886006142
658.647384,1.000386924836111
658.766586,1.0001383595708027
658.885788,0.9999421356742046
659.00499,0.9998272949152405
659.124192,0.9999981803016557
659.243394,1.0001765655858685
659.362596,0.9995570381365878
659.481798,0.9999362620313507
659.601,1.00018778762989
659.720202,0.9997496113524711
659.839404,1.0000067330226667
659.958606,1.0002459802481811
660.077808,0.999878617367468
660.19701,0.99967247364847
660.316212,0.9995799082632536
660.435414,1.0000501992599407
660.554616,0.9999422256690009
660.673818,1.000379702068588
660.79302,1.0000882278918515
660.912222,0.9999324012848961
661.031424,1.000116746814379
661.150626,0.9998504611820438
661.269828,1.0003229321313578
661.38903,1.0000743487637322
661.508232,0.9999224550067685
661.627434,1.0002184838641235
661.746636,1.0001360592552209
661.865838,0.999776305023453
661.98504,1.000142260118011
662.104242,0.9997853030506894
662.223444,0.9998330539370451
662.342646,0.9999367490004288
662.461848,1.0000090726411561
662.58105,1.0000848495995236
662.700252,1.0002445699023432
662.819454,0.9998375331991604
662.938656,1.0002430795390445
