nu,[0]Propane-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
1433.804676,0.9386749742529077
1433.922678,0.9328573348083538
1434.040681,0.9350474521674571
1434.158683,0.9410518876028612
1434.276686,0.9394844609193432
1434.394688,0.9318876674945555
1434.51269,0.9272417128444149
1434.630693,0.9346959404137931
1434.748695,0.9394299724007923
1434.866697,0.9369034909193209
1434.9847,0.9311322129744319
1435.102702,0.932584980232293
1435.220704,0.9388533394421722
1435.338707,0.9368997433128525
1435.456709,0.9325019838624455
1435.574711,0.9285806884746265
1435.692714,0.9336468660382218
1435.810716,0.9349866760583111
1435.928719,0.9312122937881733
1436.046721,0.9244096143479162
1436.164723,0.9250957808180412
1436.282726,0.9302973618660934
1436.400728,0.9314460574100214
1436.51873,0.9272185320913544
1436.636733,0.9230988073426759
1436.754735,0.929193754018395
1436.872737,0.9329077104645639
1436.99074,0.931365956493473
1437.108742,0.9268671828525782
1437.226745,0.9269626550891478
1437.344747,0.9300118044113125
1437.462749,0.9286429054650003
1437.580752,0.9228726758371175
1437.698754,0.9188283069800586
1437.816756,0.9222176687922898
1437.934759,0.9259148529700326
1438.052761,0.925522348289246
1438.170763,0.9209661471735833
1438.288766,0.920093484973301
1438.406768,0.9248867327948928
1438.52477,0.9268532799491075
1438.642773,0.9237599827612868
1438.760775,0.9169759810820098
1438.878778,0.9207018678152463
1438.99678,0.923377625281883
1439.114782,0.9224141220772747
1439.232785,0.9145190319958258
1439.350787,0.9130807112948065
1439.468789,0.9181605615557561
1439.586792,0.9228542185681741
1439.704794,0.9191177834869135
1439.822796,0.9130405366273587
1439.940799,0.9173391754782626
1440.058801,0.9215935387223841
1440.176804,0.9208455085103084
1440.294806,0.9155676715621983
1440.412808,0.9126087705742554
1440.530811,0.9154889361281161
1440.648813,0.9139311852712282
1440.766815,0.9108117901933674
1440.884818,0.9050926181693734
1441.00282,0.908059839517508
1441.120822,0.9101434996320054
1441.238825,0.9136963351361485
1441.356827,0.9161180931179169
1441.474829,0.9119108918374176
1441.592832,0.9104657474653763
1441.710834,0.9135181817213194
1441.828837,0.916655095646858
1441.946839,0.9129026779149227
1442.064841,0.9080879898088603
1442.182844,0.9080044495567083
1442.300846,0.9092929131709869
1442.418848,0.9018473574624594
1442.536851,0.8988581890009805
1442.654853,0.9028579923527109
1442.772855,0.9076376898495367
1442.890858,0.907075128893747
1443.00886,0.9036980408476025
1443.126863,0.9038607211357418
1443.244865,0.90906561835573
1443.362867,0.9092383572328911
1443.48087,0.9063778562553189
1443.598872,0.904294678423304
1443.716874,0.9046474221284405
1443.834877,0.9033095342249482
1443.952879,0.8991188956764316
1444.070881,0.8893983998868276
1444.188884,0.897151979853853
1444.306886,0.9006306849686005
1444.424888,0.9005496318543983
1444.542891,0.9006667109165135
1444.660893,0.8998384785877594
1444.778896,0.9020097045976064
1444.896898,0.9019555856389156
1445.0149,0.9010000192577933
1445.132903,0.901279372561288
1445.250905,0.8963090532303708
1445.368907,0.8971250656981716
1445.48691,0.8942320265094882
1445.604912,0.8885183311768307
1445.722914,0.8869647838476624
1445.840917,0.8928023992738487
1445.958919,0.8935347974834805
1446.076922,0.8949119011692815
1446.194924,0.89847176306724
1446.312926,0.8981573529751422
1446.430929,0.8955296034638727
1446.548931,0.8945450624968688
1446.666933,0.8951088034459951
1446.784936,0.8909205722370781
1446.902938,0.8890516021408278
1447.02094,0.8895851931634113
1447.138943,0.887248657995935
1447.256945,0.8738120257244952
1447.374947,0.8766740679373385
1447.49295,0.8839542244337557
1447.610952,0.8937492715707376
1447.728955,0.8953415619921908
1447.846957,0.893829712624972
1447.964959,0.8913483167622253
1448.082962,0.8941426077778484
1448.200964,0.8940889608308062
1448.318966,0.8858479119970424
1448.436969,0.8838569948167949
1448.554971,0.8877722891601564
1448.672973,0.8821792608786025
1448.790976,0.8606219099308118
1448.908978,0.8660696035804588
1449.026981,0.8796070546855169
1449.144983,0.8871333231673217
1449.262985,0.88893603294471
1449.380988,0.8873640078190506
1449.49899,0.8846174387763713
1449.616992,0.8839011887713755
1449.734995,0.884077986688332
1449.852997,0.875395057702816
1449.970999,0.8818440964447443
1450.089002,0.884927109069083
1450.207004,0.8711683824287282
1450.325007,0.8586791006158184
1450.443009,0.8681072604579574
1450.561011,0.8812798967861684
1450.679014,0.8882429331830604
1450.797016,0.8832208468212868
1450.915018,0.877024807707791
1451.033021,0.8809450740457394
1451.151023,0.8811036584312341
1451.269025,0.8710899808024357
1451.387028,0.8636566370400242
1451.50503,0.8634321155034583
1451.623032,0.8662081858033139
1451.741035,0.8677861201862019
1451.859037,0.866502746658995
1451.97704,0.8677687646373543
1452.095042,0.8770598894017285
1452.213044,0.8825763308800477
1452.331047,0.8751062249937922
1452.449049,0.8648406575015944
1452.567051,0.8601314952236208
1452.685054,0.8653077975731132
1452.803056,0.8687846482680169
1452.921058,0.8616035783528188
1453.039061,0.8633112434685277
1453.157063,0.872135916215134
1453.275066,0.8717348259515082
1453.393068,0.862517362365839
1453.51107,0.8584215355223294
1453.629073,0.8641231375678323
1453.747075,0.8707329071154145
1453.865077,0.8660782643197983
1453.98308,0.8568434921420968
1454.101082,0.8591085475189053
1454.219084,0.8677687646373543
1454.337087,0.8680117739111634
1454.455089,0.8627589010411378
1454.573091,0.8578551642319697
1454.691094,0.8643824133985327
1454.809096,0.8685848507765076
1454.927099,0.866355453712318
1455.045101,0.8596671496008017
1455.163103,0.8627761563917117
1455.281106,0.8719789458779694
1455.399108,0.8728688181604771
1455.51711,0.8617845341039617
1455.635113,0.853559522389537
1455.753115,0.8633975789095747
1455.871117,0.8673089690486905
1455.98912,0.865108799665308
1456.107122,0.8588508536106685
1456.225125,0.8637948331573452
1456.343127,0.8688454653219678
1456.461129,0.8679510152135689
1456.579132,0.8683329976902451
1456.697134,0.8679944138492863
1456.815136,0.8728688181604771
1456.933139,0.8754826015857076
1457.051141,0.8743976759526488
1457.169143,0.8651520561866953
1457.287146,0.8590741838642821
1457.405148,0.8594006940871639
1457.52315,0.8636048191963526
1457.641153,0.8670401449381754
1457.759155,0.867517148181759
1457.877158,0.8684111511768913
1457.99516,0.8707590294944617
1458.113162,0.8740217657784688
1458.231165,0.8714384864912477
1458.349167,0.8708025685344034
1458.467169,0.8794223565980109
1458.585172,0.8869647838476624
1458.703174,0.8802317974517813
1458.821176,0.8660869251457456
1458.939179,0.8608973530105319
1459.057181,0.8668320802721489
1459.175184,0.8714036296489295
1459.293186,0.8752375007729786
1459.411188,0.8749487200491637
1459.529191,0.8769634181199121
1459.647193,0.8801525801548424
1459.765195,0.8817911873862452
1459.883198,0.883362173462608
1460.0012,0.8876125045291557
1460.119202,0.8898788047203976
1460.237205,0.8866455339938988
1460.355207,0.8714297721499545
1460.473209,0.8583786155185623
1460.591212,0.8618362427272511
1460.709214,0.8741878456910588
1460.827217,0.8754300742054495
1460.945219,0.8748262358024541
1461.063221,0.8734101646278003
1461.181224,0.8803638421245019
1461.299226,0.886237770840977
1461.417228,0.8862909467024873
1461.535231,0.88882936702084
1461.653233,0.8953952840975574
1461.771235,0.8937939601515212
1461.889238,0.8761657444060089
1462.00724,0.8496506618793263
1462.125243,0.8723627010340989
1462.243245,0.8960760431691516
1462.361247,0.8961477321201249
1462.47925,0.8920438396679701
1462.597252,0.8925435241167713
1462.715254,0.8921776562799152
1462.833257,0.8871865527635837
1462.951259,0.8813415885381295
1463.069261,0.8726419017681647
1463.187264,0.8664074365990119
1463.305266,0.8640194490127618
1463.423268,0.8594866384537193
1463.541271,0.843133475152057
1463.659273,0.8186898175637244
1463.777276,0.8073806796039696
1463.895278,0.8030325743840925
1464.01328,0.7963631329425789
1464.131283,0.8099603363368252
1464.249285,0.8277368409943179
1464.367287,0.8329847036075859
1464.48529,0.8359303355930068
1464.603292,0.8425687649227568
1464.721294,0.8470631752834938
1464.839297,0.8505602746435814
1464.957299,0.8469615338010708
1465.075302,0.840902129281984
1465.193304,0.832019001566872
1465.311306,0.8265870860501421
1465.429309,0.8252986154642626
1465.547311,0.8331846439283305
1465.665313,0.8386263695588384
1465.783316,0.8433864531394034
1465.901318,0.8465889527000514
1466.01932,0.8476563270851024
1466.137323,0.846783690553167
1466.255325,0.8507048821815633
1466.373327,0.8573577525000615
1466.49133,0.8565008232835805
1466.609332,0.8455313776312995
1466.727335,0.8424760874559695
1466.845337,0.8459627086139428
1466.963339,0.8483092738091857
1467.081342,0.8476817571563642
1467.199344,0.8507133892729205
1467.317346,0.8528343050565366
1467.435349,0.851675238745402
1467.553351,0.8530987246740273
1467.671353,0.8530219492437527
1467.789356,0.852297188653783
1467.907358,0.8465042980375851
1468.025361,0.8445764668008058
1468.143363,0.8431672011655789
1468.261365,0.8427457229433325
1468.379368,0.8446271429090818
1468.49737,0.8418613043352672
1468.615372,0.8410450947956862
1468.733375,0.8377462740018279
1468.851377,0.8361226216822457
1468.969379,0.832634923491037
1469.087382,0.8351616333415159
1469.205384,0.8343352324604403
1469.323386,0.8288964841324983
1469.441389,0.8228922584980742
1469.559391,0.8163925283793096
1469.677394,0.8104464583606508
1469.795396,0.8032574549867352
1469.913398,0.7918684495632375
1470.031401,0.7839892268412948
1470.149403,0.7767163913053179
1470.267405,0.7761107887358059
1470.385408,0.773221287763246
1470.50341,0.7626317488875178
1470.621412,0.744166856354471
1470.739415,0.7273845403169226
1470.857417,0.7305044179249645
1470.97542,0.7377428181560745
1471.093422,0.7321425818797749
1471.211424,0.7167271892342101
1471.329427,0.7013066788197643
1471.447429,0.6928442863926704
1471.565431,0.6772938858788112
1471.683434,0.6455323201520136
1471.801436,0.6152232923993719
1471.919438,0.6039160987804523
1472.037441,0.6115674667588055
1472.155443,0.6733163502325453
1472.273445,0.6985838950869678
1472.391448,0.7229248529888754
1472.50945,0.7372265788881888
1472.627453,0.7576755646029744
1472.745455,0.7783492095861932
1472.863457,0.7959570912941994
1472.98146,0.8070497213764048
1473.099462,0.8116630402565046
1473.217464,0.8173646137641708
1473.335467,0.828680999060897
1473.453469,0.839524180017203
1473.571471,0.8484704678841617
1473.689474,0.8551229664304892
1473.807476,0.8614829622951704
1473.925479,0.8680898984863685
1474.043481,0.8671702107146054
1474.161483,0.8724063202596221
1474.279486,0.879914971036875
1474.397488,0.8842371350488587
1474.51549,0.8885272164045684
1474.633493,0.8890693833506821
1474.751495,0.8877811669274367
1474.869497,0.8865480083491682
1474.9875,0.8913661439068313
1475.105502,0.8934454484712572
1475.223504,0.8933025086349936
1475.341507,0.892159812905224
1475.459509,0.8927399052932143
1475.577512,0.8942677965059438
1475.695514,0.8975737403903464
1475.813516,0.899424648075924
1475.931519,0.8987323576629195
1476.049521,0.9000094641418044
1476.167523,0.8997125100187628
1476.285526,0.897151979853853
1476.403528,0.8953594690025002
1476.52153,0.8912235367326844
1476.639533,0.8917495137673243
1476.757535,0.8942141420478033
1476.875538,0.8981304086587197
1476.99354,0.8992987374391437
1477.111542,0.9015227508464696
1477.229545,0.9024608222199125
1477.347547,0.8986155300503826
1477.465549,0.8977442956032528
1477.583552,0.8974391144264876
1477.701554,0.8966855820982549
1477.819556,0.8931238659981258
1477.937559,0.8837951269925569
1478.055561,0.8849182598422386
1478.173563,0.8935973471085157
1478.291566,0.8974032175798522
1478.409568,0.8963359429053108
1478.527571,0.8897364355014836
1478.645573,0.8827881746196908
1478.763575,0.8814914293442887
1478.881578,0.8775160791432707
1478.99958,0.8794663288151371
1479.117582,0.8878788282270718
1479.235585,0.8907691286128706
1479.353587,0.8883850634224856
1479.471589,0.8856353340085421
1479.589592,0.8824616034144801
1479.707594,0.8798973729134361
1479.825597,0.8810684149897704
1479.943599,0.8807512874467568
1480.061601,0.88068083016209
1480.179604,0.8746775279828904
1480.297606,0.8668840917572941
1480.415608,0.8702802437064009
1480.533611,0.8762446028715832
1480.651613,0.8773055005547178
1480.769615,0.8774985289971899
1480.887618,0.8757190138023487
1481.00562,0.8757190138023487
1481.123622,0.8783501155230108
1481.241625,0.8792816602769611
1481.359627,0.8793168322468069
1481.47763,0.8761482212663528
1481.595632,0.8735761283251315
1481.713634,0.8721708023495006
1481.831637,0.8692799966784152
1481.949639,0.8680030938368247
1482.067641,0.8648406575015944
1482.185644,0.8637430070221553
1482.303646,0.8717435433433546
1482.421648,0.8747300102090205
1482.539651,0.8740479868247559
1482.657653,0.8714036296489295
1482.775656,0.8734363673257777
1482.893658,0.8727117159128347
1483.01166,0.8698365139428181
1483.129663,0.8724150443664451
1483.247665,0.8760343294007198
1483.365667,0.877393235491447
1483.48367,0.8764111051633456
1483.601672,0.8743102405568962
1483.719674,0.8623707468769064
1483.837677,0.8456328474846846
1483.955679,0.8633371431943258
1484.073681,0.8716999572558487
1484.191684,0.8744151640810486
1484.309686,0.874292754526946
1484.427689,0.874590064603334
1484.545691,0.8775687316875799
1484.663693,0.8765075156873952
1484.781696,0.8748262358024541
1484.899698,0.878886072543752
1485.0177,0.8827970025455766
1485.135703,0.8798709763881986
1485.253705,0.8743189837030174
1485.371707,0.8650741960053991
1485.48971,0.842189694275834
1485.607712,0.840187666161937
1485.725715,0.8712119419368283
1485.843717,0.8777354855877194
1485.961719,0.8773055005547178
1486.079722,0.8780690884527727
1486.197724,0.8782886331668317
1486.315726,0.8809010278932
1486.433729,0.8796422396713994
1486.551731,0.8801789851283197
1486.669733,0.8821527958977529
1486.787736,0.8831325291525617
1486.905738,0.8832826744445058
1487.02374,0.8832208468212868
1487.141743,0.8745201001967794
1487.259745,0.8540034887624325
1487.377748,0.8421728506503853
1487.49575,0.8572377308164254
1487.613752,0.8820028426688359
1487.731755,0.8896919497918605
1487.849757,0.8863086726986807
1487.967759,0.8797653982058496
1488.085762,0.8823998332642216
1488.203764,0.891303750460554
1488.321766,0.8875414983690777
1488.439769,0.8832031825809934
1488.557771,0.8823733616662996
1488.675774,0.8809626931234105
1488.793776,0.8821704391301026
1488.911778,0.8797917915636942
1489.029781,0.8684372039022156
1489.147783,0.8633716773707324
1489.265785,0.862508737235341
1489.383788,0.8599336877284532
1489.50179,0.8710115862319721
1489.619792,0.8792289049600198
1489.737795,0.8868317491079402
1489.855797,0.8937939601515212
1489.973799,0.8935973471085157
1490.091802,0.89376714673492
1490.209804,0.8935079918416426
1490.327807,0.8931327972814421
1490.445809,0.8944019467364355
1490.563811,0.89438405887638
1490.681814,0.8916514267156965
1490.799816,0.884201766270837
1490.917818,0.8791937365071951
1491.035821,0.876130698477156
1491.153823,0.8731307180889503
1491.271825,0.8678208323252475
1491.389828,0.8649357952063975
1491.50783,0.8734188987731173
1491.625833,0.8889271436288272
1491.743835,0.889709743808796
1491.861837,0.884086827512403
1491.97984,0.8811565262367583
1492.097842,0.8836448945910841
1492.215844,0.8876657628771619
1492.333847,0.8884916760267245
1492.451849,0.8916068452589064
1492.569851,0.8958520521584022
1492.687854,0.8981932799877966
1492.805856,0.8992088120617435
1492.923858,0.8995775632635197
1493.041861,0.9011532022812552
1493.159863,0.9009009147065251
1493.277866,0.9010360599793732
1493.395868,0.8981932799877966
1493.51387,0.8925613751657636
1493.631873,0.8884472525535193
1493.749875,0.8818088233863524
1493.867877,0.8779549468906361
1493.98588,0.8728688181604771
1494.103882,0.8672395871064813
1494.221884,0.8705152510967716
1494.339887,0.883477018009892
1494.457889,0.895449009426347
1494.575892,0.8993616905540978
1494.693894,0.9025059463891184
1494.811896,0.9022532800990608
1494.929899,0.9065827207996541
1495.047901,0.9100415692682535
1495.165903,0.9089092725155005
1495.283906,0.9060815191500806
1495.401908,0.9040505518187044
1495.51991,0.9027857666023912
1495.637913,0.8995595718921687
1495.755915,0.8963180163657187
1495.873917,0.8891938617776378
1495.99192,0.8755176215901663
1496.109922,0.875036219296058
1496.227925,0.8946255751755097
1496.345927,0.9033908357415418
1496.463929,0.9049306210898922
1496.581932,0.9065237948379167
1496.699934,0.9075923090995724
1496.817936,0.908256001627589
1496.935939,0.9083595487138463
1497.053941,0.9104602846872799
1497.171943,0.9119966154901988
1497.289946,0.9104311504243205
1497.407948,0.9085612269191132
1497.525951,0.9032463047706092
1497.643953,0.8998744728467833
1497.761955,0.8884472525535193
1497.879958,0.8686630269309517
1497.99796,0.8824527788425689
1498.115962,0.9034902141991883
1498.233965,0.909103799913508
1498.351967,0.9103009680780695
1498.469969,0.9166367627282749
1498.587972,0.9195195257325846
1498.705974,0.9165918486273056
1498.823976,0.9137803990658625
1498.941979,0.9171667319234746
1499.059981,0.9189955489504866
1499.177984,0.9173024826451049
1499.295986,0.9120714022788855
1499.413988,0.9084503892106668
1499.531991,0.9056910821605422
1499.649993,0.8999374662646266
1499.767995,0.8796598326921224
1499.885998,0.8957266416500405
1500.004,0.9120577213104588
1500.122002,0.9128196075509913
1500.240005,0.9133610701060496
1500.358007,0.9170777710651495
1500.47601,0.921268273615884
1500.594012,0.9209523327849838
1500.712014,0.9176180889803123
1500.830017,0.9189881970155028
1500.948019,0.9231200388594063
1501.066021,0.9228726758371175
1501.184024,0.9174520151363431
1501.302026,0.9116027180402821
1501.420028,0.9119774637623674
1501.538031,0.9078936797709568
1501.656033,0.8914463704699241
1501.774035,0.9064331469909007
1501.892038,0.9189330593778275
1502.01004,0.9250449019492779
1502.128043,0.924846038673927
1502.246045,0.9218709801303768
1502.364047,0.9220738140569193
1502.48205,0.9254085160412331
1502.600052,0.9280023628728372
1502.718054,0.9272556215744228
1502.836057,0.924900606199935
1502.954059,0.9237673728707093
1503.072061,0.9244872680169298
1503.190064,0.9234201016295945
1503.308066,0.919066314332188
1503.426069,0.9111306301136664
1503.544071,0.8982202261903873
1503.662073,0.9175180740595256
1503.780076,0.9221143861973183
1503.898078,0.9267402107463153
1504.01608,0.9280571166274666
1504.134083,0.9301475960473048
1504.252085,0.9305857987536794
1504.370087,0.9313203206796913
1504.48809,0.9332426844568545
1504.606092,0.9311154527454408
1504.724094,0.9305308958112057
1504.842097,0.9266234488359161
1504.960099,0.930077837593576
1505.078102,0.9297914177305203
1505.196104,0.9246037607515881
1505.314106,0.9142748880089556
1505.432109,0.914748605083074
1505.550111,0.9296770604192582
1505.668113,0.9304434300179562
1505.786116,0.9281285797767429
1505.904118,0.9311973945106673
1506.02212,0.9357330932066378
1506.140123,0.9363602444512925
1506.258125,0.9353467152316872
1506.376128,0.9346912669457748
1506.49413,0.935673208205013
1506.612132,0.9371115065831894
1506.730135,0.9371433689160699
1506.848137,0.935125064326847
1506.966139,0.9321262612761352
1507.084142,0.9303308531739604
1507.202144,0.9197089662665906
1507.320146,0.9256398970916696
1507.438149,0.9327351385015267
1507.556151,0.934775392945413
1507.674153,0.9364904075713985
1507.792156,0.9361233752746606
1507.910158,0.9387172155771718
1508.028161,0.939630092296926
1508.146163,0.9416402288701072
1508.264165,0.9390007509879681
1508.382168,0.9412457642603175
1508.50017,0.9425248443069651
1508.618172,0.9445373954225966
1508.736175,0.9431782403996666
1508.854177,0.9380903618696143
1508.972179,0.9362291631929714
1509.090182,0.9344034263652803
1509.208184,0.9403482439864543
1509.326187,0.9385867429522641
1509.444189,0.9400483207369243
1509.562191,0.9408909814879459
1509.680194,0.9430782688047724
1509.798196,0.9432074793783208
1509.916198,0.942414575351041
1510.034201,0.9445534526948053
1510.152203,0.944551563589789
1510.270205,0.94711761125154
1510.388208,0.9463166885904762
1510.50621,0.9458691866393276
1510.624212,0.9441379405949851
1510.742215,0.9430160276930105
1510.860217,0.9434631232434115
1510.97822,0.9461482592105667
1511.096222,0.947722065087789
1511.214224,0.9456942170249878
1511.332227,0.9489786291138597
1511.450229,0.9470569976640754
1511.568231,0.9489890679361933
1511.686234,0.9487480553228351
1511.804236,0.9502131035662466
1511.922238,0.9487139010076249
1512.040241,0.9491010552533315
1512.158243,0.9520830600928173
1512.276246,0.9502929248193918
1512.394248,0.9511523780377533
1512.51225,0.9461652900325094
1512.630253,0.9483098349579749
1512.748255,0.9510021078336821
1512.866257,0.9519945204853842
1512.98426,0.9503584972934287
1513.102262,0.9500420806001333
1513.220264,0.9517727316015195
1513.338267,0.9517299027922529
1513.456269,0.9539500188966215
1513.574271,0.9536448037276061
1513.692274,0.9574555327480079
1513.810276,0.9566401280458352
1513.928279,0.9569979783675633
1514.046281,0.955765202668076
1514.164283,0.9550266816415643
1514.282286,0.9533415928930986
1514.400288,0.9509269816346871
1514.51829,0.954422341046063
1514.636293,0.9547669497093019
1514.754295,0.9557269728245712
1514.872297,0.9525468374637062
1514.9903,0.9543412185948271
1515.108302,0.9573310716188993
1515.226305,0.9583003810512244
1515.344307,0.9589177252601204
1515.462309,0.9584949357752142
1515.580312,0.9617920653160112
1515.698314,0.9610806024614
1515.816316,0.9610325496326078
1515.934319,0.958559157087301
1516.052321,0.9600115148085021
1516.170323,0.961149802755958
1516.288326,0.9587604756479984
1516.406328,0.9588112912998106
1516.52433,0.9587182911151364
1516.642333,0.9609278027935042
1516.760335,0.9584709737013469
1516.878338,0.9610152512024007
1516.99634,0.9607231469681283
1517.114342,0.9627360462790444
1517.232345,0.9627976633577318
1517.350347,0.962991205138364
1517.468349,0.9649673619775914
1517.586352,0.9635701368041919
1517.704354,0.9649075358557777
1517.822356,0.9621374106532388
1517.940359,0.9639093731944489
1518.058361,0.9618103395388569
1518.176364,0.9641658071919283
1518.294366,0.9643991635522495
1518.412368,0.9646750211587828
1518.530371,0.9668325141784612
1518.648373,0.9663376226342482
1518.766375,0.9667000671968441
1518.884378,0.964830346340531
1519.00238,0.966388839885493
1519.120382,0.9660883396864915
1519.238385,0.9677446672519113
1519.356387,0.9675375920509562
1519.474389,0.9666642999560559
1519.592392,0.9677127322048232
1519.710394,0.9672338329397284
1519.828397,0.9670877916573488
1519.946399,0.9658932095506821
1520.064401,0.9679033903922823
1520.182404,0.9680059935895373
1520.300406,0.9696190660790615
1520.418408,0.9694435809099881
1520.536411,0.9686315274870914
1520.654413,0.9702233269649504
1520.772415,0.9706163469935549
1520.890418,0.9720626712554183
1521.00842,0.9708289352511111
1521.126423,0.9716700372536399
1521.244425,0.9712872746681428
1521.362427,0.9712455102132743
1521.48043,0.9709774834418513
1521.598432,0.9704416517741375
1521.716434,0.971462122113381
1521.834437,0.9709716575944283
1521.952439,0.9720305937165492
1522.070441,0.9716962726988226
1522.188444,0.9722561309756019
1522.306446,0.9723378039208195
1522.424448,0.9729126254059544
1522.542451,0.9733223078533544
1522.660453,0.973444954190701
1522.778456,0.9745533651147656
1522.896458,0.9748379762485825
1523.01446,0.9755001160054633
1523.132463,0.9749822629460195
1523.250465,0.975567427835699
1523.368467,0.9756240123874497
1523.48647,0.9749110918386015
1523.604472,0.9749071922020334
1523.722474,0.973475131452026
1523.840477,0.9748828198268843
1523.958479,0.9764790334668569
1524.076482,0.9765669205347277
1524.194484,0.9749754380940658
1524.312486,0.9752884554462913
1524.430489,0.9771129740510451
1524.548491,0.9772136218706462
1524.666493,0.9762173721500704
1524.784496,0.975978228190225
1524.902498,0.9782275180108153
1525.0205,0.9788870656005243
1525.138503,0.9780064635718374
1525.256505,0.9774911899520593
1525.374507,0.9784368811007212
1525.49251,0.9793217879588728
1525.610512,0.9791484633420853
1525.728515,0.9786531395471226
1525.846517,0.9785200517703182
1525.964519,0.9800506744812785
1526.082522,0.9788890233766133
1526.200524,0.9787803727252412
1526.318526,0.9790554486563353
1526.436529,0.9807055670415947
1526.554531,0.9796744072702058
1526.672533,0.9788753190262167
1526.790536,0.9800859569406403
1526.908538,0.9810076708778461
1527.026541,0.9813903384848215
1527.144543,0.9798684020076905
1527.262545,0.9808948614823597
1527.380548,0.9818143906997305
1527.49855,0.9824124977687837
1527.616552,0.9818713375858349
1527.734555,0.9814521680237561
1527.852557,0.9827603333562603
1527.970559,0.9829903261823769
1528.088562,0.9828910491730058
1528.206564,0.9815444288637418
1528.324566,0.981832063517818
1528.442569,0.9836619379044542
1528.560571,0.9837239105586604
1528.678574,0.9823486430317301
1528.796576,0.9814786675900353
1528.914578,0.9828733572933481
1529.032581,0.9839246107071334
1529.150583,0.9840604016727722
1529.268585,0.9830502904211648
1529.386588,0.9838606576859332
1529.50459,0.9845436939685427
1529.622592,0.9845466476040551
1529.740595,0.984007263845816
1529.858597,0.9843773201432462
1529.9766,0.9854715710897715
1530.094602,0.9857544420207112
1530.212604,0.9855444986843198
1530.330607,0.9843261338534539
1530.448609,0.9847918302432802
1530.566611,0.9853237614401088
1530.684614,0.9855109907410028
1530.802616,0.9848686470018538
1530.920618,0.9855651953361063
1531.038621,0.9862070071653538
1531.156623,0.986137975091003
1531.274625,0.9861123358369623
1531.392628,0.9855701231744025
1531.51063,0.9866893803224824
1531.628633,0.9867160212954027
1531.746635,0.9871858099223623
1531.864637,0.9866972738690991
1531.98264,0.9875382981719134
1532.100642,0.9874425116027145
1532.218644,0.9876261929917122
1532.336647,0.9874346120942197
1532.454649,0.9872677497450414
1532.572651,0.986842329029651
1532.690654,0.9870298468857989
1532.808656,0.9880825817105506
1532.926659,0.9877664458688356
1533.044661,0.9876360693030235
1533.162663,0.9877852136096
1533.280666,0.9883543417858187
1533.398668,0.9886558358355687
1533.51667,0.9885579637525691
1533.634673,0.9883582952110926
1533.752675,0.9886736318007769
1533.870677,0.9889979699405548
1533.98868,0.9893125213060122
1534.106682,0.9893224144806911
1534.224684,0.9896608206105932
1534.342687,0.9897578121235197
1534.460689,0.9902138985990178
1534.578692,0.9897746381493465
1534.696694,0.989389690692241
1534.814696,0.9891799623098083
1534.932699,0.9894777502933068
1535.050701,0.9904068110555281
1535.168703,0.9902895538308637
1535.286706,0.9901639930761581
1535.404708,0.9902010259020086
1535.52271,0.9905760860436732
1535.640713,0.9909545583921581
1535.758715,0.9910259096889782
1535.876718,0.9908953010813775
1535.99472,0.9907409316191623
1536.112722,0.9906453297321264
1536.230725,0.9911587160587045
1536.348727,0.9912901524184919
1536.466729,0.9910471178703723
1536.584732,0.9910990500999611
1536.702734,0.9915476239023001
1536.820736,0.9919458102038479
1536.938739,0.9918399752322953
1537.056741,0.9914472843600277
1537.174743,0.9911046002701822
1537.292746,0.9919389658013708
1537.410748,0.9918609032765628
1537.528751,0.991825196926763
1537.646753,0.9923948664913184
1537.764755,0.9921486838651594
1537.882758,0.9923835532543259
1538.00076,0.9924336698891997
1538.118762,0.9924090578393772
1538.236765,0.9923954619284169
1538.354767,0.9925194198626236
1538.472769,0.992534506272462
1538.590772,0.9928909894163821
1538.708774,0.9928000447670801
1538.826777,0.9930182862007748
1538.944779,0.9928889043474937
1539.062781,0.992658183776892
1539.180784,0.9932367742565439
1539.298786,0.9934720999215897
1539.416788,0.9932845500943853
1539.534791,0.9931824456908919
1539.652793,0.9934168644083956
1539.770795,0.9933034226801261
1539.888798,0.9938179877578576
1540.0068,0.9934825314334043
1540.124802,0.9939483852317387
1540.242805,0.9937608448664355
1540.360807,0.9940782033677897
1540.47881,0.99391121225727
1540.596812,0.9938816935326211
1540.714814,0.9941366568846642
1540.832817,0.9938863647875582
1540.950819,0.9941908388089086
1541.068821,0.9944969972988587
1541.186824,0.9943388848465612
1541.304826,0.9941716511108813
1541.422828,0.9946247983740547
1541.540831,0.9946103764190377
1541.658833,0.9949056205908267
1541.776836,0.9945175835997702
1541.894838,0.9948222509930561
1542.01284,0.9943289415074295
1542.130843,0.9946059006824143
1542.248845,0.994783055768518
1542.366847,0.9946932309142352
1542.48485,0.994817376375969
1542.602852,0.9953177958544797
1542.720854,0.9953366075385912
1542.838857,0.9954936840482714
1542.956859,0.9949990466148834
1543.074861,0.9950427280318298
1543.192864,0.9952640501446508
1543.310866,0.9954767607994907
1543.428869,0.9956079732832768
1543.546871,0.9957162017520834
1543.664873,0.995656062309727
1543.782876,0.9958939529579193
1543.900878,0.9958586989359844
1544.01888,0.9957557324699725
1544.136883,0.9958509312684267
1544.254885,0.9956030948161599
