nu,[0]Methylpropionate-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1854.291886,0.9865295495895091
1854.411288,0.9865660518581317
1854.530691,0.9864910756873211
1854.650093,0.9864131459706061
1854.769495,0.9864170916310813
1854.888898,0.9864555626478348
1855.0083,0.9862790029046894
1855.127703,0.9861340305469917
1855.247105,0.9862158830683597
1855.366507,0.9862730852484249
1855.48591,0.9860857111633294
1855.605312,0.9861616426864152
1855.724714,0.9860748642801647
1855.844117,0.9859811916175799
1855.963519,0.9859604862299634
1856.082922,0.9859565423959061
1856.202324,0.9858402063878628
1856.321726,0.9858825984281598
1856.441129,0.9859348515905731
1856.560531,0.9857771146336117
1856.679934,0.9857899298194004
1856.799336,0.9856992413175921
1856.918738,0.98557209431662
1857.038141,0.9855898347739813
1857.157543,0.9855918059556221
1857.276946,0.985520845900186
1857.396348,0.9855129617649553
1857.51575,0.9854094883364201
1857.635153,0.985404561301296
1857.754555,0.9853050404664913
1857.873957,0.9853306587305795
1857.99336,0.9852045444777463
1858.112762,0.9853050404664913
1858.232165,0.9852114409336952
1858.351567,0.9851237610172663
1858.470969,0.9851523300205843
1858.590372,0.9849848683591254
1858.709774,0.9849897932957794
1858.829177,0.9850134333344979
1858.948579,0.9850331338001685
1859.067981,0.9848085718466976
1859.187384,0.9847947846232026
1859.306786,0.9848144807158553
1859.426189,0.9847445613698906
1859.545591,0.9846126144393088
1859.664993,0.9847061570808857
1859.784396,0.9846529843840791
1859.903798,0.9846480611314653
1860.0232,0.9846076913885443
1860.142603,0.9844413067485978
1860.262005,0.9844816696696086
1860.381408,0.9843261338534539
1860.50081,0.9843871639656667
1860.620212,0.9843103847613053
1860.739615,0.9842070375967265
1860.859017,0.984202116573841
1860.97842,0.9841568443177485
1861.097822,0.9842542806683557
1861.217224,0.9840771308417982
1861.336627,0.9839787280489356
1861.456029,0.9840663060528954
1861.575432,0.9839442893961338
1861.694834,0.9838950934115739
1861.814236,0.9838714802126916
1861.933639,0.9838213040467038
1862.053041,0.9838803350958604
1862.172443,0.9838085144528838
1862.291846,0.9838429483534793
1862.411248,0.9837012851689105
1862.530651,0.9836806276588266
1862.650053,0.9835901332038907
1862.769455,0.9834937460938823
1862.888858,0.9834563740416041
1863.00826,0.9834504733210621
1863.127663,0.983220372833112
1863.247065,0.9831662971996997
1863.366467,0.9831564655858859
1863.48587,0.983154499274921
1863.605272,0.9830404599674128
1863.724674,0.9830502904211648
1863.844077,0.9830601209732216
1863.963479,0.98306405322157
1864.082882,0.9829156217563911
1864.202284,0.982982462291223
1864.321686,0.9830207993548202
1864.441089,0.9829362632011824
1864.560491,0.9829873772158219
1864.679894,0.9829775473911988
1864.799296,0.9829372461379371
1864.918698,0.9828134038471519
1865.038101,0.9828566485882986
1865.157503,0.9827465748079034
1865.276906,0.982780971539961
1865.396308,0.9826885944704266
1865.51571,0.9827505058020646
1865.635113,0.9825805046700827
1865.754515,0.982632582816889
1865.873917,0.9825932782996719
1865.99332,0.9825706789141649
1866.112722,0.9824635845469123
1866.232125,0.9823771315554596
1866.351527,0.98236436073576
1866.470929,0.9823319432467471
1866.590332,0.9823682902010618
1866.709734,0.9822779164756184
1866.829137,0.9822111238482731
1866.948539,0.98213942505327
1867.067941,0.9822140704860646
1867.187344,0.9821246930723844
1867.306746,0.9819773854167739
1867.426149,0.9819538182423311
1867.545551,0.9819361432326783
1867.664953,0.9817859184952492
1867.784356,0.9818899933184779
1867.903758,0.981897848469845
1868.02316,0.981798681795151
1868.142563,0.9817417391229603
1868.261965,0.9817378121638577
1868.381368,0.9816965800416274
1868.50077,0.9816327718377138
1868.620172,0.9817221044845248
1868.739575,0.9816003784907363
1868.858977,0.9817289765633085
1868.97838,0.9815954705011138
1869.097782,0.9814560938402799
1869.217184,0.9815405026938787
1869.336587,0.9816052865048988
1869.455989,0.9815758387880216
1869.575392,0.9815562074675597
1869.694794,0.9815041863671353
1869.814196,0.9814590382129779
1869.933599,0.9815022233607256
1870.053001,0.9813815060115214
1870.172403,0.9814884824257852
1870.291806,0.9814148735499707
1870.411208,0.9814148735499707
1870.530611,0.9814452978826255
1870.650013,0.9813844501604556
1870.769415,0.9814276320262567
1870.888818,0.981307905158637
1871.00822,0.9812843540515276
1871.127623,0.9814080036699004
1871.247025,0.9813481396075491
1871.366427,0.9813932826602533
1871.48583,0.9812941669441325
1871.605232,0.9813716922455301
1871.724634,0.9811862305223806
1871.844037,0.9812971108310491
1871.963439,0.9813324381629273
1872.082842,0.9812657098259213
1872.202244,0.9813137930237315
1872.321646,0.9811626823354275
1872.441049,0.9812902417753151
1872.560451,0.9813707108743286
1872.679854,0.9811008710335168
1872.799256,0.9812872979090055
1872.918658,0.9814109478983278
1873.038061,0.9813206622443249
1873.157463,0.9813000547267975
1873.276866,0.9811921176574252
1873.396268,0.9813373448373847
1873.51567,0.9812578597316431
1873.635073,0.9812441222177697
1873.754475,0.9812784663630664
1873.873877,0.9811980048277926
1873.99328,0.9811715128393057
1874.112682,0.9812451034623826
1874.232085,0.9811469838580983
1874.351487,0.9813010360273429
1874.470889,0.9811940800436229
1874.590292,0.9813373448373847
1874.709694,0.981307905158637
1874.829097,0.9813294941700287
1874.948499,0.9813461769132326
1875.067901,0.9813608972162883
1875.187304,0.9813353821646577
1875.306706,0.9812843540515276
1875.426109,0.9812117416960181
1875.545511,0.9812588409899935
1875.664913,0.9813206622443249
1875.784316,0.9812372535329545
1875.903718,0.9813118303981081
1876.02312,0.9812500097001654
1876.142523,0.9813000547267975
1876.261925,0.9814070222623875
1876.381328,0.9813324381629273
1876.50073,0.9813579531380127
1876.620132,0.9813000547267975
1876.739535,0.9813893570949738
1876.858937,0.9813628599400454
1876.97834,0.9813824873935181
1877.097742,0.9813932826602533
1877.217144,0.9813765991162585
1877.336547,0.9813206622443249
1877.455949,0.9814021152395437
1877.575352,0.9814364649146929
1877.694754,0.9813324381629273
1877.814156,0.9814099664878706
1877.933559,0.9813893570949738
1878.052961,0.9814502051213829
1878.172363,0.9814776861118584
1878.291766,0.9814335206097147
1878.411168,0.9815032048634397
1878.530571,0.9814070222623875
1878.649973,0.9815365765397203
1878.769375,0.9815002603582418
1878.888778,0.9815395211538669
1879.00818,0.9814256691729556
1879.127583,0.9815454104086615
1879.246985,0.9815748572126737
1879.366387,0.9816386616520143
1879.48579,0.9816592762803618
1879.605192,0.9817132690253441
1879.724594,0.9818016271956144
1879.843997,0.9816121577659538
1879.963399,0.9816916715709983
1880.082802,0.9816936349563049
1880.202204,0.9816857814386394
1880.321606,0.981832063517818
1880.441009,0.981777082461745
1880.560411,0.9817839549253757
1880.679814,0.981840900046154
1880.799216,0.9817466478439276
1880.918618,0.9819125770480361
1881.038021,0.9820598749816621
1881.157423,0.981901776069094
1881.276826,0.9819400709851067
1881.396228,0.9819783673946503
1881.51563,0.9819695296291138
1881.635033,0.9820363058274936
1881.754435,0.9820382699020693
1881.873837,0.9820412160212981
1881.99324,0.9821413893340845
1882.112642,0.9822189815686948
1882.232045,0.9821639788458175
1882.351447,0.9822219282300595
1882.470849,0.982278898754026
1882.590252,0.9823466783364088
1882.709654,0.9823427489575541
1882.829057,0.9823938321086504
1882.948459,0.9824930588965618
1883.067861,0.9824311637835679
1883.187264,0.9825883653455628
1883.306666,0.9825107439307867
1883.426069,0.9826178434386924
1883.545471,0.9825883653455628
1883.664873,0.982642409191849
1883.784276,0.982718075570475
1883.903678,0.9828045585663211
1884.02308,0.982780971539961
1884.142483,0.9829107071905688
1884.261885,0.9828900662824481
1884.381288,0.9829460926129615
1884.50069,0.9830139182333087
1884.620092,0.9829834452741768
1884.739495,0.9831023934672756
1884.858897,0.9831594150597068
1884.9783,0.9832400374372141
1885.097702,0.9831721962151799
1885.217104,0.983342299718654
1885.336507,0.9833806508161845
1885.455909,0.983390484671862
1885.575312,0.9834475229740677
1885.694714,0.9834878451491085
1885.814116,0.9834504733210621
1885.933519,0.9835734123137542
1886.052921,0.9835488232858105
1886.172323,0.9836471830860471
1886.291726,0.9838213040467038
1886.411128,0.9837042362771926
1886.530531,0.9837750655320272
1886.649933,0.9838026116195056
1886.769335,0.9839128036826472
1886.888738,0.9838704963417032
1887.00814,0.984019072003831
1887.127543,0.9841253518026133
1887.246945,0.9840623697955436
1887.366347,0.9841893220294903
1887.48575,0.9841489710944868
1887.605152,0.9842473909125052
1887.724554,0.9843251495278121
1887.843957,0.9843074318345804
1887.963359,0.9843871639656667
1888.082762,0.9843812576604019
1888.202164,0.9845043130084085
1888.321566,0.9844895455544694
1888.440969,0.9844885610654162
1888.560371,0.9845820919213627
1888.679774,0.9845633850393322
1888.799176,0.9845978453608606
1888.918578,0.9846854784687132
1889.037981,0.9847238819512365
1889.157383,0.9847110806239799
1889.276786,0.9848469801299563
1889.396188,0.984853874082946
1889.51559,0.9849060727215241
1889.634993,0.984935620346918
1889.754395,0.9849986582438113
1889.873797,0.9848972086067582
1889.9932,0.9850449542686969
1890.112602,0.9851474042712486
1890.232005,0.9851208056504163
1890.351407,0.9852203078765648
1890.470809,0.985144448833469
1890.590212,0.9852715406646153
1890.709614,0.9853306587305795
1890.829017,0.9853700727452037
1890.948419,0.9853828826394135
1891.067821,0.98542919672327
1891.187224,0.9854548182154628
1891.306626,0.9855001501797278
1891.426029,0.9855513975199565
1891.545431,0.9855523830718468
1891.664833,0.9856312304163443
1891.784236,0.985658828477167
1891.903638,0.9856854416248118
1892.02304,0.9858155606907756
1892.142443,0.9858431639129183
1892.261845,0.9858214756018845
1892.381248,0.9858283763763663
1892.50065,0.9859437250441679
1892.620052,0.9860196456339015
1892.739455,0.9858658385664458
1892.858857,0.9860659896463221
1892.97826,0.9861419196507925
1893.097662,0.986190241788738
1893.217064,0.9861044469698312
1893.336467,0.9860857111633294
1893.455869,0.986275057796568
1893.575272,0.9863470585037809
1893.694674,0.9863470585037809
1893.814076,0.9863549493118122
1893.933479,0.9864092003259135
1894.052881,0.9865039001546638
1894.172283,0.9865936760943212
1894.291686,0.9864644407878503
1894.411088,0.9866321539980032
1894.530491,0.9867061541845253
1894.649893,0.9867318088780437
1894.769295,0.9867466099661848
1894.888698,0.9867545039706405
1895.0081,0.9868107505803799
1895.127503,0.9868748953638505
1895.246905,0.9867890409826736
1895.366307,0.9870268858006999
1895.48571,0.9869153580640402
1895.605112,0.9870446524445435
1895.724514,0.9871107866517286
1895.843917,0.9871226320522406
1895.963319,0.9871354647298696
1896.082722,0.9872736733693107
1896.202124,0.9873190890028373
1896.321526,0.9871542204818785
1896.440929,0.9872746606434777
1896.560331,0.9873408102617283
1896.679734,0.9873348862346388
1896.799136,0.98734772167159
1896.918538,0.987390178536438
1897.037941,0.9874346120942197
1897.157343,0.9874968224343867
1897.276746,0.9874879350029784
1897.396148,0.9874731227950452
1897.51555,0.9875155850522573
1897.634953,0.9874375744024995
1897.754355,0.9876301435043852
1897.873757,0.9876360693030235
1897.99316,0.9876350816674481
1898.112562,0.987708169367703
1898.231965,0.9876133539346573
1898.351367,0.9877674336357753
1898.470769,0.987619279632558
1898.590172,0.9878267014598104
1898.709574,0.9877802746958793
1898.828977,0.9877763235826827
1898.948379,0.9878533731408159
1899.067781,0.9878444825004655
1899.187184,0.9878770819062753
1899.306586,0.9879175856969555
1899.425989,0.9879156098637599
1899.545391,0.987936356309404
1899.664793,0.9879887183238696
1899.784196,0.9879383321840925
1899.903598,0.9879956342691036
1900.023,0.9877911403386619
1900.142403,0.9880035382657937
1900.261805,0.9879472236690938
1900.381208,0.9880756651566865
1900.50061,0.9880302147214574
1900.620012,0.9880262626085027
1900.739415,0.988130998943267
1900.858817,0.9881319870747599
1900.97822,0.9882140054334019
1901.097622,0.9881586669985883
1901.217024,0.988201158734835
1901.336427,0.9881171652061181
1901.455829,0.9880894983128307
1901.575232,0.988114200859069
1901.694634,0.9882278405263234
1901.814036,0.9880420711551725
1901.933439,0.9882100525852859
1902.052841,0.9881517499121292
1902.172243,0.9881290226832453
1902.291646,0.988114200859069
1902.411048,0.9881853476427843
1902.530451,0.9882545230382299
1902.649853,0.9883187616699604
1902.769255,0.9882308052142921
1902.888658,0.9881774421916251
1903.00806,0.9881636078042753
1903.127463,0.9882762648768961
1903.246865,0.9882505700280438
1903.366267,0.9882505700280438
1903.48567,0.9882901008414559
1903.605072,0.9882861476889588
1903.724474,0.9883167850344136
1903.843877,0.9881902885818749
1903.963279,0.9883276565788424
1904.082682,0.9882327816778789
1904.202084,0.988228828754658
1904.321486,0.988266382163661
1904.440889,0.9883039369997205
1904.560291,0.9883770741971015
1904.679694,0.9883918999644075
1904.799096,0.9883484116775583
1904.918498,0.9882989954923893
1905.037901,0.9882653938977729
1905.157303,0.9883355632317216
1905.276706,0.9884650436712885
1905.396108,0.9884215521661871
1905.51551,0.9883533534319711
1905.634913,0.9884344017298873
1905.754315,0.9883306215662596
1905.873717,0.9885263304038653
1905.99312,0.98831283177518
1906.112522,0.9884353901647832
1906.231925,0.9883889347931553
1906.351327,0.9882644056328732
1906.470729,0.9883750974449298
1906.590132,0.9883355632317216
1906.709534,0.9883187616699604
1906.828937,0.9883721323240852
1906.948339,0.9884294595702341
1907.067741,0.9883197499892161
1907.187144,0.9883889347931553
1907.306546,0.9883523650791118
1907.425949,0.9883889347931553
1907.545351,0.9883711439524471
1907.664753,0.9883316098973753
1907.784156,0.9883849812453233
1907.903558,0.9883652137433739
1908.02296,0.988336551567779
1908.142363,0.9882317934455913
1908.261765,0.9883157967181228
1908.381168,0.9882238876228672
1908.50057,0.988340504921892
1908.619972,0.9882812062705739
1908.739375,0.9883049253041517
1908.858777,0.9883968419362622
1908.97818,0.9883148084028202
1909.097582,0.9882584760642281
1909.216984,0.9882782414314024
1909.336387,0.9883602719296598
1909.455789,0.9883543417858187
1909.575192,0.9882140054334019
1909.694594,0.9882989954923893
1909.813996,0.9881942413509347
1909.933399,0.9883385282428587
1910.052801,0.9882209229556512
1910.172203,0.9882476052807808
1910.291606,0.988299983791879
1910.411008,0.9882841711186401
1910.530411,0.9882821945522744
1910.649813,0.9881596551577494
1910.769215,0.9882901008414559
1910.888618,0.9881833712740654
1911.00802,0.9883118434628424
1911.127423,0.9881398921622768
1911.246825,0.9882476052807808
1911.366227,0.9880934506787286
1911.48563,0.9882100525852859
1911.605032,0.9882387110923572
1911.724434,0.9880776413099931
1911.843837,0.9880677605829836
1911.963239,0.9881655841334672
1912.082642,0.9880341668502205
1912.202044,0.9879324045718823
1912.321446,0.9881082721916499
1912.440849,0.9880983911583332
1912.560251,0.9879640189146554
1912.679654,0.9879669828111579
1912.799056,0.987975874554016
1912.918458,0.9880074902878507
1913.037861,0.9879294407791143
1913.157263,0.9879047428518202
1913.276666,0.9879037549475712
1913.396068,0.9878267014598104
1913.51547,0.9879531513702189
1913.634873,0.98786720318485
1913.754275,0.9878523852879367
1913.873677,0.987799042699394
1913.99308,0.987845470345442
1914.112482,0.9876973046375961
1914.231885,0.9878998033404547
1914.351287,0.9876864400270006
1914.470689,0.9877338501139548
1914.590092,0.9877298991864563
1914.709494,0.9877634825739429
1914.828897,0.9877150833490875
1914.948299,0.9876390322156758
1915.067701,0.9876528592589159
1915.187104,0.9875837259784608
1915.306506,0.9875738501905801
1915.425909,0.9874691729104538
1915.545311,0.9875787880721757
1915.664713,0.9874602857278899
1915.784116,0.9874494237244881
1915.903518,0.9874780601730025
1916.02292,0.9874207881064185
1916.142323,0.9873269875871435
1916.261725,0.9872124642990626
1916.381128,0.9872312215140773
1916.50053,0.9872391193954408
1916.619932,0.9871285548058012
1916.739335,0.9871858099223623
1916.858737,0.9872035794268659
1916.97814,0.9871334904609144
1917.097542,0.9871404004195324
1917.216944,0.9870713030099406
1917.336347,0.9869647050656081
1917.455749,0.9869469398608043
1917.575152,0.987004184443393
1917.694554,0.9869005544446966
1917.813956,0.9869745747620071
1917.933359,0.9868827903945935
1918.052761,0.9868265396787017
1918.172163,0.9865956492836466
1918.291566,0.9866627400688588
1918.410968,0.9866578067674917
1918.530371,0.986723915055148
1918.649773,0.986523630429969
1918.769175,0.9865581593612869
1918.888578,0.9864683866535051
1919.00798,0.9865660518581317
1919.127383,0.9864555626478348
1919.246785,0.9863066191033957
1919.366187,0.9863786221146682
1919.48559,0.9862671676276663
1919.604992,0.9861754490460571
1919.724394,0.9860768364318654
1919.843797,0.9861320582809029
1919.963199,0.9861212108879226
1920.082602,0.9861133219497913
1920.202004,0.9860364081103579
1920.321406,0.9858865419664407
1920.440809,0.9858766831503151
1920.560211,0.9858096458151562
1920.679614,0.9858037309750258
1920.799016,0.9857406415551263
1920.918418,0.985703184122443
1921.037821,0.9856420724195097
1921.157223,0.9856647424478797
1921.276626,0.9855159183082755
1921.396028,0.9854676292113709
1921.51543,0.9853690873756236
1921.634833,0.9853937219107384
1921.754235,0.9853148935661614
1921.873637,0.9853257320896024
1921.99304,0.9851848405838963
1922.112442,0.9851483894191454
1922.231845,0.9849641838940775
1922.351247,0.9849966882484649
1922.470649,0.9849375902201285
1922.590052,0.9849198615030634
1922.709454,0.9847957694184796
1922.828857,0.9848607680841935
1922.948259,0.9846096606058963
1923.067661,0.9846776010163953
1923.187064,0.9845496012484284
1923.306466,0.9845436939685427
1923.425869,0.9844354001184771
1923.545271,0.9843123533840434
1923.664673,0.9843507423144047
1923.784076,0.9843034946127275
1923.903478,0.984147002798513
1924.02288,0.9840643379222513
1924.142283,0.9841361772410229
1924.261685,0.9839629845152355
1924.381088,0.9839531449345882
1924.50049,0.9837307966501355
1924.619892,0.9837494877128364
1924.739295,0.9837209593913554
1924.858697,0.983584231680796
1924.9781,0.9836757092679842
1925.097502,0.9835232513488417
1925.216904,0.9835625930657247
1925.336307,0.9834170365733971
1925.455709,0.9832547861483907
1925.575112,0.9832361044849303
1925.694514,0.9831210725902025
1925.813916,0.9830689685541244
1925.933319,0.9831289375902432
1926.052721,0.9829421608364546
1926.172123,0.9829372461379371
1926.291526,0.9828753230420284
1926.410928,0.9826994041044186
1926.530331,0.982827163331122
1926.649733,0.9826453571234984
1926.769135,0.9824851989835303
1926.888538,0.9824341110814802
1927.00794,0.9824478652553142
1927.127343,0.9822877393038972
1927.246745,0.9823299785848253
1927.366147,0.9822297860369165
1927.48555,0.9821855866910375
1927.604952,0.9821983551866595
1927.724354,0.9820412160212981
1927.843757,0.9820372878642905
1927.963159,0.9818615189215524
1928.082562,0.9817829731419118
1928.201964,0.9817191593226291
1928.321366,0.9818114452609766
1928.440769,0.9817417391229603
1928.560171,0.9816180474565693
1928.679574,0.9816671295859852
1928.798976,0.9813667853993361
1928.918378,0.9813765991162585
1929.037781,0.9812980921286506
1929.157183,0.9813442142228413
1929.276586,0.9812617847709322
1929.395988,0.9811950612381936
1929.51539,0.9811646446627544
1929.634793,0.9810949844459504
1929.754195,0.980982165009981
1929.873597,0.9809370408682537
1929.993,0.9808065849173313
1930.112402,0.9808330670526313
1930.231805,0.9806781076701506
1930.351207,0.9806751656402406
1930.470609,0.9806114238261054
1930.590012,0.9805633750435427
1930.709414,0.9806212299893744
1930.828817,0.9804319883543916
1930.948219,0.9804143407374303
1931.067621,0.9803731641998327
1931.187024,0.9803486551770917
1931.306426,0.9801908317487351
1931.425829,0.9802535659694407
1931.545231,0.9800888972029215
1931.664633,0.9800643952867667
1931.784036,0.9800575348600112
1931.903438,0.9800986981408981
1932.02284,0.9798654624068939
1932.142243,0.9798977985006959
1932.261645,0.9799477745627982
1932.381048,0.979775318931016
1932.50045,0.9797713998375784
1932.619852,0.979705757352837
1932.739255,0.9796371803500455
1932.858657,0.9795392215300331
1932.97806,0.9796234655255246
1933.097462,0.9795872201278442
1933.216864,0.9795460783285826
1933.336267,0.9795353033809833
1933.455669,0.9795088562848294
1933.575072,0.9794324575736277
1933.694474,0.9793932810588603
1933.813876,0.979289470873105
1933.933279,0.9792728230936067
1934.052681,0.9793707552724434
1934.172083,0.9792963259233938
1934.291486,0.9792179853509846
1934.410888,0.9792160269169724
1934.530291,0.9790926534702712
1934.649693,0.9790711136688335
1934.769095,0.9791161519759354
1934.888498,0.9791337762252887
1935.0079,0.9790720927404367
1935.127303,0.9790270564600131
1935.246705,0.9790055181016938
1935.366107,0.9790407629347486
1935.48551,0.9790153082058252
1935.604912,0.9789761483766988
1935.724314,0.979064260195025
1935.843717,0.9788704246618575
1935.963119,0.9789888751493515
1936.082522,0.9789957280954629
1936.201924,0.979028035487559
1936.321326,0.978943842696849
1936.440729,0.9789291586493392
1936.560131,0.9789790853095494
1936.679534,0.9789663586641637
1936.798936,0.9789223061692124
1936.918338,0.9788253976579521
1937.037741,0.9788968545201248
1937.157143,0.9788704246618575
1937.276546,0.978850847449137
1937.395948,0.9790437000614431
1937.51535,0.9790339096733945
1937.634753,0.9788547628603577
1937.754155,0.978917411569918
1937.873557,0.9789673376310118
1937.99296,0.9789771273533366
1938.112362,0.9789878961609658
1938.231765,0.9790006230863408
1938.351167,0.9790309725760711
1938.470569,0.9790701345982094
1938.589972,0.9790113921524245
1938.709374,0.9789409058697262
1938.828777,0.9790857998456847
1938.948179,0.9791190893287973
1939.067581,0.979246383084325
1939.186984,0.9790388048551808
1939.306386,0.9791876300639482
1939.425789,0.9791014653438058
1939.545191,0.9791288805686468
1939.664593,0.9790965698487178
1939.783996,0.9791709840157289
1939.903398,0.9791455259011014
1940.0228,0.9793022017189768
1940.142203,0.9792669474742951
1940.261605,0.9792914294540054
1940.381008,0.979258134111428
1940.50041,0.9792708645499191
1940.619812,0.9793521474048685
1940.739215,0.9793541061111221
1940.858617,0.9794236427211764
1940.97802,0.979377610891725
1941.097422,0.9794598820663809
1941.216824,0.9795039587527918
1941.336227,0.9795725264297452
1941.455629,0.9795499965207323
1941.575032,0.9795206104616297
1941.694434,0.979665590240217
1941.813836,0.9796244451494799
1941.933239,0.9796998791359276
1942.052641,0.9797204530494148
1942.172043,0.9795989752450163
1942.291446,0.9797106558938702
1942.410848,0.9797077167663112
1942.530251,0.9797341692317706
1942.649653,0.9797762987068248
1942.769055,0.9797184936104681
1942.888458,0.9797547438653573
1943.00786,0.9798458652936176
1943.127263,0.9798605630918302
1943.246665,0.9799654137814928
1943.366067,0.9799879532452127
1943.48547,0.9799575740895414
1943.604872,0.9800418540649001
1943.724274,0.9800389139437481
1943.843677,0.9798772208629934
1943.963079,0.9799026980019372
1944.082482,0.9799232761746653
1944.201884,0.9799644338165691
1944.321286,0.9801143798455217
1944.440689,0.9799369951965646
1944.560091,0.9800957578492142
1944.679494,0.9801516248996074
1944.798896,0.9802574869915466
1944.918298,0.9803653212458909
1945.037701,0.9803270877439205
1945.157103,0.9802780726149217
1945.276506,0.9804555190044788
1945.395908,0.9804947380096138
1945.51531,0.9804300274923758
1945.634713,0.980607501388255
1945.754115,0.9805202312042123
1945.873517,0.9805408223452737
1945.99292,0.9806182881300972
1946.112322,0.9806182881300972
1946.231725,0.9806712429474235
1946.351127,0.9809184032415353
1946.470529,0.9809272315468918
1946.589932,0.9809537169396947
1946.709334,0.9810420067472011
1946.828737,0.9811754375332065
1946.948139,0.9811499273034651
1947.067541,0.9813088864670327
1947.186944,0.9812578597316431
1947.306346,0.981350102305791
1947.425749,0.9813304755000135
1947.545151,0.9814590382129779
1947.664553,0.9814717972634083
1947.783956,0.9817358486901968
1947.903358,0.9818733013304738
1948.02276,0.9820353237916788
1948.142163,0.9820942476788052
1948.261565,0.9821492464966277
1948.380968,0.9821767470605357
1948.50037,0.9822641646810505
1948.619772,0.9823751668031613
1948.739175,0.9825480800484379
1948.858577,0.9825598706961421
1948.97798,0.9826257044128838
1949.097382,0.9828025929591696
1949.216784,0.98282618050445
1949.336187,0.9828743401671969
1949.455589,0.9829932751577789
1949.574991,0.9831102583178827
1949.694394,0.9831938262414261
1949.813796,0.9832351212493173
1949.933199,0.9832882173794474
1950.052601,0.9833049334212288
1950.172003,0.9834632582603172
1950.291406,0.9834878451491085
1950.410808,0.9835812809325272
1950.530211,0.9837111222309474
1950.649613,0.9839787280489356
1950.769015,0.9838773834592826
1950.888418,0.9839600326307096
1951.00782,0.984108621813838
1951.127223,0.9842345957795919
1951.246625,0.9842365642507519
1951.366027,0.9843684607872322
1951.48543,0.9845062820190035
1951.604832,0.9845751998708414
1951.724234,0.9847199430635865
1951.843637,0.9847573631323997
1951.963039,0.9848272833873217
1952.082442,0.9850587449945915
1952.201844,0.9851306569077289
1952.321246,0.985224248765678
1952.440649,0.9853208054732585
1952.560051,0.9854902952275009
1952.679454,0.9853513508916797
1952.798856,0.9855651953361063
1952.918258,0.9856420724195097
1953.037661,0.9857357128642403
1953.157063,0.9857504990108291
1953.276466,0.9858155606907756
1953.395868,0.9860709199885961
1953.51527,0.9860166875794016
1953.634673,0.9860650035808254
1953.754075,0.9862395525335859
1953.873477,0.9863283180877039
1953.99288,0.9863766493593967
1954.112282,0.9864703595922514
1954.231685,0.9865295495895091
1954.351087,0.9866361005345122
1954.470489,0.9866420203688749
1954.589892,0.9866992472656203
1954.709294,0.9868472632536317
1954.828697,0.9869242403422329
1954.948099,0.9868956199542606
1955.067501,0.9869577963368532
1955.186904,0.9870634064711027
1955.306306,0.9871275676777399
1955.425709,0.9871265805506658
1955.545111,0.9872351704468612
1955.664513,0.9872578771169072
1955.783916,0.9872588643752779
1955.903318,0.9873882037580557
1956.02272,0.9874622606504363
1956.142123,0.9874859600290833
1956.261525,0.9874741102686616
1956.380928,0.9875590366939287
1956.50033,0.987653846912269
1956.619732,0.987581750812984
1956.739135,0.9876331063992599
1956.858537,0.9876577975355579
1956.97794,0.9877289114570509
1957.097342,0.9876587851938492
1957.216744,0.9877150833490875
1957.336147,0.9876301435043852
1957.455549,0.9877792869160985
1957.574951,0.9877842258248803
1957.694354,0.9878938759594168
1957.813756,0.9878217623386509
1957.933159,0.9878444825004655
1958.052561,0.9878849849545427
1958.171963,0.9879976102623481
1958.291366,0.9878751061540872
1958.410768,0.9878701667909049
1958.530171,0.9878316406056655
1958.649573,0.9879412960035348
1958.768975,0.9879442598318685
1958.888378,0.9879037549475712
1959.00778,0.9879333925047807
1959.127183,0.9879284528501674
1959.246585,0.9879324045718823
1959.365987,0.9878148476105161
1959.48539,0.9878237379841512
1959.604792,0.9877871891820028
1959.724194,0.9878800455419665
1959.843597,0.987805957316894
1959.962999,0.9877881769696859
1960.082402,0.9877842258248803
1960.201804,0.9878000304989306
1960.321206,0.9877674336357753
1960.440609,0.9877298991864563
1960.560011,0.9877447152460642
1960.679414,0.9876953292449622
1960.798816,0.9877348378482987
1960.918218,0.9877131079208962
1961.037621,0.9876884154018559
1961.157023,0.9876261929917122
1961.276426,0.9876044654544701
1961.395828,0.9875886639094356
1961.51523,0.9875886639094356
1961.634633,0.9874731227950452
1961.754035,0.987521510163543
1961.873437,0.9874592982680979
1961.99284,0.9874355995293255
1962.112242,0.9874780601730025
1962.231645,0.9873546331298318
1962.351047,0.9873556204849586
1962.470449,0.9874089391280553
1962.589852,0.9872203620303679
1962.709254,0.9873131651060749
1962.828657,0.98720259222378
1962.948059,0.9872391193954408
1963.067461,0.9871542204818785
1963.186864,0.9871788996458788
1963.306266,0.9870870962771345
1963.425669,0.9870801866916442
1963.545071,0.9870663676657638
1963.664473,0.9869844445571037
1963.783876,0.987053535886391
1963.903278,0.9869420051384418
1964.02268,0.9869301619054396
1964.142083,0.9868600923514429
1964.261485,0.9868245660275959
1964.380888,0.9867870674065652
1964.50029,0.986727861958702
1964.619692,0.9866025554773633
1964.739095,0.9865828236235729
1964.858497,0.9865463207344064
1964.9779,0.986523630429969
1965.097302,0.9864328744308095
1965.216704,0.9864881162185333
1965.336107,0.9864072275094857
1965.455509,0.98622180038141
1965.574911,0.9862908383237365
1965.694314,0.9862533599839732
1965.813716,0.9862484287295015
