nu,[0]1-1-2-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
596.865337,0.9987373977537839
596.98474,1.0126746510629356
597.104142,1.0036423171741682
597.223544,1.0031856634750531
597.342947,1.0066887705725436
597.462349,1.0095889824923783
597.581752,1.0104138506034241
597.701154,1.0027793552660635
597.820556,0.9993034027366067
597.939959,1.0011622749185831
598.059361,0.9982797812752192
598.178764,1.00217095311366
598.298166,0.9927955771769307
598.417568,1.0060135089830886
598.536971,0.9981757659413033
598.656373,1.0008883243265452
598.775776,0.9997639778576093
598.895178,1.0035334278901051
599.01458,1.0099952218496027
599.133983,1.0086072310217526
599.253385,1.00614852505537
599.372787,1.006462894956619
599.49219,0.9998510810895219
599.611592,1.000644707734751
599.730995,1.0037106675432714
599.850397,0.9976362979535708
599.969799,1.0008625417753914
600.089202,1.005505902070484
600.208604,1.0061337347807604
600.328007,1.0044392242920641
600.447409,1.003683567721097
600.566811,1.000673566744267
600.686214,0.9989918085668335
600.805616,0.9942726640820063
600.925019,0.9981291522214727
601.044421,1.004800385107964
601.163823,1.0046488726342173
601.283226,1.0057942219412863
601.402628,1.0063342772174921
601.52203,1.0082631529375874
601.641433,1.0049416699742035
601.760835,1.0086349681019888
601.880238,0.9980426181752802
601.99964,1.0018279687015403
602.119042,1.0037625607262106
602.238445,0.9953053544597904
602.357847,0.9932959729323926
602.47725,1.011301383534195
602.596652,1.000207481521314
602.716054,1.0017732703877267
602.835457,1.0024712485132174
602.954859,0.9933168323668474
603.074261,0.9922307379542049
603.193664,1.0048818777236772
603.313066,1.001442339172038
603.432469,0.9981843502898031
603.551871,0.9978109993640045
603.671273,1.0047407017377021
603.790676,1.0021045113820364
603.910078,0.9983942905331119
604.029481,1.0041725810764677
604.148883,1.003513758827676
604.268285,0.9985080141192388
604.387688,1.003709061607488
604.50709,1.0016910281783167
604.626493,1.00259115124458
604.745895,0.9939213502033384
604.865297,0.9970687046603961
604.9847,0.9975659670737577
605.104102,0.9928292335174688
605.223504,0.9965894292542358
605.342907,0.994723967409947
605.462309,0.9946017233464038
605.581712,0.9969510574945655
605.701114,0.9982786831680638
605.820516,1.0059202558531553
605.939919,0.9940225365470866
606.059321,0.9911040056076004
606.178724,1.006231636355989
606.298126,1.0037765131227736
606.417528,0.9954576478291685
606.536931,0.9996063075172315
606.656333,0.9987640643983021
606.775736,0.9963286559242784
606.895138,0.9944369314942273
607.01454,0.9969282275767524
607.133943,0.995134176660536
607.253345,0.9984918384204337
607.372747,1.0009205334310638
607.49215,1.005122776780366
607.611552,0.9991525992469832
607.730955,1.001771066488956
607.850357,0.9999413057225766
607.969759,0.9997245079549044
608.089162,0.9926591764355721
608.208564,1.0008366097628845
608.327967,0.9927357134085377
608.447369,0.9956239031382877
608.566771,1.002537213291587
608.686174,0.9956783652553148
608.805576,0.998974126568308
608.924978,0.9955418671086
609.044381,0.9962649925572311
609.163783,0.9911276932764009
609.283186,0.999230815973815
609.402588,0.9956402315041915
609.52199,0.991244256746928
609.641393,1.0044187339408908
609.760795,1.0019002031021025
609.880198,0.9998928157446428
609.9996,0.9945159923729094
610.119002,0.9971815792263435
610.238405,0.9906147192643717
610.357807,0.9998170067453085
610.47721,0.9941423234797583
610.596612,0.9990533183860473
610.716014,0.9928308220455132
610.835417,1.0034570619020056
610.954819,0.9963037480192305
611.074221,0.9977490372248884
611.193624,0.9980634774839791
611.313026,0.9956159381789226
611.432429,0.9933329242298755
611.551831,0.9973393458311866
611.671233,0.9883582952110926
611.790636,1.0005313110957652
611.910038,0.9963682109570808
612.029441,1.000965205511321
612.148843,0.9944467764685816
612.268245,0.9980108809246472
612.387648,0.9956758760625132
612.50705,0.9870407042738302
612.626453,0.9922490943926536
612.745855,0.9925748039914548
612.865257,0.9968088027287799
612.98466,0.9960303001728331
613.104062,0.9921745792837421
613.223464,0.9970983180406809
613.342867,0.998879228534012
613.462269,0.9890068709623387
613.581672,0.9966598906176639
613.701074,1.0051203644885964
613.820476,0.9941189614096619
613.939879,0.9975948969062833
614.059281,0.9848972086067582
614.178684,0.9979788452895442
614.298086,0.9926526249066278
614.417488,1.0004779841980582
614.536891,0.9979449145856296
614.656293,0.9924222569676204
614.775696,0.9900669617594487
614.895098,0.992850083150293
615.0145,0.9953077431955075
615.133903,0.9928352897942648
615.253305,0.9926451800398592
615.372707,0.9941110084897824
615.49211,0.9953920493316707
615.611512,0.9945117159633364
615.730915,0.9956990755806987
615.850317,0.993422924269751
615.969719,0.9925569378057791
616.089122,0.999413831863706
616.208524,0.9911305675508791
616.327927,0.9881636078042753
616.447329,1.0016015811633692
616.566731,0.9962542329534135
616.686134,0.9863174685358775
616.805536,0.9863717174884796
616.924938,0.9948825390481759
617.044341,0.9934042480943314
617.163743,0.9960842864781182
617.283146,1.0003453796298147
617.402548,0.993751106057876
617.52195,0.9964151410050109
617.641353,0.9868610792120287
617.760755,0.9927801889647434
