nu,[0]Furan-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2108.455169,0.994859259069139
2108.574171,0.9946770175467107
2108.693174,0.9950647187191155
2108.812176,0.9949533772067646
2108.931179,0.9951338781203278
2109.050181,0.9954155408612338
2109.169183,0.9952158805303378
2109.288186,0.9956868285573884
2109.407188,0.9954926885550851
2109.526191,0.9953659704016137
2109.645193,0.9957746520086245
2109.764195,0.9955440573031169
2109.883198,0.9957109244701989
2110.0022,0.9958510308535248
2110.121202,0.9956082719657136
2110.240205,0.9960147622213468
2110.359207,0.9957435843241402
2110.47821,0.9955927405978159
2110.597212,0.9959444460613236
2110.716214,0.9956006058115342
2110.835217,0.9959451432226798
2110.954219,0.9956910104508504
2111.073221,0.9956309720930948
2111.192224,0.9959425537686738
2111.311226,0.9955067251009512
2111.430229,0.9959151657250325
2111.549231,0.9959448444391817
2111.668233,0.9957675820336936
2111.787236,0.995986077409258
2111.906238,0.995695092792362
2112.025241,0.9957969576106512
2112.144243,0.996003507318124
2112.263245,0.9954460010428227
2112.382248,0.9958634790692117
2112.50125,0.9958235457443695
2112.620252,0.9956587505847244
2112.739255,0.9959886669764257
2112.858257,0.9955029421825834
2112.97726,0.9957606116850156
2113.096262,0.9958121934206564
2113.215264,0.9954727789004113
2113.334267,0.9958831973613077
2113.453269,0.9957025605335619
2113.572271,0.9954273863766508
2113.691274,0.9957730587704559
2113.810276,0.9954472951234652
2113.929279,0.9957302414495077
2114.048281,0.9957044523702242
2114.167283,0.9953061507043924
2114.286286,0.9958339023630995
2114.405288,0.9954887065922948
2114.52429,0.9954663083483777
2114.643293,0.9958113967712203
2114.762295,0.9952468322255187
2114.881298,0.9955978181337406
2115.0003,0.9953514381645314
2115.119302,0.9954128532429019
2115.238305,0.9959080947524578
2115.357307,0.9951745799282893
2115.47631,0.9954886070434292
2115.595312,0.9955992119716617
2115.714314,0.9949868082018763
2115.833317,0.9956925039884862
2115.952319,0.9951909009252319
2116.071321,0.9954823354849602
2116.190324,0.9952460360283714
2116.309326,0.9949466115468029
2116.428329,0.9956708976955787
2116.547331,0.9953416837682341
2116.666333,0.9952008528840008
2116.785336,0.9955407720131485
2116.904338,0.9949504918461545
2117.02334,0.9956521792586559
2117.142343,0.9954691952048579
2117.261345,0.9951562688844807
2117.380348,0.9955504288054724
2117.49935,0.9951227326833074
2117.618352,0.9954132514081228
2117.737355,0.9956190245931149
2117.856357,0.9951923937127028
2117.97536,0.9956242018255036
2118.094362,0.9951990615240779
2118.213364,0.9953151085000588
2118.332367,0.995560981695948
2118.451369,0.9951528853589184
2118.570371,0.9956201197746443
2118.689374,0.9953920493316707
2118.808376,0.995321976198001
2118.927379,0.9956456079759581
2119.046381,0.9953101319369577
2119.165383,0.9955232506497496
2119.284386,0.9953329247999564
2119.403388,0.9953170991322664
2119.52239,0.9958200603680588
2119.641393,0.9952191647481625
2119.760395,0.9957149073218625
2119.879398,0.9955249430407141
2119.9984,0.9953787111675756
2120.117402,0.995752745207256
2120.236405,0.9954377388753021
2120.355407,0.9956541705650057
2120.474409,0.9957662875366784
2120.593412,0.995436146176194
2120.712414,0.9956074754794145
2120.831417,0.9956088693308559
2120.950419,0.9956569584005863
2121.069421,0.995886981724648
2121.188424,0.995465810615348
2121.307426,0.9956030948161599
2121.426429,0.9958156787694327
2121.545431,0.9957519486053784
2121.664433,0.9960226307690491
2121.783436,0.9956888199330369
2121.902438,0.9958267323848145
2122.02144,0.9960736284332735
2122.140443,0.9958858862495705
2122.259445,0.9960728315746895
2122.378448,0.9958623836199871
2122.49745,0.9958567072205783
2122.616452,0.9960291049371901
2122.735455,0.9960423522123799
2122.854457,0.9961673633718687
2122.973459,0.9960530099225672
2123.092462,0.9959787071395553
2123.211464,0.9962448682076381
2123.330467,0.9962109964579421
2123.449469,0.9963853486376929
2123.568471,0.9961052044677723
2123.687474,0.9961221384001863
2123.806476,0.996346191462935
2123.925479,0.9963480845224972
2124.044481,0.9964707425211469
2124.163483,0.9963262647383737
2124.282486,0.9963555571611534
2124.401488,0.9964683509942346
2124.52049,0.9964866861805761
2124.639493,0.9964762231253024
2124.758495,0.9965551471675247
2124.877498,0.9962487535702006
2124.9965,0.9965178767019827
2125.115502,0.9966280976742533
2125.234505,0.9966113544628558
2125.353507,0.9966682625959074
2125.472509,0.996670455268497
2125.591512,0.9966826147222237
2125.710514,0.9969516556653794
2125.829517,0.9967706256827304
2125.948519,0.9968317295949006
2126.067521,0.9968817718037752
2126.186524,0.9967253733235608
2126.305526,0.9970395906792862
2126.424528,0.9969914348300295
2126.543531,0.997005492508367
2126.662533,0.9970440773675393
2126.781536,0.9969082892115851
2126.900538,0.9970355028253445
2127.01954,0.997188559521829
2127.138543,0.9970957255884243
2127.257545,0.9971465787671743
2127.376548,0.9970330102397031
2127.49555,0.9971260377592248
2127.614552,0.9973741535817477
2127.733555,0.9973083290598445
2127.852557,0.9972505865792528
2127.971559,0.9970719949925505
2128.090562,0.9972223647869929
2128.209564,0.9972543761386821
2128.328567,0.9972303425978224
2128.447569,0.9972005258563412
2128.566571,0.9970936316895991
2128.685574,0.9972091018177401
2128.804576,0.9973245853180963
2128.923578,0.9971933460384025
2129.042581,0.9974262178714308
2129.161583,0.9972020216582519
2129.280586,0.9973414402460119
2129.399588,0.9975257659753421
2129.51859,0.9973244855856428
2129.637593,0.9973221917419638
2129.756595,0.9973924056957646
2129.875598,0.9972414119160599
2129.9946,0.9974009833073373
2130.113602,0.9972875852623363
2130.232605,0.9972627531106248
2130.351607,0.997666626558021
2130.470609,0.997833350580723
2130.589612,0.9977839590523196
2130.708614,0.9978336499307731
2130.827617,0.997874661736572
2130.946619,0.9979956114749806
2131.065621,0.997969963317346
2131.184624,0.997939226315828
2131.303626,0.9979776477156485
2131.422628,0.9979961104729111
2131.541631,0.9978818464600016
2131.660633,0.9979653726660732
2131.779636,0.9979340370453433
2131.898638,0.9979149766872627
2132.01764,0.9981134817167966
2132.136643,0.998015272182184
2132.255645,0.9980149727776473
2132.374647,0.998061381552877
2132.49365,0.9979844339867262
2132.612652,0.9981701761726655
2132.731655,0.9980772508550044
2132.850657,0.9980570898981634
2132.969659,0.9982732924777296
2133.088662,0.9983823098735096
2133.207664,0.9984232443873662
2133.326667,0.9983890988962993
2133.445669,0.99832470487615
2133.564671,0.9983191142734564
2133.683674,0.9985714213912951
2133.802676,0.9983032411257313
2133.921678,0.9981133819054534
2134.040681,0.9974806788296973
2134.159683,0.9957978538283164
2134.278686,0.9952281217609518
2134.397688,0.9962127896393496
2134.51669,0.9971451827629413
2134.635693,0.9976695197954332
2134.754695,0.9980642759350804
2134.873697,0.9981897404998482
2134.9927,0.9982267740261884
2135.111702,0.9982743905789552
2135.230705,0.9981317473606421
2135.349707,0.9980871318686988
2135.468709,0.9983872019588136
2135.587712,0.9981918367005043
2135.706714,0.9984073695839855
2135.825717,0.9983069348545569
2135.944719,0.99812825390564
2136.063721,0.9982665042424207
2136.182724,0.9982869689155198
2136.301726,0.9982529279102823
2136.420728,0.9981899401378163
2136.539731,0.998116276438458
2136.658733,0.9981960291150225
2136.777736,0.9981108866251177
2136.896738,0.9981454218592511
2137.01574,0.9981172745552335
2137.134743,0.9980798458592302
2137.253745,0.9980409215042715
2137.372747,0.9980957154549422
2137.49175,0.9980304421296124
2137.610752,0.9979973080689623
2137.729755,0.9977874513022877
2137.848757,0.9979521996100964
2137.967759,0.9978953179558612
2138.086762,0.997882844342347
2138.205764,0.997894020692791
2138.324766,0.9978600928728637
2138.443769,0.9978019193252246
2138.562771,0.9978035158095727
2138.681774,0.9978925238528826
2138.800776,0.9977745799271865
2138.919778,0.9978428300425809
2139.038781,0.9978179840654465
2139.157783,0.9975779379371876
2139.276786,0.9977645024548206
2139.395788,0.9976590443204717
2139.51479,0.9975660668303594
2139.633793,0.9976793967725701
2139.752795,0.9976376946453656
2139.871797,0.9976411863834074
2139.9908,0.9974548444146727
2140.109802,0.9975046186532659
2140.228805,0.9974626245928018
2140.347807,0.9974940451603478
2140.466809,0.9974661157180973
2140.585812,0.9975492081062866
2140.704814,0.9975348435011152
2140.823816,0.9974256194158797
2140.942819,0.9973667730403193
2141.061821,0.997267938890424
2141.180824,0.9973806365348156
2141.299826,0.9973424375879508
2141.418828,0.9972598610528343
2141.537831,0.9971861662721582
2141.656833,0.9972809034578991
2141.775836,0.9972069079601295
2141.894838,0.9972208689545676
2142.01384,0.9972250572910127
2142.132843,0.9972097001433807
2142.251845,0.9970909395404279
2142.370847,0.9971421913318801
2142.48985,0.9971890581162335
2142.608852,0.9970198494908291
2142.727855,0.9969827610422775
2142.846857,0.9970799716004168
2142.965859,0.9969435803896733
2143.084862,0.9968956285567074
2143.203864,0.9969387950719723
2143.322866,0.9971477753437867
2143.441869,0.9968840646344871
2143.560871,0.9970588337290811
2143.679874,0.9970997139793034
2143.798876,0.9969001145971296
2143.917878,0.996879179914538
2144.036881,0.9969258349518774
2144.155883,0.9967399256202428
2144.274885,0.9965905255032109
2144.393888,0.9966755383007806
2144.51289,0.9967654424889533
2144.631893,0.9966473327821567
2144.750895,0.9967839824986051
2144.869897,0.9968180730937524
2144.9889,0.9966747409606689
2145.107902,0.9966923822597089
2145.226905,0.9967755098707626
2145.345907,0.9966826147222237
2145.464909,0.9966901895388799
2145.583912,0.996689292518113
2145.702914,0.9967619538160097
2145.821916,0.9967102232130274
2145.940919,0.9966108561573032
2146.059921,0.9966343764510468
2146.178924,0.9965700956068452
2146.297926,0.9966855051059975
2146.416928,0.9966356720765783
2146.535931,0.9964860882887437
2146.654933,0.9965115986591353
2146.773935,0.996556940968404
2146.892938,0.9966092615812089
2147.01194,0.9966191280617376
2147.130943,0.9964774188974875
2147.249945,0.9964708421682261
2147.368947,0.996580858621998
2147.48795,0.996430884488612
2147.606952,0.9965555457896633
2147.725955,0.9965704942349632
2147.844957,0.9964259023466449
2147.963959,0.9962670847159123
2148.082962,0.9962812318089593
2148.201964,0.9965558447563718
2148.320966,0.9962317178621702
2148.439969,0.9964797107981868
2148.558971,0.9963373240212912
2148.677974,0.9962597123667631
2148.796976,0.9964349698636134
2148.915978,0.9963708015177971
2149.034981,0.9964174327624707
2149.153983,0.9963344346472411
2149.272985,0.996270671283873
2149.391988,0.9962459640775958
2149.51099,0.996430685202455
2149.629993,0.9963006594823989
2149.748995,0.9963924229987823
2149.867997,0.9962154794175128
2149.987,0.9962475580724136
2150.106002,0.996232116354937
2150.225005,0.9962757522772532
2150.344007,0.9962037241442119
2150.463009,0.9961682599228993
2150.582012,0.9961598921446606
2150.701014,0.9961797159237602
2150.820016,0.9961587963693819
2150.939019,0.9961642752578289
2151.058021,0.996155509050778
2151.177024,0.995987272593268
2151.296026,0.9960276108946532
2151.415028,0.9961044075839275
2151.534031,0.9961823059943887
2151.653033,0.9959546047464827
2151.772035,0.9958958451582275
2151.891038,0.9958785167212796
2152.01004,0.995875429502663
2152.129043,0.9960618748338044
2152.248045,0.9958311140320766
2152.367047,0.9957911820050463
2152.48605,0.9957848089618754
2152.605052,0.9958947496734003
2152.724054,0.9957504549785757
2152.843057,0.9955626741510555
2152.962059,0.995493584498908
2153.081062,0.9954225087944076
2153.200064,0.9952308088805082
2153.319066,0.9952353869527586
2153.438069,0.9958362923673332
2153.557071,0.9957511520041382
2153.676074,0.995615440371078
2153.795076,0.9957093313339942
2153.914078,0.9958044261158402
2154.033081,0.9957012661210746
2154.152083,0.9958740352780375
2154.271085,0.9956702007261943
2154.390088,0.9955365907506867
2154.50909,0.9956458071050996
2154.628093,0.995845752857048
2154.747095,0.9956848371857226
2154.866097,0.9956506857815072
2154.9851,0.9955051322914653
2155.104102,0.9956253965752626
2155.223104,0.9956496901313192
2155.342107,0.9956782656874832
2155.461109,0.9956987768710208
2155.580112,0.9954172330690917
2155.699114,0.9953639796716636
2155.818116,0.9955565016816104
2155.937119,0.9957037553773515
2156.056121,0.995563171932517
2156.175124,0.9955238479638792
2156.294126,0.995289827817369
2156.413128,0.9953772181006286
2156.532131,0.9952873395959096
2156.651133,0.9955624750385406
2156.770135,0.9954274859193945
2156.889138,0.9954033968657139
2157.00814,0.9953133169344759
2157.127143,0.9952976906380668
2157.246145,0.9954797472342527
2157.365147,0.9954593401086081
2157.48415,0.9952916193406713
2157.603152,0.9952806711930735
2157.722154,0.9951328829869472
2157.841157,0.9952840551531084
2157.960159,0.9952616615137968
2158.079162,0.9953575098268228
2158.198164,0.9953202841520797
2158.317166,0.9952272260560453
2158.436169,0.9952310079266898
2158.555171,0.9953025676086995
2158.674173,0.9952981882870365
2158.793176,0.9951624388724747
2158.912178,0.9952083169183876
2159.031181,0.9952389698066008
2159.150183,0.9952147857934713
2159.269185,0.9953357117360475
2159.388188,0.9951895076589459
2159.50719,0.9951504969948597
2159.626193,0.9951917965974457
2159.745195,0.995158657262392
2159.864197,0.9951631354864258
2159.9832,0.9951857259460021
2160.102202,0.99500780264502
2160.221204,0.9950215338474416
2160.340207,0.9952482255720592
2160.459209,0.9951416401948492
2160.578212,0.9950455141553689
2160.697214,0.9951793567777374
2160.816216,0.9951173590350598
2160.935219,0.9951086020408312
2161.054221,0.9953360103368059
2161.173223,0.9952502160705008
2161.292226,0.9951388538021576
2161.411228,0.9949612373694922
2161.530231,0.9951651258146871
2161.649233,0.9951516911761725
2161.768235,0.9952783820501623
2161.887238,0.995118951224108
2162.00624,0.9951388538021576
2162.125243,0.9951768688324554
2162.244245,0.9952352874292248
2162.363247,0.9952101082949703
2162.48225,0.9952385717110924
2162.601252,0.9951955783334582
2162.720254,0.995116562941491
2162.839257,0.9952101082949703
2162.958259,0.9953611926564223
2163.077262,0.9952775858277751
2163.196264,0.995425594608968
2163.315266,0.9952424531490909
2163.434269,0.9952888325280388
2163.553271,0.9953697527994878
2163.672273,0.9953394940189384
2163.791276,0.9954028991641399
2163.910278,0.9952152834009886
2164.029281,0.9953583061131491
2164.148283,0.9954541637334982
2164.267285,0.9954050890529269
2164.386288,0.9954281827188785
2164.50529,0.9953576093625788
2164.624292,0.9953177958544797
2164.743295,0.9954206174934377
2164.862297,0.9954422183552057
2164.9813,0.9954875120065637
2165.100302,0.9954201197832534
2165.219304,0.9953692551147357
2165.338307,0.9953922484101004
2165.457309,0.9956372445879773
2165.576312,0.9955024444312367
2165.695314,0.9954866160682061
2165.814316,0.995499856128246
2165.933319,0.9954808422625769
2166.052321,0.9956369458968488
2166.171323,0.9956010040518561
2166.290326,0.9954599373843914
2166.409328,0.995618128536396
2166.528331,0.9954730775422898
2166.647333,0.9953288439433304
2166.766335,0.9955480394873105
2166.885338,0.9953707481697383
2167.00434,0.9952852494946911
2167.123342,0.9953398921548157
2167.242345,0.9953587042565513
2167.361347,0.9953372047407348
2167.48035,0.9952443441115483
2167.599352,0.9954434128865846
2167.718354,0.9952273255787728
2167.837357,0.9953917507141007
2167.956359,0.9954227078789293
2168.075362,0.9952668368878926
2168.194364,0.9953463618851413
2168.313366,0.9953039610332696
2168.432369,0.995275794329733
2168.551371,0.9955309162082919
2168.670373,0.9949635257829698
2168.789376,0.9953057525820118
2168.908378,0.99526196009234
2169.027381,0.9947336162792277
2169.146383,0.9952302117422019
2169.265385,0.9951813471384413
2169.384388,0.9945450326638728
2169.50339,0.995130295644815
2169.622392,0.994834487381997
2169.741395,0.9945000802443288
2169.860397,0.9949666101746805
2169.9794,0.9945605476873993
2170.098402,0.9945992368452036
2170.217404,0.9947669404135492
2170.336407,0.9946031157897912
2170.455409,0.9949815347857675
2170.574411,0.9949597449287554
2170.693414,0.9952374769492657
2170.812416,0.9955911476507052
2170.931419,0.9960186466864941
2171.050421,0.9961818079033602
2171.169423,0.9966673655948747
2171.288426,0.9969892414512855
2171.407428,0.9972243592337169
2171.526431,0.996880276482239
2171.645433,0.9969195543389011
2171.764435,0.9965120969150592
2171.883438,0.9958141850470348
2172.00244,0.9951957773725937
2172.121442,0.9948140934840438
2172.240445,0.9944047122596014
2172.359447,0.9941813940408025
2172.47845,0.9938588345165495
2172.597452,0.9937874780139604
2172.716454,0.993767503086401
2172.835457,0.9936319624430621
2172.954459,0.9939274131420666
2173.073461,0.9938149069268708
2173.192464,0.9940596142791952
2173.311466,0.9942530771034562
2173.430469,0.9941595222907238
2173.549471,0.9946296720475073
2173.668473,0.9944581132264528
2173.787476,0.9946600087151365
2173.906478,0.9947499300443072
2174.025481,0.9946025190281007
2174.144483,0.9949359656750149
2174.263485,0.994651255745573
2174.382488,0.9948541852998558
2174.50149,0.9948853247231851
2174.620492,0.9946285779554698
2174.739495,0.9949420348029163
2174.858497,0.9948166800040493
2174.9775,0.9948580652387444
2175.096502,0.994855976039001
2175.215504,0.9948172768942364
2175.334507,0.9950363597787488
2175.453509,0.9948210572070711
2175.572511,0.994932483405229
2175.691514,0.9947318257603299
2175.810516,0.9946972096951164
2175.929519,0.9949237280378986
2176.048521,0.9948406553749395
2176.167523,0.9949332793515341
2176.286526,0.9948805492850875
2176.405528,0.9948359796348472
2176.52453,0.9950878044883836
2176.643533,0.9949546706469957
2176.762535,0.9948766692585114
2176.881538,0.9948764702831975
2177.00054,0.9949359656750149
2177.119542,0.9948038469516506
2177.238545,0.9948495094961731
2177.357547,0.9947020837233853
2177.47655,0.994863338000463
2177.595552,0.9947994698243537
2177.714554,0.9946188306431677
2177.833557,0.9948360791184502
2177.952559,0.9947692283801434
2178.071561,0.9945418501248604
2178.190564,0.994765149834668
2178.309566,0.994506743417188
2178.428569,0.9945537846986692
2178.547571,0.9946740335201341
2178.666573,0.9945802401811985
2178.785576,0.994536678520686
2178.904578,0.9944832733349914
2179.02358,0.9944970967485633
2179.142583,0.9945059478121115
2179.261585,0.9945176830515335
2179.380588,0.9944755163957115
2179.49959,0.994376571004445
2179.618592,0.9942896662899305
2179.737595,0.9943327199645863
2179.856597,0.9942548667606057
2179.9756,0.9941469959596589
2180.094602,0.9941739377083085
2180.213604,0.9939816830603795
2180.332607,0.9942651076384738
2180.451609,0.9941186631740182
2180.570611,0.9942518840004796
2180.689614,0.9941242302541198
2180.808616,0.994395663217893
2180.927619,0.994719988522035
2181.046621,0.9948119048954456
2181.165623,0.9948993527051608
2181.284626,0.9949982506159645
2181.403628,0.9947849458581195
2181.52263,0.9948069308483563
2181.641633,0.9949834252524795
2181.760635,0.9947748985809052
2181.879638,0.9946284784926169
2181.99864,0.9944652733506444
2182.117642,0.9942734595004558
2182.236645,0.9943462429815341
2182.355647,0.9943717980083594
2182.474649,0.9942102257192871
2182.593652,0.9939842674161151
2182.712654,0.9938742394478726
2182.831657,0.9940770104746613
2182.950659,0.9937782358333911
2183.069661,0.993861915483712
2183.188664,0.9939951019036778
2183.307666,0.9942769394636539
2183.426669,0.9944593065769046
2183.545671,0.9946172392543118
2183.664673,0.9946496643048369
2183.783676,0.9946048066165253
2183.902678,0.9946318602351928
2184.02168,0.9948226489220361
2184.140683,0.9948123028202871
2184.259685,0.9949916836491813
2184.378688,0.9949742714470747
2184.49769,0.9947925062524374
2184.616692,0.9949282052047485
2184.735695,0.9950360612678857
2184.854697,0.9949482034626549
2184.973699,0.9950577532904635
2185.092702,0.9950604399500244
2185.211704,0.9950843216871629
2185.330707,0.9953185921090348
2185.449709,0.995273803780135
2185.568711,0.9952333964839751
2185.687714,0.9950773561212906
2185.806716,0.9949910866543503
2185.925719,0.9953311332023042
2186.044721,0.9952992831156457
2186.163723,0.9954778558245297
2186.282726,0.9953118239656202
2186.401728,0.9951353708222646
2186.52073,0.9953487507192764
2186.639733,0.9956217127681103
2186.758735,0.9955055304935978
2186.877738,0.9954652133360408
2186.99674,0.9952335955306744
2187.115742,0.9954846250969649
2187.234745,0.9955693444433177
2187.353747,0.9956569584005863
2187.472749,0.9956994738604086
2187.591752,0.9954980642301177
2187.710754,0.9954203188672972
2187.829757,0.9957104266148611
2187.948759,0.9956350541884487
2188.067761,0.9956663176199836
2188.186764,0.9954778558245297
2188.305766,0.9955887582348182
2188.424768,0.995708833479453
2188.543771,0.9957807262525281
2188.662773,0.9958451553497755
2188.781776,0.995761109565446
2188.900778,0.9957287478552658
2189.01978,0.9957554337432976
2189.138783,0.9959558994883104
2189.257785,0.9959919537444499
2189.376788,0.9958742344528646
2189.49579,0.9957451775151497
2189.614792,0.9958400765524341
2189.733795,0.9959198465373112
2189.852797,0.9959812966875603
2189.971799,0.9960959407324472
2190.090802,0.9958730394045002
2190.209804,0.9959607796841743
2190.328807,0.9961078939554552
2190.447809,0.9960055989276856
2190.566811,0.9959393667576009
2190.685814,0.9958685579859061
2190.804816,0.9959322956131995
2190.923818,0.9960220331556499
2191.042821,0.9960468344130499
2191.161823,0.9960998255141914
2191.280826,0.9957851076973628
2191.399828,0.9958506325131921
2191.51883,0.9959516168871502
2191.637833,0.9958360932000947
2191.756835,0.9957033570959289
2191.875838,0.9956599453759419
2191.99484,0.9954983628795817
2192.113842,0.9955060282464875
2192.232845,0.9954776567289786
2192.351847,0.9953085394420206
2192.470849,0.99494094036728
2192.589852,0.9945660177854543
2192.708854,0.9945549781639269
2192.827857,0.9950164592505591
2192.946859,0.9956629323602586
2193.065861,0.9958951480313799
2193.184864,0.9959846830297258
2193.303866,0.9961906739609044
2193.422868,0.9963550589834994
2193.541871,0.9962899991223754
2193.660873,0.9963336375800123
2193.779876,0.9962746563745284
2193.898878,0.9962355035498909
2194.01788,0.9965265464452233
2194.136883,0.996408763968515
2194.255885,0.9962598119927393
2194.374887,0.9963633287648086
2194.49389,0.9963046446930072
2194.612892,0.9963118181122732
2194.731895,0.9964012909308092
2194.850897,0.9961321992845915
2194.969899,0.9962400862437474
2195.088902,0.9960982317557455
2195.207904,0.9962495505695222
2195.326907,0.9964509129506756
2195.445909,0.9962756526496829
2195.564911,0.9960888684763746
2195.683914,0.9962353043028102
2195.802916,0.9962645940513138
2195.921918,0.996274756001999
2196.040921,0.9963221798090623
2196.159923,0.996221157861929
2196.278926,0.9962831247450981
2196.397928,0.9962684794908072
2196.51693,0.9963460918283208
2196.635933,0.996346191462935
2196.754935,0.9961203453819509
2196.873937,0.9962579191008948
2196.99294,0.9961561067442627
2197.111942,0.9962306220078833
2197.230945,0.9961868884435359
2197.349947,0.9962693761328423
2197.468949,0.9962105979736231
2197.587952,0.9962696750136999
2197.706954,0.9961969499819199
2197.825957,0.9961093881184168
2197.944959,0.9961469421502378
2198.063961,0.9960947454180356
2198.182964,0.9962577198493309
2198.301966,0.9961431567990499
2198.420968,0.9960746245073999
2198.539971,0.996049025718496
2198.658973,0.9959845834312624
2198.777976,0.9961304062482466
2198.896978,0.9961965515032196
2199.01598,0.9961946587315699
2199.134983,0.995953409601674
2199.253985,0.9957425885810537
2199.372987,0.9960186466864941
2199.49199,0.9961299081831679
2199.610992,0.9960794056770724
2199.729995,0.9960532091331892
2199.848997,0.9957138120360668
2199.967999,0.9957477664559768
2200.087002,0.9958100026362406
2200.206004,0.9959671538535616
2200.325007,0.995742090709884
2200.444009,0.9957358175544729
2200.563011,0.9957118206104342
2200.682014,0.9956577549264717
2200.801016,0.9958707488991437
2200.920018,0.9958024345089795
2201.039021,0.9956649236881147
2201.158023,0.9956626336614237
2201.277026,0.9955391791491875
2201.396028,0.9955200649804445
2201.51503,0.9957212799176616
2201.634033,0.99559224280157
2201.753035,0.9955331063787167
2201.872037,0.9954227078789293
2201.99104,0.9955305179960051
2202.110042,0.995314710374095
2202.229045,0.9953854797658247
2202.348047,0.9954634215002695
2202.467049,0.9954101656318264
2202.586052,0.99539135255748
2202.705054,0.9951975687266051
2202.824056,0.9952293160354144
2202.943059,0.9952772872445442
2203.062061,0.9953553200427099
2203.181064,0.9953548223651743
2203.300066,0.995311226778705
2203.419068,0.9949575560197244
2203.538071,0.9951681113145427
2203.657073,0.9953233696497431
2203.776076,0.9954185271123358
2203.895078,0.995389063160002
2204.01408,0.9951259170811471
2204.133083,0.9948306075350618
2204.252085,0.9951207424398323
2204.371087,0.9951101942158681
2204.49009,0.995342977713264
2204.609092,0.9950128771977536
2204.728095,0.9947503279443588
2204.847097,0.9948772661846921
2204.966099,0.9948593585550698
2205.085102,0.9946628932333443
2205.204104,0.9945971481889992
2205.323106,0.9944484670295386
2205.442109,0.994515395663493
2205.561111,0.9948112085273558
2205.680114,0.9948741820699473
2205.799116,0.9952275246242579
2205.918118,0.995142834365534
2206.037121,0.9951719924777451
2206.156123,0.9950168572572224
2206.275126,0.9950530765300134
2206.394128,0.9951016363049969
2206.51313,0.995180949065982
2206.632133,0.9950463101920985
2206.751135,0.9949971561184907
2206.870137,0.9950585493369846
2206.98914,0.9950092951578433
2207.108142,0.9950729777905559
2207.227145,0.9949665106780244
2207.346147,0.995055763176947
2207.465149,0.9948612487896469
2207.584152,0.9949045261952459
2207.703154,0.9949515862922975
2207.822156,0.9950136732083738
2207.941159,0.9949914846508645
2208.060161,0.9948974623981864
2208.179164,0.9948798528689468
2208.298166,0.9947931031281203
2208.417168,0.995056459716225
2208.536171,0.9950175537692664
2208.655173,0.99511118932656
2208.774175,0.9948711974518779
2208.893178,0.9949672071548257
2209.01218,0.9951061142724358
2209.131183,0.995132186394173
2209.250185,0.995185427390329
2209.369187,0.994959844424735
2209.48819,0.9948298116708941
2209.607192,0.9952701212738736
2209.726195,0.995079744309811
2209.845197,0.9951772669032825
2209.964199,0.9952156814871816
2210.083202,0.9949852162242568
2210.202204,0.9952193637920154
2210.321206,0.995165523880817
2210.440209,0.9951257180559836
2210.559211,0.9951733857195099
2210.678214,0.9951856264274345
2210.797216,0.9950539720781852
2210.916218,0.9951710968233549
2211.035221,0.9949975541174327
2211.154223,0.9953188907046573
2211.273225,0.9951710968233549
2211.392228,0.9950427280318298
2211.51123,0.9949588494653879
2211.630233,0.9950385488611483
2211.749235,0.99491397783314
2211.868237,0.994725161079424
2211.98724,0.9944758147384112
2212.106242,0.9947797729898505
2212.225245,0.9949571580367815
2212.344247,0.9951557713064706
2212.463249,0.9950967603189252
2212.582252,0.9950070066390962
2212.701254,0.9948180727483762
2212.820256,0.9948200623865113
2212.939259,0.994912584954546
2213.058261,0.995161145162145
2213.177264,0.994918753431695
2213.296266,0.9950458126690679
2213.415268,0.9950901927019803
2213.534271,0.995035762757112
2213.653273,0.9951041240621974
2213.772275,0.994948800431756
2213.891278,0.9949776543653486
2214.01028,0.9949619338426021
2214.129283,0.9947625634486408
2214.248285,0.9949688986005156
2214.367287,0.9948620446789642
2214.48629,0.9947401815427606
2214.605292,0.9950158622408627
2214.724294,0.9944009335288744
2214.843297,0.9942861862821886
2214.962299,0.994725161079424
2215.081302,0.9946097796529909
2215.200304,0.9952455384054778
2215.319306,0.9949287026689755
2215.438309,0.9948911945639171
2215.557311,0.9953507414187686
2215.676314,0.9949820322766592
2215.795316,0.9951998576836456
2215.914318,0.9956041899801665
2216.033321,0.9952236432444805
2216.152323,0.9955821873706977
2216.271325,0.9955432608681897
2216.390328,0.9952388702827087
2216.50933,0.995489303885698
2216.628333,0.9953861765359044
2216.747335,0.9952861452518188
2216.866337,0.9951612446782646
2216.98534,0.994903431800869
2217.104342,0.9945348883562758
2217.223344,0.9943153192942432
2217.342347,0.9937214927161564
2217.461349,0.9922817399248752
2217.580352,0.9891829298541466
2217.699354,0.9825608532565042
2217.818356,0.9787735212866122
2217.937359,0.9876034778504985
2218.056361,0.9908824195261937
2218.175364,0.9918069475110347
2218.294366,0.9918415621775253
2218.413368,0.9915687440916184
2218.532371,0.9911087629182449
2218.651373,0.9906674213693002
2218.770375,0.9904732695822085
2218.889378,0.9905001117715242
2219.00838,0.991682483549399
2219.127383,0.9935563499278128
2219.246385,0.9947805688139872
2219.365387,0.9953629843081816
2219.48439,0.9952164776600453
2219.603392,0.9955537141273083
2219.722394,0.9952822636434214
2219.841397,0.9954241014716959
