nu,[0]1-1-Dichloroethane-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
613.6409,0.9994423955191933
613.760102,0.9994537592438331
613.879304,0.9987966246375305
613.998506,0.9990877263748347
614.117708,0.9987620668721708
614.23691,0.9997688667154142
614.356112,0.9984465079199795
614.475314,0.9987576723287446
614.594516,0.9990345663312498
614.713718,0.9990724804124572
614.83292,0.9987733529472926
614.952122,0.9995596070014768
615.071324,0.9988908156002679
615.190526,1.0001054855632108
615.309728,0.9981347417603759
615.42893,0.9982546249417021
615.548132,0.9992243709558372
615.667334,0.9983573506277545
615.786536,0.9979350349798793
615.905738,0.9988430697604168
616.02494,0.9980700647246683
616.144142,0.9980532972884278
616.263344,0.9985402664489672
616.382546,0.9984185518091452
616.501748,0.9989301726737317
616.62095,0.9976327064693629
616.740152,0.9972843939471695
616.859354,0.998232863228082
616.978556,0.9978499147518248
617.097758,0.9982233800609265
617.21696,0.9976652298257216
617.336162,0.9971920496878952
617.455364,0.998453497069997
617.574566,0.9963736909973112
617.693768,0.9969538489614345
617.81297,0.9971345133665671
617.932172,0.9973854239733608
618.051374,0.9970734906016647
618.170576,0.9961723442211378
618.289778,0.9971552539801467
618.40898,0.9962845195424491
618.528182,0.9969298226631925
618.647384,0.9964098600187582
618.766586,0.9965225603470097
618.885788,0.9967880693213114
619.00499,0.9963764808475518
619.124192,0.9966909868913505
619.243394,0.9963008587425507
619.362596,0.9957134137506217
619.481798,0.9950887000678107
619.601,0.995856806806254
619.720202,0.9953377024094616
619.839404,0.9954143463633015
619.958606,0.9945238490802831
620.077808,0.9946822893488739
620.19701,0.9945701949715011
620.316212,0.994987803189182
620.435414,0.9944655716902712
620.554616,0.9939844662129884
620.673818,0.9942698801224444
620.79302,0.993682539597128
620.912222,0.993623119157949
621.031424,0.9929159112929847
621.150626,0.9940369499783637
621.269828,0.9936756832112594
621.38903,0.9940081233248028
621.508232,0.992721418117191
621.627434,0.992144913707324
621.746636,0.992270527204566
621.865838,0.9924664207406921
621.98504,0.9921215985758058
622.104242,0.9909752695588594
622.223444,0.9910601997786685
622.342646,0.9914573971739035
622.461848,0.9911363161248418
622.58105,0.9911925151471933
622.700252,0.9903472893948274
622.819454,0.9902792548730586
622.938656,0.9899359845647405
623.057858,0.9898261077687288
623.17706,0.9896479551035513
623.296262,0.9893520945983251
623.415464,0.9889000639879553
623.534666,0.9889742342741054
623.653868,0.9887339427317815
623.77307,0.9881458210194164
623.892272,0.9885421469516837
624.011474,0.9878553488495379
624.130676,0.9874908974712271
624.249878,0.9869380573783167
624.36908,0.9873526584225403
624.488282,0.9873032920237894
624.607484,0.9862898520333914
624.726686,0.9863401540985369
624.845888,0.9852715406646153
624.96509,0.9851917369019175
625.084292,0.9854538327611373
625.203494,0.9851631667558165
625.322696,0.9843477892666073
625.441898,0.984397992284026
625.5611,0.9840731945411474
625.680302,0.9842424696878538
625.799504,0.9832331547810413
625.918706,0.9834111360888791
626.037908,0.981808499831059
626.15711,0.982338819594417
626.276312,0.9810871357174697
626.395514,0.9815630783850602
626.514716,0.9810665331039479
626.633918,0.9812186102022497
626.75312,0.9799379751340498
626.872322,0.9804947380096138
626.991524,0.9792904501630656
627.110726,0.9794931842685053
627.229928,0.9788459532071354
627.34913,0.9786599901430766
627.468332,0.9785063525854879
627.587534,0.9778157709045802
627.706736,0.9768863101350962
627.825938,0.9778128374616676
627.94514,0.9764741510838956
628.064342,0.9760485011524509
628.183544,0.9760397167554704
628.302746,0.9755303569777921
628.421948,0.9746566732467021
628.54115,0.9746342564010122
628.660352,0.974303911384736
628.779554,0.9735277005284767
628.898756,0.9727803182859872
629.017958,0.9721754370655745
629.13716,0.972277520845771
629.256362,0.9715388706525554
629.375564,0.9710697306844529
629.494766,0.9697625803206331
629.613968,0.9703514048970674
629.73317,0.9693146534875907
629.852372,0.9693592429872018
629.971574,0.9683429182968053
630.090776,0.9680960223332129
630.209978,0.9675879053138763
630.32918,0.9672802612779807
630.448382,0.967044273685886
630.567584,0.9658738918796684
630.686786,0.9653283272672726
630.805988,0.9653823871672627
630.92519,0.9646094254876222
