nu,[0]Diisopropylamine-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
842.905298,0.9111825660397427
843.0249,0.9114432015227275
843.144502,0.9115534928226009
843.264104,0.9115525812695638
843.383706,0.9119190990723767
843.503308,0.9118461484625141
843.62291,0.9117403804439562
843.742512,0.9121352495116721
843.862114,0.9121087979729854
843.981716,0.9116865893483629
844.101318,0.9119227467560683
844.22092,0.9119428092771839
844.340522,0.9118944775890933
844.460124,0.9116765608510369
844.579726,0.9118415892431699
844.699328,0.9119856715964765
844.81893,0.9116938828702518
844.938532,0.9119656081324002
845.058134,0.9116838542926975
845.177736,0.9119400734528598
845.297338,0.9119984394852538
845.41694,0.9120905559794465
845.536542,0.9120431285036606
845.656144,0.9124828392533771
845.775746,0.9123094839831912
845.895348,0.9127493231471941
846.01495,0.9126142462433058
846.134552,0.9124125807797406
846.254154,0.9125850430546796
846.373756,0.9130076677596833
846.493358,0.9128689011407141
846.61296,0.9131473686196938
846.732562,0.9132076383349014
846.852164,0.9135839573982992
846.971766,0.9133976052795524
847.091368,0.9137301425259814
847.21097,0.9136616153350937
847.330572,0.9135026520442328
847.450174,0.9141990063423836
847.569776,0.9139960766890005
847.689378,0.9145940256311466
847.80898,0.9145108013615758
847.928582,0.914633354019803
848.048184,0.9147934288628966
848.167786,0.9149141895655376
848.287388,0.9150843794319637
848.40699,0.9152536857025058
848.526592,0.9154449937138084
848.646194,0.9160310660329227
848.765796,0.9162298663433055
848.885398,0.9160090815511528
849.005,0.9163618129439861
849.124602,0.916925548789951
849.244204,0.9167394317950608
849.363806,0.9169062935556072
849.483408,0.9174144003748304
849.60301,0.9175144039945695
849.722612,0.9178934157039499
849.842214,0.9178612899966034
849.961816,0.9181284264984684
850.081418,0.918658339465747
850.20102,0.9187667475457549
850.320622,0.918975331270805
850.440224,0.9190856149274446
850.559826,0.9195425140080802
850.679428,0.9199803204344111
850.79903,0.9200373609825168
850.918632,0.9202913263397551
851.038234,0.9206705644839003
851.157836,0.9209523327849838
851.277438,0.9210720643706303
851.39704,0.9213640904987316
851.516642,0.9215769501879844
851.636244,0.9223578565319446
851.755846,0.9222453357373557
851.875448,0.9227905438238968
851.99505,0.9230895764007573
852.114652,0.9235253775217922
852.234254,0.9235983389085533
852.353856,0.9240408484854733
852.473458,0.9244974374328098
852.59306,0.9249024560029971
852.712662,0.9253529931959726
852.832264,0.9256704437122901
852.951866,0.9258713359946
853.071468,0.9262056358843936
853.19107,0.9268996237716908
853.310672,0.9271017099162625
853.430274,0.9272667487086443
853.549876,0.9276766912021907
853.669478,0.9282464595915842
853.78908,0.9286243327926182
853.908682,0.9288574467547276
854.028284,0.929398199132417
854.147886,0.9296807791349373
854.267488,0.9301327138048263
854.38709,0.9301875932538686
854.506692,0.9307393580787697
854.626294,0.9315038088558572
854.745896,0.9317693252756737
854.865498,0.9321943089769191
854.9851,0.9318587794246306
855.104702,0.9325989691119128
855.224304,0.9333406800834029
855.343906,0.9334750908186756
855.463508,0.9341119379708084
855.58311,0.9343623135190094
855.702712,0.9347408068957199
855.822314,0.9350091160078149
855.941916,0.9354140626196608
856.061518,0.9354954471832859
856.18112,0.9355843234723252
856.300722,0.9360718899048812
856.420324,0.93665337107973
856.539926,0.9371742951575243
856.659528,0.9373870578701793
856.77913,0.937661752518936
856.898732,0.9382676777038261
857.018334,0.938295826156382
857.137936,0.9385548315455007
857.257538,0.9391453682388627
857.37714,0.9394177598905326
857.496742,0.9402570346305129
857.616344,0.9403303775395504
857.735946,0.9409389681516513
857.855548,0.9409926032014204
857.97515,0.9415112329951711
858.094752,0.942152620512503
858.214354,0.9420018881521314
858.333956,0.942201613722582
858.453558,0.9425314420039672
858.57316,0.9428877862338612
858.692762,0.9432584139574285
858.812364,0.9436112585820805
858.931966,0.9437311048219956
859.051568,0.9443230097675281
859.17117,0.9445147267971311
859.290772,0.9446781419798728
859.410374,0.9451052330153503
859.529976,0.9453765171446361
859.649578,0.9456459878497739
859.76918,0.9460933842029231
859.888782,0.9461548822715619
860.008384,0.9466110388497208
860.127986,0.9469272597426459
860.247588,0.9471630739879771
860.36719,0.9475116941413785
860.486792,0.9478888788504249
860.606394,0.9480993335411361
860.725996,0.9482709550517852
860.845598,0.9486493906557332
860.9652,0.9487309780115356
861.084802,0.9490982079544368
861.204404,0.949391524615785
861.324006,0.9496450459964556
861.443608,0.9496991773068051
861.56321,0.950253013354696
861.682812,0.9503081296278271
861.802414,0.9507377659929227
861.922016,0.9509517060576258
862.041618,0.9513844875342016
862.16122,0.9513017206841963
862.280822,0.9516118956009036
862.400424,0.9515186422046259
862.520026,0.9517841529428266
862.639628,0.9524496826412651
862.75923,0.9524658744234997
862.878832,0.9527992958248895
862.998434,0.9530823192426466
863.118036,0.9532843941135055
863.237638,0.9532720014969343
863.35724,0.9539547886586404
863.476842,0.953680089238122
863.596444,0.9539547886586404
863.716046,0.9541341490182537
863.835648,0.9543154517297794
863.95525,0.9546848432822539
864.074852,0.9546141992177136
864.194454,0.9550037612762504
864.314056,0.9554211891212693
864.433658,0.9556552959895244
864.55326,0.9549798864806547
864.672862,0.9555893580489861
864.792464,0.9557231499243257
864.912066,0.9562221676408791
865.031668,0.9561676645306769
865.15127,0.9559774060967774
865.270872,0.9565645564608365
865.390474,0.9566410846864415
865.510076,0.9564832519290288
865.629678,0.9567826780446251
865.74928,0.9569319477851371
865.868882,0.9572602317407073
865.988484,0.9573320289504496
866.108086,0.9572803344166513
866.227688,0.9577227001097585
866.34729,0.9577983631917195
866.466892,0.957768671902678
866.586494,0.9577581365052318
866.706096,0.9579707824143586
866.825698,0.9580914943376342
866.9453,0.9585668255912316
867.064902,0.9585217740091494
867.184504,0.9586933647636113
867.304106,0.9584805584590077
867.423708,0.9583971742776862
867.54331,0.9586607697433279
867.662912,0.9589675902783131
867.782514,0.959117200891721
867.902116,0.9592342203282703
868.021718,0.9593445386067875
868.14132,0.9590491059878554
868.260922,0.9596391025933981
868.380524,0.9597341115674215
868.500126,0.9596544569418741
868.619728,0.9597859386087637
868.73933,0.9598348889398556
868.858932,0.9598416078075942
868.978534,0.9602361837882127
869.098136,0.9600441557548985
869.217738,0.9602534681950802
869.33734,0.9603619829679554
869.456942,0.9605050875644453
869.576544,0.9602400247406297
869.696146,0.9604407358793839
869.815748,0.9607471653470311
869.93535,0.9608422840246973
870.054952,0.9605694435612139
870.174554,0.9606991291896776
870.294156,0.9610921354978277
870.413758,0.9612065122672347
870.53336,0.9611565308281255
870.652962,0.9611565308281255
870.772564,0.9612776441809908
870.892166,0.9609768113611545
871.011768,0.9614670345312315
871.13137,0.9614833796097513
871.250972,0.9614862640642168
871.370574,0.9615381857243485
871.490176,0.9619632795412515
871.609778,0.9615689554386044
871.72938,0.961697814311985
871.848982,0.9621114332938471
871.968584,0.9618209195107815
872.088186,0.9619209540881185
872.207788,0.9620335054238716
872.32739,0.9620970017305847
872.446992,0.9622047626292761
872.566594,0.9625415932381144
872.686196,0.961964241505012
872.805798,0.9627995889549841
872.9254,0.9623847117446057
873.045002,0.9627928493814499
873.164604,0.9625002048394622
873.284206,0.9624299448890282
873.403808,0.9626474786369608
873.52341,0.962672507796783
873.643012,0.9631385540646556
873.762614,0.9629353532681859
873.882216,0.9632339095015243
874.001818,0.9630528385477409
874.12142,0.9635547198053394
874.241022,0.9634439173838231
874.360624,0.9633755152939918
874.480226,0.9634169413318029
874.599828,0.9635922991722047
874.71943,0.9635142513569509
874.839032,0.9637821455543962
874.958634,0.9637426312964763
875.078236,0.9640819284154822
875.197838,0.9637349213862656
875.31744,0.9637667251634309
875.437042,0.9642333011606931
875.556644,0.9642159451174771
875.676246,0.9642169093339042
875.795848,0.964204374595559
875.91545,0.9643557665663292
876.035052,0.9643991635522495
876.154654,0.964504288790298
876.274256,0.9647521982475179
876.393858,0.9649104305827274
876.51346,0.9648380650141763
876.633062,0.9647502687450509
876.752664,0.9649297289843224
876.872266,0.9650696539393392
876.991868,0.9650600032910531
877.11147,0.9653003331516985
877.231072,0.9653206046715449
877.350674,0.96545189720147
877.470276,0.9655938290620947
877.589878,0.9653910756478453
877.70948,0.9657695831321192
877.829082,0.965637281762081
877.948684,0.9663231276786212
878.068286,0.9657251587530638
878.187888,0.9661530697736843
878.30749,0.9660574253542535
878.427092,0.9663250603268091
878.546694,0.9662265001973078
878.666296,0.966780306632312
878.785898,0.9667764395188196
878.9055,0.9666875001776564
879.025102,0.9669156653501296
879.144704,0.9669765829559311
879.264306,0.9673808636563866
879.383908,0.9673363651601318
879.50351,0.9671380815300404
879.623112,0.9674698667899244
879.742714,0.9674524524890513
879.862316,0.9676159657700051
879.981918,0.967722409380531
880.10152,0.9677785389080157
880.221122,0.9678791931099899
880.340724,0.9682596443866612
880.460326,0.9681560461473165
880.579928,0.9683458233299178
880.69953,0.9681879958240062
880.819132,0.9683806844070533
880.938734,0.9685637256532591
881.058336,0.9688126785198251
881.177938,0.9684852751687687
881.29754,0.9685133616490006
881.417142,0.9688775911438345
881.536744,0.9692584348680442
881.656346,0.9691556989190496
881.775948,0.9693427640201426
881.89555,0.9695705863377612
882.015152,0.9693757222344057
882.134754,0.9698391945907022
882.254356,0.969956552233242
882.373958,0.9698915673212611
882.49356,0.9700263916191905
882.613162,0.9702349697147303
882.732764,0.9703882789510561
882.852366,0.9704144797882974
882.971968,0.9705940230743002
883.09157,0.970609552702906
883.211172,0.9705794642731453
883.330774,0.9711017765143188
883.450376,0.971150332817042
883.569978,0.9713416682785311
883.68958,0.971103718719814
883.809182,0.9714193787203697
883.928784,0.9713523530956485
884.048386,0.971636029397477
884.167988,0.9720869731259718
884.28759,0.9718818844122624
884.407192,0.9719819934018814
884.526794,0.9719936572557851
884.646396,0.9721666875260139
884.765998,0.9725118679659887
884.8856,0.9726188501553774
885.005202,0.9727666994568633
885.124804,0.9730400853083239
885.244406,0.9728561981100883
885.364008,0.9733758420524633
885.48361,0.9733349611256026
885.603212,0.9732814291748828
885.722814,0.9735929290695439
885.842416,0.9737827982023511
885.962018,0.9738110383129787
886.08162,0.9737681915699281
886.201222,0.9740175081381292
886.320824,0.9739931580048037
886.440426,0.974332166607865
886.560028,0.9741957696525496
886.67963,0.9745017151551506
886.799232,0.9745757800999346
886.918834,0.974640104224094
887.038436,0.9747843616343042
887.158038,0.9752182372053861
887.27764,0.9749608135721787
887.397242,0.9753723338601797
887.516844,0.9753986692687204
887.636446,0.9754396368731434
887.756048,0.9756776731837894
887.87565,0.9758172050673466
887.995252,0.975830866603848
888.114854,0.9761187791745124
888.234456,0.9762622791820431
888.354058,0.9762954726638213
888.47366,0.9765727799538292
888.593262,0.976665558774849
888.712864,0.9769136633347231
888.832466,0.9768052319361469
888.952068,0.9769849806351962
889.07167,0.976995727529091
889.191272,0.977300597753362
889.310874,0.9772331663385276
889.430476,0.9773064615745399
889.550078,0.9774902124613581
889.66968,0.977620227305411
889.789282,0.9780054855658628
889.908884,0.9777971925814276
890.028486,0.9778930214018361
890.148088,0.977983969681856
890.26769,0.9783987228064499
890.387292,0.9784290536369823
890.506894,0.9785229873348769
890.626496,0.9784437301828607
890.746098,0.9786873930064388
890.8657,0.9786962012326129
890.985302,0.97915433825049
891.104904,0.9789369901139342
891.224506,0.9793609616138591
891.344108,0.9794020956380554
891.46371,0.9793795696489055
891.583312,0.9790221613369686
891.702914,0.9794432313899168
891.822516,0.9796322821763892
891.942118,0.9797772784836134
892.06172,0.9799056377144407
892.181322,0.9799536542670847
892.300924,0.9800144132771591
892.420526,0.9799614939276775
892.540128,0.9801467241537347
892.65973,0.9802074951345132
892.779332,0.9804819916608712
892.898934,0.980402575835931
893.018536,0.9806800690283273
893.138138,0.9804074778610652
893.25774,0.9805408223452737
893.377342,0.9807428345612207
893.496944,0.9807575458140733
893.616546,0.9806584943041315
893.736148,0.9808056041112369
893.85575,0.9811940800436229
893.975352,0.9810096328951499
894.094954,0.981098908833737
894.214556,0.9811097009810908
894.334158,0.9814698343217767
894.45376,0.9813059425447893
894.573362,0.9814129107221864
894.692964,0.9817368304265364
894.812566,0.9814639455204373
894.932168,0.9816416065724166
895.05177,0.9815444288637418
895.171372,0.9814688528524331
895.290974,0.9816092129338977
895.410576,0.981653386342374
895.530178,0.9815247981714722
895.64978,0.9817947546082781
895.769382,0.9816808730220032
895.888984,0.9819587280236968
896.008586,0.9817623559159574
896.128188,0.9817535200945154
896.24779,0.9818988303681844
896.367392,0.9817358486901968
896.486994,0.9817957364035236
896.606596,0.9819940791742225
896.726198,0.9819724755421215
896.8458,0.9822140704860646
896.965402,0.9821138897601789
897.085004,0.9820451441940186
897.204606,0.9820304136273352
897.324208,0.9819783673946503
897.44381,0.9819764034398795
897.563412,0.9817741371349156
897.683014,0.9817702100462212
897.802616,0.9819027579713611
897.922218,0.9817662829732352
898.04182,0.9818487548047734
898.161422,0.9819390890455267
898.281024,0.9819165047061996
898.400626,0.9821021044642138
898.520228,0.9819508723852952
898.63983,0.9818782107092539
898.759432,0.9818821382299517
898.879034,0.981627863686125
898.998636,0.9815110569204868
899.118238,0.9815856545954884
899.23784,0.9815473735014454
899.357442,0.9817181776039606
899.477044,0.981755483603519
899.596646,0.9814914268956493
899.716248,0.9814021152395437
899.83585,0.9814305763135692
899.955452,0.9813186996049631
900.075054,0.9810312153444797
900.194656,0.981354027714051
900.314258,0.9812244975315728
900.43386,0.9809036895758394
900.553462,0.9807781419387939
900.673064,0.9809291934033167
900.792666,0.9806830110729474
900.912268,0.9804741478363133
901.03187,0.9805133675866164
901.151472,0.9805408223452737
901.271074,0.9803515962274688
901.390676,0.9803172845220592
901.510278,0.9802800331730275
901.62988,0.9800585149180361
901.749482,0.979973253536162
901.869084,0.9796499157161698
901.988686,0.9795343238461697
902.108288,0.9794167867796731
902.22789,0.9794892663036042
902.347492,0.979328643235382
902.467094,0.9790955907526375
902.586696,0.9792238606765227
902.706298,0.9786962012326129
902.8259,0.9786433530646597
902.945502,0.9783233890051823
903.065104,0.9783136058202083
903.184706,0.9780289579791842
903.304308,0.977811859649319
903.42391,0.977761014754596
903.543512,0.9772751882681452
903.663114,0.9771950549882166
903.782716,0.9770406703662348
903.902318,0.9770719361679366
904.02192,0.9769224555972582
904.141522,0.9762564216259407
904.261124,0.9764389986472043
904.380726,0.975992867973446
904.500328,0.9756181586609366
904.61993,0.9757713427364816
904.739532,0.9756806002211995
904.859134,0.9751782540773205
904.978736,0.9749452143239559
905.098338,0.9747424468079292
905.21794,0.9743818588155025
905.337542,0.9739571209246476
905.457144,0.9738831029961742
905.576746,0.973803247855834
905.696348,0.9733534546655521
905.81595,0.9732259537144855
905.935552,0.9726169049196224
906.055154,0.9725585496560026
906.174756,0.9723329422439541
906.294358,0.972012125310719
906.41396,0.9718585595269363
906.533562,0.9714077217577669
906.653164,0.9708444686383418
906.772766,0.9706270238320944
906.892368,0.9704358291416948
907.01197,0.970057432960381
907.131572,0.9697616105585377
907.251174,0.9695492560194962
907.370776,0.9691440691204415
907.490378,0.9691421308342416
907.60998,0.9687187082476406
907.729582,0.9684300730813585
907.849184,0.9679856656771159
907.968786,0.9676372535554169
908.088388,0.9674437454561606
908.20799,0.9672406036002563
908.327592,0.9669659462720205
908.447194,0.9665173781488028
908.566796,0.9660429346015542
908.686398,0.9658198044561852
908.806,0.965502102005438
908.925602,0.9654741028504695
909.045204,0.9651401065955674
909.164806,0.9647936834839688
909.284408,0.964583381384731
909.40401,0.964155201426381
909.523612,0.9640211931671725
909.643214,0.9634188681676124
909.762816,0.9628053657698483
909.882418,0.9632213875420936
910.00202,0.9626792465279231
910.121622,0.9622499873158915
910.241224,0.9621681995429993
910.360826,0.9622432515895554
910.480428,0.9614862640642168
910.60003,0.9618632405622963
910.719632,0.9615295319196192
910.839234,0.9608903273399714
910.958836,0.9611296188220322
911.078438,0.9605896157313357
911.19804,0.9607193040832263
911.317642,0.9601392048311699
911.437244,0.9600383955072448
911.556846,0.9597561857058392
911.676448,0.9593656444187999
911.79605,0.9592956132829249
911.915652,0.959035679394358
912.035254,0.9589215609386927
912.154856,0.9587182911151364
912.274458,0.9586732324143418
912.39406,0.9580493392393024
912.513662,0.9581547304630297
912.633264,0.9578290132297397
912.752866,0.9577140806442451
912.872468,0.9574047889494948
912.99207,0.957294693729362
913.111672,0.9570697559075649
913.231274,0.9567463209936479
913.350876,0.956671697690957
913.470478,0.956183919519141
913.59008,0.956157146744215
913.709682,0.9554230999655583
913.829284,0.9551833188612545
913.948886,0.9546991636623057
914.068488,0.9540501889074392
914.18809,0.9539452491584514
914.307692,0.9532672351488426
914.427294,0.9527602318545776
914.546896,0.9528698055816094
914.666498,0.9523572995027035
914.7861,0.9522811139662054
914.905702,0.9518488764658016
915.025304,0.9519297870589527
915.144906,0.9519002776929514
915.264508,0.9518631543060321
915.38411,0.9518155623381259
915.503712,0.9516318796605432
915.623314,0.9517403718787635
915.742916,0.9518136587089049
915.862518,0.9518422135469866
915.98212,0.9517184821019437
916.101722,0.9518612505816272
916.221324,0.951688027597791
916.340926,0.9517679727497587
916.460528,0.9513873416919454
916.58013,0.9519707209198679
916.699732,0.9512788897168725
916.819334,0.951606185946659
916.938936,0.9513911472489233
917.058538,0.9512950615954583
917.17814,0.9514501353286643
917.297742,0.9513645086697421
917.417344,0.9511885225148595
917.536946,0.9512474980314776
917.656548,0.9510705824505027
917.77615,0.9508128772432914
917.895752,0.9507929103825221
918.015354,0.9507444211805778
918.134956,0.9508461562763746
918.254558,0.9506721673502483
918.37416,0.9503242850033511
918.493762,0.9500373304016059
918.613364,0.950253013354696
918.732966,0.9497989009558222
918.852568,0.9498976851782122
918.97217,0.949706774930614
919.091772,0.9494162091163221
919.211374,0.9493639926607864
919.330976,0.9491048516651454
919.450578,0.9487746206402969
919.57018,0.9487717743207045
919.689782,0.9489387728484243
919.809384,0.9488211117357308
919.928986,0.9486787992426743
920.048588,0.9484426076287391
920.16819,0.9486199829804441
920.287792,0.9481382064106996
920.407394,0.9483316463350088
920.526996,0.9480433973305915
920.646598,0.9482491450706347
920.7662,0.9481258806941336
920.885802,0.9483316463350088
921.005404,0.9482946621219986
921.125006,0.9483174214670006
921.244608,0.9483667352550642
921.36421,0.948321214744273
921.483812,0.9483050934206539
921.603414,0.9484881339665286
921.723016,0.9484606282094791
921.842618,0.9486399042092589
921.96222,0.948472958277791
922.081822,0.9485896276266771
922.201424,0.948644647420638
922.321026,0.9486740558605365
922.440628,0.9490137419727207
922.56023,0.9492064113176181
922.679832,0.9490763789466883
922.799434,0.9491912241365348
922.919036,0.9494247539006556
923.038638,0.9492396341234098
923.15824,0.9498045997663244
923.277842,0.9498872363611438
923.397444,0.9499670302402942
923.517046,0.9499898297226126
923.636648,0.9502587148898808
923.75625,0.9505809072027399
923.875852,0.9505656980298983
923.995454,0.9508490088191223
924.115056,0.9510591696719901
924.234658,0.9512922077145544
924.35426,0.9511856689535723
924.473862,0.9517955744211907
924.593464,0.9516271215130403
924.713066,0.9522630207969257
924.832668,0.9521944603276348
924.95227,0.9520992456424157
925.071872,0.9525706514323161
925.191474,0.9526944936665731
925.311076,0.9528955334136843
925.430678,0.9531795385973122
925.55028,0.9535427691925522
925.669882,0.9536982093319578
925.789484,0.953818382877108
925.909086,0.9541055254231392
926.028688,0.954640928789504
926.14829,0.9544185233643342
926.267892,0.9548748444705583
926.387494,0.9548691152386791
926.507096,0.9553925269155309
926.626698,0.9551021317296532
926.7463,0.9556189817782511
926.865902,0.9558684308841875
926.985504,0.955455584903198
927.105106,0.9558712984937816
927.224708,0.9559305643515108
927.34431,0.9561485413686186
927.463912,0.956474643618499
927.583514,0.9566343882222864
927.703116,0.9563579608297723
927.822718,0.9568372162115967
927.94232,0.9566334315883764
928.061922,0.9568410435681163
928.181524,0.956879317975342
928.301126,0.9570544429139747
928.420728,0.9570257317113574
928.54033,0.9574086185763099
928.659932,0.9575867131416461
928.779534,0.9576757728471804
928.899136,0.9581173631572089
929.018738,0.9583214638915178
929.13834,0.9588736160592778
929.257942,0.959229424169159
929.377544,0.9593080842069583
929.497146,0.9597936169269858
929.616748,0.9602813159494483
929.73635,0.9603389345569462
929.855952,0.9607356364502204
929.975554,0.9609787333166993
930.095156,0.9613228252920152
930.214758,0.9613420519407868
930.33436,0.9618767067419273
930.453962,0.9620056068567454
930.573564,0.9622095736651168
930.693166,0.9624443814464755
930.812768,0.9626022352686924
930.93237,0.9627312326108473
931.051972,0.9630615060622917
931.171574,0.9631202546059738
931.291176,0.9634227218507924
931.410778,0.9637378125953666
931.53038,0.9638669621150789
931.649982,0.9640019129361121
931.769584,0.964184126516298
931.889186,0.9643981991535682
932.008788,0.9645679481740947
932.12839,0.9644956082907613
932.247992,0.964759916295976
932.367594,0.9651169435109672
932.487196,0.9651401065955674
932.606798,0.9651430020202304
932.7264,0.9655291364427745
932.846002,0.9659048003387414
932.965604,0.965655629044733
933.085206,0.9658709942623392
933.204808,0.9661859195364993
933.32441,0.9662351962749419
933.444012,0.966769672107429
933.563614,0.9662757790054168
933.683216,0.9664642211548353
933.802818,0.9667232682768687
933.92242,0.967144851520306
934.042022,0.9672957378859737
934.161624,0.9671912755873477
934.281226,0.967597581241309
934.400828,0.9677475704902679
934.52043,0.9677107967812942
934.640032,0.9682189783355901
934.759634,0.968071820235182
934.879236,0.9683651904400549
934.998838,0.9686470257155166
935.11844,0.9685695370530473
935.238042,0.968846587556978
935.357644,0.9687710204703033
935.477246,0.9692332344763441
935.596848,0.9693088376171174
935.71645,0.9695676776303652
935.836052,0.9696908205448338
935.955654,0.9696733662671531
936.075256,0.9700671335832137
936.194858,0.9700011712608745
936.31446,0.9701583241796614
936.434062,0.9703125916171422
936.553664,0.970440681332971
936.673266,0.9704892045801087
936.792868,0.9708687400534493
936.91247,0.9706182882281902
937.032072,0.9709765124648534
937.151674,0.971041570070594
937.271276,0.9713086432232387
937.390878,0.9715631594279301
937.51048,0.9716233982111977
937.630082,0.9717808139520386
937.749684,0.9720811406216306
937.869286,0.9722969665906448
937.988888,0.9724389323110124
938.10849,0.9725780010215087
938.228092,0.9725653575896779
938.347694,0.9728211759173595
938.467296,0.9731451793125113
938.586898,0.9731987037692825
938.7065,0.9735919554771015
938.826102,0.9734352197898312
938.945704,0.973506283154657
939.065306,0.9737750079711265
939.184908,0.9736912669213578
939.30451,0.9739746523106062
939.424112,0.9739756262857455
939.543714,0.9742853997862805
939.663316,0.9742707856148903
939.782918,0.9745748055246418
939.90252,0.9743477560472459
940.022122,0.974640104224094
940.141724,0.9745631106971446
940.261326,0.9746771412517535
940.380928,0.9747648661420271
940.50053,0.9750066378072777
940.620132,0.9749461892696576
940.739734,0.9750085878225033
940.859336,0.9751714278534338
940.978938,0.9749432644354771
941.09854,0.9751207202575943
941.218142,0.9747190532699294
941.337744,0.975197757837439
941.457346,0.9750924421667412
941.576948,0.975390866110579
941.69655,0.9752006834351009
941.816152,0.9749861628828711
941.935754,0.9753528266085758
942.055356,0.9754474404214525
942.174958,0.9752611477518484
942.29456,0.9755518188817257
942.414162,0.975456219487922
942.533764,0.9752874801583236
942.653366,0.975467925032789
942.772968,0.9754415877543681
942.89257,0.9755986464928856
943.012172,0.9755420634123143
943.131774,0.9754425631964435
943.251376,0.9755020670076463
943.370978,0.9754474404214525
943.49058,0.9753128379624576
943.610182,0.9756630381284548
943.729784,0.9756445007068364
943.849386,0.9755888905552005
943.968988,0.9754786552389805
944.08859,0.9757137739255568
944.208192,0.9754103741229806
944.327794,0.9754659740988899
944.447396,0.9755586477683589
944.566998,0.9756786488619503
944.6866,0.9757196282257632
944.806202,0.9756727948076194
944.925804,0.9756396224965285
945.045406,0.9757049925411078
945.165008,0.9758093985609321
945.28461,0.9756893813861166
945.404212,0.9759284545698254
945.523814,0.9755596233274945
945.643416,0.9757137739255568
945.763018,0.9758035437221052
945.88262,0.9758396491211687
946.002222,0.9758484317175324
946.121824,0.9759294304987679
946.241426,0.9760075079762652
946.361028,0.9760982808953824
946.48063,0.9761900384463239
946.600232,0.9760602138047405
946.719834,0.9758650212818826
946.839436,0.9760592377450148
946.959038,0.9760387407162416
947.07864,0.9760592377450148
947.198242,0.9762554453700073
947.317844,0.9762222532491339
947.437446,0.9759645645906757
947.557048,0.9761812527755135
947.67665,0.9761548962375034
947.796252,0.9760280043491439
947.915854,0.9761646578352736
948.035456,0.9763940834863231
948.155058,0.9762163959331864
948.27466,0.9763511230917853
948.394262,0.976360886651834
948.513864,0.9765288351674963
948.633466,0.9764409515271544
948.753068,0.9762827809051733
948.87267,0.9762417778894447
948.992272,0.9761451347373485
949.111874,0.9761431824490314
949.231476,0.9763267146188152
949.351078,0.9760621659271203
949.47068,0.9762818046228806
949.590282,0.9761812527755135
949.709884,0.9761168269389062
949.829486,0.9763579575735676
949.949088,0.9760299564071047
950.06869,0.9765337178238789
950.188292,0.9763706503095186
950.307894,0.9763882251393973
950.427496,0.9765610611507827
950.547098,0.9765581314719938
950.6667,0.9765444597538554
950.786302,0.9766313760784926
950.905904,0.9768921714705411
951.025506,0.9769869346071115
951.145108,0.9768667726042695
951.26471,0.9771452193112328
951.384312,0.9772927793798535
951.503914,0.9771803971723256
951.623516,0.9772790973767165
951.743118,0.9774833700538194
951.86272,0.977788392446295
951.982322,0.9778108818379483
952.101924,0.9777600369940701
952.221526,0.9779526746955486
952.341128,0.9781003566991383
952.46073,0.9781277438925448
952.580332,0.9781326345434909
952.699934,0.9781326345434909
952.819536,0.978345890701898
952.939138,0.9784026364091684
953.05874,0.9786766275043262
953.178342,0.9784261183542243
953.297944,0.9787392648128589
953.417546,0.9784535146690849
953.537148,0.9785914863414276
953.65675,0.9786374812221569
953.776352,0.9789575480065837
953.895954,0.9788342071261735
954.015556,0.9790211823152968
954.135158,0.9790505533913302
954.25476,0.9791602131941443
954.374362,0.9792032971913658
954.493964,0.979115172860273
954.613566,0.9793609616138591
954.733168,0.9794833893856372
954.85277,0.9797253516639266
954.972372,0.9794804509398767
955.091974,0.9792532378329981
955.211576,0.9795676285793578
955.331178,0.9801163400762416
955.45078,0.979820389632305
955.570382,0.979814510727604
955.689984,0.9799908932134823
955.809586,0.9801741686462322
955.929188,0.9801878911806507
956.04879,0.9798654624068939
956.168392,0.9804810111793698
956.287994,0.9804133603235797
956.407596,0.9806545716779995
956.527198,0.9806722236191567
956.6468,0.9810420067472011
956.766402,0.9810086518860075
956.886004,0.9811253988618892
957.005606,0.9812401972491308
957.125208,0.9814688528524331
957.24481,0.9811332478964763
957.364412,0.9813255688599026
957.484014,0.9816700745917915
957.603616,0.9817270131073188
957.723218,0.981863482646554
957.84282,0.9818369726904085
957.962422,0.9821178182235949
958.082024,0.9818467911092275
958.201626,0.9822563065991654
958.321228,0.9822592533725054
958.44083,0.9824871639558932
958.560432,0.982450812603331
958.680034,0.9827849026717094
958.799636,0.9829244680367952
958.919238,0.982832077479224
959.03884,0.9831505666647892
959.158442,0.9830217823761112
959.278044,0.9832567526599295
959.397646,0.9832144735285729
959.517248,0.9834514567720272
959.63685,0.9838026116195056
959.756452,0.9840171039676551
959.876054,0.9838075306448612
959.995656,0.9841519235458288
960.115258,0.9839265785583227
960.23486,0.9845919377915112
960.354462,0.9843783045210586
960.474064,0.9846135990524156
960.593666,0.984651999731587
960.713268,0.9849484245932099
960.83287,0.9848430407499146
960.952472,0.9850528346598525
961.072074,0.9851385379845085
961.191676,0.9850981481324488
961.311278,0.9854794548938753
961.43088,0.9853434681124037
961.550482,0.9855159183082755
961.670084,0.9855346432886101
961.789686,0.9859486547751174
961.909288,0.9859949954508892
962.02889,0.9861932003639013
962.148492,0.9859940094563868
962.268094,0.9862790029046894
962.387696,0.9860847250781114
962.507298,0.986393417904968
962.6269,0.9864654272527843
962.746502,0.98649206217889
