nu,[0]PFC-1216-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
591.081822,0.9950624300728944
591.201824,0.9952081178767441
591.321826,0.9952030423282856
591.441829,0.9954291781475588
591.561831,0.9956228079525967
591.681834,0.9953079422570761
591.801836,0.9952885339414338
591.921838,0.9951530843895154
592.041841,0.9955616785888791
592.161843,0.9958858862495705
592.281846,0.9944050105810598
592.401848,0.9954008088202465
592.52185,0.9950476037531426
592.641853,0.9948237432275517
592.761855,0.9954679010957452
592.881858,0.9952244394237136
593.00186,0.9953402902908521
593.121862,0.9953568130768098
593.241865,0.9954340557624819
593.361867,0.9947162085932606
593.48187,0.9953765213368198
593.601872,0.9949269117989225
593.721874,0.9951670166302223
593.841877,0.9949123859720489
593.961879,0.9947079524829922
594.081882,0.9948015589054339
594.201884,0.9949838232459292
594.321886,0.9949862112099706
594.441889,0.9944510525989141
594.561891,0.9943902934958099
594.681894,0.9942611305859974
594.801896,0.994413065294267
594.921898,0.994218577120259
595.041901,0.9943389842804546
595.161903,0.9943470384588466
595.281906,0.9938858678445001
595.401908,0.994388702472613
595.52191,0.994520666609058
595.641913,0.9940015628928384
595.761915,0.9941295985394576
595.881918,0.9940044455015505
596.00192,0.9939870505759603
596.121922,0.9938903403409685
596.241925,0.993664653472391
596.361927,0.9937724719363386
596.48193,0.9938274290735875
596.601932,0.9933880557370555
596.721934,0.9932406478875171
596.841937,0.9933516983995588
596.961939,0.9934097118327211
597.081942,0.9932715381520075
597.201944,0.9932925957318258
597.321946,0.9933573605203767
597.441949,0.9932764051944687
597.561951,0.9929256419165954
597.681954,0.9931874116155351
597.801956,0.9928278435575149
597.921958,0.9927206239403742
598.041961,0.992874110413034
598.161963,0.992743158954309
598.281966,0.992607162457505
598.401968,0.9921147529603931
598.52197,0.9923293705915184
598.641973,0.99263644480071
598.761975,0.9925180303364085
598.881978,0.9922707256586913
599.00198,0.9924646343027426
599.121982,0.992152354822081
599.241985,0.9923631103636914
599.361987,0.9920053287379983
599.48199,0.992495301933755
599.601992,0.9918885765818051
599.721994,0.9920174312768343
599.841997,0.9918708219351888
599.961999,0.9913855191182194
600.082002,0.9917604328559736
600.202004,0.9916305207486983
600.322006,0.9915278923009145
600.442009,0.9912000482389342
600.562011,0.9917572592276662
600.682014,0.9914378656555652
600.802016,0.9916421228936635
600.922018,0.9912860881371989
601.042021,0.9911478133727928
601.162023,0.991181413853191
601.282026,0.9915995823590923
601.402028,0.9908534861819724
601.52203,0.9912548631172191
601.642033,0.9908269316643749
601.762035,0.9914245804771763
601.882038,0.9914358827818168
602.00204,0.9913183054585919
602.122042,0.991526504162837
602.242045,0.9913402138352292
602.362047,0.9918432483096141
602.48205,0.992077549354729
602.602052,0.9927316432004567
602.722054,0.9923654920380143
602.842057,0.9923828585860818
602.962059,0.9932927943903649
603.082062,0.9931975421787994
603.202064,0.9935966891345003
603.322066,0.9929653597366231
603.442069,0.9939505719205916
603.562071,0.9936765775197767
603.682074,0.9936752857410656
603.802076,0.9929678421531255
603.922078,0.9935501898975394
604.042081,0.9930929639837466
604.162083,0.993330838232925
604.282086,0.992944805566413
604.402088,0.9926164930086857
604.52209,0.992817418919887
604.642093,0.9921638638561492
604.762095,0.9916690959262378
604.882098,0.9919239876360726
605.0021,0.991513713553433
605.122102,0.9910108462096336
605.242105,0.9906841637901944
605.362107,0.9906612792503283
605.48211,0.9904504889589862
605.602112,0.9904646525022475
605.722114,0.9901783505581492
605.842117,0.9900895355435171
605.962119,0.9899142062126428
606.082122,0.9896123284184517
606.202124,0.989056322542166
606.322126,0.9893174678809852
606.442129,0.990575689813318
606.562131,0.9896915005715691
606.682134,0.9888872083706851
606.802136,0.9896519137032889
606.922138,0.9895776925930876
607.042141,0.9898379857532897
607.162143,0.990198352362848
607.282146,0.9893520945983251
607.402148,0.989664779261793
607.52215,0.9899765727721602
607.642153,0.990406117771003
607.762155,0.9903242145718072
607.882158,0.9899815226673988
608.00216,0.989655872318861
608.122162,0.9897993828246074
608.242165,0.9901530023168338
608.362167,0.9903909646733225
608.48217,0.9903843290760885
608.602172,0.9904672277136918
608.722174,0.9906002563950497
608.842177,0.9905100168221671
608.962179,0.9905801474139517
609.082182,0.9902529137952168
609.202184,0.9905492417954825
609.322186,0.9906735635263534
609.442189,0.9907787786456238
609.562191,0.9910274953317022
609.682194,0.991062082794837
609.802196,0.990506450992525
609.922198,0.9906568212846021
610.042201,0.9911750703124417
610.162203,0.9907311233324904
610.282206,0.9909790352720386
610.402208,0.9909488108723872
610.52221,0.9912893593866873
610.642213,0.9909895397054859
610.762215,0.9910756604383779
610.882218,0.9912063919395426
611.00222,0.9915334448726586
611.122222,0.9914070324174027
611.242225,0.9914516467376762
611.362227,0.9915729086890893
611.48223,0.9910056929666318
611.602232,0.9910928061956139
611.722234,0.991880343940785
611.842237,0.9918496953116809
611.962239,0.9919595983464371
612.082242,0.9917365317175516
612.202244,0.9916994414648574
612.322246,0.9916049370112946
612.442249,0.9919100016064486
612.562251,0.9918945279311185
612.682254,0.9921514618853635
612.802256,0.9922072223643762
612.922258,0.9926539153558789
613.042261,0.9924256312090303
613.162263,0.9926192723387571
613.282266,0.9923255997470748
613.402268,0.992427913790607
613.52227,0.9927869398929815
613.642273,0.9930050791453955
613.762275,0.9926643382767104
613.882278,0.9929466921633358
614.00228,0.9930605896808247
614.122282,0.9928502817203295
614.242285,0.9929628773263268
614.362287,0.9929304079711151
614.48229,0.9930884950754637
614.602292,0.993175096167987
614.722294,0.9933224942889284
614.842297,0.9933144484093105
614.962299,0.9931174936828975
615.082302,0.9931085556656755
615.202304,0.9934698149383876
615.322306,0.9931375548588871
615.442309,0.9934677286539668
615.562311,0.9937499135572642
615.682314,0.993415076259649
615.802316,0.9933100778353527
615.922318,0.9931291132255478
616.042321,0.9937870804990487
616.162323,0.9937386842466868
616.282326,0.9933671948069255
616.402328,0.9934046454561101
616.52233,0.9936484568705419
616.642333,0.9934356401645632
616.762335,0.9933842808696159
616.882338,0.9935649939056584
617.00234,0.9937920494468736
617.122342,0.9938778174015749
617.242345,0.9938687731545879
617.362347,0.9938724504758516
617.48235,0.9935263449791221
617.602352,0.99436443968428
617.722354,0.9938983908853298
617.842357,0.9936854212806713
617.962359,0.994047884444953
618.082362,0.9942237470703018
618.202364,0.9937183128124676
618.322366,0.9941565398166307
618.442369,0.9938159007422747
618.562371,0.993736895518665
618.682374,0.9936618712152564
618.802376,0.9940956992981327
618.922378,0.9940714436589898
619.042381,0.9939593187241104
