nu,[0]2-Hexanol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1743.942279,0.9990208696612363
1744.076882,0.9988098088399913
1744.211484,0.9985195968793825
1744.346087,0.998286869086828
1744.48069,0.9984574908919729
1744.615292,0.9986496125947356
1744.749895,0.9988426702232689
1744.884498,0.9990653670417203
1745.0191,0.9986152596389366
1745.153703,0.9984531975339928
1745.288306,0.9984442114956522
1745.422908,0.9988082107455756
1745.557511,0.9987781470708927
1745.692114,0.9990645278271645
1745.826717,0.9986721823310173
1745.961319,0.9985179992493056
1746.095922,0.9984212475428742
1746.230525,0.9985616354393166
1746.365127,0.9988401731197146
1746.49973,0.9987754503735361
1746.634333,0.998830784066216
1746.768935,0.9986641929855161
1746.903538,0.9985001259370857
1747.038141,0.9986971494476633
1747.172743,0.9988070121764419
1747.307346,0.9988875192660154
1747.441949,0.9989574438396955
1747.576552,0.99898941098937
1747.711154,0.9984667765898166
1747.845757,0.9987239148899237
1747.98036,0.9986688867182534
1748.114962,0.9988241918047956
1748.249565,0.9990218187315133
1748.384168,0.9990817518480948
1748.51877,0.998993007357723
1748.653373,0.9986735804730513
1748.787976,0.9988492626066472
1748.922578,0.9988852218273631
1749.057181,0.9990846391985299
1749.191784,0.9988967090734656
1749.326387,0.9987457871831606
1749.460989,0.9984796568943124
1749.595592,0.9985346746391323
1749.730195,0.9988366771852266
1749.864797,0.9989633377060011
1749.9994,0.9990588331755856
1750.134003,0.9989005048881722
1750.268605,0.9987283092848169
1750.403208,0.9985144045909787
1750.537811,0.9987163246170137
1750.672413,0.998836177767013
1750.807016,0.9992274385793648
1750.941619,0.9994999250791643
1751.076222,0.9990086916710601
1751.210824,0.9987488832998999
1751.345427,0.998825690042207
1751.48003,0.998359846524251
1751.614632,0.9990129074966344
1751.749235,0.9990638184916015
1751.883838,0.9989116926364782
1752.01844,0.998529382419381
1752.153043,0.9987222170607116
1752.287646,0.998777647681944
1752.422248,0.9989254777129534
1752.556851,0.9991296789492533
1752.691454,0.9986344332359876
1752.826057,0.998515203402822
1752.960659,0.9984384205360193
1753.095262,0.9989297731017426
1753.229865,0.9988170002965041
1753.364467,0.9990283223847226
1753.49907,0.9989083962333316
1753.633673,0.9985787109892782
1753.768275,0.9984202491221259
1753.902878,0.9986884608202586
1754.037481,0.9991191981338932
1754.172083,0.9988679412625028
1754.306686,0.9988169004148091
1754.441289,0.9987124296309429
1754.575892,0.998663094455508
1754.710494,0.9986670891158751
1754.845097,0.9990920624249764
1754.9797,0.9989544469718593
1755.114302,0.9990132971117442
1755.248905,0.9988367770688994
1755.383508,0.9985830048869673
1755.51811,0.9986069711666788
1755.652713,0.9988832240589172
1755.787316,0.9989070976532606
1755.921918,0.9990317990093338
1756.056521,0.998871537193564
1756.191124,0.998724913614338
1756.325727,0.9986162582546956
1756.460329,0.9986115647693115
1756.594932,0.9990251055187036
1756.729535,0.9987600693500346
1756.864137,0.998980719819301
1756.99874,0.998941560542611
1757.133343,0.9986385276455574
1757.267945,0.9985497526265578
1757.402548,0.9989422598019481
1757.537151,0.9988896169320084
1757.671753,0.9991259022462049
1757.806356,0.9985961862696288
1757.940959,0.9985788108471543
1758.075562,0.9985544458214242
1758.210164,0.9987715551568753
1758.344767,0.9986546058552818
1758.47937,0.9989336689354547
1758.613972,0.998824391569654
1758.748575,0.9985320784523531
1758.883178,0.9984815540074627
1759.01778,0.9986721823310173
1759.152383,0.9986080696349512
1759.286986,0.9988453671021192
1759.421588,0.9988887179317577
1759.556191,0.9987458870577444
1759.690794,0.9984352255381856
1759.825397,0.9983841069632847
1759.959999,0.9986548055862229
1760.094602,0.9988876191547723
1760.229205,0.9988759322379968
1760.363807,0.9988320825470792
1760.49841,0.9985862003576957
1760.633013,0.9987381967440218
1760.767615,0.9986005801025147
1760.902218,0.9989386636162859
1761.036821,0.9989251780353551
1761.171423,0.9988070121764419
1761.306026,0.9984061714958608
1761.440629,0.9984129606809101
1761.575232,0.9986469162444217
1761.709834,0.9987758498837962
1761.844437,0.9993093985750106
1761.97904,0.9989961042408461
1762.113642,0.9988102083639947
1762.248245,0.9983377830154455
1762.382848,0.9983794145690091
1762.51745,0.9984414158557738
1762.652053,0.9989028023619755
1762.786656,0.9987414925855091
1762.921258,0.9985479552386207
1763.055861,0.9984950335994289
1763.190464,0.9982476371837847
1763.325067,0.9985467569817934
1763.459669,0.998791331029448
1763.594272,0.9986291404875173
1763.728875,0.9987165243602986
1763.863477,0.9982341609316477
1763.99808,0.9982369559912114
1764.132683,0.9983434735570268
1764.267285,0.9985846026210533
1764.401888,0.9986824687074701
1764.536491,0.9986636936535445
1764.671093,0.9985846026210533
1764.805696,0.9983172174689413
1764.940299,0.9981368378455344
1765.074901,0.9985310799207741
1765.209504,0.9987281095391751
1765.344107,0.9985975843052681
1765.47871,0.9985566426436214
1765.613312,0.9981782613838375
1765.747915,0.9983470676000008
1765.882518,0.9983309943416026
1766.01712,0.9987188214109463
1766.151723,0.9988028171958001
1766.286326,0.9985144045909787
1766.420928,0.9982017188486041
1766.555531,0.9981549042858002
1766.690134,0.9981879437599324
1766.824736,0.9982864697721602
1766.959339,0.9987622666246041
1767.093942,0.9984545953694478
1767.228545,0.9984609854993065
1767.363147,0.9981190711679446
1767.49775,0.9981066945681972
1767.632353,0.9983592475085228
1767.766955,0.9983921939073032
1767.901558,0.9988076114608289
1768.036161,0.9987827414609363
1768.170763,0.99764397978264
1768.305366,0.9982482361325468
1768.439969,0.9982413482434808
1768.574571,0.9983895980909736
1768.709174,0.9985929907669455
1768.843777,0.998513505928419
1768.97838,0.9983796142449121
1769.112982,0.9981670818499155
1769.247585,0.9979632769409911
1769.382188,0.9982555233712689
1769.51679,0.9985313794801429
1769.651393,0.9984478059012835
1769.785996,0.9984551944423847
1769.920598,0.9979869289509299
1770.055201,0.998098510126858
1770.189804,0.9984081683102006
1770.324406,0.9983863034107361
1770.459009,0.9984435125849488
1770.593612,0.998394789730382
1770.728215,0.9982737916145006
1770.862817,0.9981105871918967
1770.99742,0.9983246050436845
1771.132023,0.9986700851216365
1771.266625,0.9986840666006983
1771.401228,0.9985980836041851
1771.535831,0.9982101037782591
1771.670433,0.9981486159297116
1771.805036,0.9980015994666135
1771.939639,0.9984384205360193
1772.074241,0.9987554750642824
1772.208844,0.9986038754898665
1772.343447,0.9984998263870929
1772.47805,0.9984948339004421
1772.612652,0.9987069367276854
1772.747255,0.9985125074154123
1772.881858,0.9985721203915346
1773.01646,0.9985270858044426
1773.151063,0.9983629414445724
1773.285666,0.9984410164792874
1773.420268,0.9981608932331928
1773.554871,0.9980696654967223
1773.689474,0.9984548949058714
1773.824076,0.9985475558195185
1773.958679,0.9985835041785945
1774.093282,0.9982398508825814
1774.227885,0.9978534072326384
1774.362487,0.9981995228072383
1774.49709,0.9985154031058826
1774.631693,0.9984026770803758
1774.766295,0.9984775600892345
1774.900898,0.9984542958331141
1775.035501,0.9982470382353822
1775.170103,0.9982197864632267
1775.304706,0.9984399181947734
1775.439309,0.9986047742337588
1775.573911,0.9987260122123472
1775.708514,0.9984217467536228
1775.843117,0.9983992825170445
1775.97772,0.9981220655296497
1776.112322,0.9982427457823465
1776.246925,0.9981761652116896
1776.381528,0.9986468163797351
1776.51613,0.998502722040788
1776.650733,0.9982309665874437
1776.785336,0.998116276438458
1776.919938,0.9979488065783859
1777.054541,0.9983385816859914
1777.189144,0.998626244467209
1777.323746,0.9987379969964023
1777.458349,0.9982844732012172
1777.592952,0.9981138809622692
1777.727555,0.9981147792651662
1777.862157,0.9980828401032591
1777.99676,0.9985658294069928
1778.131363,0.9986418231581362
1778.265965,0.9983367846781617
1778.400568,0.998375520896885
1778.535171,0.998260315009281
1778.669773,0.997996010673305
1778.804376,0.998465179044252
1778.938979,0.9986492131349705
1779.073581,0.99848744506601
1779.208184,0.9984615845760776
1779.342787,0.9982769860957449
1779.47739,0.9980338354388844
1779.611992,0.9983227082287369
1779.746595,0.9987561741933597
1779.881198,0.9985355733207438
1780.0158,0.998609168104432
1780.150403,0.998151909825579
1780.285006,0.9982019184889679
1780.419608,0.9984107641748128
1780.554211,0.9986022777249439
1780.688814,0.9987619669959691
1780.823416,0.9986064718633181
1780.958019,0.9984050732496762
1781.092622,0.998073557976008
1781.227225,0.998353956218533
1781.361827,0.9985362722958897
1781.49643,0.9983779170010104
1781.631033,0.9983701296836284
1781.765635,0.9984055724523376
1781.900238,0.9982095048523766
1782.034841,0.9980245537673746
1782.169443,0.9985132063744121
1782.304046,0.9986478150270508
1782.438649,0.9986721823310173
1782.573251,0.998630238980176
1782.707854,0.9984958323957753
1782.842457,0.9983225085642152
1782.97706,0.9982636092737561
1783.111662,0.9984375219418452
1783.246265,0.9985787109892782
1783.380868,0.9986421227507282
1783.51547,0.9982921600212551
1783.650073,0.9979604826477277
1783.784676,0.9981581982024194
1783.919278,0.99842544092092
1784.053881,0.9985153032543472
1784.188484,0.9985878979556793
1784.323086,0.9985032212922739
1784.457689,0.9981614921299083
1784.592292,0.9983426748825673
1784.726895,0.9984866462763734
1784.861497,0.9990473440650666
1784.9961,0.9982854714861895
1785.130703,0.9986167575629495
1785.265305,0.9984438121180474
1785.399908,0.9983408778673699
1785.534511,0.998447406522241
1785.669113,0.9983583489856044
1785.803716,0.9987638646455091
1785.938319,0.9987646636569205
1786.072921,0.9983381823506386
1786.207524,0.9980489058635809
1786.342127,0.9982151946627701
1786.47673,0.9983174171324047
1786.611332,0.9986247465289658
1786.745935,0.9987829412175045
1786.880538,0.9986512104353941
1787.01514,0.9984765616121737
1787.149743,0.9981642869859991
1787.284346,0.9985106102434506
1787.418948,0.9986778747786801
1787.553551,0.9988673419419178
1787.688154,0.9988036162383735
1787.822756,0.9982782838566704
1787.957359,0.9982267740261884
1788.091962,0.9985355733207438
1788.226565,0.9985411651356114
1788.361167,0.9985759149728018
1788.49577,0.998613062687782
1788.630373,0.9986927551898731
1788.764975,0.998243644201222
1788.899578,0.9984531975339928
1789.034181,0.9984753634410186
1789.168783,0.9987784467043818
1789.303386,0.998919783853958
1789.437989,0.9986809706848906
1789.572591,0.9983676337614241
1789.707194,0.9985419639688631
1789.841797,0.9986732808710221
1789.9764,0.9986518096263001
1790.111002,0.9992469037194582
1790.245605,0.9989869135189644
1790.380208,0.9986421227507282
1790.51481,0.9984012793176064
1790.649413,0.9985955871120967
1790.784016,0.9990398312572875
1790.918618,0.9992736539171205
1791.053221,0.9990453359819231
1791.187824,0.9989755251330642
1791.322426,0.9982749895437693
1791.457029,0.99854326207426
1791.591632,0.9987234155280912
1791.726235,0.9989559454046536
1791.860837,0.9990029473875979
1791.99544,0.9990554064096647
1792.130043,0.9985687252520971
1792.264645,0.9987205192343858
1792.399248,0.9987748511084457
1792.533851,0.999634106955193
1792.668453,0.9993515003668406
1792.803056,0.9991158410990272
1792.937659,0.998718721539069
1793.072261,0.9986451186815902
1793.206864,0.9987856379350865
1793.341467,0.9989418602251241
1793.47607,0.999216457130158
1793.610672,0.9990156547859075
1793.745275,0.9989834170708859
1793.879878,0.9986097672701126
1794.01448,0.9987020430756849
1794.149083,0.9987037408706013
1794.283686,0.9991877200780918
1794.418288,0.9992829172268277
1794.552891,0.9990248757429558
1794.687494,0.9985835041785945
1794.822096,0.9988871197110876
1794.956699,0.9989457561059759
1795.091302,0.9991839031882913
1795.225905,0.999180745772146
1795.360507,0.9990050952462437
1795.49511,0.9990516599589153
1795.629713,0.9988772307775527
1795.764315,0.9988830242822924
1795.898918,0.9992209136454948
1796.033521,0.999407365677132
1796.168123,0.9993435155802519
1796.302726,0.9991995805067205
1796.437329,0.9991853919734162
1796.571931,0.9988791286460942
1796.706534,0.9990615606099231
1796.841137,0.9994516004260446
1796.97574,0.9994188189511698
1797.110342,0.9992876338533283
1797.244945,0.9991962831535456
1797.379548,0.9989912091719282
1797.51415,0.9993086690794158
1797.648753,0.9993744557344454
1797.783356,0.9995123489404472
1797.917958,0.9995945422202309
1798.052561,0.999156485958154
1798.187164,0.9990712315726372
1798.321766,0.9991375621135192
1798.456369,0.9994183991953539
1798.590972,0.9996410544363787
1798.725575,0.9994745980719573
1798.860177,0.9998091782087944
1798.99478,0.9992481627713501
1799.129383,0.9990959888644971
1799.263985,0.9996298885081625
1799.398588,0.9995955218233623
1799.533191,1.0
1799.667793,0.9996099960713116
1799.802396,0.99968439981222
1799.936999,0.9995824671910942
1800.071601,0.9995393761197683
1800.206204,0.9997653975234658
1800.340807,0.9996727535568017
1800.47541,0.9999606187754608
1800.610012,0.9997045336587794
1800.744615,0.9994552884092545
1800.879218,0.9995581476455159
1801.01382,0.9997718360333578
1801.148423,0.9999953403108564
1801.283026,1.0
1801.417628,0.999630658223473
1801.552231,0.999717209992634
1801.686834,0.9994422655916904
1801.821436,0.9996541098338012
1801.956039,0.9999197032239587
1802.090642,1.0
1802.225245,1.0
1802.359847,0.9999194442447891
1802.49445,0.9996466424454915
1802.629053,0.9998131874516376
1802.763655,0.9999082622081686
1802.898258,1.0
1803.032861,0.9999942611164675
1803.167463,0.9999482543388529
1803.302066,0.9999368529938562
1803.436669,0.9999680265111629
1803.571271,0.9998749778159247
1803.705874,1.0
1803.840477,1.0
1803.97508,1.0
1804.109682,0.9997617483864245
1804.244285,0.9997605486730463
1804.378888,0.9999924832282511
1804.51349,1.0
1804.648093,1.0
1804.782696,1.0
1804.917298,1.0
1805.051901,0.9997053834079942
1805.186504,0.9998681386944662
1805.321106,1.0
1805.455709,1.0
1805.590312,1.0
1805.724914,0.9999881800698559
1805.859517,0.9999543760408045
1805.99412,1.0
1806.128723,1.0
1806.263325,1.0
1806.397928,1.0
1806.532531,1.0
1806.667133,0.9999482363397845
1806.801736,1.0
1806.936339,1.0
1807.070941,1.0
1807.205544,1.0
1807.340147,1.0
1807.474749,1.0
1807.609352,0.9999922609299468
1807.743955,0.9999531340982407
1807.878558,1.0
1808.01316,1.0
1808.147763,1.0
1808.282366,1.0
1808.416968,1.0
1808.551571,0.999871558249348
1808.686174,1.0
1808.820776,1.0
1808.955379,1.0
1809.089982,1.0
1809.224584,1.0
1809.359187,0.9998597598345714
1809.49379,0.9999972084038965
1809.628393,1.0
1809.762995,1.0
1809.897598,1.0
1810.032201,1.0
1810.166803,1.0
1810.301406,1.0
1810.436009,1.0
1810.570611,1.0
1810.705214,1.0
1810.839817,1.0
1810.974419,1.0
1811.109022,0.9999664515627614
1811.243625,1.0
1811.378228,1.0
1811.51283,1.0
1811.647433,1.0
1811.782036,1.0
1811.916638,0.999717289970014
1812.051241,1.0
1812.185844,1.0
1812.320446,1.0
1812.455049,1.0
1812.589652,1.0
1812.724254,1.0
1812.858857,0.9999819171634965
1812.99346,1.0
1813.128063,1.0
1813.262665,1.0
1813.397268,1.0
1813.531871,0.9999836941329421
1813.666473,1.0
1813.801076,1.0
1813.935679,1.0
1814.070281,1.0
1814.204884,1.0
1814.339487,1.0
1814.474089,1.0
1814.608692,1.0
1814.743295,1.0
1814.877898,1.0
1815.0125,1.0
1815.147103,1.0
1815.281706,1.0
1815.416308,1.0
1815.550911,1.0
1815.685514,1.0
1815.820116,1.0
1815.954719,1.0
1816.089322,0.9999937530195124
1816.223924,1.0
1816.358527,1.0
1816.49313,1.0
1816.627733,1.0
1816.762335,1.0
1816.896938,1.0
1817.031541,1.0
1817.166143,1.0
1817.300746,1.0
1817.435349,1.0
1817.569951,1.0
1817.704554,1.0
1817.839157,0.9999734133534312
1817.973759,0.9997910018431583
1818.108362,1.0
1818.242965,1.0
1818.377568,1.0
1818.51217,1.0
1818.646773,0.9999658555829338
1818.781376,0.9999825621520411
1818.915978,1.0
1819.050581,1.0
1819.185184,1.0
1819.319786,1.0
1819.454389,0.9999927136265457
1819.588992,0.9998743878898618
1819.723594,1.0
1819.858197,1.0
1819.9928,1.0
1820.127403,1.0
1820.262005,1.0
1820.396608,0.9999928305257008
1820.531211,0.9999249228184327
1820.665813,1.0
1820.800416,1.0
1820.935019,1.0
1821.069621,1.0
1821.204224,1.0
1821.338827,0.9997113516669484
1821.473429,0.9999540650550419
1821.608032,1.0
1821.742635,1.0
1821.877238,1.0
1822.01184,1.0
1822.146443,0.9999272396471629
1822.281046,0.9999387648749468
1822.415648,1.0
1822.550251,1.0
1822.684854,1.0
1822.819456,1.0
1822.954059,0.9998675787684653
1823.088662,1.0
1823.223264,0.9999993168402334
1823.357867,1.0
1823.49247,1.0
1823.627073,0.9999580548797211
1823.761675,0.9999063843822155
1823.896278,0.9998177966010559
1824.030881,0.9999906324438759
1824.165483,1.0
1824.300086,1.0
1824.434689,1.0
1824.569291,0.999921832055273
1824.703894,0.9997592589827703
1824.838497,1.0
1824.973099,1.0
1825.107702,1.0
1825.242305,1.0
1825.376908,1.0
1825.51151,0.9998449220258323
1825.646113,0.9997092822665922
1825.780716,0.9999002599743672
1825.915318,0.9999941333172091
1826.049921,1.0
1826.184524,1.0
1826.319126,0.9999018788141985
1826.453729,0.9995884746997745
1826.588332,0.9999448645200164
1826.722934,1.0
1826.857537,1.0
1826.99214,0.999907860245128
1827.126743,0.9999846401179642
1827.261345,0.9995961515687394
1827.395948,0.9996618471865548
1827.530551,0.9997762050458275
1827.665153,0.9999983824013083
1827.799756,0.9999498292585938
1827.934359,0.9999627416941079
1828.068961,0.9998303543914439
1828.203564,0.9998586799866139
1828.338167,0.9999500762462321
1828.472769,1.0
1828.607372,0.9999976289028111
1828.741975,1.0
1828.876578,0.9998088082794669
1829.01118,0.9999110269583359
1829.145783,0.9997225884856918
1829.280386,0.9999983169014164
1829.414988,1.0
1829.549591,0.9999637626565884
1829.684194,0.9998881662538597
1829.818796,0.999805528911954
1829.953399,0.9998448420382418
1830.088002,1.0
1830.222604,0.9999773082574615
1830.357207,1.0
1830.49181,0.9999894060561162
1830.626413,0.9996494814459874
1830.761015,0.9996567389275673
1830.895618,0.9995923331187336
1831.030221,0.9999995742000907
1831.164823,1.0
1831.299426,0.9999207091436861
1831.434029,0.9997063731168137
1831.568631,0.9996692347149024
1831.703234,0.9998638492693521
1831.837837,0.9998662089508208
1831.972439,0.9999193812498661
1832.107042,0.9997283868935205
1832.241645,0.9998486914482937
1832.376248,0.9995912535595969
1832.51085,0.9996140245077131
1832.645453,0.9998688585997852
1832.780056,0.9999787442259072
1832.914658,0.9998130474778012
1833.049261,0.9999217140645038
1833.183864,0.9996895881877189
1833.318466,0.9995853659844522
1833.453069,0.9996921873840271
1833.587672,0.9998833368056798
1833.722274,1.0
1833.856877,0.9998758577062923
1833.99148,0.9997449225377891
1834.126083,0.999631287990986
1834.260685,0.999698605428472
1834.395288,0.9997339354014648
1834.529891,0.9997764249966169
1834.664493,0.9999115099154785
1834.799096,0.9997340753642255
1834.933699,0.9993918050255883
1835.068301,0.9994312218156726
1835.202904,0.9995140980885883
1835.337507,1.0
1835.472109,0.9998215859176857
1835.606712,0.9995424247195146
1835.741315,0.999765307544584
1835.875918,0.999529170874836
1836.01052,0.9996637565425064
1836.145123,0.9999564689475038
1836.279726,0.9998088982622637
1836.414328,0.9998410826287034
1836.548931,0.9995130386042058
1836.683534,0.999446393296771
1836.818136,0.9997623282484067
1836.952739,0.9997261974907505
1837.087342,0.9999892470578133
1837.221944,0.9998491313818147
1837.356547,0.9997616484102547
1837.49115,0.9994835633993114
1837.625753,0.9995295407006977
1837.760355,0.9995906438091181
1837.894958,0.9996520005658548
1838.029561,0.9998752377834528
1838.164163,0.9996464225232543
1838.298766,0.9995075412976111
1838.433369,0.9994456637011702
1838.567971,0.9993877475030967
1838.702574,0.999852220920404
1838.837177,0.9997943111568512
1838.971779,0.9997586591273949
1839.106382,0.9994326510033416
1839.240985,0.999442565424415
1839.375588,0.999354628341932
1839.51019,0.9995288310349757
1839.644793,0.9998066286986407
1839.779396,0.9997530904871722
1839.913998,0.9995708521103092
1840.048601,0.9993347913494423
1840.183204,0.9995339186496736
1840.317806,0.999600439845428
1840.452409,0.9997244079824587
1840.587012,0.9998594298809051
1840.721614,0.9995084708400568
1840.856217,0.9993624633129312
1840.99082,0.9993858886436151
1841.125423,0.9994237560923301
1841.260025,0.9996245105138292
1841.394628,0.9998221558161521
1841.529231,0.9994378180835042
1841.663833,0.9993711278230487
1841.798436,0.999224700699934
1841.933039,0.9994929485940351
1842.067641,0.9994990854995798
1842.202244,0.9997783345714123
1842.336847,0.9997078526833407
1842.471449,0.9995107397268608
1842.606052,0.9994002099460112
1842.740655,0.9992995454329167
1842.875258,0.9995646447945913
1843.00986,0.9996395849651087
1843.144463,0.9995155273947705
1843.279066,0.9997441427370536
1843.413668,0.9992319650899142
1843.548271,0.9992713955612147
1843.682874,0.999360324679548
1843.817476,0.999753970270279
1843.952079,1.0
1844.086682,0.9997720059945844
1844.221284,0.9995122389940948
1844.355887,0.9996583983591313
1844.49049,0.9992164171615006
1844.625093,0.9998460518512325
1844.759695,0.9997119814852983
1844.894298,0.9997306762741478
1845.028901,0.9997081725899047
1845.163503,0.9993724270063594
1845.298106,0.9992518599963922
1845.432709,0.9994791956656829
1845.567311,0.999713251120321
1845.701914,0.9996120252816633
1845.836517,0.9993502811587538
1845.971119,0.9992611730671263
1846.105722,0.9991238840139207
1846.240325,0.9992109714468665
1846.374927,0.9995471925482518
1846.50953,0.9996617272271404
1846.644133,0.9997487715631502
1846.778736,0.9991827241519812
1846.913338,0.9990267639017553
1847.047941,0.9993011742925033
1847.182544,0.9993049516580813
1847.317146,0.999630058445258
1847.451749,0.999521284620789
1847.586352,0.9995997301293676
1847.720954,0.9994905398189317
1847.855557,0.9989303724597863
1847.99016,0.9992527293458886
1848.124762,0.9994664024138553
1848.259365,0.9996890983399407
1848.393968,0.9994268543107762
1848.528571,0.9993936439082014
1848.663173,0.9990861977717828
1848.797776,0.9991573752078221
1848.932379,0.9996631867343275
1849.066981,0.9994671320245955
1849.201584,0.9995982407268793
1849.336187,0.9994726690878445
1849.470789,0.998904800169578
1849.605392,0.9989327698955571
1849.739995,0.9991184587859601
1849.874597,0.9995621458861029
1850.0092,0.9994373583422136
1850.143803,0.9995669338002489
1850.278406,0.9992548277788236
1850.413008,0.9991339752161098
1850.547611,0.9991749405488772
1850.682214,0.9994856423272854
1850.816816,0.9996480919341739
1850.951419,0.9996672453751048
1851.086022,0.9992519299440249
1851.220624,0.9989931072570288
1851.355227,0.9990652271725787
1851.48983,0.9991571154269384
1851.624432,0.9994260047983111
1851.759035,0.9994041475905956
1851.893638,0.9994813445482637
1852.028241,0.9990793240823875
1852.162843,0.9991920465702865
1852.297446,0.9991279804302429
1852.432049,0.9994741183242654
1852.566651,0.9995305402307381
1852.701254,0.9993503011457596
1852.835857,0.9991812053953947
1852.970459,0.9989806199212341
1853.105062,0.9991792769775293
1853.239665,0.9991649388577809
1853.374267,0.9995643749121736
1853.50887,0.9995094503588382
1853.643473,0.999121096462173
1853.778076,0.998932170536075
1853.912678,0.9992233217707985
1854.047281,0.9993204609912831
1854.181884,0.9995764197354613
1854.316486,0.999407705475694
1854.451089,0.9992267391204026
1854.585692,0.9990680745125337
1854.720294,0.9989479537890569
1854.854897,0.9992983362811982
1854.9895,0.9993452844198399
1855.124102,0.999648581761859
1855.258705,0.9991078881685848
1855.393308,0.9989201834219514
1855.527911,0.9989144895931333
1855.662513,0.9991063495436218
1855.797116,0.9993305841588268
1855.931719,0.9993467534584878
1856.066321,0.9992782206081539
1856.200924,0.999193025778972
1856.335527,0.9989130911138269
1856.470129,0.9991070988736649
1856.604732,0.9992723748476622
1856.739335,0.9993495516333148
1856.873937,0.9993280958287701
1857.00854,0.9990262344177108
1857.143143,0.9991366329160186
1857.277746,0.999043247979353
1857.412348,0.9991939250530999
1857.546951,0.9994889206455687
1857.681554,0.9992157077180962
1857.816156,0.9992048662864823
1857.950759,0.9991144323466844
1858.085362,0.998899705768088
1858.219964,0.9992141289585252
1858.354567,0.9991342949390329
1858.48917,0.9992066148965284
1858.623772,0.9990033669689239
1858.758375,0.999032987857882
1858.892978,0.9988748334750757
1859.027581,0.9987824418261588
1859.162183,0.9991120744394064
1859.296786,0.9993701884146301
1859.431389,0.999188069793855
1859.565991,0.9993039823327483
1859.700594,0.9989254777129534
1859.835197,0.9989115927453139
1859.969799,0.9992695868816256
1860.104402,0.9993642821542696
1860.239005,0.9993022135662649
1860.373607,0.9993862584164623
1860.50821,0.9992068347220078
1860.642813,0.9989570442567979
1860.777416,0.9990563954750067
1860.912018,0.9993505010158399
1861.046621,0.9991614317950004
1861.181224,0.999487411418438
1861.315826,0.9991082978029029
1861.450429,0.9991569455702431
1861.585032,0.9989540473901604
1861.719634,0.9992296468744443
1861.854237,0.9993360105386314
1861.98884,0.9994929985686839
1862.123442,0.9993271764473449
1862.258045,0.9990765666272584
1862.392648,0.9988934127197647
1862.527251,0.9990706021579596
1862.661853,0.9993424163029894
1862.796456,0.9992436961420454
1862.931059,0.9992385200731054
1863.065661,0.999119308037011
1863.200264,0.998950451162063
1863.334867,0.9989904099792806
1863.469469,0.9994258748729389
1863.604072,0.9994527298069912
1863.738675,0.9992221426879745
1863.873277,0.9991947543844019
1864.00788,0.9989661348072626
1864.142483,0.9989698309887993
1864.277086,0.9991639796599
1864.411688,0.9992855853157786
1864.546291,0.9994806649011804
1864.680894,0.9991627207140787
1864.815496,0.9991542178755051
1864.950099,0.998844068603986
1865.084702,0.9988563544615877
1865.219304,0.9993324928820654
1865.353907,0.9991663276980112
1865.48851,0.9992107815968001
1865.623112,0.9991158710725029
1865.757715,0.9991561762196913
1865.892318,0.9990810824635453
1866.026921,0.9994038677574735
1866.161523,0.999524573051225
1866.296126,0.9995114393846235
1866.430729,0.9993103978849088
1866.565331,0.99894645536825
1866.699934,0.9989795210431566
1866.834537,0.9990579639947789
1866.969139,0.999292840155463
1867.103742,0.9993210006244778
1867.238345,0.9993474629949346
1867.372947,0.9990077226330992
1867.50755,0.998959341860642
1867.642153,0.999204016962707
1867.776756,0.9994512306290209
1867.911358,0.99946902101926
1868.045961,0.9994306821229585
1868.180564,0.999339957923669
1868.315166,0.9989924079620984
1868.449769,0.9989559454046536
1868.584372,0.9993894864392903
1868.718974,0.9995141280740116
1868.853577,0.9994451140062063
1868.98818,0.9993081394459616
1869.122782,0.9990403008061185
1869.257385,0.9994473627602426
1869.391988,0.9991695550104617
1869.526591,0.9994167101796865
1869.661193,0.9995620159430324
1869.795796,0.9993345415157756
1869.930399,0.9990305302397547
1870.065001,0.9989661348072626
1870.199604,0.9989054994031829
1870.334207,0.9992922905445522
1870.468809,0.9993554178324002
1870.603412,0.9993939037505826
1870.738015,0.9990945801401461
1870.872617,0.998805214325438
1871.00722,0.9989821183932879
1871.141823,0.9991752403014044
1871.276426,0.999270606137124
1871.411028,0.9995042329331247
1871.545631,0.9992725047530794
1871.680234,0.9989044006077379
1871.814836,0.9988494623765196
1871.949439,0.9989880124051737
1872.084042,0.9992242810256479
1872.218644,0.9992460343750301
1872.353247,0.9992774611569948
1872.48785,0.9988403728877693
1872.622452,0.9988537574384423
1872.757055,0.9986814700255007
1872.891658,0.9991429974366413
1873.026261,0.9993856887664574
1873.160863,0.9992886331414618
1873.295466,0.9991406294705434
1873.430069,0.9989176861246145
1873.564671,0.9987656624220835
1873.699274,0.9990566752108365
1873.833877,0.9992567263648
1873.968479,0.9992220727424269
1874.103082,0.9992997752718386
1874.237685,0.998834479746954
1874.372287,0.9989207827742412
1874.50689,0.9989806199212341
1874.641493,0.9992877038034651
1874.776096,0.9992122404456062
1874.910698,0.999268867407782
1875.045301,0.9991290095325926
1875.179904,0.998698647494511
1875.314506,0.9988950109505036
1875.449109,0.9992598840210444
1875.583712,0.9992219128669081
1875.718314,0.9991128237737432
1875.852917,0.998834180096655
1875.98752,0.9987505811744447
1876.122122,0.99875747257723
