nu,[0]HFC-365mfc-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1157.798956,0.8764724560879643
1158.04001,0.8596929400021438
1158.281064,0.8693495418599196
1158.522118,0.8672829501699042
1158.763172,0.8741878456910588
1159.004226,0.8595725914151412
1159.24528,0.8636998209514649
1159.486334,0.8566978411291195
1159.727388,0.8523824226342763
1159.968442,0.8505517690833628
1160.209496,0.8566978411291195
1160.45055,0.8471817724296401
1160.691604,0.845607478879791
1160.932658,0.8501776086263031
1161.173712,0.8369256848076857
1161.414766,0.8395493661203932
1161.65582,0.8425013621177112
1161.896874,0.8304811893288904
1162.137928,0.8407423730547425
1162.378982,0.8330430145776986
1162.620036,0.8221437671580528
1162.86109,0.8249108162549474
1163.102144,0.8212481186689538
1163.343198,0.8180187670816209
1163.584252,0.8112816482617236
1163.825306,0.8202714146618811
1164.06636,0.8121583057516797
1164.307414,0.8079218059163764
1164.548468,0.812393865814906
1164.789522,0.8016846122643485
1165.030576,0.8019010963336941
1165.27163,0.7993311208319166
1165.512684,0.7944462086138107
1165.753738,0.8010515315204789
1165.994792,0.7906973510845228
1166.235846,0.7868324109007568
1166.4769,0.7795331999895132
1166.717954,0.7796423422772936
1166.959008,0.7784426170956821
1167.200062,0.7686035362225159
1167.441116,0.7672136220737159
1167.68217,0.7696726379914602
1167.923224,0.7681655570427935
1168.164278,0.7633565932955404
1168.405332,0.7566079948704153
1168.646386,0.7506243140400727
1168.88744,0.7467162640053793
1169.128494,0.7415890724046433
1169.369548,0.749926557934895
1169.610602,0.7377501956211433
1169.851656,0.7433115563614205
1170.09271,0.7277701563025001
1170.333764,0.7283234718545669
1170.574818,0.7233298042823286
1170.815872,0.7266575193476754
1171.056926,0.7171501830467627
1171.29798,0.7171501830467627
1171.539034,0.7127888824207448
1171.780088,0.7078167828948633
1172.021142,0.6977181879064378
1172.262196,0.6957603518463574
1172.50325,0.6910936058927568
1172.744304,0.6911005168633705
1172.985358,0.6812744797992542
1173.226412,0.6841281671763705
1173.467466,0.6798792976659567
1173.70852,0.6718635564981223
1173.949574,0.6648126548815546
1174.190628,0.666050357125892
1174.431682,0.656757782807143
1174.672736,0.6513813611982638
1174.91379,0.6505806546594605
1175.154844,0.6403182247708205
1175.395898,0.63625236120283
1175.636952,0.6325158496242241
1175.878006,0.6283675581797122
1176.11906,0.6214747477445252
1176.360114,0.6199477987823374
1176.601168,0.6144117334001826
1176.842222,0.6075869417594142
1177.083276,0.6026913925972781
1177.32433,0.5949011629046826
1177.565384,0.5903557250230504
1177.806438,0.5852360551867911
1178.047492,0.5776714485733696
1178.288546,0.5696916667717973
1178.5296,0.5665782948682168
1178.770654,0.5542164303633668
1179.011708,0.5522082717341681
1179.252762,0.54592154720437
1179.493816,0.5357326658901197
1179.73487,0.5288132151122615
1179.975924,0.5238028007181733
1180.216978,0.5129381532736185
1180.458032,0.5029874799236661
1180.699086,0.4980872582185092
1180.94014,0.4896913423146449
1181.181194,0.48374372804686205
1181.422248,0.4741744438460407
1181.663302,0.468270105989979
1181.904356,0.45999944316987534
1182.14541,0.4493783930218144
1182.386464,0.44496484497177197
1182.627518,0.4342781723879216
1182.868572,0.426953573000898
1183.109626,0.41926168813131653
1183.35068,0.4133667770940811
1183.591734,0.4015593242388608
1183.832788,0.3915586368210455
1184.073842,0.3830001109939872
1184.314896,0.37965208934228595
1184.55595,0.3713612390283709
1184.797004,0.3611723538851433
1185.038058,0.3535607342704191
1185.279112,0.3441767312160066
1185.520166,0.340513672504667
1185.76122,0.3298556976515864
1186.002274,0.31975506440789464
1186.243328,0.3139253688957161
1186.484382,0.30810951223506516
1186.725436,0.2991829559237195
1186.96649,0.29381645773914317
1187.207544,0.28195719791700274
1187.448598,0.2764017101165855
1187.689652,0.2707119333583847
1187.930706,0.26434505572332245
1188.17176,0.2562760743871821
1188.412814,0.24939931308755448
1188.653868,0.23849665354739494
1188.894922,0.2336105187841743
1189.135976,0.2249898475040447
1189.37703,0.22097626089470918
1189.618084,0.2128005365789935
1189.859138,0.20323344200963894
1190.100192,0.19968782637157012
1190.341246,0.19485491947851832
1190.5823,0.188567357821551
1190.823354,0.18021584636888907
1191.064408,0.17858332142121114
1191.305462,0.17204486382305054
1191.546516,0.16529888822158653
1191.78757,0.16254506379429895
1192.028624,0.15416990584993437
1192.269678,0.1486144367006214
1192.510732,0.1434455153288843
1192.751786,0.1376281219125537
1192.99284,0.13298751863682334
1193.233894,0.12900553094460773
1193.474948,0.12587071125294047
1193.716002,0.11958833209007114
1193.957056,0.11439476060415167
1194.19811,0.11016236015500358
1194.439164,0.10703493526556747
1194.680218,0.10300270798310492
1194.921272,0.09810666243372983
1195.162326,0.09578013256609354
1195.40338,0.09077240039388408
1195.644434,0.08823072681951064
1195.885488,0.08455948734980229
1196.126542,0.08328390214878552
1196.367596,0.07961920073147326
1196.60865,0.07655850953198265
1196.849704,0.07408071773824026
1197.090758,0.07073604540532916
1197.331812,0.06790130670852071
1197.572866,0.06680348694676687
1197.81392,0.06448645998051468
1198.054974,0.06185885632589401
1198.296028,0.0601869336036096
1198.537082,0.057983313969935515
1198.778136,0.05621902816158077
1199.01919,0.05482001031205396
1199.260244,0.05306700068205195
1199.501298,0.049986615469475894
1199.742352,0.0487280714084002
1199.983406,0.046388671419560726
1200.22446,0.045881192286249706
1200.465514,0.04313588628038074
1200.706568,0.041407220713067155
1200.947622,0.03945478288009297
1201.188676,0.03932872936806158
1201.42973,0.03756809973477616
1201.670784,0.03514404822844859
1201.911838,0.034016825810421536
1202.152892,0.03272879524622528
1202.393946,0.03105175346172131
1202.635,0.030561934957992438
1202.876054,0.02923759201265769
1203.117108,0.028524269291109027
1203.358162,0.027634231583497596
1203.599216,0.02645526726632199
1203.84027,0.026178940215791008
1204.081324,0.025683667369962745
1204.322378,0.024989488563274067
1204.563432,0.024805248875496955
1204.804486,0.024617443548255465
1205.04554,0.025069583009443158
1205.286594,0.02403125510126344
1205.527648,0.023449643189621557
1205.768702,0.023220959068787666
1206.009756,0.022577532598305788
1206.25081,0.022170338213776113
1206.491864,0.02218364440816352
1206.732918,0.022165904589510566
1206.973972,0.021258467338261276
1207.215026,0.021196907088485963
1207.45608,0.021051151863385405
1207.697134,0.020785492740819096
1207.938188,0.020638438403008753
1208.179242,0.020384101911945923
1208.420296,0.019793533213650193
1208.66135,0.02004651411391526
1208.902404,0.020312882262344286
1209.143458,0.019216230855579598
1209.384512,0.019015516028502256
1209.625566,0.018734285212243906
1209.86662,0.018665096435129105
1210.107674,0.01843876568345454
1210.348728,0.018277216404796227
1210.589782,0.017877720610457067
1210.830836,0.017729949627298007
1211.07189,0.017462492218695266
1211.312944,0.01698372069330346
1211.553998,0.016707459210009254
1211.795052,0.016370080010192686
1212.036106,0.015819688612350988
1212.27716,0.015596636452398454
1212.518214,0.015604436720529191
1212.759268,0.015252680818517708
1213.000322,0.01491332754082076
1213.241376,0.014400389847839657
1213.48243,0.014599032785949748
1213.723484,0.01404905704063803
1213.964538,0.013612047946223858
1214.205592,0.013433549594245314
1214.446646,0.013079619808551886
1214.6877,0.012745206995189395
1214.928754,0.012447941638262686
1215.169808,0.012288394482795898
1215.410862,0.012048682031579586
1215.651916,0.011623806493560025
1215.89297,0.01140389859530409
1216.134024,0.011161331713293112
1216.375078,0.010996260703726255
1216.616132,0.010661672261357948
1216.857186,0.010616987142297377
1217.09824,0.009974733832708133
1217.339294,0.010016715815255359
1217.580348,0.009812482297025766
1217.821402,0.009549179924087431
1218.062456,0.009223506492448286
1218.30351,0.008871601025674298
1218.544564,0.008854760986828464
1218.785618,0.008635272588658913
1219.026672,0.008312457381923119
1219.267726,0.007971361282095482
1219.50878,0.007789333353311466
1219.749834,0.007509397821321472
1219.990888,0.007108955156816766
1220.231942,0.007051605200928434
1220.472996,0.006762923581164821
1220.71405,0.006438884294953187
1220.955104,0.006441460363850599
1221.196158,0.0061814648800144105
1221.437212,0.005968855968547842
1221.678266,0.005918927571259284
1221.91932,0.005875876726752995
1222.160374,0.005941462284869162
1222.401428,0.0058870515052116155
1222.642482,0.005891763030774729
1222.883536,0.005652258947563194
1223.12459,0.005734813778402078
1223.365644,0.005963486414837765
1223.606698,0.005895888708715086
1223.847752,0.005954547890784522
1224.088806,0.00583138932987029
1224.32986,0.005924849459281065
1224.570914,0.0060294468828751375
1224.811968,0.005992779207001296
1225.053022,0.00630886179399497
1225.294076,0.006121794539693285
1225.53513,0.006213070877690586
1225.776184,0.006349367991046045
1226.017238,0.006281791930198092
1226.258292,0.006251086439628561
1226.499346,0.006358899189644463
1226.7404,0.006383108976026803
1226.981454,0.006454356176091937
1227.222508,0.006618410788585204
1227.463562,0.006557800643500564
1227.704616,0.0064789293890960345
1227.94567,0.006486060132613959
1228.186724,0.006864445603354427
1228.427778,0.0069563525563352815
1228.668832,0.007093332646534158
1228.909886,0.007492895305537946
1229.15094,0.007972158458081824
1229.391994,0.008405239647798112
1229.633048,0.008618881147540615
1229.874102,0.008868939944548722
1230.115156,0.009376019184698402
1230.35621,0.010132572948809395
1230.597264,0.010382848675739027
1230.838318,0.011084583609925867
1231.079372,0.011350426030866625
1231.320426,0.012117555622418334
1231.56148,0.012679103935721183
1231.802534,0.013246790265618666
1232.043588,0.013864828073879043
1232.284642,0.014691297019673703
1232.525696,0.015140227570639006
1232.76675,0.01596270843367561
1233.007804,0.016614158923061274
1233.248858,0.017436318115852
1233.489912,0.017900976760472937
1233.730966,0.018809372427406948
1233.97202,0.019777704719321193
1234.213074,0.02025000982995156
1234.454128,0.02057661586796918
1234.695182,0.021489303054664274
1234.936236,0.022086250795843004
1235.17729,0.023197749716329222
1235.418344,0.024043273733221678
1235.659398,0.024538793635875435
1235.900452,0.025319004480371204
1236.141506,0.025845985238814397
1236.38256,0.026694439331603387
1236.623614,0.026908851350803467
1236.864668,0.027731120851350804
1237.105722,0.02779497583439
1237.346776,0.028424608856088097
1237.58783,0.02892641753046022
1237.828884,0.02857565921288734
1238.069938,0.029071411801719405
1238.310992,0.028828234716223613
1238.552046,0.028718895300763082
1238.7931,0.02887150951628397
1239.034154,0.029123787466919744
1239.275208,0.028305475853323794
1239.516262,0.028759129911840247
1239.757316,0.02843598097390248
1239.99837,0.02833662900785617
1240.239424,0.02817556967767032
1240.480478,0.027895218075165606
1240.721532,0.027392117211243457
1240.962586,0.026518836159920407
1241.20364,0.026673092320081224
1241.444694,0.026391850755136156
1241.685748,0.02642089776389272
1241.926802,0.026108352413623373
1242.167856,0.026027541842242572
1242.40891,0.02585891146272049
1242.649964,0.025039517552713723
1242.891018,0.025238113161171992
1243.132072,0.025180132204561324
1243.373126,0.024387123777742027
1243.61418,0.02475073731267629
1243.855234,0.024440834510195426
1244.096288,0.02367347632390163
1244.337342,0.02437493326373562
1244.578396,0.02406251604810795
1244.81945,0.024248512589385304
1245.060504,0.02411551185742907
1245.301558,0.024311640753168422
1245.542612,0.02427277323027341
1245.783666,0.024484867630232866
1246.02472,0.02411551185742907
1246.265774,0.024253362776905766
1246.506828,0.02417104136916039
1246.747882,0.02437493326373562
1246.988936,0.02478293419462164
1247.22999,0.02445794908375447
1247.471044,0.02501949394918089
1247.712098,0.025165028656756037
1247.953152,0.025185168734638455
1248.194206,0.025349405522724945
1248.43526,0.026019734750812176
1248.676314,0.026771965564369588
1248.917368,0.026673092320081224
1249.158422,0.027864550205703466
1249.399476,0.028618554865403125
1249.64053,0.02915875698939719
1249.881584,0.030348748436622202
1250.122638,0.032058273032046156
1250.363692,0.03332324758154887
1250.604746,0.03461389804389767
1250.8458,0.035814587374743544
1251.086854,0.03781686922932508
1251.327908,0.039352333686269746
1251.568962,0.04100341184534274
1251.810016,0.043088462893117185
1252.05107,0.0451845529250228
1252.292124,0.04747746982216516
1252.533178,0.049360735439122616
1252.774232,0.051658527262297124
1253.015286,0.054470282568572524
1253.25634,0.05724585734225119
1253.497394,0.060108741425852506
1253.738448,0.0634438510299085
1253.979502,0.06793526585095311
1254.220556,0.07166878369705307
1254.46161,0.0752078248186524
1254.702664,0.0793092905662537
1254.943718,0.08460177766517496
1255.184772,0.08948359201048683
1255.425826,0.09410915001280616
1255.66688,0.09937049901144397
1255.907934,0.10423576233043601
1256.148988,0.11091401694074722
1256.390042,0.1163211940538352
1256.631096,0.1233042993994567
1256.87215,0.13052375997734295
1257.113204,0.1373668767424227
1257.354258,0.14394845426225206
1257.595312,0.15025821973624534
1257.836366,0.15939019921390335
1258.07742,0.16691008912859695
1258.318474,0.17599494604670654
1258.559528,0.1834340640569784
1258.800582,0.1924343927940075
1259.041636,0.2010101248105312
1259.28269,0.2097162190504642
1259.523744,0.22088788806609533
1259.764798,0.22907633279220396
1260.005852,0.23742582976695217
1260.246906,0.24521988037629286
1260.48796,0.2585671114413854
1260.729014,0.26938868948002
1260.970068,0.2801584340345344
1261.211122,0.2881425373284478
1261.452176,0.3002319309048411
1261.69323,0.3060520786022707
1261.934284,0.31879723667464155
1262.175338,0.32722737936121776
1262.416392,0.3370580864936543
1262.657446,0.34379834496226247
1262.8985,0.3565431530606075
1263.139554,0.3625111668711804
1263.380608,0.37337948144011823
1263.621662,0.3781176078030106
1263.862716,0.3877245942601985
1264.10377,0.39453398317926647
1264.344824,0.3986665204117085
1264.585878,0.4081951133063798
1264.826932,0.41657448409611414
1265.067986,0.41506090935122797
1265.30904,0.42217304067514677
1265.550094,0.42500684682968237
1265.791148,0.4303312577561565
1266.032202,0.43010754367282594
1266.273256,0.4322677893635521
1266.51431,0.43566573173834133
1266.755364,0.4360362050391661
1266.996418,0.433670608340647
1267.237472,0.4315896614039927
1267.478526,0.4350518759266381
1267.71958,0.4351954667368744
1267.960634,0.4301204470926865
1268.201688,0.42855336911788483
1268.442742,0.4248028924961601
1268.683796,0.42058865056224287
1268.92485,0.4172331920232152
1269.165904,0.4096467811444767
1269.406958,0.40596432203616795
1269.648012,0.40019233897769646
1269.889066,0.39845129860580364
1270.13012,0.3876664399327431
1270.371174,0.3858641169966401
1270.612228,0.3786738494239072
1270.853282,0.36991575073049704
1271.094336,0.3602345254702912
1271.33539,0.35597314014764375
1271.576444,0.34676776091606154
1271.817498,0.3390187036889233
1272.058552,0.3319735439959479
1272.299606,0.323485819701621
1272.54066,0.3161305556270406
1272.781714,0.30660346844573866
1273.022768,0.30032201399590064
1273.263822,0.29208804447145786
1273.504876,0.28331384581720187
1273.74593,0.2730774020472242
1273.986984,0.2656435251484384
1274.228038,0.2573546974224068
1274.469092,0.2519310096961177
1274.710146,0.24217371009939204
1274.9512,0.23351709326301054
1275.192254,0.2260723948071014
1275.433308,0.21956652877963362
1275.674362,0.210830665686284
1275.915416,0.20435430548975364
1276.15647,0.19671486195201707
1276.397524,0.19254988807480328
1276.638578,0.1873831177404023
1276.879632,0.18188148233264706
1277.120686,0.17525731737782885
1277.36174,0.1684527472952799
1277.602794,0.16386702552823734
1277.843848,0.1582941924112003
1278.084902,0.15466403974121934
1278.325956,0.1474007811081148
1278.56701,0.14373269344192907
1278.808064,0.13791744465111946
1279.049118,0.13385475296614763
1279.290172,0.13039330145749709
1279.531226,0.12604705365957664
1279.77228,0.123168739241873
1280.013334,0.11955246097138093
1280.254388,0.11461231726267687
1280.495442,0.11142539669036614
1280.736496,0.10897900826767906
1280.97755,0.10467447318010338
1281.218604,0.10173336062228071
1281.459658,0.09923147765048747
1281.700712,0.09665570960577266
1281.941766,0.09275441291760039
1282.18282,0.09063634386120335
1282.423874,0.08840736485230309
1282.664928,0.08600068651740228
1282.905982,0.08413774514718905
1283.147036,0.08167559798529346
1283.38809,0.07961920073147326
1283.629144,0.07776218655095866
1283.870198,0.07525296305365994
1284.111252,0.07423645070787684
1284.352306,0.072897568094197
1284.59336,0.07075019402922544
1284.834414,0.06936311755998442
1285.075468,0.06748162097708776
1285.316522,0.0670779434947041
1285.557576,0.06643043294598114
1285.79863,0.0654741415359508
1286.039684,0.06495893356879505
1286.280738,0.06323483139359502
1286.521792,0.06338677725103455
1286.762846,0.062026100916570286
1287.0039,0.06259937405797232
1287.244954,0.06223734857720781
1287.486008,0.062324541886290705
1287.727062,0.06214406253636376
1287.968116,0.062318309743714384
1288.20917,0.06378737450408865
1288.450224,0.06383842482109606
1288.691278,0.0646608086872994
1288.932332,0.06624468789815276
1289.173386,0.06994122727221036
1289.41444,0.0727373697272068
1289.655494,0.07584981592650249
1289.896548,0.07830060103196197
1290.137602,0.08186366805833609
1290.378656,0.08406205524212292
1290.61971,0.08734408157433236
1290.860764,0.08995011860685245
1291.101818,0.09229179835320334
1291.342872,0.094997946823439
1291.583926,0.09733467317306627
1291.82498,0.10036918912974613
1292.066034,0.10338452392654955
1292.307088,0.10585341704147684
1292.548142,0.10859824845710293
1292.789196,0.1137900722126612
1293.03025,0.1166940180750984
1293.271304,0.12034411680433221
1293.512358,0.12405875437402814
1293.753412,0.12650164081868348
1293.994466,0.13104690060097893
1294.23552,0.13528115994869727
1294.476574,0.13968016578501163
1294.717628,0.1435029050121873
1294.958682,0.14787321910530926
1295.199736,0.15438589487516372
1295.44079,0.15873803724273722
1295.681844,0.1632455124539584
1295.922898,0.17164961534624454
1296.163952,0.1762238882567611
1296.405006,0.183452408380585
1296.64606,0.18864279985207985
1296.887114,0.19547945394305682
1297.128168,0.20252336831643505
1297.369222,0.2094018805347138
1297.610276,0.21605981248015937
1297.85133,0.22386770595818306
1298.092384,0.23103178050028647
1298.333438,0.24000392538573598
1298.574492,0.2461288745358698
1298.815546,0.25349783409280574
1299.0566,0.2605397078599756
1299.297654,0.2682864569738332
1299.538708,0.2775927964704827
1299.779762,0.28682012553571223
1300.020816,0.2956733444744673
1300.26187,0.3033403004156133
1300.502924,0.3080170932449363
1300.743978,0.31670010306608665
1300.985032,0.3233887885111168
1301.226086,0.3339713727527112
1301.46714,0.3391543382955118
1301.708194,0.34562531338024355
1301.949248,0.3522902039537881
1302.190302,0.3621850535939837
1302.431356,0.36807078822677414
1302.67241,0.372004250016022
1302.913464,0.37926883430842223
1303.154518,0.3873486837498381
1303.395572,0.389539502628004
1303.636626,0.3978063300676328
1303.87768,0.40215005052293573
1304.118734,0.40864437497963657
1304.359788,0.4114573127372035
1304.600842,0.41949234548474645
1304.841896,0.42614739282816916
1305.08295,0.4275773804861345
1305.324004,0.429192389589898
1305.565058,0.43582259963629455
1305.806112,0.44107956513576346
1306.047166,0.444711287280945
1306.28822,0.44682422248303855
1306.529274,0.4495491892603927
1306.770328,0.45182967291598514
1307.011382,0.4544988025597897
1307.252436,0.459204332102572
1307.49349,0.4601374637048714
1307.734544,0.46330022542308713
1307.975598,0.46961127545125425
1308.216652,0.4692122754661375
1308.457706,0.47151234257396113
1308.69876,0.4738094700572207
1308.939814,0.47499547562160804
1309.180868,0.4771998037555374
1309.421922,0.4802300591534009
1309.662976,0.48369535609269537
1309.90403,0.48560487507788463
1310.145084,0.4835309276260472
1310.386138,0.4858525967278257
1310.627192,0.4907502187889456
1310.868246,0.49348638951128326
1311.1093,0.49315586436859793
1311.350354,0.4945386357653749
1311.591408,0.4985806087723753
1311.832462,0.49986860754697443
1312.073516,0.4989796328477421
1312.31457,0.5006890646542878
1312.555624,0.5000885981286739
1312.796678,0.505508715158801
1313.037732,0.5023892808216152
1313.278786,0.50584246103483
1313.51984,0.5073876357345712
1313.760894,0.5072455870843046
1314.001948,0.5105534222182098
1314.243002,0.5108802809920803
1314.484056,0.5108240872518836
1314.72511,0.5148446882578483
1314.966164,0.51583413962866
1315.207218,0.5128714756478325
1315.448272,0.5161488944442922
1315.689326,0.5185856898855479
1315.93038,0.5191045349547309
1316.171434,0.5237818490251812
1316.412488,0.5236142656482635
1316.653542,0.5280417111531326
1316.894596,0.5265073433615786
1317.13565,0.5259758393994666
1317.376704,0.528807927006551
1317.617758,0.532384130702846
1317.858812,0.5351864971643148
1318.099866,0.5367085871610094
1318.34092,0.5446837107681085
1318.581974,0.5517832350250661
1318.823028,0.5577524795776726
1319.064082,0.5678147828332208
1319.305136,0.5749972619627713
1319.54619,0.5842069456117358
1319.787244,0.5795171628433985
1320.028298,0.5919281616651849
1320.269352,0.5995055780824342
1320.510406,0.6021853443974959
1320.75146,0.6051130372340668
1320.992514,0.6151371671673429
1321.233568,0.6169668402734457
1321.474622,0.6263725231316429
1321.715676,0.6348985859559344
1321.95673,0.6344099022121348
1322.197784,0.6438432391355574
1322.438838,0.6443391893460187
1322.679892,0.6528225058848328
1322.920946,0.662337522670109
1323.162,0.6670835356859703
1323.403054,0.6712121648243554
1323.644108,0.6768064097934281
1323.885162,0.682112962970846
1324.126216,0.6924148560722624
1324.36727,0.6969511198645099
1324.608324,0.6960387116553463
1324.849378,0.7026615076992049
1325.090432,0.7107318963271334
1325.331486,0.7147731924268212
1325.57254,0.7213361665081988
1325.813594,0.7324647954975996
1326.054648,0.7314912648609676
1326.295702,0.7357241696457196
1326.536756,0.7436312490596602
1326.77781,0.7500240547245807
1327.018864,0.7568047385246482
1327.259918,0.7543792902411507
1327.500972,0.7626775081652156
1327.742026,0.7687803353669692
1327.98308,0.7791435308149302
1328.224134,0.7853702628357192
1328.465188,0.7837854161388556
1328.706242,0.7937474034695902
1328.947296,0.7976941704815939
1329.18835,0.8045839238233109
1329.429404,0.8110301899288178
1329.670458,0.8092074233828218
1329.911512,0.8180514884867279
1330.152566,0.819312258322601
1330.39362,0.8258269756353799
1330.634674,0.8338264431651512
1330.875728,0.8333846322405107
1331.116782,0.8430407355705608
1331.357836,0.850772941294466
1331.59889,0.8548151775678936
1331.839944,0.8589023862078476
1332.080998,0.8604153854563565
1332.322052,0.8621551811370274
1332.563106,0.8673696828014805
1332.80416,0.8690105616440329
1333.045214,0.872702988839311
1333.286268,0.8770072673870406
1333.527322,0.8801085736260071
1333.768376,0.8834416796359438
1334.00943,0.8854405156658637
1334.250484,0.891410713328253
1334.491538,0.8918743674388048
1334.732592,0.8913304899741585
1334.973646,0.8917495137673243
1335.2147,0.8957355989612434
1335.455754,0.901513735664037
1335.696808,0.9013785187452099
1335.937862,0.9070025657859986
1336.178916,0.9010180394383795
1336.41997,0.909275636769763
1336.661024,0.9091365282394112
1336.902078,0.9069218461497207
1337.143132,0.9081597315938184
1337.384186,0.9166670122405591
1337.62524,0.9131647185845218
1337.866294,0.9146745134468139
1338.107348,0.9168054394103957
1338.348402,0.9135848709827135
1338.589456,0.9201900998614161
1338.83051,0.9177043491348401
1339.071564,0.9215870875901921
1339.312618,0.9156317635424008
1339.553672,0.9239456771794856
1339.794726,0.926971924762047
1340.03578,0.9238579065093264
1340.276834,0.9236722297312594
1340.517888,0.9203198558130762
1340.758942,0.9279550359591773
1340.999996,0.9274429461291239
1341.24105,0.9269311388946532
1341.482104,0.9268736709455665
1341.723158,0.9254112922709455
1341.964212,0.9282362489366875
1342.205266,0.924748010189429
1342.44632,0.9264900246660545
1342.687374,0.9255963930388595
1342.928428,0.9264575980826597
1343.169482,0.9274438735725338
1343.410536,0.9279188464184754
1343.65159,0.929378681975166
1343.892644,0.9266762678778281
1344.133698,0.9262037834749742
1344.374752,0.9251226089846915
1344.615806,0.9289048196925117
1344.85686,0.9260167092058497
1345.097914,0.9267374305298534
1345.338968,0.9254446076771411
1345.580022,0.9255066145430623
1345.821076,0.9279559639146772
1346.06213,0.9279160626661118
1346.303184,0.9285519029194622
1346.544238,0.9260806065632183
1346.785292,0.9280199950852372
1347.026346,0.9300889985945929
1347.2674,0.9231985073975749
1347.508454,0.925894483067337
1347.749508,0.9267392840065679
1347.990562,0.9304676218616292
1348.231616,0.9259102234073417
1348.47267,0.920315254225301
1348.713724,0.9230028100586576
1348.954778,0.9267828417765158
1349.195832,0.9255889882973343
1349.436886,0.916033814130243
1349.67794,0.917744729014553
1349.918994,0.9228819046100196
1350.160048,0.9218553084569242
1350.401102,0.9220516845509371
1350.642156,0.9143818644288512
1350.88321,0.917829165413637
1351.124264,0.916866867432652
1351.365318,0.9129738871009222
1351.606372,0.9109119850009021
1351.847426,0.9207727645885588
1352.08848,0.9137392798730933
1352.329534,0.908442213193956
1352.570588,0.9098905149056139
1352.811642,0.9093920315003734
1353.052696,0.911668355798912
1353.29375,0.9077348122783079
1353.534804,0.9076803498234612
1353.775858,0.9027767387898643
1354.016912,0.901639956422277
1354.257966,0.9027767387898643
1354.49902,0.9043308509338863
1354.740074,0.8962015025971503
1354.981128,0.896882874627699
1355.222182,0.8990559595565241
1355.463236,0.8937760844510758
1355.70429,0.8960133200414647
1355.945344,0.8928916839779368
1356.186398,0.8908047600906399
1356.427452,0.8910274891206313
1356.668506,0.8847324465187535
1356.90956,0.8795806668696956
1357.150614,0.8822939516372545
1357.391668,0.8813680291823933
1357.632722,0.8757365283577697
1357.873776,0.8687759604649734
1358.11483,0.8769634181199121
1358.355884,0.8631817564937733
1358.596938,0.8624483637368316
1358.837992,0.8670054640260008
1359.079046,0.8622758913119016
1359.3201,0.8574177696433121
1359.561154,0.8537814767181707
1359.802208,0.8512324827477905
1360.043262,0.8415246271534584
1360.284316,0.8422318048133024
1360.52537,0.8385425111148747
1360.766424,0.8323934943721388
1361.007478,0.8294520308642401
1361.248532,0.8177652205655661
1361.489586,0.8192549084717866
1361.73064,0.8124913589282736
1361.971694,0.8106815219161435
1362.212748,0.8035627508221651
1362.453802,0.8028398696917284
1362.694856,0.8043908468517567
1362.93591,0.791741760746683
1363.176964,0.7906182853027692
1363.418018,0.777664563570187
1363.659072,0.7733140798851934
1363.900126,0.769280205024997
1364.14118,0.765320942848291
1364.382234,0.7609177564171405
1364.623288,0.7617704617301669
1364.864342,0.7544924556218782
1365.105396,0.750872060939696
1365.34645,0.742873131891104
1365.587504,0.7425537651131691
1365.828558,0.73685805773671
1366.069612,0.7357462417018882
1366.310666,0.7314766351819677
1366.55172,0.7331243105508041
1366.792774,0.7241910791063073
1367.033828,0.7253071925549052
1367.274882,0.7209467501301693
1367.515936,0.7180328204826548
1367.75699,0.7172219016509378
1367.998044,0.7131025785370946
1368.239098,0.7063389906494382
1368.480152,0.6982416728296755
1368.721206,0.6959551920212259
1368.96226,0.6840939616231576
1369.203314,0.6788330893347319
1369.444368,0.6732355571182012
1369.685422,0.6681116357648005
1369.926476,0.6591856957702268
1370.16753,0.6449064573939767
1370.408584,0.6395119318788037
1370.649638,0.6322123148705733
1370.890692,0.6216177033757737
1371.131746,0.6119957138545334
1371.3728,0.6045928637287129
1371.613854,0.5955261371798075
1371.854908,0.5861673206744064
1372.095962,0.5787700676833122
1372.337016,0.5604249184705972
1372.57807,0.5526225832853795
1372.819124,0.5353096042154308
1373.060178,0.5174564044499568
1373.301232,0.505523880647737
1373.542286,0.4920524315385639
1373.78334,0.47408435926001663
1374.024394,0.4519471639041099
1374.265448,0.42949722439005533
1374.506502,0.41071324858234504
1374.747556,0.39054190668724265
1374.98861,0.3708676568853464
1375.229664,0.35035792646608044
1375.470718,0.3322392290910128
1375.711772,0.30999472431080527
1375.952826,0.2929070370505135
1376.19388,0.27689968123434916
1376.434934,0.25836034047164796
1376.675988,0.23995592940041735
1376.917042,0.22346510653564045
1377.158096,0.20622241668413865
1377.39915,0.19145547575101945
1377.640204,0.17869050356549168
1377.881258,0.1651997386365036
1378.122312,0.15132884933391166
1378.363366,0.1390113075332551
1378.60442,0.12831077859709247
1378.845474,0.11992364864402544
1379.086528,0.10939391632513283
1379.327582,0.1018249618612152
1379.568636,0.09410915001280616
1379.80969,0.08835433634353519
1380.050744,0.08302612181807593
1380.291798,0.07737434602751324
1380.532852,0.07415483550868725
1380.773906,0.06977356959644364
1381.01496,0.06663668681643793
1381.256014,0.06431901296002045
1381.497068,0.061883604817792766
1381.738122,0.05998864408037871
1381.979176,0.05903056018139268
1382.22023,0.05782697018131018
1382.461284,0.05648387950705504
