nu,[0]Methylmethacrylate-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
942.112842,0.4168536825214867
942.231845,0.44724443472098285
942.350847,0.4688511210763127
942.469849,0.4844698881228343
942.588852,0.4967641066833639
942.707854,0.5065511364373102
942.826857,0.5147880584568362
942.945859,0.5201541859058838
943.064861,0.5252925150652993
943.183864,0.5291147245669068
943.302866,0.5323628357635195
943.421868,0.5357433806505848
943.540871,0.5391184356615815
943.659873,0.5406841483110383
943.778876,0.5417882697945968
943.897878,0.5423465992027694
944.01688,0.5441828321936748
944.135883,0.5439869616329014
944.254885,0.544547556860364
944.373887,0.5447708671341548
944.49289,0.5451959541729127
944.611892,0.544547556860364
944.730895,0.5442263685616817
944.849897,0.5437857236884127
944.968899,0.5436932879726442
945.087902,0.5432041841432065
945.206904,0.5423357523792539
945.325907,0.5405057519791094
945.444909,0.5392208778960613
945.563911,0.5389405559295832
945.682914,0.5378476163100845
945.801916,0.5367032201019731
945.920918,0.5341385589448078
946.039921,0.5331939699033857
946.158923,0.5307946795656487
946.277926,0.5268865651522612
946.396928,0.5247307526706573
946.51593,0.5266442530683432
946.634933,0.5298454069416884
946.753935,0.5317403354793542
946.872937,0.5320435138682097
946.99194,0.5282793833953954
947.110942,0.5264336374930391
947.229945,0.5242377375165717
947.348947,0.5252925150652993
947.467949,0.5273662501501215
947.586952,0.531809466216367
947.705954,0.5374981289551781
947.824956,0.5436171762402735
947.943959,0.5470746577728074
948.062961,0.5471621967209801
948.181964,0.5406192701060112
948.300966,0.5337647927869638
948.419968,0.5344163832235113
948.538971,0.5570000217535536
948.657973,0.5852887288020351
948.776976,0.6050162268931433
948.895978,0.618628715293559
949.01498,0.6285498111969946
949.133983,0.6361442074947512
949.252985,0.6421007860478296
949.371987,0.6471028711366005
949.49099,0.6505676431764825
949.609992,0.6541229161506119
949.728995,0.6568957164240554
949.847997,0.6600035930244796
949.966999,0.6622050684114424
950.086002,0.6649788788224019
950.205004,0.666983480659932
950.324006,0.6693287061399819
950.443009,0.670588227686808
950.562011,0.6730066959373864
950.681014,0.6751840220539573
950.800016,0.6768740938185523
950.919018,0.679281267056072
951.038021,0.680933927704473
951.157023,0.683239378396919
951.276026,0.6844497829887389
951.395028,0.6860601313970465
951.51403,0.6877911831372873
951.633033,0.6903338208846409
951.752035,0.6923040785577284
951.871037,0.6945438359924634
951.99004,0.6961292025696435
952.109042,0.6983464169362116
952.228045,0.699618564718362
952.347047,0.701874967355394
952.466049,0.7043076608752975
952.585052,0.7067134495373222
952.704054,0.7089501962363735
952.823056,0.7112722578797226
952.942059,0.7126463388990879
953.061061,0.7148732676788652
953.180064,0.7170641301880719
953.299066,0.7191754007778438
953.418068,0.7220434224501844
953.537071,0.7247199316017302
953.656073,0.7270354795188639
953.775076,0.7290011277445384
953.894078,0.731396177177369
954.01308,0.733388282814759
954.132083,0.7361362905638082
954.251085,0.7383775498752073
954.370087,0.7415890724046433
954.48909,0.7429251348304181
954.608092,0.7458132837391649
954.727095,0.7487725598422751
954.846097,0.7514805136991576
954.965099,0.7535197878597173
955.084102,0.7563129752849743
955.203104,0.759192432094049
955.322106,0.7616028906620796
955.441109,0.7638987689263533
955.560111,0.7660023816827267
955.679114,0.7697496091037509
955.798116,0.7714757808186942
955.917118,0.7750637460838222
956.036121,0.7771981047836746
956.155123,0.780422374570715
956.274125,0.7824384639340615
956.393128,0.7852132044895103
956.51213,0.7870527548225186
956.631133,0.7907606094029085
956.750135,0.7938664745102154
956.869137,0.7963631329425789
956.98814,0.7990913574619707
957.107142,0.8016846122643485
957.226145,0.8041013182651625
957.345147,0.8063640205773595
957.464149,0.8093207203526982
957.583152,0.8119796505772041
957.702154,0.8150139901992143
957.821156,0.8176262122941078
957.940159,0.8202796174170415
958.059161,0.8222588753428399
958.178164,0.8248283292977385
958.297166,0.8271079999850139
958.416168,0.8304894941823078
958.535171,0.8333096309987157
958.654173,0.835821671712685
958.773175,0.8383412850602995
958.892178,0.8411460262628286
959.01118,0.8426698792412853
959.130183,0.8456666734750993
959.249185,0.8485977480001143
959.368187,0.8509005668073344
959.48719,0.853303492939158
959.606192,0.8558244548339009
959.725195,0.858404367263302
959.844197,0.8602433195864259
959.963199,0.8629487288796636
960.082202,0.8652385757182185
960.201204,0.8683764154255639
960.320206,0.8702106240717269
960.439209,0.8719527869019796
960.558211,0.8744676305648722
960.677214,0.876621469071244
960.796216,0.8784291705908325
960.915218,0.8816589286277922
961.034221,0.8836537310842124
961.153223,0.886095984140881
961.272225,0.8874882474767183
961.391228,0.8891582947345122
961.51023,0.8915355195643516
961.629233,0.8937582091081409
961.748235,0.8962373513742249
961.867237,0.8980406001083562
961.98624,0.9001984859758722
962.105242,0.9015407814817923
962.224244,0.9034450408178223
962.343247,0.9053976857827021
962.462249,0.9074443836094442
962.581252,0.9091528928442005
962.700254,0.911198056275032
962.819256,0.9128743783705525
962.938259,0.9149041255648045
963.057261,0.9159660301360361
963.176264,0.9172639567498834
963.295266,0.9193714950057349
963.414268,0.9211816784681999
963.533271,0.9226687435111095
963.652273,0.9240704182657388
963.771275,0.9260380078350946
963.890278,0.9266966549799788
964.00928,0.928637333624283
964.128283,0.9300350549970539
964.247285,0.931585784797925
964.366287,0.9330075369302042
964.48529,0.9342371173573281
964.604292,0.9347342637329727
964.723294,0.936744230863353
964.842297,0.9371330603957088
964.961299,0.9389932390120082
965.080302,0.940129168368906
965.199304,0.9420150762708821
965.318306,0.9423410698809142
965.437309,0.9437320485535723
965.556311,0.9440378672772616
965.675314,0.9452441736964935
965.794316,0.946144474625099
965.913318,0.9473648412101828
966.032321,0.9490953606640838
966.151323,0.9500449307306503
966.270325,0.950454488349122
966.389328,0.9506892796032704
966.50833,0.9520487857195964
966.627333,0.9522773048493678
966.746335,0.9535465833712573
966.865337,0.9542219333979829
966.98434,0.9555406242344485
967.103342,0.955914313670048
967.222344,0.9561953937950207
967.341347,0.9567319699064664
967.460349,0.9571999262457507
967.579352,0.9582582167620792
967.698354,0.9591948925314622
967.817356,0.9598022551084099
967.936359,0.9603283708867664
968.055361,0.9603543001028231
968.174363,0.9609181935635225
968.293366,0.9616439607422975
968.412368,0.9619267256311577
968.531371,0.9626397774879364
968.650373,0.9628968366243932
968.769375,0.9636896269093891
968.888378,0.9632599171681827
969.00738,0.9638496126659064
969.126383,0.9643171931071408
969.245385,0.9652057383542705
969.364387,0.9648641159936184
969.48339,0.9650600032910531
969.602392,0.965502102005438
969.721394,0.9653437726440716
969.840397,0.964938413390963
969.959399,0.9664081678555697
970.078402,0.9668518510221126
970.197404,0.9672831631231174
970.316406,0.967534689442534
970.435409,0.9664371605354934
970.554411,0.9670742525230398
970.673413,0.9667542039164212
970.792416,0.9671467858119434
970.911418,0.9669843187995382
971.030421,0.9679982495725648
971.149423,0.9678346716911073
971.268425,0.9674853464316299
971.387428,0.9673363651601318
971.50643,0.9676246743528856
971.625433,0.9670935942015064
971.744435,0.9674669643846776
971.863437,0.9675240466194858
971.98244,0.9674437454561606
972.101442,0.9673634509575556
972.220444,0.9669311361245411
972.339447,0.9667339022913067
972.458449,0.9665995356175884
972.577452,0.9666817000700556
972.696454,0.9665831035651558
972.815456,0.9668441162382435
972.934459,0.966287374384337
973.053461,0.9657898645063187
973.172463,0.9654345192237226
973.291466,0.9655822420056684
973.410468,0.9651072923897879
973.529471,0.965570655088286
973.648473,0.9651816085124358
973.767475,0.965057108115386
973.886478,0.9640433659096009
974.00548,0.9637252840852384
974.124482,0.9637426312964763
974.243485,0.9630335776835793
974.362487,0.9635874812227537
974.48149,0.9624135837190355
974.600492,0.9622499873158915
974.719494,0.961220930473055
974.838497,0.9608086551332654
974.957499,0.9603965566216642
975.076502,0.9607135397846946
975.195504,0.9601641687750254
975.314506,0.9603811903996884
975.433509,0.9591363834275636
975.552511,0.9585073962903724
975.671513,0.958004311978507
975.790516,0.957165467668664
975.909518,0.9569807525589854
976.028521,0.9571721678503883
976.147523,0.9563570044722897
976.266525,0.955319919842589
976.385528,0.9547459450674602
976.50453,0.9540167977351763
976.623532,0.9531099590306796
976.742535,0.9529260265586412
976.861537,0.9524792090390838
976.98054,0.9519669130446
977.099542,0.9511694989346456
977.218544,0.9502796208115726
977.337547,0.9497865536503675
977.456549,0.9484833915377149
977.575552,0.9481306213353887
977.694554,0.9472416917857115
977.813556,0.9469168436000777
977.932559,0.9453604458804509
978.051561,0.9444098914809244
978.170563,0.9441842044875304
978.289566,0.9430131986491711
978.408568,0.9427435354380347
978.527571,0.9418389359212554
978.646573,0.9414359151092871
978.765575,0.9398857064439787
978.884578,0.9393820626939077
979.00358,0.9377255156860305
979.122582,0.9377452081286298
979.241585,0.936134608822565
979.360587,0.935794853628861
979.47959,0.9347006139051789
979.598592,0.9340549588804721
979.717594,0.9319967047302063
979.836597,0.9310270009789555
979.955599,0.9298527859892207
980.074601,0.929679849454623
980.193604,0.9289289715317963
980.312606,0.9281434299528204
980.431609,0.9269200157877252
980.550611,0.9258065272694121
980.669613,0.9245667773408313
980.788616,0.9232963716260716
980.907618,0.9234404170952997
981.026621,0.9222813040068261
981.145623,0.9209735149322316
981.264625,0.9193724143776896
981.383628,0.9188861949868514
981.50263,0.9174061436823822
981.621632,0.9168100234490528
981.740635,0.915477034849305
981.859637,0.9152289741865988
981.97864,0.9140774259598147
982.097642,0.9132204233313329
982.216644,0.9119929675110329
982.335647,0.9111133187961522
982.454649,0.9097212910081518
982.573651,0.9093392882921142
982.692654,0.9087002474216291
982.811656,0.9078818772298365
982.930659,0.9060878617429138
983.049661,0.9052039514082619
983.168663,0.9050283588747152
983.287666,0.9037974530996694
983.406668,0.9030205214185114
983.525671,0.9027947945051966
983.644673,0.9023796044007695
983.763675,0.9005676430271464
983.882678,0.9005406264031071
984.00168,0.8994786151738053
984.120682,0.8990739408555276
984.239685,0.8986245162506141
984.358687,0.8985436436834716
984.47769,0.8983100527042571
984.596692,0.8977353182051837
984.715694,0.8970353576770776
984.834697,0.8960850039743872
984.953699,0.8963000901846538
985.072701,0.8960491612910867
985.191704,0.8958430936826731
985.310706,0.8953057490459748
985.429709,0.895914763996942
985.548711,0.8949834969851695
985.667713,0.894938748929031
985.786716,0.8943482842295225
985.905718,0.8950909014489467
986.02472,0.8949476983612674
986.143723,0.8952251751544402
986.262725,0.8950192970410453
986.381728,0.8951356571129014
986.50073,0.8947150422063043
986.619732,0.8950550985289519
986.738735,0.8950640491246901
986.857737,0.8954042380951682
986.97674,0.8957983026477742
987.095742,0.8957355989612434
987.214744,0.895914763996942
987.333747,0.8964345452820618
987.452749,0.8966945489989103
987.571751,0.8965510893481485
987.690754,0.8969546281277709
987.809756,0.8966586819342964
987.928759,0.8967752551400421
988.047761,0.8963090532303708
988.166763,0.8964524741522555
988.285766,0.8964345452820618
988.404768,0.8962104646569865
988.52377,0.8964883329683931
988.642773,0.8959774802254642
988.761775,0.8957266416500405
988.880778,0.895431100625247
988.99978,0.8953952840975574
989.118782,0.8950998524027158
989.237785,0.894616628964489
989.356787,0.8944913914032678
989.47579,0.8949745471949487
989.594792,0.8937045852243269
989.713794,0.8936956482231598
989.832797,0.8926327829320494
989.951799,0.8928113273424817
990.070801,0.8919635593350691
990.189804,0.8922936469144594
990.308806,0.8921330485123047
990.427809,0.8926327829320494
990.546811,0.8918030203433315
990.665813,0.8917673489359507
990.784816,0.8915087738999516
990.903818,0.8917138445001637
991.02282,0.8912057124401933
991.141823,0.8902882431341844
991.260825,0.8897186409507197
991.379828,0.8884117153741655
991.49883,0.8867342029806736
991.617832,0.8856264776994837
991.736835,0.8844936010037889
991.855837,0.8826910732611553
991.974839,0.8818793709140867
992.093842,0.880275810141962
992.212844,0.8786048739947053
992.331847,0.876156982792373
992.450849,0.8756314462794176
992.569851,0.8732791629284792
992.688854,0.8724673908394857
992.807856,0.8705848951025825
992.926859,0.8695929938133233
993.045861,0.8676559620302797
993.164863,0.8669274370455051
993.283866,0.8655847403768219
993.402868,0.8647628253449189
993.52187,0.8653424105772716
993.640873,0.8643219087472823
993.759875,0.8639157728995716
993.878878,0.8636393640800135
993.99788,0.8642181963411014
994.116882,0.8637861952522031
994.235885,0.8651174507965602
994.354887,0.8654635669955038
994.473889,0.8672569320716725
994.592892,0.8667974076823944
994.711894,0.8672916230427702
994.830897,0.8673957042822847
994.949899,0.867647285514042
995.068901,0.8675518495617092
995.187904,0.8677340545809745
995.306906,0.8676819920995897
995.425909,0.8674737734087282
995.544911,0.8670228043086835
995.663913,0.8669274370455051
995.782916,0.8664074365990119
995.901918,0.865679959935243
996.02092,0.8659397028827177
996.139923,0.8652558806627817
996.258925,0.8656453334293804
996.377928,0.8643132655714107
996.49693,0.8640453699850449
996.615932,0.8638898558151428
996.734935,0.8640280892504532
996.853937,0.8638984947568956
996.972939,0.8636134552877249
997.091942,0.8632767117094288
997.210944,0.8633285098660605
997.329947,0.862965988026832
997.448949,0.8627502734952652
997.567951,0.8626640027815233
997.686954,0.8630868117226171
997.805956,0.8632939774163194
997.924958,0.8625518637503566
998.043961,0.8628451812451803
998.162963,0.862068969929546
998.281966,0.8630091374049589
998.400968,0.8627416460356677
998.51997,0.8630954426338888
998.638973,0.8632680789854753
998.757975,0.8635357335742786
998.876978,0.8632853445197098
998.99598,0.8642095542023488
999.114982,0.8635098278908586
999.233985,0.8637084579928596
999.352987,0.8645034354077514
999.471989,0.8650482441687986
999.590992,0.8652645332648512
999.709994,0.8659570218499645
999.828997,0.8659310435289858
999.947999,0.8660003207835213
1000.067001,0.8662688224985797
1000.186004,0.8670141341239914
1000.305006,0.8674737734087282
1000.424008,0.8676993459129693
1000.543011,0.8684719420851307
1000.662013,0.8684979966342095
1000.781016,0.8691756893373794
1000.900018,0.8693321550429511
1001.01902,0.8699843987200384
1001.138023,0.8704282039240931
1001.257025,0.8712990674872269
1001.376028,0.8709593271045877
1001.49503,0.8711422477692772
1001.614032,0.8715343499971578
1001.733035,0.8722841919239687
1001.852037,0.8723190839894823
1001.971039,0.8728164476025199
1002.090042,0.8731918393784367
1002.209044,0.8728950046178168
1002.328047,0.8730521398603955
1002.447049,0.8729473798893364
1002.566051,0.8738644560189318
1002.685054,0.8738207638884432
1002.804056,0.87411791346073
1002.923058,0.8738557174180647
1003.042061,0.8741791038563111
1003.161063,0.873252964946563
1003.280066,0.8737159116880344
1003.399068,0.8740305060398278
1003.51807,0.874292754526946
1003.637073,0.8741266546835706
1003.756075,0.8738295021397733
1003.875078,0.8739693260457299
1003.99408,0.8727117159128347
1004.113082,0.8723278072239383
1004.232085,0.8720051056387402
1004.351087,0.8721620806850855
1004.470089,0.8721708023495006
1004.589092,0.8712990674872269
1004.708094,0.870306352505342
1004.827097,0.8699669992060597
1004.946099,0.8688280885864292
1005.065101,0.8681593484562092
1005.184104,0.867152867483824
1005.303106,0.8669534452587377
1005.422108,0.8654116407392873
1005.541111,0.8643219087472823
1005.660113,0.8634752881885416
1005.779116,0.861457118193965
1005.898118,0.8599594861260591
1006.01712,0.859349131592409
1006.136123,0.8583442810606353
1006.255125,0.8563124138282582
1006.374127,0.8544818646488861
1006.49313,0.8526978624834245
1006.612132,0.8515304662608252
1006.731135,0.8493108695775654
1006.850137,0.8481820369611166
1006.969139,0.8462588473832193
1007.088142,0.8448298777505879
1007.207144,0.8429227181289946
1007.326147,0.8411039700129306
1007.445149,0.8388779952116668
1007.564151,0.8378384311605188
1007.683154,0.8359721331547167
1007.802156,0.8342601456684752
1007.921158,0.8331763121235503
1008.040161,0.8306556086920416
1008.159163,0.8278527322642567
1008.278166,0.8256453136842874
1008.397168,0.8238803219277622
1008.51617,0.8220368954151361
1008.635173,0.8201893916216353
1008.754175,0.8171766415206417
1008.873177,0.8151444028703817
1008.99218,0.81215018420923
1009.111182,0.8096040321814996
1009.230185,0.8068318473659483
1009.349187,0.8051151244899717
1009.468189,0.8022620330317105
1009.587192,0.7998108634127977
1009.706194,0.797526672293718
1009.825197,0.795058167768482
1009.944199,0.7917734310505148
1010.063201,0.789678009118549
1010.182204,0.787367638897064
1010.301206,0.7855587743192729
1010.420208,0.7834876342628625
1010.539211,0.7813360031174403
1010.658213,0.779743702370053
1010.777216,0.7774468479739932
1010.896218,0.7759555820992398
1011.01522,0.7740258562055913
1011.134223,0.7731671641674505
1011.253225,0.7709128090084079
1011.372227,0.7696649413035639
1011.49123,0.7682423774394537
1011.610232,0.7670601946925507
1011.729235,0.7656118200697453
1011.848237,0.7654893319778427
1011.967239,0.7644031085276055
1012.086242,0.7637612795223642
1012.205244,0.7620142672847289
1012.324246,0.7613287629673869
1012.443249,0.7604917617631828
1012.562251,0.7604689473525477
1012.681254,0.759990002799091
1012.800256,0.7597848331974779
1012.919258,0.75949616981038
1013.038261,0.759154473421419
1013.157263,0.7588812269982945
1013.276266,0.7580165953332051
1013.395268,0.7587067043869545
1013.51427,0.7582667820882092
1013.633273,0.7587294659295075
1013.752275,0.7584108664643883
1013.871277,0.7587370532621035
1013.99028,0.7580772390865496
1014.109282,0.7582061231720312
1014.228285,0.7581606321693846
1014.347287,0.758661183350336
1014.466289,0.7577513359479389
1014.585292,0.7575922248746372
1014.704294,0.7575164694399845
1014.823296,0.7565777311558988
1014.942299,0.756411302362883
1015.061301,0.755761068283581
1015.180304,0.7555570403401564
1015.299306,0.7542359717916887
1015.418308,0.7533012988036824
1015.537311,0.751262615946886
1015.656313,0.7495441929017195
1015.775316,0.7469253738333105
1015.894318,0.7447847712444511
1016.01332,0.7423458791643284
1016.132323,0.7394785524677582
1016.251325,0.7355843953324672
1016.370327,0.7318790579874449
1016.48933,0.7270500203738625
1016.608332,0.7223034048762953
1016.727335,0.7176810705863808
1016.846337,0.7120479673256578
1016.965339,0.7069325646677692
1017.084342,0.6998494769431407
1017.203344,0.6934958662164187
1017.322346,0.6863277470299477
1017.441349,0.6798860964929274
1017.560351,0.6726366440282243
1017.679354,0.6664501072532133
1017.798356,0.6607101748228641
1017.917358,0.6568037574610336
1018.036361,0.6530379728618707
1018.155363,0.6508995172952095
1018.274365,0.6481779539745679
1018.393368,0.6457582960075346
1018.51237,0.6426275246256908
1018.631373,0.6416514727755884
1018.750375,0.647523624732944
1018.869377,0.6614241272766016
1018.98838,0.6740978503812691
1019.107382,0.6836015912453953
1019.226385,0.6902785963879795
1019.345387,0.6942035928791975
1019.464389,0.6967629684637285
1019.583392,0.6978786815457173
1019.702394,0.6982277081358663
1019.821396,0.6976065619266894
1019.940399,0.6964494956645895
1020.059401,0.6951344492281224
1020.178404,0.6935998983985697
1020.297406,0.6912733135912774
1020.416408,0.6890096515578809
1020.535411,0.6868564229092533
1020.654413,0.6840187154259958
1020.773415,0.6815947540633162
1020.892418,0.678731272007822
1021.01142,0.6764613265281458
1021.130423,0.6739900033532004
1021.249425,0.6710846466276511
1021.368427,0.6685594205519158
1021.48743,0.6667767478261721
1021.606432,0.6637896313233604
1021.725435,0.6616953667690814
1021.844437,0.6601818180538924
1021.963439,0.658658558096794
1022.082442,0.6562325866873557
1022.201444,0.6554259168094061
1022.320446,0.653939787373315
1022.439449,0.6524896512919673
1022.558451,0.651348792944417
1022.677454,0.6515311961416974
1022.796456,0.6505741488854427
1022.915458,0.6508539559236654
1023.034461,0.6502684508801253
1023.153463,0.6497744346074186
1023.272465,0.6498004261046294
1023.391468,0.6500733996040156
1023.51047,0.6508799906025924
1023.629473,0.6516615154124185
1023.748475,0.6530118518653796
1023.867477,0.6532273813369021
1023.98648,0.6543911615327793
1024.105482,0.6551048367812007
1024.224484,0.6570205384678947
1024.343487,0.658151586216282
1024.462489,0.6600563954239893
1024.581492,0.6618343373875071
1024.700494,0.6637630802691321
1024.819496,0.6649323319300445
1024.938499,0.6673771170248303
1025.057501,0.6694023363472444
1025.176504,0.6714874182350268
1025.295506,0.6741585219179816
1025.414508,0.6761367030072901
1025.533511,0.6779918579751895
1025.652513,0.6796549745130829
1025.771515,0.6819015407244664
1025.890518,0.6834648845982667
1026.00952,0.6859297923546822
1026.128523,0.6865748694982539
1026.247525,0.6884035897708074
1026.366527,0.6891750337193203
1026.48553,0.6903614347897508
1026.604532,0.6903683384386168
1026.723534,0.6915083864780246
1026.842537,0.6919095776763827
1026.961539,0.6926641702943158
1027.080542,0.6920272123032476
1027.199544,0.6919856919161336
1027.318546,0.6911074279030943
1027.437549,0.69019576792622
1027.556551,0.6899128456643971
1027.675554,0.6886308004431309
1027.794556,0.6887134410975241
1027.913558,0.6880869969414461
1028.032561,0.6874336246953078
1028.151563,0.6870418991816089
1028.270565,0.6877155302681263
1028.389568,0.6891267931553994
1028.50857,0.692671096970652
1028.627573,0.6970138482880344
1028.746575,0.7028442234432242
1028.865577,0.7086241541415357
1028.98458,0.7153094734013686
1029.103582,0.7231996166347976
1029.222584,0.7319083337352754
1029.341587,0.7396412556459944
1029.460589,0.7482710502516543
1029.579592,0.7556325998221015
1029.698594,0.7618085512054824
1029.817596,0.7708973909064093
1029.936599,0.7782013372846854
1030.055601,0.7835033041722463
1030.174603,0.7859752308208865
1030.293606,0.7880056650502786
1030.412608,0.7887309638484142
1030.531611,0.7896385262051742
1030.650613,0.7885259204546099
1030.769615,0.7881238747655431
1030.888618,0.7868717535048588
1031.00762,0.78644695746322
1031.126623,0.7850954313420436
1031.245625,0.7841695651015733
1031.364627,0.7829393848285674
1031.48363,0.7811016374731095
1031.602632,0.7789721380920417
1031.721634,0.7772136489012109
1031.840637,0.77636694755997
1031.959639,0.7753970951595532
1032.078642,0.774072299150238
1032.197644,0.7723094247486704
1032.316646,0.7714603514573719
1032.435649,0.7698419845992622
1032.554651,0.7691494385056119
1032.673653,0.7685036242572254
1032.792656,0.7679274626266515
1032.911658,0.7679735396567061
1033.030661,0.7674591697183073
1033.149663,0.7669221362831357
1033.268665,0.7668454479039902
1033.387668,0.7665770989610282
1033.50667,0.7674284719654777
1033.625673,0.7683422554404502
1033.744675,0.7690186942146455
1033.863677,0.7697573066383295
1033.98268,0.7707894728261242
1034.101682,0.7716995412388243
1034.220684,0.7726106841660902
1034.339687,0.7749009997861039
1034.458689,0.7764212951484426
1034.577692,0.7790889926766302
1034.696694,0.780820491492932
1034.815696,0.7828845809897861
1034.934699,0.7851660931105964
1035.053701,0.7877850543510038
1035.172703,0.7900571455483897
1035.291706,0.7930492130033987
1035.410708,0.7964825963720534
1035.529711,0.7993551011252441
1035.648713,0.802061492592052
1035.767715,0.805678902376354
1035.886718,0.8087139573769916
1036.00572,0.8121907927336451
1036.124722,0.8161884557573554
1036.243725,0.8197712016794079
1036.362727,0.8232379458359028
1036.48173,0.8268433677684316
1036.600732,0.8301573648149367
1036.719734,0.8339515265126426
1036.838737,0.8379724960344084
1036.957739,0.8418192123223595
1037.076742,0.8460980734762213
1037.195744,0.8494722539738173
1037.314746,0.8538497819684817
1037.433749,0.8569377501103256
1037.552751,0.8604842214405958
1037.671753,0.8646763533860544
1037.790756,0.8682114395798347
1037.909758,0.8720923105094749
1038.028761,0.8757540432634853
1038.147763,0.8795366889358096
1038.266765,0.8825763308800477
1038.385768,0.8858744878330378
1038.50477,0.889256107526538
1038.623772,0.8926863425057965
1038.742775,0.8964076526490948
1038.861777,0.8995865590841313
1038.98078,0.9027135466299004
1039.099782,0.9055824057513979
1039.218784,0.9080498509142108
1039.337787,0.9110258561158237
1039.456789,0.9142840308035496
1039.575792,0.9173199115578494
1039.694794,0.9194284978054938
1039.813796,0.9219281379030175
1039.932799,0.9241563608109039
1040.051801,0.9263223451470441
1040.170803,0.9291881788725963
1040.289806,0.931386446769908
1040.408808,0.9343585760772303
1040.527811,0.9356470097219638
1040.646813,0.9373167564771742
1040.765815,0.939183873988323
1040.884818,0.9411507032387896
1041.00382,0.9426935713547164
1041.122822,0.944979542377972
1041.241825,0.9470844627152489
1041.360827,0.9478073639120363
1041.47983,0.9493041846132221
1041.598832,0.9505790060428266
1041.717834,0.9518517320167142
1041.836837,0.9534960467415712
1041.955839,0.9540998008071605
1042.074841,0.9560032178351989
1042.193844,0.9570515717549527
1042.312846,0.9579497072889727
1042.431849,0.9585677841585366
1042.550851,0.9589359448699861
1042.669853,0.9607279505958722
1042.788856,0.9611969002501722
1042.907858,0.9624453438913382
1043.026861,0.9632001969046656
1043.145863,0.9638891313101524
1043.264865,0.9639816691085014
1043.383868,0.9646142485468072
1043.50287,0.9653225353146849
1043.621872,0.9666894335545901
1043.740875,0.9670046256834545
1043.859877,0.9672850976913782
1043.97888,0.9679479149722979
1044.097882,0.9680698840934777
1044.216884,0.9683254882811466
1044.335887,0.9691256555580576
1044.454889,0.9700710138595086
1044.573891,0.9705299659826845
1044.692894,0.9700467623873068
1044.811896,0.9703455828061043
1044.930899,0.9709871932652347
1045.049901,0.9706629376963786
1045.168903,0.9713542958022975
1045.287906,0.9716816973640474
1045.406908,0.9728425782186542
1045.525911,0.972391283970723
1045.644913,0.9726110692356998
1045.763915,0.9725546594295844
1045.882918,0.9727686449922077
1046.00192,0.9730439774764494
1046.120922,0.9736357681008747
1046.239925,0.9745270525291291
1046.358927,0.9745104857100545
1046.47793,0.9741207594662156
1046.596932,0.9744432468063093
1046.715934,0.974201614844703
1046.834937,0.9745036641605299
1046.953939,0.9747112555486941
1047.072941,0.9754864590994378
1047.191944,0.975571330113215
1047.310946,0.9754796307181234
1047.429949,0.9752699251416763
1047.548951,0.9753557526714447
1047.667953,0.9762984015546327
1047.786956,0.9757615850718426
1047.905958,0.9764380222086938
1048.02496,0.9761012091946175
1048.143963,0.9767339277568498
1048.262965,0.9760270283216276
1048.381968,0.9764634099273102
1048.50097,0.9763716266806571
1048.619972,0.9765288351674963
1048.738975,0.9765639908383607
1048.857977,0.9770211297482342
1048.97698,0.9767964407286199
1049.095982,0.9770787756954281
1049.214984,0.9768306292023402
1049.333987,0.9768335596986235
1049.452989,0.9778490172059748
1049.571991,0.9776133839877715
1049.690994,0.9788028849327033
1049.809996,0.977730704632948
1049.928999,0.9777199496543495
1050.048001,0.9774120163722465
1050.167003,0.977965388162957
1050.286006,0.9788293129673733
1050.405008,0.9797586628921708
1050.52401,0.9797527843578291
1050.643013,0.9802790528934845
1050.762015,0.9800359738314165
1050.881018,0.9799017180997291
1051.00002,0.9802800331730275
1051.119022,0.9802025941092901
1051.238025,0.9812872979090055
1051.357027,0.9812833727676642
1051.47603,0.9811214743681428
1051.595032,0.9810410257056849
1051.714034,0.9812205726414325
1051.833037,0.9811087198718804
1051.952039,0.9815022233607256
1052.071041,0.9816926532631608
1052.190044,0.9820942476788052
1052.309046,0.9818674101083394
1052.428049,0.9816838180690399
1052.547051,0.9816867631249117
1052.666053,0.9817122873125659
1052.785056,0.9818811563483044
1052.904058,0.982401691290744
1053.02306,0.9823348902469974
1053.142063,0.9823398019337278
1053.261065,0.9822543420885168
1053.380068,0.9823211376548023
1053.49907,0.9823289962553379
1053.618072,0.9826954733146638
1053.737075,0.9827662299359502
1053.856077,0.9826011390773414
1053.97508,0.9827691782390624
1054.094082,0.9829392120143953
1054.213084,0.9823506077309809
1054.332087,0.9825873827576888
1054.451089,0.9834180199909254
1054.570091,0.9833737671757216
1054.689094,0.98345735749847
1054.808096,0.9832479033889773
1054.927099,0.9832892006681564
1055.046101,0.9828360088153966
1055.165103,0.9832095574684955
1055.284106,0.9839669203750452
1055.403108,0.9837622765393039
1055.52211,0.9839541288882252
1055.641113,0.9837140733687408
1055.760115,0.9835203007835135
1055.879118,0.9833698336885199
1055.99812,0.9834691590575692
1056.117122,0.9838399968290615
1056.236125,0.9841834169112734
1056.355127,0.9841046853872235
1056.474129,0.9843920859137913
1056.593132,0.9838990289998187
1056.712134,0.9840328483672733
1056.831137,0.984112558256198
1056.950139,0.9840249761359754
1057.069141,0.984458042393065
1057.188144,0.9844993904991497
