nu,[0]CFC-13B1-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
3515.48271,0.99936398234503
3515.602512,0.9993444449701535
3515.722314,0.9992590646282754
3515.842117,0.9993731365610344
3515.961919,0.9994201082022778
3516.081722,0.9994023086886558
3516.201524,0.9993518201593719
3516.321326,0.9993312936837934
3516.441129,0.9994436148396596
3516.560931,0.9994729989138798
3516.680734,0.9994427153408111
3516.800536,0.9993361804257676
3516.920338,0.9993986009129685
3517.040141,0.9994455937399761
3517.159943,0.9994487919709932
3517.279746,0.9995069315981969
3517.399548,0.9994928186599603
3517.51935,0.9995378468256928
3517.639153,0.999517436471251
3517.758955,0.9994562079085428
3517.878758,0.9995305402307381
3517.99856,0.9994878411981173
3518.118362,0.9995224340709273
3518.238165,0.9994075055941729
3518.357967,0.9994155408628197
3518.47777,0.9995575379152318
3518.597572,0.9994721493621916
3518.717374,0.9994218272063422
3518.837177,0.9995427845548522
3518.956979,0.9995712419430175
3519.076782,0.9995326592377295
3519.196584,0.9995693527551556
3519.316386,0.9995310399961331
3519.436189,0.9994474527105094
3519.555991,0.9995121190526333
3519.675794,0.9995462529743323
3519.795596,0.9995653344944342
3519.915398,0.9996064674542534
3520.035201,0.9995701923937645
3520.155003,0.9995543993094904
3520.274805,0.9995566782961188
3520.394608,0.9995263721970757
3520.51441,0.9995121790233623
3520.634213,0.9995857758145363
3520.754015,0.9995522102877529
3520.873817,0.9995771294349712
3520.99362,0.9996305682567178
3521.113422,0.9996021191755775
3521.233225,0.9995105997953669
3521.353027,0.9996018492830419
3521.472829,0.9995523402295486
3521.592632,0.9995420149072045
3521.712434,0.9995982807108098
3521.832237,0.999607646990581
3521.952039,0.9996535000449802
3522.071841,0.999682890289916
3522.191644,0.9996741830898614
3522.311446,0.9996232809764374
3522.431249,0.9995684931258818
3522.551051,0.9996323775896838
3522.670853,0.9995194155177345
3522.790656,0.9996038085045864
3522.910458,0.999614714241628
3523.030261,0.9995645948163603
3523.150063,0.9996375756915623
3523.269865,0.9996153939798647
3523.389668,0.9995912135759475
3523.50947,0.9995507709336063
3523.629273,0.9996458027426645
3523.749075,0.999559577014689
3523.868877,0.9996123751459334
3523.98868,0.999646002671845
3524.108482,0.9996458127391226
3524.228285,0.9996746129498526
3524.348087,0.9996449830334423
3524.467889,0.9996799012425427
3524.587692,0.9996112455845876
3524.707494,0.9996428437954676
3524.827297,0.9995709620631089
3524.947099,0.9996051979548459
3525.066901,0.9996908977819372
3525.186704,0.999644063360481
3525.306506,0.9996035586036656
3525.426309,0.9996381954670513
3525.546111,0.9996931470889877
3525.665913,0.9996645262838953
3525.785716,0.999670524289047
3525.905518,0.9997563796802507
3526.025321,0.9996497813408768
3526.145123,0.9996547596091838
3526.264925,0.9997242180348392
3526.384728,0.999640294709466
3526.50453,0.9997381642849557
3526.624332,0.9996549195539581
3526.744135,0.9996836700428745
3526.863937,0.9996867290795852
3526.98374,0.9996894682249755
3527.103542,0.999644293278642
3527.223344,0.999706063207886
3527.343147,0.999591323530987
3527.462949,0.9997689366992374
3527.582752,0.9998000499926678
3527.702554,0.9997216587441169
3527.822356,0.9996706342528107
3527.942159,0.9997038238688125
3528.061961,0.9996664156516354
3528.181764,0.9996297385636904
3528.301566,0.9996894382342919
3528.421368,0.9996204120617379
3528.541171,0.9996223813158893
3528.660973,0.9996361462108512
3528.780776,0.9997018744482566
3528.900578,0.9997685467894281
3529.02038,0.9996952964315644
3529.140183,0.9997078826745768
3529.259985,0.9997364947236154
3529.379788,0.9997000949805038
3529.49959,0.999739623903741
3529.619392,0.9997605686682575
3529.739195,0.999694286739825
3529.858997,0.9996735033116482
3529.9788,0.9997411335117129
3530.098602,0.9996871089606144
3530.218404,0.9997252977375777
3530.338207,0.9997046236321915
3530.458009,0.9997855429991909
3530.577812,0.9997848031581628
3530.697614,0.999729266654888
3530.817416,0.9997122214162026
3530.937219,0.9997263174579014
3531.057021,0.9996985854345001
3531.176824,0.9997575693910503
3531.296626,0.9997594189442646
3531.416428,0.9998305143643134
3531.536231,0.9997651175891937
3531.656033,0.9997576393740827
3531.775836,0.9997962507596964
3531.895638,0.9997649676244373
3532.01544,0.9997251777705491
3532.135243,0.9997743354660722
3532.255045,0.9998423524276847
3532.374847,0.999677931875077
3532.49465,0.9998230056653458
3532.614452,0.9998270749532597
3532.734255,0.9997470719916832
3532.854057,0.9998170867306723
3532.973859,0.9997192094290535
3533.093662,0.9997218786829061
3533.213464,0.9997471519714521
3533.333267,0.9997737056084393
3533.453069,0.9997261075153968
3533.572871,0.9997687167500955
3533.692674,0.9998064687295929
3533.812476,0.9997887023264985
3533.932279,0.9997319859221915
3534.052081,0.9997555198901339
3534.171883,0.9997494713875352
3534.291686,0.9997140608883823
3534.411488,0.9997553899219247
3534.531291,0.9998061887838208
3534.651093,0.9997998600306763
3534.770895,0.9997702363996999
3534.890698,0.9997601187761028
3535.0105,0.9997959708167853
3535.130303,0.9997580892651217
3535.250105,0.9997924115494647
3535.369907,0.9997638378906621
3535.48971,0.9998173966740171
3535.609512,0.999740653636084
3535.729315,0.9998715282532017
3535.849117,0.9997615784269417
3535.968919,0.9998248853343633
3536.088722,0.9997881424449819
3536.208524,0.9997966406803102
3536.328327,0.9998310642712476
3536.448129,0.9998102280089827
3536.567931,0.9999040975989293
3536.687734,0.999702954126864
3536.807536,0.9998605397254883
3536.927339,0.9998328739671116
3537.047141,0.9998245953851885
3537.166943,0.99988398673006
3537.286746,0.999716180284438
3537.406548,0.9998061587896356
3537.526351,0.999831594181852
3537.646153,0.9998452019824497
3537.765955,0.9998508111297665
3537.885758,0.9998994450559873
3538.00556,0.9998712682866382
3538.125363,0.9998470616962549
3538.245165,0.9998325740172944
3538.364967,0.9997671171214284
3538.48477,0.9998252352731344
3538.604572,0.9997380143242423
3538.724374,0.9998018196403224
3538.844177,0.9998609696656128
3538.963979,0.9998243054360979
3539.083782,0.9998637392843347
3539.203584,0.9998400427945182
3539.323386,0.9998105379502015
3539.443189,0.999830414381267
3539.562991,0.9998310242780057
3539.682794,0.9997724558920883
3539.802596,0.9997609985653944
3539.922398,0.9997516208512094
3540.042201,0.9998723281507443
3540.162003,0.999788902284259
3540.281806,0.9999168544567822
3540.401608,0.9997763150212162
3540.52141,0.9998012397554352
3540.641213,0.9998575901412468
3540.761015,0.9997901420232664
3540.880818,0.9998318741347376
3541.00062,0.9998926757596583
3541.120422,0.9997600987809006
3541.240225,0.9997671971028009
3541.360027,0.9998480615438166
3541.47983,0.9997905519373087
3541.599632,0.9997616284150219
3541.719434,0.9998085983196393
3541.839237,0.9998647591458689
3541.959039,0.9998215159301771
3542.078842,0.9998295345308894
3542.198644,0.9999013608651593
3542.318446,0.9997833434734158
3542.438249,0.9998157369785162
3542.558051,0.999959129835208
3542.677854,0.9998527908363324
3542.797656,0.999778844458493
3542.917458,0.9998502012209577
3543.037261,0.9998326839988836
3543.157063,0.9998561303502308
3543.276866,0.9997980803885094
3543.396668,0.9997619283435554
3543.51647,0.9997681668774525
3543.636273,0.9999256517639671
3543.756075,0.9998014497137175
3543.875878,0.9998076285057692
3543.99568,0.9998675087777373
3544.115482,0.9998693585343396
3544.235285,0.9998780174404774
3544.355087,0.9998720681839728
3544.474889,0.9997926914913792
3544.594692,0.9998055189138987
3544.714494,0.9999006869318693
3544.834297,0.9998709283304648
3544.954099,0.9998401027849225
3545.073901,0.9998189163976151
3545.193704,0.999848051545336
3545.313506,0.999913865709771
3545.433309,0.9997547200860378
3545.553111,0.9998514910285492
3545.672913,0.999816366862629
3545.792716,0.9998560203660625
3545.912518,0.9999679005151995
3546.032321,0.9997463821664415
3546.152123,0.9998887461891642
3546.271925,0.9998762976517666
3546.391728,0.9998392529211964
3546.51153,0.9998796272453815
3546.631333,0.9997618983506981
3546.751135,0.9999985375010695
3546.870937,0.9997882824153317
3546.99074,0.9997983503340275
3547.110542,0.9997886923286116
3547.230345,0.9998074385423379
3547.350147,0.9999040736012312
3547.469949,0.9998493813441288
3547.589752,0.9998797672285391
3547.709554,0.9997264074332741
3547.829357,0.9998265650415816
3547.949159,0.9998414125763151
3548.068961,0.9998280147911519
3548.188764,0.999831644173433
3548.308566,0.9998510810895219
3548.428369,0.9998406327003174
3548.548171,0.9997564996510234
3548.667973,0.9997995900847506
3548.787776,0.9998423724245319
3548.907578,0.9998351235936089
3549.027381,0.999873527998258
3549.147183,0.9998562103387244
3549.266985,0.99986500911209
3549.386788,0.9998799272093146
3549.50659,0.9998608196864787
3549.626393,0.9998027494564471
3549.746195,0.9997929014478664
3549.865997,0.9999529771056109
3549.9858,0.9997617083959554
3550.105602,0.9997569895318282
3550.225405,0.9998519109662636
3550.345207,0.9998277648341795
3550.465009,0.9998548605337516
3550.584812,0.9998797372321465
3550.704614,0.9998159869324817
3550.824416,0.9998240554800528
3550.944219,0.9997845632098389
3551.064021,0.9998378531472222
3551.183824,0.999838203090532
3551.303626,0.9999208411332284
3551.423428,0.9997561497363098
3551.543231,0.9998798872141184
3551.663033,0.9997843732507898
3551.782836,0.9998551504917031
3551.902638,0.9998266050346449
3552.02244,0.9998611896350503
3552.142243,0.9998320840994532
3552.262045,0.9998206160912178
3552.381848,0.9998965253538705
3552.50165,0.9998266350294436
3552.621452,0.9998047090717564
3552.741255,0.9997486415958183
3552.861057,0.9998033493382766
3552.98086,0.9998469417146147
3553.100662,0.9998463418066297
3553.220464,0.9997970405990464
3553.340267,0.999771096202473
3553.460069,0.9998286446829997
3553.579872,0.9998293245667093
3553.699674,0.9998173866758433
3553.819476,0.9998002599507003
3553.939279,0.9997994001228465
3554.059081,0.9997980403965869
3554.178884,0.9997531204797654
3554.298686,0.9998012797474856
3554.418488,0.9998237155399318
3554.538291,0.9997521007321026
3554.658093,0.9998055189138987
3554.777896,0.9997077527125605
3554.897698,0.9998239754941316
3555.0175,0.999821865867769
3555.137303,0.9997356649426691
3555.257105,0.9997379943294822
3555.376908,0.9997023942933665
3555.49671,0.9998241554624634
3555.616512,0.9997002149445224
3555.736315,0.9997872626318037
3555.856117,0.9998353935491288
3555.97592,0.9998152170744682
3556.095722,0.9997198292551555
3556.215524,0.999725197765053
3556.335327,0.9998429423348466
3556.455129,0.9997489515179453
3556.574931,0.9998380431164323
3556.694734,0.9996870989637434
3556.814536,0.9997415534030771
3556.934339,0.99982646505893
3557.054141,0.9997675170283552
3557.173943,0.9997688467200371
3557.293746,0.9997220486356398
3557.413548,0.9998108278952995
3557.533351,0.9996763123981391
3557.653153,0.9997213988165194
3557.772955,0.9998229556741967
3557.892758,0.9997550200124988
3558.01256,0.99978889228637
3558.132363,0.999713281111719
3558.252165,0.9998068686522603
3558.371967,0.9997281069696113
3558.49177,0.9997244179797028
3558.611572,0.9996637865324196
3558.731375,0.9997137709713467
3558.851177,0.9996347967029646
3558.970979,0.9997175798880701
3559.090782,0.9996986754073769
3559.210584,0.9997328057027561
3559.330387,0.9996619571493641
3559.450189,0.9996738831876516
3559.569991,0.9997827336057623
3559.689794,0.9997118015371578
3559.809596,0.9997078226921056
3559.929399,0.9996620471189442
3560.049201,0.9996364261090113
3560.169003,0.9996806809931698
3560.288806,0.9995799182590528
3560.408608,0.9996928371841601
3560.528411,0.9996727435600743
3560.648213,0.9995813776467988
3560.768015,0.9996056377812298
3560.887818,0.9996965260575353
3561.00762,0.999649671379407
3561.127423,0.9996782717656316
3561.247225,0.9996002799093704
3561.367027,0.9996159737569613
3561.48683,0.9996097261766491
3561.606632,0.9996215316372263
3561.726435,0.999567533540589
3561.846237,0.9996182628801623
3561.966039,0.9995920232451584
3562.085842,0.9995768195661091
3562.205644,0.9995974610405557
3562.325447,0.999499915084165
3562.445249,0.999599940045333
3562.565051,0.9996454028844234
3562.684854,0.999558567460026
3562.804656,0.9995618460175042
3562.924458,0.999551850449022
3563.044261,0.9995654744335908
3563.164063,0.9995371371540734
3563.283866,0.9994967866543268
3563.403668,0.9995695126862648
3563.52347,0.9995626256760481
3563.643273,0.9994891805127218
3563.763075,0.9996042183422319
3563.882878,0.9994548586435729
3564.00268,0.9995098401675998
3564.122482,0.9995733010618968
3564.242285,0.9994674718434781
3564.362087,0.9994613451266541
3564.48189,0.9995077711843721
3564.601692,0.9993886169708153
3564.721494,0.9994690510033312
3564.841297,0.9994277937724608
3564.961099,0.9993373196696627
3565.080902,0.9994546887362613
3565.200704,0.999379752433097
3565.320506,0.9992973469763351
3565.440309,0.999372566918509
3565.560111,0.9994268742993135
3565.679914,0.9993835800648787
3565.799716,0.9994567775987436
3565.919518,0.9993813114667268
3566.039321,0.9993281358018948
3566.159123,0.9993226495054892
3566.278926,0.9991967228000068
3566.398728,0.9994426054021184
3566.51853,0.9993373096762895
3566.638333,0.9992732642004716
3566.758135,0.9993619136637276
3566.877938,0.9993293050164977
3566.99774,0.99935266960878
3567.117542,0.9993361204655986
3567.237345,0.9993334722283882
3567.357147,0.9993764444915911
3567.47695,0.9992144287228089
3567.596752,0.9992868244306727
3567.716554,0.9991851721526541
3567.836357,0.9992557670788031
3567.956159,0.9992651601271609
3568.075962,0.9992305961430596
3568.195764,0.9992098823075013
3568.315566,0.9991785076097822
3568.435369,0.9990483531033937
3568.555171,0.99910700895403
3568.674973,0.9990080922660249
3568.794776,0.9989586425893474
3568.914578,0.9988207958083167
3569.034381,0.9988186982868479
3569.154183,0.998846066294121
3569.273985,0.9988951108400097
3569.393788,0.998851160422049
3569.51359,0.9988325819632454
3569.633393,0.9989922081636369
3569.753195,0.9990806628495789
3569.872997,0.9990402308732999
3569.9928,0.9990829807194054
3570.112602,0.9990525391247629
3570.232405,0.9990059044406986
3570.352207,0.9989523491697233
3570.472009,0.9989857147353874
3570.591812,0.999004645694052
3570.711614,0.9990005497834012
3570.831417,0.9989195840700211
3570.951219,0.9989705302679257
3571.071021,0.9990306301428128
3571.190824,0.998918884826557
3571.310626,0.9989341684024139
3571.430429,0.998936066379137
3571.550231,0.9989095949241262
3571.670033,0.9988977079706741
3571.789836,0.9988943117242407
3571.909638,0.9988317828974994
3572.029441,0.9987493826744663
3572.149243,0.998710931563422
3572.269045,0.9986739799425634
3572.388848,0.9987294078865614
3572.50865,0.9986547057207473
3572.628453,0.9987667610649165
3572.748255,0.9986431213933502
3572.868057,0.9986523089523297
3572.98786,0.9986556045103869
3573.107662,0.9985199962873011
3573.227465,0.9985478553838302
3573.347267,0.9984601867308377
3573.467069,0.9984451100958469
3573.586872,0.9985426629484825
3573.706674,0.9984553941334436
3573.826477,0.9984265391895091
3573.946279,0.9985011244377109
3574.066081,0.9983608448845968
3574.185884,0.9983494636358383
3574.305686,0.9983216100743618
3574.425489,0.9982770859234484
3574.545291,0.9982491345563635
3574.665093,0.9981910381473543
3574.784896,0.9982042143560207
3574.904698,0.9982552238946568
3575.0245,0.9983015440116639
3575.144303,0.9983789153794267
3575.264105,0.9984845494566179
3575.383908,0.9982844732012172
3575.50371,0.9983034407863995
3575.623512,0.9984183521254547
3575.743315,0.9983619430821301
3575.863117,0.9982574200585652
3575.98292,0.9982876677166427
3576.102722,0.998281378524147
3576.222524,0.99819283489284
3576.342327,0.9982718948960984
3576.462129,0.9981437250134763
3576.581932,0.9980819418291073
3576.701734,0.9981212670323167
3576.821536,0.9981535068699124
3576.941339,0.998163987536758
3577.061141,0.9981563017036444
3577.180944,0.9980014996664585
3577.300746,0.9979006068150618
3577.420548,0.9979003074449246
3577.540351,0.9978174851565792
3577.660153,0.9976999491798327
3577.779956,0.9976972553936065
3577.899758,0.9977702895057172
3578.01956,0.9977893471002462
3578.139363,0.9976274190300303
3578.259165,0.9975304543574599
3578.378968,0.9974574378006396
3578.49877,0.9974737962367584
3578.618572,0.9976559515822281
3578.738375,0.997872765776516
3578.858177,0.9978166869029104
3578.97798,0.9978807487905742
3579.097782,0.9980407218961072
3579.217584,0.9979919188980495
3579.337387,0.9979815398360641
3579.457189,0.9979942142821026
3579.576992,0.9980297435085476
3579.696794,0.9980328374055479
3579.816596,0.9980511015735891
3579.936399,0.9979643747011995
3580.056201,0.9979155754364284
3580.176004,0.9978237714265374
3580.295806,0.997793338265617
3580.415608,0.9978179840654465
3580.535411,0.9976269202164454
3580.655213,0.9973757493816702
3580.775016,0.9970819657623542
3580.894818,0.9968078059204756
3581.01462,0.996482401297038
3581.134423,0.9965439858123801
3581.254225,0.9971103830033221
3581.374027,0.9973297714194238
3581.49383,0.9972311403824156
3581.613632,0.9971407953337894
3581.733435,0.9968805755463668
3581.853237,0.9965839480274482
3581.973039,0.996691385567825
3582.092842,0.9965436868492292
3582.212644,0.9963874410491221
3582.332447,0.9966409542596382
3582.452249,0.9969754830946864
3582.572051,0.9976030772179773
3582.691854,0.9980027970692513
3582.811656,0.9981398322605396
3582.931459,0.9982258756224961
3583.051261,0.9982827761190552
3583.171063,0.9981134817167966
3583.290866,0.9978513117426834
3583.410668,0.997806708785932
3583.530471,0.9974996311426414
3583.650273,0.9972958627836456
3583.770075,0.9969649152105755
3583.889878,0.9966259050948503
3584.00968,0.9957774401815536
3584.129483,0.9947248626619205
3584.249285,0.993581089788936
3584.369087,0.9936903897201989
3584.48889,0.995853719654938
3584.608692,0.997738361367306
3584.728495,0.9978607913751731
3584.848297,0.9976261221152285
3584.968099,0.9978950185873107
3585.087902,0.9982369559912114
3585.207704,0.9984675753635573
3585.327507,0.9985535471228273
3585.447309,0.9983953887674355
3585.567111,0.9984977295396591
3585.686914,0.9983379826830221
3585.806716,0.9984983286384765
3585.926519,0.9987009445040418
3586.046321,0.9985877980968945
3586.166123,0.9986103664361528
3586.285926,0.9986425222076571
3586.405728,0.9987362991432507
3586.525531,0.9986994464537485
3586.645333,0.9987077356935544
3586.765135,0.9986641929855161
3586.884938,0.9988158017168228
3587.00474,0.9988280872267398
3587.124542,0.9987516798006882
3587.244345,0.9987705563858196
3587.364147,0.9988536575530715
3587.48395,0.9988502614564092
3587.603752,0.9987922299420504
3587.723554,0.9988505611115326
3587.843357,0.9988989066486429
3587.963159,0.9989783222684506
3588.082962,0.9990099903832035
3588.202764,0.9989326700022851
3588.322566,0.9989032019231764
3588.442369,0.9989745261580386
3588.562171,0.9990136267861867
3588.681974,0.9989134906791431
3588.801776,0.999009031334073
3588.921578,0.9989949054462403
3589.041381,0.9991182189975587
3589.161183,0.9990798036405782
3589.280986,0.9990535781399439
3589.400788,0.9990975774283823
3589.52059,0.9991530688488153
3589.640393,0.9990602318589311
3589.760195,0.9991001551034573
3589.879998,0.9991669571729959
3589.9998,0.9991604626088816
3590.119602,0.9992729244476195
3590.239405,0.9992187753150277
3590.359207,0.9992272287416247
3590.47901,0.999170294396206
3590.598812,0.9992483526285191
3590.718614,0.9991813252971465
3590.838417,0.9992846260020772
3590.958219,0.9992546379204243
3591.078022,0.9992238813360154
3591.197824,0.9993439652849351
3591.317626,0.9992955282568186
3591.437429,0.9993252977140192
3591.557231,0.9992548177862753
3591.677034,0.9993189420253369
3591.796836,0.9993356108043071
3591.916638,0.9994046073166092
3592.036441,0.9993662409101822
3592.156243,0.9993884170931119
3592.276046,0.9994496814808139
3592.395848,0.9994481323350083
3592.51565,0.9993115570856427
3592.635453,0.9994082851323314
3592.755255,0.9995087507024678
3592.875058,0.9994586265954926
3592.99486,0.9994593362113693
3593.114662,0.9994644834402049
3593.234465,0.9995278315066444
3593.354267,0.9994139717816523
3593.474069,0.999458076893399
3593.593872,0.9994089547361067
3593.713674,0.999497586252076
3593.833477,0.9996336871089562
3593.953279,0.9995415751088147
3594.073081,0.9995945422202309
3594.192884,0.9994877212595835
3594.312686,0.9995007846494695
3594.432489,0.9994542089981259
3594.552291,0.9994614550674081
3594.672093,0.9995911536004765
3594.791896,0.9996027789131939
3594.911698,0.9996059276669068
3595.031501,0.9996139545347338
3595.151303,0.9996286289752965
3595.271105,0.9995895342641193
3595.390908,0.9996172132815373
3595.51071,0.9996085266456974
3595.630513,0.9996739031811294
3595.750315,0.9995682632251548
3595.870117,0.9995908837109014
3595.98992,0.9996740931191891
3596.109722,0.9996428038097547
3596.229525,0.9996886984643814
3596.349327,0.9996465924631606
3596.469129,0.9996151640683505
3596.588932,0.9996446431542059
3596.708734,0.9996469823254077
3596.828537,0.9995968912701653
3596.948339,0.9997115716034699
3597.068141,0.9997429930319506
3597.187944,0.9997410135427841
3597.307746,0.9995994102575052
3597.427549,0.9996391051382232
3597.547351,0.9995848561960456
3597.667153,0.9997248078723019
3597.786956,0.9996310580758162
3597.906758,0.9998543006151864
3598.026561,0.9997064231021335
3598.146363,0.9996369959019366
3598.266165,0.9996569388589351
3598.385968,0.9996501612078659
3598.50577,0.9997187495583229
3598.625573,0.9997243979852146
3598.745375,0.9997269372884104
3598.865177,0.9997575294007484
3598.98498,0.9998174566630628
3599.104782,0.9996902479830648
3599.224584,0.9996850596041417
3599.344387,0.9996626869028592
3599.464189,0.9996900680388364
3599.583992,0.999732875684055
3599.703794,0.9997545201351138
3599.823596,0.999698405488771
3599.943399,0.9997152805402806
3600.063201,0.9996271295334775
3600.183004,0.9996918075010681
3600.302806,0.999689488218765
3600.422608,0.9996446531506523
3600.542411,0.9997392440027562
3600.662213,0.999736264784248
3600.782016,0.9997616784031046
3600.901818,0.9997019344303709
3601.02162,0.9997670371400622
3601.141423,0.9997885723539757
3601.261225,0.999795990812705
3601.381028,0.9997215687691717
3601.50083,0.999782213718876
3601.620632,0.999718279690621
3601.740435,0.9997123113903066
3601.860237,0.9998298044849002
3601.98004,0.999729216668426
3602.099842,0.9997406336412711
3602.219644,0.9996495614179491
3602.339447,0.9997399738126707
3602.459249,0.9997092222840371
3602.579052,0.9997466720929344
3602.698854,0.9997521807122739
3602.818656,0.9997220986217435
3602.938459,0.9996749228490307
3603.058261,0.9996527902912471
3603.178064,0.9997329656600178
3603.297866,0.9996462425869145
3603.417668,0.9997782245958016
3603.537471,0.9997084525082323
3603.657273,0.9997475718653441
3603.777076,0.9997333855479515
3603.896878,0.9996905178994682
3604.01668,0.9997775947357185
3604.136483,0.9997713261498514
3604.256285,0.9996884685360071
3604.376088,0.9997619383411748
3604.49589,0.9997425931348334
3604.615692,0.9998356835014349
3604.735495,0.9996899880636342
3604.855297,0.9997072428617366
3604.9751,0.9996629168253036
3605.094902,0.999739034057537
3605.214704,0.9997524806379731
3605.334507,0.9996835700745126
3605.454309,0.9997698964778773
3605.574111,0.9996604976439721
3605.693914,0.999679401402717
3605.813716,0.9996468923571833
3605.933519,0.9997381142980487
3606.053321,0.9997081226044974
3606.173123,0.999668135079349
3606.292926,0.9997400937814747
3606.412728,0.9997759950928465
3606.532531,0.9997790744076536
3606.652333,0.9997615184412488
3606.772135,0.9997527705662345
3606.891938,0.999696016212437
3607.01174,0.999747191961339
3607.131543,0.9997942711650797
3607.251345,0.9997369945919877
3607.371147,0.9996246204725313
3607.49095,0.9998143872281824
3607.610752,0.9997271172392753
3607.730555,0.9996997150945399
3607.850357,0.9996998650495085
3607.970159,0.9996975857364145
3608.089962,0.9997567895804503
3608.209764,0.999740683628304
3608.329567,0.9996129849096681
3608.449369,0.9996341569368995
3608.569171,0.9997414634263414
3608.688974,0.9997178997977468
3608.808776,0.9998018296383406
3608.928579,0.9997174599219677
3609.048381,0.9996949365413226
3609.168183,0.9995817075087078
3609.287986,0.9997345752313882
3609.407788,0.9997867627382974
3609.527591,0.9996612673828517
3609.647393,0.9996921074086553
3609.767195,0.9996800811849411
3609.886998,0.999732095892716
3610.0068,0.9996641963946561
3610.126603,0.9997154005061215
3610.246405,0.9997918216721159
3610.366207,0.9996105858413833
3610.48601,0.9996677452088524
3610.605812,0.9995816375379908
3610.725615,0.9997236281977245
3610.845417,0.9997646976879325
3610.965219,0.9997567495901796
3611.085022,0.999696546051466
3611.204824,0.9996415442606154
3611.324626,0.9996400348030232
3611.444429,0.9997156404378464
3611.564231,0.9997111417275866
3611.684034,0.9996003598773959
3611.803836,0.9997582592240113
3611.923638,0.9997645177303031
3612.043441,0.9997018544542193
3612.163243,0.999664066438319
3612.283046,0.999759788855318
3612.402848,0.9996889783772561
3612.52265,0.9996988653501432
3612.642453,0.9997532804402774
3612.762255,0.9996607875455584
3612.882058,0.9996688348472885
3613.00186,0.9996750428100286
3613.121662,0.9996771521265942
3613.241465,0.9997543501768599
3613.361267,0.999634936651846
3613.48107,0.9997403837061439
3613.600872,0.9996471822548242
3613.720674,0.9996639364819988
3613.840477,0.9996340169881274
3613.960279,0.9997022843261092
3614.080082,0.9997157604037304
3614.199884,0.9996645762671229
3614.319686,0.999706043213765
3614.439489,0.9996495414249581
3614.559291,0.9996959162428404
3614.679094,0.9997161402957916
3614.798896,0.999660097779853
3614.918698,0.9995762697990096
3615.038501,0.9996530102148852
3615.158303,0.9996775519975352
3615.278106,0.9997300064548191
3615.397908,0.9997864128129916
3615.51771,0.9997311561449875
3615.637513,0.9997263674442186
3615.757315,0.9996411044184327
3615.877118,0.999668584930111
3615.99692,0.9996615772778925
3616.116722,0.9997359148766166
3616.236525,0.9996584883283912
3616.356327,0.9996727735502571
3616.47613,0.9996563390649518
3616.595932,0.9997632480301718
3616.715734,0.999782493657935
3616.835537,0.9997457623238767
3616.955339,0.9997349051438524
3617.075142,0.9996244305438715
3617.194944,0.9996371258547545
3617.314746,0.9996900680388364
3617.434549,0.9997035539488165
3617.554351,0.9996936869234329
3617.674153,0.9996976657122246
3617.793956,0.9997750653016034
3617.913758,0.9997105918866098
3618.033561,0.9995412052785003
3618.153363,0.9997294466061722
3618.273165,0.9997132011346597
3618.392968,0.9997041037859223
3618.51277,0.9997139109312845
3618.632573,0.999694366715371
3618.752375,0.9997435128984421
3618.872177,0.9996763423884291
3618.99198,0.99967225372055
3619.111782,0.999692987138097
3619.231585,0.9996171533045063
3619.351387,0.9997478018073122
3619.471189,0.9997581892409355
3619.590992,0.9996446531506523
3619.710794,0.9996650561062347
3619.830597,0.9997313460939253
3619.950399,0.9996731934129102
3620.070201,0.9996575686430049
3620.190004,0.999766517261338
3620.309806,0.9996712140619467
3620.429609,0.9996580384821726
3620.549411,0.9996910377386726
3620.669213,0.9995939024799286
3620.789016,0.9996931270951249
3620.908818,0.9997230383609579
3621.028621,0.9996579185232153
3621.148423,0.999720888958736
3621.268225,0.9997697765054969
3621.388028,0.9996773620588183
3621.50783,0.9996931071012626
3621.627633,0.9996830502391912
3621.747435,0.9996323975823316
3621.867237,0.9997527705662345
3621.98704,0.9997049435377222
3622.106842,0.9997442727038006
3622.226645,0.9996263998059394
3622.346447,0.9997384342142964
3622.466249,0.999670094430814
3622.586052,0.9997166801426531
3622.705854,0.9997381642849557
3622.825657,0.9996437934566204
3622.945459,0.9996130948671025
3623.065261,0.9998145172040612
3623.185064,0.9996292187563616
3623.304866,0.9997232982889817
3623.424668,0.9996733833508349
3623.544471,0.999694946538272
3623.664273,0.999728616831076
3623.784076,0.9997547500786799
3623.903878,0.9997095022026585
3624.02368,0.9996033186988402
3624.143483,0.9996944466909237
3624.263285,0.9997102319908615
3624.383088,0.9996958762550046
3624.50289,0.9998005099007966
3624.622692,0.9998108178971913
3624.742495,0.999622881127205
3624.862297,0.9996537799479994
3624.9821,0.9996619271595059
3625.101902,0.9997418833178442
3625.221704,0.9998029394189875
3625.341507,0.9998127175395499
3625.461309,0.9996623170277334
3625.581112,0.9997153805118136
3625.700914,0.9996592880555017
3625.820716,0.9996909377695739
3625.940519,0.9997479117795763
3626.060321,0.9996605876134209
3626.180124,0.9997550999929037
3626.299926,0.9996376156770661
3626.419728,0.9996792114636488
3626.539531,0.9996870589762602
3626.659333,0.9997177498400731
3626.779136,0.9996938368774971
3626.898938,0.9997887423180474
3627.01874,0.999796770653882
3627.138543,0.9997780146423964
3627.258345,0.9996919974425296
3627.378148,0.999779494314953
3627.49795,0.9998401627753305
