nu,[0]PFC-1114-HITRAN(x-sec)-X=0.01-T=293.0K-P=0.9737atm-L=15cm
1387.948624,0.9866637267320921
1388.069169,0.9816239371825233
1388.189713,0.9787549247663753
1388.310258,0.9787911393685576
1388.430802,0.9787911393685576
1388.551346,0.9787911393685576
1388.671891,0.9802241588035713
1388.792435,0.9849326655444891
1388.91298,0.9874583108092934
1389.033524,0.9845722461496724
1389.154069,0.977788392446295
1389.274613,0.9742181764129283
1389.395157,0.9763589339320133
1389.515702,0.9803319893916133
1389.636246,0.9806898758780518
1389.756791,0.977466752977774
1389.877335,0.975715725355056
1389.99788,0.9778597736043242
1390.118424,0.9810851735451606
1390.238968,0.9825579055783659
1390.359513,0.9814796490691936
1390.480057,0.9807624496140618
1390.600602,0.9822346971981245
1390.721146,0.983672758245283
1390.841691,0.982952973259692
1390.962235,0.9807977576977897
1391.08278,0.9793991574361757
1391.203324,0.9793991574361757
1391.323868,0.9808340478861888
1391.444413,0.9830247314458819
1391.564957,0.984464933623481
1391.685502,0.9851848405838963
1391.806046,0.9848607680841935
1391.926591,0.9852212930973653
1392.047135,0.9870249117489023
1392.167679,0.9888684196922191
1392.288224,0.9881448328740894
1392.408768,0.9856174316757098
1392.529313,0.9845722461496724
1392.649857,0.9852932168769474
1392.770402,0.9856539001953453
1392.890946,0.981730940023225
1393.01149,0.9749315651864995
1393.132035,0.9717263957501812
1393.252579,0.9760016519487855
1393.373124,0.983564560192878
1393.493668,0.988253534784201
1393.614213,0.988253534784201
1393.734757,0.9872055538359992
1393.855301,0.9886508925687477
1393.975846,0.9904610868359167
1394.09639,0.9894104680939075
1394.216935,0.9865196843433395
1394.337479,0.9857978161703843
1394.458024,0.9898092808679257
1394.578568,0.9948914930313202
1394.699112,0.9952555904361784
1394.819657,0.9902075612503463
1394.940201,0.9840682741874756
1395.060746,0.9815512996987918
1395.18129,0.9826650102271712
1395.301835,0.984464933623481
1395.422379,0.984464933623481
1395.542924,0.984464933623481
1395.663468,0.9863026738848097
1395.784012,0.9902799480687796
1395.904557,0.9935458182863214
1396.025101,0.9935821827287359
1396.145646,0.9899538035728332
1396.26619,0.9874217755277003
1396.386735,0.9881813949092992
1396.507279,0.9914399476772692
1396.627823,0.9932550499813263
1396.748368,0.9907510372282033
1396.868912,0.9874948474427169
1396.989457,0.9856893843744637
1397.110001,0.9857258555563982
1397.230546,0.9853651459071571
1397.35109,0.9828448543792808
1397.471634,0.9810488740652838
1397.592179,0.9825215516084121
1397.712723,0.9872055538359992
1397.833268,0.9922744962946131
1397.953812,0.9966692592646683
1398.074357,0.9992357122168091
1398.194901,0.9996122951769465
1398.315445,0.9963483834269674
1398.43599,0.990533591241102
1398.556534,0.9854735420348846
1398.677079,0.9847888758722211
1398.797623,0.9862306764175557
1398.918168,0.9869528615602084
1399.038712,0.9869883925027778
1399.159257,0.9884344017298873
1399.279801,0.9931460958785852
1399.400345,0.9971688153838182
1399.52089,0.9957289470010352
1399.641434,0.9902799480687796
1399.761979,0.9877476784846547
1399.882523,0.9892304117743366
1400.003068,1.0
1400.123612,1.0
1400.244156,1.0
1400.364701,1.0
1400.485245,1.0
1400.60579,1.0
1400.726334,1.0
1400.846879,1.0
1400.967423,1.0
1401.087967,1.0
1401.208512,1.0
1401.329056,1.0
1401.449601,1.0
1401.570145,1.0
1401.69069,1.0
1401.811234,1.0
1401.931778,1.0
1402.052323,1.0
1402.172867,1.0
1402.293412,1.0
1402.413956,1.0
1402.534501,1.0
1402.655045,1.0
1402.77559,1.0
1402.896134,1.0
1403.016678,1.0
1403.137223,1.0
1403.257767,1.0
1403.378312,1.0
1403.498856,1.0
1403.619401,1.0
1403.739945,1.0
1403.860489,1.0
1403.981034,1.0
1404.101578,1.0
1404.222123,1.0
1404.342667,1.0
1404.463212,1.0
1404.583756,1.0
1404.7043,1.0
1404.824845,1.0
1404.945389,1.0
1405.065934,1.0
1405.186478,1.0
1405.307023,1.0
1405.427567,1.0
1405.548111,1.0
1405.668656,1.0
1405.7892,1.0
1405.909745,1.0
1406.030289,1.0
1406.150834,1.0
1406.271378,1.0
1406.391923,1.0
1406.512467,1.0
1406.633011,1.0
1406.753556,1.0
1406.8741,1.0
1406.994645,1.0
1407.115189,1.0
1407.235734,1.0
1407.356278,1.0
1407.476822,1.0
1407.597367,1.0
1407.717911,1.0
1407.838456,1.0
1407.959,1.0
1408.079545,1.0
1408.200089,1.0
1408.320633,1.0
1408.441178,1.0
1408.561722,1.0
1408.682267,1.0
1408.802811,1.0
1408.923356,1.0
1409.0439,1.0
1409.164444,1.0
1409.284989,1.0
1409.405533,1.0
1409.526078,1.0
1409.646622,1.0
1409.767167,1.0
1409.887711,1.0
1410.008256,1.0
1410.1288,1.0
1410.249344,1.0
1410.369889,1.0
1410.490433,1.0
1410.610978,1.0
1410.731522,1.0
1410.852067,1.0
1410.972611,1.0
1411.093155,1.0
1411.2137,1.0
1411.334244,1.0
1411.454789,1.0
1411.575333,1.0
1411.695878,1.0
1411.816422,1.0
1411.936966,1.0
1412.057511,1.0
1412.178055,1.0
1412.2986,1.0
1412.419144,1.0
1412.539689,1.0
1412.660233,1.0
1412.780777,1.0
1412.901322,1.0
1413.021866,1.0
1413.142411,1.0
1413.262955,1.0
1413.3835,1.0
1413.504044,1.0
1413.624589,1.0
1413.745133,1.0
1413.865677,1.0
1413.986222,1.0
1414.106766,1.0
1414.227311,1.0
1414.347855,1.0
1414.4684,1.0
1414.588944,1.0
1414.709488,1.0
1414.830033,1.0
1414.950577,1.0
1415.071122,1.0
1415.191666,1.0
1415.312211,1.0
1415.432755,1.0
1415.553299,1.0
1415.673844,1.0
1415.794388,1.0
1415.914933,1.0
1416.035477,1.0
1416.156022,1.0
1416.276566,1.0
1416.39711,1.0
1416.517655,1.0
1416.638199,1.0
1416.758744,1.0
1416.879288,1.0
1416.999833,1.0
1417.120377,1.0
1417.240922,1.0
1417.361466,1.0
1417.48201,1.0
1417.602555,1.0
1417.723099,1.0
1417.843644,1.0
1417.964188,1.0
1418.084733,1.0
1418.205277,1.0
1418.325821,1.0
1418.446366,1.0
1418.56691,1.0
1418.687455,1.0
1418.807999,1.0
1418.928544,1.0
1419.049088,1.0
1419.169632,1.0
1419.290177,1.0
1419.410721,1.0
1419.531266,1.0
1419.65181,1.0
1419.772355,1.0
1419.892899,1.0
1420.013443,1.0
1420.133988,1.0
1420.254532,1.0
1420.375077,1.0
1420.495621,1.0
1420.616166,1.0
1420.73671,1.0
1420.857255,1.0
1420.977799,1.0
1421.098343,1.0
1421.218888,1.0
1421.339432,1.0
1421.459977,1.0
1421.580521,1.0
1421.701066,1.0
1421.82161,1.0
1421.942154,1.0
1422.062699,1.0
1422.183243,1.0
1422.303788,1.0
1422.424332,1.0
1422.544877,1.0
1422.665421,1.0
1422.785965,1.0
1422.90651,1.0
1423.027054,1.0
1423.147599,1.0
1423.268143,1.0
1423.388688,1.0
1423.509232,1.0
1423.629776,1.0
1423.750321,1.0
1423.870865,1.0
1423.99141,1.0
1424.111954,1.0
1424.232499,1.0
1424.353043,1.0
1424.473587,1.0
1424.594132,1.0
1424.714676,1.0
1424.835221,1.0
1424.955765,1.0
1425.07631,1.0
1425.196854,1.0
1425.317399,1.0
1425.437943,1.0
1425.558487,1.0
1425.679032,1.0
1425.799576,1.0
1425.920121,1.0
1426.040665,1.0
1426.16121,1.0
1426.281754,1.0
1426.402298,1.0
1426.522843,1.0
1426.643387,1.0
1426.763932,1.0
1426.884476,1.0
1427.005021,1.0
1427.125565,1.0
1427.246109,1.0
1427.366654,1.0
1427.487198,1.0
1427.607743,1.0
1427.728287,1.0
1427.848832,1.0
1427.969376,1.0
1428.08992,1.0
1428.210465,1.0
1428.331009,1.0
1428.451554,1.0
1428.572098,1.0
1428.692643,1.0
1428.813187,1.0
1428.933732,1.0
1429.054276,1.0
1429.17482,1.0
1429.295365,1.0
1429.415909,1.0
1429.536454,1.0
1429.656998,1.0
1429.777543,1.0
1429.898087,1.0
1430.018631,1.0
1430.139176,1.0
1430.25972,1.0
1430.380265,1.0
1430.500809,1.0
1430.621354,1.0
1430.741898,1.0
1430.862442,1.0
1430.982987,1.0
1431.103531,1.0
1431.224076,1.0
1431.34462,1.0
1431.465165,1.0
1431.585709,1.0
1431.706253,1.0
1431.826798,1.0
1431.947342,1.0
1432.067887,1.0
1432.188431,1.0
1432.308976,1.0
1432.42952,1.0
1432.550065,1.0
1432.670609,1.0
1432.791153,1.0
1432.911698,1.0
1433.032242,1.0
1433.152787,1.0
1433.273331,1.0
1433.393876,1.0
1433.51442,1.0
1433.634964,1.0
1433.755509,1.0
1433.876053,1.0
1433.996598,1.0
1434.117142,1.0
1434.237687,1.0
1434.358231,1.0
1434.478775,1.0
1434.59932,1.0
1434.719864,1.0
1434.840409,1.0
1434.960953,1.0
1435.081498,1.0
1435.202042,1.0
1435.322586,1.0
1435.443131,1.0
1435.563675,1.0
1435.68422,1.0
1435.804764,1.0
1435.925309,1.0
1436.045853,1.0
1436.166398,1.0
1436.286942,1.0
1436.407486,1.0
1436.528031,1.0
1436.648575,1.0
1436.76912,1.0
1436.889664,1.0
1437.010209,1.0
1437.130753,1.0
1437.251297,1.0
1437.371842,1.0
1437.492386,1.0
1437.612931,1.0
1437.733475,1.0
1437.85402,1.0
1437.974564,1.0
1438.095108,1.0
1438.215653,1.0
1438.336197,1.0
1438.456742,1.0
1438.577286,1.0
1438.697831,1.0
1438.818375,1.0
1438.938919,1.0
1439.059464,1.0
1439.180008,1.0
1439.300553,1.0
1439.421097,1.0
1439.541642,1.0
1439.662186,1.0
1439.782731,1.0
1439.903275,1.0
1440.023819,1.0
1440.144364,1.0
1440.264908,1.0
1440.385453,1.0
1440.505997,1.0
1440.626542,1.0
1440.747086,1.0
1440.86763,1.0
1440.988175,1.0
1441.108719,1.0
1441.229264,1.0
1441.349808,1.0
1441.470353,1.0
1441.590897,1.0
1441.711441,1.0
1441.831986,1.0
1441.95253,1.0
1442.073075,1.0
1442.193619,1.0
1442.314164,1.0
1442.434708,1.0
1442.555252,1.0
1442.675797,1.0
1442.796341,1.0
1442.916886,1.0
1443.03743,1.0
1443.157975,1.0
1443.278519,1.0
1443.399064,1.0
1443.519608,1.0
1443.640152,1.0
1443.760697,1.0
1443.881241,1.0
1444.001786,1.0
1444.12233,1.0
1444.242875,1.0
1444.363419,1.0
1444.483963,1.0
1444.604508,1.0
1444.725052,1.0
1444.845597,1.0
1444.966141,1.0
1445.086686,1.0
1445.20723,1.0
1445.327774,1.0
1445.448319,1.0
1445.568863,1.0
1445.689408,1.0
1445.809952,1.0
1445.930497,1.0
1446.051041,1.0
1446.171585,1.0
1446.29213,1.0
1446.412674,1.0
1446.533219,1.0
1446.653763,1.0
1446.774308,1.0
1446.894852,1.0
1447.015397,1.0
1447.135941,1.0
1447.256485,1.0
1447.37703,1.0
1447.497574,1.0
1447.618119,1.0
1447.738663,1.0
1447.859208,1.0
1447.979752,1.0
1448.100296,1.0
1448.220841,1.0
1448.341385,1.0
1448.46193,1.0
1448.582474,1.0
1448.703019,1.0
1448.823563,1.0
1448.944107,1.0
1449.064652,1.0
1449.185196,1.0
1449.305741,1.0
1449.426285,1.0
1449.54683,1.0
1449.667374,1.0
1449.787918,1.0
1449.908463,1.0
1450.029007,1.0
1450.149552,1.0
1450.270096,1.0
1450.390641,1.0
1450.511185,1.0
1450.631729,1.0
1450.752274,1.0
1450.872818,1.0
1450.993363,1.0
1451.113907,1.0
1451.234452,1.0
1451.354996,1.0
1451.475541,1.0
1451.596085,1.0
1451.716629,1.0
1451.837174,1.0
1451.957718,1.0
1452.078263,1.0
1452.198807,1.0
1452.319352,1.0
1452.439896,1.0
1452.56044,1.0
1452.680985,1.0
1452.801529,1.0
1452.922074,1.0
1453.042618,1.0
1453.163163,1.0
1453.283707,1.0
1453.404251,1.0
1453.524796,1.0
1453.64534,1.0
1453.765885,1.0
1453.886429,1.0
1454.006974,1.0
1454.127518,1.0
1454.248062,1.0
1454.368607,1.0
1454.489151,1.0
1454.609696,1.0
1454.73024,1.0
1454.850785,1.0
1454.971329,1.0
1455.091874,1.0
1455.212418,1.0
1455.332962,1.0
1455.453507,1.0
1455.574051,1.0
1455.694596,1.0
1455.81514,1.0
1455.935685,1.0
1456.056229,1.0
1456.176773,1.0
1456.297318,1.0
1456.417862,1.0
1456.538407,1.0
1456.658951,1.0
1456.779496,1.0
1456.90004,1.0
1457.020584,1.0
1457.141129,1.0
1457.261673,1.0
1457.382218,1.0
1457.502762,1.0
1457.623307,1.0
1457.743851,1.0
1457.864395,1.0
1457.98494,1.0
1458.105484,1.0
1458.226029,1.0
1458.346573,1.0
1458.467118,1.0
1458.587662,1.0
1458.708207,1.0
1458.828751,1.0
1458.949295,1.0
1459.06984,1.0
1459.190384,1.0
1459.310929,1.0
1459.431473,1.0
1459.552018,1.0
1459.672562,1.0
1459.793106,1.0
1459.913651,1.0
1460.034195,1.0
1460.15474,1.0
1460.275284,1.0
1460.395829,1.0
1460.516373,1.0
1460.636917,1.0
1460.757462,1.0
1460.878006,1.0
1460.998551,1.0
1461.119095,1.0
1461.23964,1.0
1461.360184,1.0
1461.480728,1.0
1461.601273,1.0
1461.721817,1.0
1461.842362,1.0
1461.962906,1.0
1462.083451,1.0
1462.203995,1.0
1462.32454,1.0
1462.445084,1.0
1462.565628,1.0
1462.686173,1.0
1462.806717,1.0
1462.927262,1.0
1463.047806,1.0
1463.168351,1.0
1463.288895,1.0
1463.409439,1.0
1463.529984,1.0
1463.650528,1.0
1463.771073,1.0
1463.891617,1.0
1464.012162,1.0
1464.132706,1.0
1464.25325,1.0
1464.373795,1.0
1464.494339,1.0
1464.614884,1.0
1464.735428,1.0
1464.855973,1.0
1464.976517,1.0
1465.097061,1.0
1465.217606,1.0
1465.33815,1.0
1465.458695,1.0
1465.579239,1.0
1465.699784,1.0
1465.820328,1.0
1465.940873,1.0
1466.061417,1.0
1466.181961,1.0
1466.302506,1.0
1466.42305,1.0
1466.543595,1.0
1466.664139,1.0
1466.784684,1.0
1466.905228,1.0
1467.025772,1.0
1467.146317,1.0
1467.266861,1.0
1467.387406,1.0
1467.50795,1.0
1467.628495,1.0
1467.749039,1.0
1467.869583,1.0
1467.990128,1.0
1468.110672,1.0
1468.231217,1.0
1468.351761,1.0
1468.472306,1.0
1468.59285,1.0
1468.713394,1.0
1468.833939,1.0
1468.954483,1.0
1469.075028,1.0
1469.195572,1.0
1469.316117,1.0
1469.436661,1.0
1469.557206,1.0
1469.67775,1.0
1469.798294,1.0
1469.918839,1.0
1470.039383,1.0
1470.159928,1.0
1470.280472,1.0
1470.401017,1.0
1470.521561,1.0
1470.642105,1.0
1470.76265,1.0
1470.883194,1.0
1471.003739,1.0
1471.124283,1.0
1471.244828,1.0
1471.365372,1.0
1471.485916,1.0
1471.606461,1.0
1471.727005,1.0
1471.84755,1.0
1471.968094,1.0
1472.088639,1.0
1472.209183,1.0
1472.329727,1.0
1472.450272,1.0
1472.570816,1.0
1472.691361,1.0
1472.811905,1.0
1472.93245,1.0
1473.052994,1.0
1473.173539,1.0
1473.294083,1.0
1473.414627,1.0
1473.535172,1.0
1473.655716,1.0
1473.776261,1.0
1473.896805,1.0
1474.01735,1.0
1474.137894,1.0
1474.258438,1.0
1474.378983,1.0
1474.499527,1.0
1474.620072,1.0
1474.740616,1.0
1474.861161,1.0
1474.981705,1.0
1475.102249,1.0
1475.222794,1.0
1475.343338,1.0
1475.463883,1.0
1475.584427,1.0
1475.704972,1.0
1475.825516,1.0
1475.94606,1.0
1476.066605,1.0
1476.187149,1.0
1476.307694,1.0
1476.428238,1.0
1476.548783,1.0
1476.669327,1.0
1476.789872,1.0
1476.910416,1.0
1477.03096,1.0
1477.151505,1.0
1477.272049,1.0
1477.392594,1.0
1477.513138,1.0
1477.633683,1.0
1477.754227,1.0
1477.874771,1.0
1477.995316,1.0
1478.11586,1.0
1478.236405,1.0
1478.356949,1.0
1478.477494,1.0
1478.598038,1.0
1478.718582,1.0
1478.839127,1.0
1478.959671,1.0
1479.080216,1.0
1479.20076,1.0
1479.321305,1.0
1479.441849,1.0
1479.562393,1.0
1479.682938,1.0
1479.803482,1.0
1479.924027,1.0
1480.044571,1.0
1480.165116,1.0
1480.28566,1.0
1480.406204,1.0
1480.526749,1.0
1480.647293,1.0
1480.767838,1.0
1480.888382,1.0
1481.008927,1.0
1481.129471,1.0
1481.250016,1.0
1481.37056,1.0
1481.491104,1.0
1481.611649,1.0
1481.732193,1.0
1481.852738,1.0
1481.973282,1.0
1482.093827,1.0
1482.214371,1.0
1482.334915,1.0
1482.45546,1.0
1482.576004,1.0
1482.696549,1.0
1482.817093,1.0
1482.937638,1.0
1483.058182,1.0
1483.178726,1.0
1483.299271,1.0
1483.419815,1.0
1483.54036,1.0
1483.660904,1.0
1483.781449,1.0
1483.901993,1.0
1484.022537,1.0
1484.143082,1.0
1484.263626,1.0
1484.384171,1.0
1484.504715,1.0
1484.62526,1.0
1484.745804,1.0
1484.866349,1.0
1484.986893,1.0
1485.107437,1.0
1485.227982,1.0
1485.348526,1.0
1485.469071,1.0
1485.589615,1.0
1485.71016,1.0
1485.830704,1.0
1485.951248,1.0
1486.071793,1.0
1486.192337,1.0
1486.312882,1.0
1486.433426,1.0
1486.553971,1.0
1486.674515,1.0
1486.795059,1.0
1486.915604,1.0
1487.036148,1.0
1487.156693,1.0
1487.277237,1.0
1487.397782,1.0
1487.518326,1.0
1487.63887,1.0
1487.759415,1.0
1487.879959,1.0
1488.000504,1.0
1488.121048,1.0
1488.241593,1.0
1488.362137,1.0
1488.482682,1.0
1488.603226,1.0
1488.72377,1.0
1488.844315,1.0
1488.964859,1.0
1489.085404,1.0
1489.205948,1.0
1489.326493,1.0
1489.447037,1.0
1489.567581,1.0
1489.688126,1.0
1489.80867,1.0
1489.929215,1.0
1490.049759,1.0
1490.170304,1.0
1490.290848,1.0
1490.411392,1.0
1490.531937,1.0
1490.652481,1.0
1490.773026,1.0
1490.89357,1.0
1491.014115,1.0
1491.134659,1.0
1491.255203,1.0
1491.375748,1.0
1491.496292,1.0
1491.616837,1.0
1491.737381,1.0
1491.857926,1.0
1491.97847,1.0
1492.099015,1.0
1492.219559,1.0
1492.340103,1.0
1492.460648,1.0
1492.581192,1.0
1492.701737,1.0
1492.822281,1.0
1492.942826,1.0
1493.06337,1.0
1493.183914,1.0
1493.304459,1.0
1493.425003,1.0
1493.545548,1.0
1493.666092,1.0
1493.786637,1.0
1493.907181,1.0
1494.027725,1.0
1494.14827,1.0
1494.268814,1.0
1494.389359,1.0
1494.509903,1.0
1494.630448,1.0
1494.750992,1.0
1494.871536,1.0
1494.992081,1.0
1495.112625,1.0
1495.23317,1.0
1495.353714,1.0
1495.474259,1.0
1495.594803,1.0
1495.715348,1.0
1495.835892,1.0
1495.956436,1.0
1496.076981,1.0
1496.197525,1.0
1496.31807,1.0
1496.438614,1.0
1496.559159,1.0
1496.679703,1.0
1496.800247,1.0
1496.920792,1.0
1497.041336,1.0
1497.161881,1.0
1497.282425,1.0
1497.40297,1.0
1497.523514,1.0
1497.644058,1.0
1497.764603,1.0
1497.885147,1.0
1498.005692,1.0
1498.126236,1.0
1498.246781,1.0
1498.367325,1.0
1498.487869,1.0
1498.608414,1.0
1498.728958,1.0
1498.849503,1.0
1498.970047,1.0
1499.090592,1.0
1499.211136,1.0
1499.331681,1.0
1499.452225,1.0
1499.572769,1.0
1499.693314,1.0
1499.813858,1.0
1499.934403,1.0
1500.054947,1.0
1500.175492,1.0
1500.296036,1.0
1500.41658,1.0
1500.537125,1.0
1500.657669,1.0
1500.778214,1.0
1500.898758,1.0
1501.019303,1.0
1501.139847,1.0
1501.260391,1.0
1501.380936,1.0
1501.50148,1.0
1501.622025,1.0
1501.742569,1.0
1501.863114,1.0
1501.983658,1.0
1502.104202,1.0
1502.224747,1.0
1502.345291,1.0
1502.465836,1.0
1502.58638,1.0
1502.706925,1.0
1502.827469,1.0
1502.948014,1.0
1503.068558,1.0
1503.189102,1.0
1503.309647,1.0
1503.430191,1.0
1503.550736,1.0
1503.67128,1.0
1503.791825,1.0
1503.912369,1.0
1504.032913,1.0
1504.153458,1.0
1504.274002,1.0
1504.394547,1.0
1504.515091,1.0
1504.635636,1.0
1504.75618,1.0
1504.876724,1.0
1504.997269,1.0
1505.117813,1.0
1505.238358,1.0
1505.358902,1.0
1505.479447,1.0
1505.599991,1.0
1505.720535,1.0
1505.84108,1.0
1505.961624,1.0
1506.082169,1.0
1506.202713,1.0
1506.323258,1.0
1506.443802,1.0
1506.564347,1.0
1506.684891,1.0
1506.805435,1.0
1506.92598,1.0
1507.046524,1.0
1507.167069,1.0
1507.287613,1.0
1507.408158,1.0
1507.528702,1.0
1507.649246,1.0
1507.769791,1.0
1507.890335,1.0
1508.01088,1.0
1508.131424,1.0
1508.251969,1.0
1508.372513,1.0
1508.493057,1.0
1508.613602,1.0
1508.734146,1.0
1508.854691,1.0
1508.975235,1.0
1509.09578,1.0
1509.216324,1.0
1509.336868,1.0
1509.457413,1.0
1509.577957,1.0
1509.698502,1.0
1509.819046,1.0
1509.939591,1.0
1510.060135,1.0
1510.180679,1.0
1510.301224,1.0
1510.421768,1.0
1510.542313,1.0
1510.662857,1.0
1510.783402,1.0
1510.903946,1.0
1511.024491,1.0
1511.145035,1.0
1511.265579,1.0
1511.386124,1.0
1511.506668,1.0
1511.627213,1.0
1511.747757,1.0
1511.868302,1.0
1511.988846,1.0
1512.10939,1.0
1512.229935,1.0
1512.350479,1.0
1512.471024,1.0
1512.591568,1.0
1512.712113,1.0
1512.832657,1.0
1512.953201,1.0
1513.073746,1.0
1513.19429,1.0
1513.314835,1.0
1513.435379,1.0
1513.555924,1.0
1513.676468,1.0
1513.797012,1.0
1513.917557,1.0
1514.038101,1.0
1514.158646,1.0
1514.27919,1.0
1514.399735,1.0
1514.520279,1.0
1514.640824,1.0
1514.761368,1.0
1514.881912,1.0
1515.002457,1.0
1515.123001,1.0
1515.243546,1.0
1515.36409,1.0
1515.484635,1.0
1515.605179,1.0
1515.725723,1.0
1515.846268,1.0
1515.966812,1.0
1516.087357,1.0
1516.207901,1.0
1516.328446,1.0
1516.44899,1.0
1516.569534,1.0
1516.690079,1.0
1516.810623,1.0
1516.931168,1.0
1517.051712,1.0
1517.172257,1.0
1517.292801,1.0
1517.413345,1.0
1517.53389,1.0
1517.654434,1.0
1517.774979,1.0
1517.895523,1.0
1518.016068,1.0
1518.136612,1.0
1518.257157,1.0
1518.377701,1.0
1518.498245,1.0
1518.61879,1.0
1518.739334,1.0
1518.859879,1.0
1518.980423,1.0
1519.100968,1.0
1519.221512,1.0
1519.342056,1.0
1519.462601,1.0
1519.583145,1.0
1519.70369,1.0
1519.824234,1.0
1519.944779,1.0
1520.065323,1.0
1520.185867,1.0
1520.306412,1.0
1520.426956,1.0
1520.547501,1.0
1520.668045,1.0
1520.78859,1.0
1520.909134,1.0
1521.029678,1.0
1521.150223,1.0
1521.270767,1.0
1521.391312,1.0
1521.511856,1.0
1521.632401,1.0
1521.752945,1.0
1521.87349,1.0
1521.994034,1.0
1522.114578,1.0
1522.235123,1.0
1522.355667,1.0
1522.476212,1.0
1522.596756,1.0
1522.717301,1.0
1522.837845,1.0
1522.958389,1.0
1523.078934,1.0
1523.199478,1.0
1523.320023,1.0
1523.440567,1.0
1523.561112,1.0
1523.681656,1.0
1523.8022,1.0
1523.922745,1.0
1524.043289,1.0
1524.163834,1.0
1524.284378,1.0
1524.404923,1.0
1524.525467,1.0
1524.646011,1.0
1524.766556,1.0
1524.8871,1.0
1525.007645,1.0
1525.128189,1.0
1525.248734,1.0
1525.369278,1.0
1525.489823,1.0
1525.610367,1.0
1525.730911,1.0
1525.851456,1.0
1525.972,1.0
1526.092545,1.0
1526.213089,1.0
1526.333634,1.0
1526.454178,1.0
1526.574722,1.0
1526.695267,1.0
1526.815811,1.0
1526.936356,1.0
1527.0569,1.0
1527.177445,1.0
1527.297989,1.0
1527.418533,1.0
1527.539078,1.0
1527.659622,1.0
1527.780167,1.0
1527.900711,1.0
1528.021256,1.0
1528.1418,1.0
1528.262344,1.0
1528.382889,1.0
1528.503433,1.0
1528.623978,1.0
1528.744522,1.0
1528.865067,1.0
1528.985611,1.0
1529.106156,1.0
1529.2267,1.0
1529.347244,1.0
1529.467789,1.0
1529.588333,1.0
1529.708878,1.0
1529.829422,1.0
1529.949967,1.0
1530.070511,1.0
1530.191055,1.0
1530.3116,1.0
1530.432144,1.0
1530.552689,1.0
1530.673233,1.0
1530.793778,1.0
1530.914322,1.0
1531.034866,1.0
1531.155411,1.0
1531.275955,1.0
1531.3965,1.0
1531.517044,1.0
1531.637589,1.0
1531.758133,1.0
1531.878677,1.0
1531.999222,1.0
1532.119766,1.0
1532.240311,1.0
1532.360855,1.0
1532.4814,1.0
1532.601944,1.0
1532.722489,1.0
1532.843033,1.0
1532.963577,1.0
1533.084122,1.0
1533.204666,1.0
1533.325211,1.0
1533.445755,1.0
1533.5663,1.0
1533.686844,1.0
1533.807388,1.0
1533.927933,1.0
1534.048477,1.0
1534.169022,1.0
1534.289566,1.0
1534.410111,1.0
1534.530655,1.0
1534.651199,1.0
1534.771744,1.0
1534.892288,1.0
1535.012833,1.0
1535.133377,1.0
1535.253922,1.0
1535.374466,1.0
1535.49501,1.0
1535.615555,1.0
1535.736099,1.0
1535.856644,1.0
1535.977188,1.0
1536.097733,1.0
1536.218277,1.0
1536.338822,1.0
1536.459366,1.0
1536.57991,1.0
1536.700455,1.0
1536.820999,1.0
1536.941544,1.0
1537.062088,1.0
1537.182633,1.0
1537.303177,1.0
1537.423721,1.0
1537.544266,1.0
1537.66481,1.0
1537.785355,1.0
1537.905899,1.0
1538.026444,1.0
1538.146988,1.0
1538.267532,1.0
1538.388077,1.0
1538.508621,1.0
1538.629166,1.0
1538.74971,1.0
1538.870255,1.0
1538.990799,1.0
1539.111343,1.0
1539.231888,1.0
1539.352432,1.0
1539.472977,1.0
1539.593521,1.0
1539.714066,1.0
1539.83461,1.0
1539.955154,1.0
1540.075699,1.0
1540.196243,1.0
1540.316788,1.0
1540.437332,1.0
1540.557877,1.0
1540.678421,1.0
1540.798966,1.0
1540.91951,1.0
1541.040054,1.0
1541.160599,1.0
1541.281143,1.0
1541.401688,1.0
1541.522232,1.0
1541.642777,1.0
1541.763321,1.0
1541.883865,1.0
1542.00441,1.0
1542.124954,1.0
1542.245499,1.0
1542.366043,1.0
1542.486588,1.0
1542.607132,1.0
1542.727676,1.0
1542.848221,1.0
1542.968765,1.0
1543.08931,1.0
1543.209854,1.0
1543.330399,1.0
1543.450943,1.0
1543.571487,1.0
1543.692032,1.0
1543.812576,1.0
1543.933121,1.0
1544.053665,1.0
1544.17421,1.0
1544.294754,1.0
1544.415299,1.0
1544.535843,1.0
1544.656387,1.0
1544.776932,1.0
1544.897476,1.0
1545.018021,1.0
1545.138565,1.0
1545.25911,1.0
1545.379654,1.0
1545.500198,1.0
1545.620743,1.0
1545.741287,1.0
1545.861832,1.0
1545.982376,1.0
1546.102921,1.0
1546.223465,1.0
1546.344009,1.0
1546.464554,1.0
1546.585098,1.0
1546.705643,1.0
1546.826187,1.0
1546.946732,1.0
1547.067276,1.0
1547.18782,1.0
1547.308365,1.0
1547.428909,1.0
1547.549454,1.0
1547.669998,1.0
1547.790543,1.0
1547.911087,1.0
1548.031632,1.0
1548.152176,1.0
1548.27272,1.0
1548.393265,1.0
1548.513809,1.0
1548.634354,1.0
1548.754898,1.0
1548.875443,1.0
1548.995987,1.0
1549.116531,1.0
1549.237076,1.0
1549.35762,1.0
1549.478165,1.0
1549.598709,1.0
1549.719254,1.0
1549.839798,1.0
1549.960342,1.0
1550.080887,1.0
