nu,[0]Glyoxal-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
5245.98892,0.9997160603185036
5246.106922,0.9998228856865923
5246.224924,1.0
5246.342927,0.9999975274030569
5246.460929,0.9997306062930029
5246.578932,0.9997571694881026
5246.696934,1.0
5246.814936,0.9999957617089816
5246.932939,0.999843352270537
5247.050941,0.9999418486908529
5247.168943,0.9998944555702053
5247.286946,0.9998569202368858
5247.404948,0.9998859865000331
5247.52295,1.0
5247.640953,0.999779544303929
5247.758955,0.9998517709870058
5247.876958,0.9998750078121745
5247.99496,0.999951862158663
5248.112962,0.999838263080826
5248.230965,0.9998983151702528
5248.348967,0.9998755077498034
5248.466969,0.9999561079632836
5248.584972,0.9998779574477983
5248.702974,0.9995328991255965
5248.820976,0.9998526708540048
5248.938979,0.9999913435374674
5249.056981,1.0
5249.174983,0.9998216159123338
5249.292986,0.9999964104064426
5249.410988,0.9998365133653966
5249.528991,0.9998072885712334
5249.646993,1.0
5249.764995,0.9999021167908739
5249.882998,0.9998650291093903
5250.001,0.9998929057350002
5250.119002,0.9999304564182669
5250.237005,1.0
5250.355007,0.9998818569794363
5250.473009,0.9998674187896656
5250.591012,0.9999060824105329
5250.709014,0.999972570376199
5250.827017,1.0
5250.945019,0.9996357463564727
5251.063021,0.9999908245420948
5251.181024,0.9997973605341506
5251.299026,1.0
5251.417028,0.9998772875297912
5251.535031,0.9998315341919581
5251.653033,0.9998711782982281
5251.771035,0.999934773127365
5251.889038,0.9999981711016724
5252.00704,1.0
5252.125043,0.9998249353256088
5252.243045,1.0
5252.361047,0.9999767712697911
5252.47905,1.0
5252.597052,1.0
5252.715054,1.0
5252.833057,1.0
5252.951059,0.9999480633487545
5253.069061,1.0
5253.187064,0.9999345201438994
5253.305066,0.9999894320558411
5253.423068,0.9998083983579396
5253.541071,0.9998756777286542
5253.659073,1.0
5253.777076,0.9998737079755092
5253.895078,0.9999206681469379
5254.01308,0.9998592699034092
5254.131083,0.9999097280747554
5254.249085,1.0
5254.367087,1.0
5254.48509,0.9999929816246289
5254.603092,1.0
5254.721094,1.0
5254.839097,0.9999979402021214
5254.957099,0.9999797252055365
5255.075102,0.9998428623474145
5255.193104,0.9999708394251778
5255.311106,0.9997936412948872
5255.429109,0.9998765576196377
5255.547111,0.9998569702297331
5255.665113,0.9999242878663083
5255.783116,1.0
5255.901118,0.9999497622619574
5256.01912,0.9999795632088341
5256.137123,1.0
5256.255125,1.0
5256.373127,0.999831594181852
5256.49113,0.9999833871379952
5256.609132,0.9999220890352168
5256.727135,0.9999996805100511
5256.845137,0.9999771062620656
5256.963139,1.0
5257.081142,0.9999672445364719
5257.199144,1.0
5257.317146,1.0
5257.435149,0.9999961896072596
5257.553151,1.0
5257.671153,0.999510199991207
5257.789156,0.9992561068258217
5257.907158,0.9998507011461834
5258.025161,0.9999471523964838
5258.143163,0.9999253427869884
5258.261165,0.9998932356997136
5258.379168,1.0
5258.49717,1.0
5258.615172,0.9999526641203781
5258.733175,1.0
5258.851177,0.9997682268635443
5258.969179,0.9999347671277563
5259.087182,0.9997093222549643
5259.205184,0.9997655374906312
5259.323186,1.0
5259.441189,0.9996272294961955
5259.559191,0.9999350301106347
5259.677194,0.9995977809117944
5259.795196,0.999691917467173
5259.913198,0.9998590199386229
5260.031201,0.9999031126938782
5260.149203,1.0
5260.267205,0.9999861830954543
5260.385208,0.9998358234784404
5260.50321,0.9999983850013041
5260.621212,0.9999764022784307
5260.739215,0.9999252667926652
5260.857217,0.9997065630610426
5260.97522,0.9998771975408394
5261.093222,0.9999219560455879
5261.211224,0.9996963461121768
5261.329227,0.9998983551661862
5261.447229,0.9999300214486131
5261.565231,0.9999487403138226
5261.683234,1.0
5261.801236,0.9999057664402609
5261.919238,0.9997734456673096
5262.037241,0.9999373169646636
5262.155243,0.9999864610916519
5262.273245,0.9998672188162018
5262.391248,0.9998877762975509
5262.50925,0.9999184463256817
5262.627253,0.9997466021106698
5262.745255,0.9999174764052592
5262.863257,0.9999941283172384
5262.98126,0.9999232169479695
5263.099262,0.9999818321650371
5263.217264,1.0
5263.335267,0.9999701274461936
5263.453269,0.9999965847058321
5263.571271,0.9999891520588393
5263.689274,1.0
5263.807276,1.0
5263.925279,0.9999105320025
5264.043281,0.9998164068552844
5264.161283,0.9996795513546385
5264.279286,1.0
5264.397288,0.9999704094378093
5264.51529,0.9996038484887396
5264.633293,0.9999845391195207
5264.751295,0.9999584198644778
5264.869297,0.9998056388905682
5264.9873,0.9999855491044152
5265.105302,0.9998999950008334
5265.223304,0.9999798342033324
5265.341307,0.9998780274392577
5265.459309,0.999993011024423
5265.577312,1.0
5265.695314,0.9999307813957181
5265.813316,0.99991609752001
5265.931319,0.9997021843558858
5266.049321,0.999999190080328
5266.167323,0.9999981957016277
5266.285326,0.9997771548336736
5266.403328,0.9997043337178927
5266.52133,0.9997715660949985
5266.639333,1.0
5266.757335,0.9997755951825286
5266.875338,1.0
5266.99334,0.9999697744568009
5267.111342,0.9999744843255304
5267.229345,0.9997598388433087
5267.347347,0.9998248253448719
5267.465349,0.9997971005868707
5267.583352,0.9997034639755007
5267.701354,0.999841462568387
5267.819356,0.9999406867590999
5267.937359,0.999862319478833
5268.055361,0.9998530507980918
5268.173363,0.9999686504914062
5268.291366,0.9998296445121443
5268.409368,0.9999293954926156
5268.527371,1.0
5268.645373,1.0
5268.763375,0.9999355250785971
5268.881378,1.0
5268.99938,0.9998218358731135
5269.117382,0.9995435142213513
5269.235385,0.9998355735195157
5269.353387,0.999991666834721
5269.471389,0.9995388363686509
5269.589392,0.9999974846031636
5269.707394,1.0
5269.825397,0.999760438699392
5269.943399,0.9998168167800953
5270.061401,0.9998129275002426
5270.179404,1.0
5270.297406,0.9998405827082871
5270.415408,0.9999093121123951
5270.533411,0.9998996950308798
5270.651413,1.0
5270.769415,0.9996492715196184
5270.887418,0.9999934111217067
5271.00542,0.9999927378263697
5271.123422,0.9995809278352801
5271.241425,0.9998752577809576
5271.359427,0.9998676487591983
5271.47743,0.9999839361290254
5271.595432,0.9999087431641583
5271.713434,0.9999998204400161
5271.831437,0.9997963507393264
5271.949439,0.999699635118566
5272.067441,0.9995365274366057
5272.185444,0.9997701164272788
5272.303446,0.9999686414916883
5272.421448,1.0
5272.539451,1.0
5272.657453,0.9999333672200623
5272.775456,0.9998304843693985
5272.893458,0.9999289095270475
5273.01146,0.999938251906492
5273.129463,0.9998030593953474
5273.247465,0.9998916958653163
5273.365467,0.9999170444410027
5273.48347,0.9996391851093548
5273.601472,0.9999023887642867
5273.719474,0.9998961653911862
5273.837477,0.999451670387659
5273.955479,0.9997097421329678
5274.073481,0.9995052724180675
5274.191484,0.9996755826346975
5274.309486,0.9999509012053853
5274.427489,0.9999902565474678
5274.545491,0.9999983487013634
5274.663493,0.9995683132035692
5274.781496,0.9998777374746718
5274.899498,0.9999049525172983
5275.0175,1.0
5275.135503,0.9999079462372077
5275.253505,0.999929978451623
5275.371507,0.9999206261502707
5275.48951,0.9997772748069393
5275.607512,0.9999873580799098
5275.725515,0.9998266050346449
5275.843517,0.9997544601498445
5275.961519,0.9999744393266796
5276.079522,0.9999361350394534
5276.197524,0.9998051289898224
5276.315526,0.9997377443950148
5276.433529,0.9999329392486728
5276.551531,0.9998104379691527
5276.669533,0.999939858808554
5276.787536,0.9997992301569629
5276.905538,0.9999692154738532
5277.02354,0.9999167734635204
5277.141543,0.9999311563698314
5277.259545,0.9997274371520041
5277.377548,0.999464783279595
5277.49555,0.9996377656227198
5277.613552,0.9999695904623793
5277.731555,0.999771466117847
5277.849557,0.9999374659553348
5277.967559,0.9999279155982054
5278.085562,0.9999352100989563
5278.203564,1.0
5278.321566,0.9997908318787024
5278.439569,0.9999768392682139
5278.557571,1.0
5278.675574,0.999928020590642
5278.793576,0.9998628294087459
5278.911578,0.9997864927959079
5279.029581,0.9998404327322109
5279.147583,0.9998048190502804
5279.265585,0.9997346752048507
5279.383588,1.0
5279.50159,0.9999741973328945
5279.619592,1.0
5279.737595,0.9996798912457437
5279.855597,0.9998050390073648
5279.973599,0.9998242954378549
5280.091602,0.9999279595950346
5280.209604,0.9998946655480629
5280.327607,0.9999778582451323
5280.445609,0.9997018244631641
5280.563611,0.9998285646967113
5280.681614,0.999899565043928
5280.799616,0.9998661089642049
5280.917618,0.9997969206234087
5281.035621,0.9998586999837877
5281.153623,0.9998172866941096
5281.271625,1.0
5281.389628,0.9999725133777642
5281.50763,0.9999712054145721
5281.625633,0.9998922158091333
5281.743635,0.9999949821125896
5281.861637,0.9999411817298622
5281.97964,0.9997930214230217
5282.097642,0.9998193163252617
5282.215644,1.0
5282.333647,0.9998966553404273
5282.451649,0.9996440133782791
5282.569651,0.999962855689867
5282.687654,0.9998639792516609
5282.805656,0.9998455419298762
5282.923658,0.9999983174014155
5283.041661,0.9999974799031754
5283.159663,0.9999455044849346
5283.277666,1.0
5283.395668,0.9996786216530881
5283.51367,0.9995742006782726
5283.631673,1.0
5283.749675,0.9999503172342294
5283.867677,0.9999904801453141
5283.98568,0.9997051334816796
5284.103682,0.9998791772996505
5284.221684,0.9999496642668855
5284.339687,0.9999189272865701
5284.457689,0.9999276746156067
5284.575692,0.9996582883967136
5284.693694,0.999988413067129
5284.811696,1.0
5284.929699,0.9996759825050106
5285.047701,0.9998087482909402
5285.165703,0.9997591190164838
5285.283706,1.0
5285.401708,0.9999024517581392
5285.51971,0.9997508710377749
5285.637713,0.9999054754677251
5285.755715,0.9997696765285242
5285.873717,0.9999902219478055
5285.99172,0.9998987751235836
5286.109722,0.9999699024529403
5286.227725,0.9997922915743825
5286.345727,0.9997915817221075
5286.463729,0.9998616595699199
5286.581732,0.9995594770587364
5286.699734,0.9998890461558331
5286.817736,1.0
5286.935739,0.9999965849058314
5287.053741,0.9999736093482394
5287.171743,0.9998905759872441
5287.289746,0.9996379155683958
5287.407748,0.9999179143692097
5287.525751,0.9999287285399312
5287.643753,0.9999651506072542
5287.761755,1.0
5287.879758,0.999725277743072
5287.99776,0.9998889361680441
5288.115762,0.9996572287594894
5288.233765,0.9999255357725982
5288.351767,0.9997356849373826
5288.469769,0.9999050575073237
5288.587772,0.9999920956312397
5288.705774,0.9999897470525618
5288.823776,1.0
5288.941779,0.9994869716440736
5289.059781,0.9999853791068863
5289.177784,0.9998190263777019
5289.295786,0.9999977416025502
5289.413788,0.999939528828455
5289.531791,0.9997350950935026
5289.649793,0.9999803021940044
5289.767795,0.9999835121359263
5289.885798,0.9997204090928246
5290.0038,0.9999191262704564
5290.121802,0.9994671420192668
5290.239805,0.9998265150502545
5290.357807,0.999712041468019
5290.47581,0.9998487414407295
5290.593812,0.999920537157339
5290.711814,0.9996170433466255
5290.829817,0.999604708148419
5290.947819,0.9998820669546484
5291.065821,0.999608026841559
5291.183824,0.9996154639529448
5291.301826,1.0
5291.419828,0.9999957188091643
5291.537831,0.9998252052783778
5291.655833,0.9995900940344152
5291.773835,0.9999741243347808
5291.891838,0.9999600167993494
5292.00984,0.9997253977101125
5292.127843,1.0
5292.245845,0.9997805940730017
5292.363847,0.9997362247947983
5292.48185,1.0
5292.599852,0.999843752207958
5292.717854,0.9996787316177425
5292.835857,0.9999886330646041
5292.953859,0.9999568819296107
5293.071861,0.9999636516606168
5293.189864,0.9999003389664908
5293.307866,0.9996957362975917
5293.425869,0.9996642863644378
5293.543871,0.9999922475300506
5293.661873,0.9999911515391479
5293.779876,0.9995815975547261
5293.897878,0.9997371445525481
5294.01588,0.9997672270958173
5294.133883,1.0
5294.251885,0.9995919632696388
5294.369887,1.0
5294.48789,0.9999571979160353
5294.605892,1.0
5294.723894,1.0
5294.841897,0.9999208691310124
5294.959899,0.9995038231364732
5295.077902,0.9999651476073588
5295.195904,0.999728366898953
5295.313906,0.9997809439962708
5295.431909,0.9996111256312453
5295.549911,0.999827644854855
5295.667913,0.9998246053834345
5295.785916,0.9999248618230142
5295.903918,0.9999350641084263
5296.02192,0.9999999441450016
5296.139923,1.0
5296.257925,0.9999697354579805
5296.375928,0.9999085581810581
5296.49393,0.9996266197237715
5296.611932,0.9996020392074112
5296.729935,0.9999701844444925
5296.847937,0.9998013797276185
5296.965939,0.9999912597381964
5297.083942,0.9998639792516609
5297.201944,0.9999954529103381
5297.319946,0.9999612777497257
5297.437949,0.9997702164042953
5297.555951,0.9998886162036357
5297.673953,0.9999082332108294
5297.791956,0.9999292805007417
5297.909958,0.9997242680210513
5298.027961,0.9999478283609873
5298.145963,0.9998056588866812
5298.263965,0.9998184264864661
5298.381968,0.9999632826740975
5298.49997,0.9997571794856743
5298.617972,0.9999600847966329
5298.735975,0.9997361448159034
5298.853977,0.9997751752768668
5298.971979,0.9999541080530676
5299.089982,0.9999258157517874
5299.207984,0.9996445032039657
5299.325987,0.9999060954093121
5299.443989,0.9999616427356587
5299.561991,0.9997010247020245
5299.679994,0.999874467879816
5299.797996,0.9998608996753474
5299.915998,0.9996029988258295
5300.034001,1.0
5300.152003,0.9999608657657642
5300.270005,0.999970592432411
5300.388008,0.9998977352293982
5300.50601,0.9996867890607908
5300.624012,0.9998832168196865
5300.742015,0.9996328574133402
5300.860017,0.999735205064369
5300.97802,1.0
5301.096022,0.9998906759763067
5301.214024,0.9998726681073936
5301.332027,0.9997262474770617
5301.450029,0.9998607796920467
5301.568031,0.9999146506424637
5301.686034,0.9995445337562557
5301.804036,1.0
5301.922038,0.9999443485485995
5302.040041,0.9998160269251221
5302.158043,0.9999290535168208
5302.276046,0.9999850681114818
5302.394048,1.0
5302.51205,0.9995154274432227
5302.630053,0.9998876663099016
5302.748055,0.9999974274033091
5302.866057,0.999978737226056
5302.98406,0.9998553304656465
5303.102062,0.9997081226044974
5303.220064,0.9998482515149663
5303.338067,0.9998330739337065
5303.456069,0.9996721837434946
5303.574071,0.999333332321712
5303.692074,1.0
5303.810076,1.0
5303.928079,0.9999510211995006
5304.046081,1.0
5304.164083,0.9997052934345138
5304.282086,0.9998450720025819
5304.400088,0.9999613267478294
5304.51809,0.9999072443020758
5304.636093,0.9998344337076116
5304.754095,0.9993509807041955
5304.872097,0.9999664275635669
5304.9901,0.9996880286731777
5305.108102,0.9998307043321292
5305.226105,0.999887476331263
5305.344107,0.9999747513187534
5305.462109,1.0
5305.580112,0.9998217158945003
5305.698114,1.0
5305.816116,1.0
5305.934119,0.9997628081344395
5306.052121,0.999990462945478
5306.170123,0.9997958008514848
5306.288126,0.999841402577901
5306.406128,0.9997978304390205
5306.52413,0.9997255076799123
5306.642133,1.0
5306.760135,0.9999164424911231
5306.878138,0.9996223513272183
5306.99614,0.9997130211862997
5307.114142,0.9995911735922998
5307.232145,0.9999194212466421
5307.350147,0.9998423824229556
5307.468149,0.9999571379186053
5307.586152,0.9997207689922366
5307.704154,1.0
5307.822156,0.999782373684043
5307.940159,1.0
5308.058161,0.9999718743955323
5308.176164,0.9999886230647178
5308.294166,0.9999994096301743
5308.412168,0.9999812911750122
5308.530171,0.9999300684453252
5308.648173,0.9997547100884907
5308.766175,0.9996308281606994
5308.884178,0.9999572439140675
5309.00218,1.0
5309.120182,0.9998984851529809
5309.238185,0.9998878162930627
5309.356187,0.9999973836034227
5309.474189,0.9998967253331956
5309.592192,0.99975238066273
5309.710194,0.999953920061713
5309.828197,0.9999721963865277
5309.946199,0.9999381479129192
5310.064201,0.9997486815857648
5310.182204,0.9999272516462898
5310.300206,0.9997315260455838
5310.418208,0.9995257624861746
5310.536211,0.9998803371601688
5310.654213,1.0
5310.772215,0.9998581900559809
5310.890218,0.99969043792423
5311.00822,0.9999941592170575
5311.126223,0.9999992380402903
5311.244225,0.9999965028061152
5311.362227,0.999949618269202
5311.48023,0.9996783717334639
5311.598232,0.9996082967357627
5311.716234,1.0
5311.834237,1.0
5311.952239,0.9997815738584639
5312.070241,0.9998201161810346
5312.188244,0.9999220180407511
5312.306246,0.9995634553133718
5312.424248,0.9998569102383166
5312.542251,0.9999413217216375
5312.660253,1.0
5312.778256,0.9998703684029017
5312.896258,0.9995359876870267
5313.01426,0.9998319641196103
5313.132263,0.9998809670849796
5313.250265,1.0
5313.368267,0.9995278514972012
5313.48627,0.9999105570002637
5313.604272,0.999826265093657
5313.722274,1.0
5313.840277,0.9997213988165194
5313.958279,0.9997067330111727
5314.076282,0.9998158669545705
5314.194284,0.9998969853063779
5314.312286,0.999744772576062
5314.430289,0.9998817469924381
5314.548291,1.0
5314.666293,0.9999130697786507
5314.784296,1.0
5314.902298,0.9999085801790465
5315.0203,0.9999945226150009
5315.138303,0.9997307862445283
5315.256305,0.9998274848824446
5315.374307,0.9998574201654709
5315.49231,1.0
5315.610312,0.9999897790522343
5315.728315,0.9999732933566288
5315.846317,0.9997916817012706
5315.964319,0.9999452285000133
5316.082322,0.9997517308238938
5316.200324,0.9999075822707815
5316.318326,0.9998712982827767
5316.436329,0.9999693574694919
5316.554331,1.0
5316.672333,1.0
5316.790336,1.0
5316.908338,0.9999937487195394
5317.026341,0.9999882490690427
5317.144343,0.9999779552429893
5317.262345,0.9999912505382768
5317.380348,0.9998784773844713
5317.49835,0.9996813207890103
5317.616352,1.0
5317.734355,0.9994217572468167
5317.852357,1.0
5317.970359,0.9998009398151082
5318.088362,0.999853420743789
5318.206364,0.9997779946468363
5318.324366,1.0
5318.442369,0.9999431626153054
5318.560371,0.9997059732343444
5318.678374,0.9998401827721339
5318.796376,1.0
5318.914378,0.9999565599435466
5319.032381,0.9999242518690346
5319.150383,0.9998727081023012
5319.268385,0.9998611796364385
5319.386388,1.0
5319.50439,0.9998020795888293
5319.622392,0.9999291615091644
5319.740395,0.9999351791009653
5319.858397,0.9997691166576622
5319.9764,0.9998651090985958
5320.094402,0.9998454219484183
5320.212404,0.9998082983771047
5320.330407,0.9999989364005656
5320.448409,0.9998277648341795
5320.566411,0.9999153375840646
5320.684414,0.9998735979894074
5320.802416,0.9998334738670159
5320.920418,0.9999381669117442
5321.038421,0.9997523706652063
5321.156423,0.9999617857301838
5321.274425,0.9998498812689445
5321.392428,0.9999277826078015
5321.51043,0.9998660389735797
5321.628433,1.0
5321.746435,0.9999217230637992
5321.864437,0.9999175613982483
5321.98244,0.9997257376168055
5322.100442,0.999951034198864
5322.218444,0.9998627594183503
5322.336447,0.9999943830157754
5322.454449,0.9998438421938997
5322.572451,0.9999511961909446
5322.690454,0.9999135657356563
5322.808456,1.0
5322.926459,0.9999463434395648
5323.044461,0.9997736156288098
5323.162463,0.9999807211858387
5323.280466,0.9996098561259219
5323.398468,0.9999336362021742
5323.51647,1.0
5323.634473,0.9999491262941108
5323.752475,0.9998962853787332
5323.870477,0.9998251552871188
5323.98848,0.9998455919221545
5324.106482,0.9994387475611072
5324.224484,0.9998840567219415
5324.342487,0.9996979456276102
5324.460489,0.9997473019335362
5324.578492,0.9998333538870063
5324.696494,0.9997659373969262
5324.814496,0.9997045636499159
5324.932499,0.999961252750694
5325.050501,0.9999889230613498
5325.168503,0.9994258548844216
5325.286506,0.9999623617083383
5325.404508,0.9999590818371709
5325.52251,1.0
5325.640513,0.9999017468271592
5325.758515,0.9997123213874298
5325.876518,0.9999062903910197
5325.99452,0.9997566996023434
5326.112522,0.9995582775880836
5326.230525,0.99979826035218
5326.348527,0.9998780774331604
5326.466529,0.9997052034610413
5326.584532,0.9999392038481609
5326.702534,1.0
5326.820536,1.0
5326.938539,0.999928205577343
5327.056541,0.9998678987261418
5327.174543,0.9999713834094625
5327.292546,1.0
5327.410548,0.999724347998996
5327.528551,0.9999671525394896
5327.646553,1.0
5327.764555,0.9997158003923616
5327.882558,0.9996958362671703
5328.00056,0.9996193024836962
5328.118562,0.9997635579568268
5328.236565,0.9997577293522742
5328.354567,1.0
5328.472569,0.9998500912374416
5328.590572,0.9995708021317679
5328.708574,1.0
5328.826577,0.9999250048122797
5328.944579,0.9998681986865564
5329.062581,0.9999939781181316
5329.180584,0.9996556892885425
5329.298586,0.9998923657929769
5329.416588,0.9996651360794423
5329.534591,0.9999133747521834
5329.652593,0.999913617731163
5329.770595,0.9999020108012552
5329.888598,0.9998518209795957
5330.0066,0.9994679016145833
5330.124602,0.9996328474170116
5330.242605,0.9999474633800965
5330.360607,0.9998960454036535
5330.47861,0.999940975742
5330.596612,1.0
5330.714614,0.9999980643018734
5330.832617,0.9999995853300859
5330.950619,0.9999915442357502
5331.068621,0.999729996457519
5331.186624,1.0
5331.304626,1.0
5331.422628,0.9996677951922409
5331.540631,0.9994309319806602
5331.658633,0.9997612385080629
5331.776636,0.9996210518190063
5331.894638,0.999688898402141
5332.01264,0.9997056633255407
5332.130643,0.9996489016494563
5332.248645,1.0
5332.366647,0.9998279947945918
5332.48465,1.0
5332.602652,0.999922467005838
5332.720654,0.9999960262078955
5332.838657,0.9998886661980678
5332.956659,0.9999895610544862
5333.074661,0.9997103419589931
5333.192664,0.999990821142126
5333.310666,0.9999696014620449
5333.428669,0.9999302124352654
5333.546671,1.0
5333.664673,1.0
5333.782676,0.9999867280880727
5333.900678,0.9999660735755141
5334.01868,1.0
5334.136683,0.9995216944245998
5334.254685,0.9996907978128524
5334.372687,1.0
5334.49069,0.9998260851249455
5334.608692,0.9996262698545159
5334.726695,0.9995297406066258
5334.844697,0.9998911359261234
5334.962699,0.9996308981348597
5335.080702,0.9997682668542742
5335.198704,1.0
5335.316706,0.99968300025504
5335.434709,0.9998692385500237
5335.552711,0.9999518511591926
5335.670713,0.9997174599219677
5335.788716,0.9999751683083116
5335.906718,1.0
5336.02472,0.9999520391501583
5336.142723,0.9999501212439865
5336.260725,0.999971527405352
5336.378728,0.9994519202506079
5336.49673,0.9994967966492948
5336.614732,0.9999895450546533
5336.732735,0.9999505222240656
5336.850737,0.9999778052463072
5336.968739,0.9998348936315569
5337.086742,0.9996628468489018
5337.204744,0.9998878362908192
5337.322746,0.9998248453413686
5337.440749,0.9999555379884645
5337.558751,0.9995980607992122
5337.676754,0.9997836933976472
5337.794756,0.9997947010767086
5337.912758,1.0
5338.030761,0.9996411544004892
5338.148763,0.9998762876530036
5338.266765,0.9999559619697025
5338.384768,1.0
5338.50277,0.9999944382154667
5338.620772,0.9998663089374467
5338.738775,0.9997733656854372
5338.856777,0.9997990102011565
5338.974779,0.9998025994860459
5339.092782,0.9997132311260561
5339.210784,0.9999740003379971
5339.328787,0.9999231749511952
5339.446789,1.0
5339.564791,1.0
5339.682794,0.9999703044409218
5339.800796,0.9997561097460645
5339.918798,0.9993214902918881
5340.036801,0.9998072685750877
5340.154803,0.9995244930892623
5340.272805,0.9994847028112231
5340.390808,1.0
5340.50881,0.9999713784096055
5340.626813,0.9995726113565571
5340.744815,1.0
5340.862817,0.9999093581082246
5340.98082,0.9996433136277146
5341.098822,0.999732665740173
5341.216824,0.9999281195835209
5341.334827,0.9997303563603825
5341.452829,0.999974904314902
5341.570831,0.9999461924476782
5341.688834,0.9998062487721939
5341.806836,1.0
5341.924838,0.9999945124150569
5342.042841,0.9999470104039982
5342.160843,1.0
5342.278846,0.9996509409352957
5342.396848,0.9999883600677445
5342.51485,0.9999605137796013
5342.632853,0.9999844171214143
5342.750855,0.9996166534960547
5342.868857,0.9998265450450505
5342.98686,0.9999235769203924
5343.104862,1.0
5343.222864,0.9994884608807709
5343.340867,0.9997684068218413
5343.458869,0.9999000099993334
5343.576872,0.9998392329244116
5343.694874,0.9996922373686378
5343.812876,1.0
5343.930879,0.9999266516901189
5344.048881,0.9999952373113417
5344.166883,0.9998913759000249
5344.284886,1.0
5344.402888,0.9997680369075993
5344.52089,0.9998780074416974
5344.638893,0.9992883533406837
5344.756895,0.9994893204412169
5344.874897,0.9996266597088371
5344.9929,0.9998963453725122
5345.110902,0.9997813039174754
5345.228905,0.9999077002598832
5345.346907,0.9996829502708913
5345.464909,0.9999312713619211
5345.582912,0.999790901864063
5345.700914,0.9997243380017525
5345.818916,0.9999466644223926
5345.936919,0.9997449725250365
5346.054921,0.999571391878715
5346.172923,0.9997702463974023
5346.290926,0.9998341537540094
5346.408928,0.9997080826161733
5346.526931,0.9999390008605231
5346.644933,0.9998863264613264
5346.762935,0.9999434815972251
5346.880938,0.9999830731432608
5346.99894,0.9999608727654902
5347.116942,0.999982569151919
5347.234945,0.9998748378334376
5347.352947,0.9996822504930709
5347.470949,0.999735604958531
5347.588952,0.9999810041804229
5347.706954,0.9999982152015927
5347.824956,0.9999688374855612
5347.942959,0.9998914858880822
5348.060961,0.9997454823951024
5348.178964,0.9997078626804193
5348.296966,1.0
5348.414968,0.9998065187199175
5348.532971,1.0
5348.650973,0.9998455319314208
5348.768975,0.9998744978760505
5348.886978,0.9999871710822913
5349.00498,1.0
5349.122982,0.9997270072692985
5349.240985,0.9997893121977929
5349.358987,1.0
5349.47699,0.9998260651284241
5349.594992,0.9999407977525222
5349.712994,0.9999611377551566
5349.830997,0.9996502711693896
5349.948999,0.9998644891824204
5350.067001,0.9995733710320304
5350.185004,0.9995386264655174
5350.303006,0.9999250948055342
5350.421008,0.9999898420515924
5350.539011,0.9997573394468359
5350.657013,0.999593302723767
5350.775016,0.9998069486368131
5350.893018,0.9998721281762987
5351.01102,0.9996903879397093
5351.129023,0.9997867827340329
5351.247025,0.9999602997880743
5351.365027,0.9999827371490048
5351.48303,0.9997244179797028
5351.601032,1.0
5351.719034,0.9991998303066469
5351.837037,0.9994648532421322
5351.955039,0.9992811684832528
5352.073041,1.0
5352.191044,0.9999306564043783
5352.309046,0.9997477018325369
5352.427049,0.9999353210917707
5352.545051,1.0
5352.663053,0.9999388138719475
5352.781056,0.9995932827319012
5352.899058,1.0
5353.01706,0.9996579185232153
5353.135063,0.9999765522749022
5353.253065,0.9999923243294581
5353.371067,0.9997498312974098
5353.48907,0.9999723833813459
5353.607072,0.9999912047386785
5353.725075,0.999775695160093
5353.843077,1.0
5353.961079,0.9999769582654648
5354.079082,0.9995630155055482
5354.197084,0.9997148206713573
5354.315086,0.9999906213439799
5354.433089,1.0
5354.551091,0.9997205090648704
5354.669093,0.9997990901850805
5354.787096,1.0
5354.905098,0.9996877287668141
5355.0231,0.9995125088624358
5355.141103,0.9999470244032564
5355.259105,0.9994914793404807
5355.377108,0.9999650806096961
5355.49511,0.999918521319568
5355.613112,0.999518665878454
5355.731115,0.9997081825869866
5355.849117,0.9997381442901926
5355.967119,0.999925382784003
5356.085122,0.9999989226005804
5356.203124,0.9996838699796285
5356.321126,0.9999975548029895
5356.439129,0.9997353150352476
5356.557131,0.9996681450760304
5356.675134,0.9995789386712128
5356.793136,0.9993663108658215
5356.911138,0.9995356078634235
5357.029141,0.9996924273101809
5357.147143,0.9999656525898858
5357.265145,0.9997449725250365
5357.383148,0.9998565202941977
5357.50115,0.9997767949139625
5357.619152,0.9998643991946204
5357.737155,0.9996157838299444
5357.855157,0.9999252987902744
5357.973159,0.9997205290592808
5358.091162,0.9998132474404307
5358.209164,0.9995354379423846
5358.327167,0.9998636093020571
5358.445169,0.9998096981097023
5358.563171,0.999066485995558
5358.681174,0.9997326357481936
5358.799176,0.9999722583848057
5358.917178,0.9991518998404085
5359.035181,0.9999952159114438
5359.153183,0.9998825968922843
5359.271185,0.9999006269378299
5359.389188,0.9995859157565548
5359.50719,0.9996825304041402
5359.625193,0.9998439821720474
5359.743195,0.9998825968922843
5359.861197,0.9998518509751507
5359.9792,0.9995055622746386
5360.097202,0.9998909759435545
5360.215204,0.9996948665626794
5360.333207,0.9997778146868135
5360.451209,1.0
5360.569211,0.9999059814200237
5360.687214,0.9996458227355808
5360.805216,0.9997593089707345
5360.923218,0.9995736109296682
5361.041221,0.9998051589839767
5361.159223,0.999513088579859
5361.277226,0.9999275166270466
5361.395228,0.9994016990534335
5361.51323,0.999780384119099
5361.631233,0.9998409026573247
5361.749235,0.9996075170415953
5361.867237,0.9992964775880213
