nu,[0]HFC-143-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
389.793468,1.0
389.913997,1.0
390.034526,1.0
390.155055,1.0
390.275584,1.0
390.396113,1.0
390.516642,1.0
390.637171,1.0
390.7577,1.0
390.878229,1.0
390.998758,1.0
391.119287,1.0
391.239816,1.0
391.360345,1.0
391.480874,1.0
391.601403,1.0
391.721932,1.0
391.842461,1.0
391.96299,1.0
392.083519,1.0
392.204048,1.0
392.324577,1.0
392.445106,1.0
392.565635,1.0
392.686164,1.0
392.806693,1.0
392.927222,1.0
393.047751,1.0
393.16828,1.0
393.288809,1.0
393.409338,1.0
393.529867,1.0
393.650396,1.0
393.770925,1.0
393.891454,1.0
394.011983,1.0
394.132512,1.0
394.253041,1.0
394.37357,1.0
394.494099,1.0
394.614628,1.0
394.735157,1.0
394.855686,1.0
394.976215,1.0
395.096744,1.0
395.217273,1.0
395.337802,1.0
395.458331,1.0
395.578859,1.0
395.699388,1.0
395.819917,1.0
395.940446,1.0
396.060975,1.0
396.181504,1.0
396.302033,1.0
396.422562,1.0
396.543091,1.0
396.66362,1.0
396.784149,1.0
396.904678,1.0
397.025207,1.0
397.145736,1.0
397.266265,1.0
397.386794,1.0
397.507323,1.0
397.627852,1.0
397.748381,1.0
397.86891,1.0
397.989439,1.0
398.109968,1.0
398.230497,1.0
398.351026,1.0
398.471555,1.0
398.592084,1.0
398.712613,1.0
398.833142,1.0
398.953671,1.0
399.0742,1.0
399.194729,1.0
399.315258,1.0
399.435787,1.0
399.556316,1.0
399.676845,1.0
399.797374,1.0
399.917903,1.0
400.038432,1.0
400.158961,1.0
400.27949,1.0
400.400019,1.0
400.520548,1.0
400.641077,1.0
400.761606,1.0
400.882135,1.0
401.002664,1.0
401.123193,1.0
401.243722,1.0
401.364251,1.0
401.48478,1.0
401.605309,1.0
401.725838,1.0
401.846367,1.0
401.966896,1.0
402.087425,1.0
402.207954,1.0
402.328483,1.0
402.449012,1.0
402.569541,1.0
402.69007,1.0
402.810599,1.0
402.931128,1.0
403.051657,1.0
403.172186,1.0
403.292715,1.0
403.413244,1.0
403.533773,1.0
403.654302,1.0
403.774831,1.0
403.89536,1.0
404.015889,1.0
404.136418,1.0
404.256947,1.0
404.377476,1.0
404.498005,1.0
404.618534,1.0
404.739063,1.0
404.859592,1.0
404.980121,1.0
405.10065,1.0
405.221179,1.0
405.341708,1.0
405.462237,1.0
405.582766,1.0
405.703295,1.0
405.823824,1.0
405.944353,1.0
406.064882,1.0
406.185411,1.0
406.30594,1.0
406.426469,1.0
406.546998,1.0
406.667527,1.0
406.788056,1.0
406.908585,1.0
407.029114,1.0
407.149643,1.0
407.270172,1.0
407.390701,1.0
407.51123,1.0
407.631759,1.0
407.752288,1.0
407.872817,1.0
407.993346,1.0
408.113875,1.0
408.234404,1.0
408.354933,1.0
408.475462,1.0
408.595991,1.0
408.71652,1.0
408.837049,1.0
408.957578,1.0
409.078107,1.0
409.198636,1.0
409.319165,1.0
409.439694,1.0
409.560223,1.0
409.680752,1.0
409.801281,1.0
409.92181,1.0
410.042339,1.0
410.162868,1.0
410.283397,1.0
410.403926,1.0
410.524455,1.0
410.644984,1.0
410.765513,1.0
410.886042,1.0
411.006571,1.0
411.1271,1.0
411.247629,1.0
411.368158,1.0
411.488687,1.0
411.609216,1.0
411.729745,1.0
411.850274,1.0
411.970803,1.0
412.091332,1.0
412.211861,1.0
412.33239,1.0
