nu,[0]Pentafluoropropionaldehyde-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1228.802806,0.0017574348582034126
1228.863071,0.0016297966932665314
1228.923335,0.0015694971461529112
1228.9836,0.0017877454109155849
1229.043865,0.00196768018732151
1229.10413,0.0019079994389642105
1229.164395,0.0019144976778027458
1229.22466,0.0021143665814832135
1229.284925,0.0021955998271811256
1229.34519,0.002100037662268517
1229.405455,0.0021955998271811256
1229.46572,0.0025094291047889116
1229.525985,0.0025791381145200015
1229.58625,0.0024002077088953735
1229.646515,0.0024924228735930397
1229.70678,0.002848678717772565
1229.767045,0.0028778839340882693
1229.82731,0.002623620617758871
1229.887575,0.0027244192305098387
1229.94784,0.003211233974425892
1230.008105,0.0033232900760330926
1230.06837,0.0029578281886533655
1230.128635,0.0028978099991011723
1230.1889,0.0033007683641201706
1230.249165,0.0035104887717081765
1230.30943,0.0033232900760330926
1230.369695,0.003357696854541495
1230.42996,0.003759384619505683
1230.490225,0.003890568453589025
1230.55049,0.003645360557617642
1230.610755,0.003645360557617642
1230.67102,0.00397114822762035
1230.731285,0.004025927338459737
1230.79155,0.003811242604893247
1230.851815,0.00397114822762035
1230.91208,0.004446669010784396
1230.972344,0.004538766499456151
1231.032609,0.004267615664881752
1231.092874,0.004356004677960669
1231.153139,0.004761940622599164
1231.213404,0.004729196330025487
1231.273669,0.004386165043839727
1231.333934,0.004570192282572454
1231.394199,0.005169909993470991
1231.454464,0.005295488750678303
1231.514729,0.004978632619727112
1231.574994,0.005047309247360335
1231.635259,0.005479726982362924
1231.695524,0.00551766784398357
1231.755789,0.005241225153804783
1231.816054,0.005423575471152593
1231.876319,0.005888817885606992
1231.936584,0.005848324903639864
1231.996849,0.00551766784398357
1232.057114,0.005729654767904475
1232.117379,0.006306338753919029
1232.177644,0.006393330125127213
1232.237909,0.006156788406343648
1232.298174,0.00643695291938552
1232.358439,0.006941065402746109
1232.418704,0.006846621226516658
1232.478969,0.006458875807101504
1232.539234,0.006661570576061996
1232.599499,0.007232286797099398
1232.659764,0.007357022350835449
1232.720029,0.007307164308313849
1232.780294,0.007745060450838464
1232.840559,0.008209198377938761
1232.900824,0.007960209184590308
1232.961089,0.007561391839364742
1233.021353,0.007905472798913658
1233.081618,0.00852459299051829
1233.141883,0.00852459299051829
1233.202148,0.008350782766684512
1233.262413,0.00882205890733188
1233.322678,0.009447548397216066
1233.382943,0.00941453977660817
1233.443208,0.009223506492448286
1233.503473,0.00967606469621992
1233.563738,0.01022213307736394
1233.624003,0.010082036530395536
1233.684268,0.009944854472659605
1233.744533,0.01043384948418676
1233.804798,0.010946888700881114
1233.865063,0.010797938961087395
1233.925328,0.010760212235006924
1233.985593,0.011406179603116323
1234.045858,0.011803018206557067
1234.106123,0.011484005934052133
1234.166388,0.011563519581611025
1234.226653,0.01255420010089036
1234.286918,0.01317018126294628
1234.347183,0.012727376189872212
1234.407448,0.012596957026818302
1234.467713,0.013490089152500353
1234.527978,0.014153405676514326
1234.588243,0.013676175152458314
1234.648508,0.01362975511572037
1234.708773,0.014797456072197731
1234.769038,0.015739213586174285
1234.829303,0.015470813966137082
1234.889568,0.015313813726096408
1234.949833,0.016010668463050683
1235.010098,0.016342274515542307
1235.070362,0.015846604955401217
1235.130627,0.01611991201572703
1235.190892,0.017562312642285412
1235.251157,0.018111648213340638
1235.311422,0.017323349593539535
1235.371687,0.017262823851796883
1235.431952,0.018678166576649533
1235.492217,0.019395775390558773
1235.552482,0.018678166576649533
1235.612747,0.018614768647841222
1235.673012,0.020072591528910527
1235.733277,0.020985994338952086
1235.793542,0.020349478377038786
1235.853807,0.0204883263781793
1235.914072,0.022092877665062443
1235.974337,0.02270659200399419
1236.034602,0.021568960751830152
1236.094867,0.02127548091665585
1236.155132,0.02278392580977939
1236.215397,0.0236592764984809
1236.275662,0.022941678518829712
1236.335927,0.02309821354867806
1236.396192,0.024991987637082
1236.456457,0.02612924745245541
1236.516722,0.02533673398811122
1236.576987,0.024991987637082
1236.637252,0.026218238092153606
1236.697517,0.02694924491542935
1236.757782,0.02631016269969967
1236.818047,0.026582557802088437
1236.878312,0.02827152965409289
1236.938577,0.02895825409664494
1236.998842,0.0283678164497131
1237.059107,0.028759129911840247
1237.119372,0.03037911236449243
1237.179636,0.030485625547105547
1237.239901,0.029357712218062333
1237.300166,0.030173235176167015
1237.360431,0.033097418188127226
1237.420696,0.034262630792314785
1237.480961,0.032882982640425724
1237.541226,0.032634019231654536
1237.601491,0.03461735960677732
1237.661756,0.035650218610813585
1237.722021,0.034510211956661395
1237.782286,0.03418049907589615
1237.842551,0.03585759067641386
1237.902816,0.0370050829036047
1237.963081,0.03650157020514334
1238.023346,0.03650157020514334
1238.083611,0.037673437818529915
1238.143876,0.03805967333676578
1238.204141,0.037493038621440315
1238.264406,0.03813968263112865
1238.324671,0.039891181282646355
1238.384936,0.040316276830341335
1238.445201,0.03948241089678674
1238.505466,0.03984732510855336
1238.565731,0.041407220713067155
1238.625996,0.04204982728263644
1238.686261,0.04204982728263644
1238.746526,0.043217922373923134
1238.806791,0.04467684144926975
1238.867056,0.044418465782609995
1238.927321,0.04384476287595583
1238.987586,0.04531124696209134
1239.047851,0.047245399257254905
1239.108116,0.04687363102115781
1239.168381,0.04592250394676603
1239.228645,0.04743950303504717
1239.28891,0.0497373061847345
1239.349175,0.04931139937582649
1239.40944,0.0477488641391552
1239.469705,0.04872319884489161
1239.52997,0.05096072708810788
1239.590235,0.05097601759969638
1239.6505,0.04977213448754762
1239.710765,0.050524343972120196
1239.77103,0.05216205312913938
1239.831295,0.05191227522067321
1239.89156,0.051170094980058194
1239.951825,0.05248121410453772
1240.01209,0.05392290164149779
1240.072355,0.05284458667554948
1240.13262,0.051643032028519706
1240.192885,0.053391698708358866
1240.25315,0.05568747626326995
1240.313415,0.05491328358940689
1240.37368,0.05318919525351041
1240.433945,0.05401464853705385
1240.49421,0.055592887976446195
1240.554475,0.05485291218781689
1240.61474,0.053831310583165
1240.675005,0.055442989632737034
1240.73527,0.05733179056206693
1240.795535,0.05651212850847041
1240.8558,0.055476265408251055
1240.916065,0.057274487427847236
1240.97633,0.059267155296889175
1241.036595,0.05840230037154516
1241.09686,0.0579253596379611
1241.157125,0.061378234109946396
1241.21739,0.06516713510100146
1241.277654,0.06438980280155135
1241.337919,0.06201369693682626
1241.398184,0.06325380468886507
1241.458449,0.06638394791457806
1241.518714,0.06673004351241986
1241.578979,0.06546104801703916
1241.639244,0.06665668082143364
1241.699509,0.06948113514636226
1241.759774,0.07048890199966261
1241.820039,0.07034103062474971
1241.880304,0.07158283273750646
1241.940569,0.07321902407836113
1242.000834,0.07344635523424133
1242.061099,0.073925311464689
1242.121364,0.07605488715107649
1242.181629,0.07760681759859876
1242.241894,0.0777932976473835
1242.302159,0.08037114984232631
1242.362424,0.08677818619649907
1242.422689,0.0920429465986957
1242.482954,0.09283792946603567
1242.543219,0.09363041515927473
1242.603484,0.09847032945383845
1242.663749,0.10366403931712292
1242.724014,0.10512554251883362
1242.784279,0.10577934557758474
1242.844544,0.1090117068747052
1242.904809,0.1122417782535
1242.965074,0.11270291422711082
1243.025339,0.11374456528576828
1243.085604,0.11819730199879083
1243.145869,0.12251767177671344
1243.206134,0.1232426626602259
1243.266399,0.12298412462858538
1243.326663,0.1246432028977449
1243.386928,0.12636256551922104
1243.447193,0.1269705638623805
1243.507458,0.1284519981100418
1243.567723,0.13090282826463012
1243.627988,0.13134865535730741
1243.688253,0.1306674151091553
1243.748518,0.13352053403147293
1243.808783,0.1386087587193085
1243.869048,0.1393592705746593
1243.929313,0.13601365416684916
1243.989578,0.13624507403008293
1244.049843,0.14162111381148001
1244.110108,0.14456876532857668
1244.170373,0.14191883064374705
1244.230638,0.14052076605874358
1244.290903,0.14402044648593926
1244.351168,0.14685640593312974
1244.411433,0.14530794934882335
1244.471698,0.14412129609172342
1244.531963,0.1467096229309296
1244.592228,0.14883752563054062
1244.652493,0.1473123671662849
1244.712758,0.14610934488779048
1244.773023,0.14797676659607656
1244.833288,0.14986805579784335
1244.893553,0.14976318486789256
1244.953818,0.15037847440748925
1245.014083,0.15292617352855054
1245.074348,0.15466403974121934
1245.134613,0.15466403974121934
1245.194878,0.1554548411734905
1245.255143,0.15657815510738965
1245.315408,0.15529946403383493
1245.375673,0.1531863691271441
1245.435937,0.15497367735510315
1245.496202,0.15911946606361901
1245.556467,0.15993304821158225
1245.616732,0.15737874346347086
1245.676997,0.15737874346347086
1245.737262,0.1607668661099494
1245.797527,0.1623663625278408
1245.857792,0.16060617960048473
1245.918057,0.15939019921390335
1245.978322,0.15993304821158225
1246.038587,0.15993304821158225
1246.098852,0.16004504053807161
1246.159117,0.16282162541352035
1246.219382,0.16647668656434622
1246.279647,0.1668767104487505
1246.339912,0.16528235915923126
1246.400177,0.16579552947565152
1246.460442,0.16739483092294852
1246.520707,0.1663601936610241
1246.580972,0.1642772056035166
1246.641237,0.16511715941371147
1246.701502,0.1677970610001859
1246.761767,0.16877311176501086
1246.822032,0.16877311176501086
1246.882297,0.16987371006092472
1246.942562,0.1702308196859211
1247.002827,0.1682002575889585
1247.063092,0.16744505690574615
1247.123357,0.17016274097469672
1247.183622,0.17180416953901048
1247.243887,0.16906027007041366
1247.304152,0.1673446200056858
1247.364417,0.17134092394422978
1247.424682,0.17640020028634
1247.484946,0.17647077448035237
1247.545211,0.17459260332835946
1247.605476,0.17597734743204727
1247.665741,0.17749727895769007
1247.726006,0.17478476085928682
1247.786271,0.17199325810514834
1247.846536,0.1742437670742356
1247.906801,0.1777281754705505
1247.967066,0.17694788938672565
1248.027331,0.17459260332835946
1248.087596,0.1762238882567611
1248.147861,0.17987376134447194
1248.208126,0.18148178290210093
1248.268391,0.18235498947926018
1248.328656,0.18431666410998765
1248.388921,0.18405880132629987
1248.449186,0.18043223519185886
1248.509451,0.17920945814627312
1248.569716,0.18299435017096752
1248.629981,0.1848149915423845
1248.690246,0.18093815340536176
1248.750511,0.1790124361242907
1248.810776,0.18463026892754308
1248.871041,0.1902150509067079
1248.931306,0.18768317070714904
1248.991571,0.18323239752344386
1249.051836,0.18551862456628607
1249.112101,0.19059586169237006
1249.172366,0.1898160184305482
1249.232631,0.18596440398657543
1249.292896,0.1871022537644357
1249.353161,0.19178122686979543
1249.413426,0.1925691440263923
1249.473691,0.18943676577276244
1249.533955,0.18922849989764384
1249.59422,0.19289678999139936
1249.654485,0.19555766136507574
1249.71475,0.19475751637158503
1249.775015,0.19283892963388952
1249.83528,0.19145547575101945
1249.895545,0.19113027793870163
1249.95581,0.1927039896176615
1250.016075,0.19522549576151466
1250.07634,0.19555766136507574
1250.136605,0.1941547029144447
1250.19687,0.1944267098589583
1250.257135,0.19657720973254825
1250.3174,0.19697075756866686
1250.377665,0.19602756340925195
1250.43793,0.19819576987963633
1250.498195,0.20272599298019794
1250.55846,0.20335541866418178
1250.618725,0.19976771747927508
1250.67899,0.1984535919285017
1250.739255,0.20099002480306727
1250.79952,0.20113076707447747
1250.859785,0.1975823143403709
1250.92005,0.19691167520419406
1250.980315,0.20155358548928365
1251.04058,0.20537863570872947
1251.100845,0.20474294776342764
1251.16111,0.20370141689107585
1251.221375,0.2049477931167973
1251.28164,0.20459967785031302
1251.341905,0.20167455392747963
1251.40217,0.2012716078999675
1251.462435,0.2055224510832342
1251.5227,0.20906710541737084
1251.582965,0.20871199326901024
1251.643229,0.20800357748117532
1251.703494,0.2097162190504642
1251.763759,0.2109361073773532
1251.824024,0.20992604016258565
1251.884289,0.20906710541737084
1251.944554,0.209779143354353
1252.004819,0.21072527670288232
1252.065084,0.21216309161478653
1252.125349,0.21429536613460878
1252.185614,0.21414541186843086
1252.245879,0.2102832179459576
1252.306144,0.2081492309581816
1252.366409,0.2126091022544403
1252.426674,0.21814397465205312
1252.486939,0.2166439622211352
1252.547204,0.21123162474156862
1252.607469,0.2109361073773532
1252.667734,0.21532645652930937
1252.727999,0.21703427252702476
1252.788264,0.21605981248015937
1252.848529,0.21873375923450586
1252.908794,0.22373342562273715
1252.969059,0.22335340191085598
1253.029324,0.21783878676890578
1253.089589,0.21524034317051757
1253.149854,0.21777344493464032
1253.210119,0.21950066870050555
1253.270384,0.2183622277350589
1253.330649,0.21805673451138363
1253.390914,0.21956652877963362
1253.451179,0.21978620512828123
1253.511444,0.21925935071416036
1253.571709,0.2212194685213646
1253.631974,0.22420375949426233
1253.692238,0.22420375949426233
1253.752503,0.22259528986515126
1253.812768,0.22319710923833572
1253.873033,0.22397966779928988
1253.933298,0.2215293926735801
1253.993563,0.21897449875212396
1254.053828,0.2212194685213646
1254.114093,0.22636648003433135
1254.174358,0.22909924157090303
1254.234623,0.2302706322100564
1254.294888,0.23272448334632206
1254.355153,0.23384424614716265
1254.415418,0.230985578764514
1254.475683,0.2283901336072541
1254.535948,0.2304318780820744
1254.596213,0.2336806124533342
1254.656478,0.2336806124533342
1254.716743,0.2328874475154693
1254.777008,0.2348049757061403
1254.837273,0.23576965234228878
1254.897538,0.2328874475154693
1254.957803,0.2319345637272527
1255.018068,0.23676196728480312
1255.078333,0.2410140616736608
1255.138598,0.23821062921206215
1255.198863,0.2336806124533342
1255.259128,0.23489891648332564
1255.319393,0.23821062921206215
1255.379658,0.23716480494418105
1255.439923,0.23536918442748048
1255.500188,0.2391175516643977
1255.560453,0.2445831368126461
1255.620718,0.24416769870250954
1255.680983,0.2397640414223223
1255.741247,0.2383774350277349
1255.801512,0.2400999461587646
1255.861777,0.2410863767388803
1255.922042,0.24190746547966988
1255.982307,0.24433867592664815
1256.042572,0.24499928176821822
1256.102837,0.2417623645350185
1256.163102,0.23895022794836562
1256.223367,0.24050846320834213
1256.283632,0.24241600493671883
1256.343897,0.24166567892761512
1256.404162,0.24200424782103958
1256.464427,0.24593205017648212
1256.524692,0.2478826079314934
1256.584957,0.24441198852576618
1256.645222,0.2418349041247734
1256.705487,0.24541613477188523
1256.765752,0.25017365056109475
1256.826017,0.24967380327387553
1256.886282,0.24711536169301168
1256.946547,0.24770915082301215
1257.006812,0.24939931308755448
1257.067077,0.2493245045154751
1257.127342,0.25017365056109475
1257.187607,0.2533711168577081
1257.247872,0.253802214085187
1257.308137,0.24907530463166822
1257.368402,0.24534252097407544
1257.428667,0.24820506487340388
1257.488932,0.253802214085187
1257.549197,0.25694325914492644
1257.609462,0.2584378602011675
1257.669727,0.259681343903531
1257.729992,0.25836034047164796
1257.790256,0.25448840600544775
1257.850521,0.253548538729919
1257.910786,0.2567634617999375
1257.971051,0.2581795515168342
1258.031316,0.2549214042398759
1258.091581,0.2531938191373495
1258.151846,0.2565068266770852
1258.212111,0.2596034511848519
1258.272376,0.25872229825964005
1258.332641,0.25799888907000584
1258.392906,0.2608525431730552
1258.453171,0.26310554908375017
1258.513436,0.26166244074954237
1258.573701,0.2604876051288504
1258.633966,0.26318449258940907
1258.694231,0.26644165231603983
1258.754496,0.26625520842239453
1258.814761,0.26445081489603617
1258.875026,0.26418649626248353
1258.935291,0.2652718844224401
1258.995556,0.2674560567425849
1259.055821,0.2713352873874472
1259.116086,0.2745011029521513
1259.176351,0.2728317429485581
1259.236616,0.2681791638510988
1259.296881,0.26708188024780705
1259.357146,0.2706848635185634
1259.417411,0.273487325516036
1259.477676,0.2720688825712324
1259.537941,0.2703061698570538
1259.598206,0.2713352873874472
1259.658471,0.2738430902361714
1259.718736,0.2757391414127832
1259.779001,0.27687199265067797
1259.839266,0.27714900312548185
1259.89953,0.27706587089500223
1259.959795,0.27839898398714324
1260.02006,0.28145013145747366
1260.080325,0.2826347078787529
1260.14059,0.2797385114041908
1260.200855,0.2773430753450219
1260.26112,0.2796266383757265
1260.321385,0.2838810405144686
1260.38165,0.28553233467338807
1260.441915,0.2860181524704592
1260.50218,0.28848851591887875
1260.562445,0.2908638472983106
1260.62271,0.2908638472983106
1260.682975,0.2899635655294032
1260.74324,0.2897896395730903
1260.803505,0.28799850207159855
1260.86377,0.2853325319782186
1260.924035,0.2870209699109174
1260.9843,0.2931707720468052
1261.044565,0.2960875770518777
1261.10483,0.29238027860864507
1261.165095,0.2896737468973414
1261.22536,0.2925557594147877
1261.285625,0.29549599367834195
1261.34589,0.29458137449013827
1261.406155,0.29590997779075295
1261.46642,0.302250238622611
1261.526685,0.30537950413253406
1261.58695,0.30050226127307395
1261.647215,0.29620603577286325
1261.70748,0.2995721466856046
1261.767745,0.3035830697507321
1261.82801,0.301314713695717
1261.888275,0.29885403561154134
1261.948539,0.30349200848967905
1262.008804,0.30906613372020164
1262.069069,0.30810951223506516
1262.129334,0.30486079999894355
1262.189599,0.30568503637732797
1262.249864,0.3063276494612982
1262.310129,0.30306741696121337
1262.370394,0.302764501027462
1262.430659,0.31011874700341446
1262.490924,0.31559359023237926
1262.551189,0.31073960514861376
1262.611454,0.3044342935031548
1262.671719,0.3070330139132308
1262.731984,0.3139567630022848
1262.792249,0.31515206834349135
1262.852514,0.31289112262328805
1262.912779,0.31493153908989463
1262.973044,0.3185104482357901
1263.033309,0.31720722882341135
1263.093574,0.3146167649640988
1263.153839,0.3174293516174957
1263.214104,0.32180805939651735
1263.274369,0.32158287257952084
1263.334634,0.3203631765538679
1263.394899,0.323453472737026
1263.455164,0.326573578621169
1263.515429,0.32413343874419376
1263.575694,0.32190461629714723
1263.635959,0.326671565392036
1263.696224,0.3335708474686414
1263.756489,0.3341718157032347
1263.816754,0.3304169292492889
1263.877019,0.3292624914415682
1263.937284,0.3301857183320765
1263.997548,0.32995466920587274
1264.057813,0.3309791157521469
1264.118078,0.3354105416511608
1264.178343,0.33726038202814196
1264.238608,0.33290437247086024
1264.298873,0.3287032207209211
1264.359138,0.331210882241981
1264.419403,0.33635100720512223
1264.479668,0.33796937301037827
1264.539933,0.3377328772324502
1264.600198,0.33888312332532816
1264.660463,0.3386459881459963
1264.720728,0.3354105416511608
1264.780993,0.33427208228718125
1264.841258,0.3383075114244174
1264.901523,0.34133188678306947
1264.961788,0.33922217594670984
1265.022053,0.3378342122951193
1265.082318,0.3423916574278969
1265.142583,0.3481924273061976
1265.202848,0.349483125606615
1265.263113,0.348401405449755
1265.323378,0.349378296394101
1265.383643,0.35021781132039137
1265.443908,0.3492385730220808
1265.504173,0.34986776855962154
1265.564438,0.3526074078576919
1265.624703,0.35239590686961875
1265.684968,0.3486453718118346
1265.745233,0.3491338171643385
1265.805498,0.35600873924158355
1265.865763,0.36106401843010855
1265.926028,0.35811539933933095
1265.986293,0.35345468195878016
1266.046557,0.35444574190469663
1266.106822,0.3579721818250076
1266.167087,0.35847369385607075
1266.227352,0.35711407872423795
1266.287617,0.3579721818250076
1266.347882,0.3594428806428634
1266.408147,0.3590836174237687
1266.468412,0.3593350639519828
1266.528677,0.3625474198004838
1266.588942,0.3670342907523005
1266.649207,0.37108653336512104
1266.709472,0.37440394409215955
1266.769737,0.3760737542153601
1266.830002,0.3745312630761517
1266.890267,0.3724844451578181
1266.950532,0.37466237196094476
1267.010797,0.3794395436905913
1267.071062,0.3804806336822516
1267.131327,0.3772376193614781
1267.191592,0.3762054030665405
1267.251857,0.3791816125074229
1267.312122,0.38139488386446757
1267.372387,0.38022199479853436
1267.432652,0.3795685750695375
1267.492917,0.3820476270522442
1267.553182,0.3848082964507735
1267.613447,0.38599533310189277
1267.673712,0.3871860314620346
1267.733977,0.38944602436521353
1267.794242,0.3914529302601317
1267.854507,0.3923935455796441
1267.914772,0.3930651125687169
1267.975037,0.393336421087064
1268.035302,0.39320270943616314
1268.095567,0.3940096017725717
1268.155831,0.3965829715103083
1268.216096,0.3978063300676328
1268.276361,0.3965829715103083
1268.336626,0.3963094236448328
1268.396891,0.39889781406222197
1268.457156,0.4013666220154597
1268.517421,0.40191687112219543
1268.577686,0.40357214872789515
1268.637951,0.407184043669936
1268.698216,0.4084401038641812
1268.758481,0.40620797371758455
1268.818746,0.40690318358767524
1268.879011,0.4136479620945703
1268.939276,0.41921137974730416
1268.999541,0.41835287668511584
1269.059806,0.41735003367404944
1269.120071,0.4219493482473186
1269.180336,0.42732945751006574
1269.240601,0.4268938036846276
1269.300866,0.4244122535565289
1269.361131,0.42616017744172224
1269.421396,0.4299742309988195
1269.481661,0.43056369938893735
1269.541926,0.42967765111125833
1269.602191,0.43115397590418897
1269.662456,0.43248397730071425
1269.722721,0.4320430685455594
1269.782986,0.4347126677717935
1269.843251,0.4416180105901711
1269.903516,0.44450232208659035
1269.963781,0.4387524149753007
1270.024046,0.43292966528724447
1270.084311,0.4357572311491082
1270.144576,0.4417681862421859
1270.20484,0.4422234418904258
1270.265105,0.4399562450864291
1270.32537,0.44252425609614987
1270.385635,0.44755761542574596
1270.4459,0.4480188372581023
1270.506165,0.4451117076016138
1270.56643,0.44572192854693193
1270.626695,0.4503230792204967
1270.68696,0.45435338621082727
1270.747225,0.456379764126383
1270.80749,0.45700543288847834
1270.867755,0.45560002159959107
1270.92802,0.4535771058292931
1270.988285,0.45528576601533194
1271.04855,0.4603077460667365
1271.108815,0.4614091972897476
1271.16908,0.45810356315663
1271.229345,0.45810356315663
1271.28961,0.46426489279824257
1271.349875,0.4680968780998986
1271.41014,0.4645807002877227
1271.470405,0.46172767949960414
1271.53067,0.46617694808971566
1271.590935,0.47082914511508844
1271.6512,0.4687386103090865
1271.711465,0.4652222642314247
1271.77173,0.46841997640188276
1271.831995,0.4755325238841824
1271.89226,0.4788011037781074
1271.952525,0.47781578872726704
1272.01279,0.4773286650980498
1272.073055,0.47765335897372263
1272.13332,0.477490984436907
1272.193585,0.47863833907439046
1272.253849,0.48060959079539184
1272.314114,0.4788011037781074
1272.374379,0.47390424142805326
1272.434644,0.4730945576521394
1272.494909,0.4784708449688927
1272.555174,0.48143213627160036
1272.615439,0.4779830535229534
1272.675704,0.4760225747166372
1272.735969,0.4809365164592609
1272.796234,0.48623657192947545
1272.856499,0.4859060434529818
1272.916764,0.48507585413284227
1272.977029,0.4909220114274797
1273.037294,0.4988898245968145
1273.097559,0.5014607198358403
1273.157824,0.49974865347622743
1273.218089,0.5004337783348588
1273.278354,0.5043927744669617
1273.338619,0.5075094233810805
1273.398884,0.5073368995078514
1273.459149,0.5043927744669617
1273.519414,0.5002586571604348
1273.579679,0.4990644665959905
1273.639944,0.504907517571273
1273.700209,0.5134564825206323
1273.760474,0.5157464552783041
1273.820739,0.5120515374123046
1273.881004,0.5118723507337082
1273.941269,0.5180466411220102
1274.001534,0.5223277576084436
1274.061799,0.5200033630623404
1274.122064,0.5169857333097563
1274.182329,0.5187568514033072
1274.242594,0.5205392424568066
1274.302859,0.5182279891804618
1274.363123,0.5161024431341326
1274.423388,0.5198265919716876
1274.483653,0.5262757310889361
1274.543918,0.530073289457903
1274.604183,0.5306195462199835
1274.664448,0.530073289457903
1274.724713,0.5289877522702958
1274.784978,0.5289877522702958
1274.845243,0.533172642571139
1274.905508,0.5390483548202989
1274.965773,0.5412684026317579
1275.026038,0.5405273726415989
1275.086303,0.5429380792939887
1275.146568,0.5483617950124788
1275.206833,0.5485482697216872
1275.267098,0.5433128358448431
1275.327363,0.5410844026566315
1275.387628,0.5455504467407284
1275.447893,0.5491135655168583
1275.508158,0.5468613402558956
1275.568423,0.5462983630584606
1275.628688,0.5536458813232894
1275.688953,0.5622436399442119
1275.749218,0.5630144416095164
1275.809483,0.5584054318813906
1275.869748,0.5578305703910429
1275.930013,0.5622436399442119
1275.990278,0.5651410121210714
1276.050543,0.563594645237948
1276.110808,0.5626317219286608
1276.171073,0.5657234072455566
1276.231338,0.5707808176633219
1276.291603,0.5723469016589993
1276.351868,0.5686387114722332
1276.412132,0.5653331927340454
1276.472397,0.5682464860946341
1276.532662,0.5758891987912825
1276.592927,0.5792506462520062
1276.653192,0.5737221839015364
1276.713457,0.5672756149348309
1276.773722,0.5701989180485595
1276.833987,0.5786601118165905
1276.894252,0.5826375407239784
1276.954517,0.5808399694011175
1277.014782,0.5804451324816917
1277.075047,0.5828356711680914
1277.135312,0.5824336532671113
1277.195577,0.5812408872807663
1277.255842,0.5876463250853746
1277.316107,0.5998473936701291
1277.376372,0.6054217235913866
1277.436637,0.6019084028405146
1277.496902,0.6033547178911615
1277.557167,0.6141967269218211
1277.617432,0.6196874753785904
1277.677697,0.6114696237917702
1277.737962,0.6056276019747495
1277.798227,0.6154571216752324
1277.858492,0.6245899028811855
1277.918757,0.6106324839788829
1277.979022,0.5882519126242561
1278.039287,0.5904738079759567
1278.099552,0.6192662311346078
1278.159817,0.637341283503711
1278.220082,0.6177817742406967
1278.280347,0.5866423085482716
1278.340612,0.5800447634834683
1278.400877,0.5980027059749625
1278.461141,0.6133558535357273
1278.521406,0.6093758758126762
1278.581671,0.5996434802235315
1278.641936,0.5992358612631329
1278.702201,0.6056276019747495
1278.762466,0.6106324839788829
1278.822731,0.6148296754630914
1278.882996,0.6250210186320031
1278.943261,0.6369080387508388
1279.003526,0.6377812007433225
1279.063791,0.6250210186320031
1279.124056,0.6108401343219937
1279.184321,0.6095830988363702
1279.244586,0.6201152072871398
1279.304851,0.6284555357961469
1279.365116,0.6256651219374523
1279.425381,0.6209653473340863
1279.485646,0.6280220510458848
1279.545911,0.6430453683011805
1279.606176,0.6474653502291101
1279.666441,0.6366915268267763
1279.726706,0.6273817951398404
1279.786971,0.632123811341883
1279.847236,0.6415039099072304
1279.907501,0.6408435010489736
1279.967766,0.6342957187065604
1280.028031,0.6358198566654206
1280.088296,0.646139405818518
1280.148561,0.6534821897000246
1280.208826,0.6552751861832263
1280.269091,0.6568497353332626
1280.329356,0.6561735284122161
1280.389621,0.6483529856503539
1280.449886,0.6430453683011805
1280.51015,0.6539267087083546
1280.570415,0.6737137240929442
1280.63068,0.6776461702854758
1280.690945,0.6600035930244796
1280.75121,0.6439269441973562
1280.811475,0.6439269441973562
1280.87174,0.6474653502291101
1280.932005,0.6419467003502015
1280.99227,0.6393137139052946
1281.052535,0.6539267087083546
1281.1128,0.6757919612053881
1281.173065,0.683239378396919
1281.23333,0.6771787557045539
1281.293595,0.675096253836148
1281.35386,0.6811382385278756
1281.414125,0.684176057824226
1281.47439,0.6790367698120763
1281.534655,0.6748667601259853
1281.59492,0.6764883855223832
1281.655185,0.6778766091557609
1281.71545,0.675096253836148
1281.775715,0.6748667601259853
1281.83598,0.6813698649032276
1281.896245,0.6898231628239717
1281.95651,0.6936137705352586
1282.016775,0.6928997161527427
1282.07704,0.6907688682173189
1282.137305,0.6879356344526033
1282.19757,0.684176057824226
1282.257835,0.682536004137098
1282.3181,0.6846483022097014
1282.378365,0.6888787521599214
1282.43863,0.6928997161527427
1282.498895,0.6957603518463574
1282.55916,0.6969511198645099
1282.619424,0.6967141967629655
1282.679689,0.6952804427912479
1282.739954,0.6952804427912479
1282.800219,0.698381335130006
1282.860484,0.7041456887408056
1282.920749,0.7106181883206041
1282.981014,0.7135234331983482
1283.041279,0.7109806960282556
1283.101544,0.706324864010892
1283.161809,0.7039063199016423
1283.222074,0.7036670324340504
1283.282339,0.7043921828658205
1283.342604,0.707293192227961
1283.402869,0.7151592741834243
1283.463134,0.721956782437995
1283.523399,0.7190891049076062
1283.583664,0.7108882745452986
1283.643929,0.7113505021314442
1283.704194,0.7230405302192853
1283.764459,0.7311109882837189
1283.824724,0.7251766490095168
1283.884989,0.7162614679370267
1283.945254,0.7189165442305379
1284.005519,0.7275882365043468
1284.065784,0.7262942814050547
1284.126049,0.716634020755692
1284.186314,0.7146231058160573
1284.246579,0.7236119579223822
1284.306844,0.7292636153954688
1284.367109,0.7235106593393393
1284.427374,0.7183775589671038
1284.487639,0.7240607364432597
1284.547904,0.7330949861648737
1284.608169,0.7349520646936286
1284.668433,0.734195453788501
1284.728698,0.7395746909284435
1284.788963,0.7458058256436181
1284.849228,0.742873131891104
