nu,[0]HFC-329p-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1942.226082,1.0
1942.467136,1.0
1942.70819,1.0
1942.949244,1.0
1943.190298,1.0
1943.431352,1.0
1943.672406,1.0
1943.91346,1.0
1944.154514,1.0
1944.395568,1.0
1944.636622,1.0
1944.877676,1.0
1945.11873,1.0
1945.359784,1.0
1945.600838,1.0
1945.841892,1.0
1946.082946,1.0
1946.324,1.0
1946.565054,1.0
1946.806108,1.0
1947.047162,1.0
1947.288216,1.0
1947.52927,1.0
1947.770324,1.0
1948.011378,1.0
1948.252432,1.0
1948.493486,1.0
1948.73454,1.0
1948.975594,1.0
1949.216648,1.0
1949.457702,1.0
1949.698756,1.0
1949.93981,1.0
1950.180864,1.0
1950.421918,1.0
1950.662972,1.0
1950.904026,1.0
1951.14508,1.0
1951.386134,1.0
1951.627188,1.0
1951.868242,1.0
1952.109296,1.0
1952.35035,1.0
1952.591404,1.0
1952.832458,1.0
1953.073512,1.0
1953.314566,1.0
1953.55562,1.0
1953.796674,1.0
1954.037728,1.0
1954.278782,1.0
1954.519836,1.0
1954.76089,1.0
1955.001944,1.0
1955.242998,1.0
1955.484052,1.0
1955.725106,1.0
1955.96616,1.0
1956.207214,1.0
1956.448268,1.0
1956.689322,1.0
1956.930376,1.0
1957.17143,1.0
1957.412484,1.0
1957.653538,1.0
1957.894592,1.0
1958.135646,1.0
1958.3767,1.0
1958.617754,1.0
1958.858808,1.0
1959.099862,1.0
1959.340916,1.0
1959.58197,1.0
1959.823024,1.0
1960.064078,1.0
1960.305132,1.0
1960.546186,1.0
1960.78724,1.0
1961.028294,1.0
1961.269348,1.0
1961.510402,1.0
1961.751456,1.0
1961.99251,1.0
1962.233564,1.0
1962.474618,1.0
1962.715672,1.0
1962.956726,1.0
1963.19778,1.0
1963.438834,1.0
1963.679888,1.0
1963.920942,1.0
1964.161996,1.0
1964.40305,1.0
1964.644104,1.0
1964.885158,1.0
1965.126212,1.0
1965.367266,1.0
1965.60832,1.0
1965.849374,1.0
1966.090428,1.0
1966.331482,1.0
1966.572536,1.0
1966.81359,1.0
1967.054644,1.0
1967.295698,1.0
1967.536752,1.0
1967.777806,1.0
1968.01886,1.0
1968.259914,1.0
1968.500968,1.0
1968.742022,1.0
1968.983076,1.0
1969.22413,1.0
1969.465184,1.0
1969.706238,1.0
1969.947292,1.0
1970.188346,1.0
1970.4294,1.0
1970.670454,1.0
1970.911508,1.0
1971.152562,1.0
1971.393616,1.0
1971.63467,1.0
1971.875724,1.0
1972.116778,1.0
1972.357832,1.0
1972.598886,1.0
1972.83994,1.0
1973.080994,1.0
1973.322048,1.0
1973.563102,1.0
1973.804156,1.0
1974.04521,1.0
1974.286264,1.0
1974.527318,1.0
1974.768372,1.0
1975.009426,1.0
1975.25048,1.0
1975.491534,1.0
1975.732588,1.0
1975.973642,1.0
1976.214696,1.0
1976.45575,1.0
1976.696804,1.0
1976.937858,1.0
1977.178912,1.0
1977.419966,1.0
1977.66102,1.0
1977.902074,1.0
1978.143128,1.0
1978.384182,1.0
1978.625236,1.0
1978.86629,1.0
1979.107344,1.0
1979.348398,1.0
1979.589452,1.0
1979.830506,1.0
1980.07156,1.0
1980.312614,1.0
1980.553668,1.0
1980.794722,1.0
1981.035776,1.0
1981.27683,1.0
1981.517884,1.0
1981.758938,1.0
1981.999992,1.0
1982.241046,1.0
1982.4821,1.0
1982.723154,1.0
1982.964208,1.0
1983.205262,1.0
1983.446316,1.0
1983.68737,1.0
1983.928424,1.0
1984.169478,1.0
1984.410532,1.0
1984.651586,1.0
1984.89264,1.0
1985.133694,1.0
1985.374748,1.0
1985.615802,1.0
1985.856856,1.0
1986.09791,1.0
1986.338964,1.0
1986.580018,1.0
1986.821072,1.0
1987.062126,1.0
1987.30318,1.0
1987.544234,1.0
1987.785288,1.0
1988.026342,1.0
1988.267396,1.0
1988.50845,1.0
1988.749504,1.0
1988.990558,1.0
1989.231612,1.0
1989.472666,1.0
1989.71372,1.0
1989.954774,1.0
1990.195828,1.0
1990.436882,1.0
1990.677936,1.0
1990.91899,1.0
1991.160044,1.0
1991.401098,1.0
1991.642152,1.0
1991.883206,1.0
1992.12426,1.0
1992.365314,1.0
1992.606368,1.0
1992.847422,1.0
1993.088476,1.0
1993.32953,1.0
1993.570584,1.0
1993.811638,1.0
1994.052692,1.0
1994.293746,1.0
1994.5348,1.0
1994.775854,1.0
1995.016908,1.0
1995.257962,1.0
1995.499016,1.0
1995.74007,1.0
1995.981124,1.0
1996.222178,1.0
1996.463232,1.0
1996.704286,1.0
1996.94534,1.0
1997.186394,1.0
1997.427448,1.0
1997.668502,1.0
1997.909556,1.0
1998.15061,1.0
1998.391664,1.0
1998.632718,1.0
1998.873772,1.0
1999.114826,1.0
1999.35588,1.0
1999.596934,1.0
1999.837988,1.0
2000.079042,1.0
2000.320096,1.0
2000.56115,1.0
2000.802204,1.0
2001.043258,1.0
2001.284312,1.0
2001.525366,1.0
2001.76642,1.0
2002.007474,1.0
2002.248528,1.0
2002.489582,1.0
2002.730636,1.0
2002.97169,1.0
2003.212744,1.0
2003.453798,1.0
2003.694852,1.0
2003.935906,1.0
2004.17696,1.0
2004.418014,1.0
2004.659068,1.0
2004.900122,1.0
2005.141176,1.0
2005.38223,1.0
2005.623284,1.0
2005.864338,1.0
2006.105392,1.0
2006.346446,1.0
2006.5875,1.0
2006.828554,1.0
2007.069608,1.0
2007.310662,1.0
2007.551716,1.0
2007.79277,1.0
2008.033824,1.0
2008.274878,1.0
2008.515932,1.0
2008.756986,1.0
2008.99804,1.0
2009.239094,1.0
2009.480148,1.0
2009.721202,1.0
2009.962256,1.0
2010.20331,1.0
2010.444364,1.0
2010.685418,1.0
2010.926472,1.0
2011.167526,1.0
2011.40858,1.0
2011.649634,1.0
2011.890688,1.0
2012.131742,1.0
2012.372796,1.0
2012.61385,1.0
2012.854904,1.0
2013.095958,1.0
2013.337012,1.0
2013.578066,1.0
2013.81912,1.0
2014.060174,1.0
2014.301228,1.0
2014.542282,1.0
2014.783336,1.0
2015.02439,1.0
2015.265444,1.0
2015.506498,1.0
2015.747552,1.0
2015.988606,1.0
2016.22966,1.0
2016.470714,1.0
2016.711768,1.0
2016.952822,1.0
2017.193876,1.0
2017.43493,1.0
2017.675984,1.0
2017.917038,1.0
2018.158092,1.0
2018.399146,1.0
2018.6402,1.0
2018.881254,1.0
2019.122308,1.0
2019.363362,1.0
2019.604416,1.0
2019.84547,1.0
2020.086524,1.0
2020.327578,1.0
2020.568632,1.0
2020.809686,1.0
2021.05074,1.0
2021.291794,1.0
2021.532848,1.0
2021.773902,1.0
2022.014956,1.0
2022.25601,1.0
2022.497064,1.0
2022.738118,1.0
2022.979172,1.0
2023.220226,1.0
2023.46128,1.0
2023.702334,1.0
2023.943388,1.0
2024.184442,1.0
2024.425496,1.0
2024.66655,1.0
2024.907604,1.0
2025.148658,1.0
2025.389712,1.0
2025.630766,1.0
2025.87182,1.0
2026.112874,1.0
2026.353928,1.0
2026.594982,1.0
2026.836036,1.0
2027.07709,1.0
2027.318144,1.0
2027.559198,1.0
2027.800252,1.0
2028.041306,1.0
2028.28236,1.0
2028.523414,1.0
2028.764468,1.0
2029.005522,1.0
2029.246576,1.0
2029.48763,1.0
2029.728684,1.0
2029.969738,1.0
2030.210792,1.0
2030.451846,1.0
2030.6929,1.0
2030.933954,1.0
2031.175008,1.0
2031.416062,1.0
2031.657116,1.0
2031.89817,1.0
2032.139224,1.0
2032.380278,1.0
2032.621332,1.0
2032.862386,1.0
2033.10344,1.0
2033.344494,1.0
2033.585548,1.0
2033.826602,1.0
2034.067656,1.0
2034.30871,1.0
2034.549764,1.0
2034.790818,1.0
2035.031872,1.0
2035.272926,1.0
2035.51398,1.0
2035.755034,1.0
2035.996088,1.0
2036.237142,1.0
2036.478196,1.0
2036.71925,1.0
2036.960304,1.0
2037.201358,1.0
2037.442412,1.0
2037.683466,1.0
2037.92452,1.0
2038.165574,1.0
2038.406628,1.0
2038.647682,1.0
2038.888736,1.0
2039.12979,1.0
2039.370844,1.0
2039.611898,1.0
2039.852952,1.0
2040.094006,1.0
2040.33506,1.0
2040.576114,1.0
2040.817168,1.0
2041.058222,1.0
2041.299276,1.0
2041.54033,1.0
2041.781384,1.0
2042.022438,1.0
2042.263492,1.0
2042.504546,1.0
2042.7456,1.0
2042.986654,1.0
2043.227708,1.0
2043.468762,1.0
2043.709816,1.0
2043.95087,1.0
2044.191924,1.0
2044.432978,1.0
2044.674032,1.0
2044.915086,1.0
2045.15614,1.0
2045.397194,1.0
2045.638248,1.0
2045.879302,1.0
2046.120356,1.0
2046.36141,1.0
2046.602464,1.0
2046.843518,1.0
2047.084572,1.0
2047.325626,1.0
2047.56668,1.0
2047.807734,1.0
2048.048788,1.0
2048.289842,1.0
2048.530896,1.0
2048.77195,1.0
2049.013004,1.0
2049.254058,1.0
2049.495112,1.0
2049.736166,1.0
2049.97722,1.0
2050.218274,1.0
2050.459328,1.0
2050.700382,1.0
2050.941436,1.0
2051.18249,1.0
2051.423544,1.0
2051.664598,1.0
2051.905652,1.0
2052.146706,1.0
2052.38776,1.0
2052.628814,1.0
2052.869868,1.0
2053.110922,1.0
2053.351976,1.0
2053.59303,1.0
2053.834084,1.0
2054.075138,1.0
2054.316192,1.0
2054.557246,1.0
2054.7983,1.0
2055.039354,1.0
2055.280408,1.0
2055.521462,1.0
2055.762516,1.0
2056.00357,1.0
2056.244624,1.0
2056.485678,1.0
2056.726732,1.0
2056.967786,1.0
2057.20884,1.0
2057.449894,1.0
2057.690948,1.0
2057.932002,1.0
2058.173056,1.0
2058.41411,1.0
2058.655164,1.0
2058.896218,1.0
2059.137272,1.0
2059.378326,1.0
2059.61938,1.0
2059.860434,1.0
2060.101488,1.0
2060.342542,1.0
2060.583596,1.0
2060.82465,1.0
2061.065704,1.0
2061.306758,1.0
2061.547812,1.0
2061.788866,1.0
2062.02992,1.0
2062.270974,1.0
2062.512028,1.0
2062.753082,1.0
2062.994136,1.0
2063.23519,1.0
2063.476244,1.0
2063.717298,1.0
2063.958352,1.0
2064.199406,1.0
2064.44046,1.0
2064.681514,1.0
2064.922568,1.0
2065.163622,1.0
2065.404676,1.0
2065.64573,1.0
2065.886784,1.0
2066.127838,1.0
2066.368892,1.0
2066.609946,1.0
2066.851,1.0
2067.092054,1.0
2067.333108,1.0
2067.574162,1.0
2067.815216,1.0
2068.05627,1.0
2068.297324,1.0
2068.538378,1.0
2068.779432,1.0
2069.020486,1.0
2069.26154,1.0
2069.502594,1.0
2069.743648,1.0
2069.984702,1.0
2070.225756,1.0
2070.46681,1.0
2070.707864,1.0
2070.948918,1.0
2071.189972,1.0
2071.431026,1.0
2071.67208,1.0
2071.913134,1.0
2072.154188,1.0
2072.395242,1.0
2072.636296,1.0
2072.87735,1.0
2073.118404,1.0
2073.359458,1.0
2073.600512,1.0
2073.841566,1.0
2074.08262,1.0
2074.323674,1.0
2074.564728,1.0
2074.805782,1.0
2075.046836,1.0
2075.28789,1.0
2075.528944,1.0
2075.769998,1.0
2076.011052,1.0
2076.252106,1.0
2076.49316,1.0
2076.734214,1.0
2076.975268,1.0
2077.216322,1.0
2077.457376,1.0
2077.69843,1.0
2077.939484,1.0
2078.180538,1.0
2078.421592,1.0
2078.662646,1.0
2078.9037,1.0
2079.144754,1.0
2079.385808,1.0
2079.626862,1.0
2079.867916,1.0
2080.10897,1.0
2080.350024,1.0
2080.591078,1.0
2080.832132,1.0
2081.073186,1.0
2081.31424,1.0
2081.555294,1.0
2081.796348,1.0
2082.037402,1.0
2082.278456,1.0
2082.51951,1.0
2082.760564,1.0
2083.001618,1.0
2083.242672,1.0
2083.483726,1.0
2083.72478,1.0
2083.965834,1.0
2084.206888,1.0
2084.447942,1.0
2084.688996,1.0
2084.93005,1.0
2085.171104,1.0
2085.412158,1.0
2085.653212,1.0
2085.894266,1.0
2086.13532,1.0
2086.376374,1.0
2086.617428,1.0
2086.858482,1.0
2087.099536,1.0
2087.34059,1.0
2087.581644,1.0
2087.822698,1.0
2088.063752,1.0
2088.304806,1.0
2088.54586,1.0
2088.786914,1.0
2089.027968,1.0
2089.269022,1.0
2089.510076,1.0
2089.75113,1.0
2089.992184,1.0
2090.233238,1.0
2090.474292,1.0
2090.715346,1.0
2090.9564,1.0
2091.197454,1.0
2091.438508,1.0
2091.679562,1.0
2091.920616,1.0
2092.16167,1.0
2092.402724,1.0
2092.643778,1.0
2092.884832,1.0
2093.125886,1.0
2093.36694,1.0
2093.607994,1.0
2093.849048,1.0
2094.090102,1.0
2094.331156,1.0
2094.57221,1.0
2094.813264,1.0
2095.054318,1.0
2095.295372,1.0
2095.536426,1.0
2095.77748,1.0
2096.018534,1.0
2096.259588,1.0
2096.500642,1.0
2096.741696,1.0
2096.98275,1.0
2097.223804,1.0
2097.464858,1.0
2097.705912,1.0
2097.946966,1.0
2098.18802,1.0
2098.429074,1.0
2098.670128,1.0
2098.911182,1.0
2099.152236,1.0
2099.39329,1.0
2099.634344,1.0
2099.875398,1.0
2100.116452,1.0
2100.357506,1.0
2100.59856,1.0
2100.839614,1.0
2101.080668,1.0
2101.321722,1.0
2101.562776,1.0
2101.80383,1.0
2102.044884,1.0
2102.285938,1.0
2102.526992,1.0
2102.768046,1.0
2103.0091,1.0
2103.250154,1.0
2103.491208,1.0
2103.732262,1.0
2103.973316,1.0
2104.21437,1.0
2104.455424,1.0
2104.696478,1.0
2104.937532,1.0
2105.178586,1.0
2105.41964,1.0
2105.660694,1.0
2105.901748,1.0
2106.142802,1.0
2106.383856,1.0
2106.62491,1.0
2106.865964,1.0
2107.107018,1.0
2107.348072,1.0
2107.589126,1.0
2107.83018,1.0
2108.071234,1.0
2108.312288,1.0
2108.553342,1.0
2108.794396,1.0
2109.03545,1.0
2109.276504,1.0
2109.517558,1.0
2109.758612,1.0
2109.999666,1.0
2110.24072,1.0
2110.481774,1.0
2110.722828,1.0
2110.963882,1.0
2111.204936,1.0
2111.44599,1.0
2111.687044,1.0
2111.928098,1.0
2112.169152,1.0
2112.410206,1.0
2112.65126,1.0
2112.892314,1.0
2113.133368,1.0
2113.374422,1.0
2113.615476,1.0
2113.85653,1.0
2114.097584,1.0
2114.338638,1.0
2114.579692,1.0
2114.820746,1.0
2115.0618,1.0
2115.302854,1.0
2115.543908,1.0
2115.784962,1.0
2116.026016,1.0
2116.26707,1.0
2116.508124,1.0
2116.749178,1.0
2116.990232,1.0
2117.231286,1.0
2117.47234,1.0
2117.713394,1.0
2117.954448,1.0
2118.195502,1.0
2118.436556,1.0
2118.67761,1.0
2118.918664,1.0
2119.159718,1.0
2119.400772,1.0
2119.641826,1.0
2119.88288,1.0
2120.123934,1.0
2120.364988,1.0
2120.606042,1.0
2120.847096,1.0
2121.08815,1.0
2121.329204,1.0
2121.570258,1.0
2121.811312,1.0
2122.052366,1.0
2122.29342,1.0
2122.534474,1.0
2122.775528,1.0
2123.016582,1.0
2123.257636,1.0
2123.49869,1.0
2123.739744,1.0
2123.980798,1.0
2124.221852,1.0
2124.462906,1.0
2124.70396,1.0
2124.945014,1.0
2125.186068,1.0
2125.427122,1.0
2125.668176,1.0
2125.90923,1.0
2126.150284,1.0
2126.391338,1.0
2126.632392,1.0
2126.873446,1.0
2127.1145,1.0
2127.355554,1.0
2127.596608,1.0
2127.837662,1.0
2128.078716,1.0
2128.31977,1.0
2128.560824,1.0
2128.801878,1.0
2129.042932,1.0
2129.283986,1.0
2129.52504,1.0
2129.766094,1.0
2130.007148,1.0
2130.248202,1.0
2130.489256,1.0
2130.73031,1.0
2130.971364,1.0
2131.212418,1.0
2131.453472,1.0
2131.694526,1.0
2131.93558,1.0
2132.176634,1.0
2132.417688,1.0
2132.658742,1.0
2132.899796,1.0
2133.14085,1.0
2133.381904,1.0
2133.622958,1.0
2133.864012,1.0
2134.105066,1.0
2134.34612,1.0
2134.587174,1.0
2134.828228,1.0
2135.069282,1.0
2135.310336,1.0
2135.55139,1.0
2135.792444,1.0
2136.033498,1.0
2136.274552,1.0
2136.515606,1.0
2136.75666,1.0
2136.997714,1.0
2137.238768,1.0
2137.479822,1.0
2137.720876,1.0
2137.96193,1.0
2138.202984,1.0
2138.444038,1.0
2138.685092,1.0
2138.926146,1.0
2139.1672,1.0
2139.408254,1.0
2139.649308,1.0
2139.890362,1.0
2140.131416,1.0
2140.37247,1.0
2140.613524,1.0
2140.854578,1.0
2141.095632,1.0
2141.336686,1.0
2141.57774,1.0
2141.818794,1.0
2142.059848,1.0
2142.300902,1.0
2142.541956,1.0
2142.78301,1.0
2143.024064,1.0
2143.265118,1.0
2143.506172,1.0
2143.747226,1.0
2143.98828,1.0
2144.229334,1.0
2144.470388,1.0
2144.711442,1.0
2144.952496,1.0
2145.19355,1.0
2145.434604,1.0
2145.675658,1.0
2145.916712,1.0
2146.157766,1.0
2146.39882,1.0
2146.639874,1.0
2146.880928,1.0
2147.121982,1.0
2147.363036,1.0
2147.60409,1.0
2147.845144,1.0
2148.086198,1.0
2148.327252,1.0
2148.568306,1.0
2148.80936,1.0
2149.050414,1.0
2149.291468,1.0
2149.532522,1.0
2149.773576,1.0
2150.01463,1.0
2150.255684,1.0
2150.496738,1.0
2150.737792,1.0
2150.978846,1.0
2151.2199,1.0
2151.460954,1.0
2151.702008,1.0
2151.943062,1.0
2152.184116,1.0
2152.42517,1.0
2152.666224,1.0
2152.907278,1.0
2153.148332,1.0
2153.389386,1.0
2153.63044,1.0
2153.871494,1.0
2154.112548,1.0
2154.353602,1.0
2154.594656,1.0
2154.83571,1.0
2155.076764,1.0
2155.317818,1.0
2155.558872,1.0
2155.799926,1.0
2156.04098,1.0
2156.282034,1.0
2156.523088,1.0
2156.764142,1.0
2157.005196,1.0
2157.24625,1.0
2157.487304,1.0
2157.728358,1.0
2157.969412,1.0
2158.210466,1.0
2158.45152,1.0
2158.692574,1.0
2158.933628,1.0
2159.174682,1.0
2159.415736,1.0
2159.65679,1.0
2159.897844,1.0
2160.138898,1.0
2160.379952,1.0
2160.621006,1.0
2160.86206,1.0
2161.103114,1.0
2161.344168,1.0
2161.585222,1.0
2161.826276,1.0
2162.06733,1.0
2162.308384,1.0
2162.549438,1.0
2162.790492,1.0
2163.031546,1.0
2163.2726,1.0
2163.513654,1.0
2163.754708,1.0
2163.995762,1.0
2164.236816,1.0
2164.47787,1.0
2164.718924,1.0
2164.959978,1.0
2165.201032,1.0
2165.442086,1.0
2165.68314,1.0
2165.924194,1.0
2166.165248,1.0
2166.406302,1.0
2166.647356,1.0
2166.88841,1.0
2167.129464,1.0
2167.370518,1.0
2167.611572,1.0
2167.852626,1.0
2168.09368,1.0
2168.334734,1.0
2168.575788,1.0
2168.816842,1.0
2169.057896,1.0
2169.29895,1.0
2169.540004,1.0
2169.781058,1.0
2170.022112,1.0
2170.263166,1.0
2170.50422,1.0
2170.745274,1.0
2170.986328,1.0
2171.227382,1.0
2171.468436,1.0
2171.70949,1.0
2171.950544,1.0
2172.191598,1.0
2172.432652,1.0
2172.673706,1.0
2172.91476,1.0
2173.155814,1.0
2173.396868,1.0
2173.637922,1.0
2173.878976,1.0
2174.12003,1.0
2174.361084,1.0
2174.602138,1.0
2174.843192,1.0
2175.084246,1.0
2175.3253,1.0
2175.566354,1.0
2175.807408,1.0
2176.048462,1.0
2176.289516,1.0
2176.53057,1.0
2176.771624,1.0
2177.012678,1.0
2177.253732,1.0
2177.494786,1.0
2177.73584,1.0
2177.976894,1.0
2178.217948,1.0
2178.459002,1.0
2178.700056,1.0
2178.94111,1.0
2179.182164,1.0
2179.423218,1.0
2179.664272,1.0
2179.905326,1.0
2180.14638,1.0
2180.387434,1.0
2180.628488,1.0
2180.869542,1.0
2181.110596,1.0
2181.35165,1.0
2181.592704,1.0
2181.833758,1.0
2182.074812,1.0
2182.315866,1.0
2182.55692,1.0
2182.797974,1.0
2183.039028,1.0
2183.280082,1.0
2183.521136,1.0
2183.76219,1.0
2184.003244,1.0
2184.244298,1.0
2184.485352,1.0
2184.726406,1.0
2184.96746,1.0
2185.208514,1.0
2185.449568,1.0
2185.690622,1.0
2185.931676,1.0
2186.17273,1.0
2186.413784,1.0
2186.654838,1.0
2186.895892,1.0
2187.136946,1.0
2187.378,1.0
2187.619054,1.0
2187.860108,1.0
2188.101162,1.0
2188.342216,1.0
2188.58327,1.0
2188.824324,1.0
2189.065378,1.0
2189.306432,1.0
2189.547486,1.0
2189.78854,1.0
2190.029594,1.0
2190.270648,1.0
2190.511702,1.0
2190.752756,1.0
2190.99381,1.0
2191.234864,1.0
2191.475918,1.0
2191.716972,1.0
2191.958026,1.0
2192.19908,1.0
2192.440134,1.0
2192.681188,1.0
2192.922242,1.0
2193.163296,1.0
2193.40435,1.0
2193.645404,1.0
2193.886458,1.0
2194.127512,1.0
2194.368566,1.0
2194.60962,1.0
2194.850674,1.0
2195.091728,1.0
2195.332782,1.0
2195.573836,1.0
2195.81489,1.0
2196.055944,1.0
2196.296998,1.0
2196.538052,1.0
2196.779106,1.0
2197.02016,1.0
2197.261214,1.0
2197.502268,1.0
2197.743322,1.0
2197.984376,1.0
2198.22543,1.0
2198.466484,1.0
2198.707538,1.0
2198.948592,1.0
2199.189646,1.0
2199.4307,1.0
2199.671754,1.0
2199.912808,1.0
2200.153862,1.0
2200.394916,1.0
2200.63597,1.0
2200.877024,1.0
2201.118078,1.0
2201.359132,1.0
2201.600186,1.0
2201.84124,1.0
2202.082294,1.0
2202.323348,1.0
2202.564402,1.0
2202.805456,1.0
2203.04651,1.0
2203.287564,1.0
2203.528618,1.0
2203.769672,1.0
2204.010726,1.0
2204.25178,1.0
2204.492834,1.0
2204.733888,1.0
2204.974942,1.0
2205.215996,1.0
2205.45705,1.0
2205.698104,1.0
2205.939158,1.0
2206.180212,1.0
2206.421266,1.0
2206.66232,1.0
2206.903374,1.0
2207.144428,1.0
2207.385482,1.0
2207.626536,1.0
2207.86759,1.0
2208.108644,1.0
2208.349698,1.0
2208.590752,1.0
2208.831806,1.0
2209.07286,1.0
2209.313914,1.0
2209.554968,1.0
2209.796022,1.0
2210.037076,1.0
2210.27813,1.0
2210.519184,1.0
2210.760238,1.0
2211.001292,1.0
2211.242346,1.0
2211.4834,1.0
2211.724454,1.0
2211.965508,1.0
2212.206562,1.0
2212.447616,1.0
2212.68867,1.0
2212.929724,1.0
2213.170778,1.0
2213.411832,1.0
2213.652886,1.0
2213.89394,1.0
2214.134994,1.0
2214.376048,1.0
2214.617102,1.0
2214.858156,1.0
2215.09921,1.0
2215.340264,1.0
2215.581318,1.0
2215.822372,1.0
2216.063426,1.0
2216.30448,1.0
2216.545534,1.0
2216.786588,1.0
2217.027642,1.0
2217.268696,1.0
2217.50975,1.0
2217.750804,1.0
2217.991858,1.0
2218.232912,1.0
2218.473966,1.0
2218.71502,1.0
2218.956074,1.0
2219.197128,1.0
2219.438182,1.0
2219.679236,1.0
2219.92029,1.0
2220.161344,1.0
2220.402398,1.0
2220.643452,1.0
2220.884506,1.0
2221.12556,1.0
2221.366614,1.0
2221.607668,1.0
2221.848722,1.0
2222.089776,1.0
2222.33083,1.0
2222.571884,1.0
2222.812938,1.0
2223.053992,1.0
2223.295046,1.0
2223.5361,1.0
2223.777154,1.0
2224.018208,1.0
2224.259262,1.0
2224.500316,1.0
2224.74137,1.0
2224.982424,1.0
2225.223478,1.0
2225.464532,1.0
2225.705586,1.0
2225.94664,1.0
2226.187694,1.0
2226.428748,1.0
2226.669802,1.0
2226.910856,1.0
2227.15191,1.0
2227.392964,1.0
2227.634018,1.0
2227.875072,1.0
2228.116126,1.0
2228.35718,1.0
2228.598234,1.0
2228.839288,1.0
2229.080342,1.0
2229.321396,1.0
2229.56245,1.0
2229.803504,1.0
2230.044558,1.0
2230.285612,1.0
2230.526666,1.0
2230.76772,1.0
2231.008774,1.0
2231.249828,1.0
2231.490882,1.0
2231.731936,1.0
2231.97299,1.0
2232.214044,1.0
2232.455098,1.0
2232.696152,1.0
2232.937206,1.0
2233.17826,1.0
2233.419314,1.0
2233.660368,1.0
2233.901422,1.0
2234.142476,1.0
2234.38353,1.0
2234.624584,1.0
2234.865638,1.0
2235.106692,1.0
2235.347746,1.0
2235.5888,1.0
2235.829854,1.0
2236.070908,1.0
2236.311962,1.0
2236.553016,1.0
2236.79407,1.0
2237.035124,1.0
2237.276178,1.0
2237.517232,1.0
2237.758286,1.0
2237.99934,1.0
2238.240394,1.0
2238.481448,1.0
2238.722502,1.0
2238.963556,1.0
2239.20461,1.0
2239.445664,1.0
2239.686718,1.0
2239.927772,1.0
2240.168826,1.0
2240.40988,1.0
2240.650934,1.0
2240.891988,1.0
2241.133042,1.0
2241.374096,1.0
2241.61515,1.0
2241.856204,1.0
2242.097258,1.0
2242.338312,1.0
2242.579366,1.0
2242.82042,1.0
2243.061474,1.0
2243.302528,1.0
2243.543582,1.0
2243.784636,1.0
2244.02569,1.0
2244.266744,1.0
2244.507798,1.0
2244.748852,1.0
2244.989906,1.0
2245.23096,1.0
2245.472014,1.0
2245.713068,1.0
2245.954122,1.0
2246.195176,1.0
2246.43623,1.0
2246.677284,1.0
2246.918338,1.0
2247.159392,1.0
2247.400446,1.0
2247.6415,1.0
2247.882554,1.0
2248.123608,1.0
2248.364662,1.0
2248.605716,1.0
2248.84677,1.0
2249.087824,1.0
2249.328878,1.0
2249.569932,1.0
2249.810986,1.0
2250.05204,1.0
2250.293094,1.0
2250.534148,1.0
2250.775202,1.0
2251.016256,1.0
2251.25731,1.0
2251.498364,1.0
2251.739418,1.0
2251.980472,1.0
2252.221526,1.0
2252.46258,1.0
2252.703634,1.0
2252.944688,1.0
2253.185742,1.0
2253.426796,1.0
2253.66785,1.0
2253.908904,1.0
2254.149958,1.0
2254.391012,1.0
2254.632066,1.0
2254.87312,1.0
2255.114174,1.0
2255.355228,1.0
2255.596282,1.0
2255.837336,1.0
2256.07839,1.0
2256.319444,1.0
2256.560498,1.0
2256.801552,1.0
2257.042606,1.0
2257.28366,1.0
2257.524714,1.0
2257.765768,1.0
2258.006822,1.0
2258.247876,1.0
2258.48893,1.0
2258.729984,1.0
2258.971038,1.0
2259.212092,1.0
2259.453146,1.0
2259.6942,1.0
2259.935254,1.0
2260.176308,1.0
2260.417362,1.0
2260.658416,1.0
2260.89947,1.0
2261.140524,1.0
2261.381578,1.0
2261.622632,1.0
2261.863686,1.0
2262.10474,1.0
2262.345794,1.0
2262.586848,1.0
2262.827902,1.0
2263.068956,1.0
2263.31001,1.0
2263.551064,1.0
2263.792118,1.0
2264.033172,1.0
2264.274226,1.0
2264.51528,1.0
2264.756334,1.0
2264.997388,1.0
2265.238442,1.0
2265.479496,1.0
2265.72055,1.0
2265.961604,1.0
2266.202658,1.0
2266.443712,1.0
2266.684766,1.0
2266.92582,1.0
2267.166874,1.0
2267.407928,1.0
2267.648982,1.0
2267.890036,1.0
2268.13109,1.0
2268.372144,1.0
2268.613198,1.0
2268.854252,1.0
2269.095306,1.0
2269.33636,1.0
2269.577414,1.0
2269.818468,1.0
2270.059522,1.0
2270.300576,1.0
2270.54163,1.0
2270.782684,1.0
2271.023738,1.0
2271.264792,1.0
2271.505846,1.0
2271.7469,1.0
2271.987954,1.0
2272.229008,1.0
2272.470062,1.0
2272.711116,1.0
2272.95217,1.0
2273.193224,1.0
2273.434278,1.0
2273.675332,1.0
2273.916386,1.0
2274.15744,1.0
2274.398494,1.0
2274.639548,1.0
2274.880602,1.0
2275.121656,1.0
2275.36271,1.0
2275.603764,1.0
2275.844818,1.0
2276.085872,1.0
2276.326926,1.0
2276.56798,1.0
2276.809034,1.0
2277.050088,1.0
2277.291142,1.0
2277.532196,1.0
2277.77325,1.0
2278.014304,1.0
2278.255358,1.0
