nu,[0]Heptafluorobutyraldehyde-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
799.804358,0.9698100998512879
799.92336,0.9744091418895107
800.042362,0.9662178041979381
800.161364,0.982019611352198
800.280366,0.971521383110272
800.399368,0.9637937110095355
800.51837,0.9774364519780996
800.637372,0.9775097624611068
800.756374,0.9644936793014737
800.875376,0.9643490160995899
800.994378,0.9622913649549589
801.11338,0.9750651399605932
801.232382,0.9702000418845254
801.351384,0.9838931256233548
801.470386,0.9701350406592845
801.589388,0.9707386523583523
801.70839,0.9839403536268477
801.827392,0.9819842592825303
801.946394,0.9743165774179131
802.065396,0.9747560932977096
802.184398,0.9841538918516443
802.3034,0.9675995164384067
802.422402,0.9607221862454618
802.541404,0.9615016479675127
802.660406,0.9944448870215014
802.779408,0.9647917538985313
802.89841,0.9746868880719001
803.017412,0.9754425631964435
803.136414,0.9764370457711599
803.255416,0.9737672178022235
803.374418,0.9693737834849
803.49342,0.9818212634245199
803.612422,0.9790084551226536
803.731424,0.9943689143343265
803.850426,0.9932888212271337
803.969428,0.9878770819062753
804.08843,0.9872114770870919
804.207432,0.9937070838589765
804.326434,0.9857741573067038
804.445436,0.9695172614219613
804.564438,0.983264618745415
804.68344,0.9874040020957022
804.802442,0.9781590444811561
804.921444,0.9858589375297295
805.040446,0.9793629203377411
805.159448,0.988470974479343
805.27845,1.0
805.397452,0.9816386616520143
805.516454,0.990500012721518
805.635456,0.9994366387475746
805.754458,0.9858924573034384
805.87346,0.9867841070498036
805.992462,1.0
806.111464,0.9767456486343079
806.230466,0.9777258159916464
806.349468,1.0
806.46847,0.9919056372120433
806.587472,0.9698168885457472
806.706474,0.9850646553647925
806.825476,0.9968725008464074
806.944478,0.9878464581914063
807.06348,0.974847724677087
807.182482,0.99187588048928
807.301484,0.9919934247454776
807.420486,0.9785993151046333
807.539488,0.9863569220236835
807.65849,0.9848115262768448
807.777492,0.9903126278462793
807.896494,0.9938317025407204
808.015496,0.9903398618180104
808.134498,0.9895054560581938
808.2535,0.9878938759594168
808.372502,0.9877308869168493
808.491504,0.9987590705904646
808.610506,0.9994434249453908
808.729508,1.0
808.84851,0.9990628693814247
808.967512,1.0
809.086514,0.99954304443601
809.205516,0.9978631862439463
809.324518,1.0
809.44352,0.9890276403247065
809.562522,0.9765151638595034
809.681524,0.9961285136022727
809.800526,0.9909775488046005
809.919528,0.9872193748104995
810.03853,0.9938534676933336
810.157532,0.9924799183757979
810.276534,0.9878484338862984
810.395536,1.0
810.514538,0.9946271854764354
810.63354,1.0
810.752542,0.9970958252980018
810.871544,0.9960886692586207
810.990546,0.99495397417897
811.109548,1.0
811.22855,1.0
811.347552,1.0
811.466554,0.9927836637014856
811.585556,0.998483950366068
811.704558,1.0
811.82356,0.9996038584847781
811.942562,1.0
812.061564,0.9870268858006999
812.180566,0.9989218815877067
812.299568,1.0
812.41857,0.9943445525943578
812.537572,0.9894203622480592
812.656574,0.9995919932573981
812.775576,1.0
812.894578,1.0
813.01358,1.0
813.132582,0.9986744792796782
813.251584,0.9988185984049831
813.370586,0.9995970412097102
813.489588,1.0
813.60859,1.0
813.727592,0.9978638847484211
813.846594,0.9963743884591391
813.965596,1.0
814.084598,0.9948336915147253
814.2036,0.9964244077089124
814.322602,0.9982514305320135
814.441604,1.0
814.560606,1.0
814.679608,1.0
814.79861,0.9985218934770964
814.917612,0.993674490801155
815.036614,1.0
815.155616,0.9991217658735319
815.274618,0.9951872187257106
815.39362,1.0
815.512622,0.9950954666939776
815.631624,1.0
815.750626,1.0
815.869628,1.0
815.98863,0.9999765562748084
816.107632,0.9971897561488186
816.226634,0.9975988872938517
816.345636,0.9998508511237997
816.464638,1.0
816.58364,1.0
816.702642,1.0
816.821644,1.0
816.940646,1.0
817.059648,1.0
817.17865,0.9997951109926202
817.297652,1.0
817.416654,1.0
817.535656,1.0
817.654658,1.0
817.77366,1.0
817.892662,1.0
818.011664,1.0
818.130666,1.0
818.249668,1.0
818.36867,1.0
818.487672,1.0
818.606674,1.0
818.725676,1.0
818.844678,1.0
818.96368,1.0
819.082682,1.0
819.201684,0.9955620768136302
819.320686,0.9990233372458318
819.439688,1.0
819.55869,1.0
819.677692,1.0
819.796694,1.0
819.915696,1.0
820.034698,1.0
820.1537,1.0
820.272702,1.0
820.391704,1.0
820.510706,0.9996699444803111
820.629708,1.0
820.74871,1.0
820.867712,1.0
820.986714,1.0
821.105716,1.0
821.224718,1.0
821.34372,1.0
821.462722,1.0
821.581724,0.991806550788335
821.700726,1.0
821.819728,1.0
821.93873,0.9994206778719018
822.057732,0.9992233017863322
822.176734,0.9841932587946519
822.295736,1.0
822.414738,1.0
822.53374,1.0
822.652742,1.0
822.771744,1.0
822.890746,1.0
823.009748,0.9918258912046438
823.12875,0.9863490311998706
823.247752,0.9981390337489932
823.366754,1.0
823.485756,1.0
823.604758,1.0
823.72376,0.9915915504350046
823.842762,1.0
823.961764,1.0
824.080766,0.9993315934832265
824.199768,1.0
824.31877,1.0
824.437772,1.0
824.556774,1.0
824.675776,1.0
824.794778,1.0
824.91378,1.0
825.032782,1.0
825.151784,1.0
825.270786,0.9995229338322693
825.389788,0.9791827341380377
825.50879,0.999829254578659
825.627792,1.0
825.746794,1.0
825.865796,0.9952971929893459
825.984798,0.999906954329017
826.1038,1.0
826.222802,1.0
826.341804,0.9918122041017865
826.460806,1.0
826.579808,1.0
826.69881,1.0
826.817812,0.9954384356819631
826.936814,0.9968370128170679
827.055816,1.0
827.174818,1.0
827.29382,1.0
827.412822,1.0
827.531824,1.0
827.650826,0.993528928150977
827.769828,0.9874652230416618
827.88883,1.0
828.007832,1.0
828.126834,0.999826984968827
828.245836,1.0
828.364838,1.0
828.48384,0.9963541622643499
828.602842,1.0
828.721844,1.0
828.840846,1.0
828.959848,0.9995609064298105
829.07885,0.9997914917408692
829.197852,1.0
829.316854,0.9970157617178261
829.435856,1.0
829.554858,0.9997157903952038
829.67386,0.992628007426788
829.792862,1.0
829.911864,1.0
830.030866,0.9998313642206118
830.149868,0.9865088326864959
830.26887,0.9988326818465086
830.387872,1.0
830.506874,1.0
830.625876,0.9992765418221534
830.744878,0.9984399181947734
830.86388,0.9977263885788065
830.982882,0.9990308998811193
831.101884,1.0
831.220886,1.0
831.339888,1.0
831.45889,1.0
831.577892,1.0
831.696894,0.9980238551504315
831.815896,0.991583518575975
831.934898,0.9967598606181045
832.0539,0.9984160557658857
832.172902,0.9982250770421149
832.291904,0.9857771146336117
832.410906,0.9978506132470096
832.529908,1.0
832.64891,0.9973388471616382
832.767912,1.0
832.886914,0.9995539295190331
833.005916,1.0
833.124918,1.0
833.24392,1.0
833.362922,0.9869745747620071
833.481924,0.9964576888399216
833.600926,0.9989417603309431
833.719928,0.9935479047347305
833.83893,1.0
833.957932,1.0
834.076934,1.0
834.195936,0.9997995300967769
834.314938,0.9926163937470414
834.43394,1.0
834.552942,1.0
834.671944,1.0
834.790946,1.0
834.909948,1.0
835.02895,1.0
835.147952,1.0
835.266954,1.0
835.385956,0.9833708170588452
835.504958,0.9964779171363216
835.62396,0.9944211200727177
835.742962,0.988613324548627
835.861964,1.0
835.980966,0.9935630067776577
836.099968,1.0
836.21897,1.0
836.337972,0.9989634376023399
836.456974,1.0
836.575976,0.9911954887291992
836.694978,1.0
836.81398,1.0
836.932982,1.0
837.051984,1.0
837.170986,0.9971007110795159
837.289988,1.0
837.40899,1.0
837.527992,1.0
837.646994,0.9968265460833838
837.765996,0.9887032924546386
837.884998,1.0
838.004,1.0
838.123002,1.0
838.242004,1.0
838.361006,0.9988987068688816
838.480008,1.0
838.59901,1.0
838.718012,1.0
838.837014,0.9998421324623913
838.956016,1.0
839.075018,1.0
839.19402,1.0
839.313022,0.9966458378122787
839.432024,1.0
839.551026,1.0
839.670028,0.999975058311049
839.78903,1.0
839.908032,0.9997254277018749
840.027034,1.0
840.146036,1.0
840.265038,1.0
840.38404,1.0
840.503042,1.0
840.622044,1.0
840.741046,1.0
840.860048,1.0
840.97905,1.0
841.098052,0.9980325379957417
841.217054,1.0
841.336056,1.0
841.455058,1.0
841.57406,1.0
841.693062,1.0
841.812064,1.0
841.931066,1.0
842.050068,1.0
842.16907,0.9999412137279806
842.288072,0.9883069019159789
842.407074,1.0
842.526076,1.0
842.645078,1.0
842.76408,1.0
842.883082,0.9969835586288054
843.002084,1.0
843.121086,1.0
843.240088,1.0
843.35909,0.9999013798632854
843.478092,0.9994900500686871
843.597094,1.0
843.716096,1.0
843.835098,0.9951474120331006
843.9541,1.0
844.073102,1.0
844.192104,1.0
844.311106,1.0
844.430108,1.0
844.54911,0.9994995452692649
844.668112,1.0
844.787114,1.0
844.906116,1.0
845.025118,1.0
845.14412,1.0
845.263122,1.0
845.382124,1.0
845.501126,1.0
845.620128,0.9931303049811987
845.73913,0.9991717132190314
845.858132,1.0
845.977134,1.0
846.096136,1.0
846.215138,1.0
846.33414,1.0
846.453142,1.0
846.572144,1.0
846.691146,1.0
846.810148,1.0
846.92915,1.0
847.048152,1.0
847.167154,1.0
847.286156,1.0
847.405158,0.9999135317385957
847.52416,0.9981054968408825
847.643162,1.0
847.762164,0.9998350636035033
847.881166,1.0
848.000168,1.0
848.11917,1.0
848.238172,1.0
848.357174,1.0
848.476176,1.0
848.595178,0.9997907219017169
848.71418,0.9978102011155243
848.833182,1.0
848.952184,0.9859496407242652
849.071186,0.999845221979354
849.190188,1.0
849.30919,1.0
849.428192,1.0
849.547194,1.0
849.666196,1.0
849.785198,1.0
849.9042,1.0
850.023202,1.0
850.142204,1.0
850.261206,1.0
850.380208,1.0
850.49921,1.0
850.618212,1.0
850.737214,1.0
850.856216,1.0
850.975218,1.0
851.09422,1.0
851.213222,1.0
851.332224,1.0
851.451226,1.0
851.570228,1.0
851.68923,1.0
851.808232,1.0
851.927234,1.0
852.046236,1.0
852.165238,0.9976701183973247
852.28424,1.0
852.403242,1.0
852.522244,1.0
852.641246,1.0
852.760248,1.0
852.87925,0.9963228772348323
852.998252,1.0
853.117254,1.0
853.236256,1.0
853.355258,1.0
853.47426,1.0
853.593262,1.0
853.712264,0.9975028231465682
853.831266,1.0
853.950268,1.0
854.06927,1.0
854.188272,1.0
854.307274,1.0
854.426276,1.0
854.545278,1.0
854.66428,1.0
854.783282,1.0
854.902284,1.0
855.021286,1.0
855.140288,1.0
855.25929,0.9986056729784601
855.378292,0.9998983351682192
855.497294,1.0
855.616296,1.0
855.735298,1.0
855.8543,1.0
855.973302,0.9976945616146536
856.092304,1.0
856.211306,1.0
856.330308,1.0
856.44931,1.0
856.568312,1.0
856.687314,1.0
856.806316,1.0
856.925318,1.0
857.04432,1.0
857.163322,1.0
857.282324,1.0
857.401326,1.0
857.520328,1.0
857.63933,1.0
857.758332,1.0
857.877334,1.0
857.996336,1.0
858.115338,1.0
858.23434,1.0
858.353342,1.0
858.472344,1.0
858.591346,1.0
858.710348,1.0
858.82935,1.0
858.948352,1.0
859.067354,1.0
859.186356,1.0
859.305358,1.0
859.42436,1.0
859.543362,1.0
859.662364,1.0
859.781366,0.997607666202687
859.900368,1.0
860.01937,1.0
860.138372,1.0
860.257374,1.0
860.376376,0.9934189505860013
860.495378,1.0
860.61438,1.0
860.733382,0.9965901268670804
860.852384,1.0
860.971386,1.0
861.090388,1.0
861.20939,1.0
861.328392,1.0
861.447394,1.0
861.566396,1.0
861.685398,1.0
861.8044,1.0
861.923402,1.0
862.042404,0.9987458870577444
862.161406,0.998450601559054
862.280408,0.999406955920196
862.39941,0.9886597904668213
862.518412,1.0
862.637414,1.0
862.756416,1.0
862.875418,0.999945843466518
862.99442,0.9916882353244837
863.113422,0.9988311835986095
863.232424,1.0
863.351426,1.0
863.470428,1.0
863.58943,0.9898280874229239
863.708432,0.9974841700181828
863.827434,1.0
863.946436,1.0
864.065438,0.9966805216909306
864.18444,0.9992486823805299
864.303442,0.9955433604225207
864.422444,1.0
864.541446,0.9992784904133099
864.660448,0.9984233442296956
864.77945,0.9923561638462317
864.898452,0.9919561264939186
865.017454,1.0
865.136456,0.9957042532293536
865.255458,0.9993125264183232
865.37446,0.990968035465796
865.493462,0.9992832170117479
865.612464,1.0
865.731466,0.9861074052876095
865.850468,0.9921975980009975
865.96947,0.9866074885024732
866.088472,0.981653386342374
866.207474,0.9759011289556578
866.326476,0.9842277061615351
866.445478,0.9950094941597223
866.56448,0.9842542806683557
866.683482,0.9922718171570899
866.802484,0.9827898166085076
866.921486,0.9950871079271644
867.040488,0.9727209804963928
867.15949,0.9873141524197337
867.278492,0.9895183197127362
867.397494,0.9907732302999988
867.516496,0.9935861570654155
867.635498,0.9918638788637361
867.7545,0.9983453704114285
867.873502,0.9958332052796118
867.992504,0.9729826776368337
868.111506,0.9703902197295547
868.230508,0.9731422598813525
868.34951,0.9689366944795277
868.468512,0.9824301813528953
868.587514,0.9795088562848294
868.706516,0.9715417852735393
868.825518,0.9677069259458487
868.94452,0.9830247314458819
869.063522,0.9742298671011893
869.182524,0.9703941012981968
869.301526,0.9623625771507843
869.420528,0.9784789547911864
869.53953,0.967933395862467
869.658532,0.964288264025286
869.777534,0.9624944298555581
869.896536,0.9564698612572368
870.015538,0.9663095992495329
870.13454,0.9597302726386531
870.253542,0.9628121054309975
870.372544,0.960340855236736
870.491546,0.9537334968185176
870.610548,0.9605723252738672
870.72955,0.9665280098984369
870.848552,0.9545273332780451
870.967554,0.9631587801866646
871.086556,0.9636433709174501
871.205558,0.9568898437057312
871.32456,0.9634448808282222
871.443562,0.9472862131914702
871.562564,0.946352649307892
871.681566,0.9467596684499384
871.800568,0.9423420122224553
871.91957,0.9394525189906878
872.038572,0.9364510758002534
872.157574,0.9489349771009243
872.276576,0.9363143639233965
872.395578,0.9428321574955373
872.51458,0.9388251742644687
872.633582,0.9318783486644748
872.752584,0.9340951241072502
872.871586,0.9409342634685723
872.990588,0.9430792118835127
873.10959,0.9322530390683632
873.228592,0.9328246853730039
873.347594,0.934529579342974
873.466596,0.9317860972744761
873.585598,0.9396206960429844
873.7046,0.9315652901361016
873.823602,0.9295487738368982
873.942604,0.9323043143955705
874.061606,0.9299002096906003
874.180608,0.9282696660431535
874.29961,0.9272954944234106
874.418612,0.9146626227554289
874.537614,0.9271267420003618
874.656616,0.9300164544819597
874.775618,0.9131272795985642
874.89462,0.9230581918886993
875.013622,0.9138087266973095
875.132624,0.9195314795641188
875.251626,0.9259796692782849
875.370628,0.920415574055343
875.48963,0.9204597550632334
875.608632,0.922348632999497
875.727634,0.9133702037624188
875.846636,0.9147495198321364
875.965638,0.9116182154182162
876.08464,0.9151035964057093
876.203642,0.9126617034179864
876.322644,0.9059990694833547
876.441646,0.9112554635608878
876.560648,0.9036709303130371
876.67965,0.9069336362103558
876.798652,0.9037522643567424
876.917654,0.9212756437915536
877.036656,0.8962642388980769
877.155658,0.9112673099589156
877.27466,0.8967124830692303
877.393662,0.9069635655141816
877.512664,0.9002074880057419
877.631666,0.9125284645359624
877.750668,0.8941515492486335
877.86967,0.9024247245089828
877.988672,0.9215815580842551
878.107674,0.9029753715211973
878.226676,0.8964345452820618
878.345678,0.9097922520362945
878.46468,0.9182771753518929
878.583682,0.9024608222199125
878.702684,0.9011171568740768
878.821686,0.906225597565556
878.940688,0.8998294802479654
879.05969,0.9080789089743665
879.178692,0.9021630592821669
879.297694,0.8992178041948248
879.416696,0.8988761663445334
879.535698,0.9033366339174683
879.6547,0.899289744496734
879.773702,0.9142876879469871
879.892704,0.8923204161254031
880.011706,0.9092083528621774
880.130708,0.9021179522568878
880.24971,0.900891905742423
880.368712,0.9020818682604823
880.487714,0.9005676430271464
880.606716,0.9034811793422207
880.725718,0.8981753163018343
880.84472,0.895511693050908
880.963722,0.9088492864830753
881.082724,0.9125175142600898
881.201726,0.9016309400677945
881.320728,0.9054157939174985
881.43973,0.9077520594035884
881.558732,0.906483908668446
881.677734,0.9065364862598841
881.796736,0.9082260296740752
881.915738,0.9143635769744377
882.03474,0.9166670122405591
882.153742,0.9156519076627833
882.272744,0.907736627749748
882.391746,0.9137593823583771
882.510748,0.9047197968171597
882.62975,0.9115708125035009
882.748752,0.8995955549947017
882.867754,0.9073109990890561
882.986756,0.9124728019973504
883.105758,0.9200355209096349
883.22476,0.9070869209470708
883.343762,0.9162656000048948
883.462764,0.908058023399645
883.581766,0.8994606257813964
883.700768,0.9146031716171327
883.81977,0.9269265042505452
883.938772,0.9219613279133986
884.057774,0.9094156760005696
884.176776,0.910719802847997
884.295778,0.9148080656748526
884.41478,0.9129309783365923
884.533782,0.9139311852712282
884.652784,0.9302024763744253
884.771786,0.9170016567689381
884.890788,0.9290497401478854
885.00979,0.916945721373922
885.128792,0.9185967914188855
885.247794,0.9243495296757566
885.366796,0.9212977546723341
885.485798,0.9129273266199824
885.6048,0.9320228010032848
885.723802,0.9244022191005825
885.842804,0.9196629819678943
885.961806,0.9339867753572026
886.080808,0.9478557033202403
886.19981,0.9408768682290733
886.318812,0.9346295793578691
886.437814,0.919937082375453
886.556816,0.9347034180112268
886.675818,0.9336123217432518
886.79482,0.9403463632918471
886.913822,0.9532376843225931
887.032824,0.9357050216349172
887.151826,0.9386214713042238
887.270828,0.9324031438907672
887.38983,0.9417918451517384
887.508832,0.9406463816321182
887.627834,0.9444882807550271
887.746836,0.9494731757978524
887.865838,0.9363742899603003
887.98484,0.9387754178487894
888.103842,0.9386439984898602
888.222844,0.9426992275331131
888.341846,0.9543593512502402
888.460848,0.9524087281854386
888.57985,0.939511706363767
888.698852,0.9550677486718097
888.817854,0.9493573471360971
888.936856,0.9602534681950802
889.055858,0.9457036740144429
889.17486,0.9501731954539729
889.293862,0.944017098672637
889.412864,0.9584623475014016
889.531866,0.9634073072105602
889.650868,0.9608739923432544
889.76987,0.9662951047142534
889.888872,0.9641339902452735
890.007874,0.9633784054248729
890.126876,0.9784887396296584
890.245878,0.9612440000522202
890.36488,0.9525992289805202
890.483882,0.9663472860587916
890.602884,0.958185391904985
890.721886,0.9571290960719573
890.840888,0.9710085552184672
890.95989,0.9750846414584067
891.078892,0.9655638961173568
891.197894,0.9666150013338837
891.316896,0.9742844255013678
891.435898,0.9693747528591682
891.5549,0.9764761040341507
891.673902,0.9689822355743756
891.792904,0.9642795854699633
891.911906,0.9751948322485539
892.030908,0.9795284466578582
892.14991,0.9763852959791156
892.268912,0.978734371128769
892.387914,0.9693737834849
892.506916,0.9649220095773682
892.625918,0.9723922563624933
892.74492,0.9736007178441314
892.863922,0.9826728715786984
892.982924,0.9825195865672739
893.101926,0.9866597800850785
893.220928,0.98409189210947
893.33993,0.9780416724382818
893.458932,0.9775938319156131
893.577934,0.9773817170693806
893.696936,0.987484972543617
893.815938,0.9791651090074498
893.93494,0.9815267612230316
894.053942,0.9672183573222066
894.172944,0.9761978479978696
894.291946,0.9730867923533788
894.410948,0.9812470659545519
894.52995,0.989354073304493
894.648952,0.9970485640759825
894.767954,0.9870288598564455
894.886956,0.9833403330360212
895.005958,0.9842838087396947
895.12496,0.9690481286067324
895.243962,0.9736902932305777
895.362964,0.9778754194858685
895.481966,0.981671056262357
895.600968,0.9883266682516799
895.71997,0.9775273577951885
895.838972,0.9783155624493766
895.957974,0.993414380869339
896.076976,0.9937515035583979
896.195978,0.9854459491620096
896.31498,0.9819626558664646
896.433982,0.9902027092451835
896.552984,0.975316739221612
896.671986,0.9906954576540365
896.790988,1.0
896.90999,0.9702650474649943
897.028992,0.9750875667167189
897.147994,0.9940747241001666
897.266996,0.9857140269171036
897.385998,0.9798027530240215
897.505,0.9860018974400143
897.624002,0.9816239371825233
897.743004,0.9927910103277795
897.862006,0.982370254939607
897.981008,0.9742805283714602
898.10001,0.9795029792493228
898.219012,0.9815866361816339
898.338014,0.9816239371825233
898.457016,0.9798615429528832
898.576018,0.977524425217514
898.69502,0.9837248942830628
898.814022,0.9923832555393046
898.933024,0.9873625319984923
899.052026,0.9765356708932675
899.171028,0.971775955060116
899.29003,0.9649519226233149
899.409032,0.9731412867395791
899.528034,0.9752591972315033
899.647036,0.9763901779178003
899.766038,0.9790368467795292
899.88504,0.9853779557373176
900.004042,0.9815974336940181
900.123044,0.9828910491730058
900.242046,0.9646113547084023
900.361048,0.9720500345228309
900.48005,0.9730225707444199
900.599052,0.9778275047642341
900.718054,0.9737010038827117
900.837056,0.9682141372528011
900.956058,0.97036984174891
901.07506,0.9663927054485837
901.194062,0.9741938212629586
901.313064,0.9763901779178003
901.432066,0.975109993988666
901.551068,0.9652713745760848
901.67007,0.9585744941565106
901.789072,0.9731588034403903
901.908074,0.9746703185356443
902.027076,0.9731364210453097
902.146078,0.9609595139342273
902.26508,0.9636048259535178
902.384082,0.9604003982155739
902.503084,0.9660139537482311
902.622086,0.9697577315198536
902.741088,0.9498463920881385
902.86009,0.9721540494412237
902.979092,0.9592236688098801
903.098094,0.9564306467968271
903.217096,0.9608057727116237
903.336098,0.9637831093370237
903.4551,0.9478557033202403
903.574102,0.9634468077199108
903.693104,0.9654335537896861
903.812106,0.955350490569153
903.931108,0.9642140166875153
904.05011,0.9439547956001486
904.169112,0.944580845142122
904.288114,0.9453802986582678
904.407116,0.9487063113267756
904.526118,0.949172240501889
904.64512,0.9496004137281603
904.764122,0.9533959349126263
904.883124,0.9382076304939844
905.002126,0.9363630535362395
905.121128,0.9459694540871922
905.24013,0.9456649009586613
905.359132,0.9506493514920233
905.478134,0.9416345790456835
905.597136,0.9444778914410802
905.716138,0.9345052818897793
905.83514,0.9235244539968764
905.954142,0.9333658806219709
906.073144,0.9358921813545923
906.192146,0.945022067414185
906.311148,0.9450863310997099
906.43015,0.9495206506435035
906.549152,0.8978789673477215
906.668154,0.9367479778477704
906.787156,0.9278195644135907
906.906158,0.923887470435355
907.02516,0.9207985465869136
907.144162,0.9213935746213711
907.263164,0.9266132560340394
907.382166,0.9084949043703506
907.501168,0.9142447174354685
907.62017,0.9174180700397712
907.739172,0.9105039878298119
907.858174,0.9129711481833693
907.977176,0.9032372723527236
908.096178,0.9133555899560694
908.21518,0.9099623990956796
908.334182,0.9103282775167514
908.453184,0.9063751371258288
908.572186,0.8960312404870695
908.691188,0.8933561083934884
908.81019,0.9027947945051966
908.929192,0.8993077304714832
909.048194,0.9024427731839592
909.167196,0.9085594097984765
909.286198,0.8908760273220985
909.4052,0.8982561557180206
909.524202,0.8902704375473782
909.643204,0.8924899731118705
909.762206,0.9025239966885485
909.881208,0.8751587329425146
910.00021,0.8933561083934884
910.119212,0.8823910093100088
910.238214,0.885413952848838
910.357216,0.8873018945124943
910.476218,0.8864504934316687
910.59522,0.8873285139686194
910.714222,0.8813944706198884
910.833224,0.8781042119187754
910.952226,0.8691496144578243
911.071228,0.8892205379936323
911.19023,0.8884739063709012
911.309232,0.8777793734591864
911.428234,0.8784818779222721
911.547236,0.8716999572558487
911.666238,0.8787015258465992
911.78524,0.8700714015099773
911.904242,0.866918767814481
912.023244,0.8714123437287963
912.142246,0.8700104986434969
912.261248,0.8728513609586865
912.38025,0.8610092769413211
912.499252,0.8707503219477046
912.618254,0.8664161007166984
912.737256,0.8559870769289292
912.856258,0.8710202963913851
912.97526,0.87279899144813
913.094262,0.8643651259231401
913.213264,0.868949733033744
913.332266,0.8622845141139287
913.451268,0.8613882043810988
913.57027,0.8661475533524682
913.689272,0.8636911839964403
913.808274,0.8586361677341185
913.927276,0.8533802937095053
914.046278,0.8651174507965602
914.16528,0.8501095971381089
914.284282,0.8674737734087282
914.403284,0.8497866168613355
914.522286,0.866442093589611
914.641288,0.8670314745800779
914.76029,0.8543024422973161
914.879292,0.8440951953901118
914.998294,0.8577179183856531
915.117296,0.8588508536106685
915.236298,0.8535509868369909
915.3553,0.856740677092066
915.474302,0.8703672760823178
915.593304,0.8576321508822612
915.712306,0.8597703158486049
915.831308,0.8661475533524682
915.95031,0.8621896680340062
916.069312,0.8580524936117518
916.188314,0.8638984947568956
916.307316,0.8717348259515082
916.426318,0.8609403989543221
916.54532,0.8640972142625568
916.664322,0.8565864776485558
916.783324,0.8570748711197315
916.902326,0.8636220914654587
917.021328,0.8624483637368316
917.14033,0.8619569082476223
917.259332,0.862500112191094
917.378334,0.8733402946094682
917.497336,0.856389485413672
917.616338,0.8688975976138402
917.73534,0.8648493059514117
917.854342,0.8674130523698507
917.973344,0.8709419080922363
918.092346,0.8694886489148849
918.211348,0.8648925494977889
918.33035,0.8674737734087282
918.449352,0.8725546419410519
918.568354,0.86761258031673
918.687356,0.8761920297726197
918.806358,0.8729473798893364
918.92536,0.8790794487503144
919.044362,0.8631731247193674
919.163364,0.8750887230443124
919.282366,0.8844670665937769
919.401368,0.8849182598422386
919.52037,0.8835653701292253
919.639372,0.8717261086468353
919.758374,0.8704107955340992
919.877376,0.8810155524707625
919.996378,0.8742315561760964
920.11538,0.8792904531375281
920.234382,0.8878788282270718
920.353384,0.8848032279456943
920.472386,0.8796774260647094
920.591388,0.8877722891601564
920.71039,0.8841487157563921
920.829392,0.8982471732013761
920.948394,0.9068211834116834
921.067396,0.8844582219673343
921.186398,0.9011892491302785
921.3054,0.8980136592944672
921.424402,0.8919992385910228
921.543404,0.8934097113680652
921.662406,0.884944807788251
921.781408,0.9028309070192223
921.90041,0.9023525334187043
922.019412,0.9019195081370449
922.138414,0.9035896035890665
922.257416,0.8979777394664967
922.376418,0.9023074169199551
922.49542,0.9131537606736463
922.614422,0.9021540376966821
922.733424,0.9061984112054265
922.852426,0.9127657527828771
922.971428,0.9108008605174633
923.09043,0.9131053648068324
923.209432,0.9079545106853143
923.328434,0.9074834045568838
923.447436,0.9255288269683593
923.566438,0.9240731904811519
923.68544,0.9123970698977102
923.804442,0.9182340173388727
923.923444,0.9200732431392926
924.042446,0.9143571764518008
924.161448,0.9181320990195194
924.28045,0.9288936729015563
924.399452,0.9427482491674962
924.518454,0.928267809505678
924.637456,0.9260972761641624
924.756458,0.9304638999985855
924.87546,0.9293247795747962
924.994462,0.9262232339586566
925.113464,0.9369934379718386
925.232466,0.9447877310003827
925.351468,0.948801186701598
925.47047,0.945684760130102
925.589472,0.9521877949897413
925.708474,0.9437971683115283
925.827476,0.9450305726510654
925.946478,0.9373589366802632
926.06548,0.947048474189452
926.184482,0.9342941075596704
926.303484,0.9489008160566512
926.422486,0.9439491318883662
926.541488,0.9479012014859469
926.66049,0.9532119472525685
926.779492,0.9531023341815068
926.898494,0.9573856410451955
927.017496,0.9513464329157976
927.136498,0.9591143235444344
927.2555,0.951244644293264
927.374502,0.946859083434321
927.493504,0.9544232954688813
927.612506,0.9563818700776574
927.731508,0.9652356601959455
927.85051,0.9625887589317331
927.969512,0.9636356618013192
928.088514,0.9474387385497559
928.207516,0.9544099336362778
928.326518,0.9669939886910754
928.44552,0.9720840568694269
928.564522,0.9770367622113696
928.683524,0.9609460605952058
928.802526,0.9580196401701239
928.921528,0.960155527336393
929.04053,0.9633909294255492
929.159532,0.9490735317218223
929.278534,0.9686160295066357
929.397536,0.960558877355449
929.516538,0.986665700061519
929.63554,0.9703931309045807
929.754542,0.9619151825797085
929.873544,0.9664777517486455
929.992546,0.9646721271380604
930.111548,0.9749169413227009
930.23055,0.9649837665621835
930.349552,0.9701321302585281
930.468554,0.9708570896984708
930.587556,0.959287938948716
930.706558,0.9829274168146225
930.82556,0.9642506575163207
930.944562,0.977375852796671
931.063564,0.9801751488208909
931.182566,0.9673557120809035
931.301568,0.9732522311699798
931.42057,0.9694755730760259
931.539572,0.9723932287552358
931.658574,0.9683012804465387
931.777576,0.9742912455162164
931.896578,0.9842345957795919
932.01558,0.9773934457203571
932.134582,0.979982073335133
932.253584,0.9725857816766394
932.372586,0.9692167576514114
932.491588,0.9805731807263215
932.61059,0.9707386523583523
932.729592,0.9854715710897715
932.848594,0.9699371532961872
