nu,[0]Trifluoroaceticacid-PNNL(x-sec)-X=0.01-T=298.16K-P=1.0atm-L=15cm
2057.51135,0.9554689613750217
2057.641553,0.9554746942059884
2057.771755,0.9554355205465915
2057.901958,0.9558005666348041
2058.032161,0.9554689613750217
2058.162363,0.9559114459314085
2058.292566,0.9558129921229358
2058.422768,0.9563455282570934
2058.552971,0.9562097368335002
2058.683174,0.956704225081641
2058.813376,0.956423951805732
2058.943579,0.9568984557530786
2059.073781,0.9566009066046304
2059.203984,0.9573923427681388
2059.334187,0.9572430012116112
2059.464389,0.9572018406475176
2059.594592,0.957270761661171
2059.724794,0.9573473463854519
2059.854997,0.9579650346069075
2059.9852,0.9578826531563844
2060.115402,0.9580847877206471
2060.245605,0.9581604794086593
2060.375808,0.9585380690178147
2060.50601,0.9587077452719364
2060.636213,0.9586320103516286
2060.766415,0.9589378627437937
2060.896618,0.9593263112337145
2061.026821,0.9594491128606889
2061.157023,0.9597235545502579
2061.287226,0.9600470358916859
2061.417428,0.9601200022390999
2061.547631,0.9601708899477309
2061.677834,0.9601219224810246
2061.808036,0.9601881731792985
2061.938239,0.9601737704647215
2062.068441,0.9607702235556967
2062.198644,0.9603802300189782
2062.328847,0.9610210173112061
2062.459049,0.9614074254229921
2062.589252,0.9611786376825624
2062.719454,0.9615353011141182
2062.849657,0.9613285932462707
2062.97986,0.9615958797462953
2063.110062,0.9620209990695925
2063.240265,0.9621787834514056
2063.370467,0.9622172713724969
2063.50067,0.9623548782809627
2063.630873,0.962412621305933
2063.761075,0.9627716681717577
2063.891278,0.9627822587183555
2064.02148,0.9631241070946972
2064.151683,0.9629055027349203
2064.281886,0.9633706984284575
2064.412088,0.9634583691509718
2064.542291,0.9634391001762792
2064.672493,0.9638341911954759
2064.802696,0.9636106075998184
2064.932899,0.9637985299901379
2065.063101,0.963867925982523
2065.193304,0.9641204924638948
2065.323506,0.9644358114167695
2065.453709,0.9642468005214047
2065.583912,0.9641147077582941
2065.714114,0.9642207662092553
2065.844317,0.9643085142914576
2065.974519,0.9641233848297107
2066.104722,0.9642275157782423
2066.234925,0.9645322598202509
2066.365127,0.9643683032727829
2066.49533,0.9644068787764187
2066.625533,0.9644927148082766
2066.755735,0.9647232561157046
2066.885938,0.9647222913929309
2067.01614,0.9648390298527239
2067.146343,0.9651980167392501
2067.276546,0.9652559303576457
2067.406748,0.9649171849793818
2067.536951,0.965394937219871
2067.667153,0.9655194811996863
2067.797356,0.9653698372778039
2067.927559,0.9657251587530638
2068.057761,0.9661327807722543
2068.187964,0.9661859195364993
2068.318166,0.9662129731209949
2068.448369,0.9667339022913067
2068.578572,0.9668218790792984
2068.708774,0.9667977088344507
2068.838977,0.9673112147415944
2068.969179,0.9670413725574166
2069.099382,0.9672734903398501
2069.229585,0.9675124364005877
2069.359787,0.967582099803861
2069.48999,0.9678985508874293
2069.620192,0.9680040575794862
2069.750395,0.9681328106810357
2069.880598,0.9682112326147463
2070.0108,0.9680243858781418
2070.141003,0.9684630002636022
2070.271205,0.9684194204091444
2070.401408,0.9685801913765535
2070.531611,0.9686857723714732
2070.661813,0.9687690829301998
2070.792016,0.969096582224493
2070.922218,0.9692409883732355
2071.052421,0.9688107408964057
2071.182624,0.9688969688894342
2071.312826,0.9689366944795277
2071.443029,0.9692099731578536
2071.573231,0.9688213978731688
2071.703434,0.9692031887117871
2071.833637,0.9692836359149629
2071.963839,0.9693059296949664
2072.094042,0.9696219749406231
2072.224244,0.969653972993761
2072.354447,0.969760640797412
2072.48465,0.970069073719421
2072.614852,0.9702534043542835
2072.745055,0.9701622048207195
2072.875258,0.9705755819630528
2073.00546,0.9704581494224473
2073.135663,0.9704241839816162
2073.265865,0.9704300065441878
2073.396068,0.9702233269649504
2073.526271,0.9706270238320944
2073.656473,0.9704581494224473
2073.786676,0.9708570896984708
2073.916878,0.9708095188665705
2074.047081,0.9708250519431367
2074.177284,0.9708891285110685
2074.307486,0.9713465249990143
2074.437689,0.9710318597034452
2074.567891,0.9712493952030851
2074.698094,0.9712765905668841
2074.828297,0.9713134997785963
2074.958499,0.970986222278527
2075.088702,0.9714970953792922
2075.218904,0.9714494931878818
2075.349107,0.9717370847993241
2075.47931,0.9716292279690761
2075.609512,0.9713105858424678
2075.739715,0.9717837292988535
2075.869917,0.9717127916758694
2076.00012,0.9719839373678122
2076.130323,0.971866334426512
2076.260525,0.9721550215957593
2076.390728,0.9723582232291038
2076.52093,0.9721501608328033
2076.651133,0.9722065471773197
2076.781336,0.9724564363693301
2076.911538,0.9724389323110124
2077.041741,0.9725031153985635
2077.171943,0.9724642160519397
2077.302146,0.972676236360413
2077.432349,0.9728912215636386
2077.562551,0.9730546810190711
2077.692754,0.9731529645050865
2077.822956,0.9730254898165107
2077.953159,0.9733680550768748
2078.083362,0.9732288733967261
2078.213564,0.9734001767526972
2078.343767,0.9732833757396877
2078.473969,0.973521859379797
2078.604172,0.9734683171499559
2078.734375,0.9737204780975308
2078.864577,0.9735578803549779
2078.99478,0.973799352650633
2079.124982,0.974015560105061
2079.255185,0.9739366680398642
2079.385388,0.9738899202017554
2079.51559,0.9739386159151482
2079.645793,0.9742288928718092
2079.775996,0.9743730894182355
2079.906198,0.9744676081919955
2080.036401,0.9743341152741469
2080.166603,0.974543619629842
2080.296806,0.9745806529910174
2080.427009,0.9746342564010122
2080.557211,0.9747161291171558
2080.687414,0.9747307499687486
2080.817616,0.9743964746530033
2080.947819,0.974811655978549
2081.078022,0.9749266905408601
2081.208224,0.9747716895199718
2081.338427,0.9750807411276415
2081.468629,0.9749959127932495
2081.598832,0.9751928818608397
2081.729035,0.9751831299807806
2081.859237,0.9751275461265266
2081.98944,0.9751714278534338
2082.119642,0.9754835326444501
2082.249845,0.9756708434639811
2082.380048,0.9754376859958205
2082.51025,0.9756757218303943
2082.640453,0.9756162074265705
2082.770655,0.9755732812578264
2082.900858,0.9758542868256881
2083.031061,0.975645476351825
2083.161263,0.9759225990166647
2083.291466,0.9759274786418588
2083.421668,0.9760114120141052
2083.551871,0.9758708764895758
2083.682074,0.9762154197172785
2083.812276,0.9762163959331864
2083.942479,0.9762505641049836
2084.072681,0.9763726030527721
2084.202884,0.9760992569941513
2084.333087,0.9763257382925887
2084.463289,0.9760729026699975
2084.593492,0.9763062119730868
2084.723694,0.9765444597538554
2084.853897,0.9765483659395068
2084.9841,0.9764917277768049
2085.114302,0.9764595040814822
2085.244505,0.9764897747953023
2085.374707,0.9766147734862216
2085.50491,0.9768423512402227
2085.635113,0.9764341164644165
2085.765315,0.9767642069779356
2085.895518,0.9768736106956111
2086.025721,0.9767290440994201
2086.155923,0.9765288351674963
2086.286126,0.9767143932736401
2086.416328,0.9767788585509268
2086.546531,0.9770768215398309
2086.676734,0.9765884052433104
2086.806936,0.9768990097396753
2086.937139,0.9770738903137631
2087.067341,0.9772771428204763
2087.197544,0.9768745875697101
2087.327747,0.9771022258674458
2087.457949,0.9768814257157566
2087.588152,0.9770045205302073
2087.718354,0.9768462586174425
2087.848557,0.9767886263883515
2087.97876,0.9771354479078967
2088.108962,0.9772351208068147
2088.239165,0.9772439159624802
2088.369367,0.9773856266040679
2088.49957,0.9771178596281294
2088.629773,0.9773465319609018
2088.759975,0.9769273402217477
2088.890178,0.977440361731727
2089.02038,0.9775684148064071
2089.150583,0.9775889439586735
2089.280786,0.9776348917188034
2089.410988,0.9772820292184063
2089.541191,0.9774511136348414
2089.671393,0.9774374294150403
2089.801596,0.9773426225825927
2089.931799,0.9774696853824315
2090.062001,0.9776221825478209
2090.192204,0.9777062616708704
2090.322406,0.9774902124613581
2090.452609,0.9776055631119831
2090.582812,0.9775908991385165
2090.713014,0.9776016526975515
2090.843217,0.9776798639581761
2090.973419,0.9774237453868169
2091.103622,0.9778216378168063
2091.233825,0.9777258159916464
2091.364027,0.9780103756055157
2091.49423,0.9775126949947929
2091.624432,0.9775498411829758
2091.754635,0.9774950999246391
2091.884838,0.9773817170693806
2092.01504,0.9777316823641414
2092.145243,0.9777551482061072
2092.275446,0.9776084959330716
2092.405648,0.9777179942164056
2092.535851,0.9776974623541124
2092.666053,0.977839238764695
2092.796256,0.9773836718347695
2092.926459,0.9777150610668227
2093.056661,0.9776485787030961
2093.186864,0.9774960774202278
2093.317066,0.9777082170853492
2093.447269,0.9776476010550063
2093.577472,0.9777854590855177
2093.707674,0.9777463484493722
2093.837877,0.977822615638933
2093.968079,0.9777483039440247
2094.098282,0.9776867077411769
2094.228485,0.9777297269027322
2094.358687,0.9776759532465417
2094.48889,0.9776084959330716
2094.619092,0.9778695522509534
2094.749295,0.9777903480250355
2094.879498,0.9777747035046236
2095.0097,0.9775449534459892
2095.139903,0.977700395450899
2095.270105,0.9776730202230814
2095.400308,0.9776847523697169
2095.530511,0.977525402742428
2095.660713,0.9777199496543495
2095.790916,0.9775772129617321
2095.921118,0.9773660790870117
2096.051321,0.9774110389607188
2096.181524,0.9780318920704593
2096.311726,0.9775097624611068
2096.441929,0.9776280482985134
2096.572131,0.977537133117643
2096.702334,0.977553751390161
2096.832537,0.9776104511520187
2096.962739,0.9774012648991997
2097.092942,0.9777219050962043
2097.223144,0.9775830784426063
2097.353347,0.9776505340022088
2097.48355,0.9776984400520635
2097.613752,0.9776779086004035
2097.743955,0.9777649258064771
2097.874157,0.9774638205819136
2098.00436,0.9774716403237572
2098.134563,0.9772175307329514
2098.264765,0.9772566202159652
2098.394968,0.9775068299362182
2098.525171,0.9774257002362625
2098.655373,0.9770406703662348
2098.785576,0.9775410432739958
2098.915778,0.9771618309211593
2099.045981,0.9774462263914914
2099.176184,0.9771481507512878
2099.306386,0.9773357812081795
2099.436589,0.9772966885587894
2099.566791,0.9771970093802809
2099.696994,0.9773543507644327
2099.827197,0.9773875813772759
2099.957399,0.9772566202159652
2100.087602,0.976862865144994
2100.217804,0.9771374021807469
2100.348007,0.9771051571785203
2100.47821,0.9769771647866146
2100.608412,0.9770084285561055
2100.738615,0.9767202535775806
2100.868817,0.9770396933260529
2100.99902,0.9769224555972582
2101.129223,0.976690952409493
2101.259425,0.9769664180969089
2101.389628,0.9770142906242629
2101.51983,0.9766548155127905
2101.650033,0.9768150000373066
2101.780236,0.9765708268102224
2101.910438,0.9769693490005595
2102.040641,0.9767007193678517
2102.170843,0.9766538388584634
2102.301046,0.9763520994433966
2102.431249,0.9764897747953023
2102.561451,0.9764614570024432
2102.691654,0.9763882251393973
2102.821856,0.9760494772014401
2102.952059,0.9761509916257276
2103.082262,0.9760602138047405
2103.212464,0.9759157675823815
2103.342667,0.9758006163158652
2103.472869,0.9758581902506422
2103.603072,0.9759704203956306
2103.733275,0.9758845387774825
2103.863477,0.9761158508225674
2103.99368,0.9758611178296043
2104.123882,0.9758747799808888
2104.254085,0.9756532815468565
2104.384288,0.9756679164558413
2104.51449,0.9756532815468565
2104.644693,0.9754601213206037
2104.774895,0.975703041133074
2104.905098,0.9755918173262623
2105.035301,0.9752211628644863
2105.165503,0.975356728027685
2105.295706,0.9751207202575943
2105.425909,0.9756113293577285
2105.556111,0.9751421731494209
2105.686314,0.9753147885900842
2105.816516,0.9754074478962477
2105.946719,0.974972513172139
2106.076922,0.9751909314770264
2106.207124,0.9747950843212568
2106.337327,0.9748974431788565
2106.467529,0.9745192563438936
2106.597732,0.9745017151551506
2106.727935,0.974701508484874
2106.858137,0.9746410788646855
2106.98834,0.9749764130699915
2107.118542,0.9744598124823128
2107.248745,0.9744939191726133
2107.378948,0.9743233976578258
2107.50915,0.9743360639443261
2107.639353,0.974415962777377
2107.769555,0.9743292436157497
2107.899758,0.9743019627788619
2108.029961,0.9741051736587509
2108.160163,0.9740184821561243
2108.290366,0.9741061477644116
2108.420568,0.9740535474526535
2108.550771,0.9739006330497981
2108.680974,0.9738051954642774
2108.811176,0.9735929290695439
2108.941379,0.9736562146666929
2109.071581,0.9735715102607121
2109.201784,0.9731101467166465
2109.331987,0.9732707231380452
2109.462189,0.9735374358541585
2109.592392,0.9733661083427114
2109.722594,0.9730595463046394
2109.852797,0.9732454184282063
2109.983,0.9732405522132797
2110.113202,0.9735569067975844
2110.243405,0.9728931673480274
2110.373607,0.9731763204565049
2110.50381,0.9731286359850816
2110.634013,0.9726285763925101
2110.764215,0.972939867340851
2110.894418,0.9727122260469634
2111.02462,0.9729174899812428
2111.154823,0.9725352085309055
2111.285026,0.9726684549816477
2111.415228,0.9729495967881716
2111.545431,0.9724583812841477
2111.675634,0.9722707149269458
2111.805836,0.9723630850323745
2111.936039,0.972623713261786
2112.066241,0.9721851588685541
2112.196444,0.9723932287552358
2112.326647,0.9721190525253922
2112.456849,0.9721900198065008
2112.587052,0.972186131054199
2112.717254,0.9721657153598124
2112.847457,0.9721540494412237
2112.97766,0.9719907412791874
2113.107862,0.9718449536023446
2113.238065,0.9717662373491541
2113.368267,0.972040314071088
2113.49847,0.9721676596931875
2113.628673,0.9715204115893746
2113.758875,0.9716243698350817
2113.889078,0.9714718367831755
2114.01928,0.971774983284647
2114.149483,0.9718634188318822
2114.279686,0.9715767614073758
2114.409888,0.9713931507512233
2114.540091,0.9716408875897694
2114.670293,0.9715991079298721
2114.800496,0.9716438025168045
2114.930699,0.971528183783756
2115.060901,0.9716982160933114
2115.191104,0.9715534438449138
2115.321306,0.9715068103988209
2115.451509,0.9716612922626571
2115.581712,0.9715019528769128
2115.711914,0.9715262407293316
2115.842117,0.9713164137234664
2115.972319,0.9712289991799449
2116.102522,0.9715048673871431
2116.232725,0.9713523530956485
2116.362927,0.9716729522681241
2116.49313,0.9715165255155005
2116.623332,0.9714164644666048
2116.753535,0.9713970363315975
2116.883738,0.9715417852735393
2117.01394,0.9713795513423089
2117.144143,0.9717885882296473
2117.274345,0.9714679509036
2117.404548,0.9714912664142068
2117.534751,0.971429092962728
2117.664953,0.9716010511300313
2117.795156,0.9713678948576319
2117.925359,0.9715437283590529
2118.055561,0.9714339501203356
2118.185764,0.9714796085889569
2118.315966,0.9718128832480395
2118.446169,0.971580647722194
2118.576372,0.9717234805753667
2118.706574,0.9713076719150812
2118.836777,0.971424235829406
2118.966979,0.9718187141428316
2119.097182,0.9714417216230226
2119.227385,0.9717681808835723
2119.357587,0.9718245450726093
2119.48779,0.9716107671891228
2119.617992,0.9716000795294659
2119.748195,0.971764293818623
2119.878398,0.9720014332361471
2120.0086,0.9719470026799557
2120.138803,0.9721404393798022
2120.269005,0.9719596380731204
2120.399208,0.9719586661139683
2120.529411,0.9722133526469691
2120.659613,0.97226099226841
2120.789816,0.9724603262028552
2120.920018,0.9721793257751001
2121.050221,0.9720082372699939
2121.180424,0.9720305937165492
2121.310626,0.9721248852572055
2121.440829,0.972467133448964
2121.571031,0.9720898893912656
2121.701234,0.9725488241191338
2121.831437,0.9722483529576662
2121.961639,0.9724593537430153
2122.091842,0.9725459064770379
2122.222044,0.9724943629099112
2122.352247,0.9723698915977926
2122.48245,0.9725225656553734
2122.612652,0.972874682553454
2122.742855,0.9727112533352237
2122.873057,0.9728007468871709
2123.00326,0.9729184628992192
2123.133463,0.9730906847083329
2123.263665,0.9726587283457311
2123.393868,0.973079980769673
2123.52407,0.9729875425623842
2123.654273,0.9732386057341218
2123.784476,0.9728883028943519
2123.914678,0.9734634498205385
2124.044881,0.9731870254549073
2124.175084,0.9730108945436283
2124.305286,0.9734848662520145
2124.435489,0.9730371661924466
2124.565691,0.9730147865949906
2124.695894,0.9733544280194935
2124.826097,0.9734916806699286
2124.956299,0.9735481448248522
2125.086502,0.9734303526259
2125.216704,0.973950303248663
2125.346907,0.9737730604230581
2125.47711,0.9735238064254628
2125.607312,0.9735072566614269
2125.737515,0.9735617745942878
2125.867717,0.9738431746074889
2125.99792,0.9737107409414357
2126.128123,0.9740623139740299
2126.258325,0.9738334362244349
2126.388528,0.9740408848388438
2126.51873,0.9741149147591929
2126.648933,0.9739532251039555
2126.779136,0.9738714164690576
2126.909338,0.9737341102796493
2127.039541,0.9741343972523123
2127.169743,0.9740817954151231
2127.299946,0.9743165774179131
2127.430149,0.9740243262845496
2127.560351,0.9740496512462561
2127.690554,0.9740788731741202
2127.820756,0.9740934844668022
2127.950959,0.9739912100204356
2128.081162,0.974477352916801
2128.211364,0.9742805283714602
2128.341567,0.9742113569095617
2128.471769,0.974303911384736
2128.601972,0.9742707856148903
2128.732175,0.9745923480290234
2128.862377,0.9747687652092898
2128.99258,0.9743146287867069
2129.122782,0.9744890467151986
2129.252985,0.9746167131422867
2129.383188,0.9743263206324033
2129.51339,0.9745241289523568
2129.643593,0.9747375731078793
2129.773795,0.9743058599945075
2129.903998,0.9744062186664698
2130.034201,0.9744335024225632
2130.164403,0.9744461701404348
2130.294606,0.974435451291517
2130.424808,0.9741480352293395
2130.555011,0.9743097572257419
2130.685214,0.9741149147591929
2130.815416,0.974502689657353
2130.945619,0.9741597250759012
2131.075822,0.9742551974070265
2131.206024,0.9745562887792465
2131.336227,0.9744539657409782
2131.466429,0.9745631106971446
2131.596632,0.9741178371083207
2131.726835,0.9742542231523161
2131.857037,0.9742873483590286
2131.98724,0.9743000141768849
2132.117442,0.9744666337248745
2132.247645,0.9743185260530166
2132.377848,0.9744130395338735
2132.50805,0.9743097572257419
2132.638253,0.9739727043632496
2132.768455,0.9740876399234291
2132.898658,0.9742590944356101
2133.028861,0.9739444595643746
2133.159063,0.9739688084802239
2133.289266,0.9737195043775396
2133.419468,0.9738451222957859
2133.549671,0.9740126380627637
2133.679874,0.9737058723999024
2133.810076,0.9738139597504758
2133.940279,0.9740925103738048
2134.070481,0.9735228329021431
2134.200684,0.9735851403572662
2134.330887,0.9737555326657208
2134.461089,0.9737613752164445
2134.591292,0.9737097672311816
2134.721494,0.973601691445336
2134.851697,0.9735968234490489
2134.9819,0.9737136620780402
2135.112102,0.9738081168842458
2135.242305,0.973550091923089
2135.372507,0.9737876671285145
2135.50271,0.9734965481405007
2135.632913,0.973426458912277
2135.763115,0.9731996769684729
2135.893318,0.9735111506982417
2136.02352,0.973415751280121
2136.153723,0.9730147865949906
2136.283926,0.9732804558939403
2136.414128,0.9734371666622176
2136.544331,0.9732210875968822
2136.674533,0.9731938377879287
2136.804736,0.9729933805051534
2136.934939,0.9734663702152685
2137.065141,0.973163669246572
2137.195344,0.9731802131695722
2137.325547,0.972745298824883
2137.455749,0.9728104749432799
2137.585952,0.9726217680163046
2137.716154,0.972670400320503
2137.846357,0.9730595463046394
2137.97656,0.9729544615483174
2138.106762,0.9727842094150426
2138.236965,0.9727842094150426
2138.367167,0.9726509471070294
2138.49737,0.9727910189283419
2138.627573,0.9727871277720485
2138.757775,0.9724836655307549
2138.887978,0.9728046380979408
2139.01818,0.9727443260800706
2139.148383,0.9726091240155067
2139.278586,0.9726616463262932
2139.408788,0.9727024989733384
2139.538991,0.9725546594295844
2139.669193,0.9723319699114981
2139.799396,0.9724963079005821
2139.929599,0.9723786429661981
2140.059801,0.9724895004502528
2140.190004,0.972133634420544
2140.320206,0.9722308526448162
2140.450409,0.9720296216864415
2140.580612,0.9723630850323745
2140.710814,0.9720364259176081
2140.841017,0.9718255168976403
2140.971219,0.9723436379651451
2141.101422,0.9722648813201572
2141.231625,0.9721977973577693
2141.361827,0.9719713016587587
2141.49203,0.9720082372699939
2141.622232,0.9720821127032573
2141.752435,0.9720996103387641
2141.882638,0.9718352352014007
2142.01284,0.9720743360774622
2142.143043,0.9722716871981469
2142.273245,0.9721521051350692
2142.403448,0.9720247615504835
2142.533651,0.9715340129703464
2142.663853,0.9717652655834027
2142.794056,0.9718157986910624
2142.924258,0.9719236762318099
2143.054461,0.9717468022187591
2143.184664,0.9722648813201572
2143.314866,0.9719683857492275
2143.445069,0.9720237895262079
2143.575272,0.9719178447072471
2143.705474,0.9719635259194483
2143.835677,0.9716389443099375
2143.965879,0.9717040463000985
2144.096082,0.9714834945151631
2144.226285,0.9718284323785642
2144.356487,0.9717526327170639
2144.48669,0.9718031651677975
2144.616892,0.9718595313859818
2144.747095,0.9716846124135121
2144.877298,0.9717069614166102
2145.0075,0.9714310358228567
2145.137703,0.9716418592311428
2145.267905,0.9716923859215054
2145.398108,0.9714494931878818
2145.528311,0.9716088239695315
2145.658513,0.9718828562946328
2145.788716,0.9718702218996247
2145.918918,0.9718974346468146
2146.049121,0.9717817857333384
2146.179324,0.9715165255155005
2146.309526,0.9716943293082206
2146.439729,0.9718060805816661
2146.569931,0.9719129851301724
2146.700134,0.971605909147432
2146.830337,0.971748745714307
2146.960539,0.9714941808923777
2147.090742,0.9717341695924425
2147.220944,0.9717817857333384
2147.351147,0.97193436745105
2147.48135,0.9719168727898883
2147.611552,0.9716525473503789
2147.741755,0.9714961238826825
2147.871957,0.9718371788738147
2148.00216,0.9716068807538268
2148.132363,0.9717312543943065
2148.262565,0.9716593489420159
2148.392768,0.9716904425386769
2148.52297,0.9716836407293855
2148.653173,0.9715087534143848
2148.783376,0.9715544153988435
2148.913578,0.9719858813376309
2149.043781,0.9714630935759889
2149.173983,0.9718439817578769
2149.304186,0.9717341695924425
2149.434389,0.9718556439556311
2149.564591,0.9717545762242729
2149.694794,0.9720335098127045
2149.824996,0.9718468972941955
2149.955199,0.9717691526522391
2150.085402,0.9717934471847358
2150.215604,0.9714698938414448
2150.345807,0.971605909147432
2150.47601,0.9715204115893746
2150.606212,0.9718478691415787
2150.736415,0.9714980668768732
2150.866617,0.9711629578534312
2150.99682,0.9715194400694488
2151.127023,0.9716612922626571
2151.257225,0.9716272847125635
2151.387428,0.9713261269361697
2151.51763,0.9716311712294754
2151.647833,0.9716875274717219
2151.778036,0.9715748182557961
2151.908238,0.9716117388003758
2152.038441,0.9715417852735393
2152.168643,0.9714902949234261
2152.298846,0.9713319549104152
2152.429049,0.9714028647313007
2152.559251,0.97116781368036
2152.689454,0.971165871346675
2152.819656,0.9715349845048451
2152.949859,0.971183352489689
2153.080062,0.9711950067598444
2153.210264,0.9713610953061663
2153.340467,0.9714533789936262
2153.470669,0.9711105164696372
2153.600872,0.9711581020507815
2153.731075,0.971293102409274
2153.861277,0.9713610953061663
2153.99148,0.971201805148686
2154.121682,0.9712581364869777
2154.251885,0.9709269939254511
2154.382088,0.9710794414303134
2154.51229,0.9711600443689278
2154.642493,0.9708978665525462
2154.772695,0.9708803905482327
2154.902898,0.9709007792505149
2155.033101,0.9706969114937359
2155.163303,0.9709648608166138
2155.293506,0.9706639083598015
2155.423708,0.9710386569502535
2155.553911,0.9705202607315511
2155.684114,0.9703979828823651
2155.814316,0.9707231206641684
2155.944519,0.9709163137872588
2156.074721,0.9704203022926436
2156.204924,0.9705202607315511
2156.335127,0.9701612346589997
2156.465329,0.9701864591790181
2156.595532,0.9703979828823651
2156.725735,0.9702631069368398
2156.855937,0.9701301899962078
2156.98614,0.9698673203351668
2157.116342,0.9703756639854272
2157.246545,0.9698023414015229
2157.376748,0.9700642233861783
2157.50695,0.9704571789647831
2157.637153,0.9700196014582148
2157.767355,0.9700128113447699
2157.897558,0.9696733662671531
2158.027761,0.9696743359410042
2158.157963,0.9699895313166591
2158.288166,0.9700166914037754
2158.418368,0.9696675482444095
2158.548571,0.9695541037778956
2158.678774,0.9701874293659625
2158.808976,0.9695347128897296
2158.939179,0.9697102145551842
2159.069381,0.9694426114668919
2159.199584,0.9692031887117871
2159.329787,0.9692342037100632
2159.459989,0.9692283883222871
2159.590192,0.9691983427079586
2159.720394,0.9689231294607604
2159.850597,0.9693427640201426
2159.9808,0.9689696388871918
2160.111002,0.9692380806546319
2160.241205,0.9691421308342416
2160.371407,0.9688417433361508
2160.50161,0.96906266443768
2160.631813,0.9689425081171356
2160.762015,0.9688146161471197
2160.892218,0.9689386323548546
2161.02242,0.9686915845035439
2161.152623,0.9690219646604749
2161.282826,0.9687700516997672
2161.413028,0.9686373392936917
2161.543231,0.9685307950464104
2161.673433,0.9687797394487228
2161.803636,0.9684097362633611
2161.933839,0.96888727996819
2162.064041,0.9683816527882219
2162.194244,0.9685288579867574
2162.324446,0.9685889086375035
2162.454649,0.9686412138507979
2162.584852,0.9686354020209503
2162.715054,0.9689337876738046
2162.845257,0.9686237784658676
2162.97546,0.9684659056569611
2163.105662,0.9684949600699448
2163.235865,0.968712895952828
2163.366067,0.968551134406669
2163.49627,0.9681240975249489
2163.626473,0.9686092492181602
2163.756675,0.9682276923456081
2163.886878,0.9683864947085906
2164.01708,0.9683225833090392
2164.147283,0.9683584119074466
2164.277486,0.9684232940945734
2164.407688,0.9683274249340599
2164.537891,0.9685259524045418
2164.668093,0.9685414489437523
2164.798296,0.96831580507468
2164.928499,0.9682548031005426
2165.058701,0.9681502372284665
2165.188904,0.9683952102262627
2165.319106,0.9685133616490006
2165.449309,0.9683080585792253
2165.579512,0.9680766606063841
2165.709714,0.9682470570931019
2165.839917,0.9683603486262072
2165.970119,0.9683758425157359
2166.100322,0.9682838511803546
2166.230525,0.9682092961942175
2166.360727,0.9683826211703589
2166.49093,0.9685530715108748
2166.621132,0.9689706078573151
2166.751335,0.9684436311972883
2166.881538,0.9683467916762253
2167.01174,0.9684174835722404
2167.141943,0.9681541098371605
2167.272145,0.9686983653683683
2167.402348,0.9688824355439013
2167.532551,0.9689977394141752
2167.662753,0.9684077994458254
2167.792956,0.9687303329418876
2167.923158,0.968707083692889
2168.053361,0.9688688712847536
2168.183564,0.9683206466658093
2168.313766,0.9688582137857858
2168.443969,0.9684116730847705
2168.574171,0.9684726849420282
2168.704374,0.9689211916164393
2168.834577,0.9686344333860326
2168.964779,0.9689211916164393
2169.094982,0.9686199039785027
2169.225185,0.9689463838949195
2169.355387,0.9688088032768615
2169.48559,0.9688582137857858
2169.615792,0.9692041579154604
2169.745995,0.9688446498657406
2169.876198,0.968931849808167
2170.0064,0.9691993119067859
2170.136603,0.9690209956389947
2170.266805,0.9691334085943142
2170.397008,0.9689802976118425
2170.527211,0.9692090039483651
2170.657413,0.9691779897564684
2170.787616,0.9695046577794866
2170.917818,0.9690122744892792
2171.048021,0.969201250307348
2171.178224,0.9691140261199677
2171.308426,0.969488176340397
2171.438629,0.9694135286247927
2171.568831,0.9692923595069423
2171.699034,0.9695240480665445
2171.829237,0.9692264498674489
2171.959439,0.9693669978921652
2172.089642,0.9695637993674112
2172.219844,0.9694949627813839
2172.350047,0.969572525480873
2172.48025,0.9699002963846478
2172.610452,0.9697664593787125
2172.740655,0.9695201699781083
2172.870857,0.9696151876105541
2173.00106,0.9698294962472481
2173.131263,0.9698071904253525
2173.261465,0.9697848851164846
2173.391668,0.9698624710106883
2173.52187,0.9697945830138253
2173.652073,0.969740276037786
2173.782276,0.9697800362041814
2173.912478,0.9699982612617256
2174.042681,0.9700894453838709
2174.172883,0.9702466126042242
2174.303086,0.9698343454068523
2174.433289,0.9700807146181509
2174.563491,0.9698091300416729
2174.693694,0.969992441289618
2174.823896,0.9697683989135708
2174.954099,0.9699662518472623
2175.084302,0.9699439428800238
2175.214504,0.9698479231827322
2175.344707,0.9699487926118626
2175.474909,0.9702689285329462
2175.605112,0.9699875913395365
2175.735315,0.9700642233861783
2175.865517,0.9701903399326164
2175.99572,0.9702796015498616
2176.125923,0.9703368497351579
2176.256125,0.970262136674218
2176.386328,0.9700816846993505
2176.51653,0.9703523752489575
2176.646733,0.9703378200724928
2176.776936,0.9701321302585281
2176.907138,0.9704038052877296
2177.037341,0.9703533456018179
2177.167543,0.9702708690727438
2177.297746,0.9704105981381416
2177.427949,0.9706512898110137
2177.558151,0.9706279944596036
2177.688354,0.9704697949901137
2177.818556,0.9706726443742888
2177.948759,0.9706085820938386
2178.078962,0.9705144376274559
2178.209164,0.9705484062272199
2178.339367,0.9710590489761649
2178.469569,0.9707337986772248
2178.599772,0.97067555639659
2178.729975,0.9705270543971539
2178.860177,0.9706959407973098
2178.99038,0.9707007942891475
2179.120582,0.971037685912082
