nu,[0]HFE-449s1-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
946.357188,0.9999629996845285
946.598242,0.9999601167953561
946.839296,0.9999748043174166
947.08035,0.9999616687346617
947.321404,0.9999662465696598
947.562458,0.9999723403825342
947.803512,0.9999590458386446
948.044566,0.9999603637855355
948.28562,0.9999580218811059
948.526674,0.9999583068691827
948.767728,0.9999565769428083
949.008782,0.9999636166618897
949.249836,0.9999561599610026
949.49089,0.9999438335773926
949.731944,0.9999447235278005
949.972998,0.9999443405490447
950.214052,0.9999475303765788
950.455106,0.9999494972753056
950.69616,0.9999392218470667
950.937214,0.9999462074468712
951.178268,0.9999457374722642
951.419322,0.9999452984961819
951.660376,0.9999467594173301
951.90143,0.9999428946305737
952.142484,0.9999439315718931
952.383538,0.9999345611412155
952.624592,0.9999418896884695
952.865646,0.9999424646552214
953.1067,0.9999453594928469
953.347754,0.9999438925740805
953.588808,0.9999453414938306
953.829862,0.9999430216233294
954.070916,0.9999352370972073
954.31197,0.9999305364127067
954.553024,0.9999332682266638
954.794078,0.9999453694923005
955.035132,0.9999326852657384
955.276186,0.9999411897293917
955.51724,0.9999413757184703
955.758294,0.9999356450708673
955.999348,0.9999346401360489
956.240402,0.9999386768803393
956.481456,0.99993937383784
956.72251,0.9999470844000797
956.963564,0.9999553209981363
957.204618,0.9999434885968295
957.445672,0.9999463834374193
957.686726,0.9999413937174153
957.92778,0.9999481523441361
958.168834,0.9999593278271353
958.409888,0.9999459544605128
958.650942,0.9999538930629575
958.891996,0.9999463364399404
959.13305,0.9999662745687151
959.374104,0.9999550000125298
959.615158,0.999956346952822
959.856212,0.9999513781820789
960.097266,0.9999676445234498
960.33832,0.9999379909226424
960.579374,0.9999455284836269
960.820428,0.9999533900862758
961.061482,0.9999659415800012
961.302536,0.9999589118441414
961.54359,0.9999645796273162
961.784644,0.9999489073052762
962.025698,0.9999513751822248
962.266752,0.9999748913152283
962.507806,0.9999587138522965
962.74886,0.9999663205671648
962.989914,0.9999546030304736
963.230968,0.9999647936197591
963.472022,0.9999679655131152
963.713076,0.9999658995814324
963.95413,0.9999571319188625
964.195184,0.9999546830268451
964.436238,0.9999541050532053
964.677292,0.9999611697539135
964.918346,0.9999648796167351
965.1594,0.9999691274765662
965.400454,0.9999576528966639
965.641508,0.9999636706599264
965.882562,0.9999614137444687
966.123616,0.9999638166546331
966.36467,0.9999602257910148
966.605724,0.9999522011424018
966.846778,0.9999600057997894
967.087832,0.9999656855887529
967.328886,0.9999478283609873
967.56994,0.9999580458800987
967.810994,0.9999538790636031
968.052048,0.9999577808912516
968.293102,0.9999527591158857
968.534156,0.9999631966772589
968.77521,0.9999460174571099
969.016264,0.9999455744811223
969.257318,0.9999405527670567
969.498372,0.9999463334401013
969.739426,0.9999334652135371
969.98048,0.9999420746777362
970.221534,0.999934402151633
970.462588,0.9999462824428397
970.703642,0.9999303104284311
970.944696,0.9999187473011794
971.18575,0.9999307094007045
971.426804,0.9999154595737433
971.667858,0.999915201595588
971.908912,0.9999229439689685
972.149966,0.9999108139773099
972.39102,0.9999073812893776
972.632074,0.9998962053870336
972.873128,0.9999024627570662
973.114182,0.9999008309175785
973.355236,0.9998899360574802
973.59629,0.9998869563899104
973.837344,0.9998878462896976
974.078398,0.9998906559784934
974.319452,0.9998740379338873
974.560506,0.9998728180883051
974.80156,0.9998600197981429
975.042614,0.999861359611467
975.283668,0.9998557204093014
975.524722,0.9998468317314572
975.765776,0.9998454819391455
976.00683,0.9998371732577132
976.247884,0.999839732844153
976.488938,0.999819706254871
976.729992,0.9998121676427065
976.971046,0.9998179465737366
977.2121,0.9997972305605022
977.453154,0.9997905019477823
977.694208,0.9997744354435107
977.935262,0.9997783445691957
978.176316,0.9997632580278044
978.41737,0.999759948816897
978.658424,0.9997581792433538
978.899478,0.9997376544186218
979.140532,0.9997308162364522
979.381586,0.9997213888193055
979.62264,0.9997170800294052
979.863694,0.9997091423073025
980.104748,0.9997010346990348
980.345802,0.999684499780665
980.586856,0.9996769921782628
980.82791,0.9996800511945391
981.068964,0.9996760824726137
981.310018,0.9996567389275673
981.551072,0.9996568288966778
981.792126,0.9996642663711522
982.03318,0.9996549395470568
982.274234,0.9996534200727034
982.515288,0.9996484718005211
982.756342,0.9996250003299593
982.997396,0.999628459038444
983.23845,0.9996318577809826
983.479504,0.999633387218895
983.720558,0.9996081467945295
983.961612,0.9996262898470415
984.202666,0.9996296785859079
984.44372,0.9996254701538199
984.684774,0.9996191525408121
984.925828,0.999627819276435
985.166882,0.9996401247706304
985.407936,0.9996206219820465
985.64899,0.9996425638955105
985.890044,0.9996406245908177
986.131098,0.9996372158220999
986.372152,0.9996473421983861
986.613206,0.9996441833177758
986.85426,0.9996568988726584
987.095314,0.9996685549400539
987.336368,0.9996655659355432
987.577422,0.9996756826022608
987.818476,0.9996905079025631
988.05953,0.9996926872302457
988.300584,0.9996931770797826
988.541638,0.9997020843856723
988.782692,0.9997204690760508
989.023746,0.9997345652340425
989.2648,0.9997500212498958
989.505854,0.9997477618174009
989.746908,0.9997532704427448
989.987962,0.999761568429326
990.229016,0.9997851530829052
990.47007,0.9997938912433288
990.711124,0.9997773147980311
990.952178,0.9997954509230157
991.193232,0.9997990801870896
991.434286,0.9998099880545568
991.67534,0.9998221958090391
991.916394,0.9998161668993756
992.157448,0.9998339037955022
992.398502,0.9998428823442719
992.639556,0.9998563703157308
992.88061,0.9998586899852008
993.121664,0.9998581600602355
993.362718,0.9998576401341275
993.603772,0.9998628494060028
993.844826,0.9998669188560811
994.08588,0.999869058573577
994.326934,0.999883466790522
994.567988,0.9998962253849579
994.809042,0.9998886362014082
995.050096,0.9998944655691498
995.29115,0.9999007189286918
995.532204,0.9999054704681978
995.773258,0.9999118948814839
996.014312,0.9999148096289058
996.255366,0.9999167454658511
996.49642,0.9999240858816225
996.737474,0.9999180833553516
996.978528,0.9999312833610964
997.219582,0.9999291005134874
997.460636,0.9999270116637782
997.70169,0.9999252967904237
997.942744,0.9999404077756872
998.183798,0.9999387698746407
998.424852,0.9999452195005064
998.665906,0.9999344451488131
998.90696,0.9999404437735425
999.148014,0.9999528861098942
999.389068,0.9999522691391538
999.630122,0.9999553379973769
999.871176,0.9999557109807876
1000.11223,0.9999546320291575
1000.353284,0.9999562459572361
1000.594338,0.999961399745009
1000.835392,0.9999647576210272
1001.076446,0.9999586058567612
1001.3175,0.9999573209107783
1001.558554,0.9999680215113228
1001.799608,0.9999711264168499
1002.040662,0.9999673445332014
1002.281716,0.9999560829643812
1002.52277,0.9999627096953007
1002.763824,0.9999698514544766
1003.004878,0.9999645266291949
1003.245932,0.9999575878994186
1003.486986,0.9999656365904355
1003.72804,0.9999752133071952
1003.969094,0.999959546818252
1004.210148,0.9999736803463681
1004.451202,0.9999695824626227
1004.692256,0.9999563999505098
1004.93331,0.9999689704814255
1005.174364,0.9999640096476683
1005.415418,0.9999843091231031
1005.656472,0.9999608787652554
1005.897526,0.9999627586934746
1006.13858,0.9999708984234591
1006.379634,0.9999706724300615
1006.620688,0.9999623827075481
1006.861742,0.9999840661269455
1007.102796,0.9999761472844806
1007.34385,0.9999584068650185
1007.584904,0.9999693054710866
1007.825958,0.999965349600339
1008.067012,0.999968839485499
1008.308066,0.9999652336043652
1008.54912,0.9999663375665925
1008.790174,0.999949110294925
1009.031228,0.9999791832166722
1009.272282,0.9999657345870727
1009.513336,0.9999586738539487
1009.75439,0.999962079718992
1009.995444,0.9999895930541526
1010.236498,0.9999675515264631
1010.477552,0.9999542420469271
1010.718606,0.9999607287711348
1010.95966,0.9999455254837903
1011.200714,0.9999878300740541
1011.441768,0.9999677005216394
1011.682822,0.9999564809469814
1011.923876,0.9999607047720777
1012.16493,0.9999634416682721
1012.405984,0.9999696864594646
1012.647038,0.9999592748292923
1012.888092,0.9999660605759553
1013.129146,0.9999525351264927
1013.3702,0.9999563419530403
1013.611254,0.9999615007411154
1013.852308,0.9999453854914265
1014.093362,0.9999509612024411
1014.334416,0.9999556229846889
1014.57547,0.99995004024803
1014.816524,0.9999387898734162
1015.057578,0.9999362690309045
1015.298632,0.9999478933575983
1015.539686,0.9999358520575673
1015.78074,0.9999453374940492
1016.021794,0.9999429446277197
1016.262848,0.9999408197512201
1016.503902,0.9999496032699579
1016.744956,0.9999399708018244
1016.98601,0.9999455064848255
1017.227064,0.9999323182905102
1017.468118,0.999924047884508
1017.709172,0.9999186073125645
1017.950226,0.9999276366183558
1018.19128,0.9999374519562104
1018.432334,0.9999283855644361
1018.673388,0.9999398848069906
1018.914442,0.999909226120198
1019.155496,0.9999245548461287
1019.39655,0.9999046025506261
1019.637604,0.9999206441488422
1019.878658,0.9999106829890018
1020.119712,0.999914836626606
1020.360766,0.9999040726013272
1020.60182,0.9999037396333265
1020.842874,0.9998944155744278
1021.083928,0.9998916858663994
1021.324982,0.9999061464045242
1021.566036,0.9998882662426812
1021.80709,0.9998921458166806
1022.048144,0.9998865664340735
1022.289198,0.9998936356570879
1022.530252,0.999875707724925
1022.771306,0.9998911959195933
1023.01236,0.999890296017922
1023.253414,0.9998761376715717
1023.494468,0.9998628494060028
1023.735522,0.9998771375482093
1023.976576,0.9998732780299072
1024.21763,0.999866178954835
1024.458684,0.9998579600886236
1024.699738,0.9998665189093936
1024.940792,0.9998484514846366
1025.181846,0.9998621595008746
1025.4229,0.9998583400347205
1025.663954,0.999857920094306
1025.905008,0.9998523908952961
1026.146062,0.9998419424924042
1026.387116,0.9998572701868691
1026.62817,0.9998431722987499
1026.869224,0.9998439321798495
1027.110278,0.999861999522942
1027.351332,0.9998443321175023
1027.592386,0.999845961865092
1027.83344,0.9998375631942867
1028.074494,0.9998472316702699
1028.315548,0.9998459018743361
1028.556602,0.9998407926748315
1028.797656,0.9998396528569775
1029.03871,0.9998373332316737
1029.279764,0.9998274348910715
1029.520818,0.9998219558517409
1029.761872,0.9998473716488921
1030.002926,0.9998488014316559
1030.24398,0.9998448020444489
1030.485034,0.9998486014619156
1030.726088,0.9998478215803106
1030.967142,0.9998460418527721
1031.208196,0.9998512010716588
1031.44925,0.9998527708392768
1031.690304,0.999851401041919
1031.931358,0.9998436322267149
1032.172412,0.9998555904280662
1032.413466,0.9998507511387196
1032.65452,0.9998521709277943
1032.895574,0.9998530607966224
1033.136628,0.9998424924056238
1033.377682,0.9998441421470973
1033.618736,0.9998455419298762
1033.85979,0.9998546505642529
1034.100844,0.9998559103819064
1034.341898,0.999848901416541
1034.582952,0.9998589299513152
1034.824006,0.9998638592679906
1035.06506,0.9998626194375738
1035.306114,0.9998642992081855
1035.547168,0.9998763776418735
1035.788222,0.9998805971290903
1036.029276,0.9998743978886058
1036.27033,0.9998596598486005
1036.511384,0.9998765376221067
1036.752438,0.999872158172463
1036.993492,0.99988401672658
1037.234546,0.9998786773601868
1037.4756,0.9998768175875765
1037.716654,0.9998664389200753
1037.957708,0.999880637124315
1038.198762,0.9998676787552283
1038.439816,0.9998813770362602
1038.68087,0.9998778574600075
1038.921924,0.9998648591323498
1039.162978,0.9998719481993318
1039.404032,0.9998797572297414
1039.645086,0.9998856765354254
1039.88614,0.9998763276480559
1040.127194,0.9998753777659958
1040.368248,0.9998841367126692
1040.609302,0.9998740379338873
1040.850356,0.999859649850004
1041.09141,0.9998630693758538
1041.332464,0.9998666788880495
1041.573518,0.9998687186181549
1041.814572,0.9998599698051431
1042.055626,0.9998657490124705
1042.29668,0.9998672388135463
1042.537734,0.9998620395174227
1042.778788,0.9998752977759688
1043.019842,0.99986286940326
1043.260896,0.9998611196447695
1043.50195,0.9998585600035795
1043.743004,0.9998688885958515
1043.984058,0.999876837585113
1044.225112,0.9998551504917031
1044.466166,0.9998477615894431
1044.70722,0.9998478115818324
1044.948274,0.9998459018743361
1045.189328,0.9998614995920672
1045.430382,0.9998636592952388
1045.671436,0.9998506911476763
1045.91249,0.9998570102240126
1046.153544,0.9998657790084434
1046.394598,0.9998663589307634
1046.635652,0.9998385730307355
1046.876706,0.9998798572177222
1047.11776,0.9998696984899793
1047.358814,0.9998659189896623
1047.599868,0.999867268809564
1047.840922,0.9998782274148832
1048.081976,0.9998617595560909
1048.32303,0.9998782674100131
1048.564084,0.9998796972369578
1048.805138,0.9998741079250724
1049.046192,0.9998680986997415
1049.287246,0.9998778374624505
1049.5283,0.9998838767428274
1049.769354,0.9998788673371535
1050.010408,0.9998913559021975
1050.251462,0.999892695757512
1050.492516,0.9998945555596558
1050.73357,0.9999003319671884
1050.974624,0.9999065093705213
1051.215678,0.9999092871146626
1051.456732,0.9998837367590945
1051.697786,0.9999053234821044
1051.93884,0.9998967653290655
1052.179894,0.9999203461725346
1052.420948,0.9999090301380088
1052.662002,0.9999203851694288
1052.903056,0.9999159415331109
1053.14411,0.9999221220326463
1053.385164,0.9999323682871274
1053.626218,0.9999019768045874
1053.867272,0.9999147636328256
1054.108326,0.9999280845860373
1054.34938,0.9999249048197842
1054.590434,0.9999267096858663
1054.831488,0.9999396488212057
1055.072542,0.9999247488315113
1055.313596,0.9999248128266972
1055.55465,0.9999346301367026
1055.795704,0.9999343241567527
1056.036758,0.9999353390906067
1056.277812,0.9999297024709871
1056.518866,0.9999258257510456
1056.75992,0.9999519451546711
1057.000974,0.9999305514116649
1057.242028,0.9999353590893137
1057.483082,0.9999430616210511
1057.724136,0.9999345131443578
1057.96519,0.9999370399820652
1058.206244,0.9999479623540053
1058.447298,0.9999295024850666
1058.688352,0.9999434605984122
1058.929406,0.9999318073252261
1059.17046,0.9999360140471885
1059.411514,0.9999407267567281
1059.652568,0.999928782536084
1059.893622,0.9999391858492555
1060.134676,0.9999472593908348
1060.37573,0.999944860520237
1060.616784,0.9999292825006002
1060.857838,0.9999382609059363
1061.098892,0.9999365110155108
1061.339946,0.9999393588387495
1061.581,0.9999404737717562
1061.822054,0.9999498102595472
1062.063108,0.999954050055731
1062.304162,0.9999351960998635
1062.545216,0.9999377499376155
1062.78627,0.9999363110282287
1063.027324,0.9999506412181848
1063.268378,0.999947830360883
1063.509432,0.9999472343921536
1063.750486,0.9999453274945959
1063.99154,0.9999550210115851
1064.232594,0.999945589480306
1064.473648,0.9999315913399791
1064.714702,0.9999438185782352
1064.955756,0.9999597058118326
1065.19681,0.9999568539308185
1065.437864,0.9999592078320231
1065.678918,0.9999542100483918
1065.919972,0.9999519641537582
1066.161026,0.9999670575426146
1066.40208,0.9999600747970321
1066.643134,0.9999447055287957
1066.884188,0.9999569359272839
1067.125242,0.99996539259885
1067.366296,0.999962155716113
1067.60735,0.9999654925953941
1067.848404,0.999949678266181
1068.089458,0.9999531150991313
1068.330512,0.9999458474663014
1068.571566,0.9999649746134032
1068.81262,0.9999597498100606
1069.053674,0.9999489133049696
1069.294728,0.9999544590370212
1069.535782,0.9999622657119561
1069.776836,0.9999607877688196
1070.01789,0.999970461436272
1070.258944,0.9999617787304513
1070.499998,0.9999659115810233
1070.741052,0.9999684994961513
1070.982106,0.9999681775063463
1071.22316,0.9999701014469706
1071.464214,0.9999648546176134
1071.705268,0.9999805141898509
1071.946322,0.9999803461931386
1072.187376,0.9999767682698608
1072.42843,0.9999765802742461
1072.669484,0.9999781572385565
1072.910538,0.9999739983380491
1073.151592,0.9999735293503538
1073.392646,0.999955515989443
1073.6337,0.9999687774874327
1073.874754,0.9999698884533618
1074.115808,0.9999741323345738
1074.356862,0.9999833051393607
1074.597916,0.9999761512843851
1074.83897,0.9999756842956316
1075.080024,0.9999792112160898
1075.321078,0.9999748433164347
1075.562132,0.9999729843649289
1075.803186,0.999980104197924
1076.04424,0.9999762532819578
1076.285294,0.9999608017682707
1076.526348,0.9999730823622861
1076.767402,0.9999859230990805
1077.008456,0.99997071342886
1077.24951,0.9999701884443732
1077.490564,0.9999711304167345
1077.731618,0.9999709244227027
1077.972672,0.9999604707813001
1078.213726,0.9999782662361817
1078.45478,0.9999645466284857
1078.695834,0.9999796242075892
1078.936888,0.9999774132550844
1079.177942,0.9999713064116689
1079.418996,0.9999562829556178
1079.66005,0.9999727703707331
1079.901104,0.9999636066622536
1080.142158,0.9999784662318549
1080.383212,0.9999677145211873
1080.624266,0.9999777162482865
1080.86532,0.9999699344519777
1081.106374,0.9999681065086082
1081.347428,0.9999670885415939
1081.588482,0.9999666435563386
1081.829536,0.9999659465798308
1082.07059,0.9999532190942607
1082.311644,0.9999531420978658
1082.552698,0.9999544290383878
1082.793752,0.9999699214523686
1083.034806,0.9999766762720024
1083.27586,0.9999590328391771
1083.516914,0.9999633416719329
1083.757968,0.9999701354459547
1083.999022,0.9999421116755938
1084.240076,0.9999654705961536
1084.48113,0.99995054922273
1084.722184,0.9999802811944182
1084.963238,0.9999561769602575
1085.204292,0.999948053349274
1085.445346,0.9999566299405083
1085.6864,0.9999576608963251
1085.927454,0.9999614057447774
1086.168508,0.9999607107718419
1086.409562,0.9999390178594864
1086.650616,0.9999499762512295
1086.89167,0.9999663995645073
1087.132724,0.9999603037879154
1087.373778,0.9999451195059894
1087.614832,0.9999504552273828
1087.855886,0.999949012299917
1088.09694,0.9999491582924834
1088.337994,0.9999459814590539
1088.579048,0.9999375249516471
1088.820102,0.999932234296199
1089.061156,0.9999371859728836
1089.30221,0.9999461244513395
1089.543264,0.9999396388218093
1089.784318,0.9999446565315062
1090.025372,0.9999329452482704
1090.266426,0.9999378359322657
1090.50748,0.99993173033048
1090.748534,0.9999280155910019
1090.989588,0.9999197582195439
1091.230642,0.9999246508388906
1091.471696,0.999926839676347
1091.71275,0.9999282465744002
1091.953804,0.9999354580829192
1092.194858,0.9999178633733974
1092.435912,0.9999284415604273
1092.676966,0.999917080438017
1092.91802,0.9999321233037272
1093.159074,0.9999060624124115
1093.400128,0.9999135167398928
1093.641182,0.99991282879963
1093.882236,0.9999176573903388
1094.12329,0.999911748894358
1094.364344,0.9999057904379995
1094.605398,0.9999038346241862
1094.846452,0.9999136747262409
1095.087506,0.9999143076717973
1095.32856,0.9998961753901479
1095.569614,0.9998966853373273
1095.810668,0.999902166785981
1096.051722,0.9998937456453938
1096.292776,0.9998990750932611
1096.53383,0.9998984951519657
1096.774884,0.9998943355828778
1097.015938,0.9999055444612053
1097.256992,0.9999011488860934
1097.498046,0.9999015748440735
1097.7391,0.9998959854098927
1097.980154,0.9998951354986663
1098.221208,0.999900452955136
1098.462262,0.999905334481063
1098.703316,0.9999041425946147
1098.94437,0.9999003079695807
1099.185424,0.9998901060387838
1099.426478,0.9998899860519782
1099.667532,0.9998974752560208
1099.908586,0.999893685651771
1100.14964,0.9998992350771259
1100.390694,0.999888776185827
1100.631748,0.9998875863188914
1100.872802,0.999895715438013
1101.113856,0.9998978852140697
1101.35491,0.9999053624784128
1101.595964,0.9998857965217137
1101.837018,0.9998948655270161
1102.078072,0.9998959254161353
1102.319126,0.9998900360464789
1102.56018,0.999898075194686
1102.801234,0.9998943855775958
1103.042288,0.9998857365285678
1103.283342,0.9998954554651608
1103.524396,0.9998991550851903
1103.76545,0.9998990051003283
1104.006504,0.999899715028874
1104.247558,0.9999007349271034
1104.488612,0.9999005819423027
1104.729666,0.9998923957897484
1104.97072,0.9999108469743672
1105.211774,0.9998954654641153
1105.452828,0.9998951354986663
1105.693882,0.9999005919413085
1105.934936,0.9998914158956806
1106.17599,0.9999088491544907
1106.417044,0.9998853465732066
1106.658098,0.999894095608266
1106.899152,0.9998936456560242
1107.140206,0.99989157587832
1107.38126,0.999900266973669
1107.622314,0.9998877662986732
1107.863368,0.999890785964287
1108.104422,0.9999188992888405
1108.345476,0.9998987951215592
1108.58653,0.9998929157339294
1108.827584,0.9998772875297912
1109.068638,0.9998961853891097
1109.309692,0.9999041535935603
1109.550746,0.9998996050399114
1109.7918,0.999897595243725
1110.032854,0.9998840467231009
1110.273908,0.9998864664454219
1110.514962,0.9998869763876498
1110.756016,0.9998909559457351
1110.99707,0.999886426449964
1111.238124,0.9998863164624632
1111.479178,0.9998857465274252
1111.720232,0.9999017188299106
1111.961286,0.9998805671326728
1112.20234,0.9998996650338894
1112.443394,0.9998786473638269
1112.684448,0.9998993450660478
1112.925502,0.9998845066698682
1113.166556,0.9998873063504065
1113.40761,0.9998870663774817
1113.648664,0.9998768975777251
1113.889718,0.9998829868465732
1114.130772,0.9998759376963642
1114.371826,0.9998728380857617
1114.61288,0.9998738379590997
1114.853934,0.999874927822177
1115.094988,0.999881956967627
1115.336042,0.9998761276728103
1115.577096,0.9998724581341554
1115.81815,0.9998846966479426
1116.059204,0.9998892961281259
1116.300258,0.9998888861735985
1116.541312,0.9998917958544908
1116.782366,0.9998823769181372
1117.02342,0.9998900860409818
1117.264474,0.9998937456453938
1117.505528,0.9998842666976154
1117.746582,0.9998844566756441
1117.987636,0.9998929357317878
1118.22869,0.999887686307655
1118.469744,0.9999028067235726
1118.710798,0.9999117018985069
1118.951852,0.9998969053146224
1119.192906,0.999902880716383
1119.43396,0.9999033956664992
1119.675014,0.9999040606024784
1119.916068,0.9998953654745738
1120.157122,0.9999127608055599
1120.398176,0.9999066693555756
1120.63923,0.9998997250278712
1120.880284,0.9999158695391657
1121.121338,0.999905517463756
1121.362392,0.9999147106373445
1121.603446,0.9999106829890018
1121.8445,0.9999168894538728
1122.085554,0.9999180553576457
1122.326608,0.999913039781259
1122.567662,0.9999129107924852
1122.808716,0.999926480702676
1123.04977,0.9999230259626533
1123.290824,0.9999241628757801
1123.531878,0.9999205521561472
1123.772932,0.999924627840624
1124.013986,0.9999332042309367
1124.25504,0.9999355310782102
1124.496094,0.9999269316696205
1124.737148,0.9999305724102067
1124.978202,0.9999385698869067
1125.219256,0.9999394388339015
1125.46031,0.9999322782932183
1125.701364,0.9999283355680181
1125.942418,0.9999372569684264
1126.183472,0.9999260957310551
1126.424526,0.9999319483156209
1126.66558,0.9999291745082436
1126.906634,0.9999346401360489
1127.147688,0.9999391748499245
1127.388742,0.9999294614879578
1127.629796,0.9999431516159306
1127.87085,0.9999385008911478
1128.111904,0.9999498972551845
1128.352958,0.9999387078784389
1128.594012,0.9999474403813051
1128.835066,0.999961218752012
1129.07612,0.9999447635255903
1129.317174,0.9999564769471555
1129.558228,0.9999532830912687
1129.799282,0.9999579008861925
1130.040336,0.9999568449312067
1130.28139,0.9999465274297089
1130.522444,0.9999405347681269
1130.763498,0.9999443485485995
1131.004552,0.9999574149067708
1131.245606,0.999952432131387
1131.48666,0.9999534150851108
1131.727714,0.9999521291458459
1131.968768,0.9999523131370546
1132.209822,0.9999455824806869
1132.450876,0.9999574369058342
1132.69193,0.9999517721629996
1132.932984,0.9999393258407513
1133.174038,0.9999503502325905
1133.415092,0.9999569289275853
1133.656146,0.9999503182341798
1133.8972,0.9999595498181306
1134.138254,0.9999459384613777
1134.379308,0.9999460774538728
1134.620362,0.9999578458885096
1134.861416,0.999939528828455
1135.10247,0.9999444325439283
1135.343524,0.9999483753325991
1135.584578,0.9999525291267776
1135.825632,0.9999418796890507
1136.066686,0.9999443915462074
1136.30774,0.9999524841289148
1136.548794,0.9999504692266893
1136.789848,0.9999442055565678
1137.030902,0.9999539160618973
1137.271956,0.9999427896365752
1137.51301,0.9999451905020954
1137.754064,0.9999335982046968
1137.995118,0.999939612823379
1138.236172,0.9999524821290098
1138.477226,0.9999427066413271
1138.71828,0.9999427236403533
1138.959334,0.9999483793323926
1139.200388,0.9999287335395749
1139.441442,0.9999346021385334
1139.682496,0.9999223390157703
1139.92355,0.9999256267658261
1140.164604,0.9999281015848149
1140.405658,0.9999275946213959
1140.646712,0.9999240268861032
1140.887766,0.9999240998805599
1141.12882,0.9999229929651939
1141.369874,0.9999303514255746
1141.610928,0.9999147686323994
1141.851982,0.9999146456428905
1142.093036,0.9999176183935509
1142.33409,0.9999024137618467
1142.575144,0.9999011558854014
1142.816198,0.9998997250278712
1143.057252,0.9998836367707258
1143.298306,0.9998894061159546
1143.53936,0.9998821269475742
1143.780414,0.9998896560883374
1144.021468,0.999879997200912
1144.262522,0.9998831968220224
1144.503576,0.9998782674100131
1144.74463,0.9998832168196865
1144.985684,0.9998756977261679
1145.226738,0.9998727680946655
1145.467792,0.999870578375701
1145.708846,0.9998621395036317
1145.9499,0.9998599598065434
1146.190954,0.9998668288680626
1146.432008,0.9998560303646228
1146.673062,0.9998464117958761
1146.914116,0.9998449820165295
1147.15517,0.9998589699456732
1147.396224,0.9998517509899707
1147.637278,0.9998433022783707
1147.878332,0.9998435522392275
1148.119386,0.9998342437390872
1148.36044,0.9998384930436529
1148.601494,0.9998411226223475
1148.842548,0.9998390629517564
1149.083602,0.9998340937639619
1149.324656,0.9998423124339914
1149.56571,0.9998338438054698
1149.806764,0.999827394897975
1150.047818,0.999830204416902
1150.288872,0.9998332339070111
1150.529926,0.9998261651110355
1150.77098,0.9998337438220903
1151.012034,0.9998302344118086
1151.253088,0.9998382730792087
1151.494142,0.9998269149809406
1151.735196,0.9998291545957385
1151.97625,0.9998371332642271
1152.217304,0.999837183256085
1152.458358,0.999837223249573
1152.699412,0.9998498912674434
1152.940466,0.9998334938636857
1153.18152,0.9998355935162274
1153.422574,0.9998385730307355
1153.663628,0.9998497612869659
1153.904682,0.999845461942236
1154.145736,0.9998525808672684
1154.38679,0.9998535007320659
1154.627844,0.9998523509012013
1154.868898,0.9998556804150733
1155.109952,0.9998542706195579
1155.351006,0.999858350033304
1155.59206,0.9998641592271934
1155.833114,0.9998559003833473
1156.074168,0.9998606597087603
1156.315222,0.9998625594458185
1156.556276,0.9998744778785608
1156.79733,0.9998759676926428
1157.038384,0.9998770375605005
1157.279438,0.9998699984509338
1157.520492,0.9998704783886483
1157.761546,0.9998765276233414
1158.0026,0.9998724781316047
1158.243654,0.999871098308537
1158.484708,0.9998666988853832
1158.725762,0.9998755577435801
1158.966816,0.999876177666618
1159.20787,0.9998853865686212
1159.448924,0.9998734880033177
1159.689978,0.9998705083847631
1159.931032,0.9998775574966953
1160.172086,0.999873657981825
1160.41314,0.9998711483020932
1160.654194,0.9998741079250724
1160.895248,0.9998737479704584
1161.136302,0.9998677287486134
1161.377356,0.9998675287750877
1161.61841,0.9998639592543815
1161.859464,0.9998632693484877
1162.100518,0.9998716082429272
1162.341572,0.9998743378961437
1162.582626,0.999869758482163
1162.82368,0.9998569902268727
1163.064734,0.9998501212329448
1163.305788,0.9998680387076574
1163.546842,0.9998504611820438
1163.787896,0.9998538206852373
1164.02895,0.9998655890339634
1164.270004,0.9998462318235382
1164.511058,0.9998427523647057
1164.752112,0.9998332239086788
1164.993166,0.999849421338105
1165.23422,0.9998449820165295
1165.475274,0.9998419424924042
1165.716328,0.9998265650415816
1165.957382,0.9998346736679045
1166.198436,0.9998313542222982
1166.43949,0.999827614860026
1166.680544,0.9998306943338222
1166.921598,0.9998277148427925
1167.162652,0.999819706254871
1167.403706,0.9998257551823919
1167.64476,0.9998144472170475
1167.885814,0.9998159869324817
1168.126868,0.9998126875451688
1168.367922,0.9998123876014076
1168.608976,0.9998027694525022
1168.85003,0.9998230656547279
1169.091084,0.9998117477216842
1169.332138,0.9998069586348826
1169.573192,0.9998044891147446
1169.814246,0.9998086483100704
1170.0553,0.9998200261972282
1170.296354,0.9998060088187231
1170.537408,0.9998088082794669
1170.778462,0.9998059688264834
1171.019516,0.9998039092283091
1171.26057,0.999811817708509
1171.501624,0.9998175866393406
1171.742678,0.9998146371818105
1171.983732,0.9998083983579396
1172.224786,0.9998294545445299
1172.46584,0.9998238255205465
1172.706894,0.9998491713757808
1172.947948,0.9998318241431451
1173.189002,0.9998262051040829
1173.430056,0.9998382330856785
1173.67111,0.9998459218712543
1173.912164,0.9998343337241733
1174.153218,0.9998383730630409
1174.394272,0.9998437022157716
1174.635326,0.9998465117805222
1174.87638,0.9998522609144938
1175.117434,0.9998554304511845
1175.358488,0.9998484114906994
