nu,[0]Ethane-1-1-2-2-tetrafluoro-1-2-dimethoxy--HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1434.503807,0.9390458241057618
1434.779302,0.9390458241057618
1435.054798,0.9392383482327522
1435.330293,0.9395925078449281
1435.605788,0.9395925078449281
1435.881283,0.9394957348005174
1436.156779,0.9391744821965422
1436.432274,0.9387885607966396
1436.707769,0.9382742456005577
1436.983264,0.9376636278443164
1437.25876,0.9368285416380586
1437.534255,0.9360269595325033
1437.80975,0.9351297399638577
1438.085245,0.9339129933163784
1438.360741,0.9329534240623506
1438.636236,0.9313249772929363
1438.911731,0.9301141113365755
1439.187227,0.9286809806046593
1439.462722,0.9269329927587848
1439.738217,0.9255056890369104
1440.013712,0.9243652437513303
1440.289208,0.9225617201443375
1440.564703,0.9211098290994412
1440.840198,0.9195020550275679
1441.115693,0.917425409413689
1441.391189,0.9152902965821466
1441.666684,0.9130359714360885
1441.942179,0.9104129419833972
1442.217674,0.9075169820640324
1442.49317,0.9045026901197695
1442.768665,0.9012613471540915
1443.04416,0.8975916920446702
1443.319655,0.8937313967640548
1443.595151,0.8895140291945549
1443.870646,0.8850421570712201
1444.146141,0.8801173747557489
1444.421637,0.8747037687023388
1444.697132,0.8690018715818668
1444.972627,0.8632508137965481
1445.248122,0.8569463195306737
1445.523618,0.8505347582180903
1445.799113,0.8434876655864055
1446.074608,0.8361226216822457
1446.350103,0.828482139485226
1446.625599,0.8200417708174144
1446.901094,0.811346553389755
1447.176589,0.8022058766548944
1447.452084,0.7925338985103001
1447.72758,0.7825793155338333
1448.003075,0.7720623252707758
1448.27857,0.7613211497178236
1448.554065,0.7499040604756206
1448.829561,0.738156069833912
1449.105056,0.7262434425847358
1449.380551,0.7142087445910552
1449.656046,0.7015030721836216
1449.931542,0.6884104738411254
1450.207037,0.6748667601259853
1450.482532,0.6609084176102422
1450.758028,0.6465789300357722
1451.033523,0.6325601272833978
1451.309018,0.618628715293559
1451.584513,0.6047984602518091
1451.860009,0.590875466713874
1452.135504,0.5776656718877673
1452.410999,0.564948896838399
1452.686494,0.5528879057976652
1452.96199,0.5408950562532551
1453.237485,0.5293475862715344
1453.51298,0.5187568514033072
1453.788475,0.5076820059223995
1454.063971,0.4973556078437054
1454.339466,0.48707361848687364
1454.614961,0.4768372696850799
1454.890456,0.46665735771473277
1455.165952,0.4568500774532169
1455.441447,0.447400997670053
1455.716942,0.43830073264420916
1455.992438,0.429385569627462
1456.267933,0.4206517435916861
1456.543428,0.41251611801294225
1456.818923,0.405372046592277
1457.094419,0.39903346237791004
1457.369914,0.3940096017725717
1457.645409,0.39024911006968366
1457.920904,0.38705441058815404
1458.1964,0.3845428703087723
1458.471895,0.38257139099768733
1458.74739,0.3812652316460798
1459.022885,0.38008894038623525
1459.298381,0.3787912565143874
1459.573876,0.37749422817975414
1459.849371,0.37646130973903347
1460.124866,0.3751760111730541
1460.400362,0.37337948144011823
1460.675857,0.3719744908664026
1460.951352,0.37032288193741203
1461.226848,0.36880397837758666
1461.502343,0.36754849862087446
1461.777838,0.3666674399175364
1462.053333,0.36615446466811247
1462.328829,0.3664108625221595
1462.604324,0.36740150862138576
1462.879819,0.36943517269795
1463.155314,0.37261483753095753
1463.43081,0.3772376193614781
1463.706305,0.3829656425351016
1463.9818,0.389847360422898
1464.257295,0.39753591371516667
1464.532791,0.40578979490371503
1464.808286,0.41435590522862353
1465.083781,0.4233991194480487
1465.359276,0.43278249422154574
1465.634772,0.4420731114778014
1465.910267,0.45155865642531323
1466.185762,0.46125234482909844
1466.461257,0.4706690904165899
1466.736753,0.4799516064781737
1467.012248,0.4892459258883499
1467.287743,0.4987202308890157
1467.563239,0.5075094233810805
1467.838734,0.5164535121453997
1468.114229,0.5251979709218156
1468.389724,0.5337220933115426
1468.66522,0.5421947634129952
1468.940715,0.5506201998327868
1469.21621,0.5585953220077226
1469.491705,0.5663064025460576
1469.767201,0.5737221839015364
1470.042696,0.5808399694011175
1470.318191,0.587846158805711
1470.593686,0.5943243885574474
1470.869182,0.6004655547839323
1471.144677,0.606251719770271
1471.420172,0.6118855645397754
1471.695667,0.6171457866030887
1471.971163,0.6222458544190621
1472.246658,0.6271622499341936
1472.522153,0.6319089257786425
1472.797649,0.6364687237851937
1473.073144,0.6410678355305849
1473.348639,0.6456937234066178
1473.624134,0.6505806546594605
1473.89963,0.6552751861832263
1474.175125,0.6595549431394718
1474.45062,0.6643142323222168
1474.726115,0.6688804061041502
1475.001611,0.6734779655496634
1475.277106,0.6781071263885827
1475.552601,0.682536004137098
1475.828096,0.6869938079318795
1476.103592,0.6914807266957649
1476.379087,0.6959969505854916
1476.654582,0.7005426709997558
1476.930077,0.7051110294417734
1477.205573,0.7092338330384466
1477.481068,0.713373609009467
1477.756563,0.7172936274273319
1478.032058,0.7216319749730586
1478.307554,0.7259239657600541
1478.583049,0.7301100520276604
1478.858544,0.7342982483474827
1479.13404,0.7384587758730415
1479.409535,0.742568616336983
1479.68503,0.747112128520132
1479.960525,0.751578212516224
1480.236021,0.7557383957916217
1480.511516,0.7596784707663742
1480.787011,0.764013362335983
1481.062506,0.7683192055185375
1481.338002,0.772409831500185
1481.613497,0.7764678818237378
1481.888992,0.7804926157452318
1482.164487,0.7845382114222702
1482.439983,0.7884470718050627
1482.715478,0.792288251079081
1482.990973,0.7963949881049955
1483.266468,0.8002028667688489
1483.541964,0.8041013182651625
1483.817459,0.8078248611164708
1484.092954,0.8113790079009765
1484.36845,0.8151933130018432
1484.643945,0.819312258322601
1484.91944,0.8229087165078238
1485.194935,0.8261325881511938
1485.470431,0.8295349802147249
1485.745926,0.8324933875849363
1486.021421,0.835863463841065
1486.296916,0.8393646855754515
1486.572412,0.842012853009019
1486.847907,0.8450157607700755
1487.123402,0.8481481103581747
1487.398897,0.8510877855253358
1487.674393,0.853747326142118
1487.949888,0.8564151774836135
1488.225383,0.8590312312289138
1488.500878,0.8615949623601152
1488.776374,0.8638639395082149
1489.051869,0.8658531132419837
1489.327364,0.8678729031372958
1489.602859,0.870019198791984
1489.878355,0.8716563733475927
1490.15385,0.873567392607527
1490.429345,0.874974968904496
1490.704841,0.8763848132245717
1490.980336,0.877919829395115
1491.255831,0.8793344187593163
1491.531326,0.880416665539716
1491.806822,0.8815972146628022
1492.082317,0.8825939825831818
1492.357812,0.8837686135364509
1492.633307,0.8851926270275061
1492.908803,0.8867164684739597
1493.184298,0.8875947524565865
1493.459793,0.8889982606449602
1493.735288,0.8901547099129563
1494.010784,0.891250273839841
1494.286279,0.8923828807407679
1494.561774,0.8935437328761322
1494.837269,0.8947060951006177
1495.112765,0.8955385588046839
1495.38826,0.8961208480914237
1495.663755,0.8968290632695782
1495.939251,0.8981483714465202
1496.214746,0.8989480793143213
1496.490241,0.8998114838383251
1496.765736,0.9006126725350262
1497.041232,0.9011351793974389
1497.316727,0.9018744132890186
1497.592222,0.9024608222199125
1497.867717,0.9030837350674626
1498.143213,0.9036076755618574
1498.418708,0.9039511117273096
1498.694203,0.9043851124127704
1498.969698,0.9053750511234919
1499.245194,0.9059329339652582
1499.520689,0.9068955457975393
1499.796184,0.9072375098744833
1500.071679,0.9076721807370738
1500.347175,0.9080770928183647
1500.62267,0.9084185940034638
1500.898165,0.9088238390593193
1501.173661,0.9092592699556029
1501.449156,0.9095084411304628
1501.724651,0.9096330523225694
1502.000146,0.9100388391476408
1502.275642,0.9112554635608878
1502.551137,0.9118798873941737
1502.826632,0.9115361734707715
1503.102127,0.9118479721566348
1503.377623,0.9114113015689267
1503.653118,0.9123487141344446
1503.928613,0.9124107559564039
1504.204108,0.912066841933275
1504.479604,0.912222818698879
1504.755099,0.9125047391043164
1505.030594,0.9125667915363342
1505.306089,0.9129108940759966
1505.581585,0.9138498490152561
1505.85708,0.9141002781811153
1506.132575,0.914977320822621
1506.40807,0.9151649104006644
1506.683566,0.9161061836601181
1506.959061,0.9170163289128233
1507.234556,0.9176135009013375
1507.510052,0.9188090117882122
1507.785547,0.919785305278816
1508.061042,0.9209201000174131
1508.336537,0.9218672926538313
1508.612033,0.9230046560661237
1508.887528,0.9233840889478828
1509.163023,0.9233203776438107
1509.438518,0.9238588303676949
1509.714014,0.9246185545301101
1509.989509,0.925252135216574
1510.265004,0.9263306820856667
1510.540499,0.9259815212394754
1510.815995,0.9259491124533891
1511.09149,0.9263621778642828
1511.366985,0.9265845314683354
1511.64248,0.9264575980826597
1511.917976,0.9269329927587848
1512.193471,0.9276006248322759
1512.468966,0.9276637038194258
1512.744462,0.9281406455267072
1513.019957,0.9281406455267072
1513.295452,0.9285221897339823
1513.570947,0.9287766396720191
1513.846443,0.9292541535753704
1514.121938,0.9303048042747578
1514.397433,0.9304964668050013
1514.672928,0.9311340752407201
1514.948424,0.9316128011774197
1515.223919,0.9321234649015459
1515.499414,0.932634408546084
1515.774909,0.9334974944896982
1516.050405,0.9342651448912597
1516.3259,0.9344893954350224
1516.601395,0.9349689114802301
1516.87689,0.9345529428745005
1517.152386,0.9351933309482443
1517.427881,0.9356741438786891
1517.703376,0.9362834660592045
1517.978871,0.9366683576535595
1518.254367,0.9367966900091237
1518.529862,0.9372464603565759
1518.805357,0.9373101952828431
1519.080853,0.9369250399474249
1519.356348,0.9368285416380586
1519.631843,0.9367648394631257
1519.907338,0.9366683576535595
1520.182834,0.9368603943499674
1520.458329,0.9367320532675063
1520.733824,0.9367002049191202
1521.009319,0.9363799082228949
1521.284815,0.9366683576535595
1521.56031,0.9365400428783238
1521.835805,0.9366365114707874
1522.1113,0.9366683576535595
1522.386796,0.9362834660592045
1522.662291,0.9361233752746606
1522.937786,0.9360587849901572
1523.213281,0.9361552040105054
1523.488777,0.9359951351568966
1523.764272,0.9370534074708723
1524.039767,0.9369250399474249
1524.315263,0.9374704890309613
1524.590758,0.9372136573045201
1524.866253,0.9372464603565759
1525.141748,0.9372136573045201
1525.417244,0.9371180663866948
1525.692739,0.9370534074708723
1525.968234,0.9372783272779626
1526.243729,0.9374067432050898
1526.519225,0.9371180663866948
1526.79472,0.9369250399474249
1527.070215,0.9364754238447475
1527.34571,0.9362834660592045
1527.621206,0.9355459653014107
1527.896701,0.9351933309482443
1528.172196,0.9342969104461973
1528.447691,0.9339129933163784
1528.723187,0.9334974944896982
1528.998682,0.9330495232140503
1529.274177,0.9326978298421648
1529.549673,0.9322511745641495
1529.825168,0.9313892409334396
1530.100663,0.9310698292060422
1530.376158,0.9308147510201471
1530.651654,0.9302099180240029
1530.927149,0.9302099180240029
1531.202644,0.9294772013368894
1531.478139,0.9289679873679275
1531.753635,0.9288407274711601
1532.02913,0.9283949909073074
1532.304625,0.9283318621943262
1532.58012,0.9281406455267072
1532.855616,0.9280766060315538
1533.131111,0.9275681593785555
1533.406606,0.9269969533418999
1533.682101,0.9265845314683354
1533.957597,0.9262667674736822
1534.233092,0.9256954371516802
1534.508587,0.925410366860116
1534.784082,0.9247137951460342
1535.059578,0.924491890464826
1535.335073,0.9238902421019238
1535.610568,0.9240796590161251
1535.886064,0.9240796590161251
1536.161559,0.922909591482459
1536.437054,0.922308972860977
1536.712549,0.9219613279133986
1536.988045,0.9217410054856062
1537.26354,0.9206678024763498
1537.539035,0.919785305278816
1537.81453,0.9190920485492667
1538.090026,0.918557292606085
1538.365521,0.9179907175629219
1538.641016,0.9170484250460142
1538.916511,0.9166715955870787
1539.192007,0.9164516208021678
1539.467502,0.9161693971676316
1539.742997,0.9160438905576187
1540.018492,0.9156986071008996
1540.293988,0.9153845763380186
1540.569483,0.9154788658052057
1540.844978,0.9153534537915095
1541.120474,0.9154477400529091
1541.395969,0.9155411204847155
1541.671464,0.9159184011408336
1541.946959,0.9160118295825195
1542.222455,0.9170796052225257
1542.49795,0.9170484250460142
1542.773445,0.916639512642688
1543.04894,0.917456602407887
1543.324436,0.917676818417329
1543.599931,0.9182110617753849
1543.875426,0.9177392225626982
1544.150921,0.917833754570937
1544.426417,0.9179282963164741
1544.701912,0.9178970872849559
1544.977407,0.917833754570937
1545.252902,0.9179595064091175
1545.528398,0.9182110617753849
1545.803893,0.9182422814822173
1546.079388,0.9183680892924185
1546.354883,0.9179595064091175
1546.630379,0.9178970872849559
1546.905874,0.9180852754764799
1547.181369,0.9188402518256906
1547.456865,0.9191554680885655
1547.73236,0.9198800480444282
1548.007855,0.9202581964483485
1548.28335,0.9208565587227118
1548.558846,0.9212986759705495
1548.834341,0.9221199189002336
1549.109836,0.9228782130897842
1549.385331,0.923288985284644
1549.660827,0.9241748441229526
1549.936322,0.9248081207636638
1550.211817,0.9252835943239732
1550.487312,0.9257907886922269
1550.762808,0.9263936747137735
1551.038303,0.9271239606243079
1551.313798,0.9276006248322759
1551.589293,0.928045051963371
1551.864789,0.9280766060315538
1552.140284,0.9283318621943262
1552.415779,0.9286809806046593
1552.691275,0.9292541535753704
1552.96677,0.9295404079355802
1553.242265,0.9306872381340894
1553.51776,0.9311340752407201
1553.793256,0.9320274611289402
1554.068751,0.9323789017241755
1554.344246,0.932634408546084
1554.619741,0.9332417512146367
1554.895237,0.9335936496835381
1555.170732,0.9349689114802301
1555.446227,0.9355459653014107
1555.721722,0.9363799082228949
1555.997218,0.9368285416380586
1556.272713,0.9376636278443164
1556.548208,0.938145710833743
1556.823703,0.9392383482327522
1557.099199,0.9401395098466362
1557.374694,0.9405589055863257
1557.650189,0.9410095412207198
1557.925684,0.9413643686985369
1558.20118,0.9417193299715321
1558.476675,0.9420094241973808
1558.75217,0.9428170723016993
1559.027666,0.9431075046842592
1559.303161,0.9436565530095501
1559.578656,0.9437216675581338
1559.854151,0.944173818518404
1560.129647,0.9442389687595392
1560.405142,0.944595013961065
1560.680637,0.9445619537141341
1560.956132,0.9450154522828662
1561.231628,0.9456630096307508
1561.507123,0.9458568904198269
1561.782618,0.9472511642499916
1562.058113,0.9473487361447757
1562.333609,0.9482576793513445
1562.609104,0.9487452090829386
1562.884599,0.9496887306733113
1563.160094,0.9505343298794406
1563.43559,0.9516099923790157
1563.711085,0.9520011844703515
1563.98658,0.9524249192714416
1564.262076,0.9533063199067158
1564.537571,0.9537964453065848
1564.813066,0.9542858684093195
1565.088561,0.9548089603793171
1565.364057,0.9552998583349189
1565.639552,0.9551040419358269
1565.915047,0.9556925672728532
1566.190542,0.9557585123350735
1566.466038,0.9564784695247253
1566.741533,0.9561514098185454
1567.017028,0.9561189012232608
1567.292523,0.9562164303250852
1567.568019,0.9562824115351032
1567.843514,0.9561189012232608
1568.119009,0.9563149256898329
1568.394504,0.9567080519061949
1568.67,0.9570362590523065
1568.945495,0.95739712974182
1569.22099,0.957494789229603
1569.496486,0.9578232662729012
1569.771981,0.9578884004695454
1570.047476,0.9582495924769378
1570.322971,0.9584795999789284
1570.598467,0.9590711643709635
1570.873962,0.9591363834275636
1571.149457,0.9595306695013902
1571.424952,0.9597283531800272
1571.700448,0.9600566364100475
1571.975943,0.9598262504647282
1572.251438,0.9600892788906044
1572.526933,0.9603859923176452
1572.802429,0.9624934673616095
1573.077924,0.962460743140034
1573.353419,0.961044082092398
1573.628914,0.9609124280716577
1573.90441,0.9603197279703215
1574.179905,0.9598262504647282
1574.4554,0.9595632940987683
1574.730895,0.959629506250354
1575.006391,0.9597283531800272
1575.281886,0.9599577556689428
1575.557381,0.9599577556689428
1575.832877,0.9600239950393159
1576.108372,0.9603197279703215
1576.383867,0.9606155520010986
1576.659362,0.9610767581466788
1576.934858,0.9615381857243485
1577.210353,0.9622297802783325
1577.485848,0.9625598817021258
1577.761343,0.9629883161690821
1578.036839,0.9634169413318029
1578.312334,0.9637474500216796
1578.587829,0.9641098871968067
1578.863324,0.965002101427929
1579.13882,0.9657628227686986
1579.414315,0.966805443247059
1579.68981,0.965168096064504
1579.965305,0.9645071823075048
1580.240801,0.9647714934844346
1580.516296,0.9647377270730783
1580.791791,0.9652009123376437
1581.067287,0.9656633543206664
1581.342782,0.9659279823321323
1581.618277,0.9662593524567998
1581.893772,0.9664709864280618
1582.169268,0.9667165012376754
1582.444763,0.9670839233139189
1582.720258,0.967322822545818
1582.995753,0.9675879053138763
1583.271249,0.967902422489376
1583.546744,0.9683167733909691
1583.822239,0.9685956887835945
1584.097734,0.9689376634167067
1584.37323,0.96897739067531
1584.648725,0.9693892935895163
1584.92422,0.969096582224493
1585.199715,0.9694319476568168
1585.475211,0.9694920543008583
1585.750706,0.9694523059414789
1586.026201,0.9693757222344057
1586.301696,0.9695579820020671
1586.577192,0.9693195000729746
1586.852687,0.9693030217815393
1587.128182,0.969256496353113
1587.403678,0.9692167576514114
1587.679173,0.96919349672836
1587.954668,0.969096582224493
1588.230163,0.9692128807921345
1588.505659,0.9690636335008289
1588.781154,0.9690801077226289
1589.056649,0.9689144091918365
1589.332144,0.9689706078573151
1589.60764,0.969163452195654
1589.883135,0.9695783429334782
1590.15863,0.9696384586543082
1590.434125,0.9697577315198536
1590.709621,0.9696510640362055
1590.985116,0.9699468527162173
1591.260611,0.9699041759935926
1591.536106,0.9700166914037754
1591.811602,0.9703455828061043
1592.087097,0.9703785751167858
1592.362592,0.9704785292575727
1592.638088,0.9707541843010452
1592.913583,0.9707376816201854
1593.189078,0.9707842781472108
1593.464573,0.9710143812872767
1593.740069,0.9711969491518003
1594.015564,0.9715534438449138
1594.291059,0.971636029397477
1594.566554,0.9716729522681241
1594.84205,0.9714864089700184
1595.117545,0.9713270982627823
1595.39304,0.9712173445018829
1595.668535,0.9711901507969505
1595.944031,0.9716991877920134
1596.219526,0.9718294042074824
1596.495021,0.9716428308734878
1596.770516,0.9714096645751532
1597.046012,0.9713863510229671
1597.321507,0.9714601791910797
1597.597002,0.971636029397477
1597.872497,0.9712338553370812
1598.147993,0.9715427568158104
1598.423488,0.9713737230824856
1598.698983,0.9715301268420667
1598.974479,0.9716729522681241
1599.249974,0.9717526327170639
1599.525469,0.9716029943340767
1599.800964,0.9718391225501162
1600.07646,0.9719022941461366
1600.351955,0.9720791964612935
1600.62745,0.9721190525253922
1600.902945,0.9719421429570916
1601.178441,0.97203934203126
1601.453936,0.9718556439556311
1601.729431,0.9720889173018623
1602.004926,0.9723591955878133
1602.280422,0.9728416053765624
1602.555917,0.9731286359850816
1602.831412,0.9731549108129618
1603.106907,0.9732814291748828
1603.382403,0.9737691653386066
1603.657898,0.9740019239826726
1603.933393,0.9739688084802239
1604.208889,0.9739658865781813
1604.484384,0.974179208465236
1604.759879,0.9744490934833302
1605.035374,0.9746459520822629
1605.31087,0.9749471642163343
1605.586365,0.974977388046892
1605.86186,0.9747629166142443
1606.137355,0.9742123311214057
1606.412851,0.9741227077096827
1606.688346,0.9740291964183564
1606.963841,0.973855834651049
1607.239336,0.9736182428147769
1607.514832,0.973465396749385
1607.790327,0.9736182428147769
1608.065822,0.9735919554771015
1608.341317,0.9739425116774033
1608.616813,0.9740652361653551
1608.892308,0.9743029370813119
1609.167803,0.974289296935674
1609.443299,0.974663495867294
1609.718794,0.9746761665750997
1609.994289,0.9748769705475132
1610.269784,0.9747268510535466
1610.54528,0.9749569137367241
1610.820775,0.9750407636367995
1611.09627,0.9752611477518484
1611.371765,0.9751743533721056
1611.647261,0.9755947441061045
1611.922756,0.9757020654305207
1612.198251,0.9758728282332806
1612.473746,0.9754376859958205
1612.749242,0.9756513302422447
1613.024737,0.975187030721102
1613.300232,0.9767983943234549
1613.575727,0.9771403335973504
1613.851223,0.9762671605056423
1614.126718,0.97607973520423
1614.402213,0.9754815816793359
1614.677708,0.9752679746037766
1614.953204,0.9749500890622143
1615.228699,0.9747502447786954
1615.504194,0.9745796784108517
1615.77969,0.9745358233120703
1616.055185,0.9744461701404348
1616.33068,0.9741392679364753
1616.606175,0.9739951059930677
1616.881671,0.9739317983686983
1617.157166,0.973872390340961
1617.432661,0.9736055858598907
1617.708156,0.9739288765776858
1617.983652,0.9742961169846227
1618.259147,0.9748701464326038
1618.534642,0.9751743533721056
1618.810137,0.9758084227520214
1619.085633,0.9761197552937796
1619.361128,0.9766850922813589
1619.636623,0.9771237223528753
1619.912118,0.9785572362387859
1620.187614,0.9778597736043242
1620.463109,0.9770563031420224
1620.738604,0.9773074388814902
1621.0141,0.9770963632716784
1621.289595,0.9773680338211246
1621.56509,0.9774012648991997
1621.840585,0.9778265269372182
1622.116081,0.9779037782842342
1622.391576,0.9782891482857833
1622.667071,0.9781619789626912
1622.942566,0.9782284962388225
1623.218062,0.9782549087647884
1623.493557,0.9783488257439726
1623.769052,0.9783087142644081
1624.044547,0.9787010947258528
1624.320043,0.9790162872216229
1624.595538,0.978992791112684
1624.871033,0.9791308388283662
1625.146528,0.979328643235382
1625.422024,0.9798076520500342
1625.697519,0.9797547438653573
1625.973014,0.9796940009542874
1626.248509,0.9801673074510658
1626.524005,0.9804731673626557
1626.7995,0.9809802030476129
1627.074995,0.9809468502877094
1627.350491,0.9809968798528172
1627.625986,0.9808762246570419
1627.901481,0.9810135569415296
1628.176976,0.9811214743681428
1628.452472,0.9809066322913222
1628.727967,0.9807487190358815
1629.003462,0.9807281235290354
1629.278957,0.9807183162968363
1629.554453,0.9807987384960377
1629.829948,0.9804966990010509
1630.105443,0.9802310203966985
1630.380938,0.9802408227559142
1630.656434,0.9799252360231775
1630.931929,0.9796097508930098
1631.207424,0.9793717346436884
1631.482919,0.9791768590592581
1631.758415,0.9789761483766988
1632.03391,0.9789389479898722
1632.309405,0.9794520464186669
1632.584901,0.9793521474048685
1632.860396,0.9796567732895812
1633.135891,0.9798723214891375
1633.411386,0.9797576831339978
1633.686882,0.9798488048356228
1633.962377,0.9797341692317706
1634.237872,0.979338436570781
1634.513367,0.979569587716574
1634.788863,0.9798546839460891
1635.064358,0.9798546839460891
1635.339853,0.9805094455409903
1635.615348,0.9809360599317034
1635.890844,0.9812284224374128
1636.166339,0.9813432328791178
1636.441834,0.9814335206097147
1636.717329,0.9818841019961919
1636.992825,0.9819243600696587
1637.26832,0.9820932655850485
1637.543815,0.9824360759516672
1637.81931,0.9824026736929264
1638.094806,0.9824832340150973
1638.370301,0.9827495230520502
1638.645796,0.9829510073557114
1638.921292,0.9832547861483907
1639.196787,0.9826453571234984
1639.472282,0.9824930588965618
1639.747777,0.9823456959902216
1640.023273,0.9818742832042661
1640.298768,0.9815414842348722
1640.574263,0.9811312856319427
1640.849758,0.981074381667607
1641.125254,0.9812087980652084
1641.400749,0.9812627660332075
1641.676244,0.9811175498900943
1641.951739,0.9816690929222077
1642.227235,0.9815620968224725
1642.50273,0.9817535200945154
1642.778225,0.9819184685411728
1643.05372,0.9816661479193465
1643.329216,0.9817162141695689
1643.604711,0.9815954705011138
1643.880206,0.9817731553612693
1644.155702,0.9816661479193465
1644.431197,0.9820598749816621
1644.706692,0.9824832340150973
1644.982187,0.98238597298943
1645.257683,0.9829313485321531
1645.533178,0.9835743958876583
1645.808673,0.9838941095169724
1646.084168,0.9841912904101027
1646.359664,0.9841942429884029
1646.635159,0.9841607809529991
1646.910654,0.9842621547340973
1647.186149,0.9845683078685644
1647.461645,0.9846835090997256
1647.73714,0.984586030257607
1648.012635,0.9848016782108224
1648.28813,0.9847100959133916
1648.563626,0.9848450104379657
1648.839121,0.9843802732796364
1649.114616,0.9847878910838376
1649.390112,0.9837937574358449
1649.665607,0.9830787992929636
1649.941102,0.9844166960235643
1650.216597,0.9832813343860163
1650.492093,0.9826915425406321
1650.767588,0.9823820434533972
1651.043083,0.9823722196820815
1651.318578,0.9821944264010964
1651.594074,0.9823113144925416
1651.869569,0.982803575762254
1652.145064,0.9828841689597424
1652.420559,0.9828399401672945
1652.696055,0.9828733572933481
1652.97155,0.9829274168146225
1653.247045,0.9831839943523232
1653.52254,0.9834701425272199
1653.798036,0.9837996602160978
1654.073531,0.984019072003831
1654.349026,0.9844373689912462
1654.624521,0.9847209277840219
1654.900017,0.9850784463665044
1655.175512,0.9855031066846132
1655.451007,0.9860433103893727
1655.726503,0.9864930486714455
1656.001998,0.9863579083810987
1656.277493,0.9868887117090999
1656.552988,0.9876627358368913
1656.828484,0.9860433103893727
1657.103979,0.986013729533776
1657.379474,0.9861182525287274
1657.654969,0.9861113497251196
1657.930465,0.9863007012814345
1658.20596,0.9864249829993798
1658.481455,0.9865167247887259
1658.75695,0.9865976224769184
1659.032446,0.9867022073678022
1659.307941,0.9865334957155997
1659.583436,0.986523630429969
1659.858931,0.9866953004765248
1660.134427,0.986790027772208
1660.409922,0.9870673547326251
1660.685417,0.9871522461754119
1660.960913,0.9874533735300826
1661.236408,0.9873921533187698
1661.511903,0.9876390322156758
1661.787398,0.9875481736042722
1662.062894,0.9876903907806621
1662.338389,0.9876726125136329
1662.613884,0.9877437275018428
1662.889379,0.9876726125136329
1663.164875,0.9875007724295765
1663.44037,0.9874434990457197
1663.715865,0.987361544636454
1663.99136,0.9877407642751052
1664.266856,0.9877911403386619
1664.542351,0.9878217623386509
1664.817846,0.9877842258248803
1665.093341,0.9876222424948412
1665.368837,0.9879501875152106
1665.644332,0.987771384713412
1665.919827,0.9875886639094356
1666.195322,0.988092462585772
1666.470818,0.9884442861233265
1666.746313,0.9885935524798574
1667.021808,0.9886548471802272
1667.297304,0.98870922469219
1667.572799,0.9886548471802272
1667.848294,0.9884245174352916
1668.123789,0.9878049695114306
1668.399285,0.987957103190728
1668.67478,0.9881774421916251
1668.950275,0.9883909115730016
1669.22577,0.9884442861233265
1669.501266,0.9884749283711487
1669.776761,0.9884620782806056
1670.052256,0.9885866323492105
1670.327751,0.9887329539983332
1670.603247,0.9890167610804989
1670.878742,0.9888852305982462
1671.154237,0.988715156965335
1671.429732,0.9884077143613217
1671.705228,0.9883978303335983
1671.980723,0.9881774421916251
1672.256218,0.9874869475155371
1672.531714,0.9876429827797057
1672.807209,0.9880855459627421
1673.082704,0.9880727009341375
1673.358199,0.988058868013155
1673.633695,0.9881023435598026
1673.90919,0.9881843594579308
1674.184685,0.987869178921232
1674.46018,0.9876123663217972
1674.735676,0.9872302342833493
1675.011171,0.987957103190728
1675.286666,0.9879333925047807
1675.562161,0.988116177089447
1675.837657,0.9877842258248803
1676.113152,0.9877170587812296
1676.388647,0.9875610118139773
1676.664142,0.9873724056731805
1676.939638,0.9874869475155371
1677.215133,0.9868137110170724
1677.490628,0.9864861432442737
1677.766124,0.9864595084779771
1678.041619,0.9860975442628619
1678.317114,0.9857021984197517
1678.592609,0.985324746764363
1678.868105,0.9853917511252653
1679.1436,0.985736698600446
1679.419095,0.9857327556615375
1679.69459,0.9858076741978361
1679.970086,0.9854962081870111
1680.245581,0.9859959814463777
1680.521076,0.9857564135315667
1680.796571,0.98595950026997
1681.072067,0.9859289359992104
1681.347562,0.9868038429293027
1681.623057,0.9878593002788362
1681.898552,0.98720259222378
1682.174048,0.9871956818298209
1682.449543,0.9866114349403201
1682.725038,0.986445698141531
1683.000533,0.9859723178267875
1683.276029,0.9855435131403139
1683.551524,0.9848893294606059
1683.827019,0.9842985731075582
1684.102515,0.9842218008130142
1684.37801,0.9840052958332564
1684.653505,0.9835340701641099
1684.929,0.9830188333151876
1685.204496,0.982681715674341
1685.479991,0.9825107439307867
1685.755486,0.9821767470605357
1686.030981,0.9821237109481824
1686.306477,0.9822818455951425
1686.581972,0.9823761491788192
1686.857467,0.9828497686158384
1687.132962,0.9830021221370667
1687.408458,0.9839049324117028
1687.683953,0.9843123533840434
1687.959448,0.9851759739602309
1688.234943,0.9850242685418581
1688.510439,0.9841844010951825
1688.785934,0.9843930703063695
1689.061429,0.9843192435946329
1689.336925,0.9840830353222966
1689.61242,0.9837662115962802
1689.887915,0.983506531595687
1690.16341,0.9833452497499782
1690.438906,0.9830316126430861
1690.714401,0.9826954733146638
1690.989896,0.9826384786300734
1691.265391,0.9820598749816621
1691.540887,0.9817898456467775
1691.816382,0.9817260313807965
