nu,[0]HCFO-1233zd-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.9211atm-L=15cm
1245.466848,0.2864761478129803
1245.58585,0.28382426998360805
1245.704852,0.27828764666249783
1245.823854,0.27881689581863917
1245.942856,0.2738978643314456
1246.061858,0.2713081552153397
1246.18086,0.2646889277641607
1246.299862,0.2645566163808809
1246.418864,0.2612702413115339
1246.537866,0.2570717628977599
1246.656868,0.25459022172963724
1246.77587,0.2524858680378322
1246.894872,0.24588286868475992
1247.013874,0.24593205017648212
1247.132876,0.24079724659957288
1247.251878,0.24079724659957288
1247.37088,0.23697514897272928
1247.489882,0.23579323048641057
1247.608884,0.23063936012526265
1247.727886,0.23001747377729012
1247.846888,0.22438319426619668
1247.96589,0.2228179964897698
1248.084892,0.21777344493464032
1248.203894,0.22057886139194904
1248.322896,0.21369617836378035
1248.441898,0.21301344355131643
1248.5609,0.2098630717962641
1248.679902,0.2082116850951212
1248.798904,0.20421130753103547
1248.917906,0.2049477931167973
1249.036908,0.19984764054981524
1249.15591,0.19895034659292712
1249.274912,0.19506937782040817
1249.393914,0.19514742117916753
1249.512916,0.19010095610802633
1249.631918,0.19208832244373253
1249.75092,0.18715839286100847
1249.869922,0.18715839286100847
1249.988924,0.18304925671158812
1250.107926,0.18288458649326114
1250.226928,0.1804502793175693
1250.34593,0.17937081926021417
1250.464932,0.1764531282852288
1250.583934,0.17677102994179963
1250.702936,0.17230312476606846
1250.821938,0.17337472266040746
1250.94094,0.16781384154529919
1251.059942,0.16887440601730672
1251.178944,0.16606101465431863
1251.297946,0.16631029308838596
1251.416948,0.163049735328782
1251.53595,0.16321286661616022
1251.654952,0.15927866511594221
1251.773954,0.16031734850317583
1251.892956,0.15609351440775757
1252.011958,0.15756771131366099
1252.13096,0.15396961518946634
1252.249962,0.15472591773188893
1252.368964,0.15070967123411227
1252.487966,0.15314042010910325
1252.606968,0.14744500797614576
1252.72597,0.15104159749583831
1252.844972,0.14527889066491884
1252.963974,0.1508604562853066
1253.082976,0.14432320721105654
1253.201978,0.14771064799479677
1253.32098,0.14451094938640457
1253.439982,0.14443871197256974
1253.558984,0.14138056244459513
1253.677986,0.14224561961748802
1253.796988,0.13997380234363527
1253.91599,0.14186207446348234
1254.034992,0.13834565210817362
1254.153994,0.14073170537276608
1254.272996,0.1368048255400834
1254.391998,0.13990383293627295
1254.511,0.13675011455279432
1254.630002,0.13845637291227667
1254.749004,0.13617696852086406
1254.868006,0.13585053567251976
1254.987008,0.13537588991228047
1255.10601,0.1360272562123568
1255.225012,0.13320046898148863
1255.344014,0.13651783685004212
1255.463016,0.13136179087960834
1255.582018,0.13494337945037577
1255.70102,0.13130925667079874
1255.820022,0.13340041961044177
1255.939024,0.13400207420623755
1256.058026,0.13468723044803044
1256.177028,0.13408249957595944
1256.29603,0.13556554888846337
1256.415032,0.13520001559846748
1256.534034,0.13816591961186792
1256.653036,0.13549778305688884
1256.772038,0.1386087587193085
1256.89104,0.136668089094161
1257.010042,0.14083025205384142
1257.129044,0.13694169879084278
1257.248046,0.14025403008265233
1257.367048,0.13679114574153073
1257.48605,0.13973604902722894
1257.605052,0.13675011455279432
1257.724054,0.1368048255400834
1257.843056,0.1334137603194272
1257.962058,0.13328041324375786
1258.08106,0.1312829974454746
1258.200062,0.13413614330382015
1258.319064,0.13190147982854597
1258.438066,0.13461990366590457
1258.557068,0.13522705830576776
1258.67607,0.1379036535962186
1258.795072,0.13829032491350698
1258.914074,0.1397639990319417
1259.033076,0.14119688712824038
1259.152078,0.14273007783646505
1259.27108,0.14146541623565356
1259.390082,0.14477130334356594
1259.509084,0.1411404196676341
1259.628086,0.14584658462217678
1259.747088,0.14391966745017679
1259.86609,0.144756826937064
1259.985092,0.14536608415474894
1260.104094,0.14514819848362373
1260.223096,0.1462994105520588
1260.342098,0.14690046946410884
1260.4611,0.14701803686036835
1260.580102,0.14882264262214037
1260.699104,0.1474302642125486
1260.818106,0.15019812846740582
1260.937108,0.1472681800845287
1261.05611,0.14947890496806926
1261.175112,0.1505590368926018
1261.294114,0.15140453267783788
1261.413116,0.15340098023664558
1261.532118,0.15475686601016
1261.65112,0.15416990584993437
1261.770122,0.1580885436617151
1261.889124,0.1565311887061699
1262.008126,0.16259383462869662
1262.127128,0.16137894240960493
1262.24613,0.1644415649751093
1262.365132,0.16701026523189982
1262.484134,0.16712721334462624
1262.603136,0.1706910639492302
1262.722138,0.17195886289316317
1262.84114,0.17314948195912616
1262.960142,0.17765709841672073
1263.079144,0.17755053612955374
1263.198146,0.182136294734975
1263.317148,0.18224560930290695
1263.43615,0.1858528588110825
1263.555152,0.187814594919752
1263.674154,0.18883153700478014
1263.793156,0.19368929034593027
1263.912158,0.19396064525653073
1264.03116,0.19683292628494622
1264.150162,0.20020769025032195
1264.269164,0.20205809983316886
1264.388166,0.20519387808999115
1264.507168,0.20773334851733358
1264.62617,0.20994703381626711
1264.745172,0.21414541186843086
1264.864174,0.21408117788045025
1264.983176,0.21965437295881005
1265.102178,0.22181756815753562
1265.22118,0.22397966779928988
1265.340182,0.22652499204308585
1265.459184,0.23284087468340467
1265.578186,0.23258489053834447
1265.697188,0.23706995799285827
1265.81619,0.2385443576483555
1265.935192,0.24433867592664815
1266.054194,0.24499928176821822
1266.173196,0.24952404392420885
1266.292198,0.2555850622724813
1266.4112,0.25645553044154434
1266.530202,0.25986318448104045
1266.649204,0.2631581754560287
1266.768206,0.2645566163808809
1266.887208,0.2706577963855908
1267.00621,0.27136242227290763
1267.125212,0.27834330975795435
1267.244214,0.28029854827719325
1267.363216,0.28556088933456464
1267.482218,0.28676276724662514
1267.60122,0.2893842179390506
1267.720222,0.29546644555640483
1267.839224,0.2982867520339359
1267.958226,0.3000518457772391
1268.077228,0.3063276494612982
1268.19623,0.307740002570523
1268.315232,0.3124846284423433
1268.434234,0.3150890442324439
1268.553236,0.32023505690888365
1268.672238,0.3225813262881709
1268.79124,0.32955896107518906
1268.910242,0.33074751144208603
1269.029244,0.3337043024968552
1269.148246,0.33695698423380344
1269.267248,0.34318006456062766
1269.38625,0.34259715406518
1269.505252,0.34680243942604977
1269.624254,0.3487499811139889
1269.743256,0.35462300908875194
1269.862258,0.35476488666601114
1269.98126,0.3586888426105563
1270.100262,0.35926320412541457
1270.219264,0.36429183065230286
1270.338266,0.36480219638787126
1270.457268,0.3694240898090132
1270.57627,0.3687966023717794
1270.695272,0.37389883978975197
1270.814274,0.37389883978975197
1270.933276,0.379693853369093
1271.052278,0.376841727740622
1271.17128,0.38264026004609536
1271.290282,0.3831878270350484
1271.409284,0.38527419630204535
1271.528286,0.3842007794072295
1271.647288,0.38750365421536487
1271.76629,0.38691122694684354
1271.885292,0.3908818259895166
1272.004294,0.38499304877007934
1272.123296,0.3914020446868318
1272.242298,0.3900150308344348
1272.3613,0.3899253376924496
1272.480302,0.38753853111368114
1272.599304,0.3904872346474385
1272.718306,0.385783094039779
1272.837308,0.3870040967852456
1272.95631,0.3847505795351828
1273.075312,0.3866714163351081
1273.194314,0.3825293104591497
1273.313316,0.3816466875739018
1273.432318,0.3786132664547662
1273.55132,0.3800699364143192
1273.670322,0.37212331042467656
1273.789324,0.36882610728014975
1273.908326,0.3621850535939837
1274.027328,0.36291014855443376
1274.14633,0.35504881213038697
1274.265332,0.3546939407835027
1274.384334,0.34780962621535977
1274.503336,0.34366085312447836
1274.622338,0.3358804452652514
1274.74134,0.33383781091775794
1274.860342,0.32553021344420247
1274.979344,0.3222589061987957
1275.098346,0.3148685590802876
1275.217348,0.3105221635384522
1275.33635,0.3022200151099495
1275.455352,0.2983762514837923
1275.574354,0.2881425373284478
1275.693356,0.2862470585426562
1275.812358,0.2760702269940971
1275.93136,0.2737883270946208
1276.050362,0.2654576397483149
1276.169364,0.2623961222584149
1276.288366,0.24994859556552895
1276.407368,0.24919987342358682
1276.52637,0.24012395735392023
1276.645372,0.23759208603069254
1276.764374,0.22868723385426243
1276.883376,0.2263212112653523
1277.002378,0.21801312752532528
1277.12138,0.21418824523399832
1277.240382,0.20669727411922956
1277.359384,0.203253766370041
1277.478386,0.19677388526365674
1277.597388,0.1932056718950137
1277.71639,0.18787094775072993
1277.835392,0.18512944423706632
1277.954394,0.17940669701172177
1278.073396,0.17723123262388757
1278.192398,0.1720792762369418
1278.3114,0.1706910639492302
1278.430402,0.1646390132983796
1278.549404,0.16508413928395177
1278.668406,0.1606865027694038
1278.787408,0.1591831265812992
1278.90641,0.1562496859949446
1279.025412,0.15564149895516874
1279.144414,0.15372346078120275
1279.263416,0.15376958473768465
1279.382418,0.1506946010205121
1279.50142,0.15185942827810012
1279.620422,0.14971826265110164
1279.739424,0.15227000276057837
1279.858426,0.1509509997193917
1279.977428,0.1518290594294306
1280.09643,0.15294146691055974
1280.215432,0.15446310712405495
1280.334434,0.1547413910973175
1280.453436,0.15728434453990184
1280.572438,0.15791474187219648
1280.69144,0.16288676709115274
1280.810442,0.16290305658232282
1280.929444,0.16764611158271267
1281.048446,0.17052045820237158
1281.167448,0.1745402334032425
1281.28645,0.17603014855604948
1281.405452,0.18104674887278735
1281.524454,0.18468566631741434
1281.643456,0.1890960862978823
1281.762458,0.19216517314182496
1281.88146,0.19661652910630106
1282.000462,0.19930877970982266
1282.119464,0.2030912283808093
1282.238466,0.20618117632497523
1282.357468,0.2092344260210224
1282.47647,0.21180272076105636
1282.595472,0.21343989674946617
1282.714474,0.2145312207336043
1282.833476,0.2135252897856346
1282.952478,0.21205703658494607
1283.07148,0.21212066323944254
1283.190482,0.21112603532875082
1283.309484,0.20948565804131197
1283.428486,0.20731829701015658
1283.547488,0.2035995916410642
1283.66649,0.2008493810167733
1283.785492,0.198612418324132
1283.904494,0.19968782637157012
1284.023496,0.1992091502294135
1284.142498,0.19992759559597836
1284.2615,0.19334096321177666
1284.380502,0.18787094775072993
1284.499504,0.19297396414119689
1284.618506,0.20447695486418038
1284.737508,0.21207824334892508
1284.85651,0.2105778206248387
1284.975512,0.20333508413905857
1285.094514,0.20854509044442632
1285.213516,0.21403836592621228
1285.332518,0.22711472334086977
1285.45152,0.24605504694820088
1285.570522,0.25175471969802826
1285.689524,0.2517043737888474
1285.808526,0.24716478970798703
1285.927528,0.24270707875200323
1286.04653,0.23811536401468703
1286.165532,0.2332370408161693
1286.284534,0.22843581620208275
1286.403536,0.22141865566380278
1286.522538,0.21794773339667745
1286.64154,0.21324788725962274
1286.760542,0.21007303983458217
1286.879544,0.20421130753103547
1286.998546,0.20201769225409483
1287.117548,0.19770089930090573
1287.23655,0.19545990697502721
1287.355552,0.19368929034593027
1287.474554,0.19149377067553444
1287.593556,0.19071025352350304
1287.712558,0.19072932550243846
1287.83156,0.18883153700478014
1287.950562,0.1898919600252268
1288.069564,0.18953150783919162
1288.188566,0.19061492223155038
1288.307568,0.18970216297954082
1288.42657,0.19332163008212808
1288.545572,0.19276180948709357
1288.664574,0.19730589264063308
1288.783576,0.19839406478044183
1288.902578,0.20459967785031302
1289.02158,0.2050913067959066
1289.140582,0.20998902742225098
1289.259584,0.21233288999837585
1289.378586,0.21943482837643782
1289.497588,0.22013814453292976
1289.61659,0.2291450660015075
1289.735592,0.22999447317996144
1289.854594,0.23952439722296998
1289.973596,0.2417623645350185
1290.092598,0.25072463845678267
1290.2116,0.252082213658588
1290.330602,0.26216007198693797
1290.449604,0.2656169621240969
1290.568606,0.27576671670566616
1290.687608,0.27784274244612384
1290.80661,0.28915280314296
1290.925612,0.2931707720468052
1291.044614,0.30315835082569936
1291.163616,0.3046170088883908
1291.282618,0.31701696157200077
1291.40162,0.3214864121875292
1291.520622,0.3305821790229142
1291.639624,0.32982271373104477
1291.758626,0.3412977553009937
1291.877628,0.3486802380923007
1291.99663,0.35611555788535143
1292.115632,0.36009046047502297
1292.234634,0.36834326141270696
1292.353636,0.3716881807519756
1292.472638,0.3790413412625757
1292.59164,0.384173886293941
1292.710642,0.3924406356304602
1292.829644,0.3929275638517475
1292.948646,0.40056068534290323
1293.067648,0.400929370742698
1293.18665,0.4092905434307562
1293.305652,0.41027402043532657
1293.424654,0.41645369501099017
1293.543656,0.41424818669728
1293.662658,0.41757963932833714
1293.78166,0.4183570602348004
1293.900662,0.4240219738394545
1294.019664,0.42086212205371454
1294.138666,0.4226630455502116
1294.257668,0.4184867710276073
1294.37667,0.42086212205371454
1294.495672,0.41788876262295277
1294.614674,0.41852862179721373
1294.733676,0.4160956987937186
1294.852678,0.41497375571171663
1294.97168,0.4091227687041188
1295.090682,0.4113544612659888
1295.209684,0.4021621152054207
1295.328686,0.399732382313645
1295.447688,0.39478656574630117
1295.56669,0.38950444565035514
1295.685692,0.38163905471647913
1295.804694,0.37895417177896024
1295.923696,0.37058590454556434
1296.042698,0.36545943167567496
1296.1617,0.35718550868274057
1296.280702,0.3536314534889593
1296.399704,0.34490026179276834
1296.518706,0.3384090189032053
1296.637708,0.3276858185248597
1296.75671,0.32190461629714723
1296.875712,0.31292241330005816
1296.994714,0.30547113172722584
1297.113716,0.29520064538342344
1297.232718,0.28561800722403013
1297.35172,0.27560130630372565
1297.470722,0.26788432895978204
1297.589724,0.2584378602011675
1297.708726,0.25100058730312574
1297.827728,0.2404122790611707
1297.94673,0.23305052579947053
1298.065732,0.2234204179833375
1298.184734,0.21519729940640336
1298.303736,0.20376253648362366
1298.422738,0.19545990697502721
1298.54174,0.18453797686801696
1298.660742,0.17910196472263726
1298.779744,0.16914482134150519
1298.898746,0.1606704349225326
1299.017748,0.14971826265110164
1299.13675,0.14341682909453757
1299.255752,0.13320046898148863
1299.374754,0.12725020659709674
1299.493756,0.11842209035390205
1299.612758,0.11111384195980495
1299.73176,0.1035086598219023
1299.850762,0.09772479158241949
1299.969764,0.08964480752654196
1300.088766,0.08450031642089868
1300.207768,0.07703464679135964
1300.32677,0.07297050212322786
1300.445772,0.06625793816071447
1300.564774,0.06185267074954541
1300.683776,0.05629216042386183
1300.802778,0.052063039321098306
1300.92178,0.04702856951142992
1301.040782,0.04417041755749008
1301.159784,0.03999103399974272
1301.278786,0.036589279182307984
1301.397788,0.033166995797242096
1301.51679,0.030394305718696703
1301.635792,0.027452446206670474
1301.754794,0.025097174723414068
1301.873796,0.0226952415458432
1301.992798,0.020688030141458078
1302.1118,0.01879621047392892
1302.230802,0.016971836248858986
1302.349804,0.015197869886444563
1302.468806,0.013909266587416263
1302.587808,0.012499082967063138
1302.70681,0.011365191179974253
1302.825812,0.010357959717613696
1302.944814,0.009305031533655556
1303.063816,0.008502457836912097
1303.182818,0.007674132662792382
1303.30182,0.0069521799966945465
1303.420822,0.006320860026114606
1303.539824,0.005795926127690142
1303.658826,0.005273821694617371
1303.777828,0.004868837873673751
1303.89683,0.004443113098130479
1304.015832,0.004204920045028287
1304.134834,0.003844160635944298
1304.253836,0.003555000766909328
1304.372838,0.003271194729819204
1304.49184,0.0030877889325925923
1304.610842,0.0028598102571644685
1304.729844,0.002710831132909815
1304.848846,0.0024994114370620974
1304.967848,0.0024248151119357964
1305.08685,0.0022726698346174283
1305.205852,0.0022229947626183416
1305.324854,0.0020764408099898943
1305.443856,0.002045935780040119
1305.562858,0.0019397425905381225
1305.68186,0.0019314196046428124
1305.800862,0.001856801305338373
1305.919864,0.0018646162707601842
1306.038866,0.0017906080931080995
1306.157868,0.001819852181769183
1306.27687,0.0017886395071264696
1306.395872,0.001842927387773132
1306.514874,0.001830621046554074
1306.633876,0.0018826027840872415
1306.752878,0.0018560587333405383
1306.87188,0.0019820968093375566
1306.990882,0.0019688611496871847
1307.109884,0.002093537625777491
1307.228886,0.002093118960120296
1307.347888,0.0022234394060337255
1307.46689,0.0021885851372239443
1307.585892,0.002355505323021866
1307.704894,0.0023564477136166287
1307.823896,0.0025580756560803844
1307.942898,0.0025159621096874723
1308.0619,0.0027019001344235935
1308.180902,0.002700009466140598
1308.299904,0.0029123353321682476
1308.418906,0.0027783445896277428
1308.537908,0.0029427816661369718
1308.65691,0.002900419202065575
1308.775912,0.00311290159191353
1308.894914,0.0029404283822431283
1309.013916,0.00313821848982458
1309.132918,0.0029413106430903123
1309.25192,0.0030948990206044083
1309.370922,0.002903030754369693
1309.489924,0.0029554628723551125
1309.608926,0.0029164154570542836
1309.727928,0.0031104122665029273
1309.84693,0.00296463902294426
1309.965932,0.003078539446960379
1310.084934,0.002882780497676012
1310.203936,0.0031017152936008018
1310.322938,0.002783350113509075
1310.44194,0.002645222754541466
1310.560942,0.002109931070578598
1310.679944,0.0022081504815802174
1310.798946,0.0024277266366355557
1310.917948,0.00278836465544721
1311.03695,0.0024986617260932464
1311.155952,0.002130283946350009
1311.274954,0.0016399328222953939
1311.393956,0.0016391130608416884
1311.512958,0.00163469342477104
1311.63196,0.0017567320248361759
1311.750962,0.0015032888565752205
1311.869964,0.002021531270589751
1311.988966,0.003774074846845208
1312.107968,0.005213520143619389
1312.22697,0.0052182144238578886
1312.345972,0.005356202734613444
1312.464974,0.004802589631438213
1312.583976,0.004677460240558458
1312.702978,0.004070457003333049
1312.82198,0.003936749091255519
1312.940982,0.003355682840693347
1313.059984,0.0032640060119027586
1313.178986,0.002820615938426754
1313.297988,0.002787807038279695
1313.41699,0.0023851339325812035
1313.535992,0.0024236030074312074
1313.654994,0.002123053280030704
1313.773996,0.0021431040719445396
1313.892998,0.0018935536069223794
1314.012,0.002029836563014313
1314.131002,0.0018335523846737037
1314.250004,0.0019765547008441468
1314.369006,0.00185828734071754
1314.488008,0.0020320706117351586
1314.60701,0.0019471276350801292
1314.726012,0.002179412355972217
1314.845014,0.0021598856467650094
1314.964016,0.002454333601502808
1315.083018,0.0025079238989329524
1315.20202,0.002858666561815922
1315.321022,0.002967605144780944
1315.440024,0.0034835618100100604
1315.559026,0.0036739055507171814
1315.678028,0.004340785311016394
1315.79703,0.004765275147982709
1315.916032,0.005660743697956443
1316.035034,0.006159251614314937
1316.154036,0.007383555362063017
1316.273038,0.008220699304437942
1316.39204,0.009834093521709851
1316.511042,0.011002860439871346
1316.630044,0.013270655960778689
1316.749046,0.014988080906202203
1316.868048,0.01796733305793554
1316.98705,0.020106743955847533
1317.106052,0.024536339879201733
1317.225054,0.027598330423249287
1317.344056,0.032975184013503
1317.463058,0.037594406610922955
1317.58206,0.044494041395510275
1317.701062,0.05063561988748449
1317.820064,0.059474953775638516
1317.939066,0.06695731179751167
1318.058068,0.07717343402662327
1318.17707,0.08610394928649306
1318.296072,0.09950971513861037
1318.415074,0.11012931640376757
1318.534076,0.12486776270615729
1318.653078,0.13877518906800923
1318.77208,0.1557037680077311
1318.891082,0.17122102726620192
1319.010084,0.19147462225590384
1319.129086,0.20729756621701245
1319.248088,0.2304549224220804
1319.36709,0.24701653531492773
1319.486092,0.2692001833822156
1319.605094,0.2857608519358442
1319.724096,0.3062051429044585
1319.843098,0.3290649932021001
1319.9621,0.3513403033459978
1320.081102,0.3716027023008014
1320.200104,0.39283327255183165
1320.319106,0.4114038267632113
1320.438108,0.4322850804209455
1320.55711,0.45141869493697295
1320.676112,0.4719604921367441
1320.795114,0.4854203802815864
1320.914116,0.5022737445742039
1321.033118,0.5175495549860545
1321.15212,0.5333006193619568
1321.271122,0.5449070768764467
1321.390124,0.5600999662631339
1321.509126,0.5731372856227898
1321.628128,0.5858801690451705
1321.74713,0.5970227852917567
1321.866132,0.6075261861030716
1321.985134,0.6130308610639659
1322.104136,0.62733787995123
1322.223138,0.6334590007132348
1322.34214,0.640644870352997
1322.461142,0.6499498973911725
1322.580144,0.658731014523215
1322.699146,0.6676240922457277
1322.818148,0.6752920601403024
1322.93715,0.6819083597739688
1323.056152,0.6877086531472092
1323.175154,0.6945299452546514
1323.294156,0.7050969273622059
1323.413158,0.7056965145389137
1323.53216,0.7138588680329627
1323.651162,0.7225779323270605
1323.770164,0.7282069494211134
1323.889166,0.7349153180090687
1324.008168,0.7417596575078312
1324.12717,0.7461265911082772
1324.246172,0.7526763181285345
1324.365174,0.759480980038882
1324.484176,0.7649154302189206
1324.603178,0.7688725945426531
1324.72218,0.7737317822578219
1324.841182,0.7817424034940017
1324.960184,0.7832056294784348
1325.079186,0.7925497493467781
1325.198188,0.7957979157940213
1325.31719,0.8003229062015966
1325.436192,0.8025187979624785
1325.555194,0.8116062258322146
1325.674196,0.8151770092986207
1325.793198,0.8151444028703817
1325.9122,0.8215191752699939
1326.031202,0.8291286076438305
1326.150204,0.8338014287470744
1326.269206,0.841785540227313
1326.388208,0.8409273567242722
1326.50721,0.8459965477990666
1326.626212,0.8507559260057935
1326.745214,0.85628672484118
1326.864216,0.8565008232835805
1326.983218,0.8590913655197755
1327.10222,0.8628538097401351
1327.221222,0.8685587936218436
1327.340224,0.8686456538441445
1327.459226,0.8736984375445427
1327.578228,0.8784994477355281
1327.69723,0.8747737478029617
1327.816232,0.8784116021831053
1327.935234,0.8798357822530305
1328.054236,0.8808041341093876
1328.173238,0.8883051123646291
1328.29224,0.8838569948167949
1328.411242,0.884599746604518
1328.530244,0.8881185878767892
1328.649246,0.890849301442169
1328.768248,0.8911165963248293
1328.88725,0.8911165963248293
1329.006252,0.8898343118924916
1329.125254,0.8932667772492807
1329.244256,0.8915355195643516
1329.363258,0.8931953187654783
1329.48226,0.8908136681827812
1329.601262,0.8893183576327932
1329.720264,0.8911165963248293
1329.839266,0.8944198349542517
1329.958268,0.9000454652403873
1330.07727,0.8930702801737568
1330.196272,0.8934543829704144
1330.315274,0.9007567820910888
1330.434276,0.895663942979604
1330.553278,0.8954131921823196
1330.67228,0.8957266416500405
1330.791282,0.8940889608308062
1330.910284,0.8995415808806415
1331.029286,0.8972955356547874
1331.148288,0.8914463704699241
1331.26729,0.8967842229374324
1331.386292,0.9000454652403873
1331.505294,0.8970084470200093
1331.624296,0.8951267058010869
1331.743298,0.8958520521584022
1331.8623,0.8926506357662358
1331.981302,0.8974839875040265
1332.100304,0.8974839875040265
1332.219306,0.89878628322213
1332.338308,0.9013244376565341
1332.45731,0.9000904686387249
1332.576312,0.894920850333039
1332.695314,0.9036167116837935
1332.814316,0.9004145595402969
1332.933318,0.9010000192577933
1333.05232,0.9036980408476025
1333.171322,0.9028038224982816
1333.290324,0.9036347841987518
1333.409326,0.9074643476054868
1333.528328,0.9100169984775904
1333.64733,0.9151896201868258
1333.766332,0.9089038190762256
1333.885334,0.9086139249985041
1334.004336,0.9077484284026128
1334.123338,0.9114751025930463
1334.24234,0.9142300896370122
1334.361342,0.9134898630966269
1334.480344,0.9103419325433266
1334.599346,0.9103419325433266
1334.718348,0.9077484284026128
1334.83735,0.9121808574143357
1334.956352,0.9161290866009951
1335.075354,0.9168421123614263
1335.194356,0.9150258159057328
1335.313358,0.9178153980794111
1335.43236,0.919910404586894
1335.551362,0.9242349174401823
1335.670364,0.9269459699115232
1335.789366,0.9230360387579326
1335.908368,0.9224067427938152
1336.02737,0.9212176052542279
1336.146372,0.9183928855655776
1336.265374,0.9187989049446703
1336.384376,0.9118151462205075
1336.503378,0.9166890125128551
1336.62238,0.9097394856159174
1336.741382,0.8999554651939405
1336.860384,0.8989660584556984
1336.979386,0.907704857523759
1337.098388,0.8975468135820388
1337.21739,0.8998744728467833
1337.336392,0.918996467946495
1337.455394,0.922087645267864
1337.574396,0.9244040679068695
1337.693398,0.9335936496835381
1337.8124,0.929091548326869
1337.931402,0.9321439718433493
1338.050404,0.9318541201423817
1338.169406,0.9299811145281528
1338.288408,0.9280255632219122
1338.40741,0.9269570933299026
1338.526412,0.9308827029771878
1338.645414,0.9304248213354432
1338.764416,0.9251753424762938
1338.883418,0.9263047451896865
1339.00242,0.9271202521358823
1339.121422,0.9246906775901262
1339.240424,0.9239927996106336
1339.359426,0.9233887058798699
1339.478428,0.924665711278878
1339.59743,0.928056188570814
1339.716432,0.9190571237149979
1339.835434,0.9215935387223841
1339.954436,0.9240038875907567
1340.073438,0.9168421123614263
1340.19244,0.918134853419948
1340.311442,0.9177373870860885
1340.430444,0.9175795498299029
1340.549446,0.9237221093784033
1340.668448,0.9227803931837434
1340.78745,0.9207580323421838
1340.906452,0.919221649664776
1341.025454,0.9196620623053722
1341.144456,0.9194615978272116
1341.263458,0.9223587788902622
1341.38246,0.9231800436120655
1341.501462,0.9235290716306904
1341.620464,0.9272574760875204
1341.739466,0.9233960930190654
1341.858468,0.929891840626374
1341.97747,0.9274587127932243
1342.096472,0.9310018635892854
1342.215474,0.940360468593086
1342.334476,0.9319519699620222
1342.453478,0.9371761695079889
1342.57248,0.9384365810866613
1342.691482,0.9409069767705908
1342.810484,0.9428859004601745
1342.929486,0.9362909563568942
1343.048488,0.9489273856514734
1343.16749,0.9409135631424804
1343.286492,0.9451383122773895
1343.405494,0.9491769863749562
1343.524496,0.9495396412464219
1343.643498,0.9514168351566842
1343.7625,0.9548901225902945
1343.881502,0.95399199362089
1344.000504,0.9534588611208725
1344.119506,0.9595498603066877
1344.238508,0.9609143498984356
1344.35751,0.9575943738659941
1344.476512,0.9599260775856969
1344.595514,0.9606866401821769
1344.714516,0.9559774060967774
1344.833518,0.9609143498984356
1344.95252,0.9595613749740992
1345.071522,0.9652713745760848
1345.190524,0.9698149489139097
1345.309526,0.9639970929385975
1345.428528,0.9664158991518378
1345.54753,0.9669437063110168
1345.666532,0.973550091923089
1345.785534,0.9699701317200294
1345.904536,0.9684320099434416
1346.023538,0.9760934004161791
1346.14254,0.9762730181261783
1346.261542,0.978820503543199
1346.380544,0.9761129224794074
1346.499546,0.9788596571464077
1346.618548,0.9734722110310122
1346.73755,0.9745338742423728
1346.856552,0.9776045855069088
1346.975554,0.9773269852257306
1347.094556,0.9814747416832167
1347.213558,0.9791034235486947
1347.33256,0.9800055931871301
1347.451562,0.9827672127026715
1347.570564,0.9816681112536056
1347.689566,0.9816681112536056
1347.808568,0.9759138157527982
1347.92757,0.9771188367464776
1348.046572,0.9877190342173227
1348.165574,0.9800349937959326
1348.284576,0.9786316094148849
1348.403578,0.9889109419484878
1348.52258,0.9813442142228413
1348.641582,0.9797086964745179
1348.760584,0.9823574842093027
1348.879586,0.9836884971353257
1348.998588,0.9867535172166298
1349.11759,0.9822700582837194
1349.236592,0.9819312335642364
1349.355594,0.9804663040745056
1349.474596,0.9881784303695613
1349.593598,0.9774990099128588
1349.7126,0.980572200153631
1349.831602,0.9840751626895046
1349.950604,0.9844659180889069
1350.069606,0.9827475575549696
1350.188608,0.9830660193516425
1350.30761,0.980517289647931
1350.426612,0.9846795703735667
1350.545614,0.9858678103000946
1350.664616,0.9885352271808743
1350.783618,0.9815620968224725
1350.90262,0.9847494851050068
1351.021622,0.9914596775285394
1351.140624,0.9886775865032136
1351.259626,0.9831731793878677
1351.378628,0.9801986733067553
1351.49763,0.9856539001953453
1351.616632,0.9858678103000946
1351.735634,0.9858678103000946
1351.854636,0.9896568619752281
1351.973638,0.9877703969425212
1352.09264,0.985299128653984
1352.211642,0.9911732861989209
1352.330644,0.9862237728269833
1352.449646,0.9872716988239385
1352.568648,0.9848922841330263
1352.68765,0.9854055467063499
1352.806652,0.9858678103000946
1352.925654,0.9835989855549251
1353.044656,0.987801018299455
1353.163658,0.9904988241222159
1353.28266,0.9816681112536056
1353.401662,0.9894065104599504
1353.520664,0.9837957250253273
1353.639666,0.9857771146336117
1353.758668,0.9886775865032136
1353.87767,0.9912604141599956
1353.996672,0.989839965431241
1354.115674,0.9883009720923569
1354.234676,0.9905343836682918
1354.353678,0.9849080425356393
1354.47268,0.9890859946769222
1354.591682,0.9879333925047807
1354.710684,0.9862040485487702
1354.829686,0.9875718750448548
1354.948688,0.989820168829899
1355.06769,0.9868137110170724
1355.186692,0.9848528892295644
1355.305694,0.9914952715698718
1355.424696,0.989839965431241
1355.543698,0.9858678103000946
1355.6627,0.9872203620303679
1355.781702,0.9858678103000946
1355.900704,0.9858678103000946
