nu,[0]HG-10-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.0atm-L=15cm
320.645234,0.9999973820034269
321.127407,0.9999973575034914
321.609581,0.9999973086036218
322.091754,0.9999972596037549
322.573927,0.9999972352038221
323.056101,0.9999972107038901
323.538274,0.9999972107038901
324.020447,0.9999971618040276
324.502621,0.9999971373040976
324.984794,0.9999971128041679
325.466967,0.9999970639043103
325.94914,0.9999970150044551
326.431314,0.9999970150044551
326.913487,0.9999969905045285
327.39566,0.9999969905045285
327.877834,0.9999969905045285
328.360007,0.9999969905045285
328.84218,0.9999969905045285
329.324354,0.9999969905045285
329.806527,0.9999970394043826
330.2887,0.9999970639043103
330.770873,0.9999970884042387
331.253047,0.9999971128041679
331.73522,0.9999971128041679
332.217393,0.9999971128041679
332.699567,0.9999971128041679
333.18174,0.9999970884042387
333.663913,0.9999970884042387
334.146087,0.9999970639043103
334.62826,0.9999970639043103
335.110433,0.9999970639043103
335.592606,0.9999970639043103
336.07478,0.9999970639043103
336.556953,0.9999970884042387
337.039126,0.9999971128041679
337.5213,0.9999971373040976
338.003473,0.9999971618040276
338.485646,0.9999971862039587
338.96782,0.9999972107038901
339.449993,0.9999972352038221
339.932166,0.9999972352038221
340.41434,0.9999972596037549
340.896513,0.9999972596037549
341.378686,0.9999972596037549
341.860859,0.9999972596037549
342.343033,0.9999972596037549
342.825206,0.9999972596037549
343.307379,0.999997284103688
343.789553,0.999997284103688
344.271726,0.999997284103688
344.753899,0.9999973086036218
345.236073,0.9999973086036218
345.718246,0.9999973086036218
346.200419,0.9999973086036218
346.682592,0.9999973086036218
347.164766,0.999997284103688
347.646939,0.999997284103688
348.129112,0.9999972596037549
348.611286,0.9999972107038901
349.093459,0.9999971862039587
349.575632,0.9999971618040276
350.057806,0.9999971373040976
350.539979,0.9999971373040976
351.022152,0.9999971128041679
351.504325,0.9999970884042387
351.986499,0.9999970639043103
352.468672,0.9999970639043103
352.950845,0.9999970394043826
353.433019,0.9999970394043826
353.915192,0.9999970150044551
354.397365,0.9999969905045285
354.879539,0.9999969660046025
355.361712,0.9999969416046769
355.843885,0.9999969171047521
356.326058,0.9999968926048279
356.808232,0.9999968682049041
357.290405,0.9999968437049811
357.772578,0.9999967948051367
358.254752,0.9999967703052155
358.736925,0.9999967458052949
359.219098,0.9999966969054552
359.701272,0.9999966724055365
360.183445,0.9999966480056179
360.665618,0.9999966235057004
361.147791,0.9999966235057004
361.629965,0.9999965990057834
362.112138,0.9999965746058667
362.594311,0.9999965501059509
363.076485,0.9999965256060357
363.558658,0.9999965011061211
364.040831,0.9999965011061211
364.523005,0.9999964767062068
365.005178,0.9999964767062068
365.487351,0.9999964522062934
365.969525,0.9999964522062934
366.451698,0.9999964277063806
366.933871,0.9999964277063806
367.416044,0.9999964277063806
367.898218,0.9999964033064681
368.380391,0.9999964033064681
368.862564,0.9999964033064681
369.344738,0.9999964277063806
369.826911,0.9999964277063806
370.309084,0.9999964277063806
370.791258,0.9999964277063806
