nu,[0]Acrolein-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1751.569128,0.9108828362837641
1751.68833,0.9150011105422273
1751.807532,0.9153799994265792
1751.926734,0.9193935601863962
1752.045936,0.922686274383779
1752.165138,0.9235170658307972
1752.28434,0.9231071152693275
1752.403542,0.9223882948434394
1752.522744,0.9227084191200999
1752.641946,0.923948449020675
1752.761148,0.9260954239714623
1752.88035,0.9266308618531588
1752.999552,0.9252280789737909
1753.118754,0.9262241601823537
1753.237956,0.9273900833877969
1753.357158,0.928083102590534
1753.47636,0.9274132684296934
1753.595562,0.9267142623836931
1753.714764,0.9256297151088027
1753.833966,0.923174504548421
1753.953168,0.9229188206245195
1754.07237,0.9217769540858133
1754.191572,0.9189698174353589
1754.310774,0.9226844290130756
1754.429976,0.922140205761604
1754.549178,0.9240741145548044
1754.66838,0.9288388697915628
1754.787582,0.9307747268463791
1754.906784,0.9314041432805129
1755.025986,0.9310400354482102
1755.145188,0.9302061971917724
1755.26439,0.929723545434395
1755.383592,0.9307244663681745
1755.502794,0.9328881196083488
1755.621996,0.9329888769660659
1755.741198,0.9325831150641977
1755.8604,0.9325383521489932
1755.979602,0.9324189948789463
1756.098804,0.9328405435274492
1756.218006,0.932533689468889
1756.337208,0.9313100762125085
1756.45641,0.9297226157113143
1756.575612,0.930177361246619
1756.694814,0.9301531769496237
1756.814016,0.931035380259671
1756.933218,0.931139662061932
1757.05242,0.93393353962824
1757.171622,0.9366711676628475
1757.290824,0.9366411946650528
1757.410026,0.935416868866058
1757.529228,0.9347978278240612
1757.64843,0.9355038666801982
1757.767632,0.9359810953351682
1757.886834,0.9353934837366517
1758.006036,0.9346856588149974
1758.125238,0.9365878076385016
1758.24444,0.9386505690208465
1758.363642,0.939877247510686
1758.482844,0.9404949497552687
1758.602046,0.9407583252120434
1758.721248,0.9403172130064168
1758.84045,0.9413615446096669
1758.959652,0.9426700043100218
1759.078854,0.9429047583667621
1759.198056,0.9422901848370492
1759.317258,0.9414293250809466
1759.43646,0.9399646601593297
1759.555662,0.94009720452057
1759.674864,0.9408034826954245
1759.794066,0.94283592883171
1759.913268,0.9436574966665748
1760.03247,0.9427803031528825
1760.151672,0.9420960930511131
1760.270874,0.9431952177607896
1760.390076,0.9454077150844651
1760.509278,0.946801326791827
1760.62848,0.9479429100563941
1760.747682,0.9481932000214708
1760.866884,0.9482491450706347
1760.986086,0.9481761326974767
1761.105288,0.9482055266131937
1761.22449,0.9485279713047335
1761.343692,0.9500401805178722
1761.462894,0.9504982102611823
1761.582096,0.9510344424550339
1761.701298,0.9518098514618846
1761.8205,0.9528736170684546
1761.939702,0.9518355506748118
1762.058904,0.9502539636081845
1762.178106,0.949469377912745
1762.297308,0.9490877679315695
1762.41651,0.9496298517972735
1762.535712,0.9520364091658298
1762.654914,0.95388038308698
1762.774116,0.9545511967596693
1762.893318,0.9558598281070221
1763.01252,0.9569309908536678
1763.131722,0.9576700268097815
1763.250924,0.9583665060588035
1763.370126,0.958720208553636
1763.489328,0.9588208794606643
1763.60853,0.9584642644280135
1763.727732,0.9582294694467883
1763.846934,0.9583962158809911
1763.966136,0.9579659925724211
1764.085338,0.9585543643034975
1764.20454,0.9592275057122291
1764.323742,0.9600652769586575
1764.442944,0.9604282502309744
1764.562146,0.9603120454432279
1764.681348,0.9597456284458614
1764.80055,0.9589915647677499
1764.919752,0.9585495715436579
1765.038954,0.9581786846307171
1765.158156,0.9606645446435523
1765.277358,0.9619276875583642
1765.39656,0.9618276522807828
1765.515762,0.9628612101005328
1765.634964,0.9642872997375042
1765.754166,0.964856397111566
1765.873368,0.9657724804452146
1765.99257,0.9658767895056906
1766.111772,0.9659617904031517
1766.230974,0.965775377767002
1766.350176,0.966487416574487
1766.469378,0.9666788000293055
1766.58858,0.9674292339088157
1766.707782,0.9673257245186386
1766.826984,0.9677669256352286
1766.946186,0.9681947731636976
1767.065388,0.9685985945750195
1767.18459,0.9685656627826476
1767.303792,0.9674466477917506
1767.422994,0.9668015760330204
1767.542196,0.9658188386368637
1767.661398,0.9653302579258578
1767.7806,0.9657377132617316
1767.899802,0.9663182960750617
1768.019004,0.9675250141440161
1768.138206,0.9712076323769986
1768.257408,0.970793015245031
1768.37661,0.9714368644265574
1768.495812,0.971227056723889
1768.615014,0.9719849093522355
1768.734216,0.9725546594295844
1768.853418,0.9730449505209134
1768.97262,0.9728270128619259
1769.091822,0.9731539376585375
1769.211024,0.9736192164335065
1769.330226,0.9735257534750227
1769.449428,0.9733914161905289
1769.56863,0.9735880611170684
1769.687832,0.9736338208312857
1769.807034,0.973345667869062
1769.926236,0.9736046122547917
1770.045438,0.9734887601992673
1770.16464,0.9733612415243368
1770.283842,0.9732006501686364
1770.403044,0.9730021374849842
1770.522246,0.9721239131328063
1770.641448,0.9727141714733609
1770.76065,0.9739639386483561
1770.879852,0.9752143363402391
1770.999054,0.9757703669656267
1771.118256,0.976276923226061
1771.237458,0.9766372358843284
1771.35666,0.9777971925814276
1771.475862,0.9773093934983226
1771.595064,0.9777971925814276
1771.714266,0.978198171625473
1771.833468,0.97817762967956
1771.95267,0.9783811117879391
1772.071872,0.9783184974004664
1772.191074,0.9781971934277904
1772.310276,0.9782509957529794
1772.429478,0.97833512895629
1772.54868,0.9778646629154155
1772.667882,0.9777052839650976
1772.787084,0.9785151591822908
1772.906286,0.9777639480420403
1773.025488,0.9773484866559204
1773.14469,0.9773944231142916
1773.263892,0.9774472038382065
1773.383094,0.9774315648080577
1773.502296,0.9787784151664533
1773.621498,0.979426580996512
1773.7407,0.9804663040745056
1773.859902,0.980962545562876
1773.979104,0.9816082313251756
1774.098306,0.981749593088289
1774.217508,0.9821099613124767
1774.33671,0.9821738005347144
1774.455912,0.9820667494248475
1774.575114,0.982380078691275
1774.694316,0.9825913131150805
1774.813518,0.9828222492075906
1774.93272,0.9832852675192201
1775.051922,0.9831112414286325
1775.171124,0.9829195534267415
1775.290326,0.9828084897924179
1775.409528,0.9832449536496918
1775.52873,0.9825520102486185
1775.647932,0.9824459003615487
1775.767134,0.9815679862127217
1775.886336,0.9815601337002421
1776.005538,0.9820264855135369
1776.12474,0.9826188260570271
1776.243942,0.9837691628993419
1776.363144,0.9839875838973393
1776.482346,0.984644122547098
1776.601548,0.9848509195257557
1776.72075,0.9847819823742172
1776.839952,0.9848991784031452
1776.959154,0.9848725864843209
1777.078356,0.9851217907717145
1777.197558,0.9852784375895391
1777.31676,0.9858145748757079
1777.435962,0.985916119006353
1777.555164,0.9861044469698312
1777.674366,0.9864249829993798
1777.793568,0.9864782513866953
1777.91277,0.9862375800564532
1778.031972,0.9862602637816564
1778.151174,0.9861498088177063
1778.270376,0.9858835843112512
1778.389578,0.9859289359992104
1778.50878,0.9857347271290203
1778.627982,0.9859792196571687
1778.747184,0.985938795337867
1778.866386,0.9863687583777658
1778.985588,0.9865404014742398
1779.10479,0.9870722900817371
1779.223992,0.987251953587415
1779.343194,0.9870643935350026
1779.462396,0.9874316497948269
1779.581598,0.9876163167791634
1779.7008,0.9874612731886694
1779.820002,0.9877259482747613
1779.939204,0.987754592742604
1780.058406,0.9881033316626402
1780.177608,0.9882683586984018
1780.29681,0.9882199347352224
1780.416012,0.9884264942863032
1780.535214,0.9880549157855875
1780.654416,0.9879985982604523
1780.773618,0.9884798707581465
1780.89282,0.9886143131624459
1781.012022,0.9888970972922133
1781.131224,0.988922808950993
1781.250426,0.989100831078115
1781.369628,0.9889514881282987
1781.48883,0.9893778180871885
1781.608032,0.9895470161601043
1781.727234,0.9894619187759546
1781.846436,0.9891305045481472
1781.965638,0.9888684196922191
1782.08484,0.9893857331413933
1782.204042,0.98985481314208
1782.323244,0.989721191761952
1782.442446,0.9900748823268251
1782.561648,0.9901685478410022
1782.68085,0.9900825059327698
1782.800052,0.9902657871667729
1782.919254,0.9902601426678729
1783.038456,0.990357787131733
1783.157658,0.9902856917091349
1783.27686,0.9902248900342945
1783.396062,0.9902047886730563
1783.515264,0.9902432093642134
1783.634466,0.9901941935385016
1783.753668,0.9903878944660909
1783.87287,0.9903453087022294
1783.992072,0.9904746562457566
1784.111274,0.9903777925610872
1784.230476,0.990492187802326
1784.349678,0.9904321657944303
1784.46888,0.9909234429075402
1784.588082,0.9907729330680742
1784.707284,0.9909110564419195
1784.826486,0.9912054007336464
1784.945688,0.9923467365074551
1785.06489,0.9917209615762296
1785.184092,0.9913031384045466
1785.303294,0.9913921614234491
1785.422496,0.9914730623245331
1785.541698,0.9913250464459884
1785.6609,0.9913519117187699
1785.780102,0.9914643373999744
1785.899304,0.9915407822472989
1786.018506,0.9913494333420886
1786.137708,0.991285195980121
1786.25691,0.9913977132350982
1786.376112,0.9913082931942688
1786.495314,0.9912542683644797
1786.614516,0.9911427585318344
1786.733718,0.9911307657770125
1786.85292,0.9910505865413549
1786.972122,0.9910560373345706
1787.091324,0.9911655550774399
1787.210526,0.9914149637053871
1787.329728,0.9913727303275106
1787.44893,0.9916375613503897
1787.568132,0.9915731070036908
1787.687334,0.9915419720969516
1787.806536,0.9916949788274119
1787.925738,0.9916644350924398
1788.04494,0.9919053396403967
1788.164142,0.9918017901283168
1788.283344,0.9916742526189439
1788.402546,0.9915526808080771
1788.521748,0.9915719171166765
1788.64095,0.991518175375183
1788.760152,0.9915315609609031
1788.879354,0.9913366450168833
1788.998556,0.9914014805535664
1789.117758,0.9915246202642688
1789.23696,0.9914142697151554
1789.356162,0.9915283880649847
1789.475364,0.9914504569964139
1789.594566,0.991445400611977
1789.713768,0.9914781188500451
1789.83297,0.9914976511613791
1789.952172,0.9915853034279148
1790.071374,0.9917507136513558
1790.190576,0.991671475934924
1790.309778,0.9916260584213952
1790.42898,0.9914549185335089
1790.548182,0.9914191276569789
1790.667384,0.9913992003327834
1790.786586,0.9914758384529943
1790.905788,0.9916644350924398
1791.02499,0.991481589029534
1791.144192,0.9912607115381644
1791.263394,0.9911120335825591
1791.382596,0.9909627833491262
1791.501798,0.9908906438844068
1791.621,0.9909962784572676
1791.740202,0.990763223540907
1791.859404,0.9908652774086156
1791.978606,0.9906428531218978
1792.097808,0.9909180919353962
1792.21701,0.9904679210409938
1792.336212,0.9903377821064843
1792.455414,0.9900614173999871
1792.574616,0.9893847437561549
1792.693818,0.9913441792040153
1792.81302,0.9907561891469919
1792.932222,0.9905604350651567
1793.051424,0.9905263603722786
1793.170626,0.9904796086314187
1793.289828,0.9903655119525993
1793.40903,0.9903494681612607
1793.528232,0.9902429122912951
1793.647434,0.9902046896525825
1793.766636,0.9898904485567868
1793.885838,0.9897350479556297
1794.00504,0.9897320787549396
1794.124242,0.9895034770492608
1794.243444,0.9892600891318479
1794.362646,0.9893985952395277
1794.481848,0.9893738605838311
1794.60105,0.9892680032442174
1794.720252,0.9891334719441119
1794.839454,0.9890009369389151
1794.958656,0.9889366539672333
1795.077858,0.9887537176083843
1795.19706,0.9888298545758757
1795.316262,0.9885549980831263
1795.435464,0.9883385282428587
1795.554666,0.9883167850344136
1795.673868,0.9880815936284629
1795.79307,0.9882772531536551
1795.912272,0.9880865340487821
1796.031474,0.9880074902878507
1796.150676,0.9879254890692546
1796.269878,0.9876439704231824
1796.38908,0.9874978099317029
1796.508282,0.9874434990457197
1796.627484,0.9874513986253104
1796.746686,0.9869558224232344
1796.865888,0.9866972738690991
1796.98509,0.9862799891841854
1797.104292,0.9863559356672547
1797.223494,0.9861961589479402
1797.342696,0.9860157015632071
1797.461898,0.9858402063878628
1797.5811,0.9859072458012115
1797.700302,0.9856519288895162
1797.819504,0.9852774523115942
1797.938706,0.985139523123539
1798.057908,0.9849041029113484
1798.17711,0.9846037529656556
1798.296312,0.9844816696696086
1798.415514,0.9843389301763699
1798.534716,0.9840417047027621
1798.653918,0.9836570196070605
1798.77312,0.9834632582603172
1798.892322,0.9834199868289322
1799.011524,0.9832931338328255
1799.130726,0.9830748669856311
1799.249928,0.982825197678761
1799.36913,0.9823113144925416
1799.488332,0.9820942476788052
1799.607534,0.9820834447014972
1799.726736,0.9815365765397203
1799.845938,0.9814080036699004
1799.96514,0.9813108490867684
1800.084342,0.9808919188021893
1800.203544,0.9803241467670687
1800.322746,0.9803300287295952
1800.441948,0.9798899593496646
1800.56115,0.9798076520500342
1800.680352,0.9798977985006959
1800.799554,0.979595056856952
1800.918756,0.9791416093268309
1801.037958,0.9787470947582971
1801.15716,0.9786286735244605
1801.276362,0.9784828687148335
1801.395564,0.9787353498636295
1801.514766,0.977664221205495
1801.633968,0.9772966885587894
1801.75317,0.9769117095093501
1801.872372,0.976131468801124
1801.991574,0.9759713963665391
1802.110776,0.9755440144983922
1802.229978,0.9752943071945792
1802.34918,0.9751899562865826
1802.468382,0.9758962494622118
1802.587584,0.974663495867294
1802.706786,0.9740662102310783
1802.825988,0.9740915362817815
1802.94519,0.9727910189283419
1803.064392,0.972395173543638
1803.183594,0.9728104749432799
1803.302796,0.971992685262614
1803.421998,0.9713746944566944
1803.5412,0.9717652655834027
1803.660402,0.9708075772494744
1803.779604,0.9698459834888256
1803.898806,0.970495027532805
1804.018008,0.9701098174761301
1804.13721,0.9690248717307295
1804.256412,0.9693757222344057
1804.375614,0.9689153781067301
1804.494816,0.9674882488920229
1804.614018,0.9674272990522828
1804.73322,0.9670491089193425
1804.852422,0.9661250517409243
1804.971624,0.9660091236905375
1805.090826,0.9661076616465043
1805.210028,0.9654789302330522
1805.32923,0.9653012984525143
1805.448432,0.9647319386640811
1805.567634,0.9645727710258928
1805.686836,0.9644454558231056
1805.806038,0.9637985299901379
1805.92524,0.9634419904979152
1806.044442,0.9630653583160204
1806.163644,0.9620806462205774
1806.282846,0.9616131886279102
1806.402048,0.9613862746922917
1806.52125,0.9605281399631745
1806.640452,0.9602006557066861
1806.759654,0.9593723600018154
1806.878856,0.9583789649043645
1806.998058,0.9581394001099854
1807.11726,0.9579976059717942
1807.236462,0.9575608586494285
1807.355664,0.9576728998241715
1807.474866,0.9578376337296509
1807.594068,0.9570257317113574
1807.71327,0.9564612530672224
1807.832472,0.9553485798700826
1807.951674,0.9548719798503218
1808.070876,0.9533597065554428
1808.190078,0.9533320595248366
1808.30928,0.9542677371500673
1808.428482,0.9530775538429639
1808.547684,0.952666865926861
1808.666886,0.9528964863096941
1808.786088,0.951419689411471
1808.90529,0.9504088676285873
1809.024492,0.9513397735140752
1809.143694,0.950274869425347
1809.262896,0.9488865826511612
1809.382098,0.9500686821508101
1809.5013,0.9485554790147612
1809.620502,0.9471109814514656
1809.739704,0.9482747481431916
1809.858906,0.947087303972899
1809.978108,0.9457755502249293
1810.09731,0.9479220555417734
1810.216512,0.9476784708754695
1810.335714,0.9459704000571193
1810.454916,0.9462428787673867
1810.574118,0.9461908368402207
1810.69332,0.944875600345227
1810.812522,0.9442455784554544
1810.931724,0.943357461290788
1811.050926,0.9414886369967324
1811.170128,0.9411055290892223
1811.28933,0.9424202298554566
1811.408532,0.9423344735165123
1811.527734,0.9424362511355446
1811.646936,0.9427190244247579
1811.766138,0.9412005855479307
1811.88534,0.9407357472831746
1812.004542,0.9405372729802731
1812.123744,0.9385595243313903
1812.242946,0.9382967644526773
1812.362148,0.9380997428201376
1812.48135,0.9373542498972967
1812.600552,0.938942534746129
1812.719754,0.9396272734108774
1812.838956,0.938080042932388
1812.958158,0.9385304294371093
1813.07736,0.9378689986660985
1813.196562,0.9362731669977229
1813.315764,0.9366168423105735
1813.434966,0.935279372692551
1813.554168,0.9342828960976486
1813.67337,0.9350998162909603
1813.792572,0.9353775821825918
1813.911774,0.9366233986514169
1814.030976,0.9375089261089663
1814.150178,0.9369522111675642
1814.26938,0.9361186946694857
1814.388582,0.9355469008478438
1814.507784,0.934539859224886
1814.626986,0.933183892019715
1814.746188,0.9327519278851237
1814.86539,0.9325747218539315
1814.984592,0.933359347083674
1815.103794,0.935779881030984
1815.222996,0.936577505229281
1815.342198,0.9358116980878259
1815.4614,0.9359052839368491
1815.580602,0.9349941559816393
1815.699804,0.9336263260331098
1815.819006,0.9330159340358235
1815.938208,0.9318000741707617
1816.05741,0.9314125259555245
1816.176612,0.9344548199670415
1816.295814,0.9357359004101282
1816.415016,0.9362563142323922
1816.534218,0.9358397728598881
1816.65342,0.9346837894455492
1816.772622,0.933889645783391
1816.891824,0.9329804801039591
1817.011026,0.9318559838524857
1817.130228,0.9321449039877872
1817.24943,0.935671336860468
1817.368632,0.9377705275910605
1817.487834,0.9388242354397638
1817.607036,0.937331753665255
1817.726238,0.936599983359143
1817.84544,0.9354739310354373
1817.964642,0.9341082015305294
1818.083844,0.932848939130121
1818.203046,0.9362488242118385
1818.322248,0.9397616497186522
1818.44145,0.9401818170764847
1818.560652,0.9393942747401008
1818.679854,0.9393210048442342
1818.799056,0.9381541541831355
1818.918258,0.9362881474882384
1819.03746,0.9351428318718604
1819.156662,0.9384788116829914
1819.275864,0.9423910152811593
1819.395066,0.9422854733979036
1819.514268,0.9419802223578615
1819.63347,0.9417494654722566
1819.752672,0.9393923959534302
1819.871874,0.9373430017137871
1819.991076,0.9410763552700171
1820.110278,0.9433659515461458
1820.22948,0.9451515443063855
1820.348682,0.9456932713312436
1820.467884,0.9445525081418249
1820.587086,0.9419500794730348
1820.706288,0.9410970591775752
1820.82549,0.9438151006280827
1820.944692,0.946869498941524
1821.063894,0.9482937138278106
1821.183096,0.9476396168546765
1821.302298,0.9446441341789056
1821.4215,0.9453566644462302
1821.540702,0.9474122106364691
1821.659904,0.9474747419058803
1821.779106,0.9487243369179333
1821.898308,0.9475372773024915
1822.01751,0.949050754230392
1822.136712,0.9512180098161083
1822.255914,0.9497248195307608
1822.375116,0.9475675989805094
1822.494318,0.949570976571613
1822.61352,0.9528945805186273
1822.732722,0.9532986934866623
1822.851924,0.9513302601639069
1822.971126,0.9520935330640795
1823.090328,0.9531032872843176
1823.20953,0.9535198844407097
1823.328732,0.9550276366687235
1823.447934,0.9547554925746483
1823.567136,0.9548414244358558
1823.686338,0.9561925252131422
1823.80554,0.9564631659916414
1823.924742,0.9559296084214244
1824.043944,0.95546513950682
1824.163146,0.9559210050936636
1824.282348,0.9550094913160081
1824.40155,0.9531318808118369
1824.520752,0.9526925882794912
1824.639954,0.9522135044072815
1824.759156,0.9518764804834754
1824.878358,0.9504991607598678
1824.99756,0.9501769961543562
1825.116762,0.9497704074161988
1825.235964,0.9494750747461029
1825.355166,0.9488315488253638
1825.474368,0.9475865505220038
1825.59357,0.9459789138290318
1825.712772,0.9446923122582793
1825.831974,0.9437207238369381
1825.951176,0.9426115605815288
1826.070378,0.9418483543577068
1826.18958,0.9408740456027026
1826.308782,0.9398706683929804
1826.427984,0.9390514583976092
1826.547186,0.9377283288667972
1826.666388,0.9365465986815692
1826.78559,0.9356367176614633
1826.904792,0.934693136330178
1827.023994,0.9333612138042349
1827.143196,0.9325271617559098
1827.262398,0.9317432360998161
1827.3816,0.9307644883806955
1827.500802,0.929784909213376
1827.620004,0.9286976970127574
1827.739206,0.9279661714864218
1827.858408,0.9270766785080203
1827.97761,0.9261630314050535
1828.096812,0.9251327853893605
1828.216014,0.9244687784564658
1828.335216,0.9235318422220613
1828.454418,0.922834838833072
1828.57362,0.9219465766501624
1828.692822,0.9212157628208598
1828.812024,0.9206926608426031
1828.931226,0.9202379509907275
1829.050428,0.9195278014455569
1829.16963,0.9191913158508478
1829.288832,0.9186059774327296
1829.408034,0.9178622078583524
1829.527236,0.9175749619436234
1829.646438,0.916941136656777
1829.76564,0.9170025737710533
1829.884842,0.9162720138865433
1830.004044,0.9161932178816259
1830.123246,0.9162353637389957
1830.242448,0.9157013542008415
1830.36165,0.914948042016818
1830.480852,0.9150084305803918
1830.600054,0.9151575891106664
1830.719256,0.9151402012816582
1830.838458,0.9153122638128702
1830.95766,0.9154083766464061
1831.076862,0.9156491607111806
1831.196064,0.915888176332308
1831.315266,0.9158249822283627
1831.434468,0.9156921972330845
1831.55367,0.9159797697295348
1831.672872,0.9163343225019566
1831.792074,0.9168026889982032
1831.911276,0.9171804895276353
1832.030478,0.9174208222981097
1832.14968,0.9179521627624408
1832.268882,0.9183423753459153
1832.388084,0.9187355100073796
1832.507286,0.9194027541679679
1832.626488,0.9199260431966998
1832.74569,0.9202904060488889
1832.864892,0.9212157628208598
1832.984094,0.9213622477723934
1833.103296,0.9223440212678613
1833.222498,0.9228809817285765
1833.3417,0.9239567645941362
1833.460902,0.9246324239124482
1833.580104,0.9257241341550332
1833.699306,0.9263547669965034
1833.818508,0.927196279113621
1833.93771,0.9279708113288788
1834.056912,0.9290218690737492
1834.176114,0.9299941343548948
1834.295316,0.9309469360997105
1834.414518,0.9319473102138218
1834.53372,0.9330700505293608
1834.652922,0.9338709681772519
1834.772124,0.9345819144647869
1834.891326,0.9360344477781325
1835.010528,0.9367676497618596
1835.12973,0.9380659718372775
1835.248932,0.9386665262161556
1835.368134,0.9399411613365622
1835.487336,0.9409803703770924
1835.606538,0.9423438969083644
1835.72574,0.9431480591788759
1835.844942,0.9439840586523872
1835.964144,0.9451988030650599
1836.083346,0.9461264980508591
1836.202548,0.9471498137977628
1836.32175,0.9478775042521265
1836.440952,0.9490469580349674
1836.560154,0.9496963282135468
1836.679356,0.9504915567969977
1836.798558,0.9508975033551722
1836.91776,0.9510372955626409
1837.036962,0.9517346614536635
1837.156164,0.9532367310853855
1837.275366,0.9546103807685536
1837.394568,0.955872254365558
1837.51377,0.9567501479865858
1837.632972,0.9577083343770001
1837.752174,0.958644472648768
1837.871376,0.9597753810215058
1837.990578,0.9603869527041177
1838.10978,0.9604119230895016
1838.228982,0.9607654197165886
1838.348184,0.9620104168968048
1838.467386,0.9621730103960241
1838.586588,0.9622605721239683
1838.70579,0.963857323493651
1838.824992,0.9665270433709103
1838.944194,0.9680011535716695
1839.063396,0.9693282239877328
1839.182598,0.9708939829688471
1839.3018,0.9715913351680998
1839.421002,0.9723776705880414
1839.540204,0.9733787621843697
1839.659406,0.9740048459928276
1839.778608,0.9746985843847348
1839.89781,0.9752923566079155
1840.017012,0.9761168269389062
1840.136214,0.9771393564575054
1840.255416,0.9775029199167184
1840.374618,0.9782079536560992
1840.49382,0.9785856148101241
1840.613022,0.9793736933891164
1840.732224,0.9796440378343091
1840.851426,0.9798488048356228
1840.970628,0.9804359100901885
1841.08983,0.9808752437813077
1841.209032,0.9812500097001654
1841.328234,0.9815306873379287
1841.447436,0.9817279948348228
1841.566638,0.98191159513595
1841.68584,0.9822445195942084
1841.805042,0.9825235166534804
1841.924244,0.9830394769274444
1842.043446,0.9832705183508264
1842.162648,0.9839846319390155
1842.28185,0.9835203007835135
1842.401052,0.983814417321679
1842.520254,0.9840259601614436
1842.639456,0.9839039485072625
1842.758658,0.9839059163171273
1842.87786,0.9839797120281556
1842.997062,0.983876399582391
1843.116264,0.9842562491788855
1843.235466,0.9845791381795176
1843.354668,0.9848853899111673
1843.47387,0.9849976732456456
1843.593072,0.9851208056504163
1843.712274,0.9850006282430978
1843.831476,0.985224248765678
1843.950678,0.9853237614401088
1844.06988,0.9848991784031452
1844.189082,0.9867189814479067
1844.308284,0.9863224001355493
1844.427486,0.9867841070498036
1844.546688,0.9865364553205263
1844.66589,0.9865611190402045
1844.785092,0.9865098191958219
1844.904294,0.9864743054815815
1845.023496,0.9864674001856117
1845.142698,0.9867140478653335
1845.2619,0.9866568201101782
1845.381102,0.9867535172166298
1845.500304,0.9866913537032165
1845.619506,0.9869972754382834
1845.738708,0.9869321357677373
1845.85791,0.9870397172336194
1845.977112,0.9868087769608523
1846.096314,0.9868748953638505
1846.215516,0.9868028561259532
1846.334718,0.9867959485301369
1846.45392,0.9869074627727569
1846.573122,0.9866430070113886
1846.692324,0.9860087994774535
1846.811526,0.9860334500055707
1846.930728,0.9861162802941946
1847.04993,0.9864506303823524
1847.169132,0.9868650266642405
1847.288334,0.9869953014457066
1847.407536,0.9872539280932967
1847.526738,0.9872707115527334
1847.64594,0.9874454739346927
1847.765142,0.9876795262461187
1847.884344,0.9878642395876858
1848.003546,0.9878178110595042
1848.122748,0.9878662153181407
1848.24195,0.987887948613943
1848.361152,0.9881201295620602
1848.480354,0.9878998033404547
1848.599556,0.9880914744938034
1848.718758,0.9881942413509347
1848.83796,0.9881784303695613
1848.957162,0.9884314364311301
1849.076364,0.9886232107313033
1849.195566,0.9887398751532351
1849.314768,0.9887982125268048
1849.43397,0.988814033424772
1849.553172,0.9885668608142796
1849.672374,0.988622222108587
1849.791576,0.988633097012842
1849.910778,0.9882594643231983
1850.02998,0.9884057375478698
1850.149182,0.9886419947507549
1850.268384,0.9889366539672333
1850.387586,0.9892412933687147
1850.506788,0.9889969809430793
1850.62599,0.9889544549872133
1850.745192,0.9890622568979044
1850.864394,0.988920831107353
1850.983596,0.9889673114786952
1851.102798,0.9891255589079886
1851.222,0.9891868865937795
1851.341202,0.9892304117743366
1851.460404,0.9893234038036002
1851.579606,0.9892472288342813
1851.698808,0.9896806140249389
1851.81801,0.9898429349555915
1851.937212,0.9900330030450557
1852.056414,0.9901523092099747
1852.175616,0.9904324629241247
1852.294818,0.9906197714123229
1852.41402,0.9909803235456218
1852.533222,0.9908954001709125
1852.652424,0.9909605041373456
1852.771626,0.9909700174038489
1852.890828,0.9911759623704064
1853.01003,0.9911682312280514
1853.129232,0.9910457304053785
1853.248434,0.9914340981988339
1853.367636,0.9915695373469311
1853.486838,0.991650452722481
1853.60604,0.9915311643483581
1853.725242,0.9917313747009949
1853.844444,0.9917712431036074
1853.963646,0.9918123032830118
1854.082848,0.99151708470579
1854.20205,0.9912818256161843
1854.321252,0.9911534629314303
1854.440454,0.991760928736314
1854.559656,0.992053342957844
1854.678858,0.9918124024642471
1854.79806,0.9913686657076487
1854.917262,0.9914292401836549
1855.036464,0.9916640384267451
1855.155666,0.9920927282573524
1855.274868,0.992338202362218
1855.39407,0.9924416093903168
1855.513272,0.9925007606729271
1855.632474,0.9927194326763402
1855.751676,0.9925513795024906
1855.870878,0.9926754561795592
1855.99008,0.9928713303694169
1856.109282,0.9929834318706262
1856.228484,0.9929515576140477
1856.347686,0.9928761954508551
1856.466888,0.9930164987694683
1856.58609,0.9931271269693076
1856.705292,0.9932804776360785
1856.824494,0.9931363630945363
1856.943696,0.9931961517032136
1857.062898,0.9929659555160176
1857.1821,0.9928922801755073
1857.301302,0.9927746294112519
1857.420504,0.9931049804813105
1857.539706,0.993172513916094
1857.658908,0.9930990218693034
1857.77811,0.9933675921538829
1857.897312,0.9935246559857712
1858.016514,0.993296171591607
1858.135716,0.9929264362574266
1858.254918,0.9932012170165039
1858.37412,0.9931590068617528
1858.493322,0.9929689344183525
1858.612524,0.9926557021345346
1858.731726,0.9928707346467973
1858.850928,0.9929045921161154
1858.97013,0.9931120315517031
1859.089332,0.9932355823731299
1859.208534,0.9934452765370091
1859.327736,0.993419347953661
1859.446938,0.9934107052429296
1859.56614,0.9933855722700204
1859.685342,0.9932300202694425
1859.804544,0.9932362776382809
1859.923746,0.9934423955498847
1860.042948,0.9934809418626256
1860.16215,0.99343454738596
1860.281352,0.9933432549460072
1860.400554,0.9931462945078242
1860.519756,0.9925261690176258
1860.638958,0.9926341617395125
1860.75816,0.9928117598767273
1860.877362,0.9931385479969385
1860.996564,0.993424215720392
1861.115766,0.9933955061754126
1861.234968,0.993444680470022
1861.35417,0.9937657143065054
1861.473372,0.9936503448044036
1861.592574,0.9935123363564189
1861.711776,0.9929648632540674
1861.830978,0.9930706196434317
1861.95018,0.9931008094491516
1862.069382,0.9927086120934963
1862.188584,0.9924483580162059
1862.307786,0.9926639412110545
1862.426988,0.9930427147510853
1862.54619,0.993242833019346
1862.665392,0.9933285535746244
1862.784594,0.9935671797510495
1862.903796,0.9936237153319993
1863.022998,0.9937696893773127
1863.1422,0.9938228574779284
