nu,[0]Methylpivalate-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
1654.699094,0.9705988760565479
1654.818096,0.9705940230743002
1654.937099,0.9707328279439115
1655.056101,0.9709367032439369
1655.175104,0.9706774977496442
1655.294106,0.9707231206641684
1655.413108,0.9712328841037114
1655.532111,0.9707250621123512
1655.651113,0.9707289450203656
1655.770115,0.9704319474061417
1655.889118,0.9712095747942058
1656.00812,0.9714572648149138
1656.127123,0.9710260335297655
1656.246125,0.9710163233179814
1656.365127,0.9711221698657551
1656.48413,0.97112993887419
1656.603132,0.9709066046726667
1656.722134,0.9706619670339262
1656.841137,0.9713202989968919
1656.960139,0.971183352489689
1657.079142,0.9712765905668841
1657.198144,0.9710289466122357
1657.317146,0.9712765905668841
1657.436149,0.9708755361584159
1657.555151,0.9709687446838248
1657.674153,0.9710988632133593
1657.793156,0.9712493952030851
1657.912158,0.9713067006078949
1658.031161,0.9714018933289217
1658.150163,0.9713406969373485
1658.269165,0.9715194400694488
1658.388168,0.9712474527062372
1658.50717,0.9714669794361349
1658.626173,0.9716214549663444
1658.745175,0.9713047579964363
1658.864177,0.9715660741217804
1658.98318,0.9718420380718571
1659.102182,0.9719489465759049
1659.221184,0.971700159491687
1659.340187,0.9716739239415623
1659.459189,0.9718342633666514
1659.578192,0.9721822423174523
1659.697194,0.9718886876092645
1659.816196,0.9721734927166448
1659.935199,0.972139467239849
1660.054201,0.9730157596102637
1660.173203,0.972670400320503
1660.292206,0.9728289585178972
1660.411208,0.9725400712191048
1660.530211,0.9726334395475499
1660.649213,0.9729311109214489
1660.768215,0.9730196516810863
1660.887218,0.9729807316734244
1661.00622,0.9735228329021431
1661.125223,0.9735121242098791
1661.244225,0.9736162955802385
1661.363227,0.9736153219644297
1661.48223,0.9739016069509182
1661.601232,0.9739016069509182
1661.720234,0.9740954326557194
1661.839237,0.974451042383466
1661.958239,0.9742795540914189
1662.077242,0.974311705847205
1662.196244,0.9743964746530033
1662.315246,0.974451042383466
1662.434249,0.9752133611263903
1662.553251,0.97498323792877
1662.672253,0.9748155552329715
1662.791256,0.97498323792877
1662.910258,0.9754337842528801
1663.029261,0.9752699251416763
1663.148263,0.9758416008024187
1663.267265,0.9757127982122707
1663.386268,0.9763862723648997
1663.50527,0.9762515403560358
1663.624272,0.9760094599932333
1663.743275,0.9762046814067225
1663.862277,0.9764116587380026
1663.98128,0.9761588008648976
1664.100282,0.976676302155084
1664.219284,0.9765669205347277
1664.338287,0.9772439159624802
1664.457289,0.977276165543822
1664.576292,0.97722925741368
1664.695294,0.9773807396881522
1664.814296,0.9773631469931725
1664.933299,0.9778108818379483
1665.052301,0.9777717701849131
1665.171303,0.9777531926977663
1665.290306,0.9776554222670994
1665.409308,0.9780768825722681
1665.528311,0.9780749264204591
1665.647313,0.9780612334673402
1665.766315,0.9782920831576304
1665.885318,0.9782911048660364
1666.00432,0.9783331722879888
1666.123322,0.9786130155909479
1666.242325,0.9786599901430766
1666.361327,0.9787128392094562
1666.48033,0.9785396223670589
1666.599332,0.9788244188330438
1666.718334,0.9792522585802499
1666.837337,0.9792747816412115
1666.956339,0.9788645514569291
1667.075342,0.9794324575736277
1667.194344,0.9793707552724434
1667.313346,0.9793452919638308
1667.432349,0.9794873073270306
1667.551351,0.9794216838758498
1667.670353,0.9796626512478548
1667.789356,0.979663630910996
1667.908358,0.9795558738383433
1668.027361,0.9798390063965666
1668.146363,0.9795666490122189
1668.265365,0.980182010070947
1668.384368,0.9802525857163649
1668.50337,0.9802006337060624
1668.622372,0.979929155731961
1668.741375,0.9802614080293367
1668.860377,0.9800732159060169
1668.97938,0.9802868951572766
1669.098382,0.9804251253544937
1669.217384,0.9801898515583934
1669.336387,0.9803702230847517
1669.455389,0.9803104223250853
1669.574391,0.9801829902534471
1669.693394,0.9803300287295952
1669.812396,0.9806153462796456
1669.931399,0.9806506490675581
1670.050401,0.9811077387636511
1670.169403,0.9809586217205414
1670.288406,0.9808615116240201
1670.407408,0.9806506490675581
1670.526411,0.980837971230227
1670.645413,0.9809537169396947
1670.764415,0.9808124697744954
1670.883418,0.9808566073287228
1671.00242,0.9810900789832918
1671.121422,0.9813451955675463
1671.240425,0.9814256691729556
1671.359427,0.9809978608501876
1671.47843,0.9810194430405295
1671.597432,0.9810832113767756
1671.716434,0.9813147743380152
1671.835437,0.9811597388517957
1671.954439,0.9814492236716685
1672.073441,0.9815179275219322
1672.192444,0.9812195914213505
1672.311446,0.9812029108300817
1672.430449,0.9814080036699004
1672.549451,0.9814138921355878
1672.668453,0.9819773854167739
1672.787456,0.9818359908539267
1672.906458,0.9814217434781303
1673.025461,0.9816357167404467
1673.144463,0.9816023416934565
1673.263465,0.9813039799348668
1673.382468,0.9818104634500222
1673.50147,0.9817996635943236
1673.620472,0.9815846730103247
1673.739475,0.9818458092629273
1673.858477,0.9816582946215764
1673.97748,0.9811636634986004
1674.096482,0.9818556277701124
1674.215484,0.9814030966421496
1674.334487,0.9813304755000135
1674.453489,0.9820569288064565
1674.572491,0.9820608570420282
1674.691494,0.9819076674974248
1674.810496,0.9811773998860439
1674.929499,0.9814757231584491
1675.048501,0.9818438455732724
1675.167503,0.9809998228478712
1675.286506,0.9814717972634083
1675.405508,0.9818261725431099
1675.52451,0.9815149829725666
1675.643513,0.9813461769132326
1675.762515,0.9818094816400497
1675.881518,0.9819381071069286
1676.00052,0.9815660230787123
1676.119522,0.9815670046452263
1676.238525,0.981397208241235
1676.357527,0.981506149377471
1676.47653,0.9817711918169222
1676.595532,0.9820657673585892
1676.714534,0.9814119293097664
1676.833537,0.9816789096622206
1676.952539,0.9815090939003359
1677.071541,0.9814354834787188
1677.190544,0.9815689677811986
1677.309546,0.9810920411654119
1677.428549,0.981593507312136
1677.547551,0.9814129107221864
1677.666553,0.9815503181479829
1677.785556,0.9816651662536894
1677.904558,0.9810518172163208
1678.02356,0.9811852493366408
1678.142563,0.9812176289841301
1678.261565,0.9814384277895857
1678.380568,0.9811754375332065
1678.49957,0.9811567953769944
1678.618572,0.9816111761542867
1678.737575,0.9810645709728438
1678.856577,0.9808742629065544
1678.97558,0.9805927923860519
1679.094582,0.9811440404215619
1679.213584,0.9813707108743286
1679.332587,0.9809419455657199
1679.451589,0.980786968981793
1679.570591,0.9809223269229956
1679.689594,0.9804663040745056
1679.808596,0.9806133850509143
1679.927599,0.9803947326466971
1680.046601,0.9802663093486301
1680.165603,0.9800447941948726
1680.284606,0.9801908317487351
1680.403608,0.9800438141505683
1680.52261,0.9801967129113691
1680.641613,0.9801829902534471
1680.760615,0.9801535852048174
1680.879618,0.9799801133729462
1680.99862,0.9798409660765391
1681.117622,0.9802839543010025
1681.236625,0.979971293591615
1681.355627,0.9798889794601952
1681.474629,0.9793952398473812
1681.593632,0.9795960364524987
1681.712634,0.979594077262385
1681.831637,0.9795255080769261
1681.950639,0.9793991574361757
1682.069641,0.9789467795327823
1682.188644,0.978714796637092
1682.307646,0.979058385827087
1682.426649,0.9792777194699631
1682.545651,0.979007476114688
1682.664653,0.9789898541387162
1682.783656,0.9784251399285953
1682.902658,0.9785533220176694
1683.02166,0.9786766275043262
1683.140663,0.9783341506216502
1683.259665,0.9782069754486348
1683.378668,0.978480911751053
1683.49767,0.9787950545409454
1683.616672,0.9783732847703528
1683.735675,0.9785357082163978
1683.854677,0.9779145352849588
1683.973679,0.9774012648991997
1684.092682,0.977538110655265
1684.211684,0.9777698146433282
1684.330687,0.977334803872887
1684.449689,0.9775801456977701
1684.568691,0.9772282801849113
1684.687694,0.9768560271288711
1684.806696,0.9761919908283532
1684.925699,0.9769205017543008
1685.044701,0.9767749514433068
1685.163703,0.9767349044912659
1685.282706,0.9763852959791156
1685.401708,0.9768921714705411
1685.52071,0.976589381832204
1685.639713,0.97651125780666
1685.758715,0.976264231708554
1685.877718,0.9763335489297376
1685.99672,0.9761295165401387
1686.115722,0.9761588008648976
1686.234725,0.9759245508638145
1686.353727,0.9756884056972231
1686.472729,0.9754142757722805
1686.591732,0.9755264548641684
1686.710734,0.9755888905552005
1686.829737,0.9752045842456363
1686.948739,0.9752250637569395
1687.067741,0.975077815889806
1687.186744,0.974811655978549
1687.305746,0.9745718818046109
1687.424748,0.9747258763271829
1687.543751,0.9742698113445918
1687.662753,0.974683964015622
1687.781756,0.9745046386646813
1687.900758,0.973922059099411
1688.01976,0.9740798472534804
1688.138763,0.973661082959937
1688.257765,0.9732249804890184
1688.376768,0.9734186715317553
1688.49577,0.9734138044505654
1688.614772,0.9737000301821946
1688.733775,0.9728211759173595
1688.852777,0.972654837718599
1688.971779,0.9728133933790823
1689.090782,0.97206072713202
1689.209784,0.9725264557534162
1689.328787,0.9722269637291835
1689.447789,0.972019901438826
1689.566791,0.9719013222443283
1689.685794,0.9720247615504835
1689.804796,0.9713183563582366
1689.923798,0.9709959321892992
1690.042801,0.9709706866232561
1690.161803,0.9710435121556762
1690.280806,0.970837672750847
1690.399808,0.9702369101866103
1690.51881,0.9701922803152366
1690.637813,0.9700409421241932
1690.756815,0.9699051458982535
1690.875818,0.969416436869741
1690.99482,0.9695890083539102
1691.113822,0.9691343777282073
1691.232825,0.9691518223040072
1691.351827,0.9688213978731688
1691.470829,0.9685327321099375
1691.589832,0.9686005317741458
1691.708834,0.9682548031005426
1691.827837,0.9680214818093402
1691.946839,0.9683477600235011
1692.065841,0.9677688611710153
1692.184844,0.9673266918448468
1692.303846,0.9668286468561391
1692.422848,0.9672057835652911
1692.541851,0.9672889668395073
1692.660853,0.966637233734586
1692.779856,0.9659028685310724
1692.898858,0.9660245799601664
1693.01786,0.9656594916749744
1693.136863,0.9653862487045344
1693.255865,0.9655832075883932
1693.374867,0.9653814217853582
1693.49387,0.9648641159936184
1693.612872,0.9645718064536041
1693.731875,0.9641754488982087
1693.850877,0.9637879282646177
1693.969879,0.9639566059109276
1694.088882,0.9633774420469491
1694.207884,0.9627658915590785
1694.326887,0.9628390645473753
1694.445889,0.9625165674820265
1694.564891,0.9621672373752808
1694.683894,0.9615516473531798
1694.802896,0.9617939889020655
1694.921898,0.9609902651306897
1695.040901,0.9608470882481279
1695.159903,0.9602755542788376
1695.278906,0.9602131383963476
1695.397908,0.9596275869932608
1695.51691,0.9594212892398604
1695.635913,0.9592735497375511
1695.754915,0.958833344213118
1695.873917,0.9578989372999029
1695.99292,0.9579535390954654
1696.111922,0.9577418547553065
1696.230925,0.9572363005340552
1696.349927,0.9571109107918926
1696.468929,0.9567817212624256
1696.587932,0.9566879612480576
1696.706934,0.9558684308841875
1696.825937,0.9556333161704854
1696.944939,0.9556352274390291
1697.063941,0.9548700701082719
1697.182944,0.9545979709142679
1697.301946,0.9543832105322612
1697.420948,0.9540444646234786
1697.539951,0.9536963019374466
1697.658953,0.953053727201952
1697.777956,0.9524811139994068
1697.896958,0.9522077911433949
1698.01596,0.9520659227519722
1698.134963,0.9516337829262058
1698.253965,0.9509431475307847
1698.372967,0.9504050660007201
1698.49197,0.9506959344515196
1698.610972,0.9500192798638089
1698.729975,0.9497162720458489
1698.848977,0.9491124445343301
1698.967979,0.948786954790537
1699.086982,0.9483316463350088
1699.205984,0.9481078664735361
1699.324986,0.947145078060533
1699.443989,0.9470503682882946
1699.562991,0.9467492541508642
1699.681994,0.9459704000571193
1699.800996,0.9454237871522337
1699.919998,0.9446639719140189
1700.039001,0.9442144188655015
1700.158003,0.9440888466985266
1700.277006,0.9437169489615925
1700.396008,0.9429830227096319
1700.51501,0.9426935713547164
1700.634013,0.9420923246742776
1700.753015,0.9414039068323172
1700.872017,0.9412438817706714
1700.99102,0.9406736607727312
1701.110022,0.9402288273425855
1701.229025,0.9399900395477742
1701.348027,0.9395145249031138
1701.467029,0.9389782152403745
1701.586032,0.9382901963983143
1701.705034,0.9378380494998065
1701.824036,0.9373964317876274
1701.943039,0.9370684004453353
1702.062041,0.9359230663061759
1702.181044,0.9359829672992308
1702.300046,0.9348025018248853
1702.419048,0.9350259463233754
1702.538051,0.9341025968981341
1702.657053,0.9332370850175462
1702.776056,0.9328218869031455
1702.895058,0.9324441705316778
1703.01406,0.9318550519969677
1703.133063,0.9312281245317287
1703.252065,0.9308305750054179
1703.371067,0.9303196892707059
1703.49007,0.9295283239888229
1703.609072,0.9289763481174371
1703.728075,0.9282696660431535
1703.847077,0.9275171445327107
1703.966079,0.9271601191638592
1704.085082,0.9260389338735655
1704.204084,0.925523273812057
1704.323086,0.9247100962982513
1704.442089,0.9246546153569183
1704.561091,0.9235660135323888
1704.680094,0.9230268084436967
1704.799096,0.9221208410206135
1704.918098,0.9216396195513314
1705.037101,0.9209606213932775
1705.156103,0.9201036060573016
1705.275106,0.9189496003217644
1705.394108,0.9183552322291682
1705.51311,0.917825494104318
1705.632113,0.9169924867982203
1705.751115,0.9161135125389028
1705.870117,0.9154349238742617
1705.98912,0.9143416325119249
1706.108122,0.9139092511859918
1706.227125,0.9124673271769629
1706.346127,0.911672914152087
1706.465129,0.9109711962042705
1706.584132,0.9098550298674953
1706.703134,0.9091919872591167
1706.822136,0.9084912703980011
1706.941139,0.9073944755408302
1707.060141,0.906414112094681
1707.179144,0.905388631851114
1707.298146,0.9045931449114456
1707.417148,0.9035082841841715
1707.536151,0.9025510728145891
1707.655153,0.9015497969346843
1707.774155,0.9008288455161546
1707.893158,0.899523590228931
1708.01216,0.898759320038083
1708.131163,0.8976365727512807
1708.250165,0.8972775899235322
1708.369167,0.8963269795906984
1708.48817,0.8953773763709533
1708.607172,0.8946345214759929
1708.726175,0.8939637971379528
1708.845177,0.8928648976292148
1708.964179,0.8924453497288088
1709.083182,0.8913750576128389
1709.202184,0.8904930329800348
1709.321186,0.8897898212891713
1709.440189,0.8889271436288272
1709.559191,0.8880386608006527
1709.678194,0.8874527486568003
1709.797196,0.8866189350268655
1709.916198,0.8852014789980361
1710.035201,0.8845732090101859
1710.154203,0.8834416796359438
1710.273205,0.8826557663243683
1710.392208,0.8812358338929106
1710.51121,0.8801525801548424
1710.630213,0.8792904531375281
1710.749215,0.8777442629864621
1710.868217,0.8765601077160815
1710.98722,0.8755789099687459
1711.106222,0.8744239082764104
1711.225225,0.87251101529963
1711.344227,0.8713077805214668
1711.463229,0.8698974046299434
1711.582232,0.8682982650649945
1711.701234,0.8669361063632222
1711.820236,0.8653510640446446
1711.939239,0.8638034711488666
1712.058241,0.8618620982023631
1712.177244,0.8604498027601164
1712.296246,0.8586104090354689
1712.415248,0.8571777262754517
1712.534251,0.8556875338750963
1712.653253,0.8540291092514007
1712.772255,0.8526893355474344
1712.891258,0.8510367217901317
1713.01026,0.8497696212989545
1713.129263,0.8479784976979344
1713.248265,0.8466990164178891
1713.367267,0.8451847808236714
1713.48627,0.8437660624490049
1713.605272,0.8426867328074052
1713.724274,0.8408853114075776
1713.843277,0.8395829487666864
1713.962279,0.8383664356761086
1714.081282,0.8371684284524071
1714.200284,0.8354957648166925
1714.319286,0.8342935167417189
1714.438289,0.8326099448180142
1714.557291,0.8315864641555307
1714.676294,0.8299996498990134
1714.795296,0.828680999060897
1714.914298,0.82733134929581
1715.033301,0.8257609121199049
1715.152303,0.8241769722375081
1715.271305,0.8227523787042489
1715.390308,0.8209525225567256
1715.50931,0.8199351723162608
1715.628313,0.8185670233008897
1715.747315,0.8169968824337317
1715.866317,0.8153156011701768
1715.98532,0.8136052349208408
1716.104322,0.8118903377279374
1716.223324,0.8109977493700362
1716.342327,0.8089808770222452
1716.461329,0.8071869314915683
1716.580332,0.8059367608802747
1716.699334,0.8040852363996164
1716.818336,0.8027194527427716
1716.937339,0.8010275003350029
1717.056341,0.7995229833234943
1717.175344,0.7978936189542345
1717.294346,0.7962198004789579
1717.413348,0.7932395676561641
1717.532351,0.7929302645428057
1717.651353,0.7908792323908206
1717.770355,0.7892674832997707
1717.889358,0.7875172529613405
1718.00836,0.7862660954629308
1718.127363,0.7843499448444219
1718.246365,0.7822037676010913
1718.365367,0.780742413347755
1718.48437,0.7788085711181758
1718.603372,0.7770582217146674
1718.722374,0.7755599456482395
1718.841377,0.7735925230707184
1718.960379,0.7722244753842487
1719.079382,0.770604505549607
1719.198384,0.7684728847270498
1719.317386,0.7667917706013644
1719.436389,0.7650760793268324
1719.555391,0.7631047271799477
1719.674393,0.7612678591025366
1719.793396,0.7595721232249685
1719.912398,0.7574104245575779
1720.031401,0.7557383957916217
1720.150403,0.7538664866967518
1720.269405,0.7519164988205662
1720.388408,0.749971554878266
1720.50741,0.7481139298293232
1720.626413,0.7462982199607936
1720.745415,0.7439436397817247
1720.864417,0.7425611906879479
1720.98342,0.7404256910542962
1721.102422,0.7386064823983763
1721.221424,0.7366002025437932
1721.340427,0.7342982483474827
1721.459429,0.7323695812632443
1721.578432,0.7305190281594249
1721.697434,0.7288116120894276
1721.816436,0.7261490370736909
1721.935439,0.7242055630727285
1722.054441,0.7227875103147747
1722.173443,0.7200173284283865
1722.292446,0.7184565848449337
1722.411448,0.7162041693115674
1722.530451,0.7144873403240825
1722.649453,0.7119340487646135
1722.768455,0.7096736943578492
1722.887458,0.7076256981610816
1723.00646,0.7055836121290211
1723.125463,0.7034489294617032
1723.244465,0.7016504032980058
1723.363467,0.6989262850742567
1723.48247,0.69741823358044
1723.601472,0.6947661255844189
1723.720474,0.6926849505311266
1723.839477,0.6905478575430831
1723.958479,0.6883485196864585
1724.077482,0.6862797057691193
1724.196484,0.6841555328503673
1724.315486,0.6819083597739688
1724.434489,0.679770525680321
1724.553491,0.6775174297438603
1724.672493,0.6749679977326348
1724.791496,0.6730605386267403
1724.910498,0.6709772816736161
1725.029501,0.6687733938003863
1725.148503,0.6661635953115765
1725.267505,0.6639356811071387
1725.386508,0.6616622828278483
1725.50551,0.6595945176232828
1725.624512,0.6571782423208323
1725.743515,0.6548952367712209
1725.862517,0.6522091410559347
1725.98152,0.649943397924696
1726.100522,0.6475301000015676
1726.219524,0.6453128764707017
1726.338527,0.6424925870144645
1726.457529,0.6405808090690792
1726.576532,0.6378067125015839
1726.695534,0.6358707242886317
1726.814536,0.6329777547693154
1726.933539,0.6307914362499958
1727.052541,0.6283110076442884
1727.171543,0.6260594151535948
1727.290546,0.623516531612143
1727.409548,0.6208535836306013
1727.528551,0.618406049038384
1727.647553,0.6159250468767593
1727.766555,0.6136073809952827
1727.885558,0.61105396578733
1728.00456,0.6086572363598804
1728.123562,0.6061668504704928
1728.242565,0.6037108022092617
1728.361567,0.6013609153385243
1728.48057,0.5983556316743313
1728.599572,0.5961636911771505
1728.718574,0.593522591967366
1728.837577,0.5909877437185274
1728.956579,0.58853434131978
1729.075582,0.5856048700660472
1729.194584,0.5830571908092015
1729.313586,0.5805554275345615
1729.432589,0.5778910054369895
1729.551591,0.5751065218219021
1729.670593,0.5726904128430446
1729.789596,0.5696176116688029
1729.908598,0.5670090580415883
1730.027601,0.5644688943060627
1730.146603,0.5612493489086616
1730.265605,0.558528294590807
1730.384608,0.5560372447581455
1730.50361,0.5529321385994175
1730.622612,0.5502624129962144
1730.741615,0.5472880584997757
1730.860617,0.5442644657408667
1730.97962,0.5411980423129356
1731.098622,0.5383318970584113
1731.217624,0.5352507233974714
1731.336627,0.5323681594184954
1731.455629,0.5291200157406083
1731.574631,0.5260442207032768
1731.693634,0.5227144231976971
1731.812636,0.5196550774977816
1731.931639,0.5162366472151219
1732.050641,0.513179290868553
1732.169643,0.5099615236159974
1732.288646,0.5068703641994523
1732.407648,0.5031082114060462
1732.526651,0.4997586485492474
1732.645653,0.49655054403674975
1732.764655,0.4929586414700598
1732.883658,0.4895101900332271
1733.00266,0.486251159245442
1733.121662,0.4820873294072749
1733.240665,0.47899745247938963
1733.359667,0.47510948821672133
1733.47867,0.4714369066341854
1733.597672,0.46751679769523324
1733.716674,0.46403281837528404
1733.835677,0.46006844826160337
1733.954679,0.45656235254728317
1734.073681,0.45281120788649337
1734.192684,0.44861509873764555
1734.311686,0.4452229994394143
1734.430689,0.4408678977487352
1734.549691,0.43671695236388497
1734.668693,0.43299460960773983
1734.787696,0.4287934262143044
1734.906698,0.4247901486005446
1735.025701,0.4206727767046891
1735.144703,0.4164911775302292
1735.263705,0.4121738716868646
1735.382708,0.40807675388646636
1735.50171,0.4038668639544364
1735.620712,0.3997163933381341
1735.739715,0.39526849927618907
1735.858717,0.3909287346230971
1735.97772,0.3864124332551835
1736.096722,0.3823189771853496
1736.215724,0.37754330561938193
1736.334727,0.3728459303616016
1736.453729,0.3687449744614854
1736.572731,0.36436469630475565
1736.691734,0.3598384853542717
1736.810736,0.3548713320980274
1736.929739,0.35018279129029
1737.048741,0.34583275079327247
1737.167743,0.34122950257543355
1737.286746,0.33638464398765383
1737.405748,0.3316749022153112
1737.52475,0.3269984003476697
1737.643753,0.32222668191941667
1737.762755,0.3177469397367071
1737.881758,0.3129537071060524
1738.00076,0.308294433413212
1738.119762,0.30346166080623954
1738.238765,0.29882415170220056
1738.357767,0.2941692491209243
1738.47677,0.289268487399526
1738.595772,0.28450626629979
1738.714774,0.27993439691410354
1738.833777,0.27516069679524313
1738.952779,0.27041431395237375
1739.071781,0.266015686535831
1739.190784,0.2612179924883281
1739.309786,0.25678913942997755
1739.428789,0.2520570066975912
1739.547791,0.24746156548548998
1739.666793,0.24265854219007083
1739.785796,0.2380915536688227
1739.904798,0.23379748197450637
1740.0238,0.22889314501085276
1740.142803,0.22454031748889508
1740.261805,0.22035839278323385
1740.380808,0.21610302876413975
1740.49981,0.21182390209218135
1740.618812,0.20742198207776844
1740.737815,0.20305061419668696
1740.856817,0.19877137183171684
1740.97582,0.19489389435977222
1741.094822,0.1906911834516702
1741.213824,0.18663508233762652
1741.332827,0.1825009318400043
1741.451829,0.17860118064629965
1741.570831,0.17433091074187418
1741.689834,0.17104989182091962
1741.808836,0.16704367062537417
1741.927839,0.16322918871891337
1742.046841,0.15964542766095452
1742.165843,0.15575048614550369
1742.284846,0.15228523052222984
1742.403848,0.14883752563054062
1742.52285,0.14511917174669747
1742.641853,0.14184788896532272
1742.760855,0.13862262028824732
1742.879858,0.13540296779796124
1742.99886,0.13196744705889354
1743.117862,0.12903133463107927
1743.236865,0.12602184676961772
1743.355867,0.12264025072775074
1743.474869,0.1198756887771806
1743.593872,0.11663568565038232
1743.712874,0.11409772054598902
1743.831877,0.11140311383938745
1743.950879,0.10858738917523035
1744.069881,0.10583224847499575
1744.188884,0.1033018493816356
1744.307886,0.10094292710762791
1744.426889,0.09862800809023563
1744.545891,0.09608711990808975
1744.664893,0.09368661026521621
1744.783896,0.09141003631870023
1744.902898,0.08905509997243224
1745.0219,0.08708244198522269
1745.140903,0.08479658569716382
1745.259905,0.08247995375128568
1745.378908,0.08057232908620612
1745.49791,0.0786773473848095
1745.616912,0.07686535685562822
1745.735915,0.07502004008532698
1745.854917,0.07316047228293938
1745.973919,0.07114750655254491
1746.092922,0.06978054730228277
1746.211924,0.06805765945067832
1746.330927,0.06653680671501686
1746.449929,0.06482914553295596
1746.568931,0.06331075873856302
1746.687934,0.061753785605556805
1746.806936,0.06044629464471146
1746.925939,0.05895387031237222
1747.044941,0.05776917211497852
1747.163943,0.05636538781990742
1747.282946,0.05511683908413011
1747.401948,0.05383669398338883
1747.52095,0.052702098736804225
1747.639953,0.051575939706340876
1747.758955,0.05048898930691617
1747.877958,0.04937554588120958
1747.99696,0.048204639855320905
1748.115962,0.04727848261455914
1748.234965,0.046235841112576184
1748.353967,0.045342975938811036
1748.472969,0.044316420708130515
1748.591972,0.043373787282971484
1748.710974,0.04246394143506487
1748.829977,0.04150671739103366
1748.948979,0.04070517682112101
1749.067981,0.039843340575272494
1749.186984,0.03886349114618755
1749.305986,0.038223682298671575
1749.424988,0.037429354602537164
1749.543991,0.036552708191668566
1749.662993,0.03586476291174876
1749.781996,0.035073830373252846
1749.900998,0.03427976639125368
1750.02,0.033527140633366384
1750.139003,0.03279431833796845
1750.258005,0.03209997588797102
1750.377008,0.03140462826359539
1750.49601,0.030724343214980333
1750.615012,0.02999573722248268
1750.734015,0.029416486397086095
1750.853017,0.02864432315877465
1750.972019,0.027973434137161714
1751.091022,0.027362002448467197
1751.210024,0.026718475141493867
1751.329027,0.02604316305324258
1751.448029,0.025430653547906308
1751.567031,0.02484993853209758
1751.686034,0.024340832233457427
1751.805036,0.02370427185588144
1751.924038,0.02315371583730013
1752.043041,0.02261594704675261
1752.162043,0.022050941049899162
1752.281046,0.02160565916992544
1752.400048,0.021158786974122042
1752.51905,0.0207875713940241
1752.638053,0.020339306181111166
1752.757055,0.020056539877204172
1752.876058,0.019811355412328886
1752.99506,0.01961619065330954
1753.114062,0.019473513865419456
1753.233065,0.019279749164970647
1753.352067,0.019277821286449687
1753.471069,0.01928746260722224
1753.590072,0.019364766963290817
1753.709074,0.019588747201293753
1753.828077,0.01971648876843893
1753.947079,0.020024475072085227
1754.066081,0.02038614042406102
1754.185084,0.02073359390953679
1754.304086,0.021192668130978146
1754.423088,0.0216770756175143
1754.542091,0.022232502149671176
1754.661093,0.022923332515394478
1754.780096,0.023454333587283615
1754.899098,0.02400723585778552
1755.0181,0.024654397422054348
1755.137103,0.025384919544471356
1755.256105,0.026004127592577364
1755.375108,0.026577241822143733
1755.49411,0.027114137721166175
1755.613112,0.027496405278480657
1755.732115,0.027909169171686662
1755.851117,0.028217864745557417
1755.970119,0.028342296900428103
1756.089122,0.028257397422618142
1756.208124,0.02812489926929906
1756.327127,0.027789417395085583
1756.446129,0.0272909536455691
1756.565131,0.026635776118269353
1756.684134,0.025882194959038648
1756.803136,0.02500448675541973
1756.922138,0.02409622716284948
1757.041141,0.023121323315184173
1757.160143,0.022159255815499684
1757.279146,0.021177838454278848
1757.398148,0.020280407637352452
1757.51715,0.019465726017546703
1757.636153,0.018771791276230354
1757.755155,0.018171515378938442
1757.874157,0.017662703666958206
1757.99316,0.01722144275173556
1758.112162,0.016999012922398297
1758.231165,0.016885500227976306
1758.350167,0.016953177493182283
1758.469169,0.017033044968945622
1758.588172,0.017254194597364356
1758.707174,0.017639757070710357
1758.826177,0.0180015034423312
1758.945179,0.01853489698978919
1759.064181,0.019087912455504855
1759.183184,0.01971254586498873
1759.302186,0.02033727235218619
1759.421188,0.02104273308650767
1759.540191,0.02169876353528338
1759.659193,0.02249190077793453
1759.778196,0.023200069607293473
1759.897198,0.023947292728273326
1760.0162,0.02472847167013695
1760.135203,0.025509610894560476
1760.254205,0.02625496933135063
1760.373207,0.026981603420547912
1760.49221,0.02780609604861833
1760.611212,0.028658648901491265
1760.730215,0.029325436489527623
1760.849217,0.030224573301008684
1760.968219,0.030999010325204725
1761.087222,0.03166953820509527
1761.206224,0.032634019231654536
1761.325227,0.0334701929135664
1761.444229,0.034300340422680646
1761.563231,0.035196803857621466
1761.682234,0.03605535076686288
1761.801236,0.037045810891085044
1761.920238,0.03785849067307458
1762.039241,0.03898415490092903
1762.158243,0.040035048340591795
1762.277246,0.041011613347834715
1762.396248,0.04206244412325268
1762.51525,0.04314882898757387
1762.634253,0.044494041395510275
1762.753255,0.04557025855153166
1762.872257,0.0469393000621902
1762.99126,0.04828665743826789
1763.110262,0.04969256274673551
1763.229265,0.051047434004154395
1763.348267,0.05247071891127112
1763.467269,0.0541986109008813
1763.586272,0.05583245208845747
1763.705274,0.05746380543927194
1763.824276,0.059219760533084906
1763.943279,0.06122498017191382
1764.062281,0.06304541117181205
1764.181284,0.06503042771028957
1764.300286,0.06718535410987352
1764.419288,0.06932844467014927
1764.538291,0.07178354553595694
1764.657293,0.07410294528752741
1764.776296,0.07658148053031973
1764.895298,0.07934102062806954
1765.0143,0.08184729696188864
1765.133303,0.08447497012810645
1765.252305,0.08751019308528712
1765.371307,0.09059103701692771
1765.49031,0.09362105258589525
1765.609312,0.09710135005718508
1765.728315,0.10022877058088372
1765.847317,0.10373662954826172
