nu,[0]HFC-236fa-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1062.829972,0.9516747040586697
1062.950502,0.9815512996987918
1063.071031,0.9993076098127881
1063.191561,0.9776358693541839
1063.31209,0.9744695571291608
1063.43262,0.972278493123778
1063.553149,0.9526535286840989
1063.673678,0.9637802179920327
1063.794208,0.9771764884585543
1063.914737,0.9602870776546291
1064.035267,0.9634834193942216
1064.155796,0.9682673904948008
1064.276326,0.9724224009896798
1064.396855,0.9580857458059139
1064.517385,0.9908006750985868
1064.637914,0.9455013150813819
1064.758443,0.9774315648080577
1064.878973,0.9682141372528011
1064.999502,0.9718128832480395
1065.120032,0.9869360835041758
1065.240561,0.9713601239455567
1065.361091,0.9728085293242756
1065.48162,0.9694649089033752
1065.602149,0.9620979638280674
1065.722679,0.9730585732455796
1065.843208,0.9772703019044198
1065.963738,0.9630875090739944
1066.084267,0.9557260170980763
1066.204797,0.9647714934844346
1066.325326,0.9613401292586057
1066.445855,0.9983216100743618
1066.566385,0.9811008710335168
1066.686914,0.9850439692242351
1066.807444,0.9622297802783325
1066.927973,0.9770230837924477
1067.048503,0.9554307433809317
1067.169032,0.9557260170980763
1067.289562,0.9650358770925496
1067.410091,0.9676604771281839
1067.53062,0.9543517164059696
1067.65115,0.9695056272846291
1067.771679,0.9636809537417762
1067.892209,0.9751109690991476
1068.012738,0.9929446069774717
1068.133268,0.9616035725441044
1068.253797,0.9577907008354635
1068.374326,0.981467871384071
1068.494856,0.9483875995527463
1068.615385,0.9723990631321114
1068.735915,0.9576594924974254
1068.856444,0.9775684148064071
1068.976974,0.9726490018070805
1069.097503,0.9650686888701678
1069.218032,0.9698935071063356
1069.338562,0.9755079200376073
1069.459091,0.95739712974182
1069.579621,0.9693456720527966
1069.70015,0.9583808816642111
1069.82068,0.9528164463665688
1069.941209,0.9697974924019384
1070.061738,0.9722055749712587
1070.182268,0.9511209905271748
1070.302797,0.9640115530034418
1070.423327,0.985395692700153
1070.543856,0.9728951131363079
1070.664386,0.9728416053765624
1070.784915,0.9711901507969505
1070.905445,0.9676537035285516
1071.025974,0.9544500196952919
1071.146503,0.9725916172088361
1071.267033,0.9637802179920327
1071.387562,0.977508784951833
1071.508092,0.9713902365761423
1071.628621,0.9744422723635497
1071.749151,0.9728416053765624
1071.86968,0.9712901885343376
1071.990209,0.970837672750847
1072.110739,0.9572324715965109
1072.231268,0.965168096064504
1072.351798,0.9723854496405222
1072.472327,0.957494789229603
1072.592857,0.9720928056653082
1072.713386,0.9481277769477913
1072.833915,0.9645071823075048
1072.954445,0.9530117937604977
1073.074974,0.9759957959564418
1073.195504,0.9728853842338212
1073.316033,0.9728853842338212
1073.436563,0.9723387762591096
1073.557092,0.9558235061236761
1073.677622,0.9679885696384688
1073.798151,0.965398798807343
1073.91868,0.9796205266595364
1074.03921,0.9402043817108692
1074.159739,0.952523024090438
1074.280269,0.9607807920862826
1074.400798,0.9802682698832094
1074.521328,0.9604513007855855
1074.641857,0.9702262376392974
1074.762386,0.9869489137566578
1074.882916,0.972728762295364
1075.003445,0.9681841230797684
1075.123975,0.970581405434015
1075.244504,0.9498834368197975
1075.365034,0.972675263684663
1075.485563,0.966884724543894
1075.606092,0.9788518263004738
1075.726622,0.9647049265479699
1075.847151,0.9592351795629702
1075.967681,0.979814510727604
1076.08821,0.9472511642499916
1076.20874,0.9854262404401143
1076.329269,0.9743292436157497
1076.449798,0.969026809782411
1076.570328,0.9497856038642887
1076.690857,0.9701195186228105
1076.811387,0.9832439704052297
1076.931916,0.9554641840421582
1077.052446,0.9569702258286044
1077.172975,0.9577571787475742
1077.293505,0.9821767470605357
1077.414034,0.9713232129621598
1077.534563,0.9723251636115308
1077.655093,0.956249898485836
1077.775622,0.9814099664878706
1077.896152,0.9477059539496275
1078.016681,0.9529469911618352
1078.137211,0.9737185306585221
1078.25774,0.9516747040586697
1078.378269,0.9818271543697733
1078.498799,0.9602208201321817
1078.619328,0.9632522111196696
1078.739858,0.9618997920599117
1078.860387,0.9674747041513517
1078.980917,0.9495253982586258
1079.101446,0.9610767581466788
1079.221975,0.9415253557695866
1079.342505,0.9481932000214708
1079.463034,0.9682209147754832
1079.583564,0.9728153390078148
1079.704093,0.9712134596402746
1079.824623,0.9699167848298377
1079.945152,0.9770367622113696
1080.065682,0.9571673820015136
1080.186211,0.9636481891463502
1080.30674,0.9737048986945168
1080.42727,0.9513816333850201
1080.547799,0.9729116524938154
1080.668329,0.9743623713732013
1080.788858,0.971605909147432
1080.909388,0.9817633376788042
1081.029917,0.9589062183164591
1081.150446,0.9691566680752332
1081.270976,0.9537306356223189
1081.391505,0.9518707692417262
1081.512035,0.9884482399083785
1081.632564,0.9716564339683416
1081.753094,0.9830758500609895
1081.873623,0.9502416103869537
1081.994152,0.9383380504185977
1082.114682,0.9892680032442174
1082.235211,0.9480955411513867
1082.355741,0.9647377270730783
1082.47627,0.9594980460132296
1082.5968,0.9408166540363814
1082.717329,0.9723484996954893
1082.837858,0.95710133973064
1082.958388,0.9610767581466788
1083.078917,0.9423966696442141
1083.199447,0.9760631419897743
1083.319976,0.9752640735396803
1083.440506,0.9502416103869537
1083.561035,0.9368285416380586
1083.681565,0.9423966696442141
1083.802094,0.9750573394706754
1083.922623,0.9452744219940219
1084.043153,0.9708444686383418
1084.163682,0.9589723851282517
1084.284212,0.9728523066930787
1084.404741,0.9728523066930787
1084.525271,0.9722522419588561
1084.6458,0.9545473785625186
1084.766329,0.9778705301209946
1084.886859,0.9834770268423126
1085.007388,0.9630875090739944
1085.127918,0.9570037203726595
1085.248447,0.9594318429320873
1085.368977,0.9869193057333677
1085.489506,0.9729486238390613
1085.610035,0.9755479166822545
1085.730565,0.960155527336393
1085.851094,0.9620979638280674
1085.971624,0.9736883458519386
1086.092153,0.9507301601212182
1086.212683,0.9527840511581139
1086.333212,0.9690432833782024
1086.453742,0.950827139543417
1086.574271,0.9550706138793535
1086.6948,0.9460839233163856
1086.81533,0.9496554921494152
1086.935859,0.9653003331516985
1087.056389,0.9313575742375847
1087.176918,0.9565119468570085
1087.297448,0.9429132445477753
1087.417977,0.9446271307375218
1087.538506,0.9504364298853993
1087.659036,0.9430103696138187
1087.779565,0.9475439100866473
1087.900095,0.9473809465493783
1088.020624,0.9430754395742098
1088.141154,0.9491674946525511
1088.261683,0.9509574117849793
1088.382212,0.9596621342082386
1088.502742,0.9457273169018281
1088.623271,0.9386918705545105
1088.743801,0.9538613056700931
1088.86433,0.9550381420305062
1088.98486,0.9437216675581338
1089.105389,0.9236685350497299
1089.225918,0.9474785318124277
1089.346448,0.9455977611341853
1089.466977,0.9335609744776187
1089.587507,0.9320274611289402
1089.708036,0.9309106298771785
1089.828566,0.9428811860424583
1089.949095,0.9423325888494499
1090.069625,0.9266475413587872
1090.190154,0.9482908689509365
1090.310683,0.9247452359495598
1090.431213,0.9341053992101283
1090.551742,0.9038245674299753
1090.672272,0.9191554680885655
1090.792801,0.9439151503312899
1090.913331,0.9291900372508124
1091.03386,0.9349689114802301
1091.154389,0.9302415456988831
1091.274919,0.921141147366038
1091.395448,0.913255126366773
1091.515978,0.8967035159892351
1091.636507,0.9209827247134298
1091.757037,0.9097895226636326
1091.877566,0.9241120023701961
1091.998095,0.91513379532267
1092.118625,0.9092283556659704
1092.239154,0.9060878617429138
1092.359684,0.8991638527451328
1092.480213,0.907765675786602
1092.600743,0.9060878617429138
1092.721272,0.8988851551511408
1092.841802,0.898759320038083
1092.962331,0.8949834969851695
1093.08286,0.910225416233164
1093.20339,0.8930256277760673
1093.323919,0.8939101609192273
1093.444449,0.8772002302109981
1093.564978,0.8844405329797853
1093.685508,0.8908849361269155
1093.806037,0.8716563733475927
1093.926566,0.8850421570712201
1094.047096,0.8668580856246353
1094.167625,0.8653770249659778
1094.288155,0.8622155341120366
1094.408684,0.850160605244165
1094.529214,0.8575292411988599
1094.649743,0.8750974739752975
1094.770272,0.862301759976669
1094.890802,0.8521693536633489
1095.011331,0.8351198763037836
1095.131861,0.8496081804082779
1095.25239,0.8821704391301026
1095.37292,0.8632508137965481
1095.493449,0.8390206165933267
1095.613978,0.845801990967966
1095.734508,0.8472241325772564
1095.855037,0.8496336690360177
1095.975567,0.8403977393365302
1096.096096,0.846783690553167
1096.216626,0.8363484052695126
1096.337155,0.8455990228472825
1096.457685,0.8418697229904037
1096.578214,0.8507984648655564
1096.698743,0.8354957648166925
1096.819273,0.860733798051673
1096.939802,0.8473935943493842
1097.060332,0.8545673171079028
1097.180861,0.8243747984490409
1097.301391,0.8026151059966005
1097.42192,0.812434486523706
1097.542449,0.8365491529755384
1097.662979,0.8103816252373415
1097.783508,0.8124101138547022
1097.904038,0.7955273904945582
1098.024567,0.7897174940061189
1098.145097,0.8052600582560275
1098.265626,0.81391446365985
1098.386155,0.8020695132470811
1098.506685,0.7948196860921914
1098.627214,0.8060576604616486
1098.747744,0.7979813920797529
1098.868273,0.7872337977752691
1098.988803,0.8057030731059843
1099.109332,0.7879347477317513
1099.229862,0.7881790453677253
1099.350391,0.7953603472827054
1099.47092,0.7825010615150461
1099.59145,0.7371970904148066
1099.711979,0.7596025067175632
1099.832509,0.7508570436486506
1099.953038,0.7416780684329868
1100.073568,0.7516308248325098
1100.194097,0.7279885201023232
1100.314626,0.7265703256770786
1100.435156,0.7184278471562975
1100.555685,0.7162614679370267
1100.676215,0.7191394429067591
1100.796744,0.7022189703632522
1100.917274,0.7029426285227011
1101.037803,0.6615895039796473
1101.158332,0.6559504673350879
1101.278862,0.6459132965979033
1101.399391,0.6228808689929465
1101.519921,0.6284555357961469
1101.64045,0.6188390848175513
1101.76098,0.598206061463468
1101.881509,0.5916855208636654
1102.002038,0.5947346138970185
1102.122568,0.5731315542785903
1102.243097,0.567082774010568
1102.363627,0.5491135655168583
1102.484156,0.5425690068989047
1102.604686,0.5306195462199835
1102.725215,0.5306195462199835
1102.845745,0.5028366063118623
1102.966274,0.5073368995078514
1103.086803,0.5012902521722411
1103.207333,0.4849061072913259
1103.327862,0.4650594649304833
1103.448392,0.46014666654617364
1103.568921,0.44556595316922387
1103.689451,0.4184951408467258
1103.80998,0.41110772261822565
1103.930509,0.38918129108816046
1104.051039,0.38309587299148656
1104.171568,0.36516718104617285
1104.292098,0.3315422587848797
1104.412627,0.33460652156123555
1104.533157,0.30161617911700117
1104.653686,0.30008185246212604
1104.774215,0.2817598969418586
1104.894745,0.2604094705680819
1105.015274,0.24365548454833486
1105.135804,0.23609996101769037
1105.256333,0.21612464014756733
1105.376863,0.21159102390636406
1105.497392,0.19636109368745897
1105.617922,0.17944258193949728
1105.738451,0.16675993762669233
1105.85898,0.15063433523406475
1105.97951,0.14461214246442028
1106.100039,0.13384136816010248
1106.220569,0.12383564947080614
1106.341098,0.1140178800890269
1106.461628,0.10423576233043601
1106.582157,0.09776388931807829
1106.702686,0.09197853908133764
1106.823216,0.08161844507255694
1106.943745,0.07445949445834335
1107.064275,0.0686043043906069
1107.184804,0.06093789793682865
1107.305334,0.057274487427847236
1107.425863,0.0516791948064353
1107.546392,0.046014440860928076
1107.666922,0.04197840330383921
1107.787451,0.0387587012501124
1107.907981,0.0349128612663239
1108.02851,0.032202860338138066
1108.14904,0.028467277763052034
1108.269569,0.02612924745245541
1108.390098,0.02270659200399419
1108.510628,0.02164242002839077
1108.631157,0.019730295142243906
1108.751687,0.01798710799852262
1108.872216,0.015684222628934437
1108.992746,0.015052668417730094
1109.113275,0.01277072291659587
1109.233805,0.011523118007074092
1109.354334,0.010834714436436152
1109.474863,0.010186418149176467
1109.595393,0.009128991960998777
1109.715922,0.008209198377938761
1109.836452,0.0077714384735991775
1109.956981,0.006964705189980754
1110.077511,0.00650359615795309
1110.19804,0.006052402368830283
1110.318569,0.005479726982362924
1110.439099,0.005241225153804783
1110.559628,0.005047309247360335
1110.680158,0.004713144366305114
1110.800687,0.004523360897721676
1110.921217,0.004223884823980503
1111.041746,0.004152270441515473
1111.162275,0.0037983063840738925
1111.282805,0.003695645663735407
1111.403334,0.003746624416436907
1111.523864,0.0034985733775329607
1111.644393,0.0035468336609176597
1111.764923,0.003595759659924426
1111.885452,0.0035710343187955553
1112.005982,0.0035468336609176597
1112.126511,0.0036329873780465067
1112.24704,0.0034985733775329607
1112.36757,0.0035468336609176597
1112.488099,0.0035104887717081765
1112.608629,0.0036702334815070735
1112.729158,0.0038638159335937835
1112.849688,0.003930848394247772
1112.970217,0.0038769752659561976
1113.090746,0.003985071598101926
1113.211276,0.004326484329088362
1113.331805,0.004180602098981929
1113.452335,0.004356004677960669
1113.572864,0.00443113287334697
1113.693394,0.004311368102763762
1113.813923,0.00419484033740762
1113.934452,0.004296734342703654
1114.054982,0.004137762897981135
1114.175511,0.003985071598101926
1114.296041,0.0038507012669865893
1114.41657,0.003811242604893247
1114.5371,0.0034040138484226845
1114.657629,0.0031786458697589293
1114.778158,0.003029674775621597
1114.898688,0.002762000618674361
1115.019217,0.0025791381145200015
1115.139747,0.002303558909513916
1115.260276,0.0021362570999123175
1115.380806,0.0019210180482557564
1115.501335,0.0016353474329338607
1115.621865,0.0013780304629430547
1115.742394,0.0011258691092802013
1115.862923,0.0008888340591475764
1115.983453,0.0007017733986454468
1116.103982,0.0006056550247969549
1116.224512,0.0005173453076119336
1116.345041,0.0004668045081669833
1116.465571,0.00040565804782015684
1116.5861,0.00037234117012516433
1116.706629,0.00036478588242712135
1116.827159,0.0003235684093736656
1116.947688,0.0003158952142006066
1117.068218,0.00030112051237636886
1117.188747,0.0003202527596661648
1117.309277,0.00039878026781496405
1117.429806,0.0005244817110709635
1117.550335,0.0006014903896403233
1117.670865,0.0008214824369177763
1117.791394,0.0011413996574221573
1117.911924,0.0015535696436162953
1118.032453,0.0022877190633520685
1118.152983,0.003427240022084288
1118.273512,0.004664848131917471
1118.394042,0.006593308552044358
1118.514571,0.009610490660684866
1118.6351,0.01087161516120445
1118.75563,0.010541873502547799
1118.876159,0.00967606469621992
1118.996689,0.008070014499384279
1119.117218,0.006964705189980754
1119.237748,0.005908873942393924
1119.358277,0.004995588779771829
1119.478806,0.00419484033740762
1119.599336,0.0035835548370369017
1119.719865,0.0030819277035515113
1119.840395,0.0025879221084371164
1119.960924,0.002210801852662598
1120.081454,0.0019610014349974313
1120.201983,0.0017512945879408501
1120.322512,0.0015428869108869677
1120.443042,0.0013874330024944512
1120.563571,0.0012867958341196552
1120.684101,0.0011892885592638457
1120.80463,0.0011181273522034795
1120.92516,0.0010020573925157029
1121.045689,0.0009917891734802762
1121.166218,0.0009454023064055111
1121.286748,0.0010054701861117123
1121.407277,0.0009261262439973608
1121.527807,0.000948622144870904
1121.648336,0.001033400973578162
1121.768866,0.0010879065780477473
1121.889395,0.0011690077113248225
1122.009925,0.0011892885592638457
1122.130454,0.0013089892558432702
1122.250983,0.0015641699172769764
1122.371513,0.0016579058651944643
1122.492042,0.001843664706182092
1122.612572,0.0021217798301358566
1122.733101,0.0024333168341626288
1122.853631,0.002809917936936822
1122.97416,0.0033232900760330926
1123.094689,0.004025927338459737
1123.215219,0.004649014580559246
1123.335748,0.00544259124349129
1123.456278,0.006615763953672044
1123.576807,0.007745060450838464
1123.697337,0.009382584695788482
1123.817866,0.011406179603116323
1123.938395,0.013722753285933309
1124.058925,0.016739233558580632
1124.179454,0.019799472164412364
1124.299984,0.023820707823126144
1124.420513,0.02827152965409289
1124.541043,0.03377278426839634
1124.661572,0.04032837352780432
1124.782102,0.04721233905019725
1124.902631,0.05449752451977705
1125.02316,0.06631759714757623
1125.14369,0.0776378665350115
1125.264219,0.09002210749345316
1125.384749,0.1033121800831002
1125.505278,0.11646086327147012
1125.625808,0.1369964864271559
1125.746337,0.15759922800748807
1125.866866,0.1806850172272645
1125.987396,0.1975823143403709
1126.107925,0.2204024688692522
1126.228455,0.2385443576483555
1126.348984,0.26984703973947055
1126.469514,0.3055933446208659
1126.590043,0.31949936265070866
1126.710572,0.35200848449343414
1126.831102,0.383360300360802
1126.951631,0.39441564073656665
1127.072161,0.4314515748073772
1127.19269,0.4598338731747215
1127.31322,0.485405817888615
1127.433749,0.5080324273879887
1127.554278,0.5476110537285135
1127.674808,0.5517501290241545
1127.795337,0.598206061463468
1127.915867,0.6243775784114113
1128.036396,0.646139405818518
1128.156926,0.6314730590111831
1128.277455,0.6846483022097014
1128.397985,0.6781071263885827
1128.518514,0.7070456829273355
1128.639043,0.7215814625027677
1128.759573,0.7444794720788466
1128.880102,0.7307601392198544
1129.000632,0.7434899725440328
1129.121161,0.7737859453782671
1129.241691,0.7768406758704267
1129.36222,0.7946527914826594
1129.482749,0.8038842402160863
1129.603279,0.8134343957602471
1129.723808,0.8303317161677992
1129.844338,0.8262978311925774
1129.964867,0.8245726721445623
1130.085397,0.8520244971863755
1130.205926,0.8336096764708196
1130.326455,0.8456835869777033
1130.446985,0.8472241325772564
1130.567514,0.8536022014326237
1130.688044,0.8825586795299442
1130.808573,0.8799677675190158
1130.929103,0.8858922054999706
1131.049632,0.8532778942183525
1131.170162,0.8721010314761848
1131.290691,0.860234717196242
1131.41122,0.8767442046682054
1131.53175,0.8735062450302347
1131.652279,0.8599680857639185
1131.772809,0.8684632574091332
1131.893338,0.8760518502625159
1132.013868,0.8962373513742249
1132.134397,0.9076721807370738
1132.254926,0.8629832475191869
1132.375456,0.8768406518352158
1132.495985,0.8769283402847486
1132.616515,0.8802934158342212
1132.737044,0.8961477321201249
1132.857574,0.8633026103992584
1132.978103,0.8868672230873793
1133.098632,0.8830442203151619
1133.219162,0.8951983188020328
1133.339691,0.8776740462541299
1133.460221,0.902993431209224
1133.58075,0.8957176844284102
1133.70128,0.8933918433525185
1133.821809,0.908512165937518
1133.942338,0.8892383225822376
1134.062868,0.9121297767165935
1134.183397,0.9100697809941802
1134.303927,0.8909740290751015
1134.424456,0.8793607991875836
1134.544986,0.9116920594843094
1134.665515,0.8977802060932819
1134.786045,0.9114113015689267
1134.906574,0.8887493759774592
1135.027103,0.8972865627442954
1135.147633,0.8983909042472654
1135.268162,0.9313249772929363
1135.388692,0.9137867955510436
1135.509221,0.9184939143394706
1135.629751,0.9721559937512669
1135.75028,0.9106933923566685
1135.870809,0.9108181658982137
1135.991339,0.9155411204847155
1136.111868,0.9257593123405123
1136.232398,0.9245871180336795
1136.352927,0.93260269951525
1136.473457,0.9077348122783079
1136.593986,0.9096648900365575
1136.714515,0.9247137951460342
1136.835045,0.937888694121872
1136.955574,0.9317721205878425
1137.076104,0.9274095587840391
1137.196633,0.9302731744491226
1137.317163,0.9274095587840391
1137.437692,0.9298909107349983
1137.558222,0.9161693971676316
1137.678751,0.9453717902738676
1137.79928,0.9320274611289402
1137.91981,0.9341371593336205
1138.040339,0.9101944690951164
1138.160869,0.9412034091539228
1138.281398,0.9430103696138187
1138.401928,0.9521963647184599
1138.522457,0.9543841649159489
1138.642986,0.930145735753973
1138.763516,0.9230997304419448
1138.884045,0.9340091913088017
1139.004575,0.950209302721434
1139.125104,0.9414293250809466
1139.245634,0.9489074583856117
1139.366163,0.9477059539496275
1139.486692,0.956183919519141
1139.607222,0.9376636278443164
1139.727751,0.9272825123773633
1139.848281,0.972012125310719
1139.96881,0.9521639905924227
1140.08934,0.9545149245033696
1140.209869,0.9340091913088017
1140.330398,0.9506968851479294
1140.450928,0.9562824115351032
1140.571457,0.9415253557695866
1140.691987,0.9523592042192073
1140.812516,0.9607481260946767
1140.933046,0.9387237866206795
1141.053575,0.9584134671681381
1141.174105,0.9589723851282517
1141.294634,0.9305281042227057
1141.415163,0.9357387076220403
1141.535693,0.9587096626893443
1141.656222,0.9691130570064261
1141.776752,0.9584134671681381
1141.897281,0.9588410149105545
1142.017811,0.9268699634582976
1142.13834,0.9600566364100475
1142.258869,0.9618997920599117
1142.379399,0.9283949909073074
1142.499928,0.9617353212581238
1142.620458,0.9672531778098353
1142.740987,0.9491352235063455
1142.861517,0.9549073107671942
1142.982046,0.9461170368331848
1143.102575,0.9551040419358269
1143.223105,0.9529145915149329
1143.343634,0.9788851078283509
1143.464164,0.972195852964119
1143.584693,0.9580531714443237
1143.705223,0.948875196080489
1143.825752,0.9476405644947672
1143.946282,0.9549073107671942
1144.066811,0.9464728437265382
1144.18734,0.9657628227686986
1144.30787,0.95141398091046
1144.428399,0.9781580663226006
1144.548929,0.9502416103869537
1144.669458,0.9429462470888755
1144.789988,0.9509574117849793
1144.910517,0.9638794924670335
1145.031046,0.9402043817108692
1145.151576,0.9585121888393352
1145.272105,0.9634169413318029
1145.392635,0.9720354538816682
1145.513164,0.9533711469405636
1145.633694,0.9463110107073783
1145.754223,0.9618670880229535
1145.874752,0.9717730397366239
1145.995282,0.9466678372159857
1146.115811,0.9721423836626253
1146.236341,0.9563474409500626
1146.35687,0.9444656133082995
1146.4774,0.9511533291906069
1146.597929,0.9708473811761166
1146.718458,0.9645399761091946
1146.838988,0.9597609844987647
1146.959517,0.954645702006081
1147.080047,0.9386599555734694
1147.200576,0.9558894602209888
1147.321106,0.9314525775552438
1147.441635,0.9644078431837797
1147.562165,0.9570687988382875
1147.682694,0.9655976914451357
1147.803223,0.9464084857613604
1147.923753,0.9641098871968067
1148.044282,0.9467975395940943
1148.164812,0.9308473301065634
1148.285341,0.9464406641969065
1148.405871,0.9653331539209756
1148.5264,0.9389491073668764
1148.646929,0.9663260266523526
1148.767459,0.9666594666466394
1148.887988,0.93260269951525
1149.008518,0.9529469911618352
1149.129047,0.9338168052318383
1149.249577,0.9455334626726006
1149.370106,0.9397212408365114
1149.490635,0.9910518749079549
1149.611165,0.961044082092398
1149.731694,0.9475439100866473
1149.852224,0.9535999834751151
1149.972753,0.9534693492260293
1150.093283,0.9484530405548041
1150.213812,0.9351615349155277
1150.334342,0.9413963756311875
1150.454871,0.9492652639395321
1150.5754,0.9590049907436383
1150.69593,0.9331773597553338
1150.816459,0.9716496323971092
1150.936989,0.9429783078063056
1151.057518,0.9517403718787635
1151.178048,0.9428811860424583
1151.298577,0.9488106747609052
1151.419106,0.9455013150813819
1151.539636,0.9367320532675063
1151.660165,0.9437216675581338
1151.780695,0.9283949909073074
1151.901224,0.917676818417329
1152.021754,0.9483875995527463
1152.142283,0.9347127650921422
1152.262812,0.9730517618594068
1152.383342,0.938145710833743
1152.503871,0.9410744731191887
1152.624401,0.9397212408365114
1152.74493,0.9447244323429345
1152.86546,0.959596879401801
1152.985989,0.9506322399577007
1153.106518,0.9550381420305062
1153.227048,0.950209302721434
1153.347577,0.9421705215823524
1153.468107,0.9274095587840391
1153.588636,0.9315801952999847
1153.709166,0.9230046560661237
1153.829695,0.9319640854163821
1153.950225,0.9343931479841214
1154.070754,0.9183056423855656
1154.191283,0.9232575939927993
1154.311813,0.9401075456466959
1154.432342,0.9561189012232608
1154.552872,0.939077752206556
1154.673401,0.969661730256574
1154.793931,0.9306872381340894
1154.91446,0.9413643686985369
1155.034989,0.9475761271272768
1155.155519,0.9100388391476408
1155.276048,0.9377273911389373
1155.396578,0.9281406455267072
1155.517107,0.9101635230092536
1155.637637,0.9403971433665145
1155.758166,0.9201634147354563
1155.878695,0.9344893954350224
1155.999225,0.9215824796662739
1156.119754,0.9332417512146367
1156.240284,0.9292857487537071
1156.360813,0.9435272809171282
1156.481343,0.9237950863075949
1156.601872,0.9559544629143504
1156.722402,0.9337850560002003
1156.842931,0.9453717902738676
1156.96346,0.9331456322644726
1157.08399,0.9262028572716539
1157.204519,0.9392712221502305
1157.325049,0.9308789794538229
1157.445578,0.9463431858287163
1157.566108,0.9185885240849657
1157.686637,0.9314209087059804
1157.807166,0.9185885240849657
1157.927696,0.9316128011774197
1158.048225,0.9242062666018319
1158.168755,0.924396672703907
1158.289284,0.9306872381340894
1158.409814,0.941106470195222
1158.530343,0.9409135631424804
1158.650872,0.9350652182378254
1158.771402,0.9388852609983765
1158.891931,0.9199426020145062
1159.012461,0.9289995728164475
1159.13299,0.9340091913088017
1159.25352,0.9084503892106668
1159.374049,0.9335936496835381
1159.494578,0.938755703772013
1159.615108,0.9156042950015247
1159.735637,0.9299550754214952
1159.856167,0.9194073511932312
1159.976696,0.912316782488257
1160.097226,0.9182422814822173
1160.217755,0.9208252501319643
1160.338285,0.9103501256575884
1160.458814,0.9036709303130371
1160.579343,0.919595849020593
1160.699873,0.9186197566257348
1160.820402,0.9331773597553338
1160.940932,0.9268699634582976
1161.061461,0.9150715683403295
1161.181991,0.9140691993000011
1161.30252,0.9268060116371822
1161.423049,0.913255126366773
1161.543579,0.9044122443731202
1161.664108,0.9420414530622911
1161.784638,0.9240168237357358
1161.905167,0.91814862554604
1162.025697,0.9178970872849559
1162.146226,0.9114732796446641
1162.266755,0.9373101952828431
1162.387285,0.9173309194628354
1162.507814,0.9372783272779626
1162.628344,0.916828359832885
1162.748873,0.9222462579831525
1162.869403,0.9091974424274057
1162.989932,0.9124107559564039
1163.110462,0.9208252501319643
1163.230991,0.9110367884916911
1163.35152,0.9241434227124194
1163.47205,0.9233840889478828
1163.592579,0.9434301026119625
1163.713109,0.920762636143855
1163.833638,0.9090101670442924
1163.954168,0.9067087445562935
1164.074697,0.9235106012339624
1164.195226,0.9043489377317724
1164.315756,0.9404940092607892
1164.436285,0.9225617201443375
1164.556815,0.919595849020593
1164.677344,0.917833754570937
1164.797874,0.9091974424274057
1164.918403,0.911598160038087
1165.038932,0.8977173636783655
1165.159462,0.9139430664538643
1165.279991,0.9242062666018319
1165.400521,0.9239530687744695
1165.52105,0.9163260755301654
1165.64158,0.9082015079023195
1165.762109,0.925410366860116
1165.882638,0.9167651008585163
1166.003168,0.9213622477723934
1166.123697,0.9269014775727922
1166.244227,0.9158552049514485
1166.364756,0.8945271717745267
1166.485286,0.9031108279859065
1166.605815,0.9034811793422207
1166.726345,0.9133172298268596
1166.846874,0.9050953334513008
1166.967403,0.9193760918747022
1167.087933,0.9116300665320487
1167.208462,0.8988581890009805
1167.328992,0.9050953334513008
1167.449521,0.9189661415634409
1167.570051,0.9002434970254378
1167.69058,0.9036076755618574
1167.811109,0.9182110617753849
1167.931639,0.9207939426056907
1168.052168,0.9102882239537256
1168.172698,0.9013785187452099
1168.293227,0.8948313627224608
1168.413757,0.912222818698879
1168.534286,0.9155099926157958
1168.654815,0.88422829272172
1168.775345,0.891250273839841
1168.895874,0.8902170229235801
1169.016404,0.9013785187452099
1169.136933,0.8944913914032678
1169.257463,0.9015407814817923
1169.377992,0.8984807478297944
1169.498522,0.8931149348041219
1169.619051,0.9031740479565386
1169.73958,0.9044484215864346
1169.86011,0.8995055999370299
1169.980639,0.8823821854440351
1170.101169,0.9199426020145062
1170.221698,0.8865923368577893
1170.342228,0.9207304100155504
1170.462757,0.9086057475099779
1170.583286,0.8941247251045201
1170.703816,0.8912770117491229
1170.824345,0.8913394033236249
1170.944875,0.8927488327369044
1171.065404,0.8933293081122429
1171.185934,0.9103810780880491
1171.306463,0.9040686330105521
1171.426992,0.8886605054834601
1171.547522,0.8972237548832042
1171.668051,0.8982651383244908
1171.788581,0.8872930215379141
1171.90911,0.898759320038083
1172.02964,0.901567828110934
1172.150169,0.8998384785877594
1172.270698,0.8906711493976789
1172.391228,0.8726157229037965
1172.511757,0.8788245526718945
1172.632287,0.8985166877785018
1172.752816,0.8940979017651192
1172.873346,0.8895762973559588
1172.993875,0.8823821854440351
1173.114405,0.8783676827009924
1173.234934,0.88422829272172
1173.355463,0.890858209979726
1173.475993,0.8788772837269707
1173.596522,0.9002434970254378
1173.717052,0.9025239966885485
1173.837581,0.8852900035720909
1173.958111,0.8821351530182643
1174.07864,0.9118169698526236
1174.199169,0.8641317788424143
1174.319699,0.916075036579377
1174.440228,0.9021540376966821
1174.560758,0.9168595325270522
1174.681287,0.8811124695118737
1174.801817,0.8820822264968947
