nu,[0]D-Limonene-PNNL(x-sec)-X=0.01-T=298.15K-P=0.9803atm-L=15cm
2189.742712,0.9998628294087459
2189.861914,0.9998554604468479
2189.981116,0.9998890161591621
2190.100318,0.9995752202444773
2190.21952,0.9998201861684453
2190.338722,0.9998311842509824
2190.457924,0.9997311261530534
2190.577126,0.9997483316737875
2190.696328,0.9996057977181446
2190.81553,0.9998808371004624
2190.934732,0.9998423824229556
2191.053934,0.9998826468864154
2191.173136,0.9995650246292285
2191.292338,0.9996972858271838
2191.41154,0.9999186373101232
2191.530742,0.9997734456673096
2191.649944,0.9999917444340773
2191.769146,0.9997921016138652
2191.888348,0.9997352150617211
2192.00755,0.9998582600460566
2192.126752,0.9999904878452408
2192.245954,0.9995640150690634
2192.365156,0.999640764540515
2192.484358,0.9997334855212952
2192.60356,0.9998199162170314
2192.722762,0.9996757725730763
2192.841964,0.9998083883598556
2192.961166,0.9998105779426237
2193.080368,0.9997274771411023
2193.19957,0.9995311599398652
2193.318772,0.9996334671895691
2193.437974,0.9998080884173841
2193.557176,0.999573490980842
2193.676378,0.9996503611379182
2193.79558,0.9994949675718305
2193.914782,0.9997226884579558
2194.033984,0.9996734733214435
2194.153186,0.9996789315535087
2194.272388,0.9998723581469146
2194.39159,0.9996631067612758
2194.510792,0.9996674053218768
2194.629994,0.9996501212218603
2194.749196,0.999552180301187
2194.868398,0.9995670037699366
2194.9876,0.9996131048632335
2195.106802,0.9996592680623162
2195.226004,0.9998703884003093
2195.345206,0.99959760098421
2195.464408,0.9995221741951282
2195.58361,0.9995026437226578
2195.702812,0.9994112733675713
2195.822014,0.9994912794422047
2195.941216,0.9994625544756134
2196.060418,0.9994404566028268
2196.17962,0.9992157476867253
2196.298822,0.99944716287079
2196.418024,0.9992472234785186
2196.537226,0.9994737685083852
2196.656428,0.9995267320266344
2196.77563,0.9993148847986685
2196.894832,0.9994448541505104
2197.014034,0.9993895663904524
2197.133236,0.9994263446032104
2197.252438,0.9993618037339231
2197.37164,0.9995350181375888
2197.490842,0.9991917967723061
2197.610044,0.9992651901051162
2197.729246,0.9992982563373346
2197.848448,0.9991542078839629
2197.96765,0.9992098023707139
2198.086852,0.9992739037355652
2198.206054,0.999191217241232
2198.325256,0.9989128913312286
2198.444458,0.9992008195149686
2198.56366,0.9990742188000855
2198.682862,0.9991810655100357
2198.802064,0.9991092469562366
2198.921266,0.9990827209578641
2199.040468,0.9989951052452413
2199.15967,0.9990895946706299
2199.278872,0.9991406294705434
2199.398074,0.9989628382244571
2199.517276,0.9988907157111914
2199.636478,0.9990151452880535
2199.75568,0.999107368632618
2199.874882,0.9990549668253826
2199.994084,0.9988544566363172
2200.113286,0.9989107936163594
2200.232488,0.9988901163769417
2200.35169,0.9988150026645012
2200.470892,0.998825490277089
2200.590094,0.9987389957348987
2200.709296,0.9987270109388589
2200.828498,0.9985962861292523
2200.9477,0.9989457561059759
2201.066902,0.9988753329126172
2201.186104,0.9988491627217259
2201.305306,0.9986879614761531
2201.424508,0.9984162554491168
2201.54371,0.9985044194968583
2201.662912,0.9987976234346545
2201.782114,0.9987790459716296
2201.901316,0.9985534472674775
2202.020518,0.9985624342889445
2202.13972,0.9983683326190124
2202.258922,0.9984206484903054
2202.378124,0.9987173233338377
2202.497326,0.9985880976732788
2202.616528,0.9983757205720091
2202.73573,0.9983913951938675
2202.854932,0.9983566517778537
2202.974134,0.998577213122335
2203.093336,0.9985936897822837
2203.212538,0.9983239062167056
2203.33174,0.9982332625213072
2203.450942,0.9982539261637093
2203.570144,0.9981583978340789
2203.689346,0.9981906388710189
2203.808548,0.9984597873468428
2203.92775,0.9983027419742355
2204.046952,0.9983153206680301
2204.166154,0.9981629893732695
2204.285356,0.9983871021200983
2204.404558,0.998010182317275
2204.52376,0.9982985491115243
2204.642962,0.9981925354350345
2204.762164,0.9981483164851717
2204.881366,0.9983324918392171
2205.000568,0.9983781166766138
2205.11977,0.9983752213842736
2205.238972,0.9979142781470236
2205.358174,0.9982159932352453
2205.477376,0.9981210674080833
2205.596578,0.9982421468368787
2205.71578,0.9978778549405988
2205.834982,0.9980324381924928
2205.954184,0.9981376363553242
2206.073386,0.9978560016548699
2206.192588,0.998140031888526
2206.31179,0.9980742566277432
2206.430992,0.9979256544346391
2206.550194,0.9977708881680706
2206.669396,0.9979870287496277
2206.788598,0.9981152783226807
2206.9078,0.9981986244280721
2207.027002,0.9978555027269939
2207.146204,0.9979367314708808
2207.265406,0.9979851325760745
2207.384608,0.9981422277990116
2207.50381,0.9978396369506337
2207.623012,0.9980566906754074
2207.742214,0.9978569995113705
2207.861416,0.9974907534354301
2207.980618,0.9976908701516048
2208.09982,0.9980029966698307
2208.219022,0.9975557919527868
2208.338224,0.9977518309261038
2208.457426,0.9976793967725701
2208.576628,0.998141030029057
2208.69583,0.9977549239615738
2208.815032,0.9977935378243046
2208.934234,0.9978762583373081
2209.053436,0.997750134749433
2209.172638,0.9979929168904673
2209.29184,0.9978160882130779
2209.411042,0.9979182698121195
2209.530244,0.9978447259457591
2209.649446,0.9978657806916034
2209.768648,0.9978122965191469
2209.88785,0.9976736102488498
2210.007052,0.9978028173473561
2210.126254,0.9978105004586296
2210.245456,0.9973675709340569
2210.364658,0.9977746797046495
2210.48386,0.9978102011155243
2210.603062,0.9978536068033398
2210.722264,0.997769491289805
2210.841466,0.9976952600010912
2210.960668,0.9977957329725025
2211.07987,0.9978527087354978
2211.199072,0.9976038753007582
2211.318274,0.9977885488690879
2211.437476,0.9978663794112513
2211.556678,0.9978118973943081
2211.67588,0.9978593943710431
2211.795082,0.9978199797034103
2211.914284,0.9977566201463863
2212.033486,0.9979165733525028
2212.152688,0.9977970301077985
2212.27189,0.9978901289136993
2212.391092,0.9977181074841479
2212.510294,0.9978406347907696
2212.629496,0.9979381285832829
2212.748698,0.9978432291797927
2212.8679,0.9978677764251604
2212.987102,0.9979442160244338
2213.106304,0.997749935199426
2213.225506,0.9980666712922172
2213.344708,0.9978973137484929
2213.46391,0.9981192707917789
2213.583112,0.9980281466622354
2213.702314,0.9980218591047172
2213.821516,0.9981768639352497
2213.940718,0.9980196634590425
2214.05992,0.9979195671067135
2214.179122,0.997882844342347
2214.298324,0.9977414543610204
2214.417526,0.9982292695962429
2214.536728,0.997858596083847
2214.65593,0.9980384264050866
2214.775132,0.9981769637529412
2214.894334,0.9981253593379007
2215.013536,0.9977486381253533
2215.132738,0.9980655734194825
2215.25194,0.9982149950197512
2215.371142,0.9980134757563108
2215.490344,0.9981413294714109
2215.609546,0.997986729353564
2215.728748,0.9980571897038775
2215.84795,0.9979233592082735
2215.967152,0.9981496140788265
2216.086354,0.9980749552799674
2216.205556,0.9981155777573091
2216.324758,0.9980059906833118
2216.44396,0.9982448420943137
2216.563162,0.9982077080768849
2216.682364,0.9980558922303742
2216.801566,0.997956989792151
2216.920768,0.9981896406808791
2217.03997,0.9981960291150225
2217.159172,0.998153906131395
2217.278374,0.9980552933970185
2217.397576,0.9982983494518344
2217.516778,0.9981415290996968
2217.63598,0.9979909209066296
2217.755182,0.9981412296572829
2217.874384,0.9980954160262725
2217.993586,0.9981030015802594
2218.112788,0.9980813429801217
2218.23199,0.998227572607927
2218.351192,0.9980339352422729
2218.470394,0.9983047385817161
2218.589596,0.9981971271312584
2218.708798,0.9981806570145395
2218.828,0.9981116851141465
2218.947202,0.9980723602884571
2219.066404,0.9981298509121238
2219.185606,0.9982390522910201
2219.304808,0.9983722262631022
2219.42401,0.9981318471738219
2219.543212,0.9979915197013617
2219.662414,0.9982873682303873
2219.781616,0.9981723721494686
2219.900818,0.9981616917622268
2220.02002,0.9981631890058873
2220.139222,0.9983026421439664
2220.258424,0.9981811561049928
2220.377626,0.9983134238707227
2220.496828,0.998212299842903
2220.61603,0.9982732924777296
2220.735232,0.998133444186055
2220.854434,0.9982323641117752
2220.973636,0.9981530077932838
2221.092838,0.9982708966247026
2221.21204,0.9982193871753919
2221.331242,0.9981894410429709
2221.450444,0.9982306671181986
2221.569646,0.9982889654914543
2221.688848,0.9982916608752999
2221.80805,0.9984179527581938
2221.927252,0.9982477370085535
2222.046454,0.9981430263131132
2222.165656,0.9982232802385934
2222.284858,0.9983726256120725
2222.40406,0.9981825535595896
2222.523262,0.9981844501082431
2222.642464,0.998397086041039
2222.761666,0.9982147953767722
2222.880868,0.9981961289346304
2223.00007,0.9983086319777887
2223.119272,0.9982063105870719
2223.238474,0.9981061955149747
2223.357676,0.9981663831332027
2223.476878,0.9983153206680301
2223.59608,0.9980039946733265
2223.715282,0.998123263276847
2223.834484,0.9982640085792797
2223.953686,0.9982393517627807
2224.072888,0.9981601945208121
2224.19209,0.9982136973411011
2224.311292,0.9981625901081536
2224.430494,0.9982095048523766
2224.549696,0.9983309943416026
2224.668898,0.9981057962725763
2224.7881,0.9980873314861451
2224.907302,0.9981660836833327
2225.026504,0.9982464392873389
2225.145706,0.9982288703046149
2225.264908,0.9982762873020992
2225.38411,0.9981351410143524
2225.503312,0.9980230567316667
2225.622514,0.9980695656897608
2225.741716,0.9980687672344276
2225.860918,0.9983006455406787
2225.98012,0.9983492639659656
2226.099322,0.9984255407634691
2226.218524,0.9982536266875763
2226.337726,0.998156102072404
2226.456928,0.9980739572055111
2226.57613,0.9982753888538449
2226.695332,0.9981527083474263
2226.814534,0.9981578987550048
2226.933736,0.9983861037334955
2227.052938,0.9981190711679446
2227.17214,0.9981014046167345
2227.291342,0.9981514107497489
2227.410544,0.9980090845066784
2227.529746,0.9981574994919251
2227.648948,0.9981715736118902
2227.76815,0.9981107868140341
2227.887352,0.9984640807331592
2228.006554,0.9981164760617333
2228.125756,0.9980915234617406
2228.244958,0.9980304421296124
2228.36416,0.9981516103800511
2228.483362,0.9984329291398077
2228.602564,0.998112783037604
2228.721766,0.9982537265129441
2228.840968,0.9981951307390006
2228.96017,0.9980935196467836
2229.079372,0.998043716022764
2229.198574,0.9980157711899449
2229.317776,0.998213298055702
2229.436978,0.9983278995203171
2229.55618,0.997995910873709
2229.675382,0.998178760473093
2229.794584,0.9981363387772403
2229.913786,0.9979637759227543
2230.032988,0.9979777475134182
2230.15219,0.9980914236525932
2230.271392,0.9980372287596935
2230.390594,0.9981944320026536
2230.509796,0.9982456406905069
2230.628998,0.9983670347410236
2230.7482,0.9980429175881106
2230.867402,0.9980963143125512
2230.986604,0.9980087851039978
2231.105806,0.9980385262089342
2231.225008,0.9980683680070005
2231.34421,0.9980395242479595
2231.463412,0.9981299507251139
2231.582614,0.9980545947585576
2231.701816,0.9978476196996603
2231.821018,0.998123263276847
2231.94022,0.9979329393185064
2232.059422,0.9981910381473543
2232.178624,0.9979218623243573
2232.297826,0.998059984267921
2232.417028,0.9980062900851538
2232.53623,0.998117374366966
2232.655432,0.9979388271402173
2232.774634,0.9981158771920273
2232.893836,0.9978502141068442
2233.013038,0.9978775555772872
2233.13224,0.9980919226984297
2233.251442,0.9981096888927724
2233.370644,0.997955892040066
2233.489846,0.9980929207908515
2233.609048,0.9980371289559756
2233.72825,0.998030242523544
2233.847452,0.9980795464353213
2233.966654,0.9980425183710234
2234.085856,0.9979603828516844
2234.205058,0.9979853321731209
2234.32426,0.9978027175670794
2234.443462,0.9980337356355058
2234.562664,0.9979534969487991
2234.681866,0.9980408217001843
2234.801068,0.9978588954414707
2234.92027,0.9980365301338778
2235.039472,0.9981130824714838
2235.158674,0.9978586958697115
2235.277876,0.9978851394755284
2235.397078,0.9976980535517301
2235.51628,0.9977373636294435
2235.635482,0.997944415613297
2235.754684,0.9978264655543574
2235.873886,0.9979278498734939
2235.993088,0.9978879335578306
2236.11229,0.9979942142821026
2236.231492,0.9978932223778938
2236.350694,0.9978698719496912
2236.469896,0.9976738097835918
2236.589098,0.9978569995113705
2236.7083,0.9978912265934449
2236.827502,0.9977525293526299
2236.946704,0.9977027427436014
2237.065906,0.9978325523143619
2237.185108,0.9977483388008068
2237.30431,0.9976355996084066
2237.423512,0.9977999237233816
2237.542714,0.9976928655353405
2237.661916,0.9975047184037328
2237.781118,0.9978242703385479
2237.90032,0.9976886752341049
2238.019522,0.997732175408642
2238.138724,0.9977931387069693
2238.257926,0.9977026429733321
2238.377128,0.99763230741636
2238.49633,0.9976043741028205
2238.615532,0.9976245259147101
2238.734734,0.9975223743935036
2238.853936,0.9975508041862964
2238.973138,0.9975150925067494
2239.09234,0.9974354939783909
2239.211542,0.9974035765532651
2239.330744,0.9972306417669701
2239.449946,0.9975092071850653
2239.569148,0.997348820599977
2239.68835,0.9974816763108748
2239.807552,0.9973458285580032
2239.926754,0.9975184840638296
2240.045956,0.9971909527772439
2240.165158,0.9972330351233823
2240.28436,0.9972298439827757
2240.403562,0.9971439861894399
2240.522764,0.9971882603653062
2240.641966,0.9973228898677424
2240.761168,0.9968443894382563
2240.88037,0.9969794710045946
2240.999572,0.9972765154315776
2241.118774,0.9969275297272373
2241.237976,0.9969987128940686
2241.357178,0.9968427944885091
2241.47638,0.9969824619474941
2241.595582,0.9968225587851741
2241.714784,0.9971541571099706
2241.833986,0.9968031209347975
2241.953188,0.9968537598195577
2242.07239,0.9966827143904903
2242.191592,0.9966368680401024
2242.310794,0.9966077666684378
2242.429996,0.9966756379683394
2242.549198,0.996607667007666
2242.6684,0.996543387886168
2242.787602,0.9964374609541519
2242.906804,0.9963942165067577
2243.026006,0.9963067369349579
2243.145208,0.9963271614324154
2243.26441,0.9964381584606187
2243.383612,0.9963153052097391
2243.502814,0.996514289244084
2243.622016,0.9963231761317403
2243.741218,0.9962891024617797
2243.86042,0.9963571513313203
2243.979622,0.9961432564133705
2244.098824,0.9963295526204723
2244.218026,0.9961308047004888
2244.337228,0.9958761266157076
2244.45643,0.9957244662308554
2244.575632,0.9960731303965837
2244.694834,0.9959169583739441
2244.814036,0.9958859858381641
2244.933238,0.9959886669764257
2245.05244,0.9957604125329133
2245.171642,0.9958448565962738
2245.290844,0.9958722427063874
2245.410046,0.9957738553892215
2245.529248,0.9956150421249814
2245.64845,0.9958612881719677
2245.767652,0.9958701513768736
2245.886854,0.9956329633570303
2246.006056,0.9956857333024794
2246.125258,0.9955715346982847
2246.24446,0.9956313703455634
2246.363662,0.9955828842784729
2246.482864,0.9953358112696237
2246.602066,0.9954725798058753
2246.721268,0.9953249621684085
2246.84047,0.9956513827372311
2246.959672,0.9952371783780674
2247.078874,0.995394338736017
2247.198076,0.9953090370964147
2247.317278,0.9953705490956085
2247.43648,0.9952678321552272
2247.555682,0.9951471134889218
2247.674884,0.9953151085000588
2247.794086,0.9952769886614028
2247.913288,0.9952493203457095
2248.03249,0.9950448176237527
2248.151692,0.9950162602472873
2248.270894,0.9952669364145813
2248.390096,0.9949059190625577
2248.509298,0.9949729779813626
2248.6285,0.9950655147712089
2248.747702,0.994851897137861
2248.866904,0.9948005641043723
2248.986106,0.9948142924468824
2249.105308,0.995048499296389
2249.22451,0.9948636364595091
2249.343712,0.9948626415963701
2249.462914,0.9947816630732148
2249.582116,0.9947143186342596
2249.701318,0.9946071936709256
2249.82052,0.9947611707820267
2249.939722,0.9947366004845529
2250.058924,0.9948708989905635
2250.178126,0.9946055028401336
2250.297328,0.9947355062748942
2250.41653,0.994595656294396
2250.535732,0.994604508235128
2250.654934,0.9945271310144003
2250.774136,0.9945295178823789
2250.893338,0.9945171857928163
2251.01254,0.9946946234857333
2251.131742,0.9948524940491784
2251.250944,0.994502864848452
2251.370146,0.9945476184843194
2251.489348,0.9946804989223644
2251.60855,0.9944485664743903
2251.727752,0.994502268146912
2251.846954,0.9944471742473718
2251.966156,0.9944350420658524
2252.085358,0.9945307113185164
2252.20456,0.9945092296871544
2252.323762,0.9944352409528807
2252.442964,0.9946077904354208
2252.562166,0.9946076909746467
2252.681368,0.994391486764878
2252.80057,0.9943910890083628
2252.919772,0.9944201256520948
2253.038974,0.9945253408671756
2253.158176,0.9943448508977684
2253.277378,0.9944279816021184
2253.39658,0.9944409092499088
2253.515782,0.9942393565056645
2253.634984,0.9942938423152986
2253.754186,0.9943614565954355
2253.873388,0.9942683887187428
2253.99259,0.9943377910743894
2254.111792,0.9944839694735265
2254.230994,0.9944185345811667
2254.350196,0.994444986465995
2254.469398,0.9943916856431952
2254.5886,0.9945957557539665
2254.707802,0.9945728803146527
2254.827004,0.994413065294267
2254.946206,0.9944013312893273
2255.065408,0.9942720675185869
2255.18461,0.9942381634191526
2255.303812,0.9944058061053864
2255.423014,0.9945486130324351
2255.542216,0.9943209869077159
2255.661418,0.9944396164775671
2255.78062,0.99423736802894
2255.899822,0.9944349426223532
2256.019024,0.9943762726915184
2256.138226,0.994372593506116
2256.257428,0.9944264899612648
2256.37663,0.9944673617299112
2256.495832,0.9943520102064684
2256.615034,0.9946582183287322
2256.734236,0.9945642275682335
2256.853438,0.9946754260647558
2256.97264,0.994701089021799
2257.091842,0.9946493659099824
2257.211044,0.994504356603868
2257.330246,0.9946348441352493
2257.449448,0.994449958703358
2257.56865,0.9942383622668052
2257.687852,0.9944802898896467
2257.807054,0.9946063979854889
2257.926256,0.9945780521070771
2258.045458,0.9947211821867374
2258.16466,0.9945455299365135
2258.283862,0.9947618671150901
2258.403064,0.9947865375153062
2258.522266,0.994679305306482
2258.641468,0.9946765202083262
2258.76067,0.9946825877536055
2258.879872,0.9949991461147929
2258.999074,0.9947142191628328
2259.118276,0.9948155857063031
2259.237478,0.9947627624011733
2259.35668,0.9947056646573325
2259.475882,0.9946990996216103
2259.595084,0.9949784503477905
2259.714286,0.9949696945759529
2259.833488,0.9948758733574944
2259.95269,0.9948323982317671
2260.071892,0.9950236233948567
2260.191094,0.9947680346577855
2260.310296,0.9949118885159803
2260.429498,0.9949527802349174
2260.5487,0.9948380687925981
2260.667902,0.9948836334195708
2260.787104,0.995189806215843
2260.906306,0.9951858254645796
2261.025508,0.9948295132219954
2261.14471,0.9948786590138397
2261.263912,0.9949912856525875
2261.383114,0.995211402068952
2261.502316,0.9951600504854875
2261.621518,0.9951292010020919
2261.74072,0.9952689269504447
2261.859922,0.9953272514184541
2261.979124,0.9950743708937001
2262.098326,0.9950943720895663
2262.217528,0.9953082408495035
2262.33673,0.995218468094991
2262.455932,0.9952021466459505
2262.575134,0.9953996143399926
2262.694336,0.9951853278717913
2262.813538,0.9952774863000216
2262.93274,0.9954899011794596
2263.051942,0.9951176575703123
2263.171144,0.9955444555208195
2263.290346,0.9956000084513499
2263.409548,0.9952768891337089
2263.52875,0.9952992831156457
2263.647952,0.9956468027514045
2263.767154,0.9954244000989712
2263.886356,0.9956098649402231
2264.005558,0.995466109255136
2264.12476,0.9954844260000598
2264.243962,0.9955429622052562
2264.363164,0.9956305738407857
2264.482366,0.9954919917104471
2264.601568,0.9956351537519591
2264.72077,0.9956460062342809
2264.839972,0.9958151808617178
2264.959174,0.9957014652613477
2265.078376,0.9958153800247739
2265.197578,0.9958189649665948
2265.31678,0.9958776204310179
2265.435982,0.9958577030777834
2265.555184,0.9956942962366063
2265.674386,0.9960043041212485
2265.793588,0.9957704697638687
2265.91279,0.9958351969480141
2266.031992,0.9960079893439915
2266.151194,0.9960887688674926
2266.270396,0.9959478322781967
2266.389598,0.9958076126951023
2266.5088,0.9959422549859525
2266.628002,0.995965261517767
2266.747204,0.9960704410027624
2266.866406,0.9961224372368727
2266.985608,0.9962791396205694
2267.10481,0.9959959377202329
2267.224012,0.9962018313589341
2267.343214,0.9963092277049137
2267.462416,0.9962132877458689
2267.581618,0.9961196480979532
2267.70082,0.9962911946710917
2267.820022,0.9964633686649355
2267.939224,0.9964234112850029
2268.058426,0.9963086299195564
2268.177628,0.996179516687837
2268.29683,0.9965568413127149
2268.416032,0.9965183749610456
2268.535234,0.9966005911183498
2268.654436,0.9965147875013531
2268.773638,0.9963410104762099
2268.89284,0.9965451816658806
2269.012042,0.9964031840950605
2269.131244,0.9965286391531681
2269.250446,0.9964358666554898
2269.369648,0.99680491518203
2269.48885,0.9965494668193748
2269.608052,0.9967938507088794
2269.727254,0.9966827143904903
2269.846456,0.9968723014719272
2269.965658,0.9967521855967266
2270.08486,0.9969508581043739
2270.204062,0.9969845556128625
2270.323264,0.9969153672855656
2270.442466,0.9968506695776922
2270.561668,0.9968669183760336
2270.68087,0.9970669099383429
2270.800072,0.9968163785044686
2270.919274,0.9969927309197372
2271.038476,0.9970284238984046
2271.157678,0.9971900553057902
2271.27688,0.9971122775148497
2271.396082,0.9972984557562597
2271.515284,0.9971517639428653
2271.634486,0.9971215507021508
2271.753688,0.9971472767700238
2271.87289,0.9971865651467045
2271.992092,0.9970856549724525
2272.111294,0.9972568692777388
2272.230496,0.9972670413496829
2272.349698,0.9972283481391316
2272.4689,0.9972517832806748
2272.588102,0.997291674149818
2272.707304,0.9975516022272589
2272.826506,0.9973001511650756
2272.945708,0.9976278180810777
2273.06491,0.9974813770664168
2273.184112,0.9973919069996865
2273.303314,0.997396295533732
2273.422516,0.9977200031503529
2273.541718,0.9975456169356015
2273.66092,0.9974485604689474
2273.780122,0.9976859814783183
2273.899324,0.9977369645345779
2274.018526,0.9976733109468117
2274.137728,0.9976350010272265
2274.25693,0.9975316513947234
2274.376132,0.9977296810813214
2274.495334,0.9975948969062833
2274.614536,0.9976522602620361
2274.733738,0.9976982530913608
2274.85294,0.9976242266273972
2274.972142,0.9977680944134949
2275.091344,0.9977586156616222
2275.210546,0.9978633858166035
2275.329748,0.9977219985923547
2275.44895,0.9978119971755028
2275.568152,0.9978195805754982
2275.687354,0.997986729353564
2275.806556,0.9978911268043271
2275.925758,0.9979529979721754
2276.04496,0.9977609105090772
2276.164162,0.9977751785921141
2276.283364,0.9976608401083676
2276.402566,0.9978229731678396
2276.521768,0.9980267494238081
2276.64097,0.9979864299575901
2276.760172,0.9979170723109142
2276.879374,0.998028745479303
2276.998576,0.9978628868850353
2277.117778,0.9979544949027951
2277.23698,0.9978152899605266
2277.356182,0.9978857382067916
2277.475384,0.9980962145029247
2277.594586,0.9979203654426865
2277.713788,0.9979088894244711
2277.83299,0.9979602830556511
2277.952192,0.9979962102725272
2278.071394,0.9979438168468273
2278.190596,0.998033136815444
2278.309798,0.9977896464370953
2278.429,0.9980758535478313
2278.548202,0.9980517004044297
2278.667404,0.9978462227139706
2278.786606,0.9979992042656489
2278.905808,0.998160394152871
2279.02501,0.9979186689795072
2279.144212,0.99806387670945
2279.263414,0.9981587970975179
2279.382616,0.9979122823204631
2279.501818,0.9980261506079381
2279.62102,0.9981836515610024
2279.740222,0.9979307438684548
2279.859424,0.998020761281276
2279.978626,0.9980045934759029
2280.097828,0.9979753523696983
2280.21703,0.9980011004659385
2280.336232,0.9979335380784495
2280.455434,0.9980407218961072
2280.574636,0.9981322464266406
2280.693838,0.9979948130788108
2280.81304,0.9978748613115244
2280.932242,0.9980811433638731
2281.051444,0.9979547942891884
2281.170646,0.997916972519212
2281.289848,0.9980621800023017
2281.40905,0.9980766520088336
2281.528252,0.9978419319844379
2281.647454,0.9980372287596935
2281.766656,0.9979567902007729
2281.885858,0.9979105858710251
2282.00506,0.9979899229162076
2282.124262,0.9978628868850353
2282.243464,0.998179159744677
2282.362666,0.9980751548949783
2282.481868,0.9979994038655098
2282.60107,0.9978638847484211
2282.720272,0.997894020692791
2282.839474,0.998105596651437
2282.958676,0.9978998084948957
2283.077878,0.9977912429018068
2283.19708,0.99763230741636
2283.316282,0.9979918190988626
2283.435484,0.9979868291522419
2283.554686,0.9977638040199134
2283.673888,0.9980780493171245
2283.79309,0.9978716681170773
2283.912292,0.9978660800513824
2284.031494,0.9977868526299966
2284.150696,0.9978038151506723
2284.269898,0.9978674770648724
2284.3891,0.9978164873395929
2284.508302,0.9976089630934961
2284.627504,0.9976358988991314
2284.746706,0.9976999491798327
2284.865908,0.9977869524086869
2284.98511,0.9976960581576184
2285.104312,0.9979622789782132
2285.223514,0.9978069083472938
2285.342716,0.9977302797193096
2285.461918,0.9978832434955646
2285.58112,0.9977326742748545
2285.700322,0.9977919413559213
2285.819524,0.997767196422614
2285.938726,0.9975445196360264
2286.057928,0.9978606915890991
2286.17713,0.9977304792653856
2286.296332,0.9976069678775652
2286.415534,0.99761315305994
2286.534736,0.997805012515969
2286.653938,0.9976937634593236
2286.77314,0.9975275615233369
2286.892342,0.9974948431559031
2287.011544,0.9977280847151088
2287.130746,0.9977203024663989
2287.249948,0.9976594433841692
2287.36915,0.9975888115959725
2287.488352,0.9976885754652424
2287.607554,0.9978146912715322
2287.726756,0.9974532484881984
2287.845958,0.9976923666890325
2287.96516,0.997544918653914
2288.084362,0.9973901116958697
2288.203564,0.997645476249732
2288.322766,0.9973757493816702
2288.441968,0.9974819755554226
2288.56117,0.9974351947477876
2288.680372,0.997416443142392
2288.799574,0.9976461746018098
2288.918776,0.9975683612349516
2289.037978,0.997402778630723
2289.15718,0.9977128195921912
2289.276382,0.9973561012729418
2289.395584,0.9974086633244768
2289.514786,0.9975897094263069
2289.633988,0.9974648190129898
2289.75319,0.9973545055044564
2289.872392,0.9972814020984755
2289.991594,0.9975262647383498
2290.110796,0.9974304070703433
2290.229998,0.9973993874670407
2290.3492,0.9974174405593338
2290.468402,0.9974253201882387
2290.587604,0.9974811775701614
2290.706806,0.9976668260913663
2290.826008,0.9974251207031947
2290.94521,0.9975555924416483
2291.064412,0.9973356556824338
2291.183614,0.9974255196733227
2291.302816,0.9973666733036469
2291.422018,0.9975207783589813
2291.54122,0.9974775866443858
2291.660422,0.997560779744216
2291.779624,0.9975463152177777
2291.898826,0.9974772874011547
2292.018028,0.9974097604746098
2292.13723,0.9976848840243423
2292.256432,0.9972317387212793
2292.375634,0.9976092623762299
2292.494836,0.9976643319274188
2292.614038,0.9974909529336008
2292.73324,0.997711622337526
2292.852442,0.9974684098928017
2292.971644,0.9975253669651156
2293.090846,0.997560480476027
2293.210048,0.9973569988938369
2293.32925,0.9977032415950975
2293.448452,0.9974488597035603
2293.567654,0.9975355417757501
2293.686856,0.9976842854135914
2293.806058,0.9977317763158516
2293.92526,0.9976403882707775
2294.044462,0.9974668139446227
2294.163664,0.9976960581576184
2294.282866,0.99742422302099
2294.402068,0.9976463741310647
2294.52127,0.9975069129165273
2294.640472,0.9977435496202746
2294.759674,0.9976670256247514
2294.878876,0.9975965928190497
2294.998078,0.9976126542534882
2295.11728,0.9977058356268979
2295.236482,0.9978399363025697
2295.355684,0.9976139511507818
2295.474886,0.9977768748113595
2295.594088,0.9978298581701077
2295.71329,0.99774135458688
2295.832492,0.9975986877740942
2295.951694,0.997681990742374
2296.070896,0.9976851833298525
2296.190098,0.9978431293954748
2296.3093,0.9977115225663687
2296.428502,0.9976996498698929
2296.547704,0.9978717679042491
2296.666906,0.9979109850353393
2296.786108,0.9978568997256755
2296.90531,0.9978083052779433
2297.024512,0.9978919251175479
2297.143714,0.9979122823204631
2297.262916,0.9981244610254816
2297.382118,0.9979345360124866
2297.50132,0.9979520998148814
2297.620522,0.9979308436615342
2297.739724,0.9980354322942986
2297.858926,0.9980195636570811
2297.978128,0.9979698635203547
2298.09733,0.9978603922309365
2298.216532,0.9980117791348442
2298.335734,0.9979146773128147
2298.454936,0.9980214598960534
2298.574138,0.9980372287596935
2298.69334,0.9981891415861835
2298.812542,0.9982582186648207
2298.931744,0.9980050924783244
2299.050946,0.9982728931684924
2299.170148,0.9977967307687343
2299.28935,0.998116775496721
2299.408552,0.998121766093075
2299.527754,0.9981620910269833
2299.646956,0.9983897977689132
2299.766158,0.9980792470115023
2299.88536,0.9984087673552813
2300.004562,0.998276686612694
2300.123764,0.9982559226735581
2300.242966,0.9980946175502591
2300.362168,0.9983250043736064
2300.48137,0.998364039644412
2300.600572,0.9982890653203558
2300.719774,0.9982873682303873
2300.838976,0.99847406542389
2300.958178,0.9984858474873759
2301.07738,0.9983307946754236
2301.196582,0.998465179044252
