nu,[0]Sulfurylfluoride-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
2276.155523,0.9998504211880261
2276.275526,0.9998203761342986
2276.395528,0.9998256551998214
2276.51553,0.9998359434587464
2276.635533,0.9998258951580075
2276.755535,0.9998037092675472
2276.875538,0.9997905319414978
2276.99554,0.9997675470213812
2277.115542,0.9997552699512852
2277.235545,0.9997237281700924
2277.355547,0.999723208313889
2277.47555,0.9996758725406585
2277.595552,0.9996475421278745
2277.715554,0.9997270972447332
2277.835557,0.9998100080507567
2277.955559,0.9998185464646845
2278.075562,0.9998031493776268
2278.195564,0.9998180265591755
2278.315566,0.999809418163026
2278.435569,0.9998201261792359
2278.555571,0.9998197662440552
2278.675574,0.9997914217554672
2278.795576,0.9997921815972365
2278.915578,0.999803559297002
2279.035581,0.999818256517348
2279.155583,0.9998115077668936
2279.275586,0.9998190563722732
2279.395588,0.9998285946915687
2279.51559,0.9998195862765135
2279.635593,0.9998007198589257
2279.755595,0.9998152570670776
2279.875598,0.9998153970412235
2279.9956,0.9998372432463177
2280.115602,0.9997773847824456
2280.235605,0.999811307804612
2280.355607,0.9998160269251221
2280.47561,0.9997993901248525
2280.595612,0.9997821937232318
2280.715614,0.9998059688264834
2280.835617,0.9998016196799785
2280.955619,0.9998006898649046
2281.075622,0.9997836933976472
2281.195624,0.9997765249742644
2281.315626,0.9997814938759412
2281.435629,0.9998008298370109
2281.555631,0.999819656263887
2281.675634,0.9998190863668454
2281.795636,0.9998168567727688
2281.915638,0.999858180057399
2282.035641,0.9998514810300343
2282.155643,0.9997938912433288
2282.275646,0.9998056588866812
2282.395648,0.9998383830614247
2282.51565,0.9998018696304146
2282.635653,0.9998201561738401
2282.755655,0.999824115469498
2282.875658,0.999803989212625
2282.99566,0.9998048990346692
2283.115662,0.9998532907628528
2283.235665,0.9998323540541524
2283.355667,0.999808038426981
2283.47567,0.9998379231358743
2283.595672,0.9998280247894321
2283.715674,0.9998412526017019
2283.835677,0.9998382330856785
2283.955679,0.9998445220879435
2284.075682,0.999820996023124
2284.195684,0.999840472725829
2284.315686,0.9998174366667139
2284.435689,0.9998482915088972
2284.555691,0.999842192452921
2284.675694,0.9998526908510583
2284.795696,0.9998370432788891
2284.915698,0.9998547605482705
2285.035701,0.9998706783627639
2285.155703,0.9998145471984972
2285.275706,0.9998450420072302
2285.395708,0.9998664489187398
2285.51571,0.9998648291364045
2285.635713,0.9998685486404871
2285.755715,0.9998507111446904
2285.875718,0.999880417150599
2285.99572,0.9998655690366518
2286.115722,0.9998952854829478
2286.235725,0.9998532007760607
2286.355727,0.999851181074635
2286.47573,0.9998530407995614
2286.595732,0.9998825968922843
2286.715734,0.9998570502182939
2286.835737,0.9998685286431164
2286.955739,0.9998904659992868
2287.075742,0.9998905659883384
2287.195744,0.9998794472670648
2287.315746,0.9998828768594507
2287.435749,0.9998764276356936
2287.555751,0.9999021287896994
2287.675754,0.9998840567219415
2287.795756,0.9999028017240585
2287.915758,0.9998846866490956
2288.035761,0.9998782274148832
2288.155763,0.9999151016040728
2288.275766,0.9999110439568235
2288.395768,0.9998934656751842
2288.51577,0.9999043285768026
2288.635773,0.9999180153609242
2288.755775,0.9999072663000353
2288.875778,0.9999152275933836
2288.99578,0.9999005299474738
2289.115782,0.99991882929452
2289.235785,0.9999104770074223
2289.355787,0.9999099390557303
2289.47579,0.9999196732263681
2289.595792,0.999911332931157
2289.715794,0.9999008429163886
2289.835797,0.9999111609464224
2289.955799,0.9998896860850275
2290.075802,0.9999188392937083
2290.195804,0.999913348754436
2290.315806,0.9999418496907948
2290.435809,0.9999074492830818
2290.555811,0.9999105989965079
2290.675814,0.9999361000416893
2290.795816,0.9999351990996691
2290.915818,0.9999098360650119
2291.035821,0.9999251707998442
2291.155823,0.999921079114417
2291.275826,0.9999204041679164
2291.395828,0.9999231359541921
2291.51583,0.9999199152069582
2291.635833,0.9999259857391906
2291.755835,0.9999212431014873
2291.875838,0.9999059854196477
2291.99584,0.9999006329372336
2292.115842,0.9999203241742872
2292.235845,0.9999264717033377
2292.355847,0.9999117378953287
2292.47585,0.9999387148780098
2292.595852,0.999922064037165
2292.715854,0.9999288045345175
2292.835857,0.9999260997307594
2292.955859,0.9999342241633252
2293.075862,0.9999198752101625
2293.195864,0.9999397148172247
2293.315866,0.9999333082239954
2293.435869,0.9999421296745519
2293.555871,0.9999279165981333
2293.675874,0.9999073862889145
2293.795876,0.9999004519552355
2293.915878,0.9999213820905498
2294.035881,0.9999307333990418
2294.155883,0.9999358770559639
2294.275886,0.9999074402839149
2294.395888,0.9998815370172933
2294.51589,0.9999172334253419
2294.635893,0.9998704183964213
2294.755895,0.9999454054903345
2294.875898,0.9999436325887022
2294.9959,0.9998962053870336
2295.115902,0.9998949655165077
2295.235905,0.9999091021314617
2295.355907,0.9998988051205473
2295.47591,0.999933882185879
2295.595912,0.9999254597782604
2295.715914,0.9998813370410059
2295.835917,0.9999269286698397
2295.955919,0.9998840267254202
2296.075922,0.9998999450058348
2296.195924,0.9999008659141083
2296.315926,0.9999046355474785
2296.435929,0.9999412437262175
2296.555931,0.9999010938915317
2296.675934,0.9998821469452169
2296.795936,0.9999201281899229
2296.915938,0.9998876263143956
2297.035941,0.9998924657822186
2297.155943,0.99990535447917
2297.275946,0.9998896160927518
2297.395948,0.999886236471561
2297.51595,0.9998813370410059
2297.635953,0.999886126484081
2297.755955,0.9998831868231906
2297.875958,0.9998863064636
2297.99596,0.9998710683124046
2298.115962,0.9998888461780439
2298.235965,0.9998942855881623
2298.355967,0.999891365901111
2298.47597,0.9998745778660135
2298.595972,0.9998954254682976
2298.715974,0.9998661989521588
2298.835977,0.9998840267254202
2298.955979,0.9998640692394232
2299.075982,0.9998625694444441
2299.195984,0.9998548505352031
2299.315986,0.9998542306253879
2299.435989,0.999853250768722
2299.555991,0.9998115577574702
2299.675994,0.999820546103777
2299.795996,0.9998174966557618
2299.915998,0.999811447778205
2300.036001,0.9998033693343439
2300.156003,0.9997853630378093
2300.276006,0.9998095981287375
2300.396008,0.9997940812041862
2300.51601,0.9998174266685396
2300.636013,0.9997904619561631
2300.756015,0.9998233855981601
2300.876018,0.9997908218807942
2300.99602,0.999794531111624
2301.116022,0.9997843032658862
2301.236025,0.9997533004353433
2301.356027,0.9997826536231468
2301.47603,0.9997669871517116
2301.596032,0.9997831035254421
2301.716034,0.9997839333457624
2301.836037,0.9997790144209109
2301.956039,0.9997866327660266
2302.076042,0.9997830435384577
2302.196044,0.9998015896859304
2302.316046,0.999792971433372
2302.436049,0.9997595089226163
2302.556051,0.9998069286406742
2302.676054,0.9997758651219757
2302.796056,0.999769636537738
2302.916058,0.9997664672730134
2303.036061,0.9997429330473728
2303.156063,0.999739533927179
2303.276066,0.9997419333049397
2303.396068,0.9997304463361187
2303.51607,0.9997275671165793
2303.636073,0.9997506211000884
2303.756075,0.9997258675811598
2303.876078,0.9997031540674749
2303.99608,0.9996820905439237
2304.116082,0.9996653460091429
2304.236085,0.9996567489241348
2304.356087,0.9996363261453737
2304.47609,0.9996371458474972
2304.596092,0.9996217915388583
2304.716094,0.9995985905863248
2304.836097,0.9995815775630943
2304.956099,0.9995676634843769
2305.076102,0.9995257724814323
2305.196104,0.9995010045396663
2305.316106,0.9994583367525328
2305.436109,0.9994767269551185
2305.556111,0.9995002749041992
2305.676114,0.9995606365484022
2305.796116,0.9996260399405003
2305.916118,0.9996663156849989
2306.036121,0.9996829502708913
2306.156123,0.9996703443483688
2306.276126,0.9996708841705005
2306.396128,0.9996166834845547
2306.51613,0.9996804610634441
2306.636133,0.9996539198995384
2306.756135,0.999613784600376
2306.876138,0.9996539598856959
2306.99614,0.9996488216775474
2307.116142,0.9996211617773281
2307.236145,0.9996297785488808
2307.356147,0.9996136046699109
2307.47615,0.9995866654462727
2307.596152,0.9995824571952696
2307.716154,0.9995942023581443
2307.836157,0.999553009929841
2307.956159,0.9995618560131226
2308.076162,0.9995361875942442
2308.196164,0.999552989938781
2308.316166,0.9995279114688741
2308.436169,0.9994964168405842
2308.556171,0.999475937368816
2308.676174,0.9994957971529979
2308.796176,0.9995489217663907
2308.916178,0.999536557422702
2309.036181,0.9995296506489532
2309.156183,0.9995562784735275
2309.276186,0.9995299305172946
2309.396188,0.9994872415055924
2309.51619,0.9994895503237871
2309.636193,0.9995010844997498
2309.756195,0.9994849526824301
2309.876198,0.9994643635044741
2309.9962,0.999457637131942
2310.116202,0.9994534893913545
2310.236205,0.999430642145732
2310.356207,0.9994353794582032
2310.47621,0.999459156308705
2310.596212,0.9994528697303832
2310.716214,0.9994163903663904
2310.836217,0.9994631041801695
2310.956219,0.9994321013155347
2311.076222,0.9994218671832161
2311.196224,0.9994166502146857
2311.316226,0.9993946133205062
2311.436229,0.9993888868057783
2311.556231,0.9993721072072339
2311.676234,0.9993993604561938
2311.796236,0.9993568668988067
2311.916238,0.9993426961189051
2312.036241,0.9993633727331867
2312.156243,0.9993120967140292
2312.276246,0.9993094485404818
2312.396248,0.9993514004316956
2312.51625,0.9993055312551213
2312.636253,0.9992762820102863
2312.756255,0.999278820175266
2312.876258,0.9993101380642392
2312.99626,0.9992466539077635
2313.116262,0.9992895824661142
2313.236265,0.9992859850300927
2313.356267,0.9992573958670309
2313.47627,0.9992151681417597
2313.596272,0.9992476831323471
2313.716274,0.9992467938023049
2313.836277,0.9992236515145491
2313.956279,0.9992206638402976
2314.076282,0.9992045265568855
2314.196284,0.9991598031631939
2314.316286,0.9991921165137322
2314.436289,0.9992040369467875
2314.556291,0.9991505609777598
2314.676294,0.9991429874452114
2314.796296,0.9991700046368626
2314.916298,0.9991345746966748
2315.036301,0.9991009543839011
2315.156303,0.999169624952333
2315.276306,0.9991287997155227
2315.396308,0.9990560657864506
2315.51631,0.9990950497147091
2315.636313,0.9990758173201144
2315.756315,0.9989802203290661
2315.876318,0.9990468245605828
2315.99632,0.9990451461633274
2316.116322,0.9990074928613494
2316.236325,0.9990078225338764
2316.356327,0.9990108095717314
2316.47633,0.9989398623434016
2316.596332,0.9989274755659067
2316.716334,0.998924578680428
2316.836337,0.9989137903532354
2316.956339,0.9988856213815317
2317.076342,0.9988921141591722
2317.196344,0.998903601484537
2317.316346,0.9988019182736692
2317.436349,0.9987921300628324
2317.556351,0.9987784467043818
2317.676354,0.9987447884378728
2317.796356,0.9987926294590223
2317.916358,0.9988074116993266
2318.036361,0.9987233156557547
2318.156363,0.9986976487963628
2318.276366,0.9987579719560912
2318.396368,0.9986463170564517
2318.51637,0.9986543062589449
2318.636373,0.9986810705529926
2318.756375,0.9986136618557994
2318.876378,0.9985824057373441
2318.99638,0.998640325196525
2319.116382,0.9985855013476
2319.236385,0.9985141050367022
2319.356387,0.9985349741995795
2319.47639,0.998472567713915
2319.596392,0.9984300336885116
2319.716394,0.9984345266337723
2319.836397,0.9983927929427993
2319.956399,0.9983015440116639
2320.076402,0.99831901444155
2320.196404,0.9982616127485341
2320.316406,0.9981945318221017
2320.436409,0.9981862468418703
2320.556411,0.9981227642153401
2320.676414,0.9980372287596935
2320.796416,0.9980932202187727
2320.916418,0.9980002022653522
2321.036421,0.9979253550569878
2321.156423,0.9979702627083799
2321.276426,0.9978513117426834
2321.396428,0.9977772739221892
2321.51643,0.9977986265843238
2321.636433,0.9977852561723096
2321.756435,0.9977379622720413
2321.876438,0.9976927657660589
2321.99644,0.9976982530913608
2322.116442,0.9975860183512105
2322.236445,0.9975957947420946
2322.356447,0.9975714537016648
2322.47645,0.9974967383979056
2322.596452,0.9974648190129898
2322.716454,0.9973985895478499
2322.836457,0.9973064341758194
2322.956459,0.9973422381194833
2323.076462,0.9973137145393621
2323.196464,0.9971524619493444
2323.316466,0.997088945360543
2323.436469,0.9970518543416729
2323.556471,0.996965014907072
2323.676474,0.9969665103557159
2323.796476,0.9969768788613398
2323.916478,0.9969603291825134
2324.036481,0.9969197537228319
2324.156483,0.9968965257631769
2324.276486,0.9967936513501292
2324.396488,0.9968023234926197
2324.51649,0.9966671662614215
2324.636493,0.9965250516565247
2324.756495,0.9965055199569236
2324.876498,0.9963759826594359
2324.9965,0.996287508400491
2325.116502,0.9961224372368727
2325.236505,0.9959729304798062
2325.356507,0.9958286244574035
2325.47651,0.9956336603003486
2325.596512,0.9955101098295706
2325.716514,0.9953612921925465
2325.836517,0.9952359840941699
2325.956519,0.9951062137830522
2326.076522,0.9949504918461545
2326.196524,0.9948365765366141
2326.316526,0.9946690601623999
2326.436529,0.9946022206473898
2326.556531,0.9945490108519599
2326.676534,0.9945702944285256
2326.796536,0.9948107111218759
2326.916538,0.9951392518577787
2327.036541,0.9955752183197778
2327.156543,0.9957458745370179
2327.276546,0.9957731583477667
2327.396548,0.9957279512725861
2327.51655,0.9956313703455634
2327.636553,0.995587862205339
2327.756555,0.9955385818258593
2327.876558,0.9953868733064718
2327.99656,0.9952668368878926
2328.116562,0.9952785811058587
2328.236565,0.9952280222381445
2328.356567,0.9951190507360081
2328.47657,0.9951067113362835
2328.596572,0.9951821432838375
2328.716574,0.9951080049758491
2328.836577,0.9948582642103774
2328.956579,0.9948464254674739
2329.076582,0.9948230468511752
2329.196584,0.9946568258082013
2329.316586,0.994563829742622
2329.436589,0.9945692004018034
2329.556591,0.9944919253771058
2329.676594,0.994268985279955
2329.796596,0.9941633995204213
2329.916598,0.9942040616349963
2330.036601,0.9940318804028463
2330.156603,0.9938733449614595
2330.276606,0.9938359760262294
2330.396608,0.9938673817392795
2330.51661,0.9936516365506914
2330.636613,0.9933993804254415
2330.756615,0.9935486995733723
2330.876618,0.9934206393996527
2330.99662,0.9930762801620961
2331.116622,0.9931171957476941
2331.236625,0.9931969462604529
2331.356627,0.9927896204213379
2331.47663,0.9926759525174114
2331.596632,0.992803023171682
2331.716634,0.9926920339981018
2331.836637,0.9923556676682739
2331.956639,0.9924529232891529
2332.076642,0.9924704898613589
2332.196644,0.9920359821762496
2332.316646,0.9921168364035619
2332.436649,0.992112967155445
2332.556651,0.9918331315600769
2332.676654,0.9917173913871943
2332.796656,0.9918222214556355
2332.916658,0.9915534740505391
2333.036661,0.9912924323884645
2333.156663,0.9914576946111672
2333.276666,0.9913486402628591
2333.396668,0.9909931072742504
2333.51667,0.9911515797416397
2333.636673,0.9911153042576666
2333.756675,0.9906424568648358
2333.876678,0.9906806964016891
2333.99668,0.9908873739506774
2334.116682,0.9905258651092221
2334.236685,0.9902751947364369
2334.356687,0.9906893153612402
2334.47669,0.9903214416678885
2334.596692,0.9897588018818266
2334.716694,0.9902557855328309
2334.836697,0.9901702311289643
2334.956699,0.9895420684373929
2335.076702,0.9898300670810785
2335.196704,0.9902195428343258
2335.316706,0.989306585448692
2335.436709,0.9891710597302092
2335.556711,0.9899716229016711
2335.676714,0.9893431904695423
2335.796716,0.988728999074427
2335.916718,0.9897251506546367
2336.036721,0.9894460875119045
2336.156723,0.9883059136095712
2336.276726,0.9890029149427669
2336.396728,0.9895222777939312
2336.51673,0.9882792297101379
2336.636733,0.9885075485820155
2336.756735,0.989454003112267
2336.876738,0.9884956865626047
2336.99674,0.98773681331995
2337.116742,0.9890879728508897
2337.236745,0.9887230667182296
2337.356747,0.9874089391280553
2337.47675,0.9886261766053843
2337.596752,0.98891687543194
2337.716754,0.9873803046840219
2337.836757,0.9876992800341807
2337.956759,0.9888011789258919
2338.076762,0.9875728626172237
2338.196764,0.9871700150757626
2338.316766,0.98862024486612
2338.436769,0.9877605192879401
2338.556771,0.9866834602039609
2338.676774,0.9880608441328672
2338.796776,0.9880025502627494
2338.916778,0.9866844468879145
2339.036781,0.987646933359538
2339.156783,0.9882456287875467
2339.276786,0.9868541712086523
2339.396788,0.9870101064862657
2339.51679,0.98831283177518
2339.636793,0.9873358735700187
2339.756795,0.9870476135829426
2339.876798,0.9883246916003201
2339.9968,0.9876963169407853
2340.116802,0.9867179947294187
2340.236805,0.9878227501609071
2340.356807,0.987936356309404
2340.47681,0.9868709478721641
2340.596812,0.9875471860565923
2340.716814,0.9880163823952778
2340.836817,0.9868985806455615
2340.956819,0.9870130675210268
2341.076822,0.9879541393238642
2341.196824,0.9871719894177671
2341.316826,0.9868127242038547
2341.436829,0.9877338501139548
2341.556831,0.9873348862346388
2341.676834,0.9863953906937766
2341.796836,0.9873773425475512
2341.916838,0.9876321187666474
2342.036841,0.9865986090750342
2342.156843,0.987272686096131
2342.276846,0.987756568253765
2342.396848,0.9865098191958219
2342.51685,0.9867998957218254
2342.636853,0.9877575560108272
2342.756855,0.9868107505803799
2342.876858,0.9865897297275096
2342.99686,0.987581750812984
2343.116862,0.9868492369501319
2343.236865,0.9860975442628619
2343.356867,0.9873803046840219
2343.47687,0.9871226320522406
2343.596872,0.9860314779406428
2343.716874,0.9871009155932174
2343.836877,0.9870387301943957
2343.956879,0.9854942371965657
2344.076882,0.9866913537032165
2344.196884,0.9871285548058012
2344.316886,0.9857268412827467
2344.436889,0.9865394149343316
2344.556891,0.9871561947922938
2344.676894,0.985555339733431
2344.796896,0.9861488226683905
2344.916898,0.9871137479885305
2345.036901,0.9856006763217923
2345.156903,0.9856814988909307
2345.276906,0.9865611190402045
2345.396908,0.9850065382645973
2345.51691,0.9846323068885214
2345.636913,0.9857228983832674
2345.756915,0.9844550890233679
2345.876918,0.9837583414980678
2345.99692,0.9847672107552691
2346.116922,0.9835084986107172
2346.236925,0.9823899025411811
2346.356927,0.9834003186258783
2346.47693,0.9824576897830893
2346.596932,0.9813903384848215
2346.716934,0.9824321462152228
2346.836937,0.9815395211538669
2346.956939,0.9803055207852275
2347.076942,0.9815414842348722
2347.196944,0.9811312856319427
2347.316946,0.9804398318416724
2347.436949,0.9821718361890777
2347.556951,0.9821855866910375
2347.676954,0.981055741431438
2347.796956,0.9821963907919136
2347.916958,0.9817741371349156
2348.036961,0.9808860334683325
2348.156963,0.9821099613124767
2348.276966,0.981653386342374
2348.396968,0.9802506252131539
2348.51697,0.9808193354858138
2348.636973,0.980353556932622
2348.756975,0.9795656694460597
2348.876978,0.9799036779051251
2348.99698,0.978906643537615
2349.116982,0.9774775051711937
2349.236985,0.9775361555809987
2349.356987,0.9767612766897101
2349.47699,0.9761402540238767
2349.596992,0.9773523960576859
2349.716994,0.978434924228916
2349.836997,0.979329622564515
2349.956999,0.980708509162709
2350.077002,0.9810253291748461
2350.197004,0.9810351394771893
2350.317006,0.9808311053884589
2350.437009,0.9793521474048685
2350.557011,0.9777913258158725
2350.677014,0.9765151638595034
2350.797016,0.9746108654595509
2350.917018,0.9728143661929621
2351.037021,0.9710046711920144
2351.157023,0.9686828663185152
2351.277026,0.9666459335088385
2351.397028,0.9644030211566189
2351.51703,0.9620190750295184
2351.637033,0.9597197156637176
2351.757035,0.9573684082587522
2351.877038,0.9551737670758248
2351.99704,0.9532510297435914
2352.117042,0.9516547190997272
2352.237045,0.9506883289144662
2352.357047,0.9502976762958946
2352.47705,0.9512931590072377
2352.597052,0.9543698492608429
2352.717054,0.9605838522109319
2352.837057,0.9729369485256273
2352.957059,0.9874553484388046
2353.077062,0.9929061807647337
2353.197064,0.9945371757891495
2353.317066,0.9951287034376158
2353.437069,0.9954626251298508
2353.557071,0.9956811531586406
2353.677074,0.9956295782107096
2353.797076,0.9957582218624154
2353.917078,0.9956815514311815
2354.037081,0.9955931388349918
2354.157083,0.9956558631785344
2354.277086,0.9953555191137938
2354.397088,0.9954670051750375
2354.51709,0.995243746965121
2354.637093,0.9950133747043166
2354.757095,0.9951569654941127
2354.877098,0.9947314278676792
2354.9971,0.994624599449115
2355.117102,0.9946955187112974
2355.237105,0.9941768208169084
2355.357107,0.9943387854126776
2355.47711,0.9941377504355883
2355.597112,0.9935754263928649
2355.717114,0.9939261210372694
2355.837117,0.9935076668594113
2355.957119,0.9932781930936071
2356.077122,0.9935103493337332
2356.197124,0.992685382983755
2356.317126,0.9928341976760467
2356.437129,0.9927668857993427
2356.557131,0.9920726881866471
2356.677134,0.9925437368862926
2356.797136,0.9919623758372009
2356.917138,0.9915050874216488
2357.037141,0.9919256739082849
2357.157143,0.9910813095857425
2357.277146,0.9913490368023945
2357.397148,0.9912234408361041
2357.51715,0.9903084685419768
2357.637153,0.9907725367589802
2357.757155,0.9902832159980003
2357.877158,0.9899389543771488
2357.99716,0.9903536276377619
2358.117162,0.989459939854096
2358.237165,0.9895183197127362
2358.357167,0.9895579012371499
2358.47717,0.9888605087765052
2358.597172,0.9893797968448035
2358.717174,0.9888872083706851
2358.837177,0.9883355632317216
2358.957179,0.9887636051949982
2359.077182,0.9880618321942053
2359.197184,0.9882762648768961
2359.317186,0.9882347581454187
2359.437189,0.9874059769056812
2359.557191,0.9878958517491445
2359.677194,0.9873694435604067
2359.797196,0.9872904571644199
2359.917198,0.9876360693030235
2360.037201,0.9867308221467281
2360.157203,0.9870732771545208
2360.277206,0.9867466099661848
2360.397208,0.9864910756873211
2360.51721,0.9869726008148316
2360.637213,0.9861399473689254
2360.757215,0.986344099467044
2360.877218,0.9862671676276663
2360.99722,0.9859949954508892
2361.117222,0.9864624678609416
2361.237225,0.9858244330707475
2361.357227,0.9858431639129183
2361.47723,0.9859240063668544
2361.597232,0.9856952985285125
2361.717234,0.986009785486746
2361.837237,0.9856016619229614
2361.957239,0.985459745501872
2362.077242,0.9856056043374939
2362.197244,0.9855395709741457
2362.317246,0.9857090983592904
2362.437249,0.9855977195241985
2362.557251,0.9854085029274244
2362.677254,0.9855316866891151
2362.797256,0.9856903700643409
2362.917258,0.9855839212527133
2363.037261,0.9857317699292747
2363.157263,0.9853474094941589
2363.277266,0.9856933271398868
2363.397268,0.9857840150975657
2363.51727,0.9856933271398868
2363.637273,0.9860206316540402
2363.757275,0.9854469346084515
2363.877278,0.9861507949680082
2363.99728,0.9859762617239466
2364.117282,0.9862198279397818
2364.237285,0.9863756629832405
2364.357287,0.9858944290903248
2364.47729,0.9867120744392112
2364.597292,0.9863076054105079
2364.717294,0.9868206187372265
2364.837297,0.986723915055148
2364.957299,0.9866282074772802
2365.077302,0.9871858099223623
2365.197304,0.9869439790244259
2365.317306,0.9876005150445091
2365.437309,0.9872963809249341
2365.557311,0.987512622509946
2365.677314,0.9877595315279147
2365.797316,0.9877891647583568
2365.917318,0.9881952295456702
2366.037321,0.9880776413099931
2366.157323,0.9883830044773375
2366.277326,0.988501617554517
2366.397328,0.9887003263492103
2366.51733,0.9890236842220574
2366.637333,0.9889386318425191
2366.757335,0.9893075747557721
2366.877338,0.9893827649886462
2366.99734,0.9896796243448198
2367.117342,0.9898112604884671
2367.237345,0.989867681338294
2367.357347,0.9902209291426561
2367.47735,0.9903122317213073
2367.597352,0.9906633596411991
2367.717354,0.9907396436567885
2367.837357,0.991028486359693
2367.957359,0.9911664471268409
2368.077362,0.9913986054934416
2368.197364,0.9916347847691052
2368.317366,0.9916610634390923
2368.437369,0.9919731882860253
2368.557371,0.9921070144955
2368.677374,0.9924193789472483
2368.797376,0.9925397667192853
2368.917378,0.992690644230227
2369.037381,0.9929968372374425
2369.157383,0.9931123294853572
2369.277386,0.9933415662639091
2369.397388,0.9934565025320607
2369.51739,0.9936613743844449
2369.637393,0.993842535365317
2369.757395,0.9940486796835786
2369.877398,0.9942071436723645
2369.9974,0.9943512147251783
2370.117402,0.9945870033498265
2370.237405,0.9947902182323043
2370.357407,0.9949480044730341
2370.47741,0.9950383498534584
2370.597412,0.9952104068580475
2370.717414,0.995359898687713
2370.837417,0.9955532163505756
2370.957419,0.9957055476457242
2371.077422,0.9958511304386328
2371.197424,0.9960199415115765
2371.317426,0.9961994404774079
2371.437429,0.9963786728782209
2371.557431,0.9963814627424108
2371.677434,0.9966112548017253
2371.797436,0.9967092265033025
2371.917438,0.9968404020686733
2372.037441,0.9969520544461214
2372.157443,0.9970748865055287
2372.277446,0.9972033180217227
2372.397448,0.9973530094738201
2372.51745,0.9974815765627122
2372.637453,0.997547412519328
2372.757455,0.9976570490043783
2372.877458,0.9977454453348198
2372.99746,0.9978446261612914
2373.117462,0.9979442160244338
2373.237465,0.9980243541624838
2373.357467,0.9981020034777569
2373.47747,0.9981942323637871
2373.597472,0.9983008452008277
2373.717474,0.9983927929427993
2373.837477,0.9984240431262812
2373.957479,0.9985283838904978
2374.077482,0.9985626340014514
2374.197484,0.9986213512105997
2374.317486,0.9986878616073619
2374.437489,0.9987778474374935
2374.557491,0.9988221941584097
2374.677494,0.9989326700022851
2374.797496,0.9989515500081637
2374.917498,0.9990094908783331
2375.037501,0.9990103200565547
2375.157503,0.9991015638356692
2375.277506,0.9991487824913441
2375.397508,0.9991609721808474
2375.51751,0.9992228521359476
2375.637513,0.9992831370690938
2375.757515,0.9993143551619198
2375.877518,0.9993485722712342
2375.99752,0.9993323429822026
2376.117522,0.9993877774847296
2376.237525,0.9994066960744212
2376.357527,0.9994575671699099
2376.47753,0.9994485221198559
2376.597532,0.9994589864006629
2376.717534,0.9994535193749596
2376.837537,0.9995259224103094
2376.957539,0.9994683513752403
2377.077542,0.9995001349741706
2377.197544,0.9995486418927317
2377.317546,0.9995644448816824
2377.437549,0.9996699644737101
2377.557551,0.9996666855616041
2377.677554,0.9997286768147947
2377.797556,0.999761978331653
2377.917558,0.9997495313725053
2378.037561,0.9997992401549552
2378.157563,0.9997772348158491
2378.277566,0.9998221158232666
2378.397568,0.9997622682626689
2378.51757,0.9997869027084539
2378.637573,0.9997764649876747
2378.757575,0.9998384030581926
2378.877578,0.9998078884557865
2378.99758,0.9998160869140854
2379.117582,0.9998359034653095
2379.237585,0.9998334538703467
2379.357587,0.9998383930598086
2379.47759,0.9998421624576558
2379.597592,0.9998504311865304
2379.717594,0.9998946355512235
2379.837597,0.9998996250379036
2379.957599,0.9998634793197964
2380.077602,0.9998954154693434
2380.197604,0.9999060774110026
2380.317606,0.9999044065693432
2380.437609,0.9998856065434305
2380.557611,0.9999116809003613
2380.677614,0.9999292485030052
2380.797616,0.9999057144451623
2380.917618,0.9998888761747097
2381.037621,0.9999415017110916
2381.157623,0.9999053424803057
2381.277626,0.9998894561104261
2381.397628,0.9999043975702036
2381.51763,0.9999473423864608
2381.637633,0.9999059984184255
2381.757635,0.9999046875425209
2381.877638,0.9999007589247213
2381.99764,0.9998999450058348
2382.117642,0.9999206491484454
2382.237645,0.9998995150489509
2382.357647,0.9999180213604323
2382.47765,0.9998983451672027
2382.597652,0.9998676187631693
2382.717654,0.9998840967173045
2382.837657,0.999900131987142
2382.957659,0.9998786273662542
2383.077662,0.9998635093157011
2383.197664,0.9998724081405338
2383.317666,0.9998656790218705
2383.437669,0.9998935056709237
2383.557671,0.99991548457163
2383.677674,0.9999182793393151
2383.797676,0.9998943555807647
2383.917678,0.9999110789537106
2384.037681,0.9998972252816832
2384.157683,0.9999004539550364
2384.277686,0.9998916758674826
2384.397688,0.9998691085670312
2384.51769,0.9998438721892153
2384.637693,0.999864739148574
2384.757695,0.9999005109493638
2384.877698,0.9998610696517148
2384.9977,0.9998788473395763
2385.117702,0.9998457418990045
2385.237705,0.9998303943846589
2385.357707,0.9998147071688375
2385.47771,0.99980240952357
2385.597712,0.9997910218389785
2385.717714,0.9997598688361043
2385.837717,0.9997898920757622
2385.957719,0.99973109616112
2386.077722,0.9997391540262283
2386.197724,0.9997280469859267
2386.317726,0.9997311661422992
2386.437729,0.999734415273869
2386.557731,0.9997380843059057
2386.677734,0.999740653636084
2386.797736,0.9997134610601258
2386.917738,0.9997042737356344
2387.037741,0.9996678351789535
2387.157743,0.9996815407189251
2387.277746,0.9996614773117398
2387.397748,0.9996689748009352
2387.51775,0.9996827603311487
2387.637753,0.9997360848317366
2387.757755,0.9997599888072958
2387.877758,0.999834103762303
2387.99776,0.9998358234784404
2388.117762,0.9998266850207765
2388.237765,0.9998184464828348
2388.357767,0.9998531907775288
