nu,[0]Hexane-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
675.328266,0.9999353400905421
675.447268,0.9993800322594669
675.56627,0.9996611574201183
675.685272,0.9994231764267196
675.804274,1.0000134580905593
675.923276,0.9994055267692709
676.042278,0.9991788673141097
676.16128,0.999621141784905
676.280282,0.999552480166886
676.399284,0.9998323740507996
676.518286,0.9996599178410516
676.637288,0.9995718017030697
676.75629,0.999298206372423
676.875292,0.9996079568689996
676.994294,0.9995254326427274
677.113296,0.9994332006914508
677.232298,1.0000182291661492
677.3513,0.9995937525408545
677.470302,0.999371867357957
677.589304,0.9992415377779928
677.708306,0.9995733410448296
677.827308,0.9993909655368247
677.94631,0.9993783133272897
678.065312,0.9996580084924319
678.184314,0.9993998501620004
678.303316,0.9994913693964239
678.422318,0.9995112694676932
678.54132,0.9996068473047832
678.660322,0.999661047457397
678.779324,0.9992019486125325
678.898326,0.9992331142073347
679.017328,0.9994808548025248
679.13633,0.9995787887343833
679.255332,0.9990146158101668
679.374334,0.9995056422350868
679.493336,0.9995907237763728
679.612338,0.9993424063095653
679.73134,0.999354548393565
679.850342,0.9992017387801454
679.969344,0.9991756000045556
680.088346,0.9996939968285239
680.207348,0.9993509007561202
680.32635,0.9992280081391671
680.445352,0.9996558892197004
680.564354,0.9991765492218265
680.683356,0.9990051751666544
680.802358,0.9992299066741862
680.92136,0.9996966160302266
681.040362,1.0001713346761092
681.159364,0.9991936952385235
681.278366,0.9994776764584601
681.397368,0.9994308020546475
681.51637,0.999182504331806
681.635372,0.9995661841253296
681.754374,0.999547292502976
681.873376,0.9992750329157145
681.992378,0.9995232536796593
682.11138,0.999211700871142
682.230382,0.998991309071054
682.349384,0.9993387587164391
682.468386,0.9990465148561152
682.587388,0.9995680733072029
682.70639,0.9992095225920085
682.825392,0.9992389797229304
682.944394,0.9991712336167241
683.063396,0.9989213821268907
683.182398,0.9992008794670195
683.3014,0.9990346362636718
683.420402,0.9989222811565392
683.539404,0.9990750780042832
683.658406,0.9988660434152173
683.777408,0.999191437063324
683.89641,0.9991230447502106
684.015412,0.9988030169563835
684.134414,0.9992714954883593
684.253416,0.999311577071874
684.372418,0.9995792585365244
684.49142,0.9988214949831185
684.610422,0.9989139901360133
684.729424,0.9995635752609936
684.848426,0.9985282840376645
684.967428,0.9995982307308969
685.08643,0.9992316753126863
685.205432,0.9990592827521617
685.324434,0.9990698528552889
685.443436,0.999066825678221
685.562438,0.9990719509041829
685.68144,0.998921082450521
685.800442,0.998603276327721
685.919444,0.998946655157561
686.038446,0.999008052305702
686.157448,0.9992429966717029
686.27645,0.9990535681494082
686.395452,0.9991214861194766
686.514454,0.9988539572092138
686.633456,0.9989365658472951
686.752458,0.999096808123544
686.87146,0.9988552557202022
686.990462,0.9986256452916421
687.109464,0.9984407169470274
687.228466,0.9982400505305715
687.347468,0.9987225166774217
687.46647,0.9985749163973862
687.585472,0.9989897106862383
687.704474,0.9992402287724357
687.823476,0.9984352255381856
687.942478,0.99861216393643
688.06148,0.9982578193616131
688.180482,0.9986322362426512
688.299484,0.9981780617482052
688.418486,0.9986233484552993
688.537488,0.998533875811712
688.65649,0.9982023177698152
688.775492,0.9982628106631881
688.894494,0.9988636461395899
689.013496,0.998159096545202
689.132498,0.9990080622957827
689.2515,0.9981698767216575
689.370502,0.998525088752268
689.489504,0.9978722668402578
689.608506,0.9986289407617092
689.727508,0.9988098088399913
689.84651,0.9980883295739756
689.965512,0.9984080684693888
690.084514,0.9983833082563186
690.203516,0.9985588394706517
690.322518,0.9978603922309365
690.44152,0.9979224610776544
690.560522,0.9981967278524874
690.679524,0.9976562508790584
690.798526,0.9980125775445869
690.917528,0.9978820460363907
691.03653,0.9979758513574992
691.155532,0.9980021982677527
