nu,[1]HFC-245fa-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
857.691592,0.6499109015672154
857.932646,0.6577502361728985
858.1737,0.6611397760417695
858.414753,0.6634047449650264
858.655807,0.6647727673189006
858.896861,0.6622712922294193
859.137915,0.6597792299467359
859.378969,0.660234634711975
859.620022,0.6586519715441458
859.861076,0.6550524304905377
860.10213,0.6557209248437998
860.343184,0.6566264443848616
860.584238,0.6532600435225168
860.825291,0.6519157129687309
861.066345,0.6503529912737462
861.307399,0.6516940993027796
861.548453,0.6595549431394718
861.789507,0.6613646017838342
862.030561,0.6609084176102422
862.271614,0.6654511814739664
862.512668,0.6697974002580829
862.753722,0.6757919612053881
862.994776,0.6839434775054605
863.23583,0.6879356344526033
863.476883,0.6917158701149575
863.717937,0.7007808960038515
863.958991,0.7060776935658393
864.200045,0.7094750135400416
864.441099,0.7168275380649572
864.682152,0.721783533600902
864.923206,0.7283380384696696
865.16426,0.7381855966672382
865.405314,0.7457088771880704
865.646368,0.7501140630115368
865.887422,0.7551113931651998
866.128475,0.7633871281699657
866.369529,0.7686880872617222
866.610583,0.7713986370978626
866.851637,0.7774779464698779
867.092691,0.7830098525442016
867.333744,0.782931555473866
867.574798,0.7826888843076432
867.815852,0.7864784159706845
868.056906,0.7872889060698812
868.29796,0.7854252406783198
868.539013,0.7881475188364454
868.780067,0.7931602476654641
869.021121,0.789875453300323
869.262175,0.7842401435384144
869.503229,0.7880135451463295
869.744283,0.788068708025168
869.985336,0.7842715137715565
870.22639,0.7873125250913469
870.467444,0.7862896837996179
870.708498,0.7821490152537138
870.949552,0.7812422484224605
871.190605,0.7775323718309962
871.431659,0.7734919625792926
871.672713,0.7727806772151565
871.913767,0.7719542441110956
872.154821,0.767083206843572
872.395874,0.7588736382239685
872.636928,0.7560709938519774
872.877982,0.7567744669405431
873.119036,0.7474932528841292
873.36009,0.7354299388279479
873.601143,0.7302852994689988
873.842197,0.7254014886190487
874.083251,0.7214371606409342
874.324305,0.717272108941288
874.565359,0.7092338330384466
874.806413,0.7027036686544829
875.047466,0.6991010384887918
875.28852,0.694564672620091
875.529574,0.6874679972358488
875.770628,0.679736538003736
876.011682,0.6755622309949272
876.252735,0.6686530254229811
876.493789,0.6568497353332626
876.734843,0.6488005035863853
876.975897,0.6439269441973562
877.216951,0.6388727395963322
877.458004,0.6323450933979535
877.699058,0.6222458544190621
877.940112,0.6148296754630914
878.181166,0.6118855645397754
878.42222,0.6068764807382988
878.663274,0.6000573770028532
878.904327,0.5926981686714611
879.145381,0.5862376649734609
879.386435,0.5800447634834683
879.627489,0.5727419572996661
879.868543,0.5678602098329032
880.109596,0.5622436399442119
880.35065,0.5580258452617887
880.591704,0.5559260484291975
880.832758,0.5496739470997076
881.073812,0.5446183526443822
881.314865,0.5425690068989047
881.555919,0.5364671226303811
881.796973,0.5293475862715344
882.038027,0.5259179852391697
882.279081,0.5242954068394531
882.520135,0.5226830612731723
882.761188,0.5203622891981299
883.002242,0.5200033630623404
883.243296,0.5214301260497937
