nu,[0]HFC-152a-HITRAN(x-sec)-X=0.01-T=253.0K-P=0.0atm-L=15cm
1182.851575,0.9999937948192522
1182.91184,0.9999934415215069
1182.972105,0.9999922998296464
1183.03237,0.9999950911120487
1183.092635,0.9999935495208044
1183.1529,0.9999890060604338
1183.213165,0.9999946356143884
1183.27343,0.9999926917267056
1183.333695,0.9999861320961603
1183.39396,0.9999920355317166
1183.454225,0.9999931020237911
1183.51449,0.9999938369189919
1183.574755,0.9999926794267955
1183.63502,0.9999890790596339
1183.695285,0.9999939638182178
1183.75555,0.9999960999076054
1183.815815,0.9999911466391912
1183.87608,0.9999916372349681
1183.936345,0.9999875720772273
1183.99661,0.9999886980638674
1184.056875,0.9999895640544548
1184.11714,0.9999941155173137
1184.177405,0.9999940859174883
1184.23767,0.9999883280681175
1184.297935,0.9999885460655968
1184.3582,0.9999989892005109
1184.418465,0.9999933372221964
1184.47873,0.999992694826683
1184.538995,0.9999879240729146
1184.59926,0.9999963287067393
1184.659525,0.999999017150483
1184.71979,0.9999984985011272
1184.780055,0.9999975852029156
1184.84032,0.9999978713022657
1184.900585,0.9999955061100976
1184.96085,0.9999957197091605
1185.021115,0.9999953984105874
1185.08138,0.9999917000344449
1185.141645,0.9999905383447617
1185.20191,0.9999987246008133
1185.262175,0.9999967708052139
1185.32244,0.9999944237155476
1185.382705,0.9999950377123122
1185.44297,0.999995622109583
1185.503235,0.9999936547201314
1185.5635,0.9999983811013105
1185.623765,0.9999913704372348
1185.68403,0.9999956339095314
1185.744295,0.999994513115053
1185.80456,0.9999943036162244
1185.864825,0.9999932896225147
1185.92509,0.9999946699142049
1185.985355,0.9999960193079229
1186.04562,0.9999982631015084
1186.105885,0.999993580820603
1186.16615,0.9999963297067356
1186.226415,0.9999957317091092
1186.28668,0.9999937761193685
1186.346945,0.9999964587062704
1186.40721,0.9999941243172619
1186.467475,0.9999956441094869
1186.52774,0.9999975247030636
1186.588005,0.9999971346041052
1186.64827,0.9999961377074587
1186.708535,0.9999957378090831
1186.7688,0.9999937532195112
1186.829065,0.9999936517201504
1186.88933,0.9999946869141145
1186.949595,0.9999939671181979
1187.00986,0.9999959329082706
1187.070125,0.9999969747045763
1187.13039,0.9999951325118462
1187.190655,0.9999936913198998
1187.25092,0.9999951590117176
1187.311185,0.9999930318242779
1187.37145,0.9999939057185702
1187.431715,0.9999948706131554
1187.49198,0.9999959805080781
1187.552245,0.9999932170230045
1187.61251,0.9999930522241359
1187.672775,0.9999964989061289
1187.73304,0.9999945566148153
1187.793305,0.999996549805952
1187.85357,0.9999981804016554
1187.913835,0.9999962783069255
1187.9741,0.9999969056047876
1188.034365,0.9999952672111997
1188.09463,0.9999937972192373
1188.154895,0.9999963340067197
1188.21516,0.9999975847029169
1188.275425,0.9999953996105818
1188.33569,0.9999948150134421
1188.395955,0.9999984257012392
1188.45622,0.9999983060014348
1188.516485,0.9999995883100847
1188.57675,0.9999977152026102
1188.637015,1.0
1188.69728,0.9999959590081648
1188.757545,0.9999917272342195
1188.81781,0.9999982985014475
1188.878075,0.9999960605077598
1188.93834,0.9999989367005653
1188.998605,0.9999971607040308
1189.05887,0.9999985962009853
1189.119135,0.9999965768058592
1189.1794,0.9999987854007376
1189.239665,0.9999969117047688
1189.29993,0.9999976011028774
1189.360195,0.9999953127109854
1189.42046,0.9999958653085479
1189.480725,0.9999970780042691
1189.54099,0.9999990486804525
1189.601255,0.999999036660464
1189.66152,0.9999982636015076
1189.721785,0.9999968628049211
1189.78205,0.9999976545027507
1189.842315,0.9999961385074556
1189.90258,0.9999988945006111
1189.962845,0.9999946084145347
1190.02311,0.9999982574015184
1190.083375,0.9999977600025088
1190.14364,0.9999980209019584
1190.203905,0.9999977704024856
1190.26417,0.9999964448063197
1190.324435,0.9999982809014777
1190.3847,0.9999976216028283
1190.444965,0.9999946627142433
1190.50523,0.9999945851146606
1190.565495,0.9999934884212004
1190.62576,0.999997429803303
1190.686025,0.9999998122500177
1190.74629,0.9999989169005865
1190.806555,0.9999990138004863
1190.86682,1.0
1190.927085,0.9999987998007203
1190.98735,0.9999981843016483
1191.047615,0.9999970789042664
1191.10788,0.9999978281023586
1191.168145,0.9999973562034948
1191.22841,0.9999975412030229
1191.288675,0.9999986121009631
1191.34894,0.999997892402221
1191.409205,0.9999961106075637
1191.46947,0.9999980443019124
1191.529735,1.0
1191.59,0.9999981047017961
1191.650265,0.9999970919042285
1191.71053,0.9999959194083257
1191.770795,0.9999988158007012
1191.83106,0.9999934107217094
1191.891325,0.9999963640066103
1191.95159,0.999993666920054
1192.011855,0.9999985975009835
1192.07212,0.9999976982026492
1192.132385,0.9999960484078075
1192.19265,0.9999998408700127
1192.252915,0.9999946672142194
1192.31318,0.9999963998064807
1192.373445,0.9999997050800435
1192.43371,0.9999966192057149
1192.493975,0.9999972796037003
1192.55424,0.9999981960016272
1192.614505,0.9999986639008925
1192.67477,0.9999998055500189
1192.735035,0.9999975129030928
1192.7953,0.9999979954020092
1192.855565,0.9999988018007179
1192.91583,0.9999956155096119
1192.976095,0.9999997619700284
1193.03636,0.999992614627272
1193.096625,0.999997669302716
1193.15689,0.9999997893400222
1193.217155,1.0
1193.27742,0.9999957162091755
1193.337685,0.9999990046904953
1193.39795,0.9999959226083126
1193.458215,0.999998375801319
1193.51848,0.9999982975014493
1193.578745,0.9999964683062365
1193.63901,1.0
1193.699275,0.9999953003110436
1193.75954,0.9999992349602926
1193.819805,0.9999991147503918
1193.88007,0.9999970547043374
1193.940335,0.9999986230009481
1194.0006,0.999999324740228
1194.060865,0.999994812513455
1194.12113,0.999997486803158
1194.181395,1.0
1194.24166,0.9999983917012933
1194.301925,0.9999980606018807
1194.36219,0.9999998280800148
1194.422455,0.9999993648102017
1194.48272,0.9999961565073863
1194.542985,0.9999991882103295
1194.60325,0.9999988601006496
1194.663515,0.9999950600122017
1194.72378,0.999996549505953
1194.784045,0.9999960661077377
1194.84431,0.9999996216700716
1194.904575,0.999998798300722
1194.96484,1.0
1195.025105,0.9999991631503502
1195.08537,0.99999768480268
1195.145635,0.999999311470237
1195.2059,0.999998442501213
1195.266165,1.0
1195.32643,0.9999975214030717
1195.386695,0.9999947211139334
1195.44696,0.9999986892008591
1195.507225,1.0
1195.56749,0.9999989499005514
1195.627755,0.9999968254050391
1195.68802,0.999999810430018
1195.748285,0.999999731870036
1195.80855,0.9999994248201655
1195.868815,0.9999968879048425
1195.92908,0.999998741400792
1195.989345,1.0
1196.04961,0.9999995069701215
1196.109875,0.9999993222902297
1196.17014,0.9999989013006035
1196.230405,0.9999968472049701
1196.29067,0.9999996614900573
1196.350935,0.9999969864045409
1196.4112,0.9999989843005158
1196.471465,0.9999999303580024
1196.53173,1.0
1196.591995,0.9999991934003253
1196.65226,0.9999992880802534
1196.712525,0.9999981451017204
1196.77279,0.9999988860006205
1196.833055,0.9999996412500644
1196.89332,0.9999966605055761
1196.953585,0.9999994539301491
1197.01385,0.9999976823026858
1197.074115,0.9999992715102654
1197.13438,0.9999972890036748
1197.194645,0.9999970614043177
1197.25491,0.9999992964902474
1197.315175,1.0
1197.37544,0.9999999928824
1197.435705,0.9999993888101868
1197.49597,1.0
1197.556235,0.9999991387503708
1197.6165,1.0
1197.676765,0.9999985963009852
1197.73703,0.9999992906502516
1197.797295,1.0
1197.85756,1.0
1197.917825,0.9999985318010778
1197.97809,0.9999974867031584
1198.038355,1.0
1198.09862,0.9999994158901706
1198.158885,0.9999987976007229
1198.21915,1.0
1198.279415,0.9999982859014691
1198.33968,0.9999987305008058
1198.399945,1.0
1198.46021,0.9999988023007172
1198.520475,0.9999997587800291
1198.58074,1.0
1198.641005,1.0
1198.70127,0.9999989883005118
1198.761535,0.9999986807008703
1198.8218,0.999998850200661
1198.882065,0.9999981573016977
1198.94233,0.999999998073
1199.002595,1.0
1199.06286,1.0
1199.123125,0.9999980862018313
1199.18339,1.0
1199.243655,0.9999995980700808
1199.30392,0.9999989599005409
1199.364185,0.9999992420602872
1199.42445,0.9999959530081891
1199.484715,1.0
1199.54498,0.999999639470065
1199.605245,1.0
1199.66551,1.0
1199.725775,0.9999988308006835
1199.78604,1.0
1199.846305,0.9999996815000507
1199.90657,1.0
1199.966835,0.9999972870036802
1200.0271,0.9999992501502811
1200.087365,0.9999981505017104
1200.14763,1.0
1200.207895,0.9999995191101156
1200.26816,0.9999997464700321
1200.328425,0.9999988216006943
1200.38869,1.0
1200.448955,0.9999989373005647
1200.50922,0.9999997143100408
1200.569485,1.0
1200.62975,1.0
1200.690015,0.9999990373304634
1200.75028,0.9999974405032755
1200.810545,1.0
1200.87081,1.0
1200.931075,0.9999993179802326
1200.99134,0.999999810220018
1201.051605,1.0
1201.11187,0.9999993222402297
1201.172135,1.0
1201.2324,0.9999964638062524
1201.292665,1.0
1201.35293,1.0
1201.413195,0.9999979405021208
1201.47346,1.0
1201.533725,1.0
1201.59399,1.0
1201.654255,0.9999966154057277
1201.71452,0.9999983295013953
1201.774785,0.9999995825800871
1201.83505,1.0
1201.895315,0.9999970365043912
1201.95558,0.9999984256012394
1202.015845,1.0
1202.07611,0.9999985782010108
1202.136375,0.9999987196008198
1202.19664,0.9999988102007078
1202.256905,0.9999984791011566
1202.31717,1.0
1202.377435,1.0
1202.4377,1.0
1202.497965,1.0
1202.55823,0.999997311903613
1202.618495,0.9999970701042922
1202.67876,0.9999994798101353
1202.739025,1.0
1202.79929,1.0
1202.859555,1.0
1202.91982,1.0
1202.980085,1.0
1203.04035,1.0
1203.100615,1.0
1203.16088,1.0
1203.221145,1.0
1203.28141,1.0
1203.341675,1.0
1203.40194,1.0
1203.462205,1.0
1203.52247,1.0
1203.582735,1.0
1203.643,1.0
1203.703265,1.0
1203.76353,1.0
1203.823795,1.0
1203.88406,1.0
1203.944325,1.0
1204.00459,1.0
1204.064855,1.0
1204.12512,1.0
1204.185385,1.0
1204.24565,1.0
1204.305915,1.0
1204.36618,1.0
1204.426445,1.0
1204.48671,1.0
1204.546975,1.0
1204.60724,1.0
1204.667505,1.0
1204.72777,1.0
1204.788035,1.0
1204.8483,1.0
1204.908565,1.0
1204.96883,1.0
1205.029095,1.0
1205.08936,1.0
1205.149625,1.0
1205.20989,1.0
1205.270155,1.0
1205.33042,1.0
1205.390685,1.0
1205.45095,1.0
1205.511215,1.0
1205.57148,1.0
1205.631745,1.0
1205.69201,1.0
1205.752275,1.0
1205.81254,1.0
1205.872805,1.0
1205.93307,1.0
1205.993335,1.0
1206.0536,1.0
1206.113865,1.0
1206.17413,1.0
1206.234395,1.0
1206.29466,1.0
1206.354925,1.0
1206.41519,1.0
1206.475455,1.0
1206.53572,1.0
1206.595985,1.0
1206.65625,1.0
1206.716515,1.0
1206.77678,1.0
1206.837045,1.0
1206.89731,1.0
1206.957575,1.0
1207.01784,1.0
1207.078105,1.0
1207.13837,1.0
1207.198635,1.0
1207.2589,1.0
1207.319165,1.0
1207.37943,1.0
1207.439695,1.0
1207.49996,1.0
1207.560225,1.0
1207.62049,1.0
1207.680755,1.0
1207.74102,1.0
1207.801285,1.0
1207.86155,1.0
1207.921815,1.0
1207.98208,1.0
1208.042345,1.0
1208.10261,1.0
1208.162875,1.0
1208.22314,1.0
1208.283405,1.0
1208.34367,1.0
1208.403935,1.0
1208.4642,1.0
1208.524465,1.0
1208.58473,1.0
1208.644995,1.0
1208.70526,1.0
1208.765525,1.0
1208.82579,1.0
1208.886055,1.0
1208.94632,1.0
1209.006585,1.0
1209.06685,1.0
1209.127115,1.0
1209.18738,1.0
1209.247645,1.0
1209.30791,1.0
1209.368175,1.0
1209.42844,1.0
1209.488705,1.0
1209.54897,1.0
1209.609235,1.0
1209.6695,1.0
1209.729765,1.0
1209.79003,1.0
1209.850295,1.0
1209.91056,1.0
1209.970825,1.0
1210.03109,1.0
1210.091355,1.0
1210.15162,1.0
1210.211885,1.0
1210.27215,1.0
1210.332415,1.0
1210.39268,1.0
1210.452945,1.0
1210.51321,1.0
1210.573475,1.0
1210.63374,1.0
1210.694005,1.0
1210.75427,1.0
1210.814535,1.0
1210.8748,1.0
1210.935065,1.0
1210.99533,1.0
1211.055595,1.0
1211.11586,1.0
1211.176125,1.0
1211.23639,1.0
1211.296655,1.0
1211.35692,1.0
1211.417185,1.0
1211.47745,1.0
1211.537715,1.0
1211.59798,1.0
1211.658245,1.0
1211.71851,1.0
1211.778775,1.0
1211.83904,1.0
1211.899305,1.0
1211.95957,1.0
1212.019835,1.0
1212.0801,1.0
1212.140365,1.0
1212.20063,1.0
1212.260895,1.0
1212.32116,1.0
1212.381425,1.0
1212.44169,1.0
1212.501955,1.0
1212.56222,1.0
1212.622485,1.0
1212.68275,1.0
1212.743015,1.0
1212.80328,1.0
1212.863545,1.0
1212.92381,1.0
1212.984075,1.0
1213.04434,1.0
1213.104605,1.0
1213.16487,1.0
1213.225135,1.0
1213.2854,1.0
1213.345665,1.0
1213.40593,1.0
1213.466195,1.0
1213.52646,1.0
1213.586725,1.0
1213.64699,1.0
1213.707255,1.0
1213.76752,1.0
1213.827785,1.0
1213.88805,1.0
1213.948315,1.0
1214.00858,1.0
1214.068845,1.0
1214.12911,1.0
1214.189375,1.0
1214.24964,1.0
1214.309905,1.0
1214.37017,1.0
1214.430435,1.0
1214.4907,1.0
1214.550965,1.0
1214.61123,1.0
1214.671495,1.0
1214.73176,1.0
1214.792025,1.0
1214.85229,1.0
1214.912555,1.0
1214.97282,1.0
1215.033085,1.0
1215.09335,1.0
1215.153615,1.0
1215.21388,1.0
1215.274145,1.0
1215.33441,1.0
1215.394675,1.0
1215.45494,1.0
1215.515205,1.0
1215.57547,1.0
1215.635735,1.0
1215.696,1.0
1215.756265,1.0
1215.81653,1.0
1215.876795,1.0
1215.93706,1.0
1215.997325,1.0
1216.05759,1.0
1216.117855,1.0
1216.17812,1.0
1216.238385,1.0
1216.29865,1.0
1216.358915,1.0
1216.41918,1.0
1216.479445,1.0
1216.53971,1.0
1216.599975,1.0
1216.66024,1.0
1216.720505,1.0
1216.78077,1.0
1216.841035,1.0
1216.9013,1.0
1216.961565,1.0
1217.02183,1.0
1217.082095,1.0
1217.14236,1.0
1217.202625,1.0
1217.26289,1.0
1217.323155,1.0
1217.38342,1.0
1217.443685,1.0
1217.50395,1.0
1217.564215,1.0
1217.62448,1.0
1217.684745,1.0
1217.74501,1.0
1217.805275,1.0
1217.86554,1.0
1217.925805,1.0
1217.98607,1.0
1218.046335,1.0
1218.1066,1.0
1218.166865,1.0
1218.22713,1.0
1218.287395,1.0
1218.34766,1.0
1218.407925,1.0
1218.46819,1.0
1218.528455,1.0
1218.58872,1.0
1218.648985,1.0
1218.70925,1.0
1218.769515,1.0
1218.82978,1.0
1218.890045,1.0
1218.95031,1.0
1219.010575,1.0
1219.07084,1.0
1219.131105,1.0
1219.19137,1.0
1219.251635,1.0
1219.3119,1.0
1219.372165,1.0
1219.43243,1.0
1219.492695,1.0
1219.55296,1.0
1219.613225,1.0
1219.67349,1.0
1219.733755,1.0
1219.79402,1.0
1219.854285,1.0
1219.91455,1.0
1219.974815,1.0
1220.03508,1.0
1220.095345,1.0
1220.15561,1.0
1220.215875,1.0
1220.27614,1.0
1220.336405,1.0
1220.39667,1.0
1220.456935,1.0
1220.5172,1.0
1220.577465,1.0
1220.63773,1.0
1220.697995,1.0
1220.75826,1.0
1220.818525,1.0
1220.87879,1.0
1220.939055,1.0
1220.99932,1.0
1221.059585,1.0
1221.11985,1.0
1221.180115,1.0
1221.24038,1.0
1221.300645,1.0
1221.36091,1.0
1221.421175,1.0
1221.48144,1.0
1221.541705,1.0
1221.60197,1.0
1221.662235,1.0
1221.7225,1.0
1221.782765,1.0
1221.84303,1.0
1221.903295,1.0
1221.96356,1.0
1222.023825,1.0
1222.08409,1.0
1222.144355,1.0
1222.20462,1.0
1222.264885,1.0
1222.32515,1.0
1222.385415,1.0
1222.44568,1.0
1222.505945,1.0
1222.56621,1.0
1222.626475,1.0
1222.68674,1.0
1222.747005,1.0
1222.80727,1.0
1222.867535,1.0
1222.9278,1.0
1222.988065,1.0
1223.04833,1.0
1223.108595,1.0
1223.16886,1.0
1223.229125,1.0
1223.28939,1.0
1223.349655,1.0
1223.40992,1.0
1223.470185,1.0
1223.53045,1.0
1223.590715,1.0
1223.65098,1.0
1223.711245,1.0
1223.77151,1.0
1223.831775,1.0
1223.89204,1.0
1223.952305,1.0
1224.01257,1.0
1224.072835,1.0
1224.1331,1.0
1224.193365,1.0
1224.25363,1.0
1224.313895,1.0
1224.37416,1.0
1224.434425,1.0
1224.49469,1.0
1224.554955,1.0
1224.61522,1.0
1224.675485,1.0
1224.73575,1.0
1224.796015,1.0
1224.85628,1.0
1224.916545,1.0
1224.97681,1.0
1225.037075,1.0
1225.09734,1.0
1225.157605,1.0
1225.21787,1.0
1225.278135,1.0
1225.3384,1.0
1225.398665,1.0
1225.45893,1.0
1225.519195,1.0
1225.57946,1.0
1225.639725,1.0
1225.69999,1.0
1225.760255,1.0
1225.82052,1.0
1225.880785,1.0
1225.94105,1.0
1226.001315,1.0
1226.06158,1.0
1226.121845,1.0
1226.18211,1.0
1226.242375,1.0
1226.30264,1.0
1226.362905,1.0
1226.42317,1.0
1226.483435,1.0
1226.5437,1.0
1226.603965,1.0
1226.66423,1.0
1226.724495,1.0
1226.78476,1.0
1226.845025,1.0
1226.90529,1.0
1226.965555,1.0
1227.02582,1.0
1227.086085,1.0
1227.14635,1.0
1227.206615,1.0
1227.26688,1.0
1227.327145,1.0
1227.38741,1.0
1227.447675,1.0
1227.50794,1.0
1227.568205,1.0
1227.62847,1.0
1227.688735,1.0
1227.749,1.0
1227.809265,1.0
1227.86953,1.0
1227.929795,1.0
1227.99006,1.0
1228.050325,1.0
1228.11059,1.0
1228.170855,1.0
1228.23112,1.0
1228.291385,1.0
1228.35165,1.0
1228.411915,1.0
1228.47218,1.0
1228.532445,1.0
1228.59271,1.0
1228.652975,1.0
1228.71324,1.0
1228.773505,1.0
1228.83377,1.0
1228.894035,1.0
1228.9543,1.0
1229.014565,1.0
1229.07483,1.0
1229.135095,1.0
1229.19536,1.0
1229.255625,1.0
1229.31589,1.0
1229.376155,1.0
1229.43642,1.0
1229.496685,1.0
1229.55695,1.0
1229.617215,1.0
1229.67748,1.0
1229.737745,1.0
1229.79801,1.0
1229.858275,1.0
1229.91854,1.0
1229.978805,1.0
1230.03907,1.0
1230.099335,1.0
1230.1596,1.0
1230.219865,1.0
1230.28013,1.0
1230.340395,1.0
1230.40066,1.0
1230.460925,1.0
1230.52119,1.0
1230.581455,1.0
1230.64172,1.0
1230.701985,1.0
1230.76225,1.0
1230.822515,1.0
1230.88278,1.0
1230.943045,1.0
1231.00331,1.0
1231.063575,1.0
1231.12384,1.0
1231.184105,1.0
1231.24437,1.0
1231.304635,1.0
1231.3649,1.0
1231.425165,1.0
1231.48543,1.0
1231.545695,1.0
1231.60596,1.0
1231.666225,1.0
1231.72649,1.0
1231.786755,1.0
1231.84702,1.0
1231.907285,1.0
1231.96755,1.0
1232.027815,1.0
1232.08808,1.0
1232.148345,1.0
1232.20861,1.0
1232.268875,1.0
1232.32914,1.0
1232.389405,1.0
1232.44967,1.0
1232.509935,1.0
1232.5702,1.0
1232.630465,1.0
1232.69073,1.0
1232.750995,1.0
1232.81126,1.0
1232.871525,1.0
1232.93179,1.0
1232.992055,1.0
1233.05232,1.0
1233.112585,1.0
1233.17285,1.0
1233.233115,1.0
1233.29338,1.0
1233.353645,1.0
1233.41391,1.0
1233.474175,1.0
1233.53444,1.0
1233.594705,1.0
1233.65497,1.0
1233.715235,1.0
1233.7755,1.0
1233.835765,1.0
1233.89603,1.0
1233.956295,1.0
1234.01656,1.0
1234.076825,1.0
1234.13709,1.0
1234.197355,1.0
1234.25762,1.0
1234.317885,1.0
1234.37815,1.0
1234.438415,1.0
1234.49868,1.0
1234.558945,1.0
1234.61921,1.0
1234.679475,1.0
1234.73974,1.0
1234.800005,1.0
1234.86027,1.0
1234.920535,1.0
1234.9808,1.0
1235.041065,1.0
1235.10133,1.0
1235.161595,1.0
1235.22186,1.0
1235.282125,1.0
1235.34239,1.0
1235.402655,1.0
1235.46292,1.0
1235.523185,1.0
1235.58345,1.0
1235.643715,1.0
1235.70398,1.0
1235.764245,1.0
1235.82451,1.0
1235.884775,1.0
1235.94504,1.0
1236.005305,1.0
1236.06557,1.0
1236.125835,1.0
1236.1861,1.0
1236.246365,1.0
1236.30663,1.0
1236.366895,1.0
1236.42716,1.0
1236.487425,1.0
1236.54769,1.0
1236.607955,1.0
1236.66822,1.0
1236.728485,1.0
1236.78875,1.0
1236.849015,1.0
1236.90928,1.0
1236.969545,1.0
1237.02981,1.0
1237.090075,1.0
1237.15034,1.0
1237.210605,1.0
1237.27087,1.0
1237.331135,1.0
1237.3914,1.0
1237.451665,1.0
1237.51193,1.0
1237.572195,1.0
1237.63246,1.0
1237.692725,1.0
1237.75299,1.0
1237.813255,1.0
1237.87352,1.0
1237.933785,1.0
1237.99405,1.0
1238.054315,1.0
1238.11458,1.0
1238.174845,1.0
1238.23511,1.0
1238.295375,1.0
1238.35564,1.0
1238.415905,1.0
1238.47617,1.0
1238.536435,1.0
1238.5967,1.0
1238.656965,1.0
1238.71723,1.0
1238.777495,1.0
1238.83776,1.0
1238.898025,1.0
1238.95829,1.0
1239.018555,1.0
1239.07882,1.0
1239.139085,1.0
1239.19935,1.0
1239.259615,1.0
1239.31988,1.0
1239.380145,1.0
1239.44041,1.0
1239.500675,1.0
1239.56094,1.0
1239.621205,1.0
1239.68147,1.0
1239.741735,1.0
1239.802,1.0
1239.862265,1.0
1239.92253,1.0
1239.982795,1.0
1240.04306,1.0
1240.103325,1.0
1240.16359,1.0
1240.223855,1.0
1240.28412,1.0
1240.344385,1.0
1240.40465,1.0
1240.464915,1.0
1240.52518,1.0
1240.585445,1.0
1240.64571,1.0
1240.705975,1.0
1240.76624,1.0
1240.826505,1.0
1240.88677,1.0
1240.947035,1.0
1241.0073,1.0
1241.067565,1.0
1241.12783,1.0
1241.188095,1.0
1241.24836,1.0
1241.308625,1.0
1241.36889,1.0
1241.429155,1.0
1241.48942,1.0
1241.549685,1.0
1241.60995,1.0
1241.670215,1.0
1241.73048,1.0
1241.790745,1.0
1241.85101,1.0
1241.911275,1.0
1241.97154,1.0
1242.031805,1.0
1242.09207,1.0
1242.152335,1.0
1242.2126,1.0
1242.272865,1.0
1242.33313,1.0
1242.393395,1.0
1242.45366,1.0
1242.513925,1.0
1242.57419,1.0
1242.634455,1.0
1242.69472,1.0
1242.754985,1.0
1242.81525,1.0
1242.875515,1.0
1242.93578,1.0
1242.996045,1.0
1243.05631,1.0
1243.116575,1.0
1243.17684,1.0
1243.237105,1.0
1243.29737,1.0
1243.357635,1.0
1243.4179,1.0
1243.478165,1.0
1243.53843,1.0
1243.598695,1.0
1243.65896,1.0
1243.719225,1.0
1243.77949,1.0
1243.839755,1.0
1243.90002,1.0
1243.960285,1.0
1244.02055,1.0
1244.080815,1.0
1244.14108,1.0
1244.201345,1.0
1244.26161,1.0
1244.321875,1.0
1244.38214,1.0
1244.442405,1.0
1244.50267,1.0
1244.562935,1.0
1244.6232,1.0
1244.683465,1.0
1244.74373,1.0
1244.803995,1.0
1244.86426,1.0
1244.924525,1.0
1244.98479,1.0
1245.045055,1.0
1245.10532,1.0
1245.165585,1.0
1245.22585,1.0
1245.286115,1.0
1245.34638,1.0
1245.406645,1.0
1245.46691,1.0
1245.527175,1.0
1245.58744,1.0
1245.647705,1.0
1245.70797,1.0
1245.768235,1.0
1245.8285,1.0
1245.888765,1.0
1245.94903,1.0
1246.009295,1.0
1246.06956,1.0
1246.129825,1.0
1246.19009,1.0
1246.250355,1.0
1246.31062,1.0
1246.370885,1.0
1246.43115,1.0
1246.491415,1.0
1246.55168,1.0
1246.611945,1.0
1246.67221,1.0
1246.732475,1.0
1246.79274,1.0
1246.853005,1.0
1246.91327,1.0
1246.973535,1.0
1247.0338,1.0
1247.094065,1.0
1247.15433,1.0
1247.214595,1.0
1247.27486,1.0
1247.335125,1.0
1247.39539,1.0
1247.455655,1.0
1247.51592,1.0
1247.576185,1.0
1247.63645,1.0
1247.696715,1.0
1247.75698,1.0
1247.817245,1.0
1247.87751,1.0
1247.937775,1.0
1247.99804,1.0
1248.058305,1.0
1248.11857,1.0
1248.178835,1.0
1248.2391,1.0
1248.299365,1.0
1248.35963,1.0
1248.419895,1.0
1248.48016,1.0
1248.540425,1.0
1248.60069,1.0
1248.660955,1.0
1248.72122,1.0
1248.781485,1.0
1248.84175,1.0
1248.902015,1.0
1248.96228,1.0
1249.022545,1.0
1249.08281,1.0
1249.143075,1.0
1249.20334,1.0
1249.263605,1.0
1249.32387,1.0
1249.384135,1.0
1249.4444,1.0
1249.504665,1.0
1249.56493,1.0
1249.625195,1.0
1249.68546,1.0
1249.745725,1.0
1249.80599,1.0
1249.866255,1.0
1249.92652,1.0
1249.986785,1.0
1250.04705,1.0
1250.107315,1.0
1250.16758,1.0
1250.227845,1.0
1250.28811,1.0
1250.348375,1.0
1250.40864,1.0
1250.468905,1.0
1250.52917,1.0
1250.589435,1.0
1250.6497,1.0
1250.709965,1.0
1250.77023,1.0
1250.830495,1.0
1250.89076,1.0
1250.951025,1.0
1251.01129,1.0
1251.071555,1.0
1251.13182,1.0
1251.192085,1.0
1251.25235,1.0
1251.312615,1.0
1251.37288,1.0
1251.433145,1.0
1251.49341,1.0
1251.553675,1.0
1251.61394,1.0
1251.674205,1.0
1251.73447,1.0
1251.794735,1.0
1251.855,1.0
1251.915265,1.0
1251.97553,1.0
1252.035795,1.0
1252.09606,1.0
1252.156325,1.0
1252.21659,1.0
1252.276855,1.0
1252.33712,1.0
1252.397385,1.0
1252.45765,1.0
1252.517915,1.0
1252.57818,1.0
1252.638445,1.0
1252.69871,1.0
1252.758975,1.0
1252.81924,1.0
1252.879505,1.0
1252.93977,1.0
1253.000035,1.0
1253.0603,1.0
1253.120565,1.0
1253.18083,1.0
1253.241095,1.0
1253.30136,1.0
1253.361625,1.0
1253.42189,1.0
1253.482155,1.0
1253.54242,1.0
1253.602685,1.0
1253.66295,1.0
1253.723215,1.0
1253.78348,1.0
1253.843745,1.0
1253.90401,1.0
1253.964275,1.0
1254.02454,1.0
1254.084805,1.0
1254.14507,1.0
1254.205335,1.0
1254.2656,1.0
1254.325865,1.0
1254.38613,1.0
1254.446395,1.0
1254.50666,1.0
1254.566925,1.0
1254.62719,1.0
1254.687455,1.0
1254.74772,1.0
1254.807985,1.0
1254.86825,1.0
1254.928515,1.0
1254.98878,1.0
1255.049045,1.0
1255.10931,1.0
1255.169575,1.0
1255.22984,1.0
1255.290105,1.0
1255.35037,1.0
1255.410635,1.0
1255.4709,1.0
1255.531165,1.0
1255.59143,1.0
1255.651695,1.0
1255.71196,1.0
1255.772225,1.0
1255.83249,1.0
1255.892755,1.0
1255.95302,1.0
1256.013285,1.0
1256.07355,1.0
1256.133815,1.0
1256.19408,1.0
1256.254345,1.0
1256.31461,1.0
1256.374875,1.0
1256.43514,1.0
1256.495405,1.0
1256.55567,1.0
1256.615935,1.0
1256.6762,1.0
1256.736465,1.0
1256.79673,1.0
1256.856995,1.0
1256.91726,1.0
1256.977525,1.0
1257.03779,1.0
1257.098055,1.0
1257.15832,1.0
1257.218585,1.0
1257.27885,1.0
1257.339115,1.0
1257.39938,1.0
1257.459645,1.0
1257.51991,1.0
1257.580175,1.0
1257.64044,1.0
1257.700705,1.0
1257.76097,1.0
1257.821235,1.0
1257.8815,1.0
1257.941765,1.0
1258.00203,1.0
1258.062295,1.0
1258.12256,1.0
1258.182825,1.0
1258.24309,1.0
1258.303355,1.0
1258.36362,1.0
1258.423885,1.0
1258.48415,1.0
1258.544415,1.0
