nu,[1](Z)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1660.902587,0.9267745007684745
1660.962852,0.9249033809059156
1661.023117,0.9193760918747022
1661.083382,0.9193760918747022
1661.143647,0.9230674225167713
1661.203912,0.9267745007684745
1661.264177,0.9267745007684745
1661.324442,0.9249033809059156
1661.384707,0.9230674225167713
1661.444972,0.9249033809059156
1661.505237,0.9267745007684745
1661.565502,0.9267745007684745
1661.625767,0.9267745007684745
1661.686032,0.9267745007684745
1661.746297,0.92861783244504
1661.806562,0.92861783244504
1661.866827,0.9267745007684745
1661.927091,0.9249033809059156
1661.987356,0.9230674225167713
1662.047621,0.9249033809059156
1662.107886,0.9304964668050013
1662.168151,0.9323472013804258
1662.228416,0.92861783244504
1662.288681,0.9249033809059156
1662.348946,0.92861783244504
1662.409211,1.0
1662.469476,1.0
1662.529741,1.0
1662.590006,0.92861783244504
1662.650271,0.9249033809059156
1662.710536,0.9230674225167713
1662.770801,0.9212037870937856
1662.831066,0.9230674225167713
1662.891331,0.92861783244504
1662.951596,0.9304964668050013
1663.011861,0.9323472013804258
1663.072126,1.0
1663.132391,1.0
1663.192656,1.0
1663.252921,1.0
1663.313186,1.0
1663.373451,1.0
1663.433716,1.0
1663.493981,1.0
1663.554246,1.0
1663.614511,1.0
1663.674776,1.0
1663.735041,1.0
1663.795306,1.0
1663.855571,1.0
1663.915836,1.0
1663.976101,1.0
1664.036366,1.0
1664.096631,1.0
1664.156896,1.0
1664.217161,1.0
1664.277426,1.0
1664.33769,1.0
1664.397955,1.0
1664.45822,1.0
1664.518485,1.0
1664.57875,1.0
1664.639015,1.0
1664.69928,1.0
1664.759545,1.0
1664.81981,1.0
1664.880075,1.0
1664.94034,1.0
1665.000605,1.0
1665.06087,1.0
1665.121135,1.0
1665.1814,1.0
1665.241665,1.0
1665.30193,1.0
1665.362195,1.0
1665.42246,1.0
1665.482725,1.0
1665.54299,1.0
1665.603255,1.0
1665.66352,1.0
1665.723785,1.0
1665.78405,1.0
1665.844315,1.0
1665.90458,1.0
1665.964845,1.0
1666.02511,1.0
1666.085375,1.0
1666.14564,1.0
1666.205905,1.0
1666.26617,1.0
1666.326435,1.0
1666.3867,1.0
1666.446965,1.0
1666.50723,1.0
1666.567495,1.0
1666.62776,1.0
1666.688025,1.0
1666.748289,1.0
1666.808554,1.0
1666.868819,1.0
1666.929084,1.0
1666.989349,1.0
1667.049614,1.0
1667.109879,1.0
1667.170144,1.0
1667.230409,1.0
1667.290674,1.0
1667.350939,1.0
1667.411204,1.0
1667.471469,1.0
1667.531734,1.0
1667.591999,1.0
1667.652264,1.0
1667.712529,1.0
1667.772794,1.0
1667.833059,1.0
1667.893324,1.0
1667.953589,1.0
1668.013854,1.0
1668.074119,1.0
1668.134384,1.0
1668.194649,1.0
1668.254914,1.0
1668.315179,1.0
1668.375444,1.0
1668.435709,1.0
1668.495974,1.0
1668.556239,1.0
1668.616504,1.0
1668.676769,1.0
1668.737034,1.0
1668.797299,1.0
1668.857564,1.0
1668.917829,1.0
1668.978094,1.0
1669.038359,1.0
1669.098623,1.0
1669.158888,1.0
1669.219153,1.0
1669.279418,1.0
1669.339683,1.0
1669.399948,1.0
1669.460213,1.0
1669.520478,1.0
1669.580743,1.0
1669.641008,1.0
1669.701273,1.0
1669.761538,1.0
1669.821803,1.0
1669.882068,1.0
1669.942333,1.0
1670.002598,1.0
1670.062863,1.0
1670.123128,1.0
1670.183393,1.0
1670.243658,1.0
1670.303923,1.0
1670.364188,1.0
1670.424453,1.0
1670.484718,1.0
1670.544983,1.0
1670.605248,1.0
1670.665513,1.0
1670.725778,1.0
1670.786043,1.0
1670.846308,1.0
1670.906573,1.0
1670.966838,1.0
1671.027103,1.0
1671.087368,1.0
1671.147633,1.0
1671.207898,1.0
1671.268163,1.0
1671.328428,1.0
1671.388693,1.0
1671.448958,1.0
1671.509222,1.0
1671.569487,1.0
1671.629752,1.0
1671.690017,1.0
1671.750282,1.0
1671.810547,1.0
1671.870812,1.0
1671.931077,1.0
1671.991342,1.0
1672.051607,1.0
1672.111872,1.0
1672.172137,1.0
1672.232402,1.0
1672.292667,1.0
1672.352932,1.0
1672.413197,1.0
1672.473462,1.0
1672.533727,1.0
1672.593992,1.0
1672.654257,1.0
1672.714522,1.0
1672.774787,1.0
1672.835052,1.0
1672.895317,1.0
1672.955582,1.0
1673.015847,1.0
1673.076112,1.0
1673.136377,1.0
1673.196642,1.0
1673.256907,1.0
1673.317172,1.0
1673.377437,1.0
1673.437702,1.0
1673.497967,1.0
1673.558232,1.0
1673.618497,1.0
1673.678762,1.0
1673.739027,1.0
1673.799292,1.0
1673.859557,1.0
1673.919821,1.0
1673.980086,1.0
1674.040351,1.0
1674.100616,1.0
1674.160881,1.0
1674.221146,1.0
1674.281411,1.0
1674.341676,1.0
1674.401941,1.0
1674.462206,1.0
1674.522471,1.0
1674.582736,1.0
1674.643001,1.0
1674.703266,1.0
1674.763531,1.0
1674.823796,1.0
1674.884061,1.0
1674.944326,1.0
1675.004591,1.0
1675.064856,1.0
1675.125121,1.0
1675.185386,1.0
1675.245651,1.0
1675.305916,1.0
1675.366181,1.0
1675.426446,1.0
1675.486711,1.0
1675.546976,1.0
1675.607241,1.0
1675.667506,1.0
1675.727771,1.0
1675.788036,1.0
1675.848301,1.0
1675.908566,1.0
1675.968831,1.0
1676.029096,1.0
1676.089361,1.0
1676.149626,1.0
1676.209891,1.0
1676.270155,1.0
1676.33042,1.0
1676.390685,1.0
1676.45095,1.0
1676.511215,1.0
1676.57148,1.0
1676.631745,1.0
1676.69201,1.0
1676.752275,1.0
1676.81254,1.0
1676.872805,1.0
1676.93307,1.0
1676.993335,1.0
1677.0536,1.0
1677.113865,1.0
1677.17413,1.0
1677.234395,1.0
1677.29466,1.0
1677.354925,1.0
1677.41519,1.0
1677.475455,1.0
1677.53572,1.0
1677.595985,1.0
1677.65625,1.0
1677.716515,1.0
1677.77678,1.0
1677.837045,1.0
1677.89731,1.0
1677.957575,1.0
1678.01784,1.0
1678.078105,1.0
1678.13837,1.0
1678.198635,1.0
1678.2589,1.0
1678.319165,1.0
1678.37943,1.0
1678.439695,1.0
1678.49996,1.0
1678.560225,1.0
1678.62049,1.0
1678.680754,1.0
1678.741019,1.0
1678.801284,1.0
1678.861549,1.0
1678.921814,1.0
1678.982079,1.0
1679.042344,1.0
1679.102609,1.0
1679.162874,1.0
1679.223139,1.0
1679.283404,1.0
1679.343669,1.0
1679.403934,1.0
1679.464199,1.0
1679.524464,1.0
1679.584729,1.0
1679.644994,1.0
1679.705259,1.0
1679.765524,1.0
1679.825789,1.0
1679.886054,1.0
1679.946319,1.0
1680.006584,1.0
1680.066849,1.0
1680.127114,1.0
1680.187379,1.0
1680.247644,1.0
1680.307909,1.0
1680.368174,1.0
1680.428439,1.0
1680.488704,1.0
1680.548969,1.0
1680.609234,1.0
1680.669499,1.0
1680.729764,1.0
1680.790029,1.0
1680.850294,1.0
1680.910559,1.0
1680.970824,1.0
1681.031089,1.0
1681.091353,1.0
1681.151618,1.0
1681.211883,1.0
1681.272148,1.0
1681.332413,1.0
1681.392678,1.0
1681.452943,1.0
1681.513208,1.0
1681.573473,1.0
1681.633738,1.0
1681.694003,1.0
1681.754268,1.0
1681.814533,1.0
1681.874798,1.0
1681.935063,1.0
1681.995328,1.0
1682.055593,1.0
1682.115858,1.0
1682.176123,1.0
1682.236388,1.0
1682.296653,1.0
1682.356918,1.0
1682.417183,1.0
1682.477448,1.0
1682.537713,1.0
1682.597978,1.0
1682.658243,1.0
1682.718508,1.0
1682.778773,1.0
1682.839038,1.0
1682.899303,1.0
1682.959568,1.0
1683.019833,1.0
1683.080098,1.0
1683.140363,1.0
1683.200628,1.0
1683.260893,1.0
1683.321158,1.0
1683.381423,1.0
1683.441687,1.0
1683.501952,1.0
1683.562217,1.0
1683.622482,1.0
1683.682747,1.0
1683.743012,1.0
1683.803277,1.0
1683.863542,1.0
1683.923807,1.0
1683.984072,1.0
1684.044337,1.0
1684.104602,1.0
1684.164867,1.0
1684.225132,1.0
1684.285397,1.0
1684.345662,1.0
1684.405927,1.0
1684.466192,1.0
1684.526457,1.0
1684.586722,1.0
1684.646987,1.0
1684.707252,1.0
1684.767517,1.0
1684.827782,0.9212037870937856
1684.888047,1.0
1684.948312,1.0
1685.008577,1.0
1685.068842,1.0
1685.129107,1.0
1685.189372,1.0
1685.249637,1.0
1685.309902,1.0
1685.370167,1.0
1685.430432,1.0
1685.490697,1.0
1685.550962,1.0
1685.611227,1.0
1685.671492,1.0
1685.731757,1.0
1685.792022,1.0
1685.852286,1.0
1685.912551,1.0
1685.972816,1.0
1686.033081,1.0
1686.093346,1.0
1686.153611,1.0
1686.213876,1.0
1686.274141,1.0
1686.334406,1.0
1686.394671,1.0
1686.454936,1.0
1686.515201,1.0
1686.575466,1.0
1686.635731,1.0
1686.695996,1.0
1686.756261,1.0
1686.816526,1.0
1686.876791,1.0
1686.937056,1.0
1686.997321,1.0
1687.057586,1.0
1687.117851,1.0
1687.178116,1.0
1687.238381,1.0
1687.298646,1.0
1687.358911,1.0
1687.419176,1.0
1687.479441,1.0
1687.539706,1.0
1687.599971,1.0
1687.660236,1.0
1687.720501,1.0
1687.780766,1.0
1687.841031,1.0
1687.901296,1.0
1687.961561,1.0
1688.021826,1.0
1688.082091,1.0
1688.142356,1.0
1688.20262,1.0
1688.262885,1.0
1688.32315,1.0
1688.383415,1.0
1688.44368,1.0
1688.503945,1.0
1688.56421,1.0
1688.624475,1.0
1688.68474,1.0
1688.745005,1.0
1688.80527,1.0
1688.865535,1.0
1688.9258,1.0
1688.986065,1.0
1689.04633,1.0
1689.106595,1.0
1689.16686,1.0
1689.227125,1.0
1689.28739,1.0
1689.347655,1.0
1689.40792,1.0
1689.468185,1.0
1689.52845,1.0
1689.588715,1.0
1689.64898,1.0
1689.709245,1.0
1689.76951,1.0
1689.829775,1.0
1689.89004,1.0
1689.950305,1.0
1690.01057,1.0
1690.070835,1.0
1690.1311,1.0
1690.191365,1.0
1690.25163,1.0
1690.311895,1.0
1690.37216,1.0
1690.432425,1.0
1690.49269,1.0
1690.552955,1.0
1690.613219,1.0
1690.673484,1.0
1690.733749,1.0
1690.794014,1.0
1690.854279,1.0
1690.914544,1.0
1690.974809,1.0
1691.035074,1.0
1691.095339,1.0
1691.155604,1.0
1691.215869,1.0
1691.276134,1.0
1691.336399,1.0
1691.396664,1.0
1691.456929,1.0
1691.517194,1.0
1691.577459,1.0
1691.637724,1.0
1691.697989,1.0
1691.758254,1.0
1691.818519,1.0
1691.878784,1.0
1691.939049,1.0
1691.999314,1.0
1692.059579,1.0
1692.119844,1.0
1692.180109,1.0
1692.240374,1.0
1692.300639,1.0
1692.360904,1.0
1692.421169,1.0
1692.481434,1.0
1692.541699,1.0
1692.601964,1.0
1692.662229,1.0
1692.722494,1.0
1692.782759,1.0
1692.843024,1.0
1692.903289,1.0
1692.963554,1.0
1693.023818,1.0
1693.084083,1.0
1693.144348,1.0
1693.204613,1.0
1693.264878,1.0
1693.325143,1.0
1693.385408,1.0
1693.445673,1.0
1693.505938,1.0
1693.566203,1.0
1693.626468,1.0
1693.686733,1.0
1693.746998,1.0
1693.807263,1.0
1693.867528,1.0
1693.927793,1.0
1693.988058,1.0
1694.048323,1.0
1694.108588,1.0
1694.168853,1.0
1694.229118,1.0
1694.289383,1.0
1694.349648,1.0
1694.409913,1.0
1694.470178,1.0
1694.530443,1.0
1694.590708,1.0
1694.650973,1.0
1694.711238,1.0
1694.771503,1.0
1694.831768,1.0
1694.892033,1.0
1694.952298,1.0
1695.012563,1.0
1695.072828,1.0
1695.133093,1.0
1695.193358,1.0
1695.253623,1.0
1695.313888,1.0
1695.374152,1.0
1695.434417,1.0
1695.494682,1.0
1695.554947,1.0
1695.615212,1.0
1695.675477,1.0
1695.735742,1.0
1695.796007,0.9323472013804258
1695.856272,0.9083877082963276
1695.916537,0.8993437035001578
1695.976802,0.9230674225167713
1696.037067,1.0
1696.097332,1.0
1696.157597,1.0
1696.217862,1.0
1696.278127,1.0
1696.338392,1.0
1696.398657,1.0
1696.458922,1.0
1696.519187,1.0
1696.579452,1.0
1696.639717,1.0
1696.699982,1.0
1696.760247,1.0
1696.820512,1.0
1696.880777,1.0
1696.941042,1.0
1697.001307,1.0
1697.061572,1.0
1697.121837,1.0
1697.182102,1.0
1697.242367,1.0
1697.302632,1.0
1697.362897,1.0
1697.423162,1.0
1697.483427,1.0
1697.543692,1.0
1697.603957,1.0
1697.664222,1.0
1697.724487,1.0
1697.784751,1.0
1697.845016,1.0
1697.905281,1.0
1697.965546,1.0
1698.025811,1.0
1698.086076,1.0
1698.146341,1.0
1698.206606,1.0
1698.266871,1.0
1698.327136,1.0
1698.387401,1.0
1698.447666,1.0
1698.507931,1.0
1698.568196,1.0
1698.628461,1.0
1698.688726,1.0
1698.748991,1.0
1698.809256,1.0
1698.869521,1.0
1698.929786,1.0
1698.990051,1.0
1699.050316,1.0
1699.110581,1.0
1699.170846,1.0
1699.231111,1.0
1699.291376,1.0
1699.351641,1.0
1699.411906,1.0
1699.472171,1.0
1699.532436,1.0
1699.592701,1.0
1699.652966,1.0
1699.713231,1.0
1699.773496,1.0
1699.833761,0.9304964668050013
1699.894026,0.9175511053047506
1699.954291,0.9212037870937856
1700.014556,0.9323472013804258
1700.074821,1.0
1700.135086,1.0
1700.19535,1.0
1700.255615,1.0
1700.31588,1.0
1700.376145,1.0
1700.43641,0.9304964668050013
1700.496675,0.92861783244504
1700.55694,1.0
1700.617205,1.0
1700.67747,1.0
1700.737735,1.0
1700.798,1.0
1700.858265,1.0
1700.91853,1.0
1700.978795,1.0
1701.03906,1.0
1701.099325,1.0
1701.15959,1.0
1701.219855,1.0
1701.28012,1.0
1701.340385,1.0
1701.40065,1.0
1701.460915,1.0
1701.52118,1.0
1701.581445,1.0
1701.64171,1.0
1701.701975,1.0
1701.76224,1.0
1701.822505,1.0
1701.88277,1.0
1701.943035,1.0
1702.0033,1.0
1702.063565,1.0
1702.12383,1.0
1702.184095,1.0
1702.24436,1.0
1702.304625,1.0
1702.36489,1.0
1702.425155,1.0
1702.48542,1.0
1702.545684,1.0
1702.605949,1.0
1702.666214,1.0
1702.726479,1.0
1702.786744,1.0
1702.847009,1.0
1702.907274,1.0
1702.967539,1.0
1703.027804,1.0
1703.088069,1.0
1703.148334,1.0
1703.208599,1.0
1703.268864,1.0
1703.329129,1.0
1703.389394,1.0
1703.449659,1.0
1703.509924,1.0
1703.570189,1.0
1703.630454,1.0
1703.690719,1.0
1703.750984,1.0
1703.811249,1.0
1703.871514,1.0
1703.931779,1.0
1703.992044,1.0
1704.052309,1.0
1704.112574,1.0
1704.172839,1.0
1704.233104,1.0
1704.293369,1.0
1704.353634,1.0
1704.413899,1.0
1704.474164,1.0
1704.534429,1.0
1704.594694,1.0
1704.654959,1.0
1704.715224,1.0
1704.775489,1.0
1704.835754,1.0
1704.896019,1.0
1704.956283,1.0
1705.016548,1.0
1705.076813,1.0
1705.137078,1.0
1705.197343,1.0
1705.257608,1.0
1705.317873,1.0
1705.378138,1.0
1705.438403,1.0
1705.498668,1.0
1705.558933,1.0
1705.619198,1.0
1705.679463,1.0
1705.739728,1.0
1705.799993,1.0
1705.860258,1.0
1705.920523,1.0
1705.980788,1.0
1706.041053,1.0
1706.101318,1.0
1706.161583,1.0
1706.221848,1.0
1706.282113,1.0
1706.342378,1.0
1706.402643,1.0
1706.462908,1.0
1706.523173,1.0
1706.583438,1.0
1706.643703,1.0
1706.703968,1.0
1706.764233,1.0
1706.824498,1.0
1706.884763,1.0
1706.945028,1.0
1707.005293,1.0
1707.065558,1.0
1707.125823,1.0
1707.186088,1.0
1707.246353,1.0
1707.306618,1.0
1707.366882,1.0
1707.427147,1.0
1707.487412,1.0
1707.547677,1.0
1707.607942,1.0
1707.668207,1.0
1707.728472,1.0
1707.788737,1.0
1707.849002,1.0
1707.909267,1.0
1707.969532,1.0
1708.029797,1.0
1708.090062,1.0
1708.150327,1.0
1708.210592,1.0
1708.270857,1.0
1708.331122,1.0
1708.391387,1.0
1708.451652,1.0
1708.511917,1.0
1708.572182,1.0
1708.632447,1.0
1708.692712,1.0
1708.752977,1.0
1708.813242,1.0
1708.873507,1.0
1708.933772,1.0
1708.994037,1.0
1709.054302,1.0
1709.114567,1.0
1709.174832,1.0
1709.235097,1.0
1709.295362,1.0
1709.355627,1.0
1709.415892,1.0
1709.476157,1.0
1709.536422,1.0
1709.596687,1.0
1709.656952,1.0
1709.717216,1.0
1709.777481,1.0
1709.837746,1.0
1709.898011,0.9323472013804258
1709.958276,0.9267745007684745
1710.018541,0.9304964668050013
1710.078806,1.0
1710.139071,1.0
1710.199336,1.0
1710.259601,1.0
1710.319866,1.0
1710.380131,1.0
1710.440396,1.0
1710.500661,1.0
1710.560926,1.0
1710.621191,0.9323472013804258
1710.681456,0.9267745007684745
1710.741721,0.9304964668050013
1710.801986,1.0
1710.862251,1.0
1710.922516,0.9323472013804258
1710.982781,1.0
1711.043046,1.0
1711.103311,1.0
1711.163576,0.9323472013804258
1711.223841,0.9304964668050013
1711.284106,0.9304964668050013
1711.344371,0.9304964668050013
1711.404636,0.9267745007684745
1711.464901,0.9267745007684745
1711.525166,0.9304964668050013
1711.585431,0.9323472013804258
1711.645696,0.9267745007684745
1711.705961,0.9249033809059156
1711.766226,0.9304964668050013
1711.826491,1.0
1711.886756,1.0
1711.947021,0.9323472013804258
1712.007286,0.92861783244504
1712.067551,0.9304964668050013
1712.127815,0.9267745007684745
1712.18808,0.9212037870937856
1712.248345,0.9193760918747022
1712.30861,0.9230674225167713
1712.368875,0.9267745007684745
1712.42914,0.9230674225167713
1712.489405,0.9175511053047506
1712.54967,0.9212037870937856
1712.609935,0.9267745007684745
1712.6702,0.9267745007684745
1712.730465,0.9212037870937856
1712.79073,0.9193760918747022
1712.850995,0.9249033809059156
1712.91126,0.9249033809059156
1712.971525,0.9193760918747022
1713.03179,0.9175511053047506
1713.092055,0.9212037870937856
1713.15232,0.9230674225167713
1713.212585,0.9193760918747022
1713.27285,0.9156986071008996
1713.333115,0.9193760918747022
1713.39338,0.9230674225167713
1713.453645,0.9193760918747022
1713.51391,0.9138809204383338
1713.574175,0.9138809204383338
1713.63444,0.9193760918747022
1713.694705,0.9193760918747022
1713.75497,0.9138809204383338
1713.815235,0.910225416233164
1713.8755,0.9138809204383338
1713.935765,0.9156986071008996
1713.99603,0.9138809204383338
1714.056295,0.9047831294195522
1714.11656,0.8993437035001578
1714.176825,0.8993437035001578
1714.23709,0.9047831294195522
1714.297355,0.9120358321878179
1714.35762,0.9156986071008996
1714.417885,0.9156986071008996
1714.47815,0.9120358321878179
1714.538414,0.910225416233164
1714.598679,0.9083877082963276
1714.658944,0.9047831294195522
1714.719209,0.9029573121943608
1714.779474,0.9011622138583357
1714.839739,0.9029573121943608
1714.900004,0.9065845339669089
1714.960269,0.9083877082963276
1715.020534,0.8993437035001578
1715.080799,0.8780076257678001
1715.141064,0.8657925056453473
1715.201329,0.8815355050176386
1715.261594,0.9029573121943608
1715.321859,0.9065845339669089
1715.382124,0.8993437035001578
1715.442389,0.8993437035001578
1715.502654,0.910225416233164
1715.562919,0.9138809204383338
1715.623184,0.9047831294195522
1715.683449,0.8993437035001578
1715.743714,0.9011622138583357
1715.803979,0.8993437035001578
1715.864244,0.8939727368206226
1715.924509,0.8903950841336923
1715.984774,0.8975647646978211
1716.045039,0.9011622138583357
1716.105304,0.8939727368206226
1716.165569,0.8886249597741597
1716.225834,0.8939727368206226
1716.286099,0.9011622138583357
1716.346364,0.9029573121943608
1716.406629,0.9011622138583357
1716.466894,0.9029573121943608
1716.527159,0.9011622138583357
1716.587424,0.8939727368206226
1716.647689,0.8903950841336923
1716.707954,0.8939727368206226
1716.768219,0.8975647646978211
1716.828484,0.8921955000114775
1716.888748,0.8868317491079402
1716.949013,0.8903950841336923
1717.009278,0.8939727368206226
1717.069543,0.8903950841336923
1717.129808,0.8832915073154146
1717.190073,0.8780076257678001
1717.250338,0.8727640801867019
1717.310603,0.8623276294175081
1717.370868,0.8554479749054321
1717.431133,0.8623276294175081
1717.491398,0.8727640801867019
1717.551663,0.8762621279388907
1717.611928,0.8815355050176386
1717.672193,0.8886249597741597
1717.732458,0.8903950841336923
1717.792723,0.8850775594655461
1717.852988,0.8815355050176386
1717.913253,0.8868317491079402
1717.973518,0.8903950841336923
1718.033783,0.8832915073154146
1718.094048,0.8780076257678001
1718.154313,0.8815355050176386
1718.214578,0.8886249597741597
1718.274843,0.8868317491079402
1718.335108,0.8832915073154146
1718.395373,0.879782993689768
1718.455638,0.879782993689768
1718.515903,0.8744938649873035
1718.576168,0.8710028761596601
1718.636433,0.8692713039219122
1718.696698,0.867543174086591
1718.756963,0.867543174086591
1718.817228,0.8762621279388907
1718.877493,0.8886249597741597
1718.937758,0.8886249597741597
1718.998023,0.8762621279388907
1719.058288,0.8657925056453473
1719.118553,0.8657925056453473
1719.178818,0.8710028761596601
1719.239083,0.8692713039219122
1719.299347,0.8710028761596601
1719.359612,0.8780076257678001
1719.419877,0.8850775594655461
1719.480142,0.8815355050176386
1719.540407,0.8744938649873035
1719.600672,0.8727640801867019
1719.660937,0.8744938649873035
1719.721202,0.8727640801867019
1719.781467,0.8710028761596601
1719.841732,0.8710028761596601
1719.901997,0.8692713039219122
1719.962262,0.8623276294175081
1720.022527,0.8606219099308118
1720.082792,0.8640712917349688
1720.143057,0.8692713039219122
1720.203322,0.8657925056453473
1720.263587,0.8588852083319027
1720.323852,0.8588852083319027
1720.384117,0.867543174086591
1720.444382,0.8727640801867019
1720.504647,0.8710028761596601
1720.564912,0.8640712917349688
1720.625177,0.8606219099308118
1720.685442,0.8623276294175081
1720.745707,0.867543174086591
1720.805972,0.8710028761596601
1720.866237,0.8692713039219122
1720.926502,0.8640712917349688
1720.986767,0.8606219099308118
1721.047032,0.8571777262754517
1721.107297,0.853747326142118
1721.167562,0.853747326142118
1721.227827,0.853747326142118
1721.288092,0.8520500583047059
1721.348357,0.8486486653925008
1721.408622,0.8486486653925008
1721.468887,0.8520500583047059
1721.529152,0.853747326142118
1721.589417,0.8520500583047059
1721.649682,0.8503306543695596
1721.709946,0.8503306543695596
1721.770211,0.8520500583047059
1721.830476,0.8469361253361856
1721.890741,0.8418697229904037
1721.951006,0.8418697229904037
1722.011271,0.8435467117895895
1722.071536,0.8435467117895895
1722.131801,0.8385005850374796
1722.192066,0.8351532817669405
1722.252331,0.8334929792851073
1722.312596,0.8301573648149367
1722.372861,0.8285069943222313
1722.433126,0.8301573648149367
1722.493391,0.8351532817669405
1722.553656,0.8351532817669405
1722.613921,0.8301573648149367
1722.674186,0.8251995855723193
1722.734451,0.8218971610206756
1722.794716,0.8235343648486246
1722.854981,0.8235343648486246
1722.915246,0.8235343648486246
1722.975511,0.8202386044615031
1723.035776,0.8169805426594814
1723.096041,0.8153319076452644
1723.156306,0.8137191476274331
1723.216571,0.8072192196145861
1723.276836,0.8007792202952935
1723.337101,0.8023984291706692
1723.397366,0.8104626674519084
1723.457631,0.8153319076452644
1723.517896,0.8088271852567911
1723.578161,0.8023984291706692
1723.638426,0.8039887519604305
1723.698691,0.8088271852567911
1723.758956,0.8088271852567911
1723.819221,0.8072192196145861
1723.879486,0.8072192196145861
1723.939751,0.8088271852567911
1724.000016,0.8088271852567911
1724.06028,0.8104626674519084
1724.120545,0.8104626674519084
1724.18081,0.8056144506422676
1724.241075,0.7991872541785541
1724.30134,0.7944064872964212
1724.361605,0.7959889302146254
1724.42187,0.7959889302146254
1724.482135,0.7896385262051742
1724.5424,0.7849148801570172
1724.602665,0.788068708025168
1724.66293,0.7912352081339316
1724.723195,0.7849148801570172
1724.78346,0.7786528249790852
1724.843725,0.777104846606703
1724.90399,0.777104846606703
1724.964255,0.7739948957905555
1725.02452,0.7708973909064093
1725.084785,0.7708973909064093
1725.14505,0.7724561774804406
1725.205315,0.7693725241886391
1725.26558,0.7693725241886391
1725.325845,0.7693725241886391
1725.38611,0.7647471673338684
1725.446375,0.7556325998221015
1725.50664,0.7526085803081506
1725.566905,0.7571378058790437
1725.62717,0.7586687700001028
1725.687435,0.7526085803081506
1725.7477,0.7481139298293232
1725.807965,0.7495966628316487
1725.86823,0.7466042649659164
1725.928495,0.7362099078736688
1725.98876,0.7318131918362473
1726.049025,0.7391680366885999
1726.10929,0.7466042649659164
1726.169555,0.7406626651892732
1726.22982,0.7303583316504939
1726.290085,0.725967522504689
1726.35035,0.728884496894816
1726.410615,0.7274427334078406
1726.470879,0.7201973552629103
1726.531144,0.7173223197462716
1726.591409,0.7173223197462716
1726.651674,0.7173223197462716
1726.711939,0.7115924024228882
1726.772204,0.707293192227961
1726.832469,0.7043921828658205
1726.892734,0.7043921828658205
1726.952999,0.7043921828658205
1727.013264,0.7058376679566927
1727.073529,0.7017416237796373
1727.133794,0.6948008647591702
1727.194059,0.6919510934965054
1727.254324,0.6919510934965054
1727.314589,0.6865268109394582
1727.374854,0.6781071263885827
1727.435119,0.6741720052232526
1727.495384,0.6781071263885827
1727.555649,0.6795054668651344
1727.615914,0.6741720052232526
1727.676179,0.6688804061041502
1727.736444,0.6688804061041502
1727.796709,0.6675106057966674
1727.856974,0.6634047449650264
1727.917239,0.6581976584398262
1727.977504,0.6568497353332626
1728.037769,0.6554980176257273
1728.098034,0.6516940993027796
1728.158299,0.6503529912737462
1728.218564,0.6516940993027796
1728.278829,0.6490211332625243
1728.339094,0.6439269441973562
1728.399359,0.641285835652586
1728.459624,0.641285835652586
1728.519889,0.637341283503711
1728.580154,0.6310438032945398
1728.640419,0.6297451910895567
1728.700684,0.6297451910895567
1728.760949,0.6273817951398404
1728.821213,0.618628715293559
1728.881478,0.6123079112721739
1728.941743,0.6123079112721739
1729.002008,0.6112556468715884
1729.062273,0.607501885541642
1729.122538,0.605010176761125
1729.182803,0.6027335824713883
1729.243068,0.5977994196155705
1729.303333,0.5931072715321002
1729.363598,0.5931072715321002
1729.423863,0.5931072715321002
1729.484128,0.5894590659545443
1729.544393,0.5824336532671113
1729.604658,0.5814385427819729
1729.664923,0.5814385427819729
1729.725188,0.5754977272515127
1729.785453,0.5674685214361557
1729.845718,0.5641754467839917
1729.905983,0.5664989794591433
1729.966248,0.5618614442303198
1730.026513,0.5528879057976652
1730.086778,0.5496739470997076
1730.147043,0.5508074425301848
1730.207308,0.5496739470997076
1730.267573,0.545364991118079
1730.327838,0.5420104485287407
1730.388103,0.5408950562532551
1730.448368,0.5366549189857469
1730.508633,0.5313469931856976
1730.568898,0.5291676386850253
1730.629163,0.5313469931856976
1730.689428,0.5269972229496052
1730.749693,0.5187568514033072
1730.809958,0.5134564825206323
1730.870223,0.5123998508708991
1730.930488,0.5094263450341258
1730.990753,0.5023239744601138
1731.051018,0.49838121640999744
1731.111283,0.4992341773638288
1731.171548,0.4992341773638288
1731.231812,0.49531567123676207
1731.292077,0.4904215262666478
1731.352342,0.4874049411843949
1731.412607,0.4845764832232524
1731.472872,0.483579283136545
1731.533137,0.4825889610330902
1731.593402,0.47781578872726704
1731.653667,0.4692216598054899
1731.713932,0.46362928538560094
1731.774197,0.4626751921111784
1731.834462,0.4618846936015188
1731.894727,0.456379764126383
1731.954992,0.45171672961625686
1732.015257,0.45264369873068017
1732.075522,0.4509404446377785
1732.135787,0.44191841296260354
1732.196052,0.434860495208076
1732.256317,0.43665144973385045
1732.316582,0.44010585564211174
1732.376847,0.43665144973385045
1732.437112,0.42806509664527975
1732.497377,0.4236871287613419
1732.557642,0.42296324286999004
1732.617907,0.4186374533863745
1732.678172,0.41280085235642283
1732.738437,0.4104012250973655
