nu,[0]1-3-Dichlorobenzene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
674.262846,0.15107180883637086
674.382048,0.17999971705676918
674.50125,0.2538783661716543
674.620452,0.3732114984724726
674.739654,0.4925890610989205
674.858856,0.5497728973154379
674.978058,0.6145346280359165
675.09726,0.6143318650663947
675.216462,0.6260343732778294
675.335664,0.6404334924250569
675.454866,0.6368252460874408
675.574068,0.6333133218967768
675.69327,0.6514399881589453
675.812472,0.6596274981736708
675.931674,0.6929066451845493
676.050876,0.6934126517054432
676.170078,0.6805186846705746
676.28928,0.7065862525644765
676.408482,0.6779105038335785
676.527684,0.6765019154253923
676.646886,0.6969859682917064
676.766088,0.6854977926796848
676.88529,0.6841008025969787
677.004492,0.6738147887312165
677.123694,0.6906928878208134
677.242896,0.6624368807501793
677.362098,0.6544173377027606
677.4813,0.6615564253314214
677.600502,0.6555373486867049
677.719704,0.6407025309860183
677.838906,0.6152971236242447
677.958108,0.611555235531783
678.07731,0.5952760687202445
678.196512,0.5962710102999937
678.315714,0.6092905691616672
678.434916,0.6445583019174227
678.554118,0.6737204612638709
678.67332,0.6518179329454706
678.792522,0.6672770179648937
678.911724,0.6653713321232464
679.030926,0.700080465381528
679.150128,0.6415488167526451
679.26933,0.6736530925862345
679.388532,0.6950996933745645
679.507734,0.684217109619237
679.626936,0.6771855275259699
679.746138,0.670749188175939
679.86534,0.6975437801613377
679.984542,0.6835810835052756
680.103744,0.6964843190099491
680.222946,0.7335423105264938
680.342148,0.7012856399349845
680.46135,0.6950371372172301
680.580552,0.7271809011564467
680.699754,0.7031887015029435
680.818956,0.6661502721729021
680.938158,0.7266938531319798
681.05736,0.7091203647028693
681.176562,0.7255103070035164
681.295764,0.6783987751529204
681.414966,0.7196574097513398
681.534168,0.7018679486408141
681.65337,0.7280686032440264
681.772572,0.7096665976563892
681.891774,0.7240390149469905
682.010976,0.7238145976388369
682.130178,0.7139231182223009
682.24938,0.7154954780440087
682.368582,0.7332269551392347
682.487784,0.7611232319493217
682.606986,0.7365928365785976
682.726188,0.7393972143006678
682.84539,0.7531129970176853
682.964592,0.7200821329041027
683.083794,0.7361289292377092
683.202996,0.7446283828638445
683.322198,0.7656118200697453
683.4414,0.7692186650702261
683.560602,0.7637689171733475
683.679804,0.7739561970132434
683.799006,0.7641279729359136
683.918208,0.8046322003070203
684.03741,0.7698419845992622
684.156612,0.7925180479908356
