nu,[0]bis(2-Chloroethyl)ether-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
641.904742,0.9944068999523747
642.023944,0.9923897060514298
642.143146,0.9914223002032635
642.262348,0.9913630149223589
642.38155,0.9937741613509768
642.500752,0.9902559835840078
642.619954,0.9907215132872029
642.739156,0.9887774479823702
642.858358,0.9927337279390963
642.97756,0.9885085370900583
643.096762,0.9924318835102016
643.215964,0.9912974879927615
643.335166,0.990585793736884
643.454368,0.9890672022215522
643.57357,0.9884047491426264
643.692772,0.9919386682197256
643.811974,0.9891611680690703
643.931176,0.9887823918819698
644.050378,0.9891641355570258
644.16958,0.9929989225329903
644.288782,0.9872381321568151
644.407984,0.9879412960035348
644.527186,0.9877871891820028
644.646388,0.9885253418780291
644.76559,0.9869864185279668
644.884792,0.9872272725970891
645.003994,0.9877052062476396
645.123196,0.98615572573431
645.242398,0.9868107505803799
645.3616,0.9861606565252656
645.480802,0.9873842542131398
645.600004,0.9832508531371121
645.719206,0.9868038429293027
645.838408,0.9863786221146682
645.95761,0.9867722657115671
646.076812,0.9820628211657063
646.196014,0.9838370453134984
646.315216,0.9852321305911954
646.434418,0.9860087994774535
646.55362,0.9819381071069286
646.672822,0.9838655770015199
646.792024,0.9835940675722923
646.911226,0.982416427426634
647.030428,0.9827593505964184
647.14963,0.9835016140753229
647.268832,0.9818438455732724
647.388034,0.9809586217205414
647.507236,0.9824547424144411
647.626438,0.9813559904240692
647.74564,0.9814089850783948
647.864842,0.9800663554175174
647.984044,0.9801829902534471
648.103246,0.9815846730103247
648.222448,0.980827182071884
648.34165,0.9767349044912659
648.460852,0.978743179777748
648.580054,0.9810184620215769
648.699256,0.9783517607948525
648.818458,0.9790916743781073
648.93766,0.9787265412851195
649.056862,0.9812961295344289
649.176064,0.9767085330048613
649.295266,0.9778255491111801
649.414468,0.9789330743738052
649.53367,0.9785533220176694
649.652872,0.973924006945477
649.772074,0.9773660790870117
649.891276,0.9782607783118497
650.010478,0.9740028979850835
650.12968,0.9719285358623401
650.248882,0.9736270054183939
650.368084,0.9757967131212063
650.487286,0.971992685262614
650.606488,0.9731335016404257
650.72569,0.9726431659305772
650.844892,0.9738986852504798
650.964094,0.9702650474649943
651.083296,0.9716486607479627
651.202498,0.9716068807538268
651.3217,0.9716204833453753
651.440902,0.968727426755248
651.560104,0.9701806380777264
651.679306,0.9698265867631236
651.798508,0.9686460570689752
651.91771,0.9674234293508259
652.036912,0.9674263316254674
652.156114,0.9697732477676875
652.275316,0.965574517378631
652.394518,0.9648380650141763
652.51372,0.9663182960750617
652.632922,0.9668083436677394
652.752124,0.9630422450247814
652.871326,0.9650194716220859
652.990528,0.9648313111713598
653.10973,0.9633292743790485
653.228932,0.961209395891097
653.348134,0.9612603413391216
653.467336,0.9624049220357597
653.586538,0.9622307425085939
653.70574,0.9600220749932459
653.824942,0.961197861447553
653.944144,0.9615131860565168
654.063346,0.9568171228410374
654.182548,0.9585275251570469
654.30175,0.959320555293115
654.420952,0.9608855229003458
654.540154,0.9567578020183858
654.659356,0.9569013264527519
654.778558,0.9555253357067692
654.89776,0.9566984848735111
655.016962,0.9541599109880622
655.136164,0.9531804917773273
655.255366,0.953624777397005
