nu,[0]Isopentane-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
623.623292,0.9999130637791723
623.864346,0.9998709083330464
624.1054,1.0000780790480102
624.346454,0.9998461118419975
624.587508,0.9995064718251141
624.828562,0.9996601677560623
625.069616,0.9998428123552726
625.31067,1.0000882458934397
625.551724,1.0002356677652857
625.792778,1.0002954436348765
626.033832,0.999648691723209
626.274886,0.9999818961638764
626.51594,0.999837183256085
626.756994,0.9995547291624965
626.998048,0.999995416110506
627.239102,0.999958675853866
627.480156,0.9999872030818813
627.72121,0.9998249353256088
627.962264,1.0001025452574055
628.203318,1.000283010039787
628.444372,0.9999800081998387
628.685426,1.0001753853782174
628.92648,1.000202690538952
629.167534,1.000354072668935
629.408588,0.9998694985160596
629.649642,0.9999166184764325
629.890696,1.000300745214777
630.13175,1.000004172308704
630.372804,0.9998649491201912
630.613858,1.0003208614650314
630.854912,1.000019903198066
631.095966,0.9998145871910799
631.33702,0.9999597348106645
631.578074,0.9998761376715717
631.819128,0.9998861064863588
632.060182,1.000039705788254
632.301236,1.000190088064447
632.54229,0.9997648876432431
632.783344,0.9997821537319449
633.024398,0.9999124988284508
633.265452,1.000058490710515
633.506506,0.9999936544201333
633.74756,0.9999875860770534
633.988614,1.0000763139117583
634.229668,1.0001902981043875
634.470722,1.0000031700050245
634.711776,0.9997451124893424
634.95283,0.9999099550542895
635.193884,1.0001017551767069
635.434938,0.9999624747040915
635.675992,0.9999860690970359
635.917046,0.9999609307632225
636.1581,1.0000564365924847
636.399154,1.00015558210164
636.640208,1.0000847285892642
636.881262,1.00025570268636
637.122316,1.0001337489435924
637.36337,0.9998783673978449
637.604424,1.0001809063615825
637.845478,0.9997738955654614
638.086532,0.9999803491930797
638.327586,1.0000816943368005
638.56864,0.9998180065628152
638.809694,1.0000604588275612
639.050748,0.9999331122370861
639.291802,1.0001945789280244
639.532856,0.9999932112230439
639.77391,1.000360424937465
640.014964,1.000017119146531
640.256018,1.0001536418016927
640.497072,0.9999036406428611
640.738126,1.0000902790749104
640.97918,0.9998127975245705
641.220234,1.000091730206958
641.461288,1.0000159931278887
641.702342,1.000246250314632
641.943396,1.0001699744440191
642.18445,1.0001662238136473
642.425504,1.000025998337951
642.666558,1.0000598917934418
642.907612,1.0000003892200757
643.148666,1.0001262979749177
643.38972,1.0003305646244478
643.630774,1.0000744707728104
643.871828,0.9999691704752396
644.112882,0.9999725493767753
644.353936,1.0001598527750934
644.59499,1.0000673072650323
644.836044,1.000052831395529
645.077098,1.0000984888497084
645.318152,1.0001067056926474
645.559206,1.0001158567108703
645.80026,1.0000713575458287
646.041314,1.0000467810942013
646.282368,0.9998439721736077
646.523422,1.0001006950694082
646.764476,1.0000855116559133
647.00553,1.00012779816549
647.246584,1.0002645449858547
647.487638,0.9999052724869342
647.728692,1.000089485003544
647.969746,0.9999760982856505
648.2108,1.000067515279054
648.451854,0.9999665965579074
648.692908,0.9998412126080526
648.933962,1.0001173868893019
649.175016,0.9998963553714757
649.41607,1.0000774369980896
649.657124,0.9999632436755302
649.898178,0.9999757282945626
650.139232,1.000035872643408
650.380286,1.0002172736004904
650.62134,1.000060331819891
650.862394,1.0001505913377373
651.103448,1.0000902460719319
651.344502,1.0000606878414326
651.585556,0.9998987751235836
651.82661,1.000204830975
652.067664,1.0001236576449763
652.308718,1.0000183231678672
652.549772,0.9999534350841793
652.790826,0.9998951554965692
653.03188,1.000112116284561
653.272934,1.000092332262361
653.513988,1.0000049921124605
653.755042,0.9997824136753387
653.996096,1.000118286995355
654.23715,0.9999245998427347
654.478204,1.0001339689730415
