nu,[0](Perfluoro-n-butyl)ethylene-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
1222.595517,0.02377073682461036
1222.655782,0.023690053558683623
1222.716047,0.02360964415003984
1222.776312,0.02360964415003984
1222.836577,0.023690053558683623
1222.896842,0.023690053558683623
1222.957107,0.023690053558683623
1223.017372,0.023690053558683623
1223.077637,0.02377073682461036
1223.137902,0.023851694880519504
1223.198166,0.023851694880519504
1223.258431,0.023851694880519504
1223.318696,0.02377073682461036
1223.378961,0.02360964415003984
1223.439226,0.02360964415003984
1223.499491,0.02360964415003984
1223.559756,0.02360964415003984
1223.620021,0.023529507669145362
1223.680286,0.023449643189621557
1223.740551,0.023449643189621557
1223.800816,0.023449643189621557
1223.861081,0.023290726544882574
1223.921346,0.02321167254258921
1223.981611,0.02313288686748893
1224.041876,0.02313288686748893
1224.102141,0.023054368608818456
1224.162406,0.023054368608818456
1224.222671,0.023054368608818456
1224.282936,0.023054368608818456
1224.343201,0.022898130713159954
1224.403466,0.02274295163114558
1224.463731,0.02274295163114558
1224.523996,0.022665756901005165
1224.584261,0.022512152600587868
1224.644526,0.02243574125464356
1224.704791,0.022512152600587868
1224.765056,0.02243574125464356
1224.825321,0.022359589266117995
1224.885586,0.022205839148092082
1224.945851,0.022130467499399353
1225.006116,0.021980490819026397
1225.066381,0.021831530520465374
1225.126646,0.021831530520465374
1225.186911,0.021757429360052597
1225.247176,0.021683579715765514
1225.307441,0.021463531357109808
1225.367706,0.021318074457832497
1225.427971,0.02124571608361725
1225.488235,0.02110173530370586
1225.5485,0.020816694375305884
1225.608765,0.02060544330468155
1225.66903,0.02060544330468155
1225.729295,0.020465801610057028
1225.78956,0.020327106257745507
1225.849825,0.0201893508344492
1225.91009,0.020120823603918526
1225.970355,0.02005252897033278
1226.03062,0.019916634338728888
1226.090885,0.019781660655845523
1226.15115,0.019647601680475548
1226.211415,0.019514451213708067
1226.27168,0.0193144839654096
1226.331945,0.019183591014850492
1226.39221,0.019118477560997497
1226.452475,0.018988912932574667
1226.51274,0.01873241187739098
1226.573005,0.018605463589975623
1226.63327,0.018416652435236915
1226.693535,0.018229757365629942
1226.7538,0.017983510936641085
1226.814065,0.0179224708264458
1226.87433,0.017861637900212852
1226.934595,0.017740590789103682
1226.99486,0.01762036400607359
1227.055125,0.017500951991814725
1227.11539,0.01744154979599954
1227.175655,0.017323349593539535
1227.23592,0.017205950425851383
1227.296185,0.01708934686437665
1227.35645,0.01708934686437665
1227.416715,0.016973533517345877
1227.47698,0.01679960339990649
1227.537245,0.016685753624723538
1227.59751,0.01651642398698923
1227.657775,0.016293321158745884
1227.71804,0.016127973987059764
1227.778305,0.016018675798949358
1227.838569,0.015964304784335175
1227.898834,0.01585611577133392
1227.959099,0.01569520542830601
1228.019364,0.015588840083426926
1228.079629,0.015430642095886599
1228.139894,0.015222205941915569
1228.200159,0.015067728614991442
1228.260424,0.01501658533055204
1228.320689,0.014965615638006283
1228.380954,0.014864194673754775
1228.441219,0.014661943788649793
1228.501484,0.014562580787967759
1228.561749,0.014463891163616098
1228.622014,0.014268513821126677
1228.682279,0.014075775623631246
1228.742544,0.013932932450899297
1228.802809,0.013838509910711061
1228.863074,0.013698074547546445
1228.923339,0.013559064344413816
1228.983604,0.01346717548307848
1229.043869,0.01333050847976882
1229.104134,0.013105805224856833
1229.164399,0.012884889638873192
1229.224664,0.01279756961388671
1229.284929,0.012709570330216436
1229.345194,0.012537890244462856
1229.405459,0.012326547612489296
1229.465724,0.012160041373790835
1229.525989,0.012036639371881406
1229.586254,0.011874049195670915
1229.646519,0.011673896477768083
1229.706784,0.01155542795030526
1229.767049,0.011438161659989737
1229.827314,0.011245356399852061
1229.887579,0.01113123676413127
1229.947844,0.011017173459890436
1230.008109,0.010905369460336274
1230.068374,0.010721545113540025
1230.128638,0.010576719148800099
1230.188903,0.010540819367905149
1230.249168,0.01043384948418676
1230.309433,0.010257973226809429
1230.369698,0.010119409162291074
1230.429963,0.010050830611316619
1230.490228,0.010016715815255359
1230.550493,0.009881410640851167
1230.610758,0.009714846466837016
1230.671023,0.009615297107526781
1230.731288,0.009485414272066808
1230.791553,0.009357285885872266
1230.851818,0.00923088824995155
1230.912083,0.009137211752114838
1230.972348,0.009044485898030863
1231.032613,0.008952701040418107
1231.092878,0.0088618476298972
1231.153143,0.00877191621399736
1231.213408,0.008653425715206702
1231.273673,0.008507560842362793
1231.333938,0.008363318340164228
1231.394203,0.008306640697832718
1231.454468,0.008222343608723773
1231.514733,0.008111276702513336
1231.574998,0.008001710081165965
1231.635263,0.007920507475651564
1231.695528,0.007813517753158831
1231.755793,0.00768181063380085
1231.816058,0.007578045213405925
1231.876323,0.007501142025238329
1231.936588,0.007399817065174093
1231.996853,0.007299130846788583
1232.057118,0.007200534641162015
1232.117383,0.007127462489330957
1232.177648,0.007031185169202785
1232.237913,0.006912665294600354
1232.298178,0.006819289441622745
1232.358443,0.006727174903861158
1232.418707,0.006636304643548068
1232.478972,0.006524440999617612
1232.539237,0.006458229951814097
1232.599502,0.00641446296454713
1232.659767,0.006348733085992723
1232.720032,0.006220531037944748
1232.780297,0.006115675805030821
1232.840562,0.006033065636522396
1232.900827,0.0059718411427634776
1232.961092,0.005871177905150838
1233.021357,0.005772211478817063
1233.081622,0.005713634173852799
1233.141887,0.005655651320541856
1233.202152,0.0055597618743006465
1233.262417,0.005447491780521307
1233.322682,0.005355667141120105
1233.382947,0.0052297071329349696
1233.443212,0.005141553540235153
1233.503477,0.005054885892294456
1233.563742,0.0049866048079685345
1233.624007,0.004885908662685958
1233.684272,0.004786767207013614
1233.744537,0.004706079949392918
1233.804802,0.0046267527816326245
1233.865067,0.004548762777629114
1233.925332,0.00444178036412114
1233.985597,0.004366908313521047
1234.045862,0.004307920387551515
1234.106127,0.004220929139214075
1234.166392,0.004121244904400356
1234.226657,0.0040517759005950105
1234.286922,0.00398347788822591
1234.347187,0.003903038213615691
1234.407452,0.003811242604893247
1234.467717,0.003734280933810706
1234.527982,0.003670967601612937
1234.588247,0.0035968385496477706
1234.648512,0.0035122444549782706
1234.708776,0.0034413205515357406
1234.769041,0.0033833125670466864
1234.829306,0.0033037403928601987
1234.889571,0.003226039677718443
1234.949836,0.0031605791274326115
1235.010101,0.003096756517210026
1235.070366,0.0030136599760177117
1235.130631,0.0029427816661369718
1235.190896,0.0028931772103219624
1235.251161,0.002834754334654477
1235.311426,0.002758412350749584
1235.371691,0.0026662027762747054
1235.431956,0.002594659460681596
1235.492221,0.002533635629608192
1235.552486,0.0024572805696518644
1235.612751,0.0023668389274625174
1235.673016,0.002311173210602129
1235.733281,0.00225681669649214
1235.793546,0.0021813747100194554
1235.853811,0.0021010879436481147
1235.914076,0.0020377683826046907
1235.974341,0.0019763570552565066
1236.034606,0.0019038064541729315
1236.094871,0.0018337357490802381
1236.155136,0.0017845303635865967
1236.215401,0.0017307507587715912
1236.275666,0.00166721618259733
1236.335931,0.0015949705609504827
1236.396196,0.0015416530949504364
1236.456461,0.001485060153708606
1236.516726,0.0014208499927595352
1236.576991,0.0013592801783195662
1236.637256,0.0013138414871822805
1236.697521,0.0012699217431209565
1236.757786,0.001210768496382724
1236.818051,0.0011505674770651206
1236.878316,0.0011045690721821764
1236.938581,0.001060409632239535
1236.998846,0.0010110155077911209
1237.05911,0.0009607464726314128
1237.119375,0.0009223368998606897
1237.17964,0.0008823691959757308
1237.239905,0.0008413523670084687
1237.30017,0.0008022422005428019
1237.360435,0.0007674785705501653
1237.4207,0.0007342947817205187
1237.480965,0.0006929865273616019
1237.54123,0.0006585303159180663
1237.601495,0.0006322030081302955
1237.66176,0.0006068675469645429
1237.722025,0.0005766932857187409
1237.78229,0.0005461592271045437
1237.842555,0.0005207190047488893
1237.90282,0.0004948281635537429
1237.963085,0.0004670379687813565
1238.02335,0.0004407644289306606
1238.083615,0.0004174273670273849
1238.14388,0.0003952863970367004
1238.204145,0.00037182025721111127
1238.26441,0.0003509383468242678
1238.324675,0.0003334558784038376
1238.38494,0.0003147285615464304
1238.445205,0.000293011119252512
1238.50547,0.00027374870703624133
1238.565735,0.00026011154492727647
1238.626,0.0002480202901562003
1238.686265,0.00023329658893091299
1238.74653,0.00022017233001401726
1238.806795,0.0002099376449811582
1238.86706,0.0001988022392444812
1238.927325,0.00018636564139186672
1238.98759,0.00017530206259843548
1239.047855,0.0001665691532394358
1239.10812,0.0001577498511697208
1239.168385,0.00014837020831185953
1239.22865,0.0001395622248338076
1239.288915,0.00013215963632150308
1239.349179,0.0001238920420754592
1239.409444,0.00011534302999587847
1239.469709,0.0001077604338277802
1239.529974,0.00010205486470764058
1239.590239,9.566098718875548e-05
1239.650504,8.876660930677459e-05
1239.710769,8.292284174998759e-05
1239.771034,7.853234341551463e-05
1239.831299,7.386289156775385e-05
1239.891564,6.830688439870651e-05
1239.951829,6.337760451587156e-05
1240.012094,5.9615198977685874e-05
1240.072359,5.607054095636434e-05
1240.132624,5.2206685320612747e-05
1240.192889,4.893586474225786e-05
1240.253154,4.634486776105624e-05
1240.313419,4.331550083787478e-05
1240.373684,4.0185673759397336e-05
1240.433949,3.7394011002108826e-05
1240.494214,3.5181154579223784e-05
1240.554479,3.2868362138178776e-05
1240.614744,3.058502646428664e-05
1240.675009,2.8688907734280538e-05
1240.735274,2.7153625081504372e-05
1240.795539,2.536855862798434e-05
1240.855804,2.3465014283569705e-05
1240.916069,2.1988301412819213e-05
1240.976334,2.077001910999257e-05
1241.036599,1.940460788990944e-05
1241.096864,1.7930632408478442e-05
1241.157129,1.675188112548401e-05
1241.217394,1.5807911743530486e-05
1241.277659,1.4768707111777592e-05
1241.337924,1.3660528704434836e-05
1241.398189,1.272426191449616e-05
1241.458454,1.200724908678636e-05
1241.518719,1.1217898218180594e-05
1241.578984,1.0376156792403192e-05
1241.639248,9.752372199840883e-06
1241.699513,9.267471288602194e-06
1241.759778,8.692934401716348e-06
1241.820043,8.03261844776808e-06
1241.880308,7.504557915076858e-06
1241.940573,7.110059113846022e-06
1242.000838,6.662605058275072e-06
1242.061103,6.1811884447943714e-06
1242.121368,5.832878151027156e-06
1242.181633,5.526256033595971e-06
1242.241898,5.17847472337585e-06
1242.302163,4.823551864170571e-06
1242.362428,4.569987903491807e-06
1242.422693,4.325425676982068e-06
1242.482958,4.000864880866421e-06
1242.543223,3.700657690208797e-06
1242.603488,3.516656069947217e-06
1242.663753,3.3619143473426253e-06
1242.724018,3.162967148116338e-06
1242.784283,2.934422169136129e-06
1242.844548,2.7801657770702228e-06
1242.904813,2.6604906427984767e-06
1242.965078,2.5005496256341134e-06
1243.025343,2.32916668565209e-06
1243.085608,2.1979180204871374e-06
1243.145873,2.08863461444778e-06
1243.206138,1.9650359846730773e-06
1243.266403,1.8469036939229032e-06
1243.326668,1.76740179897111e-06
1243.386933,1.6862557828768885e-06
1243.447198,1.5754021262828746e-06
1243.507463,1.476258074275262e-06
1243.567728,1.4169555030100371e-06
1243.627993,1.3695888125488082e-06
1243.688258,1.2924124109717103e-06
1243.748523,1.2122893029470281e-06
1243.808788,1.163590586892669e-06
1243.869053,1.1246935043548858e-06
1243.929317,1.0687722480748171e-06
1243.989582,1.0085468757177103e-06
1244.049847,9.709411287488277e-07
1244.110112,9.356727946041189e-07
1244.170377,8.864864467882047e-07
1244.230642,8.390462557470923e-07
1244.290907,8.134348496277056e-07
1244.351172,7.893942166539099e-07
1244.411437,7.501444867278639e-07
1244.471702,7.149880554902399e-07
1244.531967,7.029359913446241e-07
1244.592232,6.910870805930459e-07
1244.652497,6.633255112837873e-07
1244.712762,6.366791483676974e-07
1244.773027,6.259470838564334e-07
1244.833292,6.135525011563087e-07
1244.893557,5.889055633621554e-07
1244.953822,5.652487145033168e-07
1245.014087,5.596243958209389e-07
1245.074352,5.523963626851626e-07
1245.134617,5.317991268582353e-07
1245.194882,5.160820874045704e-07
1245.255147,5.10436293239339e-07
1245.315412,5.038435669951149e-07
1245.375677,4.870008346523962e-07
1245.435942,4.7545195551130925e-07
1245.496207,4.7545195551130925e-07
1245.556472,4.735539462384874e-07
1245.616737,4.609390570394435e-07
1245.677002,4.549856304148461e-07
1245.737267,4.609390570394435e-07
1245.797532,4.6557157157830866e-07
1245.857797,4.5955831202141075e-07
1245.918062,4.563526367903994e-07
1245.978327,4.6557157157830866e-07
1246.038592,4.707211295096878e-07
1246.098857,4.6417694984214405e-07
1246.159122,4.6417694984214405e-07
1246.219387,4.768804530527824e-07
1246.279651,4.836037325387164e-07
1246.339916,4.816731812851366e-07
1246.400181,4.85056722130979e-07
1246.460446,4.968389041065229e-07
1246.520711,5.073828449850051e-07
1246.580976,5.073828449850051e-07
1246.641241,5.176326583602897e-07
1246.701506,5.392966750117719e-07
1246.761771,5.557207039119363e-07
1246.822036,5.596243958209389e-07
1246.882301,5.715007736466721e-07
1246.942566,5.972082242658672e-07
1247.002831,6.178624358368991e-07
1247.063096,6.284558864519819e-07
1247.123361,6.521442872758783e-07
1247.183626,6.910870805930459e-07
1247.243891,7.272467561603168e-07
1247.304156,7.523982992164213e-07
1247.364421,7.838877522474666e-07
1247.424686,8.249030274543215e-07
1247.484951,8.620091081838223e-07
1247.545216,8.953957836962763e-07
1247.605481,9.450764625260006e-07
1247.665746,1.0115770593476711e-06
1247.726011,1.0645056978716568e-06
1247.786276,1.1013212087923894e-06
1247.846541,1.1589455208705629e-06
1247.906806,1.2404950799567134e-06
1247.967071,1.310633434279392e-06
1248.027336,1.365486203102288e-06
1248.087601,1.4369323919868965e-06
1248.147866,1.5319027006314181e-06
1248.208131,1.6185174209481678e-06
1248.268396,1.6913221459703878e-06
1248.328661,1.779817014121513e-06
1248.388926,1.899347788372303e-06
1248.449191,1.998727160010997e-06
1248.509456,2.08863461444778e-06
1248.56972,2.213357421489887e-06
1248.629985,2.3691009992268107e-06
1248.69025,2.5005496256341134e-06
1248.750515,2.615644573497595e-06
1248.81078,2.7607725720371986e-06
1248.871045,2.95503518570834e-06
1248.93131,3.1314950991466613e-06
1248.991575,3.2821889347406905e-06
1249.05184,3.478184832899083e-06
1249.112105,3.722928381612227e-06
1249.17237,3.961055610154686e-06
1249.232635,4.180833204798268e-06
1249.2929,4.492954746175896e-06
1249.353165,4.809102892871743e-06
1249.41343,5.091184720328471e-06
1249.473695,5.379043433842335e-06
1249.53396,5.757541484385375e-06
1249.594225,6.205962714079766e-06
1249.65449,6.61612967647776e-06
1249.714755,7.011211831727335e-06
1249.77502,7.5799799760162085e-06
1249.835285,8.203087091251172e-06
1249.89555,8.692934401716348e-06
1249.955815,9.175258408555792e-06
1250.01608,9.820878296846285e-06
1250.076345,1.0554059345106194e-05
1250.13661,1.1217898218180594e-05
1250.196875,1.1959316020482566e-05
1250.25714,1.2890757193898812e-05
1250.317405,1.3894742872205592e-05
1250.37767,1.4827900247572126e-05
1250.437935,1.5760559072820457e-05
1250.4982,1.698805683367414e-05
1250.558465,1.8238058880617203e-05
1250.61873,1.940460788990944e-05
1250.678995,2.0687104972379988e-05
1250.73926,2.2365297927926534e-05
1250.799525,2.4203822081992366e-05
1250.859789,2.5906931489157118e-05
1250.920054,2.7729880715130123e-05
1250.980319,2.9889598928760182e-05
1251.040584,3.221752496160884e-05
1251.100849,3.4243972299492896e-05
1251.161114,3.66535599738853e-05
1251.221379,3.9626994208690265e-05
1251.281644,4.271330900474429e-05
1251.341909,4.526393406873477e-05
1251.402174,4.827484212409727e-05
1251.462439,5.238449014762352e-05
1251.522704,5.664538720608445e-05
1251.582969,6.0431503975827526e-05
1251.643234,6.402736422303304e-05
1251.703499,6.877295405352375e-05
1251.763764,7.36121841804965e-05
1251.824029,7.826578685084465e-05
1251.884294,8.348863860298551e-05
1251.944559,8.998208167100052e-05
1252.004824,9.697086358451447e-05
1252.065089,0.00010345229183317446
1252.125354,0.00011035589563509615
1252.185619,0.00011893897636939713
1252.245884,0.00012774173853162082
1252.306149,0.00013581729425875502
1252.366414,0.00014438892949378613
1252.426679,0.00015509076992960798
1252.486944,0.0001660037797979154
1252.547209,0.00017649817881019362
1252.607474,0.00018763724631013973
1252.667739,0.00020086048407299872
1252.728004,0.000213537093572562
1252.788269,0.00022470997213156472
1252.848534,0.00023810471549134756
1252.908799,0.00025485902724714694
1252.969064,0.00027097066233803846
1253.029329,0.00028611978676173626
1253.089594,0.0003010904018306837
1253.149859,0.0003223089501190191
1253.210123,0.00034381735031012586
1253.270388,0.0003643119688905075
1253.330653,0.00038598965089952313
1253.390918,0.0004103910796867518
1253.451183,0.0004362914825624239
1253.511448,0.00045911951524490807
1253.571713,0.0004848359362636443
1253.631978,0.0005154346668389216
1253.692243,0.0005461592271045437
1253.752508,0.000574735858059972
1253.812773,0.0006068675469645429
1253.873038,0.0006430423324796759
1253.933303,0.0006789928232833149
1253.993568,0.0007097484120150708
1254.053833,0.000746884502434859
1254.114098,0.0007859636605506371
1254.174363,0.000824362662902231
1254.234628,0.0008616167428790715
1254.294893,0.000906699023767755
1254.355158,0.0009542355588132029
1254.415423,0.0009973587731757004
1254.475688,0.0010388925385304176
1254.535953,0.0010822641468772147
1254.596218,0.0011350256831259332
1254.656483,0.0011863190512972624
1254.716748,0.001235845410722264
1254.777013,0.0012960941980666284
1254.837278,0.0013592801783195662
1254.897543,0.0014208499927595352
1254.957808,0.0014800195231138144
1255.018073,0.0015469036363356021
1255.078338,0.0016224790851136353
1255.138603,0.0016958011414338193
1255.198868,0.0017664206703244185
1255.259133,0.0018464322784016102
1255.319398,0.0019298750868485903
1255.379663,0.002010242333998642
1255.439928,0.0020797657745481985
1255.500192,0.002166591681253022
1255.560457,0.00225681669649214
1255.620722,0.0023507990202473648
1255.680987,0.0024323437020683574
1255.741252,0.002533635629608192
1255.801517,0.0026391457334592186
1255.861782,0.0027397187769479274
1255.922047,0.002834754334654477
1255.982312,0.0029327931984893287
1256.042577,0.003044556612747034
1256.102842,0.003149851405860383
1256.163107,0.0032591136730563525
1256.223372,0.0033833125670466864
1256.283637,0.0035003231016162975
1256.343902,0.0035968385496477706
1256.404167,0.0036963848667859963
1256.464432,0.003824222883719556
1256.524697,0.003956482128193665
1256.584962,0.004065575384486149
1256.645227,0.004163496720364046
1256.705492,0.004307920387551515
1256.765757,0.00444178036412114
1256.826022,0.004564254892744682
1256.886287,0.0046583219139513105
1256.946552,0.004786767207013614
1257.006817,0.004935999962382991
1257.067082,0.005072101754709752
1257.127347,0.0051942657616606555
1257.187612,0.005355667141120105
1257.247877,0.005522083744383402
1257.308142,0.005674913261776126
1257.368407,0.0058115962734120175
1257.428672,0.0059718411427634776
1257.488937,0.006136504491469908
1257.549202,0.006305708151574281
1257.609467,0.006480225304561084
1257.669732,0.006658906480686168
1257.729997,0.006842514485926124
1257.790261,0.007007319733857946
1257.850526,0.007151737105257215
1257.910791,0.007299130846788583
1257.971056,0.007450307293437845
1258.031321,0.007603854417916311
1258.091586,0.007760566072192953
1258.151851,0.007947483033530725
1258.212116,0.008138901979660688
1258.272381,0.008278446077475505
1258.332646,0.008420382703825951
1258.392911,0.00859478203483005
1258.453176,0.00877191621399736
1258.513441,0.008952701040418107
1258.573706,0.009137211752114838
1258.633971,0.009357285885872266
1258.694236,0.009615297107526781
1258.754501,0.009781132540038255
1258.814766,0.009948833210143115
1258.875031,0.010119409162291074
1258.935296,0.010292909694119551
1258.995561,0.010469384948489821
1259.055826,0.010648885927978706
1259.116091,0.01086835416582986
1259.176356,0.01109234553480958
1259.236621,0.011245356399852061
1259.296886,0.011438161659989737
1259.357151,0.011594783271469993
1259.417416,0.011793579567950659
1259.477681,0.011955067881541676
1259.537946,0.01211876743857037
1259.598211,0.012368529202632747
1259.658476,0.012580591622501032
1259.718741,0.012752856413982657
1259.779006,0.012972805463452385
1259.839271,0.013240168526058704
1259.899536,0.01346717548307848
1259.959801,0.013698074547546445
1260.020066,0.013932932450899297
1260.08033,0.014220083252755849
1260.140595,0.014463891163616098
1260.20086,0.014713350501179315
1260.261125,0.014914818948143962
1260.32139,0.015170538326432503
1260.381655,0.015430642095886599
1260.44192,0.015641932345410416
1260.502185,0.015802296522280643
1260.56245,0.016073231989634163
1260.622715,0.016293321158745884
1260.68298,0.016460363502262425
1260.743245,0.01662911839684548
1260.80351,0.016858505029529264
1260.863775,0.01708934686437665
1260.92404,0.017264550220499053
1260.984305,0.017500951991814725
1261.04457,0.017801011454712943
1261.104835,0.01804475893642307
1261.1651,0.018291844028189296
1261.225365,0.018542312431574597
1261.28563,0.01886022635486926
1261.345895,0.019183591014850492
1261.40616,0.019514451213708067
1261.466425,0.019781660655845523
1261.52669,0.020120823603918526
1261.586955,0.020465801610057028
1261.64722,0.020746037798675936
1261.707485,0.020958730271794786
1261.76775,0.021318074457832497
1261.828015,0.02160998073390142
1261.88828,0.02190588405361408
1261.948545,0.022205839148092082
1262.00881,0.022512152600587868
1262.069075,0.02274295163114558
1262.12934,0.022976116858905826
1262.189605,0.023290726544882574
1262.24987,0.02360964415003984
1262.310135,0.023932928662287082
1262.3704,0.024178293769376774
1262.430664,0.024509364744378752
1262.490929,0.024929585702908017
1262.551194,0.025270944043731487
1262.611459,0.0255325798788581
1262.671724,0.025970344190676085
1262.731989,0.02641561411272267
1262.792254,0.026868518331104475
1262.852519,0.027236426283815496
1262.912784,0.027609371963579432
1262.973049,0.027987424351492405
1263.033314,0.028467277763052034
1263.093579,0.028759129911840247
1263.153844,0.029152925821135572
1263.214109,0.029655727555544638
1263.274374,0.03006180048731794
1263.334639,0.030369999997706447
1263.394904,0.030785853391083
1263.455169,0.03110147603471098
1263.515434,0.03152734545680617
1263.575699,0.03195904626659735
1263.635964,0.03250699441604544
1263.696229,0.03306433731313334
1263.756494,0.03355397307741963
1263.816759,0.03411561778439732
1263.877024,0.03474915582750772
1263.937289,0.03533433941267226
1263.997554,0.035843250508368105
1264.057819,0.036406789391061456
1264.118084,0.037119976653908114
1264.178349,0.037847134829334377
1264.238614,0.03838072110566532
1264.298879,0.03884018004552937
1264.359144,0.03943900412290276
1264.419409,0.04010316580621162
1264.479674,0.04065229447222793
1264.539939,0.041122494325833994
1264.600204,0.04170225812353514
1264.660469,0.042374860725533404
1264.720733,0.04302818125206155
1264.780998,0.043617361864041894
1264.841263,0.04424557112977477
1264.901528,0.04489629519495789
1264.961793,0.045574815805245694
1265.022058,0.046356210712140106
1265.082323,0.047264301197093746
1265.142588,0.048170908414803745
1265.202853,0.04901641681220953
1265.263118,0.04989173106880891
1265.323383,0.05086908028621564
1265.383648,0.051756771766819566
1265.443913,0.05247071891127112
1265.504178,0.053221118346632755
1265.564443,0.05419319131077522
1265.624708,0.05521613873735853
1265.684973,0.05608426427534311
1265.745238,0.0568749659723246
1265.805503,0.05780962469220923
1265.865768,0.058783151750026984
1265.926033,0.05960594270893937
1265.986298,0.06028330977775443
1266.046563,0.06102327074095887
1266.106828,0.06185885632589401
1266.167093,0.06274979298622425
1266.227358,0.06376186465659664
1266.287623,0.06490049682906049
1266.347888,0.06599343576553175
1266.408153,0.06705782312986133
1266.468418,0.068255313122387
1266.528683,0.06963416191140502
1266.588948,0.07092729079301535
1266.649213,0.07204963661937883
1266.709478,0.07321170254203622
1266.769743,0.07463841186004508
1266.830008,0.07618429042084797
1266.890273,0.07756802388903504
1266.950538,0.07881909414391373
1267.010802,0.08005831278672054
1267.071067,0.08132514692372557
1267.131332,0.08263681463406278
1267.191597,0.083910879641545
1267.251862,0.08508538476874612
1267.312127,0.08610394928649306
1267.372392,0.08704761597409517
1267.432657,0.0881513548880998
1267.492922,0.08942097541444495
1267.553187,0.09073609869455042
1267.613452,0.0920429465986957
1267.673717,0.09346203200229275
1267.733982,0.09503595360301752
1267.794247,0.0966363803968368
1267.854512,0.09822446109371044
1267.914777,0.09994852255359081
1267.975042,0.10179441895432192
1268.035307,0.10368477419840536
1268.095572,0.10561023395003975
1268.155837,0.10763601234807169
1268.216102,0.10963484786857021
1268.276367,0.11140311383938745
1268.336632,0.11292854561173918
1268.396897,0.11455502542819772
1268.457162,0.11623979771004157
1268.517427,0.1177607800450085
1268.577692,0.1192062610670536
1268.637957,0.1208385405593226
1268.698222,0.1224564282529819
1268.758487,0.12392236477225035
1268.818752,0.12536823403233938
1268.879017,0.1272120372608043
1268.939282,0.12944489624757924
1268.999547,0.13166427071710138
1269.059812,0.13369422359947178
1269.120077,0.13566047799399594
1269.180342,0.13784850316560157
1269.240607,0.14021196018442778
1269.300871,0.14277290328331185
1269.361136,0.14530794934882335
1269.421401,0.1476515755508753
1269.481666,0.14983808518384506
1269.541931,0.15193537697783183
1269.602196,0.1541236618151314
1269.662461,0.15612473623271753
1269.722726,0.15772535783509817
1269.782991,0.1594061390308023
1269.843256,0.16158887145905454
1269.903521,0.163965375245519
1269.963786,0.16599460353156695
1270.024051,0.16774672943199853
1270.084316,0.169585170082293
1270.144581,0.17168394870253495
1270.204846,0.17361761725867805
1270.265111,0.1755730646363899
1270.325376,0.1777992809608887
1270.385641,0.18023386885463522
1270.445906,0.182701793318588
1270.506171,0.18540734677822107
1270.566436,0.1883223795267757
1270.626701,0.1912258669729381
1270.686966,0.19384430377531137
1270.747231,0.19630219419471834
1270.807496,0.19873162153251292
1270.867761,0.2009699268055036
1270.928026,0.20288823866420264
1270.988291,0.20496828892088212
1271.048556,0.20756722829546817
1271.108821,0.2102832179459576
1271.169086,0.21250282427502207
1271.229351,0.21438110142697794
1271.289616,0.21623272948772426
1271.349881,0.2179259397130401
1271.410146,0.21947871973110228
1271.470411,0.22150724084192278
1271.530676,0.22415892322613973
1271.590941,0.22722830909661276
1271.651205,0.2301094991706527
1271.71147,0.23295732423070714
1271.771735,0.23581681098846466
1271.832,0.23840127396316457
1271.892265,0.2406046858368682
1271.95253,0.24299850206552293
1272.012795,0.245735383213615
1272.07306,0.2488512377027422
1272.133325,0.2516540379478415
1272.19359,0.2543357587605974
1272.253855,0.2566607769535559
1272.31412,0.2586964273233825
1272.374385,0.2605397078599756
1272.43465,0.2629477331038283
1272.494915,0.2656435251484384
1272.55518,0.26799150412496997
1272.615445,0.26984703973947055
1272.67571,0.2717697713417407
1272.735975,0.27447365421431585
1272.79624,0.27728761227644466
1272.856505,0.27954276296615427
1272.91677,0.28156273402906956
1272.977035,0.2839662176025474
1273.0373,0.2867914449572114
1273.097565,0.2896158179410507
1273.15783,0.29208804447145786
1273.218095,0.29449301333262756
1273.27836,0.29691778401496954
1273.338625,0.29945234178950697
1273.39889,0.30252238628544964
1273.459155,0.30571560640944184
1273.51942,0.3084486191731464
1273.579685,0.3105532173074686
1273.63995,0.312547131618141
1273.700215,0.3146796946098465
1273.76048,0.31673177465994656
1273.820745,0.31825574177337074
1273.88101,0.31975506440789464
1273.941274,0.32184024181155096
1274.001539,0.32380946731816024
1274.061804,0.32536748902197604
1274.122069,0.3267042341819875
1274.182334,0.3280464712478688
1274.242599,0.3297237817574635
1274.302864,0.33174124382969455
1274.363129,0.33377105003188556
1274.423394,0.33581327589335946
1274.483659,0.3376653374112109
1274.543924,0.33973139102646194
1274.604189,0.3420494369092467
1274.664454,0.3441423152637113
1274.724719,0.345556195229613
1274.784984,0.34697588400329366
1274.845249,0.3492385730220808
1274.905514,0.35232543473569317
1274.965779,0.3550843187869033
1275.026044,0.3568998745446834
1275.086309,0.35836616787761716
1275.146574,0.3598384853542717
1275.206839,0.3611723538851433
1275.267104,0.3621850535939837
1275.327369,0.36352762050943027
1275.387634,0.365532530871686
1275.447899,0.36762201567205866
1275.508164,0.3697678140195196
1275.568429,0.37204145230110686
1275.628694,0.3748347562974045
1275.688959,0.37726779957821954
1275.749224,0.3793257289005562
1275.809489,0.3812652316460798
1275.869754,0.3836095655584495
1275.930019,0.38635833930119284
1275.990284,0.3893953996727224
1276.050549,0.39258586553151836
