nu,[0]Iodoethane-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
648.2108,0.999744432662897
648.451854,1.000422709316414
648.692908,1.0002328471046797
648.933962,0.9996021191755775
649.175016,1.0001912382837095
649.41607,0.9998849666168471
649.657124,0.9991548073766675
649.898178,0.9993606444749031
650.139232,0.999608926489188
650.380286,0.9999943037162239
650.62134,0.9999344031515673
650.862394,1.000406122445399
651.103448,0.9999894070561056
651.344502,1.0000510683039414
651.585556,1.000429732308484
651.82661,0.9999016018414164
652.067664,0.9997151905659094
652.308718,0.9999530731011014
652.549772,0.9995411553014413
652.790826,1.0005144522852092
653.03188,1.0002090418462022
653.272934,1.0001255178767097
653.513988,1.0005361136575848
653.755042,0.9998296745070341
653.996096,0.9999546520282504
654.23715,1.0001981396270634
654.478204,1.0002414891538123
654.719258,1.0001296784075178
654.960312,0.9999101120401648
655.201366,0.9996846497333512
655.44242,1.0000303044591707
655.683474,0.9998013597315911
655.924528,1.0000602588154894
656.165582,1.0005172537295977
656.406636,0.9997634779757453
656.64769,0.9997690766668983
656.888744,1.0004668289307252
657.129798,0.9997661473477951
657.370852,1.000365166657117
657.611906,1.0001742051719589
657.85296,0.9999572449140247
658.094014,0.9997558398119514
658.335068,0.999811657738631
658.576122,0.9999348861200007
658.817176,0.9996918774794971
659.05823,1.000043763957614
659.299284,0.999578378907164
659.540338,0.9996619671459837
659.781392,1.0003078973906743
660.022446,0.9995610963464008
660.2635,0.9999719443935658
660.504554,0.9999138287129586
660.745608,0.999951468177707
660.986662,0.9997111717189212
661.227716,0.9998879362796078
661.46877,0.999905970421058
661.709824,0.9996264597835252
661.950878,1.000001683401417
662.191932,0.999644553186192
662.432986,0.9998004499127677
662.67404,0.9999726503740078
662.915094,0.9996191025598558
663.156148,0.9999373689614054
663.397202,1.0000237552821523
663.638256,0.9998666888867163
663.87931,0.9999650956091725
664.120364,0.9992700265603405
664.361418,0.9998079084519444
664.602472,0.9997255376716779
664.843526,0.9995600368122002
665.08458,1.0002327970930385
665.325634,0.9997855330013355
665.566688,0.9995373070754012
665.807742,0.9996017693148971
666.048796,0.9993257873835351
666.28985,0.9990430381802928
666.530904,1.0001244877479567
666.771958,1.000000363450066
667.013012,0.9993540387228752
667.254066,0.9998148171484613
667.49512,0.9995952619285604
667.736174,0.9994431251124084
667.977228,0.9995134883851744
668.218282,0.9995148077438498
668.459336,0.9999343241567527
668.70039,0.9995219842859332
668.941444,0.9989254777129534
669.182498,0.9994944178497495
669.423552,1.0001265780103203
669.664606,0.999765297546931
669.90566,0.9997996100807426
670.146714,0.999733285574618
670.387768,0.9990679945870908
670.628822,0.999677022168573
670.869876,0.9996538699168437
671.11093,0.9990258248170386
671.351984,0.9995641150254699
671.593038,0.9999562449572799
671.834092,0.9999637256579299
672.075146,0.9997983603320111
672.3162,0.9995480121772857
672.557254,0.9990764567288422
672.798308,0.9994853924559061
673.039362,0.9987809436536197
673.280416,0.999347892714436
673.52147,0.999840592706693
673.762524,0.9990467746082428
674.003578,0.9991995305467428
674.244632,0.9993490619521546
674.485686,0.9992943390958475
674.72674,0.9993093785888228
674.967794,0.9995749803464532
675.208848,0.9995473324848685
675.449902,0.9989897106862383
675.690956,0.9997518507941087
675.93201,0.9987653627924298
676.173064,0.9987225166774217
676.414118,0.9988803273017678
676.655172,0.9988531581263675
676.896226,0.9986671889825891
677.13728,0.9990576842585881
677.378334,0.9990217188293364
677.619388,0.9992019486125325
677.860442,0.9990884756909105
678.101496,0.9990294812582486
678.34255,0.9989658351174671
678.583604,0.9987074360812787
678.824658,0.9989567445697296
679.065712,0.9989258772832244
679.306766,0.9982764869573766
679.54782,0.9984080684693888
679.788874,0.9983616435735921
680.029928,0.9990182921907175
680.270982,0.9986152596389366
680.512036,0.9986512104353941
680.75309,0.998490041136742
680.994144,0.9983362855098942
681.235198,0.9985686253952295
681.476252,0.9985929907669455
681.717306,0.9984070700618195
681.95836,0.9985269859517389
682.199414,0.9980924217445158
682.440468,0.9982377545810956
682.681522,0.9979484073989431
682.922576,0.9982216830826228
683.16363,0.9977794690346065
683.404684,0.9982538263383217
683.645738,0.9977855555079314
683.886792,0.9980684678138423
684.127846,0.9980739572055111
684.3689,0.998203315972632
684.609954,0.9978049127354727
684.851008,0.9980642759350804
685.092062,0.9979997032653758
685.333116,0.9975180850565157
685.57417,0.9971224481119503
685.815224,0.9979398250795435
686.056278,0.9972834963916188
686.297332,0.9972954638653803
686.538386,0.9977315767695164
686.77944,0.9972103981904151
687.020494,0.9968866565364246
687.261548,0.9971529605257
687.502602,0.9973386476938888
687.743656,0.9974433737499184
687.98471,0.9966287953141659
688.225764,0.996920750643084
688.466818,0.9968973232807166
688.707872,0.9964275962721187
688.948926,0.9971209524293999
689.18998,0.9973207954918728
689.431034,0.9966126500584587
689.672088,0.996862033740101
689.913142,0.9967398259462552
690.154196,0.9963606385874526
690.39525,0.9961814094307168
