nu,[0]1-2-Dichloroethane-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1842.204042,0.9995356678355618
1842.323244,0.9994633040728103
1842.442446,0.9994990655095983
1842.561648,0.9995085108203964
1842.68085,0.9995349781561889
1842.800052,0.9996527303120815
1842.919254,0.9995208048506876
1843.038456,0.9996015394065165
1843.157658,0.9994848727236371
1843.27686,0.9995126487941968
1843.396062,0.9995966713588733
1843.515264,0.999698595431486
1843.634466,0.9996268996192642
1843.753668,0.999640684569257
1843.87287,0.9995253626759496
1843.992072,0.9995021239814182
1844.111274,0.999415580839442
1844.230476,0.999456327843295
1844.349678,0.9994754176414637
1844.46888,0.9996981755581641
1844.588082,0.9995765796677012
1844.707284,0.9994515104754046
1844.826486,0.9994243057755471
1844.945688,0.9994485221198559
1845.06489,0.999563275391966
1845.184092,0.9995509508527614
1845.303294,0.9995568981986123
1845.422496,0.9995275916199936
1845.541698,0.9995762198201973
1845.6609,0.9994696606796382
1845.780102,0.9995166768382879
1845.899304,0.9994433849676546
1846.018506,0.9995109096437009
1846.137708,0.999516766794793
1846.25691,0.999799670068721
1846.376112,0.9996179529985488
1846.495314,0.9994056666860545
1846.614516,0.9994771167511179
1846.733718,0.9994866318185611
1846.85292,0.999648581761859
1846.972122,0.9995750603124548
1847.091324,0.9994970365285547
1847.210526,0.9995649246727311
1847.329728,0.9994522400752736
1847.44893,0.9993941535990897
1847.568132,0.9995339886170503
1847.687334,0.999525942400828
1847.806536,0.9996232409915069
1847.925738,0.9995777691645388
1848.04494,0.999589524268224
1848.164142,0.9993864982691931
1848.283344,0.9993947932115527
1848.402546,0.9994971564682064
1848.521748,0.9995300804467954
1848.64095,0.9996255901088835
1848.760152,0.999537996756381
1848.879354,0.9994328808728777
1848.998556,0.9993621335233728
1849.117758,0.9994408363902725
1849.23696,0.9994007396282629
1849.356162,0.9995631654400118
1849.475364,0.9995632354094358
1849.594566,0.9994287732121786
1849.713768,0.99933663012715
1849.83297,0.9993942335506252
1849.952172,0.9995008346245099
1850.071374,0.9994754876047455
1850.190576,0.9995531098851469
1850.309778,0.9995433343035349
1850.42898,0.9996228211498339
1850.548182,0.9995310899726864
1850.667384,0.9994886008091652
1850.786586,0.9995233536319897
1850.905788,0.999399400432169
1851.02499,0.9996033386909069
1851.144192,0.9995728012753712
1851.263394,0.9994912794422047
1851.382596,0.9997328656867263
1851.501798,0.9994978561164607
1851.621,0.9997095721823261
1851.740202,0.9996479919693697
1851.859404,0.999709692147482
1851.978606,0.9997589390598587
1852.097808,0.9997728158102372
1852.21701,0.9995425946417412
1852.336212,0.9995959416535696
1852.455414,0.9995902139852337
1852.574616,0.9995880548727033
1852.693818,0.9996097061844548
1852.81302,0.9997568195731545
1852.932222,0.9996971558665451
1853.051424,0.9996134347356126
1853.170626,0.9995978708755987
1853.289828,0.999595831698022
1853.40903,0.9997874225977785
1853.528232,0.9996780618332166
1853.647434,0.9997076027564088
1853.766636,0.9996983255129017
1853.885838,0.9996192724951176
1854.00504,0.9995605865703716
1854.124242,0.9996374857241845
1854.243444,0.999573740874246
1854.362646,0.9997135810257483
1854.481848,0.9997290067253125
1854.60105,0.9997018444572009
1854.720252,0.9995434642441768
1854.839454,0.9995902639647457
1854.958656,0.9995507709336063
1855.077858,0.9997222485800695
1855.19706,0.9998022395571748
1855.316262,0.9997351250855558
1855.435464,0.9997181297328903
1855.554666,0.9997466121081359
1855.673868,0.9996331872922376
1855.79307,0.9995644248903937
1855.912272,0.9997766049563895
1856.031474,0.9998611296433808
1856.150676,0.9996534100761693
1856.269878,0.9997181297328903
1856.38908,0.9996734233377711
1856.508282,0.9995486318972454
1856.627484,0.9996858293619338
1856.746686,0.9999056694494062
1856.865888,0.9997443326884587
1856.98509,0.9997470320018012
1857.104292,0.999775035308352
1857.223494,0.9996797013065825
1857.342696,0.9997266073785755
1857.461898,0.9995981507630417
1857.5811,0.9998000499926678
1857.700302,0.9997861728642814
1857.819504,0.9997328456920691
1857.938706,0.9996467923924991
1858.057908,0.9996369859055666
1858.17711,0.9996655959255106
1858.296312,0.9996346467577564
1858.415514,0.9997335555026415
1858.534716,0.9997380243216224
1858.653918,0.9998133074292272
1858.77312,0.9996732533933035
1858.892322,0.9996431636812289
1859.011524,0.9997279870022456
1859.130726,0.9996519205936979
1859.249928,0.999695696309763
1859.36913,0.9997448425581985
1859.488332,0.9997365747025382
1859.607534,0.9996900980295389
1859.726736,0.999698555443543
1859.845938,0.9996855794405078
1859.96514,0.9996725136353697
1860.084342,0.9997038838510437
1860.203544,0.9997824836601101
1860.322746,0.9997462422019578
1860.441948,0.9996997150945399
1860.56115,0.9997162302702483
1860.680352,0.9996629268219328
1860.799554,0.9996359862690806
1860.918756,0.9997552699512852
1861.037958,0.9997166301568203
1861.15716,0.9998409926430101
1861.276362,0.9998376331829186
1861.395564,0.9996059976393241
1861.514766,0.9996608475252075
1861.633968,0.9996490615932934
1861.75317,0.9998816370054521
1861.872372,0.9998164468479415
1861.991574,0.9997197792691652
1862.110776,0.999713641008565
1862.229978,0.9996562490958852
1862.34918,0.999622121414104
1862.468382,0.9998001099806726
1862.587584,0.999794631091082
1862.706786,0.9997226584662755
1862.825988,0.999657898530057
1862.94519,0.999719809260759
1863.064392,0.99960610759599
1863.183594,0.999588334757398
1863.302796,0.9996938568713741
1863.421998,0.9997186395892664
1863.5412,0.9997847731646191
1863.660402,0.9997828235862123
1863.779604,0.9996705642758688
1863.898806,0.9996568988726584
1864.018008,0.9996081667866926
1864.13721,0.999791541730445
1864.256412,0.9998157769711465
1864.375614,0.9998040392028257
1864.494816,0.9997269272911411
1864.614018,0.9996859993085393
1864.73322,0.999628539008724
1864.852422,0.9997713561429917
1864.971624,0.9997813239131017
1865.090826,0.9997767649206591
1865.210028,0.9998304643727889
1865.32923,0.9996945866481559
1865.448432,0.9997082925548927
1865.567634,0.999618162918341
1865.686836,0.9996456527958053
1865.806038,0.9997973305402302
1865.92524,0.9997918016762797
1866.044442,0.99975544990725
1866.163644,0.99982664502771
1866.282846,0.9996536799826264
1866.402048,0.9998003399347243
1866.52125,0.9996726535895314
1866.640452,0.9997322258578969
1866.759654,0.9997676569958174
1866.878856,0.9999207591397228
1866.998058,0.9997948110541318
1867.11726,0.9998074685365614
1867.236462,0.999644313271528
1867.355664,0.9997784645426042
1867.474866,0.9998039392224268
1867.594068,0.9998058688458916
1867.71327,0.9997753252431543
1867.832472,0.9998113877895198
1867.951674,0.9997655174953207
1868.070876,0.9995916334043453
1868.190078,0.9995028236331499
1868.30928,0.9997592689803629
1868.428482,0.9998046890756624
1868.547684,0.999862279484341
1868.666886,0.9997306562795345
1868.786088,0.9995902039893316
1868.90529,0.9996107057946607
1869.024492,0.9997027941744042
1869.143694,0.9996886184892887
1869.262896,0.9997200991795457
1869.382098,0.9997984003239463
1869.5013,0.9997951509844254
1869.620502,0.9996600877832521
1869.739704,0.9997280369886463
1869.858906,0.9996835500808413
1869.978108,0.9998418925003083
1870.09731,0.9997278970267309
1870.216512,0.9998099680583572
1870.335714,0.9997018444572009
1870.454916,0.999814887135501
1870.574118,0.9996771721201375
1870.69332,0.999722578488466
1870.812522,0.9997746653916574
1870.931724,0.9997589990453968
1871.050926,0.9998525908657943
1871.170128,0.9998246953676531
1871.28933,0.9996393050660641
1871.408532,0.9997250378090341
1871.527734,0.9996864291736115
1871.646936,0.9997389140888601
1871.766138,0.9998479215650977
1871.88534,0.9997215287803097
1872.004542,0.9997792743634885
1872.123744,0.9996948365718339
1872.242946,0.9995979708353908
1872.362148,0.9998009798071467
1872.48135,0.9997864628023135
1872.600552,0.9996966360241593
1872.719754,0.9998136873583563
1872.838956,0.9996366660217824
1872.958158,0.999529550695993
1873.07736,0.9997451424816962
1873.196562,0.9996741331061536
1873.315764,0.9998475116275339
1873.434966,0.9998704283951256
1873.554168,0.9997667871983342
1873.67337,0.9996487117161831
1873.792572,0.9996701544110215
1873.911774,0.9995888345516902
1874.030976,0.9997123313845531
1874.150178,0.9997723159239543
1874.26938,0.9998151870800122
1874.388582,0.9998664689160689
1874.507784,0.9997488515430552
1874.626986,0.9996362161853838
1874.746188,0.9995516205521228
1874.86539,0.9996530202114153
1874.984592,0.9997458922908343
1875.103794,0.9999104940059005
1875.222996,0.9997648376549999
1875.342198,0.9997554798999139
1875.4614,0.9997693765976663
1875.580602,0.9996189626131912
1875.699804,0.9998148271466095
1875.819006,0.9997978204410423
1875.938208,0.9997327957054281
1876.05741,0.9997829035688414
1876.176612,0.9996331972885695
1876.295814,0.9996993951906823
1876.415016,0.9997760650771687
1876.534218,0.9996841199006272
1876.65342,0.9998309342932177
1876.772622,0.9997664772706781
1876.891824,0.9997546900933967
1877.011026,0.9996132348129456
1877.130228,0.9996907178375918
1877.24943,0.999712741266693
1877.368632,0.9997223085634063
1877.487834,0.9997084425111478
1877.607036,0.9997225984829178
1877.726238,0.9996900080574341
1877.84544,0.999719799263561
1877.964642,0.9996183928305449
1878.083844,0.9997203091207886
1878.203046,0.9997080826161733
1878.322248,0.9997176898570099
1878.44145,0.999703633925104
1878.560652,0.9997853230463957
1878.679854,0.9997047635908486
1878.799056,0.9997415833953242
1878.918258,0.9997357249268108
1879.03746,0.9996257200602187
1879.156662,0.9997435528881834
1879.275864,0.9997814838781264
1879.395066,0.9996684349798346
1879.514268,0.9996365660581207
1879.63347,0.999675022816528
1879.752672,0.9996228411422905
1879.871874,0.9997112516958182
1879.991076,0.999766547254334
1880.110278,0.9996977756789739
1880.22948,0.9997171200180891
1880.348682,0.9995470726025959
1880.467884,0.9997610385558352
1880.587086,0.9997107618374249
1880.706288,0.9996888484176973
1880.82549,0.9997438928010491
1880.944692,0.9997222885689603
1881.063894,0.9997061831726208
1881.183096,0.9996519705762952
1881.302298,0.9996224312970097
1881.4215,0.9995747504442342
1881.540702,0.9997108118229642
1881.659904,0.9997405836542407
1881.779106,0.9997534204057466
1881.898308,0.9996028788734768
1882.01751,0.999701124672132
1882.136712,0.9995090005796867
1882.255914,0.9996274993955839
1882.375116,0.9997693665999726
1882.494318,0.999630848153316
1882.61352,0.99978578294775
1882.732722,0.9996854994656647
1882.851924,0.9995442938655965
1882.971126,0.999552420193739
1883.090328,0.9995383266039743
1883.20953,0.9998077884750026
1883.328732,0.9996716139305123
1883.447934,0.9997621582888254
1883.567136,0.9996241706415533
1883.686338,0.9997559797777787
1883.80554,0.9995273717239477
1883.924742,0.9995244331177945
1884.043944,0.9997918616637896
1884.163146,0.9996519305902172
1884.282348,0.9996731634227147
1884.40155,0.9996110156740275
1884.520752,0.9995420348980449
1884.639954,0.9994516004260446
1884.759156,0.9997005848336704
1884.878358,0.9995848062168041
1884.99756,0.9997038238688125
1885.116762,0.9997475418729175
1885.235964,0.9995883847368159
1885.355166,0.9995158672301075
1885.474368,0.9994686212317316
1885.59357,0.9994922689390612
1885.712772,0.9996396149542968
1885.831974,0.999696935933195
1885.951176,0.9995614361972314
1886.070378,0.9995704822691623
1886.18958,0.9996665755982748
1886.308782,0.9994902999412308
1886.427984,0.9995819673999855
1886.547186,0.999598990425841
1886.666388,0.9996712540487961
1886.78559,0.9994893804105779
1886.904792,0.99949500755163
1887.023994,0.9994975562671489
1887.143196,0.9995599868341997
1887.262398,0.9995398658941826
1887.3816,0.999573500976577
1887.500802,0.9996287889158899
1887.620004,0.9994975662621245
1887.739206,0.9995446037243756
1887.858408,0.9995149876565315
1887.97761,0.9993689591900543
1888.096812,0.9996253202100106
1888.216014,0.9996009896258211
1888.335216,0.9995279414547119
1888.454418,0.9994713397900786
1888.57362,0.9994578770018037
1888.692822,0.999474348203339
1888.812024,0.9994576771102482
1888.931226,0.999536557422702
1889.050428,0.9995785088523617
1889.16963,0.9995827670658793
1889.288832,0.999552350225072
1889.408034,0.9994731588295723
1889.527236,0.9994299625331264
1889.646438,0.9994267743566311
1889.76564,0.9995641949906023
1889.884842,0.9995779790758923
1890.004044,0.9995154074529145
1890.123246,0.9994898401757987
1890.242448,0.999528061398072
1890.36165,0.999535068114341
1890.480852,0.9993534690912355
1890.600054,0.9994502711563
1890.719256,0.9995668738262345
1890.838458,0.9995745005505778
1890.95766,0.999471419747789
1891.076862,0.9994345599215281
1891.196064,0.9993443950029326
1891.315266,0.9993860785269519
1891.434468,0.9994877012698293
1891.55367,0.9995029535685254
1891.672872,0.9995240233128609
1891.792074,0.9994175796726026
1891.911276,0.9993445349111576
1892.030478,0.999394963108682
1892.14968,0.9993924246486996
1892.268882,0.9995258824292733
1892.388084,0.9993939837020981
1892.507286,0.9994901800024021
1892.626488,0.9994043674595322
1892.74569,0.9992744933073424
1892.864892,0.9995132784873639
1892.984094,0.9994689910351898
1893.103296,0.9994832835439529
1893.222498,0.9994611552290166
1893.3417,0.9994384977014515
1893.460902,0.9994247755050812
1893.580104,0.9993932041750948
1893.699306,0.9992906317207266
1893.818508,0.9993668105491019
1893.93771,0.9994820042061687
1894.056912,0.999511349428598
1894.176114,0.9994235162306574
1894.295316,0.9994928286548885
1894.414518,0.9994056167157723
1894.53372,0.9992951884963968
1894.652922,0.999575760015242
1894.772124,0.9995554888243794
1894.891326,0.9994935782747911
1895.010528,0.9993927644421817
1895.12973,0.9993581660635781
1895.248932,0.9994191287710517
1895.368134,0.9993345115357398
1895.487336,0.9993329525751178
1895.606538,0.9994571074195346
1895.72574,0.9994192686897395
1895.844942,0.9995381866686185
1895.964144,0.999468831120164
1896.083346,0.9993121366865139
1896.202548,0.9993277560572754
1896.32175,0.9993762246287975
1896.440952,0.9994946677233852
1896.560154,0.9995048326358444
1896.679356,0.9995389763040978
1896.798558,0.9993904758353716
1896.91776,0.9993463337329395
1897.036962,0.9992284977610111
1897.156164,0.9994600458277499
1897.275366,0.9995081909777241
1897.394568,0.9994058465790906
1897.51377,0.9995040130422177
1897.632972,0.9994966467247866
1897.752174,0.9993278360034991
1897.871376,0.9994307920603396
1897.990578,0.9992943790676219
1898.10978,0.9993848492828313
1898.228982,0.9995213745777087
1898.348184,0.9994368186461858
1898.467386,0.9994784160722143
1898.586588,0.9994025485452387
1898.70579,0.9994260747581338
1898.824992,0.9994263645917376
1898.944194,0.9995185259458506
1899.063396,0.9995479621998863
1899.182598,0.9993978513642989
1899.3018,0.9994367486856109
1899.421002,0.9992592844652939
1899.540204,0.9993438753439823
1899.659406,0.9994320413496104
1899.778608,0.9995092104765989
1899.89781,0.9995512107360424
1900.017012,0.9995195454552669
1900.136214,0.9993245382270816
1900.255416,0.9994596360492152
1900.374618,0.9993826806200614
1900.49382,0.9994612451805246
1900.613022,0.9994869316645956
1900.732224,0.9995930428295421
1900.851426,0.9994915592998022
1900.970628,0.9992847359233922
1901.08983,0.9994296327212931
1901.209032,0.9994965067952658
1901.328234,0.9993759747847726
1901.447436,0.9995457631967885
1901.566638,0.9994855023993052
1901.68584,0.9995344583981354
1901.805042,0.9994389974208253
1901.924244,0.9993556476841727
1902.043446,0.9994189888523834
1902.162648,0.9995925830168482
1902.28185,0.999516596876957
1902.401052,0.9996284090570223
1902.520254,0.9996926672363923
1902.639456,0.9994974763073475
1902.758658,0.9994519902122447
1902.87786,0.9994963068959843
1902.997062,0.9994693708334786
1903.116264,0.9995581176587719
1903.235466,0.9996261399031092
1903.354668,0.9995858058021101
1903.47387,0.999529800578412
1903.593072,0.9994487220095802
1903.712274,0.9996404346591171
1903.831476,0.9995711419858984
1903.950678,0.9996121452351134
1904.06988,0.9996220314481171
1904.189082,0.9995075313025358
1904.308284,0.9994637838153114
1904.427486,0.9994627243842621
1904.546688,0.9994963168909475
1904.66589,0.999666275698347
1904.785092,0.9995000750041643
1904.904294,0.9997142008483607
1905.023496,0.9994428352739441
1905.142698,0.9994387475611072
1905.2619,0.9994766170126845
1905.381102,0.999487501372309
1905.500304,0.9995079411007076
1905.619506,0.9995870652810189
1905.738708,0.9995469426614848
1905.85791,0.9994970365285547
1905.977112,0.9994483821970725
1906.096314,0.9994178695037427
1906.215516,0.9995474424350811
1906.334718,0.9995449335741492
1906.45392,0.9996959962185169
1906.573122,0.9996620871054269
1906.692324,0.9996216116069521
1906.811526,0.9994906397679906
1906.930728,0.9995240832843042
1907.04993,0.9994703902927567
1907.169132,0.9996594280078118
1907.288334,0.9995684631388274
1907.407536,0.9996416242319421
1907.526738,0.999481554439368
1907.64594,0.9995225340231757
1907.765142,0.9994716496262419
1907.884344,0.9996101959933308
1908.003546,0.9995607564956858
1908.122748,0.9996769521911839
1908.24195,0.999507921110549
1908.361152,0.9994781462130784
1908.480354,0.9995081609924789
1908.599556,0.9994891505280469
1908.718758,0.9995233336415228
1908.83796,0.9995613662279332
1908.957162,0.9996498213268689
1909.076364,0.9995492316266044
1909.195566,0.9996227911611497
1909.314768,0.9995848262085004
1909.43397,0.9995775792447806
1909.553172,0.9996177630711558
1909.672374,0.9996051679666904
1909.791576,0.9996753127223267
1909.910778,0.9996862692237956
1910.02998,0.9995491816491441
1910.149182,0.9995986905461889
1910.268384,0.9996577185916515
1910.387586,0.9996622970344873
1910.506788,0.9996539898753153
1910.62599,0.9997194093729153
1910.745192,0.9997689966853753
1910.864394,0.9996516206981667
1910.983596,0.9995849661503858
1911.102798,0.9996312080204862
1911.222,0.9995683631819862
1911.341202,0.9997641478175
1911.460404,0.999660457657553
1911.579606,0.9997845932033762
1911.698808,0.9995474924124546
1911.81801,0.9995923631065041
1911.937212,0.9996564890134139
1912.056414,0.9997220986217435
1912.175616,0.9996752527418097
1912.294818,0.9997757251533643
1912.41402,0.9998070986078665
1912.533222,0.9996871589449711
1912.652424,0.9995327292050181
1912.771626,0.999692157393262
1912.890828,0.9997017544840389
1913.01003,0.999735205064369
1913.129232,0.999780914002843
1913.248434,0.9997406036490525
1913.367636,0.9996181129374341
1913.486838,0.9996628368522734
1913.60604,0.9996297185710958
1913.725242,0.9997483616662379
1913.844444,0.9997972305605022
1913.963646,0.9996944666848128
1914.082848,0.9998352735688887
1914.20205,0.999696046203318
1914.321252,0.999636676018149
1914.440454,0.9997809639918899
1914.559656,0.9997678569493688
1914.678858,0.9998288946401921
1914.79806,0.9998005099007966
1914.917262,0.9997693166115055
1915.036464,0.9997204290872329
1915.155666,0.9996955963401983
1915.274868,0.9997712261727238
1915.39407,0.9996444532217418
1915.513272,0.9998205561019826
1915.632474,0.9996077469513507
1915.751676,0.9999564609478521
1915.870878,0.9996853595097045
1915.99008,0.9996621370885326
1916.109282,0.9997442227165882
1916.228484,0.9998482315180015
1916.347686,0.9998238555152618
1916.466888,0.9998368033180275
1916.58609,0.9997706463055809
1916.705292,0.9998043591401694
1916.824494,0.9995976209761622
1916.943696,0.9998494413350936
1917.062898,0.9997684268172097
1917.1821,0.999806978631022
1917.301302,0.9997494014050747
1917.420504,0.9996974157878394
1917.539706,0.9996751227840353
1917.658908,0.9996898081194525
1917.77811,0.9997482816863722
1917.897312,0.9997809639918899
1918.016514,0.9998188564084819
1918.135716,0.9998168967654438
1918.254918,0.9997617683816596
1918.37412,0.9997698664847808
1918.493322,0.9997563696826869
1918.612524,0.999685669412214
1918.731726,0.9997525006330229
1918.850928,0.9998387230065328
1918.97013,0.9998061087993289
1919.089332,0.9996980156064689
1919.208534,0.999864909125594
1919.327736,0.999813397412429
1919.446938,0.9998321140944162
1919.56614,0.9998725581214062
1919.685342,0.9999060784109086
1919.804544,0.9998953554756203
1919.923746,0.999775655169066
1920.042948,0.999724138056905
1920.16215,0.9997985103017764
1920.281352,0.9997432229728654
1920.400554,0.9999105999964185
1920.519756,0.9998085683253818
1920.638958,0.9998177966010559
1920.75816,0.9997679669238391
1920.877362,0.9997791543899828
1920.996564,0.9996760524823317
1921.115766,0.9997935713093348
1921.234968,0.9997528505464593
1921.35417,0.9999929654247427
1921.473372,0.9998501312314461
1921.592574,0.9998511310820772
1921.711776,0.9997296265574888
1921.830978,0.999709302260778
1921.95018,0.9998349036299059
1922.069382,0.999905970421058
1922.188584,0.9998674787817124
1922.307786,0.9998581400630726
1922.426988,0.9998401327801261
1922.54619,0.999871698231376
1922.665392,0.9996868290482631
1922.784594,0.9997839433436018
1922.903796,0.9998614196031504
1923.022998,0.9999340911720822
1923.1422,0.9998626494334528
1923.261402,0.9998539806618615
1923.380604,0.9997800042026251
1923.499806,0.9996790615117783
1923.619008,0.9997742154931591
1923.73821,0.9998881062605715
1923.857412,0.9999433186064509
1923.976614,0.9999350461095953
1924.095816,0.9998946055543848
1924.215018,0.9996292587415311
1924.33422,0.9998407526812005
1924.453422,0.9997933213609732
1924.572624,0.9999902560474726
1924.691826,0.9998833568033467
1924.811028,0.9998765776171691
1924.93023,0.9999485273247636
1925.049432,0.9998742279099726
1925.168634,0.9996432736419829
1925.287836,0.9997660073805443
1925.407038,0.9999570539222092
1925.52624,0.9999662805685128
1925.645442,0.9999908198421379
1925.764644,0.9997751452836119
1925.883846,0.9997942311733096
1926.003048,0.9998182265228008
1926.12225,0.9998216759016325
1926.241452,0.9999649376146998
1926.360654,0.999925120803587
1926.479856,0.9999764092782655
1926.599058,0.9998379931245314
1926.71826,0.9998200961846325
1926.837462,0.9999914376366572
1926.956664,0.999783023542797
1927.075866,0.9999033146743274
1927.195068,0.999844252129959
1927.31427,0.9999676635228352
1927.433472,0.999804219167569
1927.552674,0.9996902379861624
1927.671876,0.9997679769215189
1927.791078,0.9998284747121445
1927.91028,0.9998094281611203
1928.029482,0.9999590598380713
1928.148684,0.9998952654850423
1928.267886,0.9998441621439803
1928.387088,0.9998762476579529
1928.50629,0.9998230656547279
1928.625492,0.9999782172372478
1928.744694,0.9998784873832561
1928.863896,0.9999155905626771
1928.983098,0.9999146046463908
1929.1023,0.9998087582890278
1929.221502,0.9997567695853148
1929.340704,0.9998297844883043
1929.459906,0.9998764276356936
1929.579108,0.9998807571099986
1929.69831,0.9998766076134669
1929.817512,0.9998503811940102
1929.936714,0.999745722334047
1930.055916,0.9997675170283552
1930.175118,0.9997872026445698
1930.29432,0.9998882362460337
1930.413522,0.9999185943136227
1930.532724,0.999939177849742
1930.651926,0.9999058404332903
1930.771128,0.9998637992761609
1930.89033,0.9997464221562976
1931.009532,0.9999577178939134
1931.128734,0.999927399635534
1931.247936,0.9998900660431803
1931.367138,0.9997815838562797
1931.48634,0.9998194463017812
1931.605542,0.9998851465961572
1931.724744,0.9996679451424214
1931.843946,0.999845631915979
1931.963148,0.999957918885435
1932.08235,0.9999276026208167
1932.201552,0.9998011397753163
1932.320754,0.9999409897411738
1932.439956,0.9998764476332224
1932.559158,0.9997121614334712
1932.67836,0.9997864927959079
1932.797562,0.9998463518050932
1932.916764,0.9999267986793474
1933.035966,0.9999624157063073
1933.155168,0.9998220858286037
1933.27437,0.999909226120198
1933.393572,0.9997620683102352
1933.512774,0.9998703284080878
1933.631976,0.9998948255312222
1933.751178,0.9999923688291176
1933.87038,1.0
1933.989582,0.999898275174321
1934.108784,0.9998276948462385
1934.227986,0.9997895421493612
1934.347188,0.9999652556036005
1934.46639,0.9999719893923044
1934.585592,0.9998676187631693
1934.704794,0.9999116429037181
1934.823996,0.9998450020134293
1934.943198,0.9998584400205596
1935.0624,0.9998425623946008
1935.181602,0.9998687186181549
1935.300804,0.9999258807469675
1935.420006,0.9999510651973466
1935.539208,0.9999380639181183
1935.65841,0.999982118159882
1935.777612,0.9999078612450358
1935.896814,0.9998708583395022
1936.016016,0.9998852665823821
1936.135218,0.9998981851834803
1936.25442,0.9999855721040831
1936.373622,0.9999745653234668
1936.492824,0.9999367510003023
1936.612026,0.9997943411506811
1936.731228,0.9997842432788298
1936.85043,0.9998976252406534
1936.969632,0.9999978642022809
1937.088834,0.999938866868706
1937.208036,0.9999162345085247
1937.327238,0.9999445145393752
1937.44644,0.9998233256087588
1937.565642,0.9999077282572991
1937.684844,0.9999712614129611
1937.804046,1.0
1937.923248,0.9999440055677468
1938.04245,0.9998250553046082
1938.161652,0.9999308403916359
1938.280854,0.9997335155133001
1938.400056,0.9999453164951974
1938.519258,0.9999246788367813
1938.63846,0.9999522921380563
1938.757662,0.9999663655656502
1938.876864,0.9999629266872322
1938.996066,0.9999925994273844
1939.115268,0.9999222270244746
1939.23447,0.999853420743789
1939.353672,1.0
1939.472874,0.9999312813612339
1939.592076,0.9999322092978935
1939.711278,0.9998368733066062
1939.83048,0.9998780674343796
1939.949682,0.9998667488787194
1940.068884,0.9999176913875397
1940.188086,0.9999320903059676
1940.307288,0.9999745003251223
1940.42649,0.9999728323690468
1940.545692,0.9999098360650119
1940.664894,0.9999604997801542
1940.784096,0.9998547605482705
1940.903298,0.9998835667788737
1941.0225,0.9999201081915206
1941.141702,0.9999929414249119
1941.260904,0.9999718743955323
1941.380106,0.9998852065892678
1941.499308,0.9998730980527334
1941.61851,0.9999160255260535
1941.737712,0.9998838067509586
1941.856914,1.0
1941.976116,1.0
1942.095318,0.999995908808369
1942.21452,1.0
1942.333722,0.9998960554026141
1942.452924,0.9998090182393388
1942.572126,0.9998736679805617
1942.691328,0.999995639509507
1942.81053,0.9999609227635351
1942.929732,0.9999964157064236
1943.048934,0.9999525211271574
1943.168136,0.9998468617268625
1943.287338,0.9999013648647649
1943.40654,0.9998249953151067
1943.525742,0.9999717024003846
1943.644944,1.0
1943.764146,0.9999199022079994
1943.883348,0.9999805781886059
1944.00255,0.9998705283821734
1944.121752,0.9998686686247202
1944.240954,0.99988696638878
1944.360156,0.9999795932082214
1944.479358,1.0
1944.59856,0.9999813401740967
1944.717762,0.9999587718499036
1944.836964,0.9999248448242918
1944.956166,0.9999120488679276
1945.075368,0.9999788472237231
1945.19457,0.9999078042502894
1945.313772,0.9999203461725346
1945.432974,0.9997893721851534
1945.552176,0.9999904708454027
1945.671378,0.9999178973706053
1945.79058,0.999858919952726
1945.909782,0.9999442555537794
1946.028984,0.9999739213400541
1946.148186,0.9999112059424257
1946.267388,0.9999001829820501
1946.38659,0.9999041995891524
1946.505792,0.9998467517437138
1946.624994,0.9998643492014017
1946.744196,0.9999113099331965
1946.863398,1.0
1946.9826,0.9999603137875186
1947.101802,0.999921048116864
1947.221004,0.9999837211325022
1947.340206,0.9998679587182175
1947.459408,0.9998918058534089
1947.57861,0.9999223820124319
1947.697812,0.9999727633709237
1947.817014,0.9999925796275311
1947.936216,0.999908153218174
1948.055418,0.9998746678547297
1948.17462,0.9997188195386377
1948.293822,0.9998197962386487
1948.413024,0.9999919155326795
1948.532226,0.999849421338105
1948.651428,0.999999216390307
1948.77063,0.9999990647904373
1948.889832,0.9999943714158406
1949.009034,0.9998988851124548
1949.128236,0.9998813470398193
1949.247438,0.9999175354003921
1949.36664,0.9997860628878084
1949.485842,0.9999161295173256
1949.605044,0.999971629402453
1949.724246,0.9998471016901382
1949.843448,0.9998257951754229
1949.96265,0.999795990812705
1950.081852,0.9999424646552214
1950.201054,0.9999905202449332
1950.320256,0.9999933716219678
1950.439458,1.0
1950.55866,0.999793291367174
1950.677862,0.9997925415224866
1950.797064,0.9998939756209818
1950.916266,0.9999456034795444
1951.035468,0.9999945656147663
1951.15467,0.9998047090717564
1951.273872,0.9999029937054149
1951.393074,0.9998578601028325
1951.512276,0.9998467117498446
1951.631478,0.999860629712941
1951.75068,0.9998994150590044
1951.869882,0.9999532980905681
1951.989084,1.0
1952.108286,0.9998694185265029
1952.227488,0.999886076489776
1952.34669,0.9998489614074769
1952.465892,0.9998892761303402
1952.585094,0.9999346091380756
1952.704296,0.9999860440973846
1952.823498,0.9999856071035788
1952.9427,0.9998930857157395
1953.061902,0.9999573239106502
1953.181104,0.9997745754119415
1953.300306,0.9998598698191511
1953.419508,0.9999000539949348
1953.53871,0.9997664072870273
1953.657912,0.9999972483037859
1953.777114,0.9999457144735125
1953.896316,0.9999132157659695
1954.015518,0.9998086683062436
1954.13472,0.9999174454078179
