nu,[0]HFE-245fa2-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
899.121012,1.0
899.362066,1.0
899.60312,1.0
899.844174,1.0
900.085228,1.0
900.326282,1.0
900.567336,1.0
900.80839,1.0
901.049444,1.0
901.290498,1.0
901.531552,1.0
901.772606,1.0
902.01366,1.0
902.254714,1.0
902.495768,1.0
902.736822,1.0
902.977876,1.0
903.21893,1.0
903.459984,1.0
903.701038,1.0
903.942092,1.0
904.183146,1.0
904.4242,1.0
904.665254,1.0
904.906308,1.0
905.147362,1.0
905.388416,1.0
905.62947,1.0
905.870524,1.0
906.111578,1.0
906.352632,1.0
906.593686,1.0
906.83474,1.0
907.075794,1.0
907.316848,1.0
907.557902,1.0
907.798956,1.0
908.04001,1.0
908.281064,1.0
908.522118,1.0
908.763172,1.0
909.004226,1.0
909.24528,1.0
909.486334,1.0
909.727388,1.0
909.968442,1.0
910.209496,1.0
910.45055,1.0
910.691604,1.0
910.932658,1.0
911.173712,1.0
911.414766,1.0
911.65582,1.0
911.896874,1.0
912.137928,1.0
912.378982,1.0
912.620036,1.0
912.86109,1.0
913.102144,1.0
913.343198,1.0
913.584252,1.0
913.825306,1.0
914.06636,1.0
914.307414,1.0
914.548468,1.0
914.789522,1.0
915.030576,1.0
915.27163,1.0
915.512684,1.0
915.753738,1.0
915.994792,1.0
916.235846,1.0
916.4769,1.0
916.717954,1.0
916.959008,1.0
917.200062,1.0
917.441116,1.0
917.68217,1.0
917.923224,1.0
918.164278,1.0
918.405332,1.0
918.646386,1.0
918.88744,1.0
919.128494,1.0
919.369548,1.0
919.610602,1.0
919.851656,1.0
920.09271,1.0
920.333764,1.0
920.574818,1.0
920.815872,1.0
921.056926,1.0
921.29798,1.0
921.539034,1.0
921.780088,1.0
922.021142,1.0
922.262196,1.0
922.50325,1.0
922.744304,1.0
922.985358,1.0
923.226412,1.0
923.467466,1.0
923.70852,1.0
923.949574,1.0
924.190628,1.0
924.431682,1.0
924.672736,1.0
924.91379,1.0
925.154844,1.0
925.395898,1.0
925.636952,1.0
925.878006,1.0
926.11906,1.0
926.360114,1.0
926.601168,1.0
926.842222,1.0
927.083276,1.0
927.32433,1.0
927.565384,1.0
927.806438,1.0
928.047492,1.0
928.288546,1.0
928.5296,1.0
928.770654,1.0
929.011708,1.0
929.252762,1.0
929.493816,1.0
929.73487,1.0
929.975924,1.0
930.216978,1.0
930.458032,1.0
930.699086,1.0
930.94014,1.0
931.181194,1.0
931.422248,1.0
931.663302,1.0
931.904356,1.0
932.14541,0.998533875811712
932.386464,0.977736571034775
932.627518,0.9852508501795122
932.868572,0.990347784568596
933.109626,0.9912929280348046
933.35068,0.974471506070224
933.591734,0.9808585690438991
933.832788,0.9786619474650141
934.073842,0.9789399269293098
934.314896,0.9742795540914189
934.55595,0.9794226632980234
934.797004,0.9847494851050068
935.038058,0.9757918341498382
935.279112,0.9843586171518425
935.520166,0.9819204323800738
935.76122,0.9911301710987315
936.002274,0.9791190893287973
936.243328,0.9942505914738705
936.484382,0.9788988123157917
936.725436,0.9676682184429661
936.96649,0.98221603491617
937.207544,0.9737808506387023
937.448598,0.9756523058940628
937.689652,0.9837780168616508
937.930706,0.9761158508225674
938.17176,0.9814021152395437
938.412814,0.9758464800226206
938.653868,0.9776485787030961
938.894922,0.9745991701993372
939.135976,0.9759382139031677
939.37703,0.9756591354841075
939.618084,0.9705639351259505
939.859138,0.96442809596114
940.100192,0.9655136881001785
940.341246,0.9621200923357123
940.5823,0.9774696853824315
940.823354,0.9789399269293098
941.064408,0.9713824654853341
941.305462,0.9681792821712553
941.546516,0.9658149753692357
941.78757,0.9652482083410909
942.028624,0.9709201974602814
942.269678,0.9673054108917175
942.510732,0.9644088075921051
942.751786,0.9715029243793514
942.99284,0.9750251631093858
943.233894,0.9566114292724776
943.474948,0.9687700516997672
943.716002,0.9778861761746446
943.957056,0.9705425829542524
944.19811,0.9638688898509309
944.439164,0.9589580006503586
944.680218,0.967655638837894
944.921272,0.9624771051117439
945.162326,0.9597187559444817
945.40338,0.9651507231951312
945.644434,0.9624097340723999
945.885488,0.9645988148423005
946.126542,0.9654808611928436
946.367596,0.9587125388226466
946.60865,0.9532262455390141
946.849704,0.9417136796725031
947.090758,0.9560185140090534
947.331812,0.9586358448873391
947.572866,0.946486094439105
947.81392,0.9550496025569736
948.054974,0.9568362593748589
948.296028,0.958559157087301
948.537082,0.9434367066457948
948.778136,0.9527497515496689
949.01919,0.9350783092425176
949.260244,0.9422327068888694
949.501298,0.9457415029179764
949.742352,0.9466290246303233
949.983406,0.9465921068182647
950.22446,0.9418888547076955
950.465514,0.9341147403108259
950.706568,0.9197227620045524
950.947622,0.9266104761984411
951.188676,0.9204818463624495
951.42973,0.9133354963541208
951.670784,0.9094538722610774
951.911838,0.920248073663863
952.152892,0.9141039345895408
952.393946,0.910599595767863
952.635,0.9166725122591326
952.876054,0.9071631194487226
953.117108,0.8992807516442535
953.358162,0.9028218787552935
953.599216,0.9042585073595931
953.84027,0.9139055955562982
954.081324,0.893829712624972
954.322378,0.8875059974191667
954.563432,0.8718045675272101
954.804486,0.8791058215293666
955.04554,0.8792113205577652
955.286594,0.8719527869019796
955.527648,0.8626640027815233
955.768702,0.8516667220355981
956.009756,0.8494722539738173
956.25081,0.8510282114654655
956.491864,0.8398096667684064
956.732918,0.8270666456188824
956.973972,0.8359386949381593
957.215026,0.8310211775791234
957.45608,0.8141423916180999
957.697134,0.8024545990266332
957.938188,0.8042139003302803
958.179242,0.799994841068002
958.420296,0.7888966147435577
958.66135,0.7850326262197747
958.902404,0.7847500653383459
959.143458,0.7792292413173111
959.384512,0.7779912512865046
959.625566,0.7684344620433885
959.86662,0.7594506014072572
960.107674,0.7451945155379873
960.348728,0.7451423537475836
960.589782,0.7280904456297579
960.830836,0.7156028104154419
961.07189,0.7165336990154719
961.312944,0.7205143118245559
961.553998,0.7052802763976617
961.795052,0.6974461308677252
962.036106,0.6924633268086434
962.27716,0.6893197756737747
962.518214,0.6722533503901927
962.759268,0.6617086008087567
963.000322,0.6596670770109145
963.241376,0.657375425369507
963.48243,0.6473293967811736
963.723484,0.6355338020970263
963.964538,0.6204997979264363
964.205592,0.6179609569354615
964.446646,0.6110722976812807
964.6877,0.5964916713935896
964.928754,0.5905210477701613
965.169808,0.59938568895613
965.410862,0.586507396332805
965.651916,0.5790421535502934
965.89297,0.579749016076091
966.134024,0.5687012651708855
966.375078,0.5588355696457262
966.616132,0.5502514078580062
966.857186,0.5552260227169887
967.09824,0.549152004811804
967.339294,0.5314479587058236
967.580348,0.5309008491181633
967.821402,0.5331673108713719
968.062456,0.5273135161618498
968.30351,0.5239914036729267
968.544564,0.5298242135492813
968.785618,0.5240909714982684
969.026672,0.5291305982467478
969.267726,0.5305505701625158
969.50878,0.5203779003009712
969.749834,0.5189695853198554
969.990888,0.5164586767063439
970.231942,0.52193093932271
970.472996,0.5098034600447959
970.71405,0.5023440678209568
970.955104,0.497156705383712
971.196158,0.4864359697977363
971.437212,0.4850516009464703
971.678266,0.4797068935659666
971.91932,0.47722366434223484
972.160374,0.47416021882610165
972.401428,0.4760035341944615
972.642482,0.4641256342202343
972.883536,0.47089977478394845
973.12459,0.46875267267833026
973.365644,0.4725980690687258
973.606698,0.47440684625746604
973.847752,0.4715642117843985
974.088806,0.4712295200236665
974.32986,0.4750287264686676
974.570914,0.4778110105932705
974.811968,0.4691794317563981
975.053022,0.4716868344197143
975.294076,0.4708809391696719
975.53513,0.47922263419561306
975.776184,0.47773934431678666
976.017238,0.47215403561222147
976.258292,0.4807057223263836
976.499346,0.4808162973581599
976.7404,0.49127068982177585
976.981454,0.4927861361357398
977.222508,0.4907502187889456
977.463562,0.5076160115513567
977.704616,0.5051852930872018
977.94567,0.5018921615482442
978.186724,0.511232910028992
978.427778,0.5159785934103417
978.668832,0.5112789230614501
978.909886,0.5205080110392111
979.15094,0.5258916899972943
979.391994,0.526986683110545
979.633048,0.5333646192761982
979.874102,0.5310123500036613
980.115156,0.5363222960597378
980.35621,0.5408193362459038
980.597264,0.5411439252146043
980.838318,0.5551705028907546
981.079372,0.5595905071328956
981.320426,0.5550872335606769
981.56148,0.5701076935198286
981.802534,0.567315325617734
982.043588,0.5724155874082608
982.284642,0.5715518921253223
982.525696,0.5796794503681878
982.76675,0.5826142356884533
983.007804,0.5901137287884091
983.248858,0.6053490773434177
983.489912,0.6147927867892349
983.730966,0.6226317664691754
983.97202,0.6137362520762816
984.213074,0.619563550276438
984.454128,0.6233357380343114
984.695182,0.6337694716827598
984.936236,0.6361569305061308
985.17729,0.642177842765466
985.418344,0.6624435051521087
985.659398,0.6592318403839733
985.900452,0.6599507948489928
986.141506,0.6652848394722145
986.38256,0.6791114679650787
986.623614,0.68678774070113
986.864668,0.6994856498183809
987.105722,0.7074488138480017
987.346776,0.710468974169091
987.58783,0.707024471875015
987.828884,0.7079512808605154
988.069938,0.7120622084274149
988.310992,0.7258368601106064
988.552046,0.7298180664078664
988.7931,0.7468506850304295
989.034154,0.7386064823983763
989.275208,0.7467162640053793
989.516262,0.7559424727076293
989.757316,0.7543264855390199
989.99837,0.7641203316943905
990.239424,0.7728656877651447
990.480478,0.7759866209432964
990.721532,0.7847265231895197
990.962586,0.7823836951585156
991.20364,0.7795409953604899
991.444694,0.7971280086317921
991.685748,0.7991153305622893
991.926802,0.8051634328466772
992.167856,0.8129952597639266
992.40891,0.8071707879143747
992.649964,0.8229498629723022
992.891018,0.8312040223503782
993.132072,0.8285567062332331
993.373126,0.8363316784686757
993.61418,0.8400364459922514
993.855234,0.8380227758925511
994.096288,0.8618965733757901
994.337342,0.8558758058417058
994.578396,0.8497101395073505
994.81945,0.8494297814229412
995.060504,0.8598305018772007
995.301558,0.8681940755246842
995.542612,0.8769020328291539
995.783666,0.8746163026988416
996.02472,0.8852634452703603
996.265774,0.87930803912245
996.506828,0.8929274003596188
996.747882,0.8923293393741806
996.988936,0.8960043599530648
997.22999,0.8925970783348288
997.471044,0.8881185878767892
997.712098,0.8977442956032528
997.953152,0.9065174491935626
998.194206,0.8963897246753222
998.43526,0.9059274983839612
998.676314,0.9150148356618236
998.917368,0.9057318391762654
999.158422,0.9086875257072174
999.399476,0.905803394817971
999.64053,0.9277991526077043
999.881584,0.9135830438147987
1000.122638,0.9285658313024686
1000.363692,0.9342146959355696
1000.604746,0.9202048230207989
1000.8458,0.9292272055956644
1001.086854,0.9238163338389256
1001.327908,0.9260574548374519
1001.568962,0.9129337171336356
1001.810016,0.9185324918939958
1002.05107,0.9166798456685642
1002.292124,0.9279541080046053
1002.533178,0.9335693765641983
1002.774232,0.9273724631436054
1003.015286,0.93672268599381
1003.25634,0.923207739428809
1003.497394,0.925648227888232
1003.738448,0.9227794704038116
1003.979502,0.9278186365944902
1004.220556,0.9446715292560235
1004.46161,0.9302601507158467
1004.702664,0.9286614785088394
1004.943718,0.9383502488925431
1005.184772,0.9430254579004385
1005.425826,0.9290339464365498
1005.66688,0.9391782389019844
1005.907934,0.9313575742375847
1006.148988,0.9280190670657062
1006.390042,0.930415517133751
1006.631096,0.933098976149272
1006.87215,0.9460016175954078
1007.113204,0.9295617876108281
1007.354258,0.9322166819088087
1007.595312,0.9316491347851664
1007.836366,0.9317441678435181
1008.07742,0.940842997271498
1008.318474,0.9439359166930263
1008.559528,0.9384666115377407
1008.800582,0.940599350488825
1009.041636,0.9369175445770869
1009.28269,0.9297523673110402
1009.523744,0.9309869676786355
1009.764798,0.9372361507022151
1010.005852,0.9316165276360774
1010.246906,0.9329039788411853
1010.48796,0.9334172171571469
1010.729014,0.936274103271358
1010.970068,0.9373148818455359
1011.211122,0.9427548484283378
1011.452176,0.9374573645359865
1011.69323,0.9449804873579868
1011.934284,0.9297774709638553
1012.175338,0.9327342057668545
1012.416392,0.944595013961065
1012.657446,0.9275802178430073
1012.8985,0.9460262139572165
1013.139554,0.95039081003165
1013.380608,0.9378793152818251
1013.621662,0.949545338501361
1013.862716,0.9382704925110815
1014.10377,0.9395455293940069
1014.344824,0.9283207222788195
1014.585878,0.9380837952600644
1014.826932,0.9341670522010025
1015.067986,0.9204063699456231
1015.30904,0.9261574744435359
1015.550094,0.9237239568244695
1015.791148,0.9341614472155042
1016.032202,0.9441945905709032
1016.273256,0.9394064869450517
1016.51431,0.934680985398387
1016.755364,0.9340194654664138
1016.996418,0.9298983498920408
1017.237472,0.9280496922002314
1017.478526,0.91721901191716
1017.71958,0.9497419147313687
1017.960634,0.9472331666488486
1018.201688,0.9138187786485888
1018.442742,0.9312858624653071
1018.683796,0.9280237071726418
1018.92485,0.9371677349604188
1019.165904,0.9335544395736695
1019.406958,0.9211687820149767
1019.648012,0.9258722618663989
1019.889066,0.9177915351892799
1020.13012,0.9253363369920014
1020.371174,0.9252669393691704
1020.612228,0.923826495874489
1020.853282,0.9238542110850912
1021.094336,0.9169466383201019
1021.33539,0.9231717350290617
1021.576444,0.9122802905468012
1021.817498,0.9210508799567715
1022.058552,0.9201358102470836
1022.299606,0.9086620828126998
1022.54066,0.9176272652070832
1022.781714,0.9104702998054945
1023.022768,0.9202581964483485
1023.263822,0.9152939577506553
1023.504876,0.9206079610140575
1023.74593,0.9213714614409394
1023.986984,0.9089692625071344
1024.228038,0.9065518975111458
1024.469092,0.8987323576629195
1024.710146,0.8844847561120034
1024.9512,0.9169677283353175
1025.192254,0.8996135470857218
1025.433308,0.9062292224751961
1025.674362,0.8982112440330362
1025.915416,0.898957068840062
1026.15647,0.9070379395758487
1026.397524,0.8980406001083562
1026.638578,0.8817823695184608
1026.879632,0.8909562097727136
1027.120686,0.8596929400021438
1027.36174,0.8838569948167949
1027.602794,0.8845909006512819
1027.843848,0.8797126138655034
1028.084902,0.8702976494853322
1028.325956,0.8579666926525101
1028.56701,0.8672656046843562
1028.808064,0.8781920267306348
1029.049118,0.8716302240486337
1029.290172,0.8546698713390865
1029.531226,0.8532693614820741
1029.77228,0.8476308977767314
1030.013334,0.8553367738969165
1030.254388,0.8714907743690578
1030.495442,0.8644602113165923
1030.736496,0.8369675321381006
1030.97755,0.8292529862631403
1031.218604,0.8351282275443027
1031.459658,0.8279520805529065
1031.700712,0.8296262340814192
1031.941766,0.8268350993760959
1032.18282,0.8217327980253188
1032.423874,0.821617763486201
1032.664928,0.8225384908924063
1032.905982,0.8062592000681651
1033.147036,0.7959889302146254
1033.38809,0.8212070572895634
1033.629144,0.8031771332573899
1033.870198,0.8030486351961877
1034.111252,0.801973270680161
1034.352306,0.7852760240586186
1034.59336,0.7824854116503149
1034.834414,0.7814532123083775
1035.075468,0.7756452619345705
1035.316522,0.7711286948175331
1035.557576,0.7702578115341137
1035.79863,0.7596632773488935
1036.039684,0.7549075406103785
1036.280738,0.7461788217977076
1036.521792,0.7438023039174985
1036.762846,0.7343863694244432
1037.0039,0.7320840128160183
1037.244954,0.7327944788287596
1037.486008,0.724372149508941
1037.727062,0.7197869597442448
1037.968116,0.7184781388657877
1038.20917,0.7123755847368551
1038.450224,0.6991989194856901
1038.691278,0.6863277470299477
1038.932332,0.6812472293650745
1039.173386,0.6790028188223675
1039.41444,0.6757649300675663
1039.655494,0.6714605592754802
1039.896548,0.6723004097717792
1040.137602,0.6644803316418472
1040.378656,0.6483400187203107
1040.61971,0.6466371247581986
1040.860764,0.6351652993679318
1041.101818,0.6291346344220563
1041.342872,0.6288515875268942
1041.583926,0.613681018299152
1041.82498,0.6064275582643537
1042.066034,0.598930328891266
1042.307088,0.6011264303090952
1042.548142,0.5838857201367526
1042.789196,0.5845458839227993
1043.03025,0.5799113685288749
1043.271304,0.569241788080528
1043.512358,0.5578361487246384
1043.753412,0.562232395183861
1043.994466,0.5590815113995883
1044.23552,0.5349724653746608
1044.476574,0.5310123500036613
1044.717628,0.5289348561399193
1044.958682,0.5105636333887655
1045.199736,0.5080679909026143
1045.44079,0.505498605085599
1045.681844,0.4901469670956815
1045.922898,0.4758131708559896
1046.163952,0.47058908347200207
1046.405006,0.4653571982525392
1046.64606,0.45842893217880587
1046.887114,0.4494592884129251
1047.128168,0.44546348478431086
1047.369222,0.4302667129084776
1047.610276,0.4276115880448575
1047.85133,0.4219240320459174
1048.092384,0.41729160875917454
1048.333438,0.3963173499125681
1048.574492,0.38667914984076956
1048.815546,0.3778719112179794
1049.0566,0.3726558274174884
1049.297654,0.35904771085738457
1049.538708,0.36261993653587565
1049.779762,0.34458999119986494
1050.020816,0.3328045161383178
1050.26187,0.3269330072071321
1050.502924,0.31603573068480506
1050.743978,0.317334137094903
1050.985032,0.30059242547541
1051.226086,0.28739433980965284
1051.46714,0.27488567363294764
1051.708194,0.2683132869610076
1051.949248,0.2614009090964137
1052.190302,0.2512517134325664
1052.431356,0.24275562502221884
1052.67241,0.23673829227184504
1052.913464,0.22582385189647586
1053.154518,0.2148747454332525
1053.395572,0.21197223073261331
1053.636626,0.19339897420195362
1053.87768,0.18858621550020138
1054.118734,0.1738956277954124
1054.359788,0.16739483092294852
1054.600842,0.1630823485370599
1054.841896,0.15615596430266698
1055.08295,0.14687109230802955
1055.324004,0.13919213974852107
1055.565058,0.13129612640165603
1055.806112,0.12664086918514675
1056.047166,0.12033208299435229
1056.28822,0.1128833832265737
1056.529274,0.10714202373614427
1056.770328,0.10158087497417441
1057.011382,0.09538823795550312
1057.252436,0.08916203023772669
1057.49349,0.08266160939748157
1057.734544,0.07848089967829712
1057.975598,0.07366702513929924
1058.216652,0.06944640326248365
1058.457706,0.06440268204999357
1058.69876,0.059480901568400774
1058.939814,0.05602820804385487
1059.180868,0.05454659436996523
1059.421922,0.051575939706340876
1059.662976,0.04646759923060492
1059.90403,0.043661001041858244
1060.145084,0.04053457359603166
1060.386138,0.03788500089404056
1060.627192,0.03477001157710343
1060.868246,0.032559047238264284
1061.1093,0.03077354151226649
1061.350354,0.028943778588775157
1061.591408,0.02618679507602586
1061.832462,0.024952032429552472
1062.073516,0.023351361224825666
1062.31457,0.022292611015928603
1062.555624,0.020673553587743986
1062.796678,0.01944627002114868
1063.037732,0.018339464702713155
1063.278786,0.01726800347585717
1063.51984,0.0163979328143857
1063.760894,0.015452260123909515
1064.001948,0.014932727473848132
1064.243002,0.014797456072197731
1064.484056,0.014044842955670187
1064.72511,0.013696704808579771
1064.966164,0.01315438652416937
1065.207218,0.012634804640934225
1065.448272,0.012383380346580136
1065.689326,0.012274884680618258
1065.93038,0.011708970752307497
1066.171434,0.011263363371827916
1066.412488,0.010878140087583343
1066.653542,0.01031042252228582
1066.894596,0.010062898847543746
1067.13565,0.009306892726075327
1067.376704,0.008552770614896036
1067.617758,0.007871552247330136
1067.858812,0.0073983372497475304
1068.099866,0.00728454717362939
1068.34092,0.006795463648038
1068.581974,0.006293738680684451
1068.823028,0.005971243988507413
1069.064082,0.005761830843529721
1069.305136,0.005538674869861427
1069.54619,0.005744571253329122
1069.787244,0.005591543007165454
1070.028298,0.005616761650087824
1070.269352,0.005833139009108016
1070.510406,0.005913011602165567
1070.75146,0.00603849783972003
1070.992514,0.006107730591991704
1071.233568,0.006262974794224308
1071.474622,0.0065263986255467
1071.715676,0.006696970627385551
1071.95673,0.00704526161129113
1072.197784,0.007271446782605882
1072.438838,0.00788888872540777
1072.679892,0.008307471403437088
1072.920946,0.00868550269617327
1073.162,0.009078012481785282
1073.403054,0.009426786637052278
1073.644108,0.009916056172407062
1073.885162,0.010709757898072183
1074.126216,0.011055801125983313
1074.36727,0.011973013939542605
1074.608324,0.01294429666261226
1074.849378,0.0137818881739551
1075.090432,0.014251401873763178
1075.331486,0.015467720112739513
1075.57254,0.016363533287620413
1075.813594,0.016997313106098293
1076.054648,0.017793892474022115
1076.295702,0.018966139903605725
1076.536756,0.019801452210629462
1076.77781,0.021326603393289
1077.018864,0.02289126230425885
1077.259918,0.023815944157943914
1077.500972,0.02529875737670822
1077.742026,0.026838979210435154
1077.98308,0.02782556712993576
1078.224134,0.030019743413456722
1078.465188,0.03242907117473964
1078.706242,0.03403724203016122
1078.947296,0.03613837351318576
1079.18835,0.038669658675450934
1079.429404,0.040819311029544274
1079.670458,0.04327846983858249
1079.911512,0.044614337634120316
1080.152566,0.048806098727863394
1080.39362,0.04935086427918369
1080.634674,0.05186038889294027
1080.875728,0.055748766190439426
1081.116782,0.0580529357113897
1081.357836,0.06218136016205438
1081.59889,0.06464141335413863
1081.839944,0.0666433508183141
1082.080998,0.06833726866162274
1082.322052,0.07001120348175598
1082.563106,0.0728247069627403
1082.80416,0.0751551977628978
1083.045214,0.07759905730486004
1083.286268,0.0800903425173543
1083.527322,0.0819619634254309
1083.768376,0.08386054821469807
1084.00943,0.08639720095941206
1084.250484,0.08811610139731277
1084.491538,0.08768538860858248
1084.732592,0.0917947658376764
1084.973646,0.09062728067998388
1085.2147,0.09313548667795062
1085.455754,0.09448634049089305
1085.696808,0.0961063392539419
1085.937862,0.09700429724162336
1086.178916,0.09673306511153394
1086.41997,0.09751978485250279
1086.661024,0.09765640816530015
1086.902078,0.10048970445143303
1087.143132,0.10204922337452235
1087.384186,0.1033121800831002
1087.62524,0.09977875440905838
1087.866294,0.10200841184802201
1088.107348,0.10339486289588204
1088.348402,0.1050729928860772
1088.589456,0.10549412656346487
1088.83051,0.10655436016182604
1089.071564,0.10847885606165633
1089.312618,0.10825128949245523
1089.553672,0.11130289614166065
1089.794726,0.11173782499660807
1090.03578,0.11144768399836072
1090.276834,0.11343786918554986
1090.517888,0.11358543431204121
1090.758942,0.11557911559591544
1090.999996,0.11633282675486598
1091.24105,0.11432614433472851
1091.482104,0.11214080609735771
1091.723158,0.11519833315104298
1091.964212,0.1148417712747296
1092.205266,0.11371044703417614
1092.44632,0.11466963775023589
1092.687374,0.11402928244714423
1092.928428,0.11381283250305689
1093.169482,0.11445197228618231
1093.410536,0.11397228205720564
1093.65159,0.1147384601775496
1093.892644,0.10900080624905807
1094.133698,0.11061495301299096
1094.374752,0.10691726156917379
1094.615806,0.10888097128349856
1094.85686,0.10812146585482571
1095.097914,0.10758220779415709
1095.338968,0.10380927061035103
1095.580022,0.10162151545171771
1095.821076,0.09825393285258137
1096.06213,0.09511201278551644
1096.303184,0.09191417663346563
1096.544238,0.09243958342710008
1096.785292,0.08896608938517096
1097.026346,0.08842504809353872
1097.2674,0.08056427225614574
1097.508454,0.07830843148358124
1097.749508,0.07757578107927698
1097.990562,0.07543378706700925
1098.231616,0.07125430789335406
1098.47267,0.06712491449308185
1098.713724,0.06561834321101113
1098.954778,0.06233077465211241
1099.195832,0.059564233149092184
1099.436886,0.05541527506713945
1099.67794,0.05214119248029561
1099.918994,0.0483881659655375
1100.160048,0.04571631694769393
1100.401102,0.04261282562543483
1100.642156,0.039967046576289536
1100.88321,0.03617814759578512
1101.124264,0.03402703238907492
1101.365318,0.030968026809219475
1101.606372,0.028601388882793646
1101.847426,0.025484114034220816
1102.08848,0.023463717197315416
1102.329534,0.021303157027421783
1102.570588,0.018614768647841222
1102.811642,0.01710302381191773
1103.052696,0.015407513483538644
1103.29375,0.013755727446985224
1103.534804,0.012239339081075336
1103.775858,0.010942510821035102
1104.016912,0.010211916053649848
1104.257966,0.009167414357787321
1104.49902,0.008292531404943349
1104.740074,0.007648849764731199
1104.981128,0.007118202808191642
1105.222182,0.006660238395169316
1105.463236,0.006090652866307533
1105.70429,0.005795926127690142
1105.945344,0.005489599373417578
1106.186398,0.005252243291623314
1106.427452,0.005179224211740844
1106.668506,0.0050609553963392945
1106.90956,0.005120516326478017
1107.150614,0.00517146119913825
1107.391668,0.005300256835870402
1107.632722,0.005484660956602413
1107.873776,0.00581392137691108
1108.11483,0.006082740161953538
1108.355884,0.006305077612286615
1108.596938,0.006800902194084793
1108.837992,0.007118202808191642
1109.079046,0.007422049848870575
1109.3201,0.007171072887000276
1109.561154,0.007304242027085734
1109.802208,0.007035405146170794
1110.043262,0.006162948274170585
1110.284316,0.005001587084570638
1110.52537,0.004015875090658882
1110.766424,0.003357696854541495
1111.007478,0.0032170194009016224
1111.248532,0.0036101715030345594
1111.489586,0.004457799590739125
1111.73064,0.005888817885606992
1111.971694,0.007328385841157824
1112.212748,0.008891140032958062
1112.453802,0.010210894913102363
1112.694856,0.010789304064337755
1112.93591,0.011434730726157544
1113.176964,0.011989787898089193
1113.418018,0.012314227226096697
1113.659072,0.01223689145802959
1113.900126,0.013039135769826364
1114.14118,0.013323844891564815
1114.382234,0.01362975511572037
1114.623288,0.013835742485480673
1114.864342,0.01547700352955369
1115.105396,0.016213679167297365
1115.34645,0.017817039576595143
1115.587504,0.019084095254746556
1115.828558,0.020866714441876866
1116.069612,0.023426205267346237
1116.310666,0.026168470733740685
1116.55172,0.02926977105910244
1116.792774,0.03272879524622528
1117.033828,0.03676165355693281
1117.274882,0.04220992061098874
1117.515936,0.04729266828708799
1117.75699,0.053723755552880614
1117.998044,0.06149496361266676
1118.239098,0.06905859029400947
1118.480152,0.07681156993344836
1118.721206,0.08540932432621938
1118.96226,0.09548367390347962
1119.203314,0.10658633126530034
1119.444368,0.11737280997356066
1119.685422,0.12588329895344028
1119.926476,0.13809685391992382
1120.16753,0.14891196300114776
1120.408584,0.16163735539271867
1120.649638,0.17485468874827595
1120.890692,0.18809652820923622
1121.131746,0.19922907214051538
1121.3728,0.20647003212370954
1121.613854,0.21768635297621938
1121.854908,0.23050101801597056
1122.095962,0.2474863128793876
1122.337016,0.25768947608804055
1122.57807,0.263316117739249
1122.819124,0.2783154768186487
1123.060178,0.2839378224005709
1123.301232,0.2957029132873307
1123.542286,0.30556278681431964
1123.78334,0.32084408190754427
1124.024394,0.3293612850072946
1124.265448,0.3350417929043375
1124.506502,0.3412977553009937
1124.747556,0.35021781132039137
1124.98861,0.36480219638787126
1125.229664,0.370841697057969
1125.470718,0.3718480410371971
1125.711772,0.3798723514239335
1125.952826,0.3892202111632406
1126.19388,0.3936197252875201
1126.434934,0.40595620283091954
1126.675988,0.41883844759875183
1126.917042,0.41647035349195793
1127.158096,0.4267956294002556
1127.39915,0.42902932746561967
1127.640204,0.4371538877475294
1127.881258,0.4329772901697466
1128.122312,0.4387919044696491
1128.363366,0.44621249242900346
1128.60442,0.4557412795001302
1128.845474,0.45609233542453115
1129.086528,0.46524087349417675
1129.327582,0.4656690920481225
1129.568636,0.4655992469228306
1129.80969,0.4825551809881332
1130.050744,0.4742645455497622
1130.291798,0.4839711410369104
1130.532852,0.48686422185442674
1130.773906,0.48581373007477435
1131.01496,0.48940250963669774
1131.256014,0.4912363020770734
1131.497068,0.49984861320256213
1131.738122,0.4990794387545696
1131.979176,0.5024093767947648
1132.22023,0.5032289718674593
1132.461284,0.5000835972676969
1132.702338,0.50885610692064
1132.943392,0.5043675554587188
1133.184446,0.5083373383085503
1133.4255,0.5125638450608488
1133.666554,0.5067487299087432
1133.907608,0.5057413026587978
1134.148662,0.5078698830197105
1134.389716,0.5092124308943253
1134.63077,0.5199097708805382
1134.871824,0.5178187507394773
1135.112878,0.5230804513888562
1135.353932,0.5252347360665452
1135.594986,0.5124152230970075
1135.83604,0.53523466611663
1136.077094,0.5315223666284754
1136.318148,0.5123025041474653
1136.559202,0.5187101653875831
1136.800256,0.5172598083718863
1137.04131,0.5183782970909178
1137.282364,0.5091564206075492
1137.523418,0.5202790378921403
1137.764472,0.5169081912655585
1138.005526,0.5237608981702401
1138.24658,0.524122417899941
1138.487634,0.5164328544180712
1138.728688,0.51441240030607
1138.969742,0.5259442817958401
1139.210796,0.5219883548838335
1139.45185,0.5144432659760493
1139.692904,0.5139701958169917
1139.933958,0.5194472570336462
1140.175012,0.5134513479814798
1140.416066,0.509451816988171
1140.65712,0.5045138432605079
1140.898174,0.49188024332222097
1141.139228,0.5041960996390039
1141.380282,0.5031937470723109
1141.621336,0.4932150466231863
