nu,[0]Isopentylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
752.244306,0.9819705115991344
752.48536,0.9812637472964642
752.726414,0.9805369001898286
752.967468,0.9802702304217096
753.208522,0.9806800690283273
753.449576,0.9794099308861614
753.69063,0.9785445150774025
753.931684,0.978136547081854
754.172738,0.9770279689200796
754.413792,0.9765942647913205
754.654846,0.9760036039540414
754.8959,0.9754776797608129
755.136954,0.9756776731837894
755.378008,0.9761773480583118
755.619062,0.975062214769561
755.860116,0.9750748906607462
756.10117,0.9750124878646547
756.342224,0.9744442212500434
756.583278,0.9736425835751055
756.824332,0.9732960285058152
757.065386,0.9732210875968822
757.30644,0.9719013222443283
757.547494,0.971197920349235
757.788548,0.9708357310774433
758.029602,0.9723660021260052
758.270656,0.9708939829688471
758.51171,0.9717953907735738
758.752764,0.9701903399326164
758.993818,0.9720510065733515
759.234872,0.971628256340334
759.475926,0.9720510065733515
759.71698,0.9708425269513463
759.958034,0.9698537422877286
760.199088,0.9697567617626068
760.440142,0.9695318042899538
760.681196,0.9694338865226511
760.92225,0.9681211931570128
761.163304,0.9684416943119628
761.404358,0.9686780229162921
761.645412,0.9692361421804091
761.886466,0.9691489148529014
762.12752,0.9704008940806805
762.368574,0.9687371140779522
762.609628,0.9692962366841347
762.850682,0.9686499316609527
763.091736,0.9687371140779522
763.33279,0.9677930556949749
763.573844,0.9675337219083283
763.814898,0.967671121451976
764.055952,0.9673363651601318
764.297006,0.9675085663585822
764.53806,0.9677940234885145
764.779114,0.9681463646352627
765.020168,0.9681037671323707
765.261222,0.9702388506623711
765.502276,0.968248025340643
765.74333,0.96975870127807
765.984384,0.968607312001599
766.225438,0.9687361453413224
766.466492,0.9683593802663427
766.707546,0.968515298677661
766.9486,0.9691896199621266
767.189654,0.9685395118627914
767.430708,0.9697936132197271
767.671762,0.9690481286067324
767.912816,0.9700273616460671
768.15387,0.9699206645047364
768.394924,0.9702068333085885
768.635978,0.9707541843010452
768.877032,0.9714601791910797
769.118086,0.9711493616671948
769.35914,0.9707153549102662
769.600194,0.9707240913877745
769.841248,0.9704843521462169
770.082302,0.9695056272846291
770.323356,0.9701408614869909
770.56441,0.9713980077291196
770.805464,0.9702175056424527
771.046518,0.9722707149269458
771.287572,0.9716991877920134
771.528626,0.9735121242098791
771.76968,0.9720033772409575
772.010734,0.9727705905314432
772.251788,0.9735890347056163
772.492842,0.9727200077758986
772.733896,0.972508950434761
772.97495,0.9729145712331511
773.216004,0.97276475392541
773.457058,0.9718099678137629
773.698112,0.9732415254543185
773.939166,0.9723037726932322
774.18022,0.9738071430766159
774.421274,0.9747716895199718
774.662328,0.9757830520628502
774.903382,0.9750485639941099
775.144436,0.9756201098992051
775.38549,0.9762076100251597
775.626544,0.9760660701835925
775.867598,0.9746420535062518
776.108652,0.9754835326444501
776.349706,0.97478338685043
776.59076,0.9756474276447289
776.831814,0.9757615850718426
777.072868,0.9749608135721787
777.313922,0.9761978479978696
777.554976,0.9769654411309793
777.79603,0.9770348081397993
778.037084,0.9773387132199212
778.278138,0.9781120939738421
778.519192,0.9779350717058314
