nu,[0]Methyl2-methylbutyrate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1883.108462,0.9938511818329867
1883.228065,0.9934402099790185
1883.347667,0.9934356401645632
1883.467269,0.9935387641360538
1883.586872,0.9936198402070661
1883.706474,0.9930884950754637
1883.826077,0.9928541538439788
1883.945679,0.993455906458338
1884.065281,0.9932601155949986
1884.184884,0.9937927451015517
1884.304486,0.9934587874846443
1884.424088,0.9934827301299304
1884.543691,0.9931117336181383
1884.663293,0.9931896959492088
1884.782896,0.9932590230094723
1884.902498,0.9937985091161888
1885.0221,0.9936228210710579
1885.141703,0.9931872129780727
1885.261305,0.9932297223004811
1885.380908,0.9933248782657755
1885.50051,0.9930273227082953
1885.620112,0.9930058735497765
1885.739715,0.9932621021172163
1885.859317,0.9935910256495132
1885.97892,0.9932010183762804
1886.098522,0.9931545376562777
1886.218124,0.9931665548988875
1886.337727,0.9932248554867655
1886.457329,0.9929795592427936
1886.576932,0.9932294243316091
1886.696534,0.9931737057238257
1886.816136,0.9934704110204554
1886.935739,0.993319414993969
1887.055341,0.9931316953645989
1887.174943,0.9931296097902286
1887.294546,0.9928975425185375
1887.414148,0.9930278192220807
1887.533751,0.9931377534864179
1887.653353,0.9936499473443452
1887.772955,0.9932865366654721
1887.892558,0.992754674841745
1888.01216,0.9930348697446265
1888.131763,0.9928601109867733
1888.251365,0.992947784405298
1888.370967,0.9932022102182175
1888.49057,0.9934654436808187
1888.610172,0.9933516983995588
1888.729775,0.9929785662637308
1888.849377,0.9929678421531255
1888.968979,0.9930394377155337
1889.088582,0.9931467910810956
1889.208184,0.9929418267364645
1889.327787,0.9932454154540691
1889.447389,0.9935825801616885
1889.566991,0.993176486614095
1889.686594,0.9927522922333845
1889.806196,0.992693721575994
1889.925799,0.9931063708292563
1890.045401,0.9933292489048553
1890.165003,0.9932373701987872
1890.284606,0.99309048125444
1890.404208,0.993186815703267
1890.52381,0.9929420253248498
1890.643413,0.9927154618065512
1890.763015,0.9928604088448513
1890.882618,0.9929369613334338
1891.00222,0.9930575111977683
1891.121822,0.9927158588928153
1891.241425,0.9930619799666235
1891.361027,0.992825162925956
1891.48063,0.992525176491953
1891.600232,0.9927080164685077
1891.719834,0.9927743315789078
1891.839437,0.99319903197623
1891.959039,0.9927960735748435
1892.078642,0.9928213901975051
1892.198244,0.993058305644095
1892.317846,0.9924403192170632
1892.437449,0.9925454242120795
1892.557051,0.9928044130968874
1892.676654,0.9930398349313883
1892.796256,0.9930630723354023
1892.915858,0.9927232050173518
1893.035461,0.9930185841063054
1893.155063,0.9927373017869499
1893.274665,0.9925291466005992
1893.394268,0.9928045123773337
1893.51387,0.9930635688670625
1893.633473,0.9928212909153711
1893.753075,0.9924837890550273
1893.872677,0.9928045123773337
1893.99228,0.9925782780093483
1894.111882,0.9926537168251157
1894.231485,0.9926904456921181
1894.351087,0.9927671836294532
1894.470689,0.9930329829801665
1894.590292,0.9930243436307957
1894.709894,0.9927116894949637
1894.829497,0.9925305361423772
1894.949099,0.9925125715022535
1895.068701,0.9928010375676213
1895.188304,0.9928097742551932
1895.307906,0.9929515576140477
1895.427509,0.9929518554995597
1895.547111,0.9927656944797946
1895.666713,0.9925887993948584
1895.786316,0.9927314446541479
1895.905918,0.9931050797918134
1896.025521,0.9926674155409287
1896.145123,0.9928314177441852
1896.264725,0.9929223652673835
1896.384328,0.9927570574558237
1896.50393,0.9924832928132569
1896.623532,0.9924242418141191
1896.743135,0.9927472292096048
1896.862737,0.9927612270442211
1896.98234,0.9927627161871786
1897.101942,0.9930553264736469
1897.221544,0.9928170217929988
1897.341147,0.9927238999238385
1897.460749,0.9923931794214793
1897.580352,0.9929368620397425
1897.699954,0.9930393384115949
1897.819556,0.9928760961632406
1897.939159,0.9929586075951342
1898.058761,0.9929312023157592
1898.178364,0.9928032217323065
1898.297966,0.9927287642828658
1898.417568,0.9928437289300944
1898.537171,0.9928846349343842
1898.656773,0.992923457482586
1898.776376,0.9928319141600181
1898.895978,0.9927968678120199
1899.01558,0.9928330062757244
1899.135183,0.9925891964304576
1899.254785,0.9928365804809806
1899.374387,0.9928206952227753
1899.49399,0.9931973435393108
1899.613592,0.9927997469271114
1899.733195,0.9929777718811955
1899.852797,0.992872422528481
1899.972399,0.9926723788904148
1900.092002,0.9926101402834592
1900.211604,0.9927836637014856
1900.331207,0.9932248554867655
1900.450809,0.9930799545511303
1900.570411,0.992858720983591
1900.690014,0.9929886946967617
1900.809616,0.9927760192967061
1900.929219,0.9926670184740419
1901.048821,0.9925972364355107
1901.168423,0.9929950498447442
1901.288026,0.9931270276565999
1901.407628,0.9931827436456703
1901.527231,0.9927000748361425
1901.646833,0.99291521625209
1901.766435,0.9927754236312732
1901.886038,0.992830722762436
1902.00564,0.99314986984092
1902.125243,0.9931121308629113
1902.244845,0.9931263324679238
1902.364447,0.9927979598891752
1902.48405,0.9928485938762852
1902.603652,0.9928391618594455
1902.723254,0.9929378549771011
1902.842857,0.9929150176690666
1902.962459,0.9929850206453883
1903.082062,0.9931923775650081
1903.201664,0.9930830331037612
1903.321266,0.9926242354475265
1903.440869,0.9927671836294532
1903.560471,0.9930373523349042
1903.680074,0.9930779683932074
1903.799676,0.9930129239165075
1903.919278,0.9931363630945363
1904.038881,0.9930570146691369
1904.158483,0.9928330062757244
1904.278086,0.9928161282580812
1904.397688,0.9928007397273546
1904.51729,0.9930474813675559
1904.636893,0.9928444239209478
1904.756495,0.9930795573192279
1904.876098,0.9931569212300283
1904.9957,0.9927500089057382
1905.115302,0.992677441532457
1905.234905,0.992889003636389
1905.354507,0.9930804510912318
1905.474109,0.9933218982956107
1905.593712,0.9932101558676818
1905.713314,0.993209460620816
1905.832917,0.9932996481342915
1905.952519,0.9926766473908214
1906.072121,0.9926161952237824
1906.191724,0.9931638733528093
1906.311326,0.9932614068339881
1906.430929,0.9930228540953975
1906.550531,0.9930753863938462
1906.670133,0.9930634695607106
1906.789736,0.9928879114590857
1906.909338,0.9929505646629866
1907.028941,0.9930582063382695
1907.148543,0.9933406722569018
1907.268145,0.9934779614242707
1907.387748,0.9931457979348012
1907.50735,0.9927868406142925
1907.626953,0.9931468903957797
1907.746555,0.9928223830193917
1907.866157,0.9928373747505627
1907.98576,0.993154041079133
1908.105362,0.9933883537535169
1908.224964,0.9931692364522058
1908.344567,0.9931224592827799
1908.464169,0.993151856142646
1908.583772,0.9929993197326388
1908.703374,0.9928841384921908
1908.822976,0.9931877095718032
1908.942579,0.9932459120769009
1909.062181,0.9935691668873962
1909.181784,0.9928851313768258
1909.301386,0.9930817420966573
1909.420988,0.9931392431941655
1909.540591,0.9932316094387463
1909.660193,0.9932829608403766
1909.779796,0.9932735246970703
1909.899398,0.9934916715147377
1910.019,0.9932530634732128
1910.138603,0.9930120302052782
1910.258205,0.992806497988344
1910.377808,0.993328752240355
1910.49741,0.9931350720181035
1910.617012,0.9932707435350948
1910.736615,0.9936774718290989
1910.856217,0.9934692188566775
1910.97582,0.9933021313865159
1911.095422,0.9929233581902452
1911.215024,0.9932090633371112
1911.334627,0.993496638985514
1911.454229,0.9934720999215897
1911.573831,0.9934862073255709
1911.693434,0.9936630636102173
1911.813036,0.993510051280673
1911.932639,0.9930542341133886
1912.052241,0.9932436276139303
1912.171843,0.9933247789332926
1912.291446,0.9936543194137321
1912.411048,0.9934770672945077
1912.530651,0.9937427585836445
1912.650253,0.9934295802256411
1912.769855,0.9932740213339568
1912.889458,0.9934013672261891
1913.00906,0.9936387191633795
1913.128663,0.9937366967713057
1913.248265,0.9936169587137076
1913.367867,0.993781018416347
1913.48747,0.9940522582652669
1913.607072,0.9937982109766809
1913.726675,0.9935823814451923
1913.846277,0.9934798490341906
1913.965879,0.9941016638902223
1914.085482,0.9939290034271999
1914.205084,0.993786086712465
1914.324686,0.993964984308374
1914.444289,0.9935575421961481
1914.563891,0.993595397459644
1914.683494,0.9932910064649441
1914.803096,0.9939237356174414
1914.922698,0.994005936509337
1915.042301,0.9938919305667852
1915.161903,0.9937273556902592
1915.281506,0.9938015898963424
1915.401108,0.9937833041153179
1915.52071,0.9939675686206928
1915.640313,0.9937294425198974
1915.759915,0.9940722389164629
1915.879518,0.9942391576578131
1915.99912,0.9940290971174777
1916.118722,0.9939341718714556
1916.238325,0.993934470051752
1916.357927,0.9938483990535735
1916.47753,0.9936942651202758
1916.597132,0.9942598380473677
1916.716734,0.9942568552723278
1916.836337,0.9941307914956916
1916.955939,0.9938852715131582
1917.075542,0.9939745264180254
1917.195144,0.9942074419345523
1917.314746,0.9940086203289887
1917.434349,0.9941355633349431
1917.553951,0.9942278233960212
1917.673553,0.9944205234202247
1917.793156,0.9942514862998055
1917.912758,0.994464477778744
1918.032361,0.9937848941698766
1918.151963,0.9940770104746613
1918.271565,0.9941570368950248
1918.391168,0.9943960609762378
1918.51077,0.9945159923729094
1918.630373,0.994262721405079
1918.749975,0.9939525598237233
1918.869577,0.9941553468294987
1918.98918,0.994493616014816
1919.108782,0.9945095280399681
1919.228385,0.9943566836718989
1919.347987,0.9944901352932511
1919.467589,0.9944658700299874
1919.587192,0.994108622626225
1919.706794,0.9939545477308308
1919.826397,0.9944682567509396
1919.945999,0.9943704058888166
1920.065601,0.9944145569149837
1920.185204,0.9945725819428334
1920.304806,0.9945064450652098
1920.424408,0.9942364732157115
1920.544011,0.9940576261619548
1920.663613,0.9945090307853284
1920.783216,0.9946284784926169
1920.902818,0.9945622384417675
1921.02242,0.994465173904122
1921.142023,0.9943873103294041
1921.261625,0.9944604999287886
1921.381228,0.9941566392322896
1921.50083,0.9943838299799086
1921.620432,0.9945895892793969
1921.740035,0.9947879302174336
1921.859637,0.9947031778962793
1921.97924,0.9945362807060941
1922.098842,0.9943109443164633
1922.218444,0.9944934171161126
1922.338047,0.9946258924619347
1922.457649,0.994563829742622
1922.577252,0.9947012879620366
1922.696854,0.9949681026257151
1922.816456,0.9947706210580379
1922.936059,0.9947234700480876
1923.055661,0.9946008282052556
1923.175264,0.9943057739129959
1923.294866,0.9945593542154582
1923.414468,0.9949947681281817
1923.534071,0.9950152652315245
1923.653673,0.9948913935421758
1923.773275,0.9945748694624025
1923.892878,0.9945740738028253
1924.01248,0.9945125115730274
1924.132083,0.9947768881326918
1924.251685,0.9947160096500387
1924.371287,0.9949517852826346
1924.49089,0.9949450196334979
1924.610492,0.9944770081101049
1924.730095,0.9945533868772349
1924.849697,0.9947026805448146
1924.969299,0.9947002932612461
1925.088902,0.9946412098186219
1925.208504,0.9948550806690255
1925.328107,0.9948684118164249
1925.447709,0.9947317262871523
1925.567311,0.9943397797519602
1925.686914,0.9944636822074799
1925.806516,0.9947424694478092
1925.926119,0.9948479177382313
1926.045721,0.9949572575325024
1926.165323,0.9949353687136145
1926.284926,0.994708947191442
1926.404528,0.9946247983740547
1926.52413,0.9944496603684151
1926.643733,0.9947236689928015
1926.763335,0.9948226489220361
1926.882938,0.9947205853542073
1927.00254,0.9947661446003152
1927.122142,0.9948378698250042
1927.241745,0.9948070303290543
1927.361347,0.9943509164198586
1927.48095,0.9946055028401336
1927.600552,0.9947103397849428
1927.720154,0.9949749679293085
1927.839757,0.9946775148853437
1927.959359,0.9947287420964497
1928.078962,0.9945302140532851
1928.198564,0.9944424009123914
1928.318166,0.9943222795258391
1928.437769,0.9948474203143968
1928.557371,0.9947253600244761
1928.676974,0.9947143186342596
1928.796576,0.9945702944285256
1928.916178,0.9945021686966902
1929.035781,0.9941848736817711
1929.155383,0.9943829350348643
1929.274985,0.9946036130914734
1929.394588,0.9946779127564292
1929.51419,0.9947797729898505
1929.633793,0.9945340927286833
1929.753395,0.994528423900511
1929.872997,0.9944253960927274
1929.9926,0.994104944431126
1930.112202,0.994338387677243
1930.231805,0.9946091828873022
1930.351407,0.9943808468328934
1930.471009,0.9945006769445559
1930.590612,0.9942219574691677
1930.710214,0.994297421779574
1930.829817,0.9940209461123005
1930.949419,0.9941047456101569
1931.069021,0.9942756469044728
1931.188624,0.9945715873707488
1931.308226,0.9943819406524265
1931.427829,0.994164393684318
1931.547431,0.9938269321599972
1931.667033,0.9940945063840093
1931.786636,0.9942698801224444
1931.906238,0.9941327797592628
1932.025841,0.9943362001351964
1932.145443,0.9942109216666887
1932.265045,0.993873444348799
1932.384648,0.9938013911360443
1932.50425,0.9937760495236772
1932.623852,0.9940535505340425
1932.743455,0.9938748357725951
1932.863057,0.9938420384441735
1932.98266,0.9940715430661392
1933.102262,0.9938465107434091
1933.221864,0.9936029488133598
1933.341467,0.9935615164342654
1933.461069,0.9937664099427489
1933.580672,0.9938679780598874
1933.700274,0.9937345105529777
1933.819876,0.993830509943393
1933.939479,0.9934907773726357
1934.059081,0.9935107467379524
1934.178684,0.9932047925473211
1934.298286,0.9932536594252298
1934.417888,0.9935369757678879
1934.537491,0.993533895808037
1934.657093,0.993462860674023
1934.776696,0.993263095379815
1934.896298,0.9933751417762718
1935.0159,0.9929457985117149
1935.135503,0.9929996176324793
1935.255105,0.993303124689144
1935.374707,0.9932577317735817
1935.49431,0.9931103432626845
1935.613912,0.9932972642179967
1935.733515,0.9929750908448309
1935.853117,0.992958706891
1935.972719,0.9926865742069293
1936.092322,0.9928512745711077
1936.211924,0.9930767767003603
1936.331527,0.9931567225986639
1936.451129,0.9924840868002087
1936.570731,0.9926972952798244
1936.690334,0.9926800224971601
1936.809936,0.9924672147141463
1936.929539,0.9926248310222465
1937.049141,0.992621555365709
1937.168743,0.9926652316750169
1937.288346,0.9927006704563661
1937.407948,0.9925994201518329
1937.527551,0.9919977895261489
1937.647153,0.992153346974932
1937.766755,0.9921496760143393
1937.886358,0.9922227009177775
1938.00596,0.9925216034077492
1938.125563,0.9923878205127795
1938.245165,0.9917628130838687
1938.364767,0.9919366843443731
1938.48437,0.9919171433841706
1938.603972,0.9918751861764066
1938.723574,0.9918386858411656
1938.843177,0.9920860812583405
1938.962779,0.9920991768810441
1939.082382,0.9918220230912109
1939.201984,0.9911708082688028
1939.321586,0.9916114816254761
1939.441189,0.991667806757251
1939.560791,0.9914075281210428
1939.680394,0.9915018154602591
1939.799996,0.9915470289739043
1939.919598,0.99143598192541
1940.039201,0.9910649568790445
1940.158803,0.9912279013516241
1940.278406,0.9911710065029843
1940.398008,0.9912887646132501
1940.51761,0.9911749711949397
1940.637213,0.9910358199976265
1940.756815,0.9910729845377072
1940.876418,0.9909618914830226
1940.99602,0.9905783643712911
1941.115622,0.9908793477954544
1941.235225,0.9909326585384118
1941.354827,0.9906752476728429
1941.474429,0.990607487803316
1941.594032,0.9905594445052169
1941.713634,0.9904241433263784
1941.833237,0.9900710210423135
1941.952839,0.9902340001451893
1942.072441,0.990576779447176
1942.192044,0.9903170842631315
1942.311646,0.9901624088150366
1942.431249,0.9904458338526276
1942.550851,0.9901374570367282
1942.670453,0.989943904084295
1942.790056,0.9896232142139361
1942.909658,0.9899142062126428
1943.029261,0.9900023124976672
1943.148863,0.9900829019658515
1943.268465,0.9896796243448198
1943.388068,0.9897904746702487
1943.50767,0.9894678555652776
1943.627273,0.9891136894724984
1943.746875,0.9892511858311106
1943.866477,0.9896360793993444
1943.98608,0.9895054560581938
1944.105682,0.989393648258919
1944.225285,0.9892452503418021
1944.344887,0.9891176459351693
1944.464489,0.9891156677018555
1944.584092,0.9888674308242938
1944.703694,0.9891334719441119
1944.823296,0.9891522656586186
1944.942899,0.9890513772729166
1945.062501,0.9889030306925973
1945.182104,0.9886904393953817
1945.301706,0.9884976635559548
1945.421308,0.988603438464812
1945.540911,0.9887448188649702
1945.660513,0.9890810492593123
1945.780116,0.988736908938059
1945.899718,0.9885283074585031
1946.01932,0.9881319870747599
1946.138923,0.98845713598257
1946.258525,0.9880470113778789
1946.378128,0.9882051115473756
1946.49773,0.9883345748966526
1946.617332,0.9882278405263234
1946.736935,0.9882130172198906
1946.856537,0.9876222424948412
1946.97614,0.9876400198552019
1947.095742,0.987663723500121
1947.215344,0.987796079306711
1947.334947,0.9878375676132902
1947.454549,0.9880835697936263
1947.574151,0.9879472236690938
1947.693754,0.9875797756514576
1947.813356,0.987404989500198
1947.932959,0.9875718750448548
1948.052561,0.9873694435604067
1948.172163,0.9874415241606965
1948.291766,0.987411901359316
1948.411368,0.9875866887340828
1948.530971,0.987495834938058
1948.650573,0.9870624194081897
1948.770175,0.9871374390027733
1948.889778,0.9872055538359992
1949.00938,0.9872865080104896
1949.128983,0.9867841070498036
1949.248585,0.9871384261407058
1949.368187,0.9869202926531669
1949.48779,0.9865542131365419
1949.607392,0.98642399657489
1949.726995,0.9867179947294187
1949.846597,0.9868186450979626
1949.966199,0.9869173318967301
1950.085802,0.9866232743485757
1950.205404,0.9870091194766528
1950.325007,0.9865117922174333
1950.444609,0.986545334188579
1950.564211,0.9863184548538393
1950.683814,0.9866982605668664
1950.803416,0.9867189814479067
1950.923018,0.9863746766080708
1951.042621,0.9864535897386825
1951.162223,0.9864092003259135
1951.281826,0.9861202247672047
1951.401428,0.9858283763763663
1951.52103,0.9863125369608639
1951.640633,0.9861281137605589
1951.760235,0.9863993362832306
1951.879838,0.9859900654882369
1951.99944,0.986075850355522
1952.119042,0.9858017593695354
1952.238645,0.9857268412827467
1952.358247,0.9858441497565751
1952.47785,0.986191227979473
1952.597452,0.986137975091003
1952.717054,0.9861024747629095
1952.836657,0.985753456266762
1952.956259,0.9854222987430359
1953.075862,0.9855651953361063
1953.195464,0.9854252550143665
1953.315066,0.9856933271398868
1953.434669,0.9855563252892635
1953.554271,0.9856095467677961
1953.673873,0.985039044016702
1953.793476,0.9851474042712486
1953.913078,0.9850685956312945
1954.032681,0.98533854140738
1954.152283,0.985254791190795
1954.271885,0.9855444986843198
1954.391488,0.9856647424478797
1954.51109,0.9852075000958131
1954.630693,0.9849828983913586
1954.750295,0.9849681237586927
1954.869897,0.98532277611684
1954.9895,0.9852025740706277
1955.109102,0.9855159183082755
1955.228705,0.9852104557227469
1955.348307,0.985189766520414
1955.467909,0.9846067067813452
1955.587512,0.9848056174254137
1955.707114,0.9848154655308284
1955.826717,0.9848292530438583
1955.946319,0.9850685956312945
1956.065921,0.9850360889040026
1956.185524,0.9848213744413483
1956.305126,0.9848361468727579
1956.424728,0.9843812576604019
1956.544331,0.9847228972278469
1956.663933,0.9847819823742172
1956.783536,0.9849681237586927
1956.903138,0.9847652412228171
1957.02274,0.984786906296439
1957.142343,0.9845496012484284
1957.261945,0.9843458205729975
1957.381548,0.9844235869645548
1957.50115,0.9846431379034677
1957.620752,0.984651999731587
1957.740355,0.9843615702321236
1957.859957,0.9845476321511949
1957.97956,0.9844216181193497
1958.099162,0.9841440503619333
1958.218764,0.9839885678854152
1958.338367,0.9842464066656065
1958.457969,0.9844600113111187
1958.577572,0.9843271181800799
1958.697174,0.9841627492765292
1958.816776,0.9840928762018541
1958.936379,0.9839679043424575
1959.055981,0.9840141519207712
1959.175584,0.9838921417307211
1959.295186,0.9843517266656392
1959.414788,0.9840761467651593
1959.534391,0.9838675447346417
1959.653993,0.9837662115962802
1959.773595,0.9836166904960091
1959.893198,0.9837711304396353
1960.0128,0.9836235758369412
1960.132403,0.9839069002235356
1960.252005,0.9837534227186573
1960.371607,0.983734731581192
1960.49121,0.9833639334872184
1960.610812,0.9834249039411591
1960.730415,0.9832056246381312
1960.850017,0.9832990336093278
1960.969619,0.983312799892162
1961.089222,0.9834809607582878
1961.208824,0.9834770268423126
1961.328427,0.9830827316160253
1961.448029,0.982827163331122
1961.567631,0.9828517343173413
1961.687234,0.9826846637239102
1961.806836,0.9828772887946403
1961.926439,0.9831122245403655
1962.046041,0.982810455411363
1962.165643,0.9826640275626524
1962.285246,0.9821276394508832
1962.404848,0.9826689408950735
1962.52445,0.9822494308290844
1962.644053,0.9826040868851803
1962.763655,0.9821246930723844
1962.883258,0.9827770404239371
1963.00286,0.9824488477036707
1963.122462,0.9819764034398795
1963.242065,0.9818438455732724
1963.361667,0.9817957364035236
1963.48127,0.9821639788458175
1963.600872,0.9819263239203426
1963.720474,0.9820382699020693
1963.840077,0.9817093421801217
1963.959679,0.9813324381629273
1964.079282,0.9812843540515276
1964.198884,0.9813020173288696
1964.318486,0.9815002603582418
1964.438089,0.9815493365981556
1964.557691,0.9813314568309797
1964.677294,0.9813020173288696
1964.796896,0.9810508361649941
1964.916498,0.9809262506201507
1965.036101,0.9805888700227271
1965.155703,0.9808360095562463
1965.275306,0.9806741849655654
1965.394908,0.9807418538188766
1965.51451,0.9806614362840274
1965.634113,0.9803604194315393
1965.753715,0.9803280680714984
1965.873317,0.9801359425990678
1965.99292,0.9802123961842415
1966.112522,0.9803613997924489
1966.232125,0.9803966934381232
1966.351727,0.9798801604990655
1966.471329,0.9800153932920624
1966.590932,0.9798076520500342
1966.710534,0.9795117948158061
1966.830137,0.9793433332752056
1966.949739,0.9797165341754404
1967.069341,0.9795166923870241
1967.188944,0.979394260452631
1967.308546,0.9794099308861614
1967.428149,0.9791758798828886
1967.547751,0.9790505533913302
1967.667353,0.9789536321842234
1967.786956,0.978846932053578
1967.906558,0.9789037068220895
1968.026161,0.9788968545201248
1968.145763,0.9784407948560732
1968.265365,0.978340020644164
1968.384968,0.9786942438421677
1968.50457,0.9785171162145663
1968.624172,0.9782216486633153
1968.743775,0.9783860037057277
1968.863377,0.9783762198946099
1968.98298,0.9781023129018078
1969.102582,0.9775830784426063
1969.222184,0.9777424374718005
1969.341787,0.9777600369940701
1969.461389,0.9778959550853008
1969.580992,0.977664221205495
1969.700594,0.9778617293258272
1969.820196,0.9774041971073927
1969.939799,0.9771383793186376
1970.059401,0.9772165535159092
1970.179004,0.977092454894042
1970.298606,0.9771559679677626
1970.418208,0.9770934319869854
1970.537811,0.9768423512402227
1970.657413,0.9769517637105456
1970.777016,0.9769800957225053
1970.896618,0.9763618630132088
1971.01622,0.9764702451951031
1971.135823,0.9765552018019938
1971.255425,0.9769175709971917
1971.375028,0.9763257382925887
1971.49463,0.9763872487516603
1971.614232,0.9762847334726877
1971.733835,0.9758806352471344
1971.853437,0.9756845029514059
1971.973039,0.9759118639271186
1972.092642,0.9759001530550168
1972.212244,0.975795737324981
1972.331847,0.9756718191353124
1972.451449,0.9754796307181234
1972.571051,0.9753791614904135
1972.690654,0.97501346287763
1972.810256,0.9753099120283326
1972.929859,0.9752289646649963
1973.049461,0.9752855295853138
1973.169063,0.9749851878971958
1973.288666,0.9750056628011273
1973.408268,0.974432527989548
1973.527871,0.9746605718811924
1973.647473,0.9744559146508586
1973.767075,0.9747083314193137
1973.886678,0.9746352310357559
1974.00628,0.9746118400709037
1974.125883,0.9742649400077135
1974.245485,0.9744500679329109
1974.365087,0.9741519318292736
1974.48469,0.9742639657432606
1974.604292,0.974015560105061
1974.723894,0.9740613399122029
1974.843497,0.9741451127896175
1974.963099,0.9738529130879273
1975.082702,0.9736416099330087
1975.202304,0.9733690284454166
1975.321906,0.9735744309796239
1975.441509,0.9735461977305095
1975.561111,0.9736961353898635
1975.680714,0.9734254854863048
1975.800316,0.9736747143105177
1975.919918,0.9733067348210134
1976.039521,0.9734702640885371
1976.159123,0.9733310677935448
1976.278726,0.9734634498205385
1976.398328,0.9732746162287239
1976.51793,0.9733203612106853
1976.637533,0.9734108842135324
1976.757135,0.9730430044329585
1976.876738,0.9727608628741763
1976.99634,0.9730284088973588
1977.115942,0.9730624654876571
1977.235545,0.9727628083978476
1977.355147,0.9731821595319449
1977.474749,0.9728630081273101
1977.594352,0.9731724277590085
1977.713954,0.9729233275036953
1977.833557,0.9728999776240349
1977.953159,0.9729174899812428
1978.072761,0.9730108945436283
1978.192364,0.9730157596102637
1978.311966,0.9728659267207123
1978.431569,0.9729505697382549
1978.551171,0.9726597010049458
1978.670773,0.9724253182612587
1978.790376,0.9726499744565685
1978.909978,0.9728591166830605
1979.029581,0.9728474424437058
1979.149183,0.9727521080658071
1979.268785,0.9727657266906502
1979.388388,0.9726421932878976
1979.50799,0.9721666875260139
1979.627593,0.9724982528951428
1979.747195,0.972648029158565
1979.866797,0.9727122260469634
1979.9864,0.9722415472430155
1980.106002,0.9725634124609078
1980.225605,0.9722648813201572
1980.345207,0.9723232189631481
1980.464809,0.9722016861567364
1980.584412,0.9723669744924935
1980.704014,0.9724233734125669
1980.823616,0.972506032912286
1980.943219,0.9723164127244373
1981.062821,0.9719713016587587
1981.182424,0.9719771335040641
1981.302026,0.9718109396242166
1981.421628,0.9721715483716036
1981.541231,0.9721686318613333
1981.660833,0.9723543338039897
1981.780436,0.9720490624732825
1981.900038,0.9721005824388605
1982.01964,0.972143355805495
1982.139243,0.9719917132704147
1982.258845,0.9721103034932902
1982.378448,0.9723922563624933
1982.49805,0.972277520845771
1982.617652,0.9722065471773197
1982.737255,0.9720947498528637
1982.856857,0.9719256200811062
1982.97646,0.971808996004281
1983.096062,0.9721326622873956
1983.215664,0.9723630850323745
1983.335267,0.9724856105000309
1983.454869,0.9723903115799253
1983.574471,0.9720111532990797
1983.694074,0.9720354538816682
1983.813676,0.9721841866838813
1983.933279,0.972506032912286
1984.052881,0.9723446103092693
1984.172483,0.9724428220745212
1984.292086,0.9725206206121871
1984.411688,0.9726470565110221
1984.531291,0.9720082372699939
1984.650893,0.9723475273474758
1984.770495,0.9726421932878976
1984.890098,0.9729593263327871
1985.0097,0.9728727368060346
1985.129303,0.9728318770091505
1985.248905,0.9729301379908245
1985.368507,0.9727316804860281
1985.48811,0.9726801270731399
1985.607712,0.9728834384649985
1985.727315,0.9733271744770603
1985.846917,0.9731335016404257
1985.966519,0.9730955501739201
1986.086122,0.9730527349116551
1986.205724,0.9731841058982102
1986.325327,0.9728046380979408
1986.444929,0.9729885155504132
1986.564531,0.9732347127874847
1986.684134,0.973323281176149
1986.803736,0.9735335417122034
1986.923338,0.9733787621843697
1987.042941,0.9734556621440906
1987.162543,0.9733047882094903
1987.282146,0.9732327663200057
1987.401748,0.9737691653386066
1987.52135,0.9738840768797642
1987.640953,0.9736104538999901
1987.760555,0.9737487164008491
1987.880158,0.9736893195407713
1987.99976,0.9736221372955371
1988.119362,0.9737253467120929
1988.238965,0.9738568085073706
1988.358567,0.9737720866504846
1988.47817,0.9741568026011097
1988.597772,0.9739405637943279
1988.717374,0.9739697824495194
1988.836977,0.9738402530823475
1988.956579,0.9739493292988467
1989.076182,0.9739279026492962
1989.195784,0.9741684925528805
1989.315386,0.9741967438488063
1989.434989,0.9741343972523123
1989.554591,0.9741616733972996
1989.674193,0.9740749768664202
1989.793796,0.9740136120758888
1989.913398,0.9740009499812355
1990.033001,0.9739970539852276
1990.152603,0.9742055116589561
1990.272205,0.9741373196598877
1990.391808,0.9739785482170072
1990.51141,0.9739727043632496
1990.631013,0.9739055025651372
1990.750615,0.9742698113445918
1990.870217,0.9740243262845496
1990.98982,0.9743175517349777
1991.109422,0.9742308413315435
1991.229025,0.9744724805422174
1991.348627,0.9741305007225164
1991.468229,0.9741003031450589
1991.587832,0.9740321185103288
1991.707434,0.974340935636825
1991.827037,0.9745251034769731
1991.946639,0.9742045374539314
1992.066241,0.9742113569095617
1992.185844,0.9739834181219231
1992.305446,0.9740116640506127
1992.425049,0.9738899202017554
1992.544651,0.9741275783353979
1992.664253,0.973977574238946
1992.783856,0.9741412162169595
1992.903458,0.9739892620399636
1993.02306,0.9743896539015534
1993.142663,0.9741022513476134
1993.262265,0.9743156031018229
1993.381868,0.9743779612958623
1993.50147,0.9744617614038867
1993.621072,0.9742201248512296
1993.740675,0.9742035632498811
1993.860277,0.974289296935674
1993.97988,0.9739658865781813
1994.099482,0.9743906282916944
1994.219084,0.9740856917500974
1994.338687,0.9745816275721576
1994.458289,0.9743175517349777
1994.577892,0.9744169371938269
1994.697494,0.9740720546458729
1994.817096,0.9739717303910321
1994.936699,0.9740506252963944
