nu,[0]Acrylonitrile-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1650.592066,0.9820372878642905
1650.711268,0.9821079970945183
1650.83047,0.9825913131150805
1650.949672,0.9825431673203194
1651.068874,0.9821571037220286
1651.188076,0.9819155227901859
1651.307278,0.9814904454047131
1651.42648,0.9826178434386924
1651.545682,0.9843497579641546
1651.664884,0.9847524393578935
1651.784086,0.9844324468167067
1651.903288,0.9841568443177485
1652.02249,0.9836334121218808
1652.141692,0.9831063258847142
1652.260894,0.9827318337198397
1652.380096,0.982203266190713
1652.499298,0.9812176289841301
1652.6185,0.979337457232834
1652.737702,0.975031013277915
1652.856904,0.9690045224220916
1652.976106,0.9711707271881713
1653.095308,0.976994750533852
1653.21451,0.9778695522509534
1653.333712,0.9756337686763549
1653.452914,0.9689085957228217
1653.572116,0.9671487201074492
1653.691318,0.9715378991141705
1653.81052,0.9737350840142465
1653.929722,0.974432527989548
1654.048924,0.9757147496398185
1654.168126,0.975738167074818
1654.287328,0.977849995055481
1654.40653,0.978934053307369
1654.525732,0.9797400476544212
1654.644934,0.9791846925054642
1654.764136,0.9802496449630188
1654.883338,0.97952158998273
1655.00254,0.9788586782872399
1655.121742,0.9801526050517224
1655.240944,0.9796822446968136
1655.360146,0.9794226632980234
1655.479348,0.9801976931085721
1655.59855,0.9799663937473966
1655.717752,0.9789761483766988
1655.836954,0.9785112451294822
1655.956156,0.978714796637092
1656.075358,0.97865705416751
1656.19456,0.9776876854283736
1656.313762,0.9769810727030895
1656.432964,0.9742931941006561
1656.552166,0.9727530808184016
1656.671368,0.9738441484511505
1656.79057,0.9757420700352922
1656.909772,0.9764868453303721
1657.028974,0.9769732568857713
1657.148176,0.977144242166502
1657.267378,0.976975210834239
1657.38658,0.9770465326278437
1657.505782,0.9772282801849113
1657.624984,0.9768863101350962
1657.744186,0.9765620377123321
1657.863388,0.9763716266806571
1657.98259,0.9762124910754124
1658.101792,0.976142206306337
1658.220994,0.9758142776201225
1658.340196,0.9749705632290626
1658.459398,0.9738042216595688
1658.5786,0.9733125746789418
1658.697802,0.9734089373937107
1658.817004,0.9731198778667693
1658.936206,0.9725206206121871
1659.055408,0.9722921051179655
1659.17461,0.9721229410093792
1659.293812,0.9727063897911159
1659.413014,0.9727598901137998
1659.532216,0.9717215371303489
1659.651418,0.971521383110272
1659.77062,0.9726130144597835
1659.889822,0.9731082004982993
1660.009024,0.972908733763236
1660.128226,0.97203934203126
1660.247428,0.9713746944566944
1660.36663,0.9719936572557851
1660.485832,0.9728698181922021
1660.605034,0.9736201900532098
1660.724236,0.9738373315659704
1660.843438,0.9738081168842458
1660.96264,0.9739668605445548
1661.081842,0.9740291964183564
1661.201044,0.9740477031489018
1661.320246,0.9737029512866668
1661.439448,0.9731909182107946
1661.55865,0.9728523066930787
1661.677852,0.9723416932798139
1661.797054,0.9726509471070294
1661.916256,0.9729641911415808
1662.035458,0.9731617229211799
1662.15466,0.9736902932305777
1662.273862,0.9739454335093212
1662.393064,0.9737078198135947
1662.512266,0.9729632181778761
1662.631468,0.9725624398979816
1662.75067,0.9729807316734244
1662.869872,0.9735471712771941
1662.989074,0.9735997442439004
1663.108276,0.9727929645123252
1663.227478,0.9704532971438309
1663.34668,0.9696200356986124
1663.465882,0.9729748938065479
1663.585084,0.9747911851487179
1663.704286,0.9757752458296587
1663.823488,0.9763101172057451
1663.94269,0.9762778995034723
1664.061892,0.9760582616862651
1664.181094,0.9758191567037083
1664.300296,0.9761880860681994
1664.419498,0.9765971945785096
1664.5387,0.9768364902036984
1664.657902,0.9772722564469781
1664.777104,0.9773563054750889
1664.896306,0.9768462586174425
1665.015508,0.9768521197125773
1665.13471,0.977261506511282
1665.253912,0.9776925738790218
1665.373114,0.9777971925814276
1665.492316,0.9774520910864438
1665.611518,0.9768618882826173
1665.73072,0.977448181285899
1665.849922,0.9781316564113454
1665.969124,0.977839238764695
1666.088326,0.9765180934093893
1666.207528,0.9740408848388438
1666.32673,0.97268693585786
1666.445932,0.9751558252354093
1666.565134,0.978302844429732
1666.684336,0.979816470358585
1666.803538,0.9804437536088433
1666.92274,0.9807222391779472
1667.041942,0.980811488962516
1667.161144,0.9815444288637418
1667.280346,0.982100140261969
1667.399548,0.9821541572551371
1667.51875,0.982306402948248
1667.637952,0.9824478652553142
1667.757154,0.9828193007452657
1667.876356,0.983123038834314
1667.995558,0.982718075570475
1668.11476,0.9824586722412704
1668.233962,0.9826365133550813
1668.353164,0.9825883653455628
1668.472366,0.9827681954703756
1668.591568,0.9823044383374068
1668.71077,0.9815758387880216
1668.829972,0.9825009188724728
1668.949174,0.9828153694759253
1669.068376,0.9823103321817183
1669.187578,0.9814384277895857
1669.30678,0.9793051396299888
1669.425982,0.9799742335099056
1669.545184,0.9824311637835679
1669.664386,0.9833737671757216
1669.783588,0.9839452733409152
1669.90279,0.9847750889244677
1670.021992,0.9852784375895391
1670.141194,0.9863588947395002
1670.260396,0.9869074627727569
1670.379598,0.987361544636454
1670.4988,0.9876508839551726
1670.618002,0.9875876763212654
1670.737204,0.987708169367703
1670.856406,0.9879284528501674
1670.975608,0.9882159818633892
1671.09481,0.9879156098637599
1671.214012,0.9872786097500185
1671.333214,0.98718186118702
1671.452416,0.9875985398454542
1671.571618,0.9876212548730925
1671.69082,0.9870466265358225
1671.810022,0.9860561290357287
1671.929224,0.9870337950130826
1672.048426,0.9877703969425212
1672.167628,0.9874198006861241
1672.28683,0.9859792196571687
1672.406032,0.9844462289674369
1672.525234,0.9869854315420418
1672.644436,0.9881300108127621
1672.763638,0.9874741102686616
1672.88284,0.9866104483293785
1673.002042,0.9879897063130818
1673.121244,0.9895470161601043
1673.240446,0.9902170672885632
1673.359648,0.990792253328641
1673.47885,0.9910492981764298
1673.598052,0.9911365143521248
1673.717254,0.9911689250460561
1673.836456,0.991158815174581
1673.955658,0.9913371406853297
1674.07486,0.9914897192118977
1674.194062,0.9912874759386937
1674.313264,0.9910477124988213
1674.432466,0.9912568456289279
1674.551668,0.9912607115381644
1674.67087,0.9912045086491871
1674.790072,0.9905860909126667
1674.909274,0.9894352036648032
1675.028476,0.9899359845647405
1675.147678,0.9904131496794024
1675.26688,0.9897538531001892
1675.386082,0.9889762122245518
1675.505284,0.990469307697054
1675.624486,0.9911762597232397
1675.743688,0.990183202443954
1675.86289,0.9880934506787286
1675.982092,0.989123580658849
1676.101294,0.9909885487164416
1676.220496,0.9924975846755746
1676.339698,0.9932619034648157
1676.4589,0.9937261632181479
1676.578102,0.993891831177597
1676.697304,0.9937195052751584
1676.816506,0.9936354401610166
1676.935708,0.9935057791966375
1677.05491,0.9937356036615405
1677.174112,0.9937660124362644
1677.293314,0.9938838800747521
1677.412516,0.9937492179325682
1677.531718,0.9937127480054972
1677.65092,0.9939697553517491
1677.770122,0.9936268949329757
1677.889324,0.9926925303442429
1678.008526,0.9916593776167175
1678.127728,0.9918267838483477
1678.24693,0.9920828073796744
1678.366132,0.9926284044780704
1678.485334,0.9933291495719353
1678.604536,0.9932575331220552
1678.723738,0.9921382663586709
1678.84294,0.989354073304493
1678.962142,0.9903240165069841
1679.081344,0.9928153340054964
1679.200546,0.9935064746509263
1679.319748,0.9937186109280062
1679.43895,0.9944776047964888
1679.558152,0.9948906971184441
1679.677354,0.9951575625884711
1679.796556,0.9953050558682288
1679.915758,0.9950587483487143
1680.03496,0.9948554786111374
1680.154162,0.9949397464388678
1680.273364,0.9949702915579487
1680.392566,0.9951968720885509
1680.511768,0.9953426791104154
1680.63097,0.9950415339812726
1680.750172,0.9947525163974876
1680.869374,0.9946270860137217
1680.988576,0.9941973010703631
1681.107778,0.9933566651704677
1681.22698,0.9939216483797882
1681.346182,0.9947894224004481
1681.465384,0.9948988552556088
1681.584586,0.9945463255732557
1681.703788,0.9936814465469357
1681.82299,0.9914371716493021
1681.942192,0.9899092566539857
1682.061394,0.9932476005963867
1682.180596,0.9947845479442208
1682.299798,0.9952786806337217
1682.419,0.9951866216135584
1682.538202,0.995150696024979
1682.657404,0.9954218119988953
1682.776606,0.9957930740100897
1682.895808,0.9960431490465804
1683.01501,0.9959711377301448
1683.134212,0.9956882225199242
1683.253414,0.9957636985476965
1683.372616,0.9960053001260507
1683.491818,0.9960978333165326
1683.61102,0.9961459460037938
1683.730222,0.9961421606563912
1683.849424,0.9957080369127049
1683.968626,0.9954486887506538
1684.087828,0.9955614794765633
1684.20703,0.9952567847436035
1684.326232,0.9955733267286601
1684.445434,0.9957344235253042
1684.564636,0.9953404893589302
1684.683838,0.9949955641243146
1684.80304,0.994750626369502
1684.922242,0.9921509658097566
1685.041444,0.992087867014894
1685.160646,0.9945447343004078
1685.279848,0.9956210158331553
1685.39905,0.995956596657684
1685.518252,0.9961107826725363
1685.637454,0.9961176558606492
1685.756656,0.995932594392933
1685.875858,0.9959980293138982
1685.99506,0.9963444976758492
1686.114262,0.9965021318439155
1686.233464,0.996487881965317
1686.352666,0.996465959473062
1686.471868,0.9965693980080225
1686.59107,0.9965886319830113
1686.710272,0.9965116983103002
1686.829474,0.9966380640050616
1686.948676,0.9964977472441815
1687.067878,0.9967626515496216
1687.18708,0.9967420187762844
1687.306282,0.9964467278656298
1687.425484,0.996245266705665
1687.544686,0.9957443809193263
1687.663888,0.9957182927583026
1687.78309,0.9958339023630995
1687.902292,0.9951106917710897
1688.021494,0.9931311987988753
1688.140696,0.9940940093368804
1688.259898,0.9956571575319979
1688.3791,0.9961966511228797
1688.498302,0.996521663477109
1688.617504,0.9967050403333422
1688.736706,0.9968956285567074
1688.855908,0.9967392279025391
1688.97511,0.9964545998258741
1689.094312,0.9965790647780669
1689.213514,0.9966833124002983
1689.332716,0.9967638476655211
1689.451918,0.9969948246066705
1689.57112,0.997106394569767
1689.690322,0.9972433066765425
1689.809524,0.9971046994903371
1689.928726,0.9970345057903401
1690.047928,0.9971858671163532
1690.16713,0.9971943432322471
1690.286332,0.9971045997798721
1690.405534,0.9969759815825526
1690.524736,0.9968072078359714
1690.643938,0.9964392545431958
1690.76314,0.9964018887717631
1690.882342,0.9963600407712488
1691.001544,0.9956603436399998
1691.120746,0.9946403146419359
1691.239948,0.9952885339414338
1691.35915,0.9963499775856562
1691.478352,0.9969895405481028
1691.597554,0.9972019219380547
1691.716756,0.9971992294965003
1691.835958,0.9970917372134986
1691.95516,0.9971296274194221
1692.074362,0.9971948418295433
1692.193564,0.997341539980161
1692.312766,0.9971374050608488
1692.431968,0.9970639187420999
1692.55117,0.9970716958709969
1692.670372,0.9974366909017018
1692.789574,0.9975691592899598
1692.908776,0.9975979894552572
1693.027978,0.9975710546731631
1693.14718,0.9975816289823864
1693.266382,0.997569757831635
1693.385584,0.9976149487652317
1693.504786,0.9975397314338238
1693.623988,0.9973437341339625
1693.74319,0.9971511656519865
1693.862392,0.9968066097518261
1693.981594,0.9967877702849354
1694.100796,0.996179516687837
1694.219998,0.9955585923524591
1694.3392,0.9963619338571247
1694.458402,0.9971567497141495
1694.577604,0.9976199368524458
1694.696806,0.9977001487198425
1694.816008,0.9977462435314953
1694.93521,0.9977669968691948
1695.054412,0.9978042142722782
1695.173614,0.997773382598409
1695.292816,0.9978998084948957
1695.412018,0.9978664791978943
1695.53122,0.9977638040199134
1695.650422,0.997746842179421
1695.769624,0.9976693202615492
1695.888826,0.9978656809050303
1696.008028,0.9979410226080521
1696.12723,0.9979520998148814
1696.246432,0.9979735560156807
1696.365634,0.9980338354388844
1696.484836,0.9979951124772997
1696.604038,0.9978641841076314
1696.72324,0.9979472098615727
1696.842442,0.9978209775238889
1696.961644,0.997619837090457
1697.080846,0.997357497572461
1697.200048,0.9969111802498158
1697.31925,0.9965251513090349
1697.438452,0.9971383024849172
1697.557654,0.9977496358744903
1697.676856,0.9979926174926372
1697.796058,0.9980847364624568
1697.91526,0.9982979501325745
1698.034462,0.9983580494781447
1698.153664,0.9983821101970676
1698.272866,0.9982236795279854
1698.392068,0.9982190877096208
1698.51127,0.9982212837940294
1698.630472,0.9982584183164844
1698.749674,0.998242645958077
1698.868876,0.9982402501786016
1698.988078,0.9981378359828713
1699.10728,0.9981399320745278
1699.226482,0.9982536266875763
1699.345684,0.9983760200847702
1699.464886,0.9985364720031642
1699.584088,0.9984333285130592
1699.70329,0.9983694308247822
1699.822492,0.9983061362093285
1699.941694,0.9986085689391109
1700.060896,0.9983687319664253
1700.180098,0.9980704639527741
1700.2993,0.9975256662227706
1700.418502,0.9972247581235404
1700.537704,0.9976547543958044
1700.656906,0.9979275504951838
1700.776108,0.9982560224991553
1700.89531,0.9984653787373079
1701.014512,0.9984495032639963
1701.133714,0.9985349741995795
1701.252916,0.99867018498865
1701.372118,0.9986341336457025
1701.49132,0.9986725817999702
1701.610522,0.9987244142520061
1701.729724,0.9986023775851767
1701.848926,0.9987411929631063
1701.968128,0.9986123636588828
1702.08733,0.9986717828622242
1702.206532,0.9986669892491712
1702.325734,0.9985231915564017
1702.444936,0.9985651304111569
1702.564138,0.9986740798099664
1702.68334,0.9987851385423923
1702.802542,0.9987976234346545
1702.921744,0.9986811704211046
1703.040946,0.9985549450987719
1703.160148,0.9986707841909408
1703.27935,0.9985197965833219
1703.398552,0.9983085321469305
1703.517754,0.9980005016654578
1703.636956,0.9982239789951342
1703.756158,0.9983459694188305
1703.87536,0.99868416646911
1703.994562,0.9986463170564517
1704.113764,0.9988044152815861
1704.232966,0.9988828245057075
1704.352168,0.9988931130517859
1704.47137,0.9990325582737896
1704.590572,0.9990401509500846
1704.709774,0.9990357551830911
1704.828976,0.998877630328525
1704.948178,0.9988862207130844
1705.06738,0.9989290738511462
1705.186582,0.9990024279062003
1705.305784,0.9990777155659707
1705.424986,0.9988907157111914
1705.544188,0.9989616394697705
1705.66339,0.9988436690664385
1705.782592,0.9988423705705127
1705.901794,0.9988286865237719
1706.020996,0.99894645536825
1706.140198,0.9988675417154063
1706.2594,0.9988913150458005
1706.378602,0.998827987343936
1706.497804,0.9988022179142896
1706.617006,0.9987008446339523
1706.736208,0.9986065717239703
1706.85541,0.9987665613115843
1706.974612,0.9989221812643161
1707.093814,0.9989461556843583
1707.213016,0.9990112691168095
1707.332218,0.9990717510898127
1707.45142,0.9990400110844733
1707.570622,0.9991188884069897
1707.689824,0.9991116947768902
1707.809026,0.9992059354362612
1707.928228,0.9992942291734762
1708.04743,0.999094350348419
1708.166632,0.9991996304667008
1708.285834,0.9990855283842545
1708.405036,0.9992523896000184
1708.524238,0.9992505110072918
1708.64344,0.9992296468744443
1708.762642,0.9991526591961409
1708.881844,0.9990123080890697
1709.001046,0.9990868671597595
1709.120248,0.999077096137979
1709.23945,0.9991234144258057
1709.358652,0.9991542878163028
1709.477854,0.9991485826616076
1709.597056,0.9990316391642587
1709.716258,0.9989308719250974
1709.83546,0.9988036162383735
1709.954662,0.9989365658472951
1710.073864,0.9991106856745882
1710.193066,0.9991155113908541
1710.312268,0.9991711836581637
1710.43147,0.9992623322107593
1710.550672,0.9991658081316558
1710.669874,0.9992520698393048
1710.789076,0.9992419874367859
1710.908278,0.9992968473277865
1711.02748,0.9993447847473226
1711.146682,0.9993155943124885
1711.265884,0.999351630282544
1711.385086,0.9992832369974124
1711.504288,0.9993404775805823
1711.62349,0.999314585004248
1711.742692,0.9993966221056977
1711.861894,0.9994151410966833
1711.981096,0.9994138218695677
1712.100298,0.9993362803593906
1712.2195,0.9993484123754753
1712.338702,0.9992072543889665
1712.457904,0.999185961509252
1712.577106,0.9992093627184976
1712.696308,0.9991819747652191
1712.81551,0.999196333113361
1712.934712,0.9991287197852219
1713.053914,0.9990877463565895
1713.173116,0.9990336771908814
1713.292318,0.9992713156195062
1713.41152,0.9993174130685253
1713.530722,0.999372866730324
1713.649924,0.9993425961846405
1713.769126,0.9993830703793829
1713.888328,0.9994187389976674
1714.00753,0.9993543685097624
1714.126732,0.9993898562134687
1714.245934,0.999438237847476
1714.365136,0.9995474424350811
1714.484338,0.9994095943580424
1714.60354,0.9994678616358681
1714.722742,0.9994685812529875
1714.841944,0.9992814183035761
1714.961146,0.9994733787136915
1715.080348,0.9994120728969098
1715.19955,0.9995810277933778
1715.318752,0.9994190088407634
1715.437954,0.9993757549220823
1715.557156,0.9992977267093991
1715.676358,0.9993751952718163
1715.79556,0.999470820065117
1715.914762,0.9994126525560801
1716.033964,0.9993877774847296
1716.153166,0.9994226367383501
1716.272368,0.999214148942808
1716.39157,0.9992697567574698
1716.510772,0.9993491319065914
1716.629974,0.9994970265335844
1716.749176,0.9994355193791661
1716.868378,0.9994795754678494
1716.98758,0.9994369885504595
1717.106782,0.9994269342649278
1717.225984,0.9994478724785276
1717.345186,0.9995314198180005
1717.464388,0.9993902859511992
1717.58359,0.9994099141691638
1717.702792,0.9994902499667171
1717.821994,0.9994655128891531
1717.941196,0.9994239959540603
1718.060398,0.9993835900587146
1718.1796,0.9993835500833718
1718.298802,0.9994885108551952
1718.418004,0.9994695207538955
1718.537206,0.999522004276373
1718.656408,0.999403068234699
1718.77561,0.9994528297522691
1718.894812,0.9994856423272854
1719.014014,0.9993886069769291
1719.133216,0.9993828804966175
1719.252418,0.9994970964983787
1719.37162,0.999432870878549
1719.490822,0.9993285755063713
1719.610024,0.999351370451154
1719.729226,0.9992898522743379
1719.848428,0.999306700443277
1719.96763,0.9994131522625314
1720.086832,0.9994996552142209
1720.206034,0.9994242258216058
1720.325236,0.9994104538506631
1720.444438,0.9994237261096178
1720.56364,0.9994220570733889
1720.682842,0.99943475980846
1720.802044,0.9994436048452235
1720.921246,0.999480235124587
1721.040448,0.99956716370067
1721.15965,0.9994699905046807
1721.278852,0.9994919291117476
1721.398054,0.9993320731625065
1721.517256,0.9995288310349757
1721.636458,0.9993296148086303
1721.75566,0.9994736785557501
1721.874862,0.9994952574254131
1721.994064,0.9993819910462497
1722.113266,0.9994299125616295
1722.232468,0.9994551384909725
1722.35167,0.9994583267579495
1722.470872,0.999419308666511
1722.590074,0.9994221170387141
1722.709276,0.9994825139421208
1722.828478,0.9993775138249588
1722.94768,0.9993558475553223
1723.066882,0.9992581453103588
1723.186084,0.9993115171131812
1723.305286,0.9993883571298087
1723.424488,0.9994185690964963
1723.54369,0.9994986257301063
1723.662892,0.9994217172699472
1723.782094,0.9993835400895363
1723.901296,0.9994209577097307
1724.020498,0.9993990506424401
1724.1397,0.999499715184202
1724.258902,0.9994440146171856
1724.378104,0.9995441439339636
1724.497306,0.9994508508376254
1724.616508,0.9993360205319916
1724.73571,0.9992862048730337
1724.854912,0.9994216173277806
1724.974114,0.9994337703685375
1725.093316,0.9993567769566927
1725.212518,0.9994571973706784
1725.33172,0.9994105138152921
1725.450922,0.9994886108040513
1725.570124,0.9993072800413313
1725.689326,0.9993450445770005
1725.808528,0.9993786930911209
1725.92773,0.9994676217636101
1726.046932,0.9994508008650841
1726.166134,0.9993213903597441
1726.285336,0.9992730743385694
1726.404538,0.9993150147096119
1726.52374,0.999305861026001
1726.642942,0.9994860920959256
1726.762144,0.9994626744111271
1726.881346,0.9994312218156726
1727.000548,0.9994441845226825
1727.11975,0.9993345015423948
1727.238952,0.9993421564739949
1727.358154,0.9993572766352061
1727.477356,0.9993901060609639
1727.596558,0.9996051979548459
1727.71576,0.9994187190092928
1727.834962,0.9994360490801317
1727.954164,0.9993701484398234
1728.073366,0.9994649032153762
1728.192568,0.9994307620774162
1728.31177,0.9993678598848038
1728.430972,0.9995029935486444
1728.550174,0.9994824639679963
1728.669376,0.9994042775131432
1728.788578,0.9994498014147829
1728.90778,0.9994065761456249
1729.026982,0.999449811409281
1729.146184,0.9994879511417858
1729.265386,0.9995165768866252
1729.384588,0.999479675415812
1729.50379,0.999421817212124
1729.622992,0.9995244531082834
1729.742194,0.999412042914548
1729.861396,0.9994911994829057
1729.980598,0.9995383266039743
1730.0998,0.9995542093941725
1730.219002,0.9994530396373854
1730.338204,0.9995802481204802
1730.457406,0.9994916692438798
1730.576608,0.9995127687357218
1730.69581,0.9994927886751762
1730.815012,0.9995149676662319
1730.934214,0.9995856058849689
1731.053416,0.9995387863917103
1731.172618,0.9995416750629772
1731.29182,0.9995508508976713
1731.411022,0.9995313998273723
1731.530224,0.9995770994476578
1731.649426,0.9995595870102849
1731.768628,0.9996755926314533
1731.88783,0.9996205720010166
1732.007032,0.9994814245067744
1732.126234,0.9994869916338133
1732.245436,0.9996221514027681
1732.364638,0.9996674752985977
1732.48384,0.9996989253320769
1732.603042,0.9997233182834478
1732.722244,0.9996485317794311
1732.841446,0.9995998200933474
1732.960648,0.9996699144902131
1733.07985,0.9996431636812289
1733.199052,0.9996397249146605
1733.318254,0.9996767922428843
1733.437456,0.9996848296766043
1733.556658,0.9996657158853894
1733.67586,0.9996859993085393
1733.795062,0.9997765849608576
1733.914264,0.9996384253838627
1734.033466,0.9997440427626444
1734.152668,0.9996693146884444
1734.27187,0.9996457527603756
1734.391072,0.9998040691969473
1734.510274,0.9996223713196656
1734.629476,0.9996395749687129
1734.748678,0.9995781390083818
1734.86788,0.9995719816260102
1734.987082,0.9996397848930457
1735.106284,0.9996571387903429
1735.225486,0.9996058776866117
1735.344688,0.9994024785870628
1735.46389,0.999260663444058
1735.583092,0.9990921923069529
1735.702294,0.9990666258648758
1735.821496,0.9992452050011658
1735.940698,0.9994656028410532
1736.0599,0.9996322476374832
1736.179102,0.9997426031322593
1736.298304,0.999812597562031
1736.417506,0.9997276770866178
1736.536708,0.999878327402711
1736.65591,0.9998499712554378
1736.775112,0.9998282647481869
1736.894314,0.9997659074039486
1737.013516,0.9998291845906137
1737.132718,0.9996855394530855
1737.25192,0.9996501911973712
1737.371122,0.9999579898824497
1737.490324,0.9996970159089531
1737.609526,0.9998097680963837
1737.728728,0.9998215459248231
1737.84793,0.9996146042840154
1737.967132,0.9996589681645808
1738.086334,0.9996803311049927
1738.205536,0.9997935413155281
1738.324738,0.9998625294499421
1738.44394,0.9997781046224218
1738.563142,0.9996345367979513
1738.682344,0.9998160669177639
1738.801546,0.9997904119666412
1738.920748,0.9997532804402774
1739.03995,0.9997531104822343
1739.159152,0.999719979213141
1739.278354,0.9996478020362692
1739.397556,0.9997151705716059
1739.516758,0.9995557187221683
1739.63596,0.9996692846983655
1739.755162,0.999472709066752
1739.874364,0.999680920916562
1739.993566,0.9997238881259016
1740.112768,0.9996217315615527
1740.23197,0.999668215052803
1740.351172,0.9995309700289629
1740.470374,0.9996237408032523
1740.589576,0.9995891944037354
1740.708778,0.9995936525814842
1740.82798,0.9996015394065165
1740.947182,0.9996755026606541
1741.066384,0.9996264397909962
1741.185586,0.9995649446640298
1741.304788,0.999559916865003
1741.42399,0.9996962361455848
1741.543192,0.9996979656215693
1741.662394,0.9996484518075518
1741.781596,0.9996744829921614
1741.900798,0.9995569681675975
1742.02,0.9994821341388377
1742.139202,0.9995430744223018
1742.258404,0.9994894303850482
1742.377606,0.9996120352777835
1742.496808,0.9996315478951547
1742.61601,0.9996618371899364
1742.735212,0.9996531801559114
1742.854414,0.9995123989160658
1742.973616,0.9996422140206744
1743.092818,0.9996149941337871
1743.21202,0.9995614761796896
1743.331222,0.9995663340602684
1743.450424,0.9996054178680137
1743.569626,0.9995987605180997
1743.688828,0.9994070958371797
1743.80803,0.9993642321860567
1743.927232,0.9993797024641107
1744.046434,0.9995228438752093
1744.165636,0.9995364774597806
1744.284838,0.9994514005357445
1744.40404,0.9995070615341064
1744.523242,0.9995230337845677
1744.642444,0.9995427045914327
1744.761646,0.9995815175882015
1744.880848,0.9995429844634292
1745.00005,0.9994759773478543
1745.119252,0.9995875550788008
1745.238454,0.9995543193451416
1745.357656,0.9995393661243746
1745.476858,0.999468921072363
1745.59606,0.999528521181086
1745.715262,0.9995472625165577
1745.834464,0.9995660141990927
1745.953666,0.9995640950341879
1746.072868,0.9994666422858207
1746.19207,0.9994748979143817
1746.311272,0.9994842530432081
1746.430474,0.9994397470003545
1746.549676,0.9994701604145935
1746.668878,0.9995411652968529
1746.78808,0.9995341485425013
1746.907282,0.9995401957423927
1747.026484,0.9994730189033398
1747.145686,0.9995357078169893
1747.264888,0.999586505512419
1747.38409,0.9996321676669065
1747.503292,0.9994755475732765
1747.622494,0.9994749978618764
1747.741696,0.9995039830570978
1747.860898,0.999422776657529
1747.9801,0.9995524501803121
1748.099302,0.9995373970337629
1748.218504,0.9994163703780629
1748.337706,0.9996159137800047
1748.456908,0.9996254201725476
1748.57611,0.9995914934615264
1748.695312,0.9995677334541158
1748.814514,0.9994490918056759
1748.933716,0.9994483821970725
1749.052918,0.9996667955249455
1749.17212,0.9996847796923641
1749.291322,0.9995059820670629
1749.410524,0.9996575186601278
1749.529726,0.999558567460026
1749.648928,0.9995906238173055
1749.76813,0.9997394239558363
1749.887332,0.9996154339644813
1750.006534,0.9995928029272406
1750.125736,0.9995755001255782
1750.244938,0.9995738808145795
1750.36414,0.9996257300564759
1750.483342,0.9996541498199664
1750.602544,0.999764357767993
1750.721746,0.99978169383226
1750.840948,0.9998296445121443
1750.96015,0.9997257876030936
1751.079352,0.99974769183506
1751.198554,0.9996470123148177
1751.317756,0.9997368846209244
1751.436958,0.9997423731914871
1751.55616,0.9997058932578697
1751.675362,0.9997269172938719
1751.794564,0.9996525303815554
1751.913766,0.9996764223625396
1752.032968,0.9996473521948596
1752.15217,0.9996190725712831
1752.271372,0.9997302263954447
1752.390574,0.9997734856582482
1752.509776,0.999611865343752
1752.628978,0.9995084708400568
1752.74818,0.9997349151412016
1752.867382,0.9997247178970732
1752.986584,0.9997018244631641
1753.105786,0.9997810039831292
1753.224988,0.9997405836542407
1753.34419,0.9999123138446556
1753.463392,0.9998235155752087
1753.582594,0.9997329256706999
1753.701796,0.9996802511305694
1753.820998,0.9998396228617884
1753.9402,0.9997619583364137
1754.059402,0.9998566102812886
1754.178604,0.9998589599470835
1754.297806,0.9997417033643213
1754.417008,0.9997080226336902
1754.53621,0.9996139045540373
1754.655412,0.9998447220568679
1754.774614,0.9998359734538251
1754.893816,0.999858979944263
1755.013018,0.9997091223131198
1755.13222,0.9996513307992387
1755.251422,0.9996268796267265
1755.370624,0.9996596979158938
1755.489826,0.9997694665769142
1755.609028,0.9998781074295031
1755.72823,0.9998725381239553
1755.847432,0.9998837467579319
1755.966634,0.9998112478159354
1756.085836,0.999837963129392
1756.205038,0.9997831735102618
1756.32424,0.9999315373436746
1756.443442,0.9999279975922978
1756.562644,0.9999504312285722
1756.681846,0.9998255252224947
1756.801048,0.9998232056299668
1756.92025,0.9998255252224947
1757.039452,0.9999003059697802
1757.158654,0.9998693185395661
1757.277856,0.9998404027369984
1757.397058,0.9998775474979197
1757.51626,0.9997574894104481
1757.635462,0.9997626981605366
1757.754664,0.9996647662034104
1757.873866,0.9997172799728411
1757.993068,0.9998527608407491
1758.11227,0.9998036192852174
1758.231472,0.9997983303380606
1758.350674,0.9999157645480049
1758.469876,0.9998358134800822
1758.589078,0.9997128812264865
1758.70828,0.9999221470306997
1758.827482,0.9999599668013499
1758.946684,0.9998959954088525
1759.065886,0.9999916648347377
1759.185088,0.9999189532844626
1759.30429,0.99986988846524
1759.423492,0.9998289146367701
1759.542694,0.9998430723144376
1759.661896,0.9998334638686813
1759.781098,0.9998402127673399
1759.9003,0.999890236024506
1760.019502,0.9999385308893032
1760.138704,0.9998219658499605
1760.257906,0.9998225257504182
1760.377108,0.9998003199387178
1760.49631,0.9996482018954701
1760.615512,0.9997986302776047
1760.734714,0.9997483516687543
1760.853916,0.9998291645940302
1760.973118,0.9998044691186551
1761.09232,0.9997563496875598
1761.211522,0.9997835034387635
1761.330724,0.9998736279856157
1761.449926,0.9998928757382135
1761.569128,0.9999052424897765
1761.68833,0.9999181273517482
1761.807532,0.9999646276256172
1761.926734,0.9998346936645982
1762.045936,0.9998916658685658
1762.165138,0.9998808071040377
