nu,[0]Dibromomethane-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
1229.863397,0.9524487301920587
1229.9946,0.9516661390248758
1230.125803,0.9511495245848994
1230.257005,0.9502520631021578
1230.388208,0.9501570426469496
1230.51941,0.9501560924903819
1230.650613,0.9505466869060496
1230.781816,0.9509783330781719
1230.913018,0.9511266972702382
1231.044221,0.9515509943884448
1231.175424,0.9510791421242633
1231.306626,0.9510296872947095
1231.437829,0.9509973528350304
1231.569031,0.9509298344199113
1231.700234,0.9509944998472514
1231.831437,0.9509203251691134
1231.962639,0.9514111266727987
1232.093842,0.9511124304767804
1232.225045,0.9515633646317783
1232.356247,0.9513911472489233
1232.48745,0.9508585173567531
1232.618652,0.9508860926535962
1232.749855,0.9511143327035436
1232.881058,0.9517879600870527
1233.01226,0.9526878248284585
1233.143463,0.9527373658834059
1233.274665,0.9525820823487187
1233.405868,0.9523849182648592
1233.537071,0.9533987951047214
1233.668273,0.9549073107671942
1233.799476,0.9560357224971814
1233.930679,0.9573645787927781
1234.061881,0.9578270975736288
1234.193084,0.9578203928074126
1234.324286,0.9573406449774822
1234.455489,0.9578855268086545
1234.586692,0.9587633519337397
1234.717894,0.95976002473826
1234.849097,0.9605310215519167
1234.9803,0.9604436172059136
1235.111502,0.9597542661953873
1235.242705,0.9587969092383068
1235.373907,0.9584575552016448
1235.50511,0.9592102397725203
1235.636313,0.9597408297297161
1235.767515,0.9598944005478106
1235.898718,0.9592265464852031
1236.029921,0.9587777334918801
1236.161123,0.9589819749000518
1236.292326,0.9586636457299511
1236.423528,0.9590865096323552
1236.554731,0.9592246280340285
1236.685934,0.9597840190388061
1236.817136,0.9595364267026788
1236.948339,0.9591104870948131
1237.079542,0.9591219964897144
1237.210744,0.9592668348462051
1237.341947,0.9592965725790178
1237.473149,0.9584019662755375
1237.604352,0.9570620993801439
1237.735555,0.9555282022870762
1237.866757,0.9541455986967399
1237.99796,0.9524477777438046
1238.129163,0.9502083525126064
1238.260365,0.9493563977792246
1238.391568,0.9488970204609782
1238.52277,0.9488723494591706
1238.653973,0.9476538315555393
1238.785176,0.9456431509160658
1238.916378,0.943531998565327
1239.047581,0.9408081867245981
1239.178784,0.9380791048528141
1239.309986,0.9377020728411751
1239.441189,0.9391002903430655
1239.572391,0.9410594160480757
1239.703594,0.9417579412555868
1239.834797,0.9402241262102016
1239.965999,0.9380453346129074
1240.097202,0.9365072645504471
1240.228405,0.9350885951604917
1240.359607,0.9354178042833946
1240.49081,0.9367704600690243
1240.622012,0.9373673729486564
1240.753215,0.9368819423868389
1240.884418,0.9354795438958621
1241.01562,0.9371002613125822
1241.146823,0.9413766065148756
1241.278026,0.946249502490721
1241.409228,0.9493450055708047
1241.540431,0.9500325802268292
1241.671633,0.9498634894770721
1241.802836,0.9495814219098045
1241.934039,0.9490251302059537
1242.065241,0.9548175536986304
1242.196444,0.9648293815106671
1242.327647,0.9755284059190292
1242.458849,0.9800232334465693
1242.590052,0.9814776861118584
1242.721254,0.9823329255791816
1242.852457,0.9825716614853351
1242.98366,0.9834209702494108
1243.114862,0.9864683866535051
1243.246065,0.991480200956281
1243.377268,0.9960889680852664
1243.50847,0.9984080684693888
1243.639673,0.9994185291197543
1243.770875,0.9996581384479815
1243.902078,1.0002726871723895
1244.033281,1.0005899439485213
1244.164483,0.9995703323336013
1244.295686,0.9995512607136041
1244.426889,0.9995618160306492
1244.558091,1.0000075763287002
1244.689294,1.0003843438411744
1244.820496,1.0003944977937957
1244.951699,0.9994124826559436
1245.082902,1.0001289383118297
1245.214104,0.9998082583847736
1245.345307,0.9997632980183355
1245.47651,0.9999316883333481
1245.607712,1.0001284282462013
1245.738915,0.999818606453799
1245.870117,0.9998398728217254
1246.00132,0.9997178798033891
1246.132523,0.9995101300254955
1246.263725,0.9997649676244373
1246.394928,1.0002145630153516
1246.526131,0.9999894350558094
1246.657333,0.9995489117709014
1246.788536,0.9991827940947743
1246.919738,0.999739883836077
1247.050941,0.9999759712886941
1247.182144,1.0001010051006718
1247.313346,1.0002922126858116
1247.444549,0.9998290346162472
1247.575752,0.9995802881036909
1247.706954,0.9997920116325801
1247.838157,1.0001080358354506
1247.969359,1.0002144729960452
1248.100562,1.000168854254275
1248.231765,1.0000881908885877
1248.362967,0.9997146407227058
1248.49417,0.9997842832702003
1248.625373,0.9999932328228974
1248.756575,0.9996531901524432
1248.887778,1.0004961230283398
1249.01898,1.0001941288405651
1249.150183,0.9997548400566115
1249.281386,0.9998858465160049
1249.412588,0.9993707480620924
1249.543791,0.9999179153691277
1249.674993,1.0001235876363228
1249.806196,1.0002758580418336
1249.937399,0.9998608196864787
1250.068601,0.9993840597691123
1250.199804,0.9997595289178067
1250.331007,0.9999281185835929
1250.462209,1.0002023704741423
1250.593412,1.0002949834990782
1250.724614,1.0000007212202602
1250.855817,0.9997444126680086
1250.98702,0.9995785488355028
1251.118222,0.9998222557983727
1251.249425,1.0001494411652185
1251.380628,1.0002309866733143
1251.51183,1.000475382958681
1251.643033,0.9999409677424723
1251.774235,0.999403068234699
1251.905438,0.9996054778443405
1252.036641,1.0001943088755245
1252.167843,1.0001510414056047
1252.299046,1.000190088064447
1252.430249,0.9999408207511609
1252.561451,0.9993026932314426
1252.692654,0.9996162036686618
1252.823856,1.0000230552657685
1252.955059,1.0004154162614463
1253.086262,1.0000863737299959
1253.217464,0.9996003798694034
1253.348667,0.9996011495619922
1253.47987,0.9995984706345011
1253.611072,0.9997868227255049
1253.742275,0.9997994201188347
1253.873477,1.000458705173057
1254.00468,0.9996393350552437
1254.135883,0.9993541186712015
1254.267085,0.9993391084850658
1254.398288,0.999505762175771
1254.529491,1.0000639610454205
1254.660693,1.00018189654117
1254.791896,0.9997371045630632
1254.923098,0.9995405755677393
1255.054301,0.9993043121031169
1255.185504,0.9993506409249198
1255.316706,0.9998480615438166
1255.447909,0.999912480830026
1255.579112,1.0002629345612337
1255.710314,0.999594272329741
1255.841517,0.99955497905121
1255.972719,0.9996364760908338
1256.103922,0.9997864328087201
1256.235125,1.000081105288856
1256.366327,0.9999962388070733
1256.49753,0.9996168434232369
1256.628733,0.9994152310440501
1256.759935,0.9993943234961102
1256.891138,0.9993734763479587
1257.02234,1.0000448930076609
1257.153543,1.0001362792851782
1257.284746,0.9996158338107348
1257.415948,0.9991971624466616
1257.547151,0.9994732587768932
1257.678354,0.9992950286091794
1257.809556,0.9996490815862749
1257.940759,1.000110206072243
1258.071961,0.9997401437684806
1258.203164,0.9997440927498478
1258.334367,0.9992448652578538
1258.465569,0.9993250678692271
1258.596772,0.9998550105119919
1258.727975,0.999612954921279
1258.859177,0.9999531880957114
1258.99038,0.9998404227338067
1259.121582,0.9990799335209611
1259.252785,0.9993396681151233
1259.383988,0.9994905298240263
1259.51519,0.999669064771147
1259.646393,0.9999071963065292
1259.777596,0.999647582113777
1259.908798,0.9992242210721928
1260.040001,0.9992185854634784
1260.171203,0.9991979618047113
1260.302406,0.9996378655865013
1260.433609,0.999901845817437
1260.564811,0.9998072185847257
1260.696014,0.9991170999857801
1260.827217,0.9993550980387177
1260.958419,0.9989629381207459
1261.089622,0.9994848427390913
1261.220824,0.9999419146870171
1261.352027,1.0001658737555303
1261.48323,0.9993479726622707
1261.614432,0.9990113590278278
1261.745635,0.9993223597019628
1261.876838,0.9996505610680104
1262.00804,0.9995816275421744
1262.139243,0.9997369546025088
1262.270445,0.9997331456119678
1262.401648,0.9991100062795528
1262.532851,0.9995330590508732
1262.664053,0.9995119691258267
1262.795256,0.9998354035474827
1262.926459,0.999945919462405
1263.057661,0.9995529099745449
1263.188864,0.9994384877070667
1263.320066,0.9995620259386526
1263.451269,0.9992955082709082
1263.582472,0.9998588699597812
1263.713674,0.9996967359938278
1263.844877,0.9997559197924218
1263.97608,0.9995362975432308
1264.107282,0.9989616394697705
1264.238485,0.9993155143672442
1264.369687,0.9997549300345512
1264.50089,0.9997848231538591
1264.632093,0.9998006498728778
1264.763295,0.9997547100884907
1264.894498,0.9994000800239924
1265.025701,0.9993576364038904
1265.156903,0.9995351880585563
1265.288106,0.9998115377612393
1265.419308,0.999780244149855
1265.550511,0.9999121628579076
1265.681714,0.9992866145804616
1265.812916,0.99941229276759
1265.944119,0.9996046581681848
1266.075322,0.9998458618805007
1266.206524,1.0000439849673104
1266.337727,0.9999972477037876
1266.468929,0.999347482981884
1266.600132,0.9991738214735705
1266.731335,0.9993412970401099
1266.862537,0.9998724381367065
1266.99374,0.9998595898584267
1267.124942,0.9996986354194306
1267.256145,0.9993923047216158
1267.387348,0.9992589746949637
1267.51855,0.9991723726725797
1267.649753,0.9995861756489267
1267.780956,0.999697275830211
1267.912158,0.9996036085838448
1268.043361,0.9993429059808934
1268.174563,0.9990886455359658
1268.305766,0.9990079024545054
1268.436969,0.999321020610898
1268.568171,0.9998176266320449
1268.699374,0.9998437122142086
1268.830577,0.9998307143304362
1268.961779,0.9995453333922026
1269.092982,0.9995495514824098
1269.224184,0.9999101570361209
1269.355387,0.9995552989088545
1269.48659,1.0003498111696625
1269.617792,1.0003803823270168
1269.748995,0.9999603207872408
1269.880198,0.999549201640128
1270.0114,0.9992254501187405
1270.142603,0.9999703474396459
1270.273805,1.0001482309851268
1270.405008,1.000121547386285
1270.536211,0.9998322940642129
1270.667413,0.999497296397818
1270.798616,0.9993629530006582
1270.929819,0.9994090846592792
1271.061021,0.9997405636594292
1271.192224,1.0003898259623998
1271.323426,1.000045124018058
1271.454629,0.9995072814256841
1271.585832,0.9993040922561924
1271.717034,0.9992980364917423
1271.848237,0.9997507310726628
1271.97944,0.9999046325477646
1272.110642,1.0002331871839054
1272.241845,0.9996218715086048
1272.373047,0.9993989407085506
1272.50425,0.9991584143320327
1272.635453,0.9995457931831617
1272.766655,1.0001159567224611
1272.897858,0.9998749878146745
1273.029061,0.9991777582261825
1273.160263,0.9995828970116475
1273.291466,0.9992847858876301
1273.422668,0.9992261295922776
1273.553871,0.999644593171975
1273.685074,0.9997958908331108
1273.816276,0.9996150241222374
1273.947479,0.9991535484424033
1274.078682,0.9988863206017115
1274.209884,0.9992534488081127
1274.341087,0.9995893843257004
1274.472289,0.9995354079563219
1274.603492,0.9998339837822177
1274.734695,0.9993861185023959
1274.865897,0.9992009594030931
1274.9971,0.9992345730887464
1275.128303,0.9995734410021687
1275.259505,0.9997774247735418
1275.390708,0.999988592065071
1275.52191,0.9996979556245897
1275.653113,0.999180206214689
1275.784316,0.9992616527126044
1275.915518,0.9991259522025012
1276.046721,0.9996726935764384
1276.177924,0.9994386176340785
1276.309126,0.999583526749071
1276.440329,0.9992084134700538
1276.571531,0.9990521494943486
1276.702734,0.999574420584621
1276.833937,0.9995631254574859
1276.965139,0.999871218293076
1277.096342,0.999482304050815
1277.227545,0.9993306641052767
1277.358747,0.9991074685433599
1277.48995,0.9995465728291845
1277.621152,0.9995474024531842
1277.752355,0.9997850431065444
1277.883558,1.0000325145285858
1278.01476,0.9995836067157563
1278.145963,0.9990152551797254
1278.277166,0.9991139727541513
1278.408368,0.9995507209560691
1278.539571,0.9996428337990393
1278.670773,0.999894425573372
1278.801976,0.9994699905046807
1278.933179,0.9994257049705546
1279.064381,0.999180895649269
1279.195584,0.999462994239234
1279.326787,0.9998231356423449
1279.457989,0.99988431669183
1279.589192,0.999558077676448
1279.720394,0.9994215473682697
1279.851597,0.9990557360980032
1279.9828,0.9996401547598346
1280.114002,0.9996626369197261
1280.245205,0.9998281247722396
1280.376408,1.0001377194824572
1280.50761,1.0000994489447186
1280.638813,0.9992006896188705
1280.770015,0.9994089647301962
1280.901218,0.9995882248026872
1281.032421,1.0001534417709845
1281.163623,0.9998245753886968
1281.294826,0.9999977376025593
1281.426029,0.9998219258570827
1281.557231,0.9994258049131302
1281.688434,0.9996379955394322
1281.819636,0.9999805821885281
1281.950839,1.0001717347447232
1282.082042,0.9999261557266226
1282.213244,0.9994817043616124
1282.344447,0.9994355293735213
1282.47565,0.9994033380735639
1282.606852,0.9997810539721806
1282.738055,0.9997945211136787
1282.869257,0.9997292866494736
1283.00046,0.9996918374918228
1283.131663,0.9996976457182715
1283.262865,0.9991595533732743
1283.394068,0.999666695558271
1283.525271,1.0001632233194766
1283.656473,1.0003539726335327
1283.787676,0.9996855794405078
1283.918878,0.9994438746950333
1284.050081,0.9996559891852943
1284.181284,0.9998183764955461
1284.312486,1.0002185438772344
1284.443689,1.0003618754611325
1284.574891,0.9999299364545648
1284.706094,0.9998365733555892
1284.837297,0.9996869790012987
1284.968499,0.9994914993303105
1285.099702,1.0000285744082407
1285.230905,1.0003940276084922
1285.362107,1.00000800753206
1285.49331,0.9998516310077677
1285.624512,0.9998110778480377
1285.755715,0.9998632593498551
1285.886918,1.000119377124882
1286.01812,1.0003680677203068
1286.149323,1.0001417200413363
1286.280526,0.9997996100807426
1286.411728,0.9998442421315166
1286.542931,0.999749421400063
1286.674133,0.9997125813126672
1286.805336,1.000150281291102
1286.936539,1.000576055856483
1287.067741,0.9998856965331391
1287.198944,0.9997464921385496
1287.330147,0.9999039856096766
1287.461349,0.9997969006274705
1287.592552,1.000300765220792
1287.723754,1.0003661570191222
1287.854957,1.0000704154790534
1287.98616,1.0000002631200346
1288.117362,0.9994055367633262
1288.248565,0.9995832968448862
1288.379768,1.0000071120252902
1288.51097,1.0004053321248745
1288.642173,1.0005069684650956
1288.773375,0.9998956554442718
1288.904578,0.9997267473403104
1289.035781,0.9998719382006124
1289.166983,0.9999174334088087
1289.298186,1.000071747573734
1289.429389,1.0003405179630835
1289.560591,0.9998989451063898
1289.691794,0.9996755326509196
1289.822996,0.9994342900742333
1289.954199,0.999557607884262
1290.085402,1.0000632510002603
1290.216604,1.0000838675166837
1290.347807,1.000246510378691
1290.47901,0.9995475523853058
1290.610212,0.9999363010288657
1290.741415,0.9997425831374075
1290.872617,1.000247270566328
1291.00382,1.000237798269527
1291.135023,1.0002259655263643
1291.266225,0.9996798712521461
1291.397428,0.9997088723858705
1291.528631,0.9997724258989151
1291.659833,0.9999506402182341
1291.791036,1.0002233649422347
1291.922238,1.000451341824084
1292.053441,0.9997492214501986
1292.184644,0.9995418249942397
1292.315846,0.9997989302172389
1292.447049,0.9996312480057353
1292.578252,1.0002176236765974
1292.709454,1.0003700984695454
1292.840657,1.0001077458041623
1292.971859,1.0000000193320002
1293.103062,1.0000085983369655
1293.234265,0.9998632893457533
1293.365467,1.0001019251940197
1293.49667,1.0005148124704768
1293.627873,1.0000235922782934
1293.759075,1.0001358292239537
1293.890278,0.9999272896435261
1294.02148,0.9995943323053991
1294.152683,1.0002007001375783
1294.283886,1.0002669056129665
1294.415088,1.0000254313233705
1294.546291,0.9996747728978035
1294.677494,0.9995003848492355
1294.808696,0.999907721257945
1294.939899,0.9999389478637575
1295.071101,1.0001953690820538
1295.202304,1.0004480003221825
1295.333507,0.999903387667272
1295.464709,0.9996706142593982
1295.595912,0.9996391051382232
1295.727115,0.9998330639353757
1295.858317,1.0001805462965212
1295.98952,1.0004862281706133
1296.120722,0.999975305304919
1296.251925,0.9998396528569775
1296.383128,0.9994698505788917
1296.51433,0.9997953809373366
1296.645533,1.0000887599389303
1296.776736,1.000526718667587
1296.907938,1.0002474506108527
1297.039141,0.9999834351371989
1297.170343,0.9999489813014981
1297.301546,1.000120047205089
1297.432749,0.9995458331649942
1297.563951,1.0000450200133704
1297.695154,1.0003271334964956
1297.826357,0.9997564396656352
1297.957559,0.9996871889355864
1298.088762,0.9995351880585563
1298.219964,0.9997734656627787
1298.351167,0.9998744978760505
1298.48237,1.0004342642654365
1298.613572,1.000244769951277
1298.744775,0.9997250178145335
1298.875978,0.9993441751471899
1299.00718,0.9994136819516425
1299.138383,1.0000853116388309
1299.269585,1.0002268157187963
1299.400788,1.0004333138533368
1299.531991,0.9999937658194326
1299.663193,0.9995187158543885
1299.794396,0.9996229910857279
1299.925599,0.9998467717406491
1300.056801,1.0000245123004214
1300.188004,1.0004802152664507
1300.319206,0.9999834641367189
1300.450409,0.9999474223822514
1300.581612,0.9995941223906113
1300.712814,0.9998279248066346
1300.844017,1.0001226675230455
1300.97522,1.0006004001680693
1301.106422,1.000143230256474
1301.237625,0.9999035226542384
1301.368827,0.9995678733936082
1301.50003,1.0000372036920402
1301.631233,1.0000480401538911
1301.762435,1.0003688780187698
1301.893638,1.000222524754961
1302.02484,0.9998058588478329
1302.156043,0.9995902739606484
1302.287246,0.9996494114705261
1302.418448,1.0000918822209126
1302.549651,1.0002260555467053
1302.680854,1.0003877051382168
1302.812056,0.9997536003613784
1302.943259,0.9996693646719114
1303.074461,0.9999171874291503
1303.205664,0.9999075792710588
1303.336867,1.00013552918325
1303.468069,1.0003121287020293
1303.599272,1.000101825183832
1303.730475,0.9996708941672094
1303.861677,0.9993756849657819
1303.99288,0.9996758625438998
1304.124082,1.0000643310691546
1304.255285,1.0003128489270212
1304.386488,1.0002783387290377
1304.51769,0.9996855894373636
1304.648893,0.9996301184230633
1304.780096,0.9998772175383835
1304.911298,0.9999462114466561
1305.042501,1.0001210473256363
1305.173703,1.0004550835190993
1305.304906,0.9999980753018523
1305.436109,0.9998376331829186
1305.567311,0.9997730257625506
1305.698514,0.9999550270113152
1305.829717,1.000130878563852
1305.960919,1.0003440091575835
1306.092122,1.0000135900923444
1306.223324,0.9997058832608108
1306.354527,0.9997873126211682
1306.48573,0.9995368472883457
1306.616932,1.0000177701578874
1306.748135,1.000780204201082
1306.879338,1.0002023004599787
1307.01054,0.9997360348449336
1307.141743,0.9994330507764819
1307.272945,0.9995648946857838
1307.404148,1.0002537321845666
1307.535351,1.0002779986344603
1307.666553,1.0001856872377413
1307.797756,0.999927302642581
1307.928959,0.9997843732507898
1308.060161,0.9994717095945427
1308.191364,1.0000625239545409
1308.322566,1.0001552220456953
1308.453769,1.0001599927974827
1308.584972,1.0002753579040298
1308.716174,0.9997411535065357
1308.847377,0.9998944955659843
1308.97858,0.9998097181058965
1309.109782,1.0002213544952916
1309.240985,1.0000762249049704
1309.372187,1.000120787294198
1309.50339,1.000036091651288
1309.634593,0.9998147271651319
1309.765795,0.9998130374796708
1309.896998,1.000303265975831
1310.028201,1.0002169435288444
1310.159403,1.0000137550946004
1310.290606,0.9995815475756474
1310.421808,0.9996140245077131
1310.553011,0.9996177730673335
1310.684214,1.0000589077349924
1310.815416,1.000441917616832
1310.946619,1.0003653367192098
1311.077822,0.99992797659381
1311.209024,0.9999184003294342
1311.340227,0.9996657758653341
1311.471429,0.9999252677925905
1311.602632,1.0002210944377732
1311.733835,1.0004296122569234
1311.865037,0.9999564019504226
1311.99624,0.9997147606884699
1312.127443,0.9996365260726588
1312.258645,0.9999736273477645
1312.389848,1.0000833034695413
1312.52105,1.0003475103677426
1312.652253,1.000241819233558
1312.783456,0.9999277616093182
1312.914658,0.9997466520980012
1313.045861,0.9996786516434472
1313.177064,1.0002328471046797
1313.308266,1.0002782186956443
1313.439469,1.0003365466191105
1313.570671,0.9998904060058605
1313.701874,0.9995854859347034
1313.833077,0.9997473119310093
1313.964279,1.0002913924465333
1314.095482,0.9999351001060892
1314.226685,1.000335776360266
1314.357887,0.9999770472634181
1314.48909,0.9993444649570427
1314.620292,0.9996987453862866
1314.751495,1.000071258538769
1314.882698,1.0001434702908778
1315.0139,1.0006221934821131
1315.145103,1.0002646050017292
1315.276306,0.9998677987393569
1315.407508,0.9996297085747987
1315.538711,0.9996466424454915
1315.669913,1.0002178137179638
1315.801116,1.0003265032906
1315.932319,1.0001677740724957
1316.063521,1.0002420292843621
1316.194724,0.9994684113433432
1316.325927,0.9998099980526567
1316.457129,1.0000430789278703
1316.588332,1.0003511516393075
1316.719534,1.0008969620300558
1316.850737,0.9999564479484181
1316.98194,0.9997995800867547
1317.113142,0.9999096080855953
1317.244345,0.999786892710585
1317.375548,1.0002222947038066
1317.50675,1.0002126926158676
1317.637953,1.0001082558592427
1317.769155,0.9996056577733428
1317.900358,0.9997534104082124
1318.031561,0.9999444735416508
1318.162763,1.0000725126289136
1318.293966,1.0007072099551202
1318.425169,1.0002870311855698
1318.556371,0.9999778632450216
1318.687574,0.9996491315687301
1318.818776,0.9997246679108386
1318.949979,0.9999314763478527
1319.081182,1.000786589199153
1319.212384,1.0003611652044533
1319.343587,1.0000834524819646
1319.474789,0.9996558392369072
1319.605992,0.9996354364694393
1319.737195,1.0003035960759632
1319.868397,1.0004165167190096
1319.9996,1.000253552138911
1320.130803,1.0002241451167635
1320.262005,0.9998666388933831
1320.393208,0.999906865337302
1320.52441,0.9997218186995951
1320.655613,1.0001898980283483
1320.786816,1.0005828698026247
1320.918018,1.000070870511196
1321.049221,0.9999871940819964
1321.180424,0.9995386764424499
1321.311626,0.9999953853106477
1321.442829,1.000020792216155
1321.574031,1.0005769163522609
1321.705234,1.0000447800025944
1321.836437,0.9998106579274731
1321.967639,0.9997979304188086
1322.098842,0.999862089510526
1322.230045,0.9998676887539051
1322.361247,1.000407883161724
1322.49245,1.0006507216275162
1322.623652,1.0002004300834257
1322.754855,1.0000248093077457
1322.886058,0.9995136782927553
1323.01726,0.9997403037269165
1323.148463,0.9999238828970537
1323.279666,1.0001957791622391
1323.410868,0.9999231109561141
1323.542071,1.0000214902309117
1323.673273,0.9996504311134459
1323.804476,0.9997815238693865
1323.935679,1.0001178769469414
1324.066881,1.0005795178556254
1324.198084,1.000447570129635
1324.329287,1.0000260303387833
1324.460489,0.9995497413968425
1324.591692,0.9998082683828563
1324.722894,1.0000232212696094
1324.854097,1.000122157460615
1324.9853,1.0003831133691883
1325.116502,1.0000486161817284
1325.247705,0.9997535403761642
1325.378908,0.9998297145002218
1325.51011,1.000033611564856
1325.641313,0.9999734413526871
1325.772515,1.0004027310743924
1325.903718,1.0000066302219799
1326.034921,0.9999692394731147
1326.166123,0.9998360834357882
1326.297326,0.9999584908615281
1326.428529,1.0000012808008203
1326.559731,1.0001034953552748
1326.690934,1.0001919884274195
1326.822136,0.9997523906602539
1326.953339,0.9998502312164642
1327.084542,0.999720758995029
1327.215744,1.0000739217320767
1327.346947,1.000483116663282
1327.47815,1.0002843304142317
1327.609352,0.9998648791296472
1327.740555,0.9996103259426647
1327.871757,0.9999747993175425
1328.00296,0.9999646516247686
1328.134163,1.0000956675758508
1328.265365,1.0003766609189162
1328.396568,1.0001168668283957
1328.527771,0.9995667938608879
1328.658973,0.9996799712201382
1328.790176,0.999677591984638
1328.921378,1.000105835600192
1329.052581,1.0003513216990176
1329.183784,1.000195689144623
1329.314986,0.9995853559885987
1329.446189,0.9996529302426476
1329.577392,0.9995791085996468
1329.708594,1.0000906501084728
1329.839797,1.0002613741522728
1329.970999,1.0000054463148311
1330.102202,1.0000237202813214
1330.233405,0.999972235385444
1330.364607,0.9999217320630948
1330.49581,0.9999362190340922
1330.627013,1.0000592967579833
1330.758215,1.0004923011404496
1330.889418,1.00013427901462
1331.02062,0.9997747353758863
1331.151823,0.999671433989638
1331.283026,0.9997754652117096
1331.414228,1.0001885577747829
1331.545431,1.0003535324778816
1331.676634,1.0000801822144219
1331.807836,0.9999844261212741
1331.939039,0.9996123451575625
1332.070241,0.999640494637545
1332.201444,0.9998968753177156
1332.332647,1.0002325470348705
1332.463849,1.0005975684729436
1332.595052,0.9998659489856403
1332.726255,0.9999240038878509
1332.857457,0.9997013246123769
1332.98866,0.9999202131831374
1333.119862,1.0000085201362963
1333.251065,1.0002456001547808
1333.382268,1.000087168798979
1333.51347,0.9998116177461656
1333.644673,0.9998329139604274
1333.775876,0.9999275046279165
1333.907078,1.000176175517084
1334.038281,1.0002729972569706
1334.169483,1.000101575158407
1334.300686,0.9998287846590197
1334.431889,0.9997819737711735
1334.563091,0.9997057033137681
1334.694294,0.999943075620254
1334.825497,1.0004764334583847
1334.956699,1.0003878952118987
1335.087902,0.9998525308746405
1335.219104,0.9996420940636159
1335.350307,0.9997086924382896
1335.48151,1.000062195934087
1335.612712,1.0001786659588616
1335.743915,1.0004330137233877
1335.875118,0.9997953709393829
1336.00632,0.9994738884452445
1336.137523,0.9996063974818031
1336.268725,0.999831324227358
1336.399928,1.0003573338285277
1336.531131,1.000483446822765
1336.662333,0.9999280875858216
1336.793536,0.999840612703505
1336.924738,0.9994029283182793
1337.055941,0.999806558712179
1337.187144,1.0000663051980925
1337.318346,1.000234227426961
1337.449549,1.000248830953287
1337.580752,0.9998634993170661
1337.711954,0.9998268549913275
1337.843157,0.9999387028787453
1337.974359,0.9998754177610117
1338.105562,1.0002167734919785
1338.236765,1.0005397656210644
1338.367967,0.9996431736776605
1338.49917,0.9994870715927758
1338.630373,0.999866988846768
1338.761575,1.000053458428851
1338.892778,1.0001750453186442
1339.02398,1.0000618999157207
1339.155183,1.0001255478804756
1339.286386,0.9996822404962485
1339.417588,0.9999108749718714
1339.548791,0.9997702563951049
1339.679994,1.0000578886754847
1339.811196,1.000203040609955
1339.942399,1.0001358092212373
1340.073601,0.9999222620217533
1340.204804,0.9995703423293046
1340.336007,0.9998782674100131
1340.467209,1.000166923930249
1340.598412,1.0001356892049476
1340.729615,1.0001063856585528
1340.860817,0.9996456927816323
1340.99202,0.9996686349135415
1341.123222,0.9996195124037719
1341.254425,0.9999808061842036
1341.385628,0.99984878143468
1341.51683,1.0000477891418647
1341.648033,0.999821775883805
1341.779236,0.9996372458112167
1341.910438,0.9997973105442839
1342.041641,0.9998515310226096
1342.172843,1.0002932429873213
1342.304046,1.0000180231624152
1342.435249,0.9997933913465081
1342.566451,0.9993963522686462
1342.697654,0.9995894043174883
1342.828857,0.9995993902655171
1342.960059,1.0001302584828995
1343.091262,1.0001609429499272
1343.222464,0.9999081702166127
1343.353667,0.999846541775918
1343.48487,0.9995955418152729
1343.616072,0.9997872926254221
1343.747275,0.9997844232400098
1343.878478,1.0002062712709936
1344.00968,0.999735045106749
1344.140883,0.9995449235787
1344.272085,0.9996846597301978
1344.403288,0.9993137855528997
1344.534491,0.9996159337723232
1344.665693,1.000102755278962
1344.796896,1.000452032135748
1344.928099,0.9996918974733349
1345.059301,0.9994256250165015
1345.190504,0.9994648032688908
1345.321706,0.9996088265283004
1345.452909,1.000006737822699
1345.584112,1.0000960216097796
1345.715314,0.999926291716589
1345.846517,0.9996504311134459
1345.97772,0.9993798623648759
1346.108922,0.9996731434292517
1346.240125,0.9997258375893843
1346.371327,0.9999605317788908
1346.50253,0.9998663089374467
1346.633733,0.9994116631380439
1346.764935,0.999346613549952
1346.896138,0.9995284312235232
1347.027341,0.9996412243753724
1347.158543,0.9999145016551918
1347.289746,0.9999114759184877
1347.420948,0.9997568995537033
1347.552151,0.9995944322648374
1347.683354,0.9991603826760478
1347.814556,0.9995372471031646
1347.945759,0.9996856894059276
1348.076962,0.9998208560481944
1348.208164,0.999655569329867
1348.339367,0.999689768131861
1348.470569,0.9994079653217313
1348.601772,0.9990862976804075
1348.732975,0.9997719560059853
1348.864177,0.9998628794018887
1348.99538,0.9998155070209231
1349.126583,0.9993880573133465
1349.257785,0.9992456746465225
1349.388988,0.9991007046086937
1349.52019,0.9995044628191248
1349.651393,0.999669064771147
1349.782596,0.9997349251385508
1349.913798,0.9994957571731667
1350.045001,0.99929201074275
1350.176204,0.9989352672306036
1350.307406,0.9991353640133005
1350.438609,1.0000097099471412
1350.569811,0.9995313298601768
1350.701014,0.9994223868827221
1350.832217,0.9992098223549102
1350.963419,0.9989787218598594
1351.094622,0.99915459755418
1351.225825,0.9994768868714076
1351.357027,0.9997122414104472
1351.48823,0.9997953909352905
1351.619432,0.9990869570775816
1351.750635,0.9988165008881288
1351.881838,0.998862347617694
1352.01304,0.9991580646266489
1352.144243,0.9992951685104932
1352.275446,0.9994314117076227
1352.406648,0.9989387635101573
1352.537851,0.9985524487145296
1352.669053,0.9984418152324201
1352.800256,0.9987286089033547
