nu,[0]Chloroacetone-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1619.1771,0.9810567224876701
1619.296302,0.9811764187091346
1619.415504,0.9804937575153662
1619.534706,0.9804143407374303
1619.653908,0.9800212734020625
1619.77311,0.98048983554818
1619.892312,0.9800536146377122
1620.011514,0.9801506447484726
1620.130716,0.9796508953665752
1620.249918,0.9801731884725536
1620.36912,0.9796920415682449
1620.488322,0.979289470873105
1620.607524,0.9799605139666735
1620.726726,0.9787617760748282
1620.845928,0.9793168913621746
1620.96513,0.9788841289437324
1621.084332,0.9794735946007173
1621.203534,0.9788880444880793
1621.322736,0.9789428637534958
1621.441938,0.9789095802619507
1621.56114,0.9789849592016828
1621.680342,0.9784447086270801
1621.799544,0.9789781063309535
1621.918746,0.9786834782646963
1622.037948,0.9777326600963127
1622.15715,0.9789555900934456
1622.276352,0.9781610008012014
1622.395554,0.9785259229082423
1622.514756,0.9784006796058523
1622.633958,0.9778636850512415
1622.75316,0.9772116674453568
1622.872362,0.977983969681856
1622.991564,0.9768208609448895
1623.110766,0.9767866728130523
1623.229968,0.9771618309211593
1623.34917,0.9769234325202022
1623.468372,0.9766108670349406
1623.587574,0.9766733721305726
1623.706776,0.9777639480420403
1623.825978,0.9768657957379854
1623.94518,0.9771491278999271
1624.064382,0.976640165800431
1624.183584,0.9771598765994518
1624.302786,0.9760387407162416
1624.421988,0.9766391891607534
1624.54119,0.9763130461404901
1624.660392,0.9763784613059651
1624.779594,0.9754942630223262
1624.898796,0.9758435524875719
1625.017998,0.9762778995034723
1625.1372,0.9755586477683589
1625.256402,0.9763296436033525
1625.375604,0.975989939999234
1625.494806,0.9753186898570411
1625.614008,0.9755684034036147
1625.73321,0.9752904060251528
1625.852412,0.9752231133087624
1625.971614,0.9754845081284705
1626.090816,0.9755362101774935
1626.210018,0.9750446638076543
1626.32922,0.9749003678755731
1626.448422,0.9755127975894015
1626.567624,0.9744471445870921
1626.686826,0.973870442598128
1626.806028,0.9752114107016185
1626.92523,0.9742902712254581
1627.044432,0.9748876942531695
1627.163634,0.9749140165762641
1627.282836,0.9745709072332164
1627.402038,0.974246429149707
1627.52124,0.974560187012198
1627.640442,0.9741149147591929
1627.759644,0.973961016760923
1627.878846,0.9734887601992673
1627.998048,0.9738714164690576
1628.11725,0.9739931580048037
1628.236452,0.9738568085073706
1628.355654,0.9730108945436283
1628.474856,0.9732668300629388
1628.594058,0.9729486238390613
1628.71326,0.9731850790828028
1628.832462,0.972623713261786
1628.951664,0.9733826557072055
1629.070866,0.9724749132171506
1629.190068,0.9721346065546644
1629.30927,0.9715709319642957
1629.428472,0.9724972803973762
1629.547674,0.9719421429570916
1629.666876,0.9720033772409575
1629.786078,0.9721064150598531
1629.90528,0.972690826613385
1630.024482,0.9724476843007871
1630.143684,0.9718731375146639
1630.262886,0.971398979127613
1630.382088,0.9716476890997878
1630.50129,0.9714271501064848
1630.620492,0.97113188113601
1630.739694,0.9706144057628022
1630.858896,0.9705619940000213
1630.978098,0.9708988374508981
1631.0973,0.9702960964432942
1631.216502,0.9701195186228105
1631.335704,0.970641583346648
1631.454906,0.9700089313012846
1631.574108,0.970501821021775
1631.69331,0.9701845188080401
1631.812512,0.9703426717737225
1631.931714,0.9703271464151773
1632.050916,0.9701272796100034
1632.170118,0.9692962366841347
1632.28932,0.9698818684540824
1632.408522,0.9685889086375035
1632.527724,0.9686983653683683
1632.646926,0.9691605447096587
1632.766128,0.9690481286067324
1632.88533,0.9692468038366121
1633.004532,0.969083014967313
1633.123734,0.9695541037778956
1633.242936,0.9686237784658676
1633.362138,0.9693311319767668
1633.48134,0.9687283954831591
1633.600542,0.9693786303659346
1633.719744,0.9687671453939715
1633.838946,0.9693582736284434
1633.958148,0.9692458345902928
1634.07735,0.9677136999180392
1634.196552,0.9686538062684286
1634.315754,0.9688330237996987
1634.434956,0.9687090211089938
1634.554158,0.9691411616925953
1634.67336,0.9683080585792253
1634.792562,0.9680205137883424
1634.911764,0.9680650437561581
1635.030966,0.9685579142883393
1635.150168,0.9688330237996987
1635.26937,0.9680592353833207
1635.388572,0.9683438866402078
1635.507774,0.9684959285653891
1635.626976,0.9678143473764078
1635.746178,0.9691828356585319
1635.86538,0.9681889640124861
1635.984582,0.968696427973575
1636.103784,0.9680892456847748
1636.222986,0.9686460570689752
1636.342188,0.9684339468093983
1636.46139,0.9684755903644411
1636.580592,0.9688446498657406
1636.699794,0.9681821867134586
1636.818996,0.9681938049694085
1636.938198,0.969269096769468
1637.0574,0.9684862436545282
1637.176602,0.9687555202579777
1637.295804,0.9685317635776897
1637.415006,0.968510456113274
1637.534208,0.9689163470225927
1637.65341,0.9682199465550525
1637.772612,0.9690878603945013
1637.891814,0.9686179667406319
1638.011016,0.9687623015703541
1638.130218,0.9694406725836079
1638.24942,0.9691644213595908
1638.368622,0.9686867410577299
1638.487824,0.9686354020209503
1638.607026,0.9677233771034243
1638.726228,0.9679401714199524
1638.84543,0.9689812665926245
1638.964632,0.969127593811307
1639.083834,0.969074293259426
1639.203036,0.9684436311972883
1639.322238,0.9689260362345089
1639.44144,0.9688698401541094
1639.560642,0.9692371114170358
1639.679844,0.9686848036861851
1639.799046,0.9690093674568163
1639.918248,0.9690345620278982
1640.03745,0.9686741482119499
1640.156652,0.9691489148529014
1640.275854,0.968696427973575
1640.395056,0.9702669879970297
1640.514258,0.96919349672836
1640.63346,0.9692526193348816
1640.752662,0.9695259871165796
1640.871864,0.9693291933164414
1640.991066,0.9694445503540537
1641.110268,0.9698867178755481
1641.22947,0.9695773733556201
1641.348672,0.9692603733868524
1641.467874,0.9690520048069992
1641.587076,0.9695153223893774
1641.706278,0.9697664593787125
1641.82548,0.9701631749834093
1641.944682,0.9693689366280998
1642.063884,0.9698013715996664
1642.183086,0.9695453778302284
1642.302288,0.9694125592117487
1642.42149,0.969479450986074
1642.540692,0.9698052508129111
1642.659894,0.969604521902152
1642.779096,0.9703853677905859
1642.898298,0.969734457613585
1643.0175,0.969956552233242
1643.136702,0.9696626999187891
1643.255904,0.9711716983593841
1643.375106,0.9711571308931649
1643.494308,0.970437770015294
1643.61351,0.9708240811185702
1643.732712,0.9700535527384097
1643.851914,0.9706580843938234
1643.971116,0.9713931507512233
1644.090318,0.9711153720343584
1644.20952,0.9699914712976617
1644.328722,0.972080168540976
1644.447924,0.9702058631022403
1644.567126,0.971114400919472
1644.686328,0.9714796085889569
1644.80553,0.9706134351488818
1644.924732,0.9701001164264607
1645.043934,0.9711377079447772
1645.163136,0.9714300643923066
1645.282338,0.9711551885808455
1645.40154,0.9715670456883404
1645.520742,0.9714310358228567
1645.639944,0.9714825230321543
1645.759146,0.9706910873297395
1645.878348,0.9709211683809642
1645.99755,0.9723961459392978
1646.116752,0.9715573300664617
1646.235954,0.9717623502919789
1646.355156,0.9724836655307549
1646.474358,0.9714184073014765
1646.59356,0.9716826690462306
1646.712762,0.9727005535702858
1646.831964,0.9728182574582095
1646.951166,0.9718235732485501
1647.070368,0.9722979388880976
1647.18957,0.9722123804341025
1647.308772,0.9730449505209134
1647.427974,0.9722347415760046
1647.547176,0.9726266311373025
1647.666378,0.9732415254543185
1647.78558,0.9730517618594068
1647.904782,0.9730634385506091
1648.023984,0.9729972724864593
1648.143186,0.9738460961413951
1648.262388,0.9732298466260862
1648.38159,0.9734069905777828
1648.500792,0.9734566356002395
1648.619994,0.9738198026517629
1648.739196,0.9741431645013402
1648.858398,0.9742639657432606
1648.9776,0.9740028979850835
1649.096802,0.9743799100537337
1649.216004,0.9751519246199096
1649.335206,0.9750017627862761
1649.454408,0.9756835272673907
1649.57361,0.9755557210968057
1649.692812,0.9752416427239442
1649.812014,0.9752835790162052
1649.931216,0.9763237856430648
1650.050418,0.975991891981066
1650.16962,0.975501091506067
1650.288822,0.9762037052025292
1650.408024,0.9762095624423321
1650.527226,0.9763911543084665
1650.646428,0.9768999866391734
1650.76563,0.9778959550853008
1650.884832,0.9766343059770156
1651.004034,0.9768101159745166
1651.123236,0.9782050190366403
1651.242438,0.9773905135444183
1651.36164,0.9771735569334863
1651.480842,0.9779252924040109
1651.600044,0.9794285398516328
1651.719246,0.9779585424291999
1651.838448,0.979115172860273
1651.95765,0.9789526532310806
1652.076852,0.9791190893287973
1652.196054,0.9786492249423937
1652.315256,0.9785484292632912
1652.434458,0.9795402010697444
1652.55366,0.9792669474742951
1652.672862,0.9794873073270306
1652.792064,0.9796313025445968
1652.911266,0.9795764447276876
1653.030468,0.9799418948937899
1653.14967,0.9796910618766932
1653.268872,0.9798527242386809
1653.388074,0.97993993501196
1653.507276,0.9803604194315393
1653.626478,0.9809968798528172
1653.74568,0.9810351394771893
1653.864882,0.9809252696943905
1653.984084,0.9809448883959708
1654.103286,0.9815905625360313
1654.222488,0.9809968798528172
1654.34169,0.9814992788584722
1654.460892,0.9811862305223806
1654.580094,0.9811724940113091
1654.699296,0.9819538182423311
1654.818498,0.9820451441940186
1654.9377,0.9821688896779888
1655.056902,0.9831554824299119
1655.176104,0.9818546459149755
1655.295306,0.9823840082194488
1655.414508,0.9827013695051922
1655.53371,0.9824154450106978
1655.652912,0.982702352207053
1655.772114,0.981900794167809
1655.891316,0.9824832340150973
1656.010518,0.9829372461379371
1656.12972,0.9830591379135921
1656.248922,0.9826571489385346
1656.368124,0.9828242148540547
1656.487326,0.983381634197327
1656.606528,0.9829981901364422
1656.72573,0.9831338532472204
1656.844932,0.9835350536986718
1656.964134,0.9835163667101785
1657.083336,0.9832223392758241
1657.202538,0.9830325956751903
1657.32174,0.9831633477052324
1657.440942,0.9834789937983334
1657.560144,0.9832331547810413
1657.679346,0.9834740764156578
1657.798548,0.9835596423823716
1657.91775,0.9829922921649953
1658.036952,0.9828694258077819
1658.156154,0.9831250050823579
1658.275356,0.9833295163518497
1658.394558,0.9836707909017338
1658.51376,0.9829893431925422
1658.632962,0.9834170365733971
1658.752164,0.9832705183508264
1658.871366,0.9834907956170696
1658.990568,0.983038493888459
1659.10977,0.9838891900587234
1659.228972,0.9828222492075906
1659.348174,0.983405235639764
1659.467376,0.9829146388412608
1659.586578,0.9838045792266964
1659.70578,0.9828448543792808
1659.824982,0.9836088215939607
1659.944184,0.9829893431925422
1660.063386,0.9839403536268477
1660.182588,0.9824999363720452
1660.30179,0.9834199868289322
1660.420992,0.9834455560809886
1660.540194,0.9822582711137432
1660.659396,0.9830738839112556
1660.778598,0.9825775569329904
1660.8978,0.9832990336093278
1661.017002,0.9828222492075906
1661.136204,0.9832960837166518
1661.255406,0.9826089999178973
1661.374608,0.9823948145029737
1661.49381,0.9827111965680224
1661.613012,0.9830207993548202
1661.732214,0.9820765701414453
1661.851416,0.982637495992086
1661.970618,0.9834317879395806
1662.08982,0.9834160531568522
1662.209022,0.9824154450106978
1662.328224,0.9829893431925422
1662.447426,0.9828654943379417
1662.566628,0.9832567526599295
1662.68583,0.9826876117823234
1662.805032,0.9822455018392191
1662.924234,0.9823201553341558
1663.043436,0.9823928497153095
1663.162638,0.98179769999696
1663.28184,0.9824360759516672
1663.401042,0.9821688896779888
1663.520244,0.9822582711137432
1663.639446,0.9821256751975685
1663.758648,0.9825264642284517
1663.87785,0.9819685476600751
1663.997052,0.9823103321817183
1664.116254,0.981832063517818
1664.235456,0.982358466567278
1664.354658,0.9818929389928763
1664.47386,0.981991133196404
1664.593062,0.9825598706961421
1664.712264,0.9815395211538669
1664.831466,0.9816671295859852
1664.950668,0.9816347351052207
1665.06987,0.9819341793623557
1665.189072,0.9815709309210974
1665.308274,0.9806918372597648
1665.427476,0.9816308085741334
1665.546678,0.9820225574154511
1665.66588,0.9806918372597648
1665.785082,0.9805133675866164
1665.904284,0.9816268820587521
1666.023486,0.9807418538188766
1666.142688,0.9807271428014022
1666.26189,0.9815797650992294
1666.381092,0.9812843540515276
1666.500294,0.9806114238261054
1666.619496,0.9798586033726637
1666.738698,0.981714250739104
1666.8579,0.9799957931801984
1666.977102,0.9805388612655901
1667.096304,0.9803672819784942
1667.215506,0.9807918729288978
1667.334708,0.9800957578492142
1667.45391,0.9801369227355003
1667.573112,0.9800839967706866
1667.692314,0.9798958387070588
1667.811516,0.9800712557615453
1667.930718,0.9792091724287747
1668.04992,0.9791749007074982
1668.169122,0.9799115171659054
1668.288324,0.9793707552724434
1668.407526,0.9797851167331942
1668.526728,0.9791915468223019
1668.64593,0.9798478249873078
1668.765132,0.9784261183542243
1668.884334,0.9795117948158061
1669.003536,0.9786531395471226
1669.122738,0.9787686274312404
1669.24194,0.9784887396296584
1669.361142,0.9786120369784217
1669.480344,0.9779556085579735
1669.599546,0.9781257876390133
1669.718748,0.9783595876402462
1669.83795,0.9782509957529794
1669.957152,0.9783429556686285
1670.076354,0.9784730839350703
1670.195556,0.9783781766490064
1670.314758,0.9785963793110917
1670.43396,0.9776984400520635
1670.553162,0.977421790541281
1670.672364,0.9766714187857817
1670.791566,0.9768071855485643
1670.910768,0.9771637852467755
1671.02997,0.9769742338595166
1671.149172,0.9771432650227484
1671.268374,0.9775664596715327
1671.387576,0.9769771647866146
1671.506778,0.9760250762695231
1671.62598,0.9762505641049836
1671.745182,0.9762398254078414
1671.864384,0.9764223993253219
1671.983586,0.9755088955460152
1672.102788,0.9761627055079103
1672.22199,0.9768648188726781
1672.341192,0.9761031613989881
1672.460394,0.974683964015622
1672.579596,0.9753089367189083
1672.698798,0.9757001140283413
1672.818,0.9756903570759858
1672.937202,0.9748243286124487
1673.056404,0.9748126307906924
1673.175606,0.9744247325605059
1673.294808,0.9743750381663632
1673.41401,0.9741918728772645
1673.533212,0.9743964746530033
1673.652414,0.9746050178119011
1673.771616,0.9740291964183564
1673.890818,0.973950303248663
1674.01002,0.9735841667726126
1674.129222,0.9732862955941948
1674.248424,0.9729495967881716
1674.367626,0.9728600895426636
1674.486828,0.9728260400353994
1674.60603,0.9731305822442998
1674.725232,0.9721569659077468
1674.844434,0.9722969665906448
1674.963636,0.9724681059165836
1675.082838,0.9713863510229671
1675.20204,0.9720004612351999
1675.321242,0.9710143812872767
1675.440444,0.9720286496573058
1675.559646,0.9705872289399181
1675.678848,0.9716875274717219
1675.79805,0.9712688203852403
1675.917252,0.9706367301508643
1676.036454,0.9705425829542524
1676.155656,0.970602758459817
1676.274858,0.9699061158038843
1676.39406,0.9693602123469294
1676.513262,0.9698062206186469
1676.632464,0.9693388866568412
1676.751666,0.9690878603945013
1676.870868,0.9687787706694677
1676.99007,0.9690975513215598
1677.109272,0.9684562210463277
1677.228474,0.9692400191327317
1677.347676,0.9683835895534643
1677.466878,0.9676798305312598
1677.58608,0.9671380815300404
1677.705282,0.967156457328159
1677.824484,0.9665280098984369
1677.943686,0.9670317021920429
1678.062888,0.9668682876432908
1678.18209,0.9665811704008818
1678.301292,0.9662806103963903
1678.420494,0.9658738918796684
1678.539696,0.9660332742205101
1678.658898,0.9665860033188161
1678.7781,0.9647377270730783
1678.897302,0.9648235925517449
1679.016504,0.964533224352993
1679.135706,0.9641060307649708
1679.254908,0.9638072042159419
1679.37411,0.9633090446766992
1679.493312,0.9638100956418917
1679.612514,0.9626879106801305
1679.731716,0.9629064656409044
1679.850918,0.9626994630043725
1679.97012,0.962837138871172
1680.089322,0.9616458840321422
1680.208524,0.9610373548073688
1680.327726,0.9609518262888666
1680.446928,0.960775988194332
1680.56613,0.9601766509903537
1680.685332,0.9600268751156211
1680.804534,0.9593061655927085
1680.923736,0.9597773005741874
1681.042938,0.9597062796817504
1681.16214,0.9587432181147549
1681.281342,0.9582400100289253
1681.400544,0.9582045558044614
1681.519746,0.9578730743777469
1681.638948,0.9575235145041567
1681.75815,0.9570266887375677
1681.877352,0.9565530777550313
1681.996554,0.9558846807856363
1682.115756,0.9567520614887952
1682.234958,0.9553667316655415
1682.35416,0.9548939421584239
1682.473362,0.9549684267907752
1682.592564,0.9544671999502682
1682.711766,0.9537277744347038
1682.830968,0.9533673334636028
1682.95017,0.9532577025241543
1683.069372,0.9529822508528085
1683.188574,0.9531061465984684
1683.307776,0.9518612505816272
1683.426978,0.9514948545359179
1683.54618,0.9510886529632386
1683.665382,0.9502140537798253
1683.784584,0.9497105737653114
1683.903786,0.9499461311955192
1684.022988,0.949390575224735
1684.14219,0.9490270282581121
1684.261392,0.9491095972012675
1684.380594,0.9482576793513445
1684.499796,0.9468373059258444
1684.618998,0.9471715984940031
1684.7382,0.9458663490360242
1684.857402,0.9460839233163856
1684.976604,0.9446639719140189
1685.095806,0.9443126222715521
1685.215008,0.9448170198740189
1685.33421,0.9439208138391824
1685.453412,0.9440019945198918
1685.572614,0.9436584403245434
1685.691816,0.943076382650121
1685.811018,0.9420310906633007
1685.93022,0.9416581202044229
1686.049422,0.9413154190240671
1686.168624,0.9408345297226266
1686.287826,0.9400003794950789
1686.407028,0.9390758740529297
1686.52623,0.938447842393202
1686.645432,0.9383662009823667
1686.764634,0.937750834616758
1686.883836,0.9379224587226196
1687.003038,0.9367920060373836
1687.12224,0.936272230725024
1687.241442,0.9356984717226905
1687.360644,0.9357415148423739
1687.479846,0.9351203887132145
1687.599048,0.9337103561837529
1687.71825,0.9335152311105909
1687.837452,0.9326353411809588
1687.956654,0.9319967047302063
1688.075856,0.9313752701996063
1688.195058,0.9307644883806955
1688.31426,0.9302220108315402
1688.433462,0.9302796863841355
1688.552664,0.9289605556537555
1688.671866,0.9286196896825621
1688.791068,0.9279893709307008
1688.91027,0.9276442230861939
1689.029472,0.9263445771501106
1689.148674,0.9260704197325738
1689.267876,0.9249477773337048
1689.387078,0.9246823554114778
1689.50628,0.9236833138645208
1689.625482,0.9229317415784546
1689.744684,0.9225441916381761
1689.863886,0.9220821127585899
1689.983088,0.9218977147764511
1690.10229,0.9211531222787905
1690.221492,0.9197825459270391
1690.340694,0.918956032991481
1690.459896,0.9187254039723528
1690.579098,0.917093361519776
1690.6983,0.9172749639834076
1690.817502,0.9166147637099586
1690.936704,0.9154715420035744
1691.055906,0.9146781721521852
1691.175108,0.9143334034742631
1691.29431,0.9133720305046531
1691.413512,0.9124965265986208
1691.532714,0.9117002647497684
1691.651916,0.9111506752080241
1691.771118,0.9106050593818285
1691.89032,0.9104484487805126
1692.009522,0.9086947952365012
1692.128724,0.9088810967647789
1692.247926,0.9079508788745352
1692.367128,0.9068502021538499
1692.48633,0.9060479947540773
1692.605532,0.9048193214685651
1692.724734,0.9041590443943469
1692.843936,0.9038245674299753
1692.963138,0.903183079742177
1693.08234,0.9022713253451147
1693.201542,0.9011622138583357
1693.320744,0.9006036664533312
1693.439946,0.9003605362874383
1693.559148,0.8991728444286186
1693.67835,0.8978879461822891
1693.797552,0.8968559685450535
1693.916754,0.8970443280755064
1694.035956,0.895440054981025
1694.155158,0.8954579639612138
1694.27436,0.895511693050908
1694.393562,0.8941068427888418
1694.512764,0.892936329678269
1694.631966,0.8914017992656901
1694.751168,0.8904663185897632
1694.87037,0.890101302232608
1694.989572,0.8894339765343512
1695.108774,0.8882606982193737
1695.227976,0.8872664031465458
1695.347178,0.8865302775663098
1695.46638,0.8862998096562691
1695.585582,0.8846262849949901
1695.704784,0.8842636625608209
1695.823986,0.8829294320279213
1695.943188,0.8823380674377223
1696.06239,0.8813768429067538
1696.181592,0.8803726458069415
1696.300794,0.8797126138655034
1696.419996,0.8791234038216195
1696.539198,0.8778057072353949
1696.6584,0.8772528638038027
1696.777602,0.8765338113072981
1696.896804,0.8754650921087711
1697.016006,0.8747387575528592
1697.135208,0.8729910283495331
1697.25441,0.8723539774507065
1697.373612,0.8717871316102194
1697.492814,0.8708286930033244
1697.612016,0.8696625640356002
1697.731218,0.8679944138492863
1697.85042,0.8672742773837665
1697.969622,0.8665720696516104
1698.088824,0.8657838477635803
1698.208026,0.8643651259231401
1698.327228,0.8640194490127618
1698.44643,0.8624656128765972
1698.565632,0.8622845141139287
1698.684834,0.8604584073011665
1698.804036,0.8599078901047876
1698.923238,0.85861899518249
1699.04244,0.8574606416035844
1699.161642,0.8568263554436215
1699.280844,0.8557559916160794
1699.400046,0.8541059753301551
1699.519248,0.8532522962654971
1699.63845,0.8527490258900603
1699.757652,0.8521182250360032
1699.876854,0.8504752228687766
1699.996056,0.8490815865973748
1700.115258,0.8484025929617641
1700.23446,0.8476563270851024
1700.353662,0.8461488408836368
1700.472864,0.8455821110359443
1700.592066,0.8441289598732126
1700.711268,0.8432430896286134
1700.83047,0.8426614525846263
1700.949672,0.8415751201458623
1701.068874,0.8402464813570761
1701.188076,0.8398684555026619
1701.307278,0.8379641163513466
1701.42648,0.8380060156046367
1701.545682,0.8365742498265786
1701.664884,0.835821671712685
1701.784086,0.8350196679312497
1701.903288,0.8337347273008681
1702.02249,0.8321937439045044
1702.141692,0.8315781483324683
1702.260894,0.8302985035634091
1702.380096,0.8295764580006717
1702.499298,0.8281094063936931
1702.6185,0.8273478960882633
1702.737702,0.8257031108791235
1702.856904,0.8246386405970368
1702.976106,0.8243170942328206
1703.095308,0.8232050169766509
1703.21451,0.8223822234250162
1703.333712,0.8208704314090958
1703.452914,0.8204518942251308
1703.572116,0.8186325112822381
1703.691318,0.8174708780709904
1703.81052,0.8160660366706528
1703.929722,0.8156010115744935
1704.048924,0.8156744189688184
1704.168126,0.8136947364191742
1704.287328,0.8128651909281487
1704.40653,0.811939052609633
1704.525732,0.8110707424521189
1704.644934,0.8095311710974012
1704.764136,0.8086735226899984
1704.883338,0.8072192196145861
1705.00254,0.8064688547141058
1705.121742,0.8055419486043505
1705.240944,0.80381993204923
1705.360146,0.8025268231905842
1705.479348,0.8018209102334325
1705.59855,0.8009554111040368
1705.717752,0.8002188709862259
1705.836954,0.7996109356889513
1705.956156,0.7979175561218589
1706.075358,0.7969765686974014
1706.19456,0.7954717055262203
1706.313762,0.7940967291731358
1706.432964,0.7927558390721116
1706.552166,0.7918842870906035
1706.671368,0.7903969431722289
1706.79057,0.7890859726531363
1706.909772,0.7882105731600916
1707.028974,0.7877456660830011
1707.148176,0.7861717491923647
1707.267378,0.7848520894782652
1707.38658,0.7837148786256387
1707.505782,0.7819222249254772
1707.624984,0.7809454327666062
1707.744186,0.7795955651400851
1707.863388,0.7778590040151224
1707.98259,0.7765144712943174
1708.101792,0.7748622557047248
1708.220994,0.7738710665138352
1708.340196,0.7717535620974191
1708.459398,0.7709436461375068
1708.5786,0.7690571461106457
1708.697802,0.7669451442923425
1708.817004,0.7660100417448438
1708.936206,0.7646401102246142
1709.055408,0.7625097375688616
1709.17461,0.7611080096369064
1709.293812,0.7597620399943817
1709.413014,0.7572362401918996
1709.532216,0.7557912993309294
1709.651418,0.7534670433206475
1709.77062,0.7526687914029869
1709.889822,0.7507894695556021
1710.009024,0.7487051733443272
1710.128226,0.7475904333235958
1710.247428,0.7457983676226517
1710.36663,0.7430737347168774
1710.485832,0.7416854852507552
1710.605034,0.7394637630446035
1710.724236,0.7377354407647799
1710.843438,0.7366002025437932
1710.96264,0.7344818458583022
1711.081842,0.7320474095304673
1711.201044,0.7300224440779992
1711.320246,0.7281195698300632
1711.439448,0.72609094747434
1711.55865,0.7250388785348146
1711.677852,0.7236264303062641
1711.797054,0.7206079847737029
1711.916256,0.7194991025356269
1712.035458,0.716963748236746
1712.15466,0.7153094734013686
1712.273862,0.7129884912517548
1712.393064,0.7111797984961883
1712.512266,0.7091203647028693
1712.631468,0.707137604840911
1712.75067,0.7054636731100646
1712.869872,0.7035544547153186
1712.989074,0.7012996657880413
1713.108276,0.6994226989427291
1713.227478,0.6975716824705867
1713.34668,0.6954821033590264
1713.465882,0.6929482208305172
1713.585084,0.6911765421015369
1713.704286,0.6888994188324848
1713.823488,0.6873992538733508
1713.94269,0.6846825354806365
1714.061892,0.682344920808854
1714.181094,0.6804710500298796
1714.300296,0.6785751817663261
1714.419498,0.6761907961072258
1714.5387,0.6738417418618248
1714.657902,0.6714739886209586
1714.777104,0.6696433645708066
1714.896306,0.6675506576345583
1715.015508,0.6649323319300445
1715.13471,0.6628676046927832
1715.253912,0.6612654045335463
1715.373114,0.6587178400346698
1715.492316,0.6559045524094156
1715.611518,0.6536390442473453
1715.73072,0.6517788250427426
1715.849922,0.6495535488523583
1715.969124,0.6464819504699161
1716.088326,0.6445260748080113
1716.207528,0.6423319839439312
1716.32673,0.639256178260186
1716.445932,0.6373285368055083
1716.565134,0.6344543124596301
1716.684336,0.6318078284385209
1716.803538,0.6293485765658633
1716.92274,0.6266231222573794
1717.041942,0.6241528429379954
1717.161144,0.6215617602999461
1717.280346,0.6183132950877485
1717.399548,0.6157095108313606
1717.51875,0.6128285942556737
1717.637952,0.609942858983491
1717.757154,0.6072042825364175
1717.876356,0.6043269013846788
1717.995558,0.6013188215477505
1718.11476,0.598080451380081
1718.233962,0.5951748803898138
1718.353164,0.5923663506147324
1718.472366,0.5892115451298551
1718.591568,0.5857571471274244
1718.71077,0.5828531565005052
1718.829972,0.5793838892229983
1718.949174,0.5766614075820045
1719.068376,0.5732347272436488
1719.187578,0.570062086728643
1719.30678,0.5670317388575233
1719.425982,0.5638652356041548
1719.545184,0.5597696047492685
1719.664386,0.5564599936884069
1719.783588,0.5533801950700562
1719.90279,0.549509069648432
1720.021992,0.5462874372004584
1720.141194,0.5424496548465941
1720.260396,0.5386388337083696
1720.379598,0.5354862855356363
1720.4988,0.5323362182871738
1720.618002,0.5286017321256338
1720.737204,0.5241591077533239
1720.856406,0.5206121230522731
1720.975608,0.5168565030308868
1721.09481,0.5131228442511783
1721.214012,0.5094823850142219
1721.333214,0.5057008449729141
1721.452416,0.5019021994918543
1721.571618,0.4973307406849974
1721.69082,0.49359496846022216
1721.810022,0.4888595742358944
1721.929224,0.48528448160181065
1722.048426,0.4812973541438228
1722.167628,0.4767943562619412
1722.28683,0.47305671160138946
1722.406032,0.4694657185183546
1722.525234,0.46515248612527876
1722.644436,0.46113704615582585
1722.763638,0.45669477482982485
1722.88284,0.4530376701012723
1723.002042,0.44845362636887026
1723.121244,0.4440758046185284
1723.240446,0.4402026895816958
1723.359648,0.43596644482732566
1723.47885,0.431844374437177
1723.598052,0.4277698336060576
1723.717254,0.4231536191607343
1723.836456,0.41951751578057683
1723.955658,0.4154346323197535
1724.07486,0.4111323898215915
1724.194062,0.406740454862155
1724.313264,0.40270137366227104
1724.432466,0.39845926771146656
1724.551668,0.39456949283566317
1724.67087,0.39017496978232075
1724.790072,0.3860262139637589
1724.909274,0.3811546807595557
1725.028476,0.37725648171400106
1725.147678,0.3732749498204247
1725.26688,0.3689293930495211
1725.386082,0.36476571799218266
1725.505284,0.36077528272504567
1725.624486,0.35672146921246095
1725.743688,0.3521141028807481
1725.86289,0.3482969007046156
1725.982092,0.344486629707504
1726.101294,0.3402753963403008
1726.220496,0.33645192764459275
1726.339698,0.33257163449510546
1726.4589,0.3285060579432368
1726.578102,0.32481483418035173
1726.697304,0.32097244521125645
1726.816506,0.31701696157200077
1726.935708,0.3134234899157345
1727.05491,0.30937535443851255
1727.174112,0.30562390548334567
1727.293314,0.30191794615448975
1727.412516,0.2978992311994101
1727.531718,0.29443412061942864
1727.65092,0.29074752502539686
1727.770122,0.28739433980965284
1727.889324,0.28382426998360805
1728.008526,0.27993439691410354
1728.127728,0.2768443068357267
1728.24693,0.2732412976522171
1728.366132,0.2701710505547658
1728.485334,0.2666548909219623
1728.604536,0.2635005035491708
1728.723738,0.26004515239151543
1728.84294,0.2570717628977599
1728.962142,0.25400533709482576
1729.081344,0.2507497121742933
1729.200546,0.24768438114643432
1729.319748,0.2446075963492838
1729.43895,0.24168984670387655
1729.558152,0.23871139715571613
1729.677354,0.2359111565807206
1729.796556,0.23298062112795564
1729.915758,0.2301325112711556
1730.03496,0.22759216539858626
1730.154162,0.22503484997364245
1730.273364,0.2222394221714404
1730.392566,0.21934707199753312
1730.511768,0.21694747617844096
