nu,[0]PFC-318-HITRAN(x-sec)-X=0.01-T=253.0K-P=0.0atm-L=15cm
1219.098626,0.9996353664949612
1219.113692,0.9996388052465366
1219.128758,0.9996339370174092
1219.143824,0.9996370858692702
1219.158889,0.9996373757640672
1219.173955,0.9996413843179811
1219.189021,0.9996410944220216
1219.204087,0.9996390951418321
1219.219152,0.9996399548318237
1219.234218,0.9996370858692702
1219.249284,0.9996359462836419
1219.26435,0.9996356563892596
1219.279415,0.9996379455575337
1219.294481,0.9996347967029646
1219.309547,0.9996353664949612
1219.324613,0.9996345168052608
1219.339678,0.9996339370174092
1219.354744,0.9996359462836419
1219.36981,0.9996345168052608
1219.384876,0.9996327974353705
1219.399941,0.9996305082788854
1219.415007,0.9996316478583145
1219.430073,0.9996322276448384
1219.445139,0.9996347967029646
1219.460204,0.9996302183860801
1219.47527,0.9996319377515344
1219.490336,0.9996368059709254
1219.505402,0.9996305082788854
1219.520467,0.9996282191276427
1219.535533,0.9996305082788854
1219.550599,0.9996290788082808
1219.565665,0.999629358704462
1219.58073,0.9996322276448384
1219.595796,0.9996256400901642
1219.610862,0.9996270695558516
1219.625928,0.9996287889158899
1219.640993,0.9996296485970181
1219.656059,0.9996270695558516
1219.671125,0.999622211380099
1219.686191,0.9996282191276427
1219.701256,0.9996256400901642
1219.716322,0.9996287889158899
1219.731388,0.999629358704462
1219.746454,0.9996224912743573
1219.761519,0.9996216315993844
1219.776585,0.999624210626521
1219.791651,0.9996224912743573
1219.806717,0.9996187726856064
1219.821782,0.9996219214896996
1219.836848,0.9996193424684692
1219.851914,0.9996190625750925
1219.86698,0.9996193424684692
1219.882045,0.9996202021414734
1219.897111,0.9996224912743573
1219.912177,0.999622211380099
1219.927243,0.9996230710555704
1219.942308,0.999622211380099
1219.957374,0.9996210618152168
1219.97244,0.9996150541106885
1219.987506,0.9996127649948356
1220.002571,0.9996153439990962
1220.017637,0.9996182029030684
1220.032703,0.9996233509500695
1220.047769,0.9996264997685843
1220.062834,0.9996284990235832
1220.0779,0.9996264997685843
1220.092966,0.9996264997685843
1220.108032,0.9996262098769415
1220.123097,0.9996230710555704
1220.138163,0.9996259299816419
1220.153229,0.9996230710555704
1220.168295,0.9996187726856064
1220.18336,0.9996224912743573
1220.198426,0.9996245005175841
1220.213492,0.9996219214896996
1220.228558,0.9996202021414734
1220.243623,0.9996233509500695
1220.258689,0.9996250703037117
1220.273755,0.9996250703037117
1220.288821,0.9996236408408833
1220.303886,0.9996216315993844
1220.318952,0.9996184927923892
1220.334018,0.9996202021414734
1220.349084,0.9996219214896996
1220.364149,0.9996184927923892
1220.379215,0.9996182029030684
1220.394281,0.9996170533427959
1220.409347,0.9996196323581206
1220.424412,0.9996170533427959
1220.439478,0.9996179130138315
1220.454544,0.9996159137800047
1220.46961,0.9996139145501763
1220.484675,0.9996184927923892
1220.499741,0.9996130548825796
1220.514807,0.9996184927923892
1220.529873,0.9996162036686618
1220.544938,0.9996156238914318
1220.560004,0.9996196323581206
1220.57507,0.999613334774274
1220.590136,0.9996173432317835
1220.605202,0.999619922247856
1220.620267,0.9996219214896996
1220.635333,0.999617633120855
1220.650399,0.9996144843302701
1220.665465,0.9996187726856064
1220.68053,0.999620492031374
1220.695596,0.9996187726856064
1220.710662,0.999619922247856
1220.725728,0.9996193424684692
1220.740793,0.9996179130138315
1220.755859,0.9996190625750925
1220.770925,0.9996156238914318
1220.785991,0.9996184927923892
1220.801056,0.9996156238914318
1220.816122,0.999616483561238
1220.831188,0.9996219214896996
1220.846254,0.9996159137800047
1220.861319,0.9996159137800047
1220.876385,0.9996187726856064
1220.891451,0.9996162036686618
1220.906517,0.9996139145501763
1220.921582,0.9996196323581206
1220.936648,0.9996230710555704
1220.951714,0.9996193424684692
1220.96678,0.9996144843302701
1220.981845,0.9996141944421116
1220.996911,0.9996207819213587
1221.011977,0.9996159137800047
1221.027043,0.9996159137800047
1221.042108,0.9996227811649219
1221.057174,0.999616483561238
1221.07224,0.9996150541106885
1221.087306,0.9996136246621832
1221.102371,0.999613334774274
1221.117437,0.9996136246621832
1221.132503,0.9996116254369332
1221.147569,0.9996184927923892
1221.162634,0.9996159137800047
1221.1777,0.9996104758842248
1221.192766,0.9996090464422663
1221.207832,0.9996124751071759
1221.222897,0.9996107657713049
1221.237963,0.9996119053282274
1221.253029,0.999616483561238
1221.268095,0.9996087565556849
1221.28316,0.9996130548825796
1221.298226,0.9996130548825796
1221.313292,0.9996084766652723
1221.328358,0.9996058976787294
1221.343423,0.999602748925111
1221.358489,0.9996078968925239
1221.373555,0.999607617002352
1221.388621,0.9996038984689333
1221.403686,0.999605038018027
1221.418752,0.999613334774274
1221.433818,0.9996081867788561
1221.448884,0.9996038984689333
1221.463949,0.9996081867788561
1221.479015,0.9996084766652723
1221.494081,0.9996104758842248
1221.509147,0.9996090464422663
1221.524212,0.9996087565556849
1221.539278,0.9996113355496038
1221.554344,0.9996136246621832
1221.56941,0.9996107657713049
1221.584475,0.9996090464422663
1221.599541,0.9996070472261727
1221.614607,0.9996073271161852
1221.629673,0.9996087565556849
1221.644738,0.9996113355496038
1221.659804,0.9996116254369332
1221.67487,0.9996093363289319
1221.689936,0.9996179130138315
1221.705001,0.999617633120855
1221.720067,0.9996182029030684
1221.735133,0.9996162036686618
1221.750199,0.9996130548825796
1221.765264,0.9996196323581206
1221.78033,0.9996159137800047
1221.795396,0.9996159137800047
1221.810462,0.9996144843302701
1221.825527,0.999612195215722
1221.840593,0.999616483561238
1221.855659,0.999616483561238
1221.870725,0.9996167734500603
1221.88579,0.999617633120855
1221.900856,0.9996182029030684
1221.915922,0.9996182029030684
1221.930988,0.9996141944421116
1221.946053,0.9996147642223648
1221.961119,0.9996084766652723
1221.976185,0.9996056077930611
1221.991251,0.9996130548825796
1222.006316,0.9996081867788561
1222.021382,0.9996153439990962
1222.036448,0.9996150541106885
1222.051514,0.9996093363289319
1222.066579,0.9996153439990962
1222.081645,0.9996119053282274
1222.096711,0.9996107657713049
1222.111777,0.9996116254369332
1222.126842,0.9996147642223648
1222.141908,0.9996119053282274
1222.156974,0.9996053279035301
1222.17204,0.9996070472261727
1222.187105,0.9996101859972288
1222.202171,0.9996119053282274
1222.217237,0.9996127649948356
1222.232303,0.9996101859972288
1222.247368,0.9996087565556849
1222.262434,0.9996087565556849
1222.2775,0.9996070472261727
1222.292566,0.9996107657713049
1222.307631,0.9996101859972288
1222.322697,0.9996056077930611
1222.337763,0.9996070472261727
1222.352829,0.999609906106416
1222.367894,0.9996064674542534
1222.38296,0.9996047581286556
1222.398026,0.999607617002352
1222.413092,0.9996053279035301
1222.428157,0.999607617002352
1222.443223,0.999607617002352
1222.458289,0.9996070472261727
1222.473355,0.999606757340171
1222.488421,0.9996053279035301
1222.503486,0.9996058976787294
1222.518552,0.9995998900653372
1222.533618,0.9995998900653372
1222.548684,0.9996044682433177
1222.563749,0.9996096162195852
1222.578815,0.9996101859972288
1222.593881,0.999604178358064
1222.608947,0.9996053279035301
1222.624012,0.9995998900653372
1222.639078,0.9995973111009477
1222.654144,0.9995981707550049
1222.66921,0.9995953119083247
1222.684275,0.9995944522567262
1222.699341,0.9995841464910497
1222.714407,0.9995864355413662
1222.729473,0.9995915934206808
1222.744538,0.9995938824880507
1222.759604,0.9995996001814111
1222.77467,0.9995953119083247
1222.789736,0.9995984606385165
1222.804801,0.9996024690363805
1222.819867,0.9996047581286556
1222.834933,0.9995993202935622
1222.849999,0.9995978808715774
1222.865064,0.999605038018027
1222.88013,0.9996053279035301
1222.895196,0.999604178358064
1222.910262,0.9995987405261246
1222.925327,0.9995993202935622
1222.940393,0.9996024690363805
1222.955459,0.9996061875644817
1222.970525,0.9996001699533457
1222.98559,0.9995955917950512
1223.000656,0.9995967413306428
1223.015722,0.9995953119083247
1223.030788,0.9995955917950512
1223.045853,0.9995893043585529
1223.060919,0.999594162374377
1223.075985,0.9995944522567262
1223.091051,0.9995924530698208
1223.106116,0.9995913035391608
1223.121182,0.9995832968448862
1223.136248,0.9995818574459752
1223.151314,0.9995835767282486
1223.166379,0.9995841464910497
1223.181445,0.9995801481624604
1223.196511,0.9995872951860704
1223.211577,0.9995815775630943
1223.226642,0.9995749903422031
1223.241708,0.9995761398541029
1223.256774,0.9995724214377789
1223.27184,0.9995724214377789
1223.286905,0.9995649746509785
1223.301971,0.9995684131604056
1223.317037,0.9995715618058661
1223.332103,0.9995692727896105
1223.347168,0.9995669837785968
1223.362234,0.9995666939042135
1223.3773,0.9995692727896105
1223.392366,0.9995741407038223
1223.407431,0.9995798582842594
1223.422497,0.9995669837785968
1223.437563,0.9995546791847614
1223.452629,0.9995561085489746
1223.467694,0.9995709920502382
1223.48276,0.999585585893257
1223.497826,0.9995850061337853
1223.512892,0.9995804280449411
1223.527957,0.9995804280449411
1223.543023,0.9995884447121207
1223.558089,0.9996010296098614
1223.573155,0.999605038018027
1223.58822,0.999594162374377
1223.603286,0.9995990304098015
1223.618352,0.9996047581286556
1223.633418,0.9995987405261246
1223.648483,0.9996024690363805
1223.663549,0.999602748925111
1223.678615,0.9996030388099503
1223.693681,0.9996056077930611
1223.708746,0.999600459837437
1223.723812,0.9995981707550049
1223.738878,0.9996030388099503
1223.753944,0.999609906106416
1223.769009,0.9996139145501763
1223.784075,0.9996136246621832
1223.799141,0.9996153439990962
1223.814207,0.9996193424684692
1223.829272,0.9996196323581206
1223.844338,0.999620492031374
1223.859404,0.999624210626521
1223.87447,0.9996207819213587
1223.889535,0.9996162036686618
1223.904601,0.9996196323581206
1223.919667,0.9996253601950242
1223.934733,0.9996230710555704
1223.949798,0.9996141944421116
1223.964864,0.999613334774274
1223.97993,0.9996127649948356
1223.994996,0.9996147642223648
1224.010061,0.999616483561238
1224.025127,0.9996150541106885
1224.040193,0.9996187726856064
1224.055259,0.9996162036686618
1224.070324,0.999616483561238
1224.08539,0.9996130548825796
1224.100456,0.999604178358064
1224.115522,0.9996056077930611
1224.130587,0.9996119053282274
1224.145653,0.9996147642223648
1224.160719,0.999609906106416
1224.175785,0.9996070472261727
1224.19085,0.9996110456623585
1224.205916,0.9996113355496038
1224.220982,0.999607617002352
1224.236048,0.9996124751071759
1224.251113,0.9996139145501763
1224.266179,0.9996127649948356
1224.281245,0.9996190625750925
1224.296311,0.9996184927923892
1224.311376,0.9996153439990962
1224.326442,0.9996173432317835
1224.341508,0.9996202021414734
1224.356574,0.9996196323581206
1224.371639,0.9996147642223648
1224.386705,0.9996156238914318
1224.401771,0.999624210626521
1224.416837,0.9996196323581206
1224.431903,0.9996179130138315
1224.446968,0.9996333672262274
1224.462034,0.9996325075419014
1224.4771,0.9996284990235832
1224.492166,0.9996267896603114
1224.507231,0.9996236408408833
1224.522297,0.999619922247856
1224.537363,0.9996070472261727
1224.552429,0.9996081867788561
1224.567494,0.9996056077930611
1224.58256,0.9995955917950512
1224.597626,0.9995944522567262
1224.612692,0.9995927329557469
1224.627757,0.9995990304098015
1224.642823,0.9995955917950512
1224.657889,0.9995921631880514
1224.672955,0.9995967413306428
1224.68802,0.9995996001814111
1224.703086,0.999612195215722
1224.718152,0.9996187726856064
1224.733218,0.9996219214896996
1224.748283,0.9996224912743573
1224.763349,0.9996256400901642
1224.778415,0.9996296485970181
1224.793481,0.9996276493397201
1224.808546,0.999633077332593
1224.823612,0.9996305082788854
1224.838678,0.9996282191276427
1224.853744,0.999633077332593
1224.868809,0.9996313679614923
1224.883875,0.9996287889158899
1224.898941,0.9996259299816419
1224.914007,0.9996284990235832
1224.929072,0.9996333672262274
1224.944138,0.9996319377515344
1224.959204,0.9996325075419014
1224.97427,0.9996350865970978
1224.989335,0.999630788175467
1225.004401,0.999629358704462
1225.019467,0.999633077332593
1225.034533,0.9996353664949612
1225.049598,0.9996385153513251
1225.064664,0.9996388052465366
1225.07973,0.9996379455575337
1225.094796,0.9996422440099413
1225.109861,0.9996416642176079
1225.124927,0.9996408045261463
1225.139993,0.9996456727887186
1225.155059,0.9996459626860057
1225.170124,0.9996439533996401
1225.18519,0.9996442432964286
1225.200256,0.9996402347310501
1225.215322,0.9996399548318237
1225.230387,0.9996448130938097
1225.245453,0.9996416642176079
1225.260519,0.9996436734993723
1225.275585,0.9996425239098088
1225.29065,0.9996402347310501
1225.305716,0.9996442432964286
1225.320782,0.9996410944220216
1225.335848,0.9996399548318237
1225.350913,0.9996390951418321
1225.365979,0.9996399548318237
1225.381045,0.999639375040818
1225.396111,0.9996379455575337
1225.411176,0.9996327974353705
1225.426242,0.9996345168052608
1225.441308,0.9996365160762937
1225.456374,0.999630788175467
1225.471439,0.9996359462836419
1225.486505,0.9996310780684377
1225.501571,0.9996327974353705
1225.516637,0.9996287889158899
1225.531702,0.9996245005175841
1225.546768,0.9996270695558516
1225.561834,0.9996219214896996
1225.5769,0.9996264997685843
1225.591965,0.9996184927923892
1225.607031,0.999620492031374
1225.622097,0.999619922247856
1225.637163,0.999616483561238
1225.652228,0.9996196323581206
1225.667294,0.9996196323581206
1225.68236,0.9996259299816419
1225.697426,0.9996216315993844
1225.712491,0.9996259299816419
1225.727557,0.9996236408408833
1225.742623,0.9996156238914318
1225.757689,0.999613334774274
1225.772754,0.9996147642223648
1225.78782,0.9996170533427959
1225.802886,0.9996173432317835
1225.817952,0.999622211380099
1225.833017,0.9996173432317835
1225.848083,0.9996219214896996
1225.863149,0.9996262098769415
1225.878215,0.9996245005175841
1225.89328,0.9996327974353705
1225.908346,0.9996342269112929
1225.923412,0.9996316478583145
1225.938478,0.9996370858692702
1225.953543,0.9996385153513251
1225.968609,0.9996385153513251
1225.983675,0.9996385153513251
1225.998741,0.9996373757640672
1226.013806,0.9996416642176079
1226.028872,0.9996359462836419
1226.043938,0.9996385153513251
1226.059004,0.9996408045261463
1226.074069,0.9996322276448384
1226.089135,0.9996342269112929
1226.104201,0.999633657119946
1226.119267,0.9996316478583145
1226.134332,0.9996322276448384
1226.149398,0.999633657119946
1226.164464,0.9996319377515344
1226.17953,0.9996333672262274
1226.194595,0.9996365160762937
1226.209661,0.9996350865970978
1226.224727,0.9996419541137326
1226.239793,0.9996428138061828
1226.254858,0.9996379455575337
1226.269924,0.9996430937062099
1226.28499,0.9996448130938097
1226.300056,0.9996468223819033
1226.315121,0.9996439533996401
1226.330187,0.9996402347310501
1226.345253,0.9996445331933012
1226.360319,0.9996436734993723
1226.375385,0.9996442432964286
1226.39045,0.9996442432964286
1226.405516,0.9996436734993723
1226.420582,0.9996413843179811
1226.435648,0.9996416642176079
1226.450713,0.9996433836027491
1226.465779,0.9996405246267602
1226.480845,0.9996436734993723
1226.495911,0.9996425239098088
1226.510976,0.9996453828915155
1226.526042,0.9996462425869145
1226.541108,0.99963823545258
1226.556174,0.9996365160762937
1226.571239,0.9996390951418321
1226.586305,0.9996422440099413
1226.601371,0.9996436734993723
1226.616437,0.9996439533996401
1226.631502,0.9996425239098088
1226.646568,0.9996482518778814
1226.661634,0.9996531101801912
1226.6767,0.9996516806772657
1226.691765,0.9996522504788862
1226.706831,0.9996548295850194
1226.721897,0.999656548992805
1226.736963,0.9996562590924478
1226.752028,0.9996556892885425
1226.767094,0.9996548295850194
1226.78216,0.99965082097719
1226.797226,0.9996488216775474
1226.812291,0.9996493914775382
1226.827357,0.9996433836027491
1226.842423,0.9996396649362788
1226.857489,0.9996385153513251
1226.872554,0.9996448130938097
1226.88762,0.9996502511763845
1226.902686,0.9996496813759037
1226.917752,0.9996545396851608
1226.932817,0.9996536899791633
1226.947883,0.9996485317794311
1226.962949,0.9996485317794311
1226.978015,0.9996556892885425
1226.99308,0.9996473921807545
1227.008146,0.9996476720820635
1227.023212,0.9996545396851608
1227.038278,0.9996482518778814
1227.053343,0.999655119484962
1227.068409,0.9996548295850194
1227.083475,0.9996556892885425
1227.098541,0.9996568288966778
1227.113606,0.9996528302773595
1227.128672,0.999655119484962
1227.143738,0.9996568288966778
1227.158804,0.9996571187972003
1227.173869,0.9996556892885425
1227.188935,0.9996545396851608
1227.204001,0.9996505410749994
1227.219067,0.9996522504788862
1227.234132,0.9996491115757477
1227.249198,0.9996493914775382
1227.264264,0.9996542597819289
1227.27933,0.999656548992805
1227.294395,0.9996576886019204
1227.309461,0.9996548295850194
1227.324527,0.9996568288966778
1227.339593,0.9996525403780808
1227.354658,0.9996539698822356
1227.369724,0.9996545396851608
1227.38479,0.9996488216775474
1227.399856,0.9996539698822356
1227.414921,0.9996562590924478
1227.429987,0.9996525403780808
1227.445053,0.9996519705762952
1227.460119,0.9996539698822356
1227.475184,0.9996534000796352
1227.49025,0.9996585483079022
1227.505316,0.9996559791887345
1227.520382,0.99965082097719
1227.535447,0.9996574086978068
1227.550513,0.9996571187972003
1227.565579,0.9996559791887345
1227.580645,0.999655119484962
1227.59571,0.9996516806772657
1227.610776,0.9996516806772657
1227.625842,0.9996522504788862
1227.640908,0.9996525403780808
1227.655973,0.9996488216775474
1227.671039,0.9996471022830528
1227.686105,0.9996493914775382
1227.701171,0.9996502511763845
1227.716236,0.9996528302773595
1227.731302,0.99965082097719
1227.746368,0.9996476720820635
1227.761434,0.9996534000796352
1227.776499,0.9996516806772657
1227.791565,0.9996462425869145
1227.806631,0.9996488216775474
1227.821697,0.9996514007748344
1227.836762,0.9996519705762952
1227.851828,0.9996502511763845
1227.866894,0.9996525403780808
1227.88196,0.9996511108759701
1227.897025,0.9996491115757477
1227.912091,0.9996496813759037
1227.927157,0.9996493914775382
1227.942223,0.9996519705762952
1227.957288,0.9996482518778814
1227.972354,0.9996491115757477
1227.98742,0.9996488216775474
1228.002486,0.9996473921807545
1228.017551,0.9996522504788862
1228.032617,0.9996491115757477
1228.047683,0.9996456727887186
1228.062749,0.9996459626860057
1228.077814,0.9996456727887186
1228.09288,0.9996399548318237
1228.107946,0.9996416642176079
1228.123012,0.9996456727887186
1228.138077,0.9996430937062099
1228.153143,0.9996456727887186
1228.168209,0.9996456727887186
1228.183275,0.9996445331933012
1228.19834,0.9996425239098088
1228.213406,0.9996425239098088
1228.228472,0.9996445331933012
1228.243538,0.9996451029908475
1228.258603,0.9996425239098088
1228.273669,0.9996428138061828
1228.288735,0.9996462425869145
1228.303801,0.9996453828915155
1228.318867,0.9996416642176079
1228.333932,0.9996373757640672
1228.348998,0.9996402347310501
1228.364064,0.9996439533996401
1228.37913,0.9996422440099413
1228.394195,0.9996405246267602
1228.409261,0.9996405246267602
1228.424327,0.9996405246267602
1228.439393,0.9996405246267602
1228.454458,0.9996419541137326
1228.469524,0.9996422440099413
1228.48459,0.9996359462836419
1228.499656,0.9996319377515344
1228.514721,0.999639375040818
1228.529787,0.9996379455575337
1228.544853,0.9996365160762937
1228.559919,0.9996362261817461
1228.574984,0.999630788175467
1228.59005,0.9996305082788854
1228.605116,0.9996313679614923
1228.620182,0.9996333672262274
1228.635247,0.999630788175467
1228.650313,0.9996287889158899
1228.665379,0.9996333672262274
1228.680445,0.9996345168052608
1228.69551,0.9996290788082808
1228.710576,0.999623920735542
1228.725642,0.9996213517053668
1228.740708,0.9996153439990962
1228.755773,0.9996013194942021
1228.770839,0.9995978808715774
1228.785905,0.9996162036686618
1228.800971,0.9996299384896582
1228.816036,0.9996327974353705
1228.831102,0.9996325075419014
1228.846168,0.9996333672262274
1228.861234,0.9996345168052608
1228.876299,0.9996365160762937
1228.891365,0.9996353664949612
1228.906431,0.999633657119946
1228.921497,0.9996350865970978
1228.936562,0.9996353664949612
1228.951628,0.9996362261817461
1228.966694,0.9996347967029646
1228.98176,0.9996319377515344
1228.996825,0.9996299384896582
1229.011891,0.9996316478583145
1229.026957,0.9996316478583145
1229.042023,0.9996305082788854
1229.057088,0.9996313679614923
1229.072154,0.9996362261817461
1229.08722,0.9996356563892596
1229.102286,0.999633657119946
1229.117351,0.9996342269112929
1229.132417,0.9996290788082808
1229.147483,0.9996325075419014
1229.162549,0.9996290788082808
1229.177614,0.999630788175467
1229.19268,0.9996342269112929
1229.207746,0.9996284990235832
1229.222812,0.9996359462836419
1229.237877,0.9996342269112929
1229.252943,0.9996299384896582
1229.268009,0.9996333672262274
1229.283075,0.999633657119946
1229.29814,0.9996296485970181
1229.313206,0.9996305082788854
1229.328272,0.9996310780684377
1229.343338,0.999629358704462
1229.358403,0.9996313679614923
1229.373469,0.9996253601950242
1229.388535,0.9996256400901642
1229.403601,0.9996290788082808
1229.418666,0.9996290788082808
1229.433732,0.999630788175467
1229.448798,0.9996256400901642
1229.463864,0.9996224912743573
1229.478929,0.9996267896603114
1229.493995,0.9996273594477438
1229.509061,0.9996287889158899
1229.524127,0.9996253601950242
1229.539192,0.9996233509500695
1229.554258,0.9996302183860801
1229.569324,0.9996253601950242
1229.58439,0.9996262098769415
1229.599455,0.9996253601950242
1229.614521,0.999622211380099
1229.629587,0.9996233509500695
1229.644653,0.999622211380099
1229.659718,0.9996236408408833
1229.674784,0.9996216315993844
1229.68985,0.9996216315993844
1229.704916,0.9996202021414734
1229.719981,0.999622211380099
1229.735047,0.9996210618152168
1229.750113,0.9996179130138315
1229.765179,0.9996207819213587
1229.780244,0.9996182029030684
1229.79531,0.9996187726856064
1229.810376,0.9996190625750925
1229.825442,0.999620492031374
1229.840507,0.9996187726856064
1229.855573,0.9996162036686618
1229.870639,0.9996179130138315
1229.885705,0.9996162036686618
1229.90077,0.999616483561238
1229.915836,0.9996159137800047
1229.930902,0.9996162036686618
1229.945968,0.9996173432317835
1229.961033,0.9996124751071759
1229.976099,0.9996150541106885
1229.991165,0.9996147642223648
1230.006231,0.9996127649948356
1230.021296,0.999613334774274
1230.036362,0.9996093363289319
1230.051428,0.999609906106416
1230.066494,0.9996107657713049
1230.081559,0.999609906106416
1230.096625,0.9996084766652723
1230.111691,0.9996101859972288
1230.126757,0.9996124751071759
1230.141822,0.9996141944421116
1230.156888,0.9996107657713049
1230.171954,0.9996096162195852
1230.18702,0.9996136246621832
1230.202085,0.9996064674542534
1230.217151,0.9996104758842248
1230.232217,0.9996110456623585
1230.247283,0.9996070472261727
1230.262349,0.999604178358064
1230.277414,0.9996030388099503
1230.29248,0.9996087565556849
1230.307546,0.999606757340171
1230.322612,0.9996130548825796
1230.337677,0.9996064674542534
1230.352743,0.9996033186988402
1230.367809,0.999605038018027
1230.382875,0.9996010296098614
1230.39794,0.9996090464422663
1230.413006,0.999605038018027
1230.428072,0.9996033186988402
1230.443138,0.9996038984689333
1230.458203,0.9996018892671166
1230.473269,0.9996058976787294
1230.488335,0.9995998900653372
1230.503401,0.9995970312137398
1230.518466,0.999600459837437
1230.533532,0.99959760098421
1230.548598,0.9996007497216124
1230.563664,0.9995996001814111
1230.578729,0.9995978808715774
1230.593795,0.9995990304098015
1230.608861,0.9995958816778149
1230.623927,0.9996010296098614
1230.638992,0.9995973111009477
1230.654058,0.9995927329557469
1230.669124,0.9995915934206808
1230.68419,0.9995944522567262
1230.699255,0.9995978808715774
1230.714321,0.9995927329557469
1230.729387,0.9995938824880507
1230.744453,0.9995950220257264
1230.759518,0.9995953119083247
1230.774584,0.9995918733063661
1230.78965,0.9995884447121207
1230.804716,0.9995881548315139
1230.819781,0.9995913035391608
1230.834847,0.9995918733063661
1230.849913,0.9995858657772603
1230.864979,0.9995830069657722
1230.880044,0.9995861556572033
1230.89511,0.9995924530698208
1230.910176,0.999587585066428
1230.925242,0.9995864355413662
1230.940307,0.9995881548315139
1230.955373,0.9995861556572033
1230.970439,0.9995867254214744
1230.985505,0.9995850061337853
1231.00057,0.9995830069657722
1231.015636,0.9995852960134791
1231.030702,0.9995872951860704
1231.045768,0.9995801481624604
1231.060833,0.9995810078017574
1231.075899,0.9995844363704942
1231.090965,0.9995792885239027
1231.106031,0.9995824372036206
1231.121096,0.9995818574459752
1231.136162,0.9995792885239027
1231.151228,0.9995832968448862
1231.166294,0.9995778591265421
1231.181359,0.999577569249005
1231.196425,0.9995824372036206
1231.211491,0.9995798582842594
1231.226557,0.9995830069657722
1231.241622,0.9995781390083818
1231.256688,0.9995738508273636
1231.271754,0.9995772793715518
1231.28682,0.9995741407038223
1231.301885,0.999573281070431
1231.316951,0.9995721315618188
1231.332017,0.9995712719301553
1231.347083,0.999573281070431
1231.362148,0.9995692727896105
1231.377214,0.9995672736530641
1231.39228,0.9995692727896105
1231.407346,0.9995701324195547
1231.422411,0.9995727013180961
1231.437477,0.9995709920502382
1231.452543,0.9995695626647416
1231.467609,0.9995675535319399
1231.482674,0.9995652645248632
1231.49774,0.9995698425442584
1231.512806,0.9995684131604056
1231.527872,0.9995629755230283
1231.542937,0.999563835147557
1231.558003,0.9995664140255783
1231.573069,0.9995661241513604
1231.588135,0.9995644048991054
1231.6032,0.9995618360218858
1231.618266,0.9995618360218858
1231.633332,0.9995641250211111
1231.648398,0.9995644048991054
1231.663463,0.9995615461489954
1231.678529,0.9995592571556756
1231.693595,0.9995578277869598
1231.708661,0.9995598269046145
1231.723726,0.9995624057722947
1231.738792,0.9995578277869598
1231.753858,0.9995586874070613
1231.768924,0.9995535296975413
1231.783989,0.9995521003370158
1231.799055,0.9995592571556756
1231.814121,0.9995569681675975
1231.829187,0.9995578277869598
1231.844252,0.9995543893139465
1231.859318,0.9995549690556603
1231.874384,0.9995541094387566
1231.88945,0.9995498113653268
1231.904515,0.9995569681675975
1231.919581,0.9995495314914189
1231.934647,0.9995481021366108
1231.949713,0.9995546791847614
1231.964778,0.9995509608482709
1231.979844,0.9995549690556603
1231.99491,0.9995541094387566
1232.009976,0.9995498113653268
1232.025041,0.9995475223988797
1232.040107,0.9995475223988797
1232.055173,0.9995466627883801
1232.070239,0.9995449535650481
1232.085304,0.9995501012348142
1232.10037,0.9995426646097253
1232.115436,0.9995423747423946
1232.130502,0.9995438040890124
1232.145568,0.9995363675107741
1232.160633,0.9995409453978207
1232.175699,0.9995440939567577
1232.190765,0.9995452334376743
1232.205831,0.9995443738291432
1232.220896,0.9995403756596442
1232.235962,0.999541515136322
1232.251028,0.9995429444817105
1232.266094,0.9995380867148048
1232.281159,0.999542084875148
1232.296225,0.9995395160552908
1232.311291,0.9995320795089553
1232.326357,0.9995386564516766
1232.341422,0.9995355079098677
1232.356488,0.9995386564516766
1232.371554,0.9995306401837971
1232.38662,0.999532649242403
1232.401685,0.999542084875148
1232.416751,0.999533508840851
1232.431817,0.9995360776452696
1232.446883,0.9995297905831141
1232.461948,0.9995323593779767
1232.477014,0.9995349381747906
1232.49208,0.9995317896446942
1232.507146,0.9995312199117365
1232.522211,0.9995280713933528
1232.537277,0.999533508840851
1232.552343,0.9995323593779767
1232.567409,0.9995323593779767
1232.582474,0.9995263522065484
1232.59754,0.9995249228848867
1232.612606,0.999528351261252
1232.627672,0.9995263522065484
1232.642737,0.999528351261252
1232.657803,0.9995212046590896
1232.672869,0.999523493565269
1232.687935,0.9995352180446124
1232.703,0.9995269219367315
1232.718066,0.9995186258977081
1232.733132,0.9995217743863386
1232.748198,0.9995189157581517
1232.763263,0.9995266420692326
1232.778329,0.9995260623439484
1232.793395,0.999519485484096
1232.808461,0.9995214845250661
1232.823526,0.9995180561722538
1232.838592,0.9995240632938227
1232.853658,0.9995206249369589
1232.868724,0.9995140481128846
1232.883789,0.999517196587095
1232.898855,0.9995183360373486
1232.913921,0.9995174864471241
1232.928987,0.9995177663120595
1232.944052,0.9995177663120595
1232.959118,0.9995103299275415
1232.974184,0.9995143379720006
1232.98925,0.9995183360373486
1233.004315,0.9995123289502004
1233.019381,0.9995100400695879
1233.034447,0.9995094703490274
1233.049513,0.9995129086675193
1233.064578,0.9995129086675193
1233.079644,0.9995083309088807
1233.09471,0.9995034633151617
1233.109776,0.9995063218991546
1233.124841,0.9995086107712525
1233.139907,0.9995100400695879
1233.154973,0.9995140481128846
1233.170039,0.99950289359835
1233.185104,0.9995006047393444
1233.20017,0.9995083309088807
