nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
628.727682,0.9957085347668478
628.846884,0.9958625827924839
628.966086,0.9957866013761446
629.085288,0.9954252959813343
629.20449,0.9950584498311346
629.323692,0.9948049412364841
629.442894,0.9945238490802831
629.562096,0.9944587099014998
629.681298,0.9940475862306323
629.8005,0.9933970956094941
629.919702,0.9926611617559103
630.038904,0.99196634369464
630.158106,0.9913364467495741
630.277308,0.9908626020759783
630.39651,0.9909403878432927
630.515712,0.9911035100557215
630.634914,0.9906846591324001
630.754116,0.9895529534600132
630.873318,0.9887112021126168
630.99252,0.9879274649222085
631.111722,0.9879719226584216
631.230924,0.9890879728508897
631.350126,0.9926622536837888
631.469328,0.9954387343135386
631.58853,0.9960809994053964
631.707732,0.9964596817572922
631.826934,0.9969523535317826
631.946136,0.9976672251581765
632.065338,0.99791188315563
632.18454,0.9979245567170231
632.303742,0.998111086247315
632.422944,0.9980257513975577
632.542146,0.9981513109346128
632.661348,0.9980198630629951
632.78055,0.9980891280449588
632.899752,0.9979829370111979
633.018954,0.9980804447073173
633.138156,0.9979564908137808
633.257358,0.9979088894244711
633.37656,0.9978695725887745
633.495762,0.9978607913751731
633.614964,0.9976596429160779
633.734166,0.9976467731896942
633.853368,0.9975780376949864
633.97257,0.9975652687778251
634.091772,0.9974879604652307
634.210974,0.9973841273731524
634.330176,0.9973497182143195
634.449378,0.9972835961199735
634.56858,0.9972123926132059
634.687782,0.9971435873319252
634.806984,0.9969564410448115
634.926186,0.9969000149071231
635.045388,0.9967373340998052
635.16459,0.9967044423104974
635.283792,0.9965760750453572
635.402994,0.9964973486451624
635.522196,0.9963681113202647
635.641398,0.9962237480403067
635.7606,0.9960528107119851
635.879802,0.9959212408260724
635.999004,0.9957618065984666
636.118206,0.9958085089223571
636.237408,0.9956815514311815
636.35661,0.9957586201657838
636.475812,0.9955571985714055
636.595014,0.995401804221553
636.714216,0.9952937094552666
636.833418,0.9949772563743664
636.95262,0.9948858221659719
637.071822,0.9947376946954152
637.191024,0.9945652221329584
637.310226,0.9943554904445945
637.429428,0.9939203562824852
637.54863,0.9937913537926825
637.667832,0.9934762725131718
637.787034,0.993112528107843
637.906236,0.9933620293109429
638.025438,0.9932434289652247
638.14464,0.99300458264298
638.263842,0.9927817774143165
638.383044,0.9921785479899966
638.502246,0.9919833064641485
638.621448,0.9921584069699044
638.74065,0.9926354521647615
638.859852,0.9940997750988553
638.979054,0.9947391868030764
639.098256,0.994635043062238
639.217458,0.9947738043291185
639.33666,0.9948845288152437
639.455862,0.9950947701273948
639.575064,0.9953217771336257
639.694266,0.9952797754408725
639.813468,0.9953712458552367
639.93267,0.9954210156617643
640.051872,0.9953533293340605
640.171074,0.9953662690114496
640.290276,0.9954958741367854
640.409478,0.9954225087944076
640.52868,0.995476063966002
640.647882,0.9954618287600693
640.767084,0.9955205627406015
640.886286,0.9955376858415389
641.005488,0.9955698422281144
641.12469,0.9955689462156596
641.243892,0.9955879617641302
641.363094,0.9955636697142274
641.482296,0.9956409284525974
641.601498,0.9956813522948911
641.7207,0.9956766726035327
641.839902,0.9957794317384254
641.959104,0.9957416924131273
642.078306,0.9958071147914205
642.197508,0.9958300186184537
642.31671,0.9958979365416982
642.435912,0.9958657695578476
642.555114,0.9959557002971504
642.674316,0.9959277143351767
642.793518,0.9959481310625913
642.91272,0.9961168589668433
643.031922,0.9960270132782659
643.151124,0.9961914709137625
643.270326,0.9961925667249831
643.389528,0.9962456652038515
643.50873,0.9962859143417528
643.627932,0.996365819676244
643.747134,0.9964165359871848
643.866336,0.9963750859214551
643.985538,0.9963571513313203
644.10474,0.9965503637142986
644.223942,0.9965537519912953
644.343144,0.9965082105254597
644.462346,0.9965424909975226
644.581548,0.9966168358403791
644.70075,0.9965570406241031
644.819952,0.996620124681364
644.939154,0.9965956081278516
645.058356,0.9965212648685233
645.177558,0.9964942595081697
645.29676,0.9963163015255424
645.415962,0.9961949575900123
645.535164,0.9958808072445021
645.654366,0.9953732365997192
645.773568,0.9947419720766988
645.89277,0.9951072088897635
646.011972,0.9960783099903288
646.131174,0.9964938609105456
646.250376,0.996639359635387
646.369578,0.9966048765101051
646.48878,0.9966329811638964
646.607982,0.9966580966314753
646.727184,0.9969173611182941
646.846386,0.997070997921054
646.965588,0.9972257553487971
647.08479,0.9972042155051127
647.203992,0.9973928046528067
647.323194,0.997364678572295
647.442396,0.9974172410758656
647.561598,0.9974210312685831
647.6808,0.9975204791027927
647.800002,0.9975088081814623
647.919204,0.9975361402972547
648.038406,0.9975776386638511
648.157608,0.9975730498172676
648.27681,0.9976665267913634
648.396012,0.9976095616590536
648.515214,0.9976891740785673
648.634416,0.9977241935831661
648.753618,0.9977994248235444
648.87282,0.9977172095382552
648.992022,0.9978229731678396
649.111224,0.9978722668402578
649.230426,0.9978936215352626
649.349628,0.9979027024085365
649.46883,0.997916373769208
649.588032,0.9979769491315396
649.707234,0.9979517006341213
649.826436,0.9979449145856296
649.945638,0.9979883261336084
650.06484,0.9978815470954925
650.184042,0.997909687751902
650.303244,0.9980161703963332
650.422446,0.9980222583135407
650.541648,0.9980199628649864
650.66085,0.9980457121121922
650.780052,0.9980785483562739
650.899254,0.9981219657174482
