nu,[0]1-Penten-3-ol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
669.747395,0.9341857357288812
669.882398,0.9343380204146697
670.0174,0.9332958808059502
670.152403,0.933087779028741
670.287406,0.9339027203299535
670.422408,0.9330644521258528
670.557411,0.9321980377616126
670.692414,0.9308110277685895
670.827417,0.9312411618167329
670.962419,0.9309301792056731
671.097422,0.9312067065311723
671.232425,0.9309264554924037
671.367427,0.9300266847192252
671.50243,0.9300713270714996
671.637433,0.9295775902955399
671.772435,0.9292569413420129
671.907438,0.9298667338856196
672.042441,0.9296621857052896
672.177444,0.927365971559084
672.312446,0.9281369329715502
672.447449,0.9268773784476653
672.582452,0.9259278158687143
672.717454,0.9270729702087228
672.852457,0.9266410548487005
672.98746,0.9272157504399307
673.122462,0.9256445253027256
673.257465,0.9254344278424458
673.392468,0.9246564646679983
673.527471,0.9254446076771411
673.662473,0.9258352277166122
673.797476,0.9250125259442932
673.932479,0.9229705055256381
674.067481,0.9240935203149698
674.202484,0.922578326404756
674.337487,0.9235318422220613
674.472489,0.9237997052945739
674.607492,0.9236177346773251
674.742495,0.9226226112272506
674.877498,0.9224187341594152
675.0125,0.9221448164741597
675.147503,0.92216418171864
675.282506,0.9228726758371175
675.417508,0.9226668981754679
675.552511,0.92303326965397
675.687514,0.9222785371670643
675.822516,0.9207635569069514
675.957519,0.922039697956951
676.092522,0.921981611285729
676.227525,0.9220765802825108
676.362527,0.9220009731028643
676.49753,0.9210978547494962
676.632533,0.9204054495397134
676.767535,0.9222896045759147
676.902538,0.9206889780793253
677.037541,0.921293148195077
677.172543,0.920884184833863
677.307546,0.9211439107936252
677.442549,0.9206659611425863
677.577552,0.9195213647734751
677.712554,0.9210177227219268
677.847557,0.9215428524716391
677.98256,0.9198984458293664
678.117562,0.9200051602383987
678.252565,0.9197328790105779
678.387568,0.9210168017046646
678.52257,0.9198377345354364
678.657573,0.9212498484346642
678.792576,0.9203575897007039
678.927579,0.9191913158508478
679.062581,0.9190451760500495
679.197584,0.9187483723945562
679.332587,0.9186601767842634
679.467589,0.9190672333989619
679.602592,0.9189018161849459
679.737595,0.91937517249907
679.872597,0.9194873431123831
680.0076,0.9180072415445535
680.142603,0.9190966440209981
680.277606,0.9183451303771739
680.412608,0.9183331919680788
680.547611,0.9189955489504866
680.682614,0.917550187754104
680.817616,0.9181752522422661
680.952619,0.9181825976736657
681.087622,0.9186372105669227
681.222624,0.9183442120325027
681.357627,0.9180696681594593
681.49263,0.9181881067857791
681.627633,0.917485044003404
681.762635,0.9184213561863225
681.897638,0.9190846958422891
682.032641,0.9196050450250632
682.167643,0.9195075720564492
682.302646,0.9205426001691629
682.437649,0.9190166860911887
