nu,[0]n-Butylamine-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
1209.292186,0.9855356288237461
1209.420188,0.9859614721909425
1209.548191,0.9853828826394135
1209.676194,0.9857297984677064
1209.804196,0.9856341873144708
1209.932199,0.9854144153961794
1210.060201,0.9853887949544463
1210.188204,0.9852961727610319
1210.316206,0.9857376843376375
1210.444209,0.985428211294566
1210.572211,0.9855031066846132
1210.700214,0.9852774523115942
1210.828217,0.9854134299822567
1210.956219,0.9853868241788272
1211.084222,0.9852735112096672
1211.212224,0.9853148935661614
1211.340227,0.9850774612885506
1211.468229,0.9851543003272146
1211.596232,0.9854213133212298
1211.724234,0.9852715406646153
1211.852237,0.9854774839369365
1211.98024,0.9850410140967601
1212.108242,0.9855100052305048
1212.236245,0.9851474042712486
1212.364247,0.98516612224975
1212.49225,0.9852902610017306
1212.620252,0.9851217907717145
1212.748255,0.9851139098289121
1212.876258,0.9851336123041328
1213.00426,0.9850213134734851
1213.132263,0.9849838833747494
1213.260265,0.9848784957375675
1213.388268,0.9848046326202887
1213.51627,0.9849612290059581
1213.644273,0.9850242685418581
1213.772275,0.9847888758722211
1213.900278,0.9850331338001685
1214.028281,0.9846923712911874
1214.156283,0.9846579076613091
1214.284286,0.9847268361273136
1214.412288,0.9847622869315249
1214.540291,0.9848262985605308
1214.668293,0.9846549536920172
1214.796296,0.9847928150356029
1214.924298,0.9845023440017514
1215.052301,0.9846126144393088
1215.180304,0.9845397558016432
1215.308306,0.9848568286490001
1215.436309,0.9844964370054085
1215.564311,0.9845427094253411
1215.692314,0.9844905300445073
1215.820316,0.9845387712623797
1215.948319,0.9846825244167089
1216.076322,0.984623445237637
1216.204324,0.9845200652034338
1216.332327,0.984513173587098
1216.460329,0.9844344156835693
1216.588332,0.9846421532608222
1216.716334,0.9844196492780822
1216.844337,0.9843792888998553
1216.972339,0.9844619802331103
1217.100342,0.9842877458828039
1217.228345,0.9840062798390442
1217.356347,0.9841194470682166
1217.48435,0.9842444381747616
1217.612352,0.9842562491788855
1217.740355,0.9843310554964272
1217.868357,0.9841765276514676
1217.99636,0.9842867615955502
1218.124362,0.9840594176128625
1218.252365,0.9839993918191935
1218.380368,0.9841844010951825
1218.50837,0.9840535132740699
1218.636373,0.9842070375967265
1218.764375,0.9839560967984509
1218.892378,0.9840338324006138
1219.02038,0.9838390129895567
1219.148383,0.9837465364688002
1219.276386,0.9841361772410229
1219.404388,0.9836609542430081
1219.532391,0.9837189919514041
1219.660393,0.9835143996794121
1219.788396,0.9838813189766874
1219.916398,0.9838606576859332
1220.044401,0.9836452157936483
1220.172403,0.9837878546910085
1220.300406,0.9837229268352417
1220.428409,0.9832990336093278
1220.556411,0.9834760433657775
1220.684414,0.9834494898710805
1220.812416,0.9832941171264509
1220.940419,0.9832479033889773
1221.068421,0.9833295163518497
1221.196424,0.9832783845464379
1221.324426,0.9833698336885199
1221.452429,0.9832272553998108
1221.580432,0.9831141907667809
1221.708434,0.9828802374309297
1221.836437,0.983044392137117
1221.964439,0.9828733572933481
1222.092442,0.9829559221230351
1222.220444,0.9827141447060344
1222.348447,0.9828822031933703
1222.47645,0.9827583678375591
1222.604452,0.9824891289321861
1222.732455,0.9825775569329904
1222.860457,0.982416427426634
1222.98846,0.9823525724341611
1223.116462,0.98225532434335
1223.244465,0.9822612178929767
1223.372467,0.9824635845469123
1223.50047,0.9819214143009971
1223.628473,0.9820903193096712
1223.756475,0.9822121060598881
1223.884478,0.9819312335642364
1224.01248,0.9815876177687608
1224.140483,0.9820107732154675
1224.268485,0.9817702100462212
1224.396488,0.9814354834787188
1224.52449,0.981256878474274
1224.652493,0.9814688528524331
1224.780496,0.9815159644880402
1224.908498,0.9810351394771893
1225.036501,0.9810724195208058
1225.164503,0.9810420067472011
1225.292506,0.9808173738491044
1225.420508,0.9809576407624101
1225.548511,0.9805839670906343
1225.676514,0.9805633750435427
1225.804516,0.9803055207852275
1225.932519,0.9802614080293367
1226.060521,0.9803084617062012
1226.188524,0.9804947380096138
1226.316526,0.9799183765705335
1226.444529,0.9793325605577896
1226.572531,0.9796646105751167
1226.700534,0.9795333443123356
1226.828537,0.9793237466044075
1226.956539,0.9791161519759354
1227.084542,0.9791298596980169
1227.212544,0.9790485952921815
1227.340547,0.9787118604971063
1227.468549,0.9787803727252412
1227.596552,0.9786267162690707
1227.724554,0.9784897181188873
1227.852557,0.9783595876402462
1227.98056,0.9784417732973573
1228.108562,0.9779790797742323
1228.236565,0.97779425919425
1228.364567,0.9777893702351764
1228.49257,0.9772703019044198
1228.620572,0.9775019424142872
1228.748575,0.9772028725799268
1228.876578,0.9769693490005595
1229.00458,0.9771833287179145
1229.132583,0.9767124398468069
1229.260585,0.9769205017543008
1229.388588,0.9765141873448278
1229.51659,0.9764995397418749
1229.644593,0.9762554453700073
1229.772595,0.9761675863336399
1229.900598,0.9759196712532592
1230.028601,0.9757371913371388
1230.156603,0.975607426920216
1230.284606,0.9755791347150742
1230.412608,0.9751538749257093
1230.540611,0.9747755886145282
1230.668613,0.9748535737809824
1230.796616,0.9748301775759672
1230.924618,0.9744442212500434
1231.052621,0.9744432468063093
1231.180624,0.974271759886163
1231.308626,0.973824671762949
1231.436629,0.9739512771994533
1231.564631,0.9737263204379264
1231.692634,0.9736513463977903
1231.820636,0.9734692906187598
1231.948639,0.9733777888060942
1232.076642,0.9730449505209134
1232.204644,0.972986569575328
1232.332647,0.9727180623378285
1232.460649,0.9727034716763238
1232.588652,0.9724554639133799
1232.716654,0.9722959942941644
1232.844657,0.9720597550717789
1232.972659,0.9720305937165492
1233.100662,0.9719022941461366
1233.228665,0.9721764092414976
1233.356667,0.9717866446544144
1233.48467,0.9714232644056559
1233.612672,0.9714456073976806
1233.740675,0.9713513817437811
1233.868677,0.9712241430470893
1233.99668,0.9709269939254511
1234.124682,0.9708619439960551
1234.252685,0.9709192265405693
1234.380688,0.9706551724239382
1234.50869,0.9706386714262658
1234.636693,0.970452326691019
1234.764695,0.9705513178768062
1234.892698,0.9705561706455275
1235.0207,0.9703611084596341
1235.148703,0.9702485530993898
1235.276706,0.970121458863788
1235.404708,0.9699158149135378
1235.532711,0.9697121539775527
1235.660713,0.9698799286922852
1235.788716,0.9696142179958513
1235.916718,0.969596765097004
1236.044721,0.969435825392363
1236.172723,0.9694697562400381
1236.300726,0.9692516500827468
1236.428729,0.9692797587881735
1236.556731,0.9692051271201029
1236.684734,0.9689434770601281
1236.812736,0.9688601515041512
1236.940739,0.9688194602323107
1237.068741,0.9683303299206921
1237.196744,0.9683371082567257
1237.324746,0.9686286215968677
1237.452749,0.9684959285653891
1237.580752,0.9680621395653831
1237.708754,0.9683245199561425
1237.836757,0.9684755903644411
1237.964759,0.9683109635077585
1238.092762,0.9682644856969865
1238.220764,0.9678424143994516
1238.348767,0.9680059935895373
1238.47677,0.9677417640222644
1238.604772,0.9677553125017999
1238.732775,0.967736925325541
1238.860777,0.967628544859324
1238.98878,0.967682733575106
1239.116782,0.9676324153812444
1239.244785,0.96748631391746
1239.372787,0.9675375920509562
1239.50079,0.9672444725704087
1239.628793,0.9672821958404378
1239.756795,0.9671226074445289
1239.884798,0.9669408054842491
1240.0128,0.9667261684510238
1240.140803,0.9668412157102456
1240.268805,0.9664332947945827
1240.396808,0.9667725724207958
1240.52481,0.9665009474930352
1240.652813,0.9665570061736758
1240.780816,0.9664796847060819
1240.908818,0.9662429261874317
1241.036821,0.9661791562587342
1241.164823,0.9662699813681357
1241.292826,0.9664110670844221
1241.420828,0.9662187704162254
1241.548831,0.9663028351060127
1241.676834,0.9660699841824154
1241.804836,0.9659241186279304
1241.932839,0.9659405394775239
1242.060841,0.9661376114482348
1242.188844,0.9655609994300135
1242.316846,0.9656421099605602
1242.444849,0.9658497453342045
1242.572851,0.9654779647546048
1242.700854,0.9652848884699259
1242.828857,0.9653621143499975
1242.956859,0.9650976413651191
1243.084862,0.9652511040900595
1243.212864,0.9649837665621835
1243.340867,0.9648216629064895
1243.468869,0.9646277532408195
1243.596872,0.9650088564662815
1243.724874,0.9647155383605268
1243.852877,0.9646007440418594
1243.98088,0.9642352296292239
1244.108882,0.9644589581540033
1244.236885,0.9644387047285438
1244.364887,0.9643586596379684
1244.49289,0.964490785824776
1244.620892,0.9642111240498041
1244.748895,0.9639835970737676
1244.876898,0.9637667251634309
1245.0049,0.9638544319260178
1245.132903,0.9640134810284757
1245.260905,0.9635682096658454
1245.388908,0.9634236852739959
1245.51691,0.9635788089744478
1245.644913,0.9635508655941686
1245.772915,0.9632820724010618
1245.900918,0.9632685865464494
1246.028921,0.9633745519189582
1246.156923,0.9633427610832965
1246.284926,0.9634217584285523
1246.412928,0.9636202437540752
1246.540931,0.9635855540497184
1246.668933,0.9634699307207709
1246.796936,0.9637426312964763
1246.924938,0.9638004575891256
1247.052941,0.9636510800952541
1247.180944,0.963886239647096
1247.308946,0.9638794924670335
1247.436949,0.963805276603461
1247.564951,0.9638814202279463
1247.692954,0.9639681734596036
1247.820956,0.9640742157909055
1247.948959,0.9641686996936887
1248.076962,0.9641908758288061
1248.204964,0.964258371552437
1248.332967,0.9642178735512957
1248.460969,0.9645139338814114
1248.588972,0.9642178735512957
1248.716974,0.9645370824936067
1248.844977,0.9644763185714933
1248.972979,0.9646219654916633
1249.100982,0.9645727710258928
1249.228985,0.9648168388102352
1249.356987,0.9646634451279853
1249.48499,0.9649393783298589
1249.612992,0.9650435974104475
1249.740995,0.9650001714256561
1249.868997,0.9651835388775832
1249.997,0.9652105643950273
1250.125003,0.9650445624545275
1250.253005,0.9651275598557356
1250.381008,0.9653592182679985
1250.50901,0.9656083130781605
1250.637013,0.9654113490733041
1250.765015,0.9656411443189331
1250.893018,0.9658255993923968
1251.02102,0.9659009367272672
1251.149023,0.9657927618802583
1251.277026,0.9659289482605976
1251.405028,0.9661694945154804
1251.533031,0.9658130437412166
1251.661033,0.966186885722902
1251.789036,0.9661347130397481
1251.917038,0.9662593524567998
1252.045041,0.9662380949848788
1252.173043,0.9663482524065609
1252.301046,0.9664632546910974
1252.429049,0.9665463741050844
1252.557051,0.9663086329404168
1252.685054,0.966209108276832
1252.813056,0.9666324005605003
1252.941059,0.9665618389707887
1253.069061,0.9663927054485837
1253.197064,0.9663637141022925
1253.325067,0.9667116676672531
1253.453069,0.9666884668656399
1253.581072,0.967095528390629
1253.709074,0.9669475740935776
1253.837077,0.9670413725574166
1253.965079,0.9670171968253006
1254.093082,0.9670916600162522
1254.221084,0.9676082248732426
1254.349087,0.9667851405459299
1254.47709,0.9670713513046341
1254.605092,0.9676401564715319
1254.733095,0.9675395271280753
1254.861097,0.9674756716265397
1254.9891,0.967525981669514
1255.117102,0.9677514414882918
1255.245105,0.9675143714273956
1255.373107,0.9677301511907733
1255.50111,0.967905326200999
1255.629113,0.9678811288703119
1255.757115,0.968014705682684
1255.885118,0.968002121573307
1256.01312,0.9683806844070533
1256.141123,0.9681347469485934
1256.269125,0.9681095757723994
1256.397128,0.9683729373925661
1256.525131,0.9684533156820225
1256.653133,0.9682974072491634
1256.781136,0.9684058626321633
1256.909138,0.968658649549568
1257.037141,0.968314836759359
1257.165143,0.9684775273175588
1257.293146,0.9687138646662082
1257.421148,0.9687458327512127
1257.549151,0.9687138646662082
1257.677154,0.9689454149490201
1257.805156,0.969029716867201
1257.933159,0.9689289430169777
1258.061161,0.9691673288572161
1258.189164,0.969122748185452
1258.317166,0.9692642504361
1258.445169,0.9691799281143862
1258.573171,0.9691770205789633
1258.701174,0.9694552143027593
1258.829177,0.9693844466551657
1258.957179,0.9696714269223599
1259.085182,0.9695201699781083
1259.213184,0.9698062206186469
1259.341187,0.9699032060899015
1259.469189,0.969819798000777
1259.597192,0.9702000418845254
1259.725195,0.9698285264182368
1259.853197,0.9698964167912214
1259.9812,0.9702145949943017
1260.109202,0.9704144797882974
1260.237205,0.9703446124610067
1260.365207,0.970584317182599
1260.49321,0.9705784936941664
1260.621212,0.9710328307357904
1260.749215,0.970625082579988
1260.877218,0.9709027210540152
1261.00522,0.970864856586256
1261.133223,0.9707590380841012
1261.261225,0.9707668041874703
1261.389228,0.9707522427946181
1261.51723,0.9708318477422856
1261.645233,0.97081146048755
1261.773235,0.9711357656713036
1261.901238,0.9711202276233576
1262.029241,0.9712173445018829
1262.157243,0.9712047187584719
1262.285246,0.971455321902327
1262.413248,0.9714883519447792
1262.541251,0.9714873804569131
1262.669253,0.9716807256828359
1262.797256,0.972255158719957
1262.925259,0.9718789687709827
1263.053261,0.9720791964612935
1263.181264,0.9723066896089256
1263.309266,0.9719751895517411
1263.437269,0.9722648813201572
1263.565271,0.9721559937512669
1263.693274,0.9725906446177052
1263.821276,0.9722833545283972
1263.949279,0.9723805877254288
1264.077282,0.9725342359961832
1264.205284,0.9727316804860281
1264.333287,0.9726927719969837
1264.461289,0.972832849841514
1264.589292,0.9728007468871709
1264.717294,0.9726616463262932
1264.845297,0.9726898539230447
1264.973299,0.9728892757831412
1265.101302,0.973018678661921
1265.229305,0.9728425782186542
1265.357307,0.9730303549561227
1265.48531,0.9730478696601438
1265.613312,0.9729962994896734
1265.741315,0.9729486238390613
1265.869317,0.9730916577995041
1265.99732,0.9732045429790227
1266.125323,0.9732590439594427
1266.253325,0.9731597765996803
1266.381328,0.9732970018023304
1266.50933,0.9732210875968822
1266.637333,0.9733077081282349
1266.765335,0.9732424986963306
1266.893338,0.973542303553507
1267.02134,0.9731763204565049
1267.149343,0.973524779949756
1267.277346,0.9734683171499559
1267.405348,0.9733106280557391
1267.533351,0.9734897336885142
1267.661353,0.973526727001263
1267.789356,0.9736055858598907
1267.917358,0.9734079639852601
1268.045361,0.9732736429545944
1268.173363,0.9736055858598907
1268.301366,0.9736834774223805
1268.429369,0.9736367417371296
1268.557371,0.973493627655237
1268.685374,0.9735393829309773
1268.813376,0.9734410604186717
1268.941379,0.9735033626401883
1269.069381,0.9736825037393898
1269.197384,0.9737156095073118
1269.325387,0.9737574801787336
1269.453389,0.9736201900532098
1269.581392,0.9737925360790225
1269.709394,0.9737292416212695
1269.837397,0.9737097672311816
1269.965399,0.9736484254481326
1270.093402,0.973885050764328
1270.221404,0.9737448214137735
1270.349407,0.9739902360297126
1270.47741,0.973922059099411
1270.605412,0.9739035547560799
1270.733415,0.974076925018322
1270.861417,0.9738889463123221
1270.98942,0.9742542231523161
1271.117422,0.9739055025651372
1271.245425,0.9741266042083065
1271.373427,0.9743536021513205
1271.50143,0.9739269287218805
1271.629433,0.974312680159398
1271.757435,0.974185053558022
1271.885438,0.9744666337248745
1272.01344,0.9742444806587972
1272.141443,0.9740788731741202
1272.269445,0.9742376609713015
1272.397448,0.9742493518933786
1272.525451,0.9741051736587509
1272.653453,0.9744110907097432
1272.781456,0.9743652944647001
1272.909458,0.9743419099782479
1273.037461,0.9744490934833302
1273.165463,0.974311705847205
1273.293466,0.9742571459193697
1273.421468,0.9742386352094496
1273.549471,0.9741694667218601
1273.677474,0.9743185260530166
1273.805476,0.974490995695241
1273.933479,0.974415962777377
1274.061481,0.974245454903765
1274.189484,0.974490995695241
1274.317486,0.9743360639443261
1274.445489,0.9741918728772645
1274.573491,0.9744198604490234
1274.701494,0.9741519318292736
1274.829497,0.974231815562872
1274.957499,0.974226944415972
1275.085502,0.9745134092458969
1275.213504,0.9740817954151231
1275.341507,0.9742970912812268
1275.469509,0.9743058599945075
1275.597512,0.9741665442178437
1275.725515,0.9741382937976945
1275.853517,0.9740136120758888
1275.98152,0.9741480352293395
1276.109522,0.9741129665313116
1276.237525,0.973723399263347
1276.365527,0.9739444595643746
1276.49353,0.9739152416688582
1276.621532,0.9739064764711267
1276.749535,0.9739444595643746
1276.877538,0.973885050764328
1277.00554,0.9736386890125603
1277.133543,0.973803247855834
1277.261545,0.9738655732580884
1277.389548,0.9734147778648565
1277.51755,0.9737633227411424
1277.645553,0.9737438476694389
1277.773555,0.9735724838327091
1277.901558,0.9734585825154577
1278.029561,0.9737068461062617
1278.157563,0.9734293791960342
1278.285566,0.9735598274726858
1278.413568,0.9732590439594427
1278.541571,0.9735092036778873
1278.669573,0.9735345152462319
1278.797576,0.9733047882094903
1278.925579,0.9733787621843697
1279.053581,0.9731695082461045
1279.181584,0.973333014457627
1279.309586,0.9734517683292297
1279.437589,0.973166588741959
1279.565591,0.9730585732455796
1279.693594,0.9728250672098457
1279.821596,0.9727997740869103
1279.949599,0.9729204087380909
1280.077602,0.972951542689311
1280.205604,0.9729768397582815
1280.333607,0.972646083864452
1280.461609,0.9728435510617188
1280.589612,0.972669427650589
1280.717614,0.9726139870732844
1280.845617,0.9727579445959651
1280.973619,0.9723290529199637
1281.101622,0.9722658535855246
1281.229625,0.9725147855059688
1281.357627,0.9724515740993039
1281.48563,0.9720130973233303
1281.613632,0.9723786429661981
1281.741635,0.9723990631321114
1281.869637,0.9721997417553085
1281.99764,0.9719742175770375
1282.125643,0.9719295077913619
1282.253645,0.9719654698484441
1282.381648,0.9717361130627251
1282.50965,0.971886743833833
1282.637653,0.9717108482522294
1282.765655,0.9716370010339921
1282.893658,0.971473779728792
1283.02166,0.9715165255155005
1283.149663,0.9716399159493676
1283.277666,0.971404807538973
1283.405668,0.97114644822348
1283.533671,0.9712115172152977
1283.661673,0.9709367032439369
1283.789676,0.9708794196683276
1283.917678,0.9707182670606992
1284.045681,0.9706153763776932
1284.173683,0.9706066408786157
1284.301686,0.9705348186446461
1284.429689,0.9705590823184068
1284.557691,0.9700826547815203
1284.685694,0.9701369809313061
1284.813696,0.9701204887428142
1284.941699,0.9700283316739138
1285.069701,0.9698440437987982
1285.197704,0.9697596710372561
1285.325707,0.969871199812207
1285.453709,0.9695318042899538
1285.581712,0.969143099976857
1285.709714,0.9694998102683164
1285.837717,0.9692157884351383
1285.965719,0.9693447027076093
1286.093722,0.9689948324253175
1286.221724,0.969040376252713
1286.349727,0.9689173159394242
1286.47773,0.9688272108189949
1286.605732,0.9685627570900177
1286.733735,0.9683216149869401
1286.861737,0.9685811599572292
1286.98974,0.9681938049694085
1287.117742,0.9681211931570128
1287.245745,0.9681637914266669
1287.373747,0.9680911818652024
1287.50175,0.968066011821686
1287.629753,0.9677766033528734
1287.757755,0.9677011197217118
1287.885758,0.9673266918448468
1288.01376,0.9673131493659586
1288.141763,0.9671816037229513
1288.269765,0.967124541691678
1288.397768,0.9670694171638656
1288.525771,0.9669891537332195
1288.653773,0.9666063018380194
1288.781776,0.966461321766521
1288.909778,0.9666150013338837
1289.037781,0.966422664086809
1289.165783,0.9663898062748161
1289.293786,0.9660632217161947
1289.421788,0.966186885722902
1289.549791,0.96613954372539
1289.677794,0.9657425419623696
1289.805796,0.9659115616960084
1289.933799,0.9655069295280168
1290.061801,0.9653794910244454
1290.189804,0.965153618651644
1290.317806,0.9651951211495433
1290.445809,0.9649895564821527
1290.573811,0.964820698085309
1290.701814,0.9647319386640811
1290.829817,0.9644367758530631
1290.957819,0.9645187564631372
1291.085822,0.964517791944863
1291.213824,0.9641976251885597
1291.341827,0.9640616829075641
1291.469829,0.963886239647096
1291.597832,0.9637127557379797
1291.725835,0.9636327708986702
1291.853837,0.9636289163752957
1291.98184,0.963415014499847
1292.109842,0.9629979461003934
1292.237845,0.9630913614317355
1292.365847,0.9628640986884961
1292.49385,0.9627196799053723
1292.621852,0.9627389344915156
1292.749855,0.962600310066147
1292.877858,0.9624992423397386
1293.00586,0.9622086114560243
1293.133863,0.9621624265511209
1293.261865,0.9619815570171982
1293.389868,0.9620729496061942
1293.51787,0.9618036068900444
1293.645873,0.9615997261375071
1293.773875,0.9614718418784225
1293.901878,0.9611276965647167
1294.029881,0.961435306642605
1294.157883,0.9612142019500916
1294.285886,0.9610719527749015
1294.413888,0.9609739284350448
1294.541891,0.9611152019858764
1294.669893,0.9608855229003458
1294.797896,0.9610450431369606
1294.925899,0.9608086551332654
1295.053901,0.9605531140194749
1295.181904,0.9607145004987148
1295.309906,0.9603955962255878
1295.437909,0.9604705100036928
1295.565911,0.9602966805734201
1295.693914,0.96038311116399
1295.821916,0.9603494983433271
1295.949919,0.9601862528048726
1296.077922,0.960191053748139
1296.205924,0.9598953604426911
1296.333927,0.959992314770207
1296.461929,0.9597379505115456
1296.589932,0.9598022551084099
1296.717934,0.9597043602711104
1296.845937,0.9596448604452873
1296.973939,0.9597120379367032
1297.101942,0.9596592552261545
1297.229945,0.9593454979518058
1297.357947,0.9593454979518058
1297.48595,0.9593119214469696
1297.613952,0.9593407012363078
1297.741955,0.9592265464852031
1297.869957,0.959091305076892
1297.99796,0.9589436163882311
1298.125963,0.9588256735770468
1298.253965,0.9586511831835633
1298.381968,0.9586166723621672
1298.50997,0.9588621096449237
1298.637973,0.9583875903538631
1298.765975,0.9581039496080197
1298.893978,0.9581882664654725
1299.02198,0.95815185600315
1299.149983,0.9581499397013543
1299.277986,0.958210305049044
1299.405988,0.9580694584866778
1299.533991,0.9580541294979742
1299.661993,0.9576480006524667
1299.789996,0.9580502972891206
1299.917998,0.9577188692266199
1300.046001,0.9576527889044405
1300.174003,0.957580010058115
1300.302006,0.9577265310082207
1300.430009,0.9574038315451845
1300.558011,0.9571932258697183
1300.686014,0.9569759676671848
1300.814016,0.9570707129777993
1300.942019,0.9568276478872763
1301.070021,0.9570563570247747
1301.198024,0.9567453642478052
1301.326027,0.9563761318036518
1301.454029,0.9563828264600057
1301.582032,0.9565224685462931
1301.710034,0.9563101441271583
1301.838037,0.9563933467289581
1301.966039,0.9564134312001257
1302.094042,0.9562757175816513
1302.222044,0.9560032178351989
1302.350047,0.956225036311685
1302.47805,0.9561380237925103
1302.606052,0.9561590590604209
1302.734055,0.956061535810167
1302.862057,0.9563197072764152
1302.99006,0.9559535069603654
1303.118062,0.9561351553827415
1303.246065,0.9557862297338315
1303.374067,0.9558712984937816
1303.50207,0.9558474020100265
1303.630073,0.9556944786598991
1303.758075,0.9558445344721218
1303.886078,0.9556983014454593
1304.01408,0.9555444464045898
1304.142083,0.9554938038909688
1304.270085,0.9555262912325827
1304.398088,0.9552014675167245
1304.526091,0.955327562432518
1304.654093,0.9552100643686179
1304.782096,0.9551565741027547
1304.910098,0.9552654681590457
1305.038101,0.9550123563487797
1305.166103,0.9551336506200592
1305.294106,0.9548509728978424
1305.422108,0.9548538374550579
1305.550111,0.9547325787177939
1305.678114,0.954640928789504
1305.806116,0.954730669254546
1305.934119,0.9547344881848608
1306.062121,0.9545311513950143
1306.190124,0.9545702879745159
1306.318126,0.9545091974310038
1306.446129,0.9544557464125901
1306.574131,0.9542343383637492
1306.702134,0.9541809027370124
1306.830137,0.9544414296837698
1306.958139,0.954293502726804
1307.086142,0.9540625916405125
1307.214144,0.9541036172139966
1307.342147,0.9541475069898455
1307.470149,0.954304000013069
1307.598152,0.9542267045195777
1307.726155,0.9541599109880622
1307.854157,0.954250560485389
1307.98216,0.9543574425334463
1308.110162,0.9543793930070541
1308.238165,0.9542238418437582
1308.366167,0.9542925484337785
1308.49417,0.9544099336362778
1308.622172,0.9544614731642489
1308.750175,0.9544357030523716
1308.878178,0.9544986978875797
1309.00618,0.954581742886701
1309.134183,0.9545426058375576
1309.262185,0.9545674242679476
1309.390188,0.9549015813405178
1309.51819,0.9549435979344552
1309.646193,0.9548519277492927
1309.774195,0.9549989862693815
1309.902198,0.9550620182825089
1310.030201,0.9550887603934086
1310.158203,0.9553801068934112
1310.286206,0.955337115755909
1310.414208,0.9554402977361373
1310.542211,0.9553686424009157
1310.670213,0.9552817078100411
1310.798216,0.9556065588122374
1310.926219,0.9556036919968612
1311.054221,0.9557546893086702
1311.182224,0.9555893580489861
1311.310226,0.9558015224358486
1311.438229,0.9558770337387782
1311.566231,0.9559410796455526
1311.694234,0.9561667083634905
1311.822236,0.9562202551984562
1311.950239,0.9563111004377807
1312.078242,0.9563445719120434
1312.206244,0.9564765565696991
1312.334247,0.9565435122720812
1312.462249,0.9565119468570085
1312.590252,0.9567243160813225
1312.718254,0.9567147488859977
1312.846257,0.9570879404056793
1312.974259,0.9571070823559064
1313.102262,0.957424894661172
1313.230265,0.9570381731267387
1313.358267,0.9573444743477209
1313.48627,0.9575560708571048
1313.614272,0.9577313196528474
1313.742275,0.9577581365052318
1313.870277,0.9578414650878486
1313.99828,0.9579497072889727
1314.126283,0.9579612027544329
1314.254285,0.9584153839969892
1314.382288,0.9585035622684552
1314.51029,0.9587518468425472
1314.638293,0.9584240097742611
1314.766295,0.9587230847185759
1314.894298,0.9586540591414268
1315.0223,0.9587154149645772
1315.150303,0.9590606146461791
1315.278306,0.9590711643709635
1315.406308,0.9589675902783131
1315.534311,0.9591047324491545
1315.662313,0.9591498114309274
1315.790316,0.9594711804440609
1315.918318,0.9593080842069583
1316.046321,0.9592073621461173
1316.174323,0.9591565255031066
1316.302326,0.9594155327293945
1316.430329,0.9593147993870509
1316.558331,0.9594961270190565
1316.686334,0.9596851663758446
1316.814336,0.9596007177969955
1316.942339,0.9596765292482143
1317.070341,0.9597245142742924
1317.198344,0.9597916973416715
1317.326347,0.9597379505115456
1317.454349,0.9598646442826181
1317.582352,0.9598771226041027
1317.710354,0.9598032149111448
1317.838357,0.9599836748782535
1317.966359,0.9599683152623328
1318.094362,0.9603043629775943
1318.222364,0.9604301710893958
1318.350367,0.9602601899928838
1318.47837,0.9605319820834186
1318.606372,0.9605579167970519
1318.734375,0.9608999362912894
1318.862377,0.9606799153992324
1318.99038,0.9610892522257461
1319.118382,0.9609556701038593
1319.246385,0.9610315886005386
1319.374387,0.9609758503848237
1319.50239,0.9612891795819333
1319.630393,0.9610344716996291
1319.758395,0.9609518262888666
1319.886398,0.9612997538210669
1320.0144,0.9609700845470189
1320.142403,0.9609181935635225
1320.270405,0.9612824505812277
1320.398408,0.9611997838451983
1320.526411,0.9612661089184724
1320.654413,0.96123534889515
1320.782416,0.9613949272077001
1320.910418,0.9612440000522202
1321.038421,0.9615881870100284
1321.166423,0.9613458973166854
1321.294426,0.9613853133064976
1321.422428,0.9610786803021173
1321.550431,0.9617795621004332
1321.678434,0.9616141502415796
1321.806436,0.9615016479675127
1321.934439,0.9617353212581238
1322.062441,0.9616689638103153
1322.190444,0.9617545561568973
1322.318446,0.9618680498905224
1322.446449,0.9617218570578758
1322.574451,0.9619065253820227
1322.702454,0.9619094111059274
1322.830457,0.96194981214961
1322.958459,0.9618661261563464
1323.086462,0.9618786304972644
1323.214464,0.9618238049778682
1323.342467,0.9618238049778682
1323.470469,0.961964241505012
1323.598472,0.9619286494865328
1323.726475,0.9620979638280674
1323.854477,0.9618767067419273
1323.98248,0.9621422213523187
1324.110482,0.9619248017796302
1324.238485,0.962106622748707
1324.366487,0.9621123954057613
1324.49449,0.9620392776422207
1324.622492,0.9618670880229535
1324.750495,0.9622442138332881
1324.878498,0.9622855912240904
1325.0065,0.9620286952683699
1325.134503,0.9624251327513341
1325.262505,0.9624241703266826
1325.390508,0.9623462171260334
1325.51851,0.9623616147886884
1325.646513,0.9626234127508198
1325.774515,0.9621797456306701
1325.902518,0.9623173471725711
1326.030521,0.9624597806797722
1326.158523,0.9624703677955887
1326.286526,0.9626022352686924
1326.414528,0.9625685447800449
1326.542531,0.9625887589317331
1326.670533,0.9623548782809627
1326.798536,0.9623972228271802
1326.926539,0.9625849085843982
1327.054541,0.9625618068238143
1327.182544,0.962708127338529
1327.310546,0.9624001100231795
1327.438549,0.9624193582178613
1327.566551,0.9626879106801305
1327.694554,0.9628265477208958
1327.822556,0.9626599931355272
1327.950559,0.9625223425987567
1328.078562,0.9626349643010819
1328.206564,0.9625021298417968
1328.334567,0.962292327246805
1328.462569,0.9625598817021258
1328.590572,0.9626879106801305
1328.718574,0.9626946495190912
1328.846577,0.9619873289238561
1328.974579,0.9622807798081628
1329.102582,0.9622336292051514
