nu,[0]Isobutyricacid-HITRAN(x-sec)-X=0.01-T=340.1K-P=1.0atm-L=15cm
1939.442738,0.9992308859199746
1939.683792,0.9980353324907603
1939.924846,0.9970912386677547
1940.1659,0.9980526984566291
1940.406954,0.9989923080628627
1940.648008,0.9979933160877139
1940.889062,0.9962668854625153
1941.130116,0.9992537285991175
1941.37117,0.9984913391746393
1941.612224,0.9966227158970568
1941.853278,0.9978377410571246
1942.094332,0.9992975068639234
1942.335386,0.9963743884591391
1942.57644,0.99578909084576
1942.817494,0.9984877446122884
1943.058548,0.9979170723109142
1943.299602,0.996555346478574
1943.540656,0.99718865924069
1943.78171,0.9995239633414214
1944.022764,0.9980413207207199
1944.263818,0.996390430215929
1944.504872,0.9978792519705736
1944.745926,0.9993261771206682
1944.98698,0.9968231568788888
1945.228034,0.9969418855870273
1945.469088,0.9983796142449121
1945.710142,0.9965894292542358
1945.951196,0.9963351320815894
1946.19225,0.9972072071222466
1946.433304,0.9983107284281171
1946.674358,0.9964463292870184
1946.915412,0.9962699738946472
1947.156466,0.9979144777298992
1947.39752,0.9977283840335791
1947.638574,0.9965619237655658
1947.879628,0.997862687312478
1948.120682,0.9992440458774002
1948.361736,0.9962946816963754
1948.60279,0.996051914264859
1948.843844,0.9982897641229461
1949.084898,0.9982744904063993
1949.325952,0.9961346896182026
1949.567006,0.9972042155051127
1949.80806,0.9979799430668778
1950.049114,0.9966344761144894
1950.290168,0.9956805557501279
1950.531222,0.9980042940745697
1950.772276,0.9968656224498821
1951.01333,0.9960772143047903
1951.254384,0.9963690080519685
1951.495438,0.9985331768382436
1951.736492,0.9976031769782899
1951.977546,0.9965445837389509
1952.2186,0.9987275103024891
1952.459654,0.9982320646421109
1952.700708,0.9952794768569847
1952.941762,0.9966944753159094
1953.182816,0.9983107284281171
1953.42387,0.9974583355127375
1953.664924,0.9950443201014683
1953.905978,0.9976286161836514
1954.147032,0.9977342706484104
1954.388086,0.9945962530519687
1954.62914,0.9972149853687974
1954.870194,0.9983600461962403
1955.111248,0.9971635304031019
1955.352302,0.9950995465937549
1955.593356,0.9981045985463395
1955.83441,0.9979674683955563
1956.075464,0.9959115804368893
1956.316518,0.9964349698636134
1956.557572,0.998769357861871
1956.798626,0.9976079654850318
1957.03968,0.9952382731395657
1957.280734,0.9978718676914309
1957.521788,0.9985182988047503
1957.762842,0.9969611267510958
1958.003896,0.9962774459474716
1958.24495,0.9983917945505055
1958.486004,0.9972078054467505
1958.727058,0.9961582982901083
1958.968112,0.9972777121641141
1959.209166,0.9992394793425452
1959.45022,0.9965198697397292
1959.691274,0.9972490907044949
1959.932328,0.9988225936873673
1960.173382,0.9986813701573587
1960.414436,0.9971439861894399
1960.65549,0.9977585158857656
1960.896544,0.9985485543675736
1961.137598,0.9969973170968477
1961.378652,0.9966118527686576
1961.619706,0.9987952263232348
1961.86076,0.9985424632399699
1962.101814,0.996863529034273
1962.342868,0.9983861037334955
1962.583922,0.9998034193245136
1962.824976,0.9977559217169967
1963.06603,0.9975237709258052
1963.307084,0.9992967074262377
1963.548138,0.9987893334487835
1963.789192,0.997769491289805
1964.030246,0.9978471207759751
1964.2713,0.9996754426801258
1964.512354,0.9988189979325023
1964.753408,0.9980109807257402
1964.994462,0.9993451545049614
1965.235516,1.0
1965.47657,0.998012876948405
1965.717624,0.9978803496383545
1965.958678,0.9999771142618825
1966.199732,0.9991599530371756
1966.440786,0.9978827445540676
1966.68184,0.9998234155928621
1966.922894,1.0
1967.163948,0.9985460579993082
1967.405002,0.9980202622710201
1967.646056,1.0
1967.88711,1.0
1968.128164,0.9987013439844995
1968.369218,0.9997451024918913
1968.610272,1.0
1968.851326,0.999301204271539
1969.09238,0.9991423080282108
1969.333434,1.0
1969.574488,1.0
1969.815542,0.9980098829142653
1970.056596,0.9998604197422307
1970.29765,1.0
1970.538704,0.999974598322628
1970.779758,0.9992080837313319
1971.020812,1.0
1971.261866,1.0
1971.50292,0.9995622158554557
1971.743974,0.9996630567781217
1971.985028,1.0
1972.226082,1.0
1972.467136,0.9994665023605006
1972.70819,1.0
1972.949244,1.0
1973.190298,0.9995207648698562
1973.431352,0.9997406436386774
1973.672406,1.0
1973.91346,1.0
1974.154514,0.9991358236156737
1974.395568,1.0
1974.636622,1.0
1974.877676,1.0
1975.11873,1.0
1975.359784,1.0
1975.600838,1.0
1975.841892,0.9999420566787791
1976.082946,1.0
1976.324,1.0
1976.565054,1.0
1976.806108,1.0
1977.047162,1.0
1977.288216,1.0
1977.52927,0.9996990952809087
1977.770324,1.0
1978.011378,1.0
1978.252432,1.0
1978.493486,0.9999798922021644
1978.73454,1.0
1978.975594,1.0
1979.216648,1.0
1979.457702,1.0
1979.698756,1.0
1979.93981,1.0
1980.180864,1.0
1980.421918,1.0
1980.662972,1.0
1980.904026,1.0
1981.14508,1.0
1981.386134,1.0
1981.627188,1.0
1981.868242,1.0
1982.109296,1.0
1982.35035,1.0
1982.591404,1.0
1982.832458,1.0
1983.073512,1.0
1983.314566,1.0
1983.55562,1.0
1983.796674,1.0
1984.037728,1.0
1984.278782,1.0
1984.519836,1.0
1984.76089,1.0
1985.001944,1.0
1985.242998,1.0
1985.484052,1.0
1985.725106,1.0
1985.96616,1.0
1986.207214,1.0
1986.448268,1.0
1986.689322,1.0
1986.930376,1.0
1987.17143,1.0
1987.412484,1.0
1987.653538,1.0
1987.894592,1.0
1988.135646,1.0
1988.3767,1.0
1988.617754,1.0
1988.858808,1.0
1989.099862,1.0
1989.340916,1.0
1989.58197,0.9998182765137134
1989.823024,1.0
1990.064078,1.0
1990.305132,1.0
1990.546186,1.0
1990.78724,1.0
1991.028294,1.0
1991.269348,0.9999776592495583
1991.510402,1.0
1991.751456,1.0
1991.99251,1.0
1992.233564,1.0
1992.474618,1.0
1992.715672,1.0
1992.956726,1.0
1993.19778,1.0
1993.438834,1.0
1993.679888,1.0
1993.920942,1.0
1994.161996,1.0
1994.40305,1.0
1994.644104,1.0
1994.885158,1.0
1995.126212,1.0
1995.367266,1.0
1995.60832,1.0
1995.849374,1.0
1996.090428,1.0
1996.331482,1.0
1996.572536,1.0
1996.81359,1.0
1997.054644,1.0
1997.295698,1.0
1997.536752,1.0
1997.777806,1.0
1998.01886,0.9999981516017082
1998.259914,1.0
1998.500968,1.0
1998.742022,1.0
1998.983076,0.9994510107497743
1999.22413,1.0
1999.465184,1.0
1999.706238,0.999998653200907
1999.947292,1.0
2000.188346,1.0
2000.4294,0.9998776674832326
2000.670454,0.9997798442378373
2000.911508,1.0
2001.152562,1.0
2001.393616,0.9998653290689441
2001.63467,0.9997811339546682
2001.875724,1.0
2002.116778,0.9999665275602146
2002.357832,0.9994912894371176
2002.598886,0.9999945870146503
2002.83994,1.0
2003.080994,0.9995017441706833
2003.322048,0.99950661175603
2003.563102,1.0
2003.804156,0.9999855671041552
2004.04521,0.9988706382095851
2004.286264,0.9999713704098345
2004.527318,1.0
2004.768372,0.999427643858303
2005.009426,0.9994007796042933
2005.25048,1.0
2005.491534,1.0
2005.732588,0.998607170888093
2005.973642,1.0
2006.214696,1.0
2006.45575,0.9999569269276715
2006.696804,0.9987151261581432
2006.937858,0.9999981461017184
2007.178912,1.0
2007.419966,0.9996166335037218
2007.66102,0.9999542100483918
2007.902074,1.0
2008.143128,0.9992611231040688
2008.384182,0.9990094409278598
2008.625236,1.0
2008.86629,0.999800129976675
2009.107344,0.9991924262633364
2009.348398,0.99925494768941
2009.589452,1.0
2009.830506,0.9998546005715216
2010.07156,0.9984484049701468
2010.312614,0.9999492332886731
2010.553668,1.0
2010.794722,0.9997531204797654
2011.035776,0.9995769395153347
2011.27683,1.0
2011.517884,0.9997629880917611
2011.758938,0.9991060198385808
2011.999992,0.9998845566640948
2012.241046,1.0
2012.4821,0.9991012940782834
2012.723154,0.9989934069550059
2012.964208,1.0
2013.205262,1.0
2013.446316,0.9986317369266579
2013.68737,0.9999807811846838
2013.928424,1.0
2014.169478,0.9989218815877067
2014.410532,0.999386678158779
2014.651586,1.0
2014.89264,1.0
2015.133694,0.9996350566080456
2015.374748,1.0
2015.615802,1.0
2015.856856,0.9995772094011448
2016.09791,0.9987888340542416
2016.338964,1.0
2016.580018,1.0
2016.821072,0.9990761170429046
2017.062126,0.9989853151411815
2017.30318,1.0
2017.544234,0.9999850011124845
2017.785288,0.9999661135741579
2018.026342,1.0
2018.267396,1.0
2018.50845,0.999952164144171
2018.749504,0.9999302584320562
2018.990558,1.0
2019.231612,0.999920653148128
2019.472666,0.9989573439439561
2019.71372,1.0
2019.954774,1.0
2020.195828,0.9989232800793199
2020.436882,0.9999468724113203
2020.677936,1.0
2020.91899,0.9998987351276334
2021.160044,0.9986736803404144
2021.401098,0.9999893710564877
2021.642152,1.0
2021.883206,0.9995148577195915
2022.12426,0.9999920689314511
2022.365314,1.0
2022.606368,1.0
2022.847422,0.9989459558951471
2023.088476,1.0
2023.32953,1.0
2023.570584,0.9996428537918961
2023.811638,0.9994973363777107
2024.052692,1.0
2024.293746,1.0
2024.5348,0.9988369768362747
2024.775854,0.9999613787458198
2025.016908,1.0
2025.257962,0.9997241080651813
2025.499016,0.999400239928018
2025.74007,0.9999830701433117
2025.981124,1.0
2026.222178,0.9997809040050338
2026.463232,0.99995463902884
2026.704286,1.0
2026.94534,0.999206075325102
2027.186394,0.9993569468473592
2027.427448,1.0
2027.668502,1.0
2027.909556,0.9991951840382386
2028.15061,1.0
2028.391664,1.0
2028.632718,1.0
2028.873772,0.998740294096437
2029.114826,1.0
2029.35588,1.0
2029.596934,0.9986720824638041
2029.837988,0.9999801571968711
2030.079042,1.0
2030.320096,1.0
2030.56115,0.9999825311525821
2030.802204,1.0
2031.043258,1.0
2031.284312,0.9989693315040087
2031.525366,0.9999513041856797
2031.76642,1.0
2032.007474,0.9996036485679899
2032.248528,0.9990237768161969
2032.489582,0.9999819801623592
2032.730636,1.0
2032.97169,0.9995371871309315
2033.212744,0.9989623387431629
2033.453798,1.0
2033.694852,0.9996562490958852
2033.935906,0.9998481015377398
2034.17696,0.9999052464893975
2034.418014,1.0
2034.659068,0.9995266220787
2034.900122,0.9993605745196605
2035.141176,1.0
2035.38223,0.9995326092610978
2035.623284,0.9992922106011721
2035.864338,1.0
2036.105392,1.0
2036.346446,1.0
2036.5875,0.9981688785522799
2036.828554,0.9999637186581838
2037.069608,0.9999930850239086
2037.310662,0.9982751891987871
2037.551716,0.9995836666907745
2037.79277,1.0
2038.033824,1.0
2038.274878,0.9984497029539169
2038.515932,1.0
2038.756986,1.0
2038.99804,0.9989279750297693
2039.239094,0.9991271211805491
2039.480148,1.0
2039.721202,0.9994492517175433
2039.962256,0.9978619888088412
2040.20331,0.9992492819299191
2040.444364,1.0
2040.685418,0.9991952240060468
2040.926472,0.9989445573717879
2041.167526,1.0
2041.40858,0.999981600169279
2041.649634,0.9993342716954858
2041.890688,1.0
2042.131742,1.0
2042.372796,0.9989904099792806
2042.61385,0.9998048190502804
2042.854904,1.0
2043.095958,1.0
2043.337012,0.998476761307506
2043.578066,0.9999959552081802
2043.81912,1.0
2044.060174,0.9999071723087568
2044.301228,0.999290661699446
2044.542282,0.9997699264709746
2044.783336,1.0
2045.02439,0.9994482422743088
2045.265444,0.9997789644319615
2045.506498,1.0
2045.747552,0.999678241775284
2045.988606,0.999295438320225
2046.22966,0.9998960154067726
2046.470714,0.99998869606389
2046.711768,0.9983383820182951
2046.952822,0.9990214990445824
2047.193876,1.0
2047.43493,0.9995881648273954
2047.675984,0.9984573910462288
2047.917038,1.0
2048.158092,1.0
2048.399146,0.999274982951964
2048.6402,0.9990249556649491
2048.881254,1.0
2049.122308,0.999817816597412
2049.363362,0.9999407477554836
2049.604416,0.9999668965479314
2049.84547,1.0
2050.086524,0.9999864950911921
2050.327578,0.9993848292951346
2050.568632,1.0
2050.809686,0.9997000349984999
2051.05074,0.9985301812432065
2051.291794,0.9999910930396672
2051.532848,1.0
2051.773902,0.9990164040479296
2052.014956,0.9996747329108134
2052.25601,0.9999515651730041
2052.497064,1.0
2052.738118,0.9997167601199907
2052.979172,1.0
2053.220226,1.0
2053.46128,0.9997496313474635
2053.702334,0.9998560003689423
2053.943388,1.0
2054.184442,1.0
2054.425496,0.9994535193749596
2054.66655,0.9999643396358459
2054.907604,1.0
2055.148658,0.9995830169616023
2055.389712,0.999831084267869
2055.630766,1.0
2055.87182,1.0
2056.112874,0.9996927372148814
2056.353928,0.9998875063278877
2056.594982,1.0
2056.836036,1.0
2057.07709,0.9998899860519782
2057.318144,1.0
2057.559198,1.0
2057.800252,1.0
2058.041306,1.0
2058.28236,1.0
2058.523414,1.0
2058.764468,0.998692555451342
2059.005522,1.0
2059.246576,1.0
2059.48763,0.9999986096009666
2059.728684,0.9999556269845113
2059.969738,1.0
2060.210792,1.0
2060.451846,0.9996560891508982
2060.6929,1.0
2060.933954,1.0
2061.175008,0.999978835223977
2061.416062,1.0
2061.657116,1.0
2061.89817,1.0
2062.139224,1.0
2062.380278,1.0
2062.621332,1.0
2062.862386,1.0
2063.10344,0.9999894280558834
2063.344494,1.0
2063.585548,1.0
2063.826602,1.0
2064.067656,1.0
2064.30871,1.0
2064.549764,1.0
2064.790818,1.0
2065.031872,1.0
2065.272926,1.0
2065.51398,0.9998313942155532
2065.755034,1.0
2065.996088,1.0
2066.237142,1.0
2066.478196,0.9992491020650646
2066.71925,1.0
2066.960304,1.0
2067.201358,1.0
2067.442412,1.0
2067.683466,1.0
2067.92452,1.0
2068.165574,0.9999715134057507
2068.406628,1.0
2068.647682,1.0
2068.888736,1.0
2069.12979,1.0
2069.370844,1.0
2069.611898,1.0
2069.852952,0.9999949211128976
2070.094006,1.0
2070.33506,1.0
2070.576114,1.0
2070.817168,0.9999522751388674
2071.058222,1.0
2071.299276,1.0
2071.54033,0.9999711374165324
2071.781384,1.0
2072.022438,1.0
2072.263492,1.0
2072.504546,1.0
2072.7456,1.0
2072.986654,1.0
2073.227708,1.0
2073.468762,1.0
2073.709816,1.0
2073.95087,1.0
2074.191924,0.9999898360516533
2074.432978,1.0
2074.674032,1.0
2074.915086,1.0
2075.15614,1.0
2075.397194,1.0
2075.638248,1.0
2075.879302,0.9999986690008857
2076.120356,1.0
2076.36141,1.0
2076.602464,1.0
2076.843518,1.0
2077.084572,1.0
2077.325626,1.0
2077.56668,0.999956606941506
2077.807734,1.0
2078.048788,1.0
2078.289842,0.9997956608800824
2078.530896,0.9999746223220187
2078.77195,1.0
2079.013004,1.0
2079.254058,0.999419288678125
2079.495112,0.9999721753871117
2079.736166,1.0
2079.97722,0.9999487683123878
2080.218274,0.9999727063724778
2080.459328,1.0
2080.700382,1.0
2080.941436,0.9992390796468333
2081.18249,1.0
2081.423544,1.0
2081.664598,0.9999447425267504
2081.905652,0.9995713818830012
2082.146706,1.0
2082.38776,1.0
2082.628814,0.998535074053082
2082.869868,0.9999578098900277
2083.110922,1.0
2083.351976,1.0
2083.59303,0.9993246181730479
2083.834084,1.0
2084.075138,1.0
2084.316192,0.9994865918390966
2084.557246,1.0
2084.7983,1.0
2085.039354,1.0
2085.280408,1.0
2085.521462,1.0
2085.762516,1.0
2086.00357,0.9991426177623743
2086.244624,0.9994707301127472
2086.485678,1.0
2086.726732,1.0
2086.967786,1.0
2087.20884,0.9997765749630919
2087.449894,1.0
2087.690948,1.0
2087.932002,1.0
2088.173056,1.0
2088.41411,1.0
2088.655164,1.0
2088.896218,1.0
2089.137272,1.0
2089.378326,1.0
2089.61938,1.0
2089.860434,1.0
2090.101488,1.0
2090.342542,0.9992609832075213
2090.583596,1.0
2090.82465,1.0
2091.065704,1.0
2091.306758,1.0
2091.547812,1.0
2091.788866,1.0
2092.02992,1.0
2092.270974,1.0
2092.512028,1.0
2092.753082,1.0
2092.994136,1.0
2093.23519,1.0
2093.476244,1.0
2093.717298,1.0
2093.958352,0.9999725553766106
2094.199406,1.0
2094.44046,1.0
2094.681514,1.0
2094.922568,1.0
2095.163622,1.0
2095.404676,1.0
2095.64573,1.0
2095.886784,1.0
2096.127838,1.0
2096.368892,1.0
2096.609946,1.0
2096.851,1.0
2097.092054,1.0
2097.333108,1.0
2097.574162,1.0
2097.815216,1.0
2098.05627,1.0
2098.297324,1.0
2098.538378,1.0
2098.779432,1.0
2099.020486,1.0
2099.26154,1.0
2099.502594,1.0
2099.743648,1.0
2099.984702,1.0
2100.225756,1.0
2100.46681,1.0
2100.707864,1.0
2100.948918,1.0
2101.189972,1.0
2101.431026,1.0
2101.67208,1.0
2101.913134,1.0
2102.154188,1.0
2102.395242,1.0
2102.636296,1.0
2102.87735,1.0
2103.118404,1.0
2103.359458,1.0
2103.600512,1.0
2103.841566,1.0
2104.08262,1.0
2104.323674,1.0
2104.564728,1.0
2104.805782,1.0
2105.046836,1.0
2105.28789,1.0
2105.528944,1.0
2105.769998,1.0
2106.011052,1.0
2106.252106,1.0
2106.49316,1.0
2106.734214,1.0
2106.975268,1.0
2107.216322,1.0
2107.457376,1.0
2107.69843,1.0
2107.939484,1.0
2108.180538,1.0
2108.421592,1.0
2108.662646,1.0
2108.9037,1.0
2109.144754,1.0
2109.385808,1.0
2109.626862,1.0
2109.867916,1.0
2110.10897,1.0
2110.350024,1.0
2110.591078,1.0
2110.832132,1.0
2111.073186,1.0
2111.31424,1.0
2111.555294,1.0
2111.796348,1.0
2112.037402,1.0
2112.278456,1.0
2112.51951,1.0
2112.760564,1.0
2113.001618,1.0
2113.242672,1.0
2113.483726,1.0
2113.72478,1.0
2113.965834,1.0
2114.206888,1.0
2114.447942,1.0
2114.688996,1.0
2114.93005,1.0
2115.171104,1.0
2115.412158,1.0
2115.653212,1.0
2115.894266,1.0
2116.13532,1.0
2116.376374,1.0
2116.617428,1.0
2116.858482,1.0
2117.099536,1.0
2117.34059,1.0
2117.581644,1.0
2117.822698,1.0
2118.063752,1.0
2118.304806,1.0
2118.54586,1.0
2118.786914,1.0
2119.027968,1.0
2119.269022,1.0
2119.510076,1.0
2119.75113,1.0
2119.992184,1.0
2120.233238,1.0
2120.474292,1.0
2120.715346,1.0
2120.9564,1.0
2121.197454,1.0
2121.438508,1.0
2121.679562,1.0
2121.920616,1.0
2122.16167,1.0
2122.402724,1.0
2122.643778,1.0
2122.884832,1.0
2123.125886,1.0
2123.36694,1.0
2123.607994,1.0
2123.849048,1.0
2124.090102,1.0
2124.331156,1.0
2124.57221,1.0
2124.813264,1.0
2125.054318,1.0
2125.295372,1.0
2125.536426,1.0
2125.77748,1.0
2126.018534,1.0
2126.259588,1.0
2126.500642,1.0
2126.741696,1.0
2126.98275,1.0
2127.223804,1.0
2127.464858,1.0
2127.705912,1.0
2127.946966,1.0
2128.18802,1.0
2128.429074,1.0
2128.670128,1.0
2128.911182,1.0
2129.152236,1.0
2129.39329,1.0
2129.634344,1.0
2129.875398,1.0
2130.116452,1.0
2130.357506,1.0
2130.59856,1.0
2130.839614,1.0
2131.080668,1.0
2131.321722,1.0
2131.562776,1.0
2131.80383,1.0
2132.044884,1.0
2132.285938,1.0
2132.526992,1.0
2132.768046,1.0
2133.0091,1.0
2133.250154,1.0
2133.491208,1.0
2133.732262,1.0
2133.973316,1.0
2134.21437,1.0
2134.455424,1.0
2134.696478,1.0
2134.937532,1.0
2135.178586,1.0
2135.41964,1.0
2135.660694,1.0
2135.901748,1.0
2136.142802,1.0
2136.383856,1.0
2136.62491,1.0
2136.865964,1.0
2137.107018,1.0
2137.348072,1.0
2137.589126,1.0
2137.83018,1.0
2138.071234,1.0
2138.312288,1.0
2138.553342,1.0
2138.794396,1.0
2139.03545,1.0
2139.276504,1.0
2139.517558,1.0
2139.758612,1.0
2139.999666,1.0
2140.24072,1.0
2140.481774,1.0
2140.722828,1.0
2140.963882,1.0
2141.204936,1.0
2141.44599,1.0
2141.687044,1.0
2141.928098,1.0
2142.169152,1.0
2142.410206,1.0
2142.65126,1.0
2142.892314,1.0
2143.133368,1.0
2143.374422,1.0
2143.615476,1.0
2143.85653,1.0
2144.097584,1.0
2144.338638,1.0
2144.579692,1.0
2144.820746,1.0
2145.0618,1.0
2145.302854,1.0
2145.543908,1.0
2145.784962,1.0
2146.026016,1.0
2146.26707,1.0
2146.508124,1.0
2146.749178,1.0
2146.990232,1.0
2147.231286,1.0
2147.47234,1.0
2147.713394,1.0
2147.954448,1.0
2148.195502,1.0
2148.436556,1.0
2148.67761,1.0
2148.918664,1.0
2149.159718,1.0
2149.400772,1.0
2149.641826,1.0
2149.88288,1.0
2150.123934,1.0
2150.364988,1.0
2150.606042,1.0
2150.847096,1.0
2151.08815,1.0
2151.329204,1.0
2151.570258,1.0
2151.811312,1.0
2152.052366,1.0
2152.29342,1.0
2152.534474,1.0
2152.775528,1.0
2153.016582,1.0
2153.257636,1.0
2153.49869,1.0
2153.739744,1.0
2153.980798,1.0
2154.221852,1.0
2154.462906,1.0
2154.70396,1.0
2154.945014,1.0
2155.186068,1.0
2155.427122,1.0
2155.668176,1.0
2155.90923,1.0
2156.150284,1.0
2156.391338,1.0
2156.632392,1.0
2156.873446,1.0
2157.1145,1.0
2157.355554,1.0
2157.596608,1.0
2157.837662,1.0
2158.078716,1.0
2158.31977,1.0
2158.560824,1.0
2158.801878,1.0
2159.042932,1.0
2159.283986,1.0
2159.52504,1.0
2159.766094,1.0
2160.007148,1.0
2160.248202,1.0
2160.489256,1.0
2160.73031,1.0
2160.971364,1.0
2161.212418,1.0
2161.453472,1.0
2161.694526,1.0
2161.93558,1.0
2162.176634,1.0
2162.417688,1.0
2162.658742,1.0
2162.899796,1.0
2163.14085,1.0
2163.381904,1.0
2163.622958,1.0
2163.864012,1.0
2164.105066,1.0
2164.34612,1.0
2164.587174,1.0
2164.828228,1.0
2165.069282,1.0
2165.310336,1.0
2165.55139,1.0
2165.792444,1.0
2166.033498,1.0
2166.274552,1.0
2166.515606,1.0
2166.75666,1.0
2166.997714,1.0
2167.238768,1.0
2167.479822,1.0
2167.720876,1.0
2167.96193,1.0
2168.202984,1.0
2168.444038,1.0
2168.685092,1.0
2168.926146,1.0
2169.1672,1.0
2169.408254,1.0
2169.649308,1.0
2169.890362,1.0
2170.131416,1.0
2170.37247,1.0
2170.613524,1.0
2170.854578,1.0
2171.095632,1.0
2171.336686,1.0
2171.57774,1.0
2171.818794,1.0
2172.059848,1.0
2172.300902,1.0
2172.541956,1.0
2172.78301,1.0
2173.024064,1.0
2173.265118,1.0
2173.506172,1.0
2173.747226,1.0
2173.98828,1.0
2174.229334,1.0
2174.470388,1.0
2174.711442,1.0
2174.952496,1.0
2175.19355,1.0
2175.434604,1.0
2175.675658,0.9997026542160228
2175.916712,1.0
2176.157766,0.9999758942905472
2176.39882,0.9999939841180955
2176.639874,0.9995137982344038
2176.880928,0.9999651776063136
2177.121982,1.0
2177.363036,0.9999729043670933
2177.60409,0.999797420521994
2177.845144,1.0
2178.086198,0.9999491132947723
2178.327252,0.9987862372066489
2178.568306,0.9999079692350907
2178.80936,1.0
2179.050414,0.9996048880772825
2179.291468,0.9985376702476495
2179.532522,0.999857850104254
2179.773576,0.9995248129371512
2180.01463,0.9991349343851864
2180.255684,0.9995269219367315
2180.496738,0.9998920958220746
2180.737792,0.9997430630139625
2180.978846,0.9988977079706741
2181.2199,0.9995924230820477
2181.460954,0.9998746478572365
2181.702008,0.998938164147079
2181.943062,0.9979941144826862
2182.184116,0.9997247178970732
2182.42517,0.9989417603309431
2182.666224,0.9973979911088756
2182.907278,0.9985000260870781
2183.148332,0.9993816412626141
2183.389386,0.9973831299895237
2183.63044,0.9971524619493444
2183.871494,0.9987736525793435
2184.112548,0.9974058705841293
2184.353602,0.997332065280536
2184.594656,0.998419250702376
2184.83571,0.9990540077330748
2185.076764,0.996966610052372
2185.317818,0.9980522992356295
2185.558872,0.998836177767013
2185.799926,0.9978881331354372
2186.04098,0.9966771329829176
2186.282034,0.9973748517438996
2186.523088,0.998362242590758
2186.764142,0.9974875614701263
2187.005196,0.9969576373932585
2187.24625,0.9984186516510053
2187.487304,0.9976237278154085
2187.728358,0.9964936616117933
2187.969412,0.9973232887969781
2188.210466,0.997427315040874
2188.45152,0.9969332122303519
2188.692574,0.9966904885459816
2188.933628,0.9978914261717101
2189.174682,0.9973095258305574
2189.415736,0.9960865774746117
2189.65679,0.9965413948013854
2189.897844,0.9975836241476396
2190.138898,0.996367214589368
2190.379952,0.9961350880721582
2190.621006,0.9968415982778734
2190.86206,0.9964541015986988
2191.103114,0.995356614005467
2191.344168,0.9952410598106318
2191.585222,0.9974802798375055
2191.826276,0.9959945433268962
2192.06733,0.9960377704280978
2192.308384,0.996519670435775
2192.549438,0.9966371670312076
2192.790492,0.9957788342709456
2193.031546,0.9959795039228397
2193.2726,0.9965352162638911
2193.513654,0.9965302336002664
2193.754708,0.9958654707981615
2193.995762,0.995351637234839
2194.236816,0.9960385672586329
2194.47787,0.9956250978876884
2194.718924,0.9950291955427497
2194.959978,0.995950421745927
2195.201032,0.9955376858415389
2195.442086,0.9942917543004222
2195.68314,0.995567751533641
2195.924194,0.9964538026625132
2196.165248,0.9951917965974457
2196.406302,0.9950189467948167
2196.647356,0.9964016894914053
2196.88841,0.9959579909978954
2197.129464,0.994837173438739
2197.370518,0.9949602424087522
2197.611572,0.9960530099225672
2197.852626,0.9963287555571491
2198.09368,0.9946304677515632
2198.334734,0.9959895633666295
2198.575788,0.9959791055311178
2198.816842,0.9944200262100872
2199.057896,0.9953370056733138
2199.29895,0.9957759465165135
2199.540004,0.9952372779017902
2199.781058,0.9953189902365513
2200.022112,0.9961780224196827
2200.263166,0.9955895547061434
2200.50422,0.9955052318419835
2200.745274,0.9949980516163343
2200.986328,0.9962898994933804
2201.227382,0.99543375713231
2201.468436,0.9950985514947058
2201.70949,0.9950806398819839
2201.950544,0.9957402983757337
2202.191598,0.9948226489220361
2202.432652,0.9953152080315746
2202.673706,0.9958559105355311
2202.91476,0.9946941261385459
2203.155814,0.9944400142534933
2203.396868,0.9951481086365329
2203.637922,0.9953818963845477
2203.878976,0.9944134630595727
2204.12003,0.9951603490335474
2204.361084,0.9956927031270069
2204.602138,0.9957080369127049
2204.843192,0.9942132083544382
2205.084246,0.9952140891433652
2205.3253,0.9956689063557747
2205.566354,0.9956022983340027
2205.807408,0.9936841294904634
2206.048462,0.9951856264274345
2206.289516,0.9948113080084817
2206.53057,0.9945039588022049
2206.771624,0.9946636889639773
2207.012678,0.995387570077527
2207.253732,0.9937514041832525
2207.494786,0.9937908568971298
2207.73584,0.9957374107330556
2207.976894,0.9951865220949012
2208.217948,0.9944883452126188
2208.459002,0.9950165587522101
2208.700056,0.9949341747918884
2208.94111,0.994685770742979
2209.182164,0.9936849244380849
2209.423218,0.9952822636434214
2209.664272,0.995954007173899
2209.905326,0.9937596523541371
2210.14638,0.9929730055993297
2210.387434,0.9947423699735672
2210.628488,0.9946097796529909
2210.869542,0.9940896353328621
2211.110596,0.9940222383403704
2211.35165,0.9944812843704337
2211.592704,0.9946440942823129
2211.833758,0.9938583375872566
2212.074812,0.9945260370351579
2212.315866,0.9949317869527343
2212.55692,0.9936011603296615
2212.797974,0.9945256392248225
2213.039028,0.9953208813444293
2213.280082,0.9942042604758285
2213.521136,0.9938586357448026
2213.76219,0.9948835339312123
2214.003244,0.993746534813302
2214.244298,0.9939886409565135
2214.485352,0.994703277366602
2214.726406,0.9939208532427876
2214.96746,0.9928591181271588
2215.208514,0.9932069776002682
2215.449568,0.9949083068396287
2215.690622,0.99385326892266
2215.931676,0.9939725384709605
2216.17273,0.9946476750074976
2216.413784,0.9950855157890653
2216.654838,0.9940577255677224
2216.895892,0.9939759179833364
2217.136946,0.9942458190824852
2217.378,0.99473291996594
2217.619054,0.9930073630597039
2217.860108,0.9940778057365879
2218.101162,0.9944849639579931
