nu,[0]3-Pentanol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1819.452189,0.9986199531416866
1819.585792,0.9984625830381614
1819.719394,0.998694452969
1819.852997,0.9987150262866356
1819.9866,0.9985064165076943
1820.120202,0.9985715212484422
1820.253805,0.9983189146096535
1820.387408,0.9985556440874781
1820.52101,0.9983444719009995
1820.654613,0.9982828759473379
1820.788216,0.9986823688392282
1820.921818,0.9985733186787981
1821.055421,0.9986190543841332
1821.189024,0.9984984284883144
1821.322626,0.9986143608856074
1821.456229,0.9985203956953795
1821.589832,0.9985231915564017
1821.723434,0.9986601983367335
1821.857037,0.9983191142734564
1821.99064,0.9988822251761926
1822.124242,0.9984894420428971
1822.257845,0.998438021160731
1822.391448,0.998754676060222
1822.525051,0.9983821101970676
1822.658653,0.9983894982520188
1822.792256,0.9983165186471337
1822.925859,0.9986392266927714
1823.059461,0.9989670338771884
1823.193064,0.9982702976623443
1823.326667,0.9986732808710221
1823.460269,0.9986389271010484
1823.593872,0.9985527482803092
1823.727475,0.9986964503599033
1823.861077,0.9983078333312025
1823.99468,0.9987953262027625
1824.128283,0.9984078687877951
1824.261885,0.9988154021905821
1824.395488,0.9986310378846867
1824.529091,0.9988325819632454
1824.662693,0.9988423705705127
1824.796296,0.9985975843052681
1824.929899,0.9987270109388589
1825.063501,0.99851160875456
1825.197104,0.9986142610241763
1825.330707,0.9987095333690965
1825.464309,0.9985548452432823
1825.597912,0.9987681593393607
1825.731515,0.9987516798006882
1825.865117,0.998656103838314
1825.99872,0.9984819534001642
1826.132323,0.9986865633139858
1826.265925,0.9986196535557457
1826.399528,0.9985875983793548
1826.533131,0.9989239793258606
1826.666733,0.9987452878103918
1826.800336,0.9986255454290826
1826.933939,0.9990806828311922
1827.067541,0.9987229161665082
1827.201144,0.9987568733229263
1827.334747,0.9983941906936878
1827.468349,0.9987601692260465
1827.601952,0.9985247891947863
1827.735555,0.9985003256371309
1827.869157,0.9987900326015616
1828.00276,0.9987163246170137
1828.136363,0.9988661433018267
1828.269965,0.998526087277856
1828.403568,0.9987088342726679
1828.537171,0.9987165243602986
1828.670773,0.9986383279178719
1828.804376,0.9986154593620085
1828.937979,0.998949751896992
1829.071581,0.9983861037334955
1829.205184,0.998729607632463
1829.338787,0.9984975298401332
1829.472389,0.9988139039686025
1829.605992,0.9984893421939579
1829.739595,0.998446208386072
1829.873197,0.9989505510571132
1830.0068,0.9987168239753008
1830.140403,0.9987876355083599
1830.274005,0.9987595699701247
1830.407608,0.9987257125945885
1830.541211,0.999199240778921
1830.674813,0.9987394951045214
1830.808416,0.9988228933341903
1830.942019,0.9986119642140172
1831.075622,0.9989919084660194
1831.209224,0.9983807124630917
1831.342827,0.998851160422049
1831.47643,0.9987698572466748
1831.610032,0.9983230077255943
1831.743635,0.9988701387743908
1831.877238,0.9990123780199337
1832.01084,0.9989147892675252
1832.144443,0.9988527585851843
1832.278046,0.9985415645521574
1832.411648,0.9991049507957115
1832.545251,0.9989518496936737
1832.678854,0.9987038407409804
1832.812456,0.9989962041404614
1832.946059,0.9988854216044274
1833.079662,0.9991363032009841
1833.213264,0.9988977079706741
1833.346867,0.9991913371441853
1833.48047,0.9990857481830949
1833.614072,0.9986206521758985
1833.747675,0.9990090113538926
1833.881278,0.9990055847588603
1834.01488,0.9989693315040087
1834.148483,0.9990102201555277
1834.282086,0.9986398258764871
1834.415688,0.9990513702339759
1834.549291,0.9987452878103918
1834.682894,0.9992536786364323
1834.816496,0.9993776537378205
1834.950099,0.9991879498912938
1835.083702,0.9990732696800285
1835.217304,0.9986446193591557
1835.350907,0.9991735716801463
1835.48451,0.9991543177909319
1835.618112,0.9994966767096863
1835.751715,0.9991615317111485
1835.885318,0.9989099944880442
1836.01892,0.9988027173155234
1836.152523,0.9993115470925272
1836.286126,0.9990121282668704
1836.419728,0.99923780062163
1836.553331,0.9989791214514281
1836.686934,0.9993973616594717
1836.820536,0.9989324702157711
1836.954139,0.9992457445937222
1837.087742,0.999077925372313
1837.221344,0.9989718289304592
1837.354947,0.9994992454194463
1837.48855,0.9989605406125714
1837.622152,0.9992129798629377
1837.755755,0.9990530886038105
1837.889358,0.9990380329872096
1838.02296,0.9992077839689517
1838.156563,0.9991346945928309
1838.290166,0.9991268913813377
1838.423768,0.9991971724386333
1838.557371,0.9992356122932429
1838.690974,0.9992034574086142
1838.824576,0.9994314316962511
1838.958179,0.9993246281662941
1839.091782,0.9991231446625202
1839.225385,0.9993054113384648
1839.358987,0.9992582652213435
1839.49259,0.9991854419326871
1839.626193,0.9997068229847828
1839.759795,0.9993385688420929
1839.893398,0.9992365715598911
1840.027001,0.9993575564552827
1840.160603,0.9992327944527893
1840.294206,0.9993321231291113
1840.427809,0.9990347761285308
1840.561411,0.9995425046829117
1840.695014,0.9992718852043184
1840.828617,0.9992167169264706
1840.962219,0.9995428245365644
1841.095822,0.9993052014843504
1841.229425,0.9994490918056759
1841.363027,0.999278820175266
1841.49663,0.9991435869311837
1841.630233,0.9992092328212889
1841.763835,0.9992362118347901
1841.897438,0.9994521701136192
1842.031041,0.9993864782814633
1842.164643,0.9991617315434749
1842.298246,0.999445363867516
1842.431849,0.9994455537621532
1842.565451,0.9993543785033061
1842.699054,0.9990389021506764
1842.832657,0.9994623945616175
1842.966259,0.9996696545760692
1843.099862,0.9997149906228913
1843.233465,0.9996808709325172
1843.367067,0.9994519602286855
1843.50067,0.9993790628613057
1843.634273,0.9995377368765357
1843.767875,0.9995901340180198
1843.901478,0.9996264197984676
1844.035081,0.9992024881817305
1844.168683,0.9992687375028377
1844.302286,0.9995476423445896
1844.435889,0.9992770614460903
1844.569491,0.9995597269486368
1844.703094,0.9997543201842298
1844.836697,0.9999570719214363
1844.970299,0.9995146078409083
1845.103902,0.9995052724180675
1845.237505,0.9994514904863746
1845.371107,0.9994348297688956
1845.50471,0.9997194693560817
1845.638313,0.9997157304122581
1845.771915,0.9993506309314134
1845.905518,0.9997189195105247
1846.039121,0.999634706735837
1846.172723,0.9994999850491616
1846.306326,0.9993413070335229
1846.439929,0.9997670771307445
1846.573531,0.9996335571565853
1846.707134,0.9995521003370158
1846.840737,0.99967493284578
1846.974339,0.9996485617688875
1847.107942,1.0
1847.241545,0.9997902520001881
1847.375148,0.9995329990788915
1847.50875,0.9997086424528563
1847.642353,0.9993471631907407
1847.775956,0.9995165868817911
1847.909558,0.9997694865723038
1848.043161,0.9998308543067461
1848.176764,0.9996611674167298
1848.310366,0.9996144143572586
1848.443969,0.9997201991515606
1848.577572,0.9994964968003007
1848.711174,0.9995917933390195
1848.844777,0.9995327192096909
1848.97838,0.999605367887744
1849.111982,0.9997267573375779
1849.245585,0.999554129429839
1849.379188,0.9998722281635165
1849.51279,0.9996791314893151
1849.646393,0.9998252652678918
1849.779996,0.9998419124971464
1849.913598,0.9998204861145461
1850.047201,0.9997926614975988
1850.180804,0.9995502011898293
1850.314406,0.9998110878461486
1850.448009,0.9994969065939484
1850.581612,0.9997563696826869
1850.715214,0.9999308043941264
1850.848817,0.9996937269111811
1850.98242,0.999655219450479
1851.116022,0.9995808278771923
1851.249625,0.9997401337710793
1851.383228,0.999857450161194
1851.51683,0.9997977204612652
1851.650433,0.9999187303025608
1851.784036,0.999703014109043
1851.917638,0.9996781717978095
1852.051241,0.9999814091728115
1852.184844,0.9996539198995384
1852.318446,0.9999049535172032
1852.452049,0.9995810277933778
1852.585652,0.9997091323102111
1852.719254,0.9996678951590254
1852.852857,0.9995947321432119
1852.98646,0.999618412822913
1853.120062,0.9995445337562557
1853.253665,0.9996003198933824
1853.387268,0.9996291287897359
1853.52087,0.9997694565792197
1853.654473,0.9995993202935622
1853.788076,0.9996931670828508
1853.921678,0.9999912081386486
1854.055281,0.9995751702657175
1854.188884,0.9999166394746817
1854.322486,0.9998596698471971
1854.456089,0.9994305921742012
1854.589692,0.9999711824152345
1854.723294,0.9996597079124909
1854.856897,0.9999021817845136
1854.9905,0.999671433989638
1855.124102,0.9996460926399894
1855.257705,0.9998342637357723
1855.391308,0.9995960716010505
1855.52491,0.9998361534243165
1855.658513,0.9998332139103465
1855.792116,0.9995917433594311
1855.925719,0.9998280947773963
1856.059321,0.9994987056899995
1856.192924,0.9998604597366483
1856.326527,0.999774725378139
1856.460129,0.9995507809291141
1856.593732,0.9999208921291927
1856.727335,0.9996254501613107
1856.860937,0.9998693985291147
1856.99454,0.9995225540136267
1857.128143,0.9998735579944643
1857.261745,0.9998179165791986
1857.395348,0.9996185427733151
1857.528951,0.9998379931245314
1857.662553,0.9997009547229552
1857.796156,0.9998491713757808
1857.929759,0.9998386730145978
1858.063361,0.99960626753298
1858.196964,0.9999630726818302
1858.330567,0.9996224712819077
1858.464169,0.9999848591146243
1858.597772,0.9998489514089873
1858.731375,0.9996892382964242
1858.864977,0.999713071171952
1858.99858,0.9995753501892644
1859.132183,0.9998024495156672
1859.265785,0.9996804010826182
1859.399388,0.999858849962604
1859.532991,0.9997319959195115
1859.666593,0.9995780290547925
1859.800196,0.9998977452283756
1859.933799,0.9999408787477301
1860.067401,0.999762488210392
1860.201004,0.99967130403236
1860.334607,0.9996657058887323
1860.468209,0.9997684768056323
1860.601812,0.999866118962866
1860.735415,0.9997361348185421
1860.869017,0.9997377943819032
1861.00262,0.9996610774472289
1861.136223,0.9996698345166232
1861.269825,0.9996597678920751
1861.403428,0.9997543601744034
1861.537031,0.9999542900447318
1861.670633,0.9998781174282843
1861.804236,0.9996773720555919
1861.937839,0.9996206719630788
1862.071441,0.9998711283046704
1862.205044,0.9996940768040468
1862.338647,0.9998150771003476
1862.472249,0.9996098761181192
1862.605852,0.999930651404725
1862.739455,0.9997206890145782
1862.873057,0.9997232283083533
1863.00666,0.9997432029780011
1863.140263,0.9996307481902362
1863.273865,0.9999714904064062
1863.407468,0.9997220286411991
1863.541071,0.9998485414710012
1863.674673,0.9999041565932728
1863.808276,0.9997817838126165
1863.941879,0.9998141772671831
1864.075482,0.9997997600506954
1864.209084,0.9997584491780985
1864.342687,0.9999060664120357
1864.47629,0.9997416933669044
1864.609892,0.9997518807866647
1864.743495,0.9997291366900918
1864.877098,0.9999421076758253
1865.0107,0.9997547000909437
1865.144303,0.9997156004492216
1865.277906,0.9997047735878963
1865.411508,0.9997311361503647
1865.545111,0.9997329556626882
1865.678714,0.9998642392163294
1865.812316,0.9997697965008926
1865.945919,0.999545063514999
1866.079522,0.9998190763686545
1866.213124,0.9998665689027209
1866.346727,0.9996295786229451
1866.48033,0.9998216159123338
1866.613932,0.9998041991714848
1866.747535,0.9998375731926624
1866.881138,0.9998256452015649
1867.01474,0.9999066103610839
1867.148343,0.9997014045884861
1867.281946,0.9998315041970126
1867.415548,0.999618382834361
1867.549151,0.999518306051799
1867.682754,0.9996366560254157
1867.816356,0.999786772736165
1867.949959,0.9998438321954612
1868.083562,0.999634706735837
1868.217164,0.9999367859980892
1868.350767,0.999605038018027
1868.48437,0.9997097621271629
1868.617972,0.9997537903145806
1868.751575,0.9996709941343038
1868.885178,1.0
1869.01878,0.9998304543744844
1869.152383,0.9997225584940147
1869.285986,0.99996689054813
1869.419588,0.9997472119562831
1869.553191,0.9993706781061424
1869.686794,0.9995224540613762
1869.820396,0.9995032933995874
1869.953999,0.9999207391413079
1870.087602,0.9998083583656044
1870.221204,0.9998418825018894
1870.354807,0.9994365887757439
1870.48841,0.9997075827622569
1870.622012,0.9997921116117863
1870.755615,0.9997418633230067
1870.889218,0.9998969553094689
1871.02282,0.9997486415958183
1871.156423,0.9994743082243659
1871.290026,0.9997004148845854
1871.423628,0.9995226639611137
1871.557231,0.9997056233373149
1871.690834,0.999848341501313
1871.824436,0.9998331239253614
1871.958039,0.9997039538303181
1872.091642,0.9995677834325036
1872.225245,0.9999012828728563
1872.358847,0.9996749028555324
1872.49245,0.9997374144816136
1872.626053,0.9995311899258004
1872.759655,0.9997887223222728
1872.893258,0.9996938568713741
1873.026861,0.9999613267478294
1873.160463,0.9996562690890105
1873.294066,0.9994790657333958
1873.427669,0.9996189526170016
1873.561271,0.9995213945681365
1873.694874,0.9996230310706483
1873.828477,0.999777494757964
1873.962079,0.9995861556572033
1874.095682,0.9998440021689272
1874.229285,0.9994052469357626
1874.362887,0.9997531204797654
1874.49649,0.9997922815764597
1874.630093,0.9996263098395675
1874.763695,0.999838123103479
1874.897298,0.9999572309146234
1875.030901,0.9994262646491061
1875.164503,0.9998657490124705
1875.298106,0.9997154404947383
1875.431709,0.9997929314416539
1875.565311,0.9996056277851735
1875.698914,0.9995913035391608
1875.832517,0.9995058921115285
1875.966119,0.9994371884378771
1876.099722,0.999276032191247
1876.233325,0.9996808609357085
1876.366927,0.9994933883710293
1876.50053,0.9998263850728161
1876.634133,0.999492278933984
1876.767735,0.9991812353708314
1876.901338,0.9992664092093918
1877.034941,0.9995351480771496
1877.168543,0.9994946377385456
1877.302146,0.9993961723773189
1877.435749,0.999353489078305
1877.569351,0.9991847624868175
1877.702954,0.9994621247068073
1877.836557,0.9995632853875988
1877.970159,0.9994226067556714
1878.103762,0.9996108057557364
1878.237365,0.99925336886784
1878.370967,0.9995521003370158
1878.50457,0.9989786219619922
1878.638173,0.9995218043719922
1878.771775,0.9992137292729536
1878.905378,0.9995194055225404
1879.038981,0.9996068672969204
1879.172583,0.99918367337602
1879.306186,0.9993424462832623
1879.439789,0.9993501512432257
1879.573391,0.9989795210431566
1879.706994,0.9993008844952047
1879.840597,0.9993678598848038
1879.974199,0.9994956772135094
1880.107802,0.9994561879194188
1880.241405,0.9992770714388609
1880.375008,0.9996099560869125
1880.50861,0.9991252927795904
1880.642213,0.999401279304808
1880.775816,0.9992830471336155
1880.909418,0.9993244682743664
1881.043021,0.9993219200002212
1881.176624,0.9993701484398234
1881.310226,0.9992361318958963
1881.443829,0.9990959688825776
1881.577432,0.9992533588753064
1881.711034,0.9991715333681391
1881.844637,0.9989695312978949
1881.97824,0.9992170066993605
1882.111842,0.9992218329291582
1882.245445,0.9991993307068566
1882.379048,0.9993427560794687
1882.51265,0.9991299087491059
1882.646253,0.9991993806668245
1882.779856,0.9991534585185881
1882.913458,0.9993382990207158
1883.047061,0.9991507907824152
1883.180664,0.9990948399047707
1883.314266,0.9992619924616241
1883.447869,0.9990983167608632
1883.581472,0.9992721350223209
1883.715074,0.9989597414444585
1883.848677,0.9992816881095955
1883.98228,0.9988169004148091
1884.115882,0.9990092611061766
1884.249485,0.9991297089231441
1884.383088,0.9990621001033115
1884.51669,0.9987465861801099
1884.650293,0.9990651572380153
1884.783896,0.9988860209358602
1884.917498,0.9988302846509488
1885.051101,0.9988787290945226
1885.184704,0.9989991012336542
1885.318306,0.9986400256044723
1885.451909,0.998663094455508
1885.585512,0.9989583429017995
1885.719114,0.9989284744938817
1885.852717,0.9991408592729145
1885.98632,0.9987974236751498
1886.119922,0.9988708379837327
1886.253525,0.9986818694981686
1886.387128,0.9987514800503722
1886.52073,0.9985685255383719
1886.654333,0.998826988516448
1886.787936,0.9989629381207459
1886.921538,0.9989286742795965
1887.055141,0.998646217191825
1887.188744,0.998556143365425
1887.322346,0.9988548561781797
1887.455949,0.9989530484366125
1887.589552,0.9989824180879683
1887.723154,0.998553646978187
1887.856757,0.9984947340509638
1887.99036,0.9983659365378894
1888.123962,0.9987920301836244
1888.257565,0.9986398258764871
1888.391168,0.9983729251239052
1888.52477,0.9986718827294075
1888.658373,0.9984179527581938
1888.791976,0.9983371840129555
1888.925579,0.9983899974468927
1889.059181,0.9983612442290146
1889.192784,0.998372525774815
1889.326387,0.9986326356956255
1889.459989,0.9986250461164348
1889.593592,0.9984344267903247
1889.727195,0.9981746679485647
1889.860797,0.99842544092092
1889.9944,0.9983406781992142
1890.128003,0.9982809792116755
1890.261605,0.998316119320606
1890.395208,0.9985107100945165
1890.528811,0.9981755663061701
1890.662413,0.9983547549020174
1890.796016,0.9984624831919081
1890.929619,0.99786328603027
1891.063221,0.9980227573247946
1891.196824,0.9982063105870719
1891.330427,0.9981731706876857
1891.464029,0.9984502021788932
1891.597632,0.9982660051092933
1891.731235,0.9982981497921845
1891.864837,0.9980722604812261
1891.99844,0.9979935156863972
1892.132043,0.9981882432163603
1892.265645,0.9981327454928886
1892.399248,0.9980974122191008
1892.532851,0.997788449090238
1892.666453,0.998035631901405
1892.800056,0.9981156775688719
1892.933659,0.997892923009972
1893.067261,0.9980749552799674
1893.200864,0.9976745081555031
1893.334467,0.9978214764345024
1893.468069,0.9978065092246102
1893.601672,0.997455941615605
1893.735275,0.9978197801394343
1893.868877,0.9975760425409061
1894.00248,0.9976140509121818
1894.136083,0.9979603828516844
1894.269685,0.9974950426548918
1894.403288,0.9978221749097804
1894.536891,0.9977365654398719
1894.670493,0.9975839234227717
1894.804096,0.9973777441351637
1894.937699,0.9979550936756716
1895.071301,0.9977147152483492
1895.204904,0.9973094260996098
1895.338507,0.997637195826643
1895.472109,0.9973835289428555
1895.605712,0.9975101049437558
1895.739315,0.9974579365294831
1895.872917,0.9974842697666048
1896.00652,0.9974257191584466
1896.140123,0.997519282078936
1896.273725,0.9974794818536008
1896.407328,0.9974647192665128
1896.540931,0.9972558720213681
1896.674533,0.9974705045786619
1896.808136,0.9972656451768023
1896.941739,0.9974230261126404
1897.075342,0.9971118786700184
1897.208944,0.9970731914796623
1897.342547,0.997228148693482
1897.47615,0.9970679070057514
1897.609752,0.9972360268269752
1897.743355,0.9968660211962108
1897.876958,0.9969340097772407
1898.01056,0.9970442767763746
1898.144163,0.996811593797335
1898.277766,0.996870905851682
1898.411368,0.9968205651420502
1898.544971,0.9970037976004704
1898.678574,0.9970980189112304
1898.812176,0.9967957446189949
1898.945779,0.9969039028247627
1899.079382,0.996616237870457
1899.212984,0.9968335238936288
1899.346587,0.9967269680854339
1899.48019,0.9968337232603535
1899.613792,0.9966341771241914
1899.747395,0.9964140449489586
1899.880998,0.9967237785642393
1900.0146,0.9965702949208842
1900.148203,0.9964827002418033
1900.281806,0.9967298585978326
1900.415408,0.9965567416570358
1900.549011,0.9967358389949253
1900.682614,0.9966200250193564
1900.816216,0.996516581229585
1900.949819,0.996599594518257
1901.083422,0.9962295261548018
1901.217024,0.9966185300904401
1901.350627,0.9962199623972569
1901.48423,0.9965296356823056
1901.617832,0.9963444976758492
1901.751435,0.9964074686379638
1901.885038,0.9963282573928958
1902.01864,0.9963180948964993
1902.152243,0.9962454659547384
1902.285846,0.9960322922354256
1902.419448,0.9960989290247518
1902.553051,0.9962300242696894
1902.686654,0.9961063001840998
1902.820256,0.9962673835960825
1902.953859,0.9959440476836249
1903.087462,0.9962607086269736
1903.221064,0.9960938489331681
1903.354667,0.9962295261548018
1903.48827,0.9960791068532955
1903.621872,0.9959882685810386
1903.755475,0.9960699429676664
1903.889078,0.9959349846340279
1904.02268,0.9962390900041593
1904.156283,0.9958872804907872
1904.289886,0.9960692457189504
1904.423488,0.9960618748338044
1904.557091,0.9957902857933859
1904.690694,0.9958464499493189
1904.824296,0.9957679803408062
1904.957899,0.9959518160774935
1905.091502,0.9960298021578076
1905.225105,0.9958605910693099
1905.358707,0.9959267184079603
1905.49231,0.9958461511954287
1905.625913,0.996056894536881
1905.759515,0.9958106997034866
1905.893118,0.9957364149961426
1906.026721,0.9955075215066498
1906.160323,0.9957633002422968
1906.293926,0.9957237692239731
1906.427529,0.9955071233037208
1906.561131,0.9957889912668558
1906.694734,0.9957254619558196
1906.828337,0.9956800579099745
1906.961939,0.995743783472877
1907.095542,0.9954880097504442
1907.229145,0.9954241014716959
1907.362747,0.9957217777784261
1907.49635,0.9955557052367277
1907.629953,0.9955191690127893
1907.763555,0.9954671047217429
1907.897158,0.9953760236486835
1908.030761,0.9953549219006615
1908.164363,0.9956561618753382
1908.297966,0.9951918961166304
1908.431569,0.995387769155061
1908.565171,0.9952508132208095
1908.698774,0.9953713453923663
1908.832377,0.9952151838794653
1908.965979,0.9955136936724168
1909.099582,0.9952554909106243
1909.233185,0.9953617898733171
1909.366787,0.995327151885734
1909.50039,0.9951021338559395
1909.633993,0.9951462178569227
1909.767595,0.9954742721106995
1909.901198,0.9949834252524795
1910.034801,0.9951388538021576
1910.168403,0.9948807482612173
1910.302006,0.9953304364707548
1910.435609,0.9948775646479167
1910.569211,0.9950030266190297
1910.702814,0.995212297759617
1910.836417,0.9950577532904635
1910.970019,0.994915470205226
1911.103622,0.9952431498190519
1911.237225,0.9947479405464367
1911.370827,0.9949029343492775
1911.50443,0.9950194443044146
1911.638033,0.9950204393243564
1911.771635,0.9949049241571359
1911.905238,0.9947082508954226
1912.038841,0.9949769578812343
1912.172443,0.9948017578657655
1912.306046,0.9950392453883763
1912.439649,0.9951724900638658
1912.573251,0.9948965669908733
1912.706854,0.9948706005293385
1912.840457,0.9947226742696298
1912.974059,0.9950152652315245
1913.107662,0.9948383672440635
1913.241265,0.9949239270226642
1913.374867,0.9948424460897308
1913.50847,0.9948347858323879
1913.642073,0.9950568577388885
1913.775676,0.994496798399479
1913.909278,0.9948277225304832
1914.042881,0.9946392205381915
1914.176484,0.9946422044603291
1914.310086,0.9949183554642732
1914.443689,0.9946650814941166
1914.577292,0.9948287173587032
1914.710894,0.9948728887343512
1914.844497,0.9947389878552589
1914.9781,0.9951946826578407
1915.111702,0.99469870174205
1915.245305,0.9950894961390893
1915.378908,0.9946537423768206
1915.51251,0.9949161666462989
1915.646113,0.9945718857422697
1915.779716,0.9950899936839617
1915.913318,0.9949449201390009
1916.046921,0.9949390499812891
1916.180524,0.99498541522132
1916.314126,0.9949198478429258
1916.447729,0.9949000491349514
1916.581332,0.994929896584135
1916.714934,0.9951011387543032
1916.848537,0.9946315618456795
1916.98214,0.9948228478865857
1917.115742,0.9947499300443072
1917.249345,0.9950155637361489
1917.382948,0.994651255745573
1917.51655,0.9949611378733734
1917.650153,0.9950049171265763
1917.783756,0.9949419353087178
1917.917358,0.9951931898669363
1918.050961,0.9946917388755079
1918.184564,0.9949500938660374
1918.318166,0.9948830364895698
1918.451769,0.9948928858803854
1918.585372,0.9952193637920154
1918.718974,0.9948619451927647
1918.852577,0.9948090199451045
1918.98618,0.9946940266691383
1919.119782,0.9951590553259346
1919.253385,0.9948134965957668
1919.386988,0.9950277030000758
1919.52059,0.9950021311167088
1919.654193,0.994757589648258
1919.787796,0.9948538868436451
1919.921398,0.9949393484630489
1920.055001,0.9949646202434501
1920.188604,0.994958749969508
1920.322206,0.9948571698668885
1920.455809,0.99466826442747
1920.589412,0.9950537730674108
1920.723014,0.9948682128427625
1920.856617,0.9950184492854677
1920.99022,0.9951624388724747
1921.123822,0.9948588611255149
1921.257425,0.9948153867432059
1921.391028,0.9951607470977667
1921.52463,0.9950878044883836
1921.658233,0.9952644482503504
1921.791836,0.9952933113378625
1921.925439,0.9949292996263761
1922.059041,0.9950880035059645
1922.192644,0.994724464772055
1922.326247,0.9950435240663307
1922.459849,0.995202843287697
1922.593452,0.9949612373694922
1922.727055,0.9950966608092542
1922.860657,0.9947794745559634
1922.99426,0.9948560755246036
1923.127863,0.9951251209807318
1923.261465,0.9949627298124676
1923.395068,0.9951024323866244
1923.528671,0.9949095007303133
1923.662273,0.9947914119812824
1923.795876,0.9950256134440936
1923.929479,0.9948933833269528
1924.063081,0.995175276550739
1924.196684,0.9951628369375298
1924.330287,0.9950271059836331
1924.463889,0.9950142702167568
1924.597492,0.9950219318561347
1924.731095,0.9948538868436451
1924.864697,0.9950136732083738
1924.9983,0.995305852112592
1925.131903,0.9950152652315245
1925.265505,0.9951141746646059
1925.399108,0.9951780630454145
1925.532711,0.9949908876561528
1925.666313,0.9951732862021763
1925.799916,0.9949967581197079
1925.933519,0.9950345687149131
1926.067121,0.9952569837949803
1926.200724,0.9949417363203507
1926.334327,0.9951883134322532
1926.467929,0.995367463451689
1926.601532,0.994972480494998
1926.735135,0.995276491023033
1926.868737,0.9951537809969183
1927.00234,0.9954163371939851
1927.135943,0.9953619889456949
1927.269545,0.9954031977850545
1927.403148,0.9952053312979152
1927.536751,0.9951301961317904
1927.670353,0.9955721320413848
1927.803956,0.9952415574312862
1927.937559,0.9951740823411237
1928.071161,0.9954253955238689
1928.204764,0.9954002115799404
1928.338367,0.9953728384505042
1928.471969,0.9953645768902306
1928.605572,0.9953217771336257
1928.739175,0.9951992605639101
1928.872777,0.9951713953747288
1929.00638,0.9953313322685508
1929.139983,0.9952634529863998
1929.273585,0.9954088715994521
1929.407188,0.9956032939367988
1929.540791,0.994959346944937
1929.674393,0.9953083403803327
1929.807996,0.9954942813446611
1929.941599,0.9953736347490935
1930.075202,0.9955307171021286
1930.208804,0.9954641183249083
1930.342407,0.9953189902365513
1930.47601,0.9953537274754719
1930.609612,0.9953325266668661
1930.743215,0.9953478549058039
1930.876818,0.9956376428429549
1931.01042,0.9954270877484797
1931.144023,0.9955827847201894
1931.277626,0.9953718430781634
1931.411228,0.99540877205857
1931.544831,0.9954354493711356
1931.678434,0.9954465983106024
1931.812036,0.9956437162511
1931.945639,0.9955918445647526
1932.079242,0.9954614305754174
1932.212844,0.9953123216216566
1932.346447,0.9952415574312862
1932.48005,0.9955370885191065
1932.613652,0.9955518225770484
1932.747255,0.9954996570282947
1932.880858,0.995424201014111
1933.01446,0.9956546683922155
1933.148063,0.9956704994272993
1933.281666,0.9956618371316354
1933.415268,0.9955654617304457
1933.548871,0.9955838798618549
1933.682474,0.9956889195019238
1933.816076,0.9954629237686832
1933.949679,0.99568503632271
1934.083282,0.9956711963968928
1934.216884,0.9958992312098573
1934.350487,0.995693400112143
1934.48409,0.9956309720930948
1934.617692,0.9955021457805482
1934.751295,0.9958660683176233
1934.884898,0.9956009044917606
1935.0185,0.9960756205825225
1935.152103,0.9957859043257676
1935.285706,0.9960081885456092
1935.419308,0.9957705693409207
1935.552911,0.9953915516357704
1935.686514,0.9957738553892215
1935.820116,0.9959100865706391
1935.953719,0.9957320337655554
1936.087322,0.9958160770957839
1936.220924,0.995615440371078
1936.354527,0.9954311690079061
1936.48813,0.9957308388878318
1936.621732,0.9962101994894637
1936.755335,0.9957407962460074
1936.888938,0.9959898621635432
1937.02254,0.9960164554478818
1937.156143,0.9956806553181884
1937.289746,0.9960419537955187
1937.423348,0.9959412590441954
1937.556951,0.9955220560225655
1937.690554,0.9959685482085531
1937.824156,0.9960363759761953
1937.957759,0.9956881229511069
1938.091362,0.9956441145086662
1938.224964,0.9956639280236887
1938.358567,0.9960527111067091
1938.49217,0.995746173260825
1938.625773,0.9957915803215989
1938.759375,0.9960893665209333
1938.892978,0.9959997225119873
1939.026581,0.9957342243784394
1939.160183,0.9959390679758358
1939.293786,0.9962808332965464
1939.427389,0.9961453483164054
1939.560991,0.9959233322628741
1939.694594,0.9960587870467784
1939.828197,0.9959954397223885
1939.961799,0.9961708499637421
1940.095402,0.9959965353179748
1940.229005,0.9960314954099104
1940.362607,0.9961103842283029
1940.49621,0.9958821018903931
1940.629813,0.9961518232822132
1940.763415,0.995767880764013
1940.897018,0.996065261449936
1941.030621,0.9963410104762099
1941.164223,0.9960508186083559
1941.297826,0.9962181692029384
1941.431429,0.9962775455752212
1941.565031,0.9959071984355758
1941.698634,0.9962928883675622
1941.832237,0.9961638767921984
1941.965839,0.99659540880875
1942.099442,0.9964502154352806
1942.233045,0.9963876403266303
1942.366647,0.996330648583583
1942.50025,0.9965852435874228
1942.633853,0.9966474324468949
1942.767455,0.9964674541731223
1942.901058,0.9961232341351411
1943.034661,0.9964408488472786
1943.168263,0.9959853802192479
1943.301866,0.9961022161566414
1943.435469,0.9964970496960026
1943.569071,0.9964670555862204
1943.702674,0.9965716901202738
1943.836277,0.9964739312326248
1943.969879,0.9963038476496102
1944.103482,0.9963669156792485
1944.237085,0.9967097248580404
1944.370687,0.996394814343467
1944.50429,0.997139499051598
