nu,[0]Styrene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1783.563671,0.9846047375699009
1783.681674,0.9844639491590397
1783.799676,0.9842286903897334
1783.917678,0.9840594176128625
1784.035681,0.9839413375676934
1784.153683,0.9837406340072887
1784.271685,0.9835143996794121
1784.389688,0.9833600000393513
1784.50769,0.9831063258847142
1784.625693,0.9831004272644548
1784.743695,0.9829018610340119
1784.861697,0.9827279028003667
1784.9797,0.9823574842093027
1785.097702,0.9822730050983145
1785.215704,0.9819813133341714
1785.333707,0.9818163543304755
1785.451709,0.9816789096622206
1785.569711,0.9814541309300551
1785.687714,0.9812166477669917
1785.805716,0.9809792220679004
1785.923718,0.9806839917564488
1786.041721,0.9804182624026366
1786.159723,0.9801084991768847
1786.277726,0.9798811403797159
1786.395728,0.979646976770831
1786.51373,0.9793247259286437
1786.631733,0.9791122355191604
1786.749735,0.9787617760748282
1786.867737,0.978480911751053
1786.98574,0.9781932806468423
1787.103742,0.9778196821754863
1787.221744,0.9776407575457512
1787.339747,0.9772830065009241
1787.457749,0.977020152727593
1787.575752,0.9765991477748519
1787.693754,0.9762857097579093
1787.811756,0.9759333342242974
1787.929759,0.9754776797608129
1788.047761,0.9752494446882938
1788.165763,0.9749383897313416
1788.283766,0.974548492360122
1788.401768,0.9741870019300775
1788.51977,0.973724372987233
1788.637773,0.9733729219293173
1788.755775,0.9730060295013182
1788.873777,0.9725011703942777
1788.99178,0.9721627988670412
1789.109782,0.9716953010030358
1789.227785,0.9712474527062372
1789.345787,0.9708619439960551
1789.463789,0.9705183196929706
1789.581792,0.9700884752949105
1789.699794,0.9697228208699142
1789.817796,0.9692884823452586
1789.935799,0.9688097720861492
1790.053801,0.9685288579867574
1790.171803,0.9681483009299283
1790.289806,0.967476639102695
1790.407808,0.9671767678270223
1790.525811,0.9666865334906395
1790.643813,0.9662120069085048
1790.761815,0.9658565063060853
1790.879818,0.9652906801966319
1790.99782,0.9648313111713598
1791.115822,0.9646576571646784
1791.233825,0.964300799854201
1791.351827,0.964038545704822
1791.469829,0.9637792542122966
1791.587832,0.9631674486546943
1791.705834,0.9629064656409044
1791.823836,0.9626108987277953
1791.941839,0.9622875157971975
1792.059841,0.9619517360511581
1792.177844,0.9616843506368306
1792.295846,0.9613805063919484
1792.413848,0.9610661863604841
1792.531851,0.9609652797086082
1792.649853,0.960833636483055
1792.767855,0.9605415874512662
1792.885858,0.960178571345576
1793.00386,0.9600278351429763
1793.121862,0.9599059193497299
1793.239865,0.9596928438878856
1793.357867,0.9595124385918639
1793.47587,0.9594049792165789
1793.593872,0.9591555663470607
1793.711874,0.9591929741435955
1793.829877,0.9591929741435955
1793.947879,0.9591277512389577
1794.065881,0.9591613212977236
1794.183884,0.9592179134851333
1794.301886,0.9592025661212967
1794.419888,0.9592629977865398
1794.537891,0.959486532105761
1794.655893,0.9593896288597146
1794.773895,0.9595086005497856
1794.891898,0.9594663831001521
1795.0099,0.9596323851431912
1795.127903,0.9596630938708527
1795.245905,0.9599318371594412
1795.363907,0.9598723232304881
1795.48191,0.9598531259759967
1795.599912,0.9599318371594412
1795.717914,0.9597792201307082
1795.835917,0.9598060943251088
1795.953919,0.9599481561393838
1796.071921,0.959898240133092
1796.189924,0.960128643358005
1796.307926,0.9600239950393159
1796.425929,0.9602333030839825
1796.543931,0.9603504586933055
1796.661933,0.9598368086115531
1796.779936,0.959408816844171
1796.897938,0.9588352618817241
1797.01594,0.9582438429966313
1797.133943,0.9575110667793786
1797.251945,0.9566219520560747
1797.369947,0.955990789874149
1797.48795,0.956625778551536
1797.605952,0.958485350873781
1797.723954,0.9595536985138052
1797.841957,0.9594644641693049
1797.959959,0.9586061276367673
1798.077962,0.9574105333954618
1798.195964,0.9570783695741295
1798.313966,0.957508194250487
1798.431969,0.9587547231024022
1798.549971,0.9594347212319335
1798.667973,0.9595373862395853
1798.785976,0.9592351795629702
1798.903978,0.958509313307082
1799.02198,0.9576489583009461
1799.139983,0.9566573477231166
1799.257985,0.9546619311209621
1799.375988,0.9531585688781308
1799.49399,0.9529107798641901
1799.611992,0.9533625666388525
1799.729995,0.9546266092829687
1799.847997,0.9562441610036575
1799.965999,0.9571884399155539
1800.084002,0.9580962848070821
1800.202004,0.9591085688757571
1800.320006,0.9597110782251451
1800.438009,0.9599692752311281
1800.556011,0.9600374354693293
1800.674013,0.9598809621202722
1800.792016,0.9597312323694056
1800.910018,0.959451991212345
1801.028021,0.9588879992713926
1801.146023,0.959091305076892
1801.264025,0.9594443156271177
1801.382028,0.9597456284458614
1801.50003,0.9598771226041027
1801.618032,0.9597945767210826
1801.736035,0.9595172361660508
1801.854037,0.9593541321001409
1801.972039,0.9589052594107202
1802.090042,0.9585888728817632
1802.208044,0.9581882664654725
1802.326047,0.9577868696803225
1802.444049,0.9575330897871781
1802.562051,0.9570008493658049
1802.680054,0.9566238653018921
1802.798056,0.9562078244159389
1802.916058,0.9558254177726
1803.034061,0.9555243801819113
1803.152063,0.9551393814391553
1803.270065,0.954888212811959
1803.388068,0.9546352009611148
1803.50607,0.9543412185948271
1803.624072,0.9541045713180909
1803.742075,0.9538775214501232
1803.860077,0.953776415791544
1803.97808,0.9534521869322045
1804.096082,0.9533959349126263
1804.214084,0.9530642108506112
1804.332087,0.9527783344709571
1804.450089,0.9527497515496689
1804.568091,0.9527364131465162
1804.686094,0.9524954013232715
1804.804096,0.9523392048859124
1804.922098,0.952258259493725
1805.040101,0.9523382525471836
1805.158103,0.9522430234834615
1805.276106,0.9520621144958976
1805.394108,0.9520935330640795
1805.51211,0.9520763955347227
1805.630113,0.9519297870589527
1805.748115,0.9519564414661503
1805.866117,0.9519059891117517
1805.98412,0.9520287929050215
1806.102122,0.951986904559684
1806.220124,0.9519316909204306
1806.338127,0.9519650091126778
1806.456129,0.9518602987208525
1806.574131,0.951796526217241
1806.692134,0.9518022370135306
1806.810136,0.951828887849277
1806.928139,0.9517042064317799
1807.046141,0.9515567037115391
1807.164143,0.9511780594986585
1807.282146,0.9512275220437675
1807.400148,0.9509964018381531
1807.51815,0.9509754801474521
1807.636153,0.9507567809383913
1807.754155,0.9505856601191581
1807.872157,0.950364199461519
1807.99016,0.9501133364282385
1808.108162,0.9497001270064572
1808.226165,0.9495291963678151
1808.344167,0.9492500758168144
1808.462169,0.9488628607831195
1808.580172,0.9484397623051842
1808.698174,0.9480130604272701
1808.816176,0.947507904102182
1808.934179,0.9469850240672842
1809.052181,0.9465485645828301
1809.170183,0.9460110776588839
1809.288186,0.9454549866519987
1809.406188,0.9449039470384356
1809.52419,0.9443248984154363
1809.642193,0.9434602928582874
1809.760195,0.9429726499534323
1809.878198,0.9421573312873825
1809.9962,0.9413483656402954
1810.114202,0.9407235177979517
1810.232205,0.9398481117676195
1810.350207,0.9390824476070555
1810.468209,0.9383267904295528
1810.586212,0.9376223715523364
1810.704214,0.9367198758299673
1810.822216,0.9357302860115689
1810.940219,0.9348557870861048
1811.058221,0.9339634259796872
1811.176224,0.9328815894143673
1811.294226,0.9320554223721906
1811.412228,0.930984174721922
1811.530231,0.929937406442918
1811.648233,0.9289289715317963
1811.766235,0.9279745232195479
1811.884238,0.9270831680674833
1812.00224,0.9259676316208292
1812.120242,0.92491262998597
1812.238245,0.9238930137768077
1812.356247,0.9228136138758668
1812.474249,0.9219023242765487
1812.592252,0.9209016817995955
1812.710254,0.919972960621287
1812.828257,0.9188953838947457
1812.946259,0.9179769478054319
1813.064261,0.9170190799659366
1813.182264,0.9159715259487043
1813.300266,0.9149260835273125
1813.418268,0.9139065094623507
1813.536271,0.9129802779404999
1813.654273,0.9119610483157592
1813.772275,0.9110404326461334
1813.890278,0.9101007238927604
1814.00828,0.9089783522452081
1814.126283,0.907979933767535
1814.244285,0.9068529227085372
1814.362287,0.9058822031414325
1814.48029,0.9052401602904911
1814.598292,0.9048102733205913
1814.716294,0.9040415113583886
1814.834297,0.9033818018783537
1814.952299,0.9026052275035824
1815.070301,0.9018293206956784
1815.188304,0.9009819994376069
1815.306306,0.9001444756870385
1815.424308,0.8994156538744144
1815.542311,0.8984807478297944
1815.660313,0.8976096440580306
1815.778316,0.8967393848472471
1815.896318,0.89574455636202
1816.01432,0.8949119011692815
1816.132323,0.8941157839019752
1816.250325,0.8933739756943287
1816.368327,0.8925435241167713
1816.48633,0.8913304899741585
1816.604332,0.8900211967202091
1816.722334,0.8890427116692589
1816.840337,0.8876835163699538
1816.958339,0.8856973306517799
1817.076342,0.883574205827105
1817.194344,0.8813504019980821
1817.312346,0.8794399452210285
1817.430349,0.8785170179001839
1817.548351,0.8787894003928379
1817.666353,0.8792728675043222
1817.784356,0.878139336789745
1817.902358,0.8775248543479381
1818.02036,0.8802405998137676
1818.138363,0.8818352780478719
1818.256365,0.8817118297505276
1818.374367,0.8811917732027423
1818.49237,0.8812710840312644
1818.610372,0.8814297271038382
1818.728375,0.881509059349175
1818.846377,0.8813768429067538
1818.964379,0.8806896370144258
1819.082382,0.8795718711070057
1819.200384,0.8785697305026201
1819.318386,0.8781217741786358
1819.436389,0.8779988457354426
1819.554391,0.8787191000528576
1819.672393,0.8794927132007654
1819.790396,0.8798445806548449
1819.908398,0.879914971036875
1820.026401,0.8792201127149315
1820.144403,0.8778671557855755
1820.262405,0.8770072673870406
1820.380408,0.876998497358217
1820.49841,0.8758153481921612
1820.616412,0.8745288454415074
1820.734415,0.8748699782077952
1820.852417,0.8759204523400671
1820.970419,0.8767266699594596
1821.088422,0.8776828230384763
1821.206424,0.8786488053366794
1821.324426,0.878921228689772
1821.442429,0.878306199115154
1821.560431,0.8772528638038027
1821.678434,0.8760606108248212
1821.796436,0.8753512890441565
1821.914438,0.874974968904496
1822.032441,0.8746687812513444
1822.150443,0.8746600346072652
1822.268445,0.8748437325021365
1822.386448,0.8750099686032414
1822.50445,0.8755088664577262
1822.622452,0.8767354372699957
1822.740455,0.8772002302109981
1822.858457,0.8766916015940333
1822.97646,0.8759204523400671
1823.094462,0.8759379709242991
1823.212464,0.8764899857123818
1823.330467,0.8764023410961144
1823.448469,0.8758416230467279
1823.566471,0.8751412299428863
1823.684474,0.8741878456910588
1823.802476,0.8726942618530575
1823.920478,0.8712467911114845
1824.038481,0.8711161138938541
1824.156483,0.8725633675310992
1824.274485,0.8735761283251315
1824.392488,0.8744326525592144
1824.51049,0.875149981398943
1824.628493,0.8763848132245717
1824.746495,0.8769809575636683
1824.864497,0.8771651429035405
1824.9825,0.8769371096119981
1825.100502,0.8765162808063776
1825.218504,0.8761219372139776
1825.336507,0.8757890741258284
1825.454509,0.8757540432634853
1825.572511,0.8759554898589064
1825.690514,0.8761745061072614
1825.808516,0.876621469071244
1825.926519,0.8772528638038027
1826.044521,0.8780076257678001
1826.162523,0.8785521592837228
1826.280526,0.8790179153425962
1826.398528,0.8795982586589502
1826.51653,0.8801085736260071
1826.634533,0.8807424799779198
1826.752535,0.8813768429067538
1826.870537,0.8822321932222097
1826.98854,0.8829117736158655
1827.106542,0.8836360581863203
1827.224544,0.8841487157563921
1827.342547,0.8848120760222141
1827.460549,0.8853077095492216
1827.578552,0.885803620708734
1827.696554,0.8864239003157645
1827.814556,0.8870002631485976
1827.932559,0.8875503738284386
1828.050561,0.8881807583538819
1828.168563,0.8888204787716112
1828.286566,0.889567401637464
1828.404568,0.8902615348875161
1828.52257,0.8909562097727136
1828.640573,0.8917762666540285
1828.758575,0.8925881524086752
1828.876578,0.8933114417047453
1828.99458,0.894196257943804
1829.112582,0.8951088034459951
1829.230585,0.8959326824714061
1829.348587,0.8969546281277709
1829.466589,0.8977173636783655
1829.584592,0.8986964090875893
1829.702594,0.8998204819981542
1829.820596,0.9008828968684099
1829.938599,0.9017752125596971
1830.056601,0.9027947945051966
1830.174603,0.9038697597881463
1830.292606,0.9047650339379192
1830.410608,0.9060153776133781
1830.528611,0.9070778501232155
1830.646613,0.9083441067327753
1830.764615,0.909546641287188
1830.882618,0.9107070528600073
1831.00062,0.9119847596112609
1831.118622,0.9132934838875827
1831.236625,0.9145089723418021
1831.354627,0.9157590452034037
1831.472629,0.916941136656777
1831.590632,0.9184186009263868
1831.708634,0.9196574640065565
1831.826637,0.9210554852226844
1831.944639,0.9224694685849779
1832.062641,0.9237119484910851
1832.180644,0.9252586120041892
1832.298646,0.9266392015684441
1832.416648,0.9277490528061703
1832.534651,0.9291714536359041
1832.652653,0.9306807233462243
1832.770655,0.9318811443037143
1832.888658,0.9333770810797409
1833.00666,0.9347781972757984
1833.124662,0.9361832890878997
1833.242665,0.9375051760807619
1833.360667,0.9388758721927107
1833.47867,0.9402720788634206
1833.596672,0.9416195130129473
1833.714674,0.9429651062024078
1833.832677,0.9442625750288354
1833.950679,0.9456015435327946
1834.068681,0.9469102152053719
1834.186684,0.9481647546521528
1834.304686,0.9494608327267972
1834.422688,0.9506721673502483
1834.540691,0.9519231235737655
1834.658693,0.9532605623015515
1834.776696,0.9544127968703735
1834.894698,0.9555721575953459
1835.0127,0.9567157056012249
1835.130703,0.9578376337296509
1835.248705,0.958939780621437
1835.366707,0.9600470358916859
1835.48471,0.9611892107057285
1835.602712,0.9621835943573501
1835.720714,0.9631144759017823
1835.838717,0.9642255873251392
1835.956719,0.9652974372550429
1836.074721,0.9661144244238055
1836.192724,0.9670268670456199
1836.310726,0.9680776286835288
1836.428729,0.9688737156412209
1836.546731,0.9697751873161226
1836.664733,0.9706289650880833
1836.782736,0.9714543504474908
1836.900738,0.9723465550004347
1837.01874,0.973163669246572
1837.136743,0.9738422007648012
1837.254745,0.9744870977390542
1837.372747,0.9753177145388389
1837.49075,0.9760114120141052
1837.608752,0.9765571549143506
1837.726755,0.9772996204532529
1837.844757,0.9778851982889574
1837.962759,0.9785200517703182
1838.080762,0.9790926534702712
1838.198764,0.9798076520500342
1838.316766,0.980191811940057
1838.434769,0.9808948614823597
1838.552771,0.9814649269848734
1838.670773,0.981856609626231
1838.788776,0.9822965799333337
1838.906778,0.9828006273559493
1839.02478,0.9832469201415656
1839.142783,0.9837790006401596
1839.260785,0.9840417047027621
1839.378788,0.9844186648589253
1839.49679,0.9848272833873217
1839.614792,0.985144448833469
1839.732795,0.9856676994465425
1839.850797,0.985968373945404
1839.968799,0.9863815812549732
1840.086802,0.9866548467985113
1840.204804,0.9870634064711027
1840.322806,0.9872401066350539
1840.440809,0.9875274353103793
1840.558811,0.9878474460383584
1840.676814,0.9881171652061181
1840.794816,0.988356318496479
1840.912818,0.9887517401029265
1841.030821,0.9887695377944271
1841.148823,0.9890929183031175
1841.266825,0.9892590998722534
1841.384828,0.9894203622480592
1841.50283,0.9896182661102353
1841.620832,0.9898577827109738
1841.738835,0.9900687438815838
1841.856837,0.9902201369662297
1841.974839,0.9903957185613623
1842.092842,0.9906372064737279
1842.210844,0.9908168252812145
1842.328847,0.9909432615745843
1842.446849,0.9910158012762523
1842.564851,0.991209365563179
1842.682854,0.9912866829090301
1842.800856,0.9915187702862668
1842.918858,0.9915122262839781
1843.036861,0.9916984497659118
1843.154863,0.9917613254407648
1843.272865,0.9918246018318234
1843.390868,0.9920232841969449
1843.50887,0.9920377678426245
1843.626873,0.9920648508433679
1843.744875,0.9923028757510314
1843.862877,0.9923298667563277
1843.98088,0.9924415101461608
1844.098882,0.9923840494462266
1844.216884,0.9926742649697265
1844.334887,0.992688460313212
1844.452889,0.9927055347015687
1844.570891,0.9927770120732218
1844.688894,0.9929238546520485
1844.806896,0.9927932937497291
1844.924898,0.9928694439156813
1845.042901,0.9928912872837236
1845.160903,0.9930160022613431
1845.278906,0.9931280207841241
1845.396908,0.9931310001726555
1845.51491,0.9931201751037504
1845.632913,0.9931396404499422
1845.750915,0.9930960425767067
1845.868917,0.9932414424803532
1845.98692,0.993232503347597
1846.104922,0.9932158171817049
1846.222924,0.9932248554867655
1846.340927,0.9933310368991125
1846.458929,0.993242237073825
1846.576932,0.9931596027573357
1846.694934,0.9932663731534381
1846.812936,0.9933637180278281
1846.930939,0.9933486190140668
1847.048941,0.9932764051944687
1847.166943,0.9933757378015357
1847.284946,0.9931766852494122
1847.402948,0.993306104602988
1847.52095,0.9933822941030409
1847.638953,0.9932706442080255
1847.756955,0.9932622014434315
1847.874957,0.9932568378420253
1847.99296,0.9932818682297205
1848.110962,0.9932602149210151
1848.228965,0.9931038880664327
1848.346967,0.9932102551887023
1848.464969,0.9930631716417144
1848.582972,0.9930280178276645
1848.700974,0.9930103420862617
1848.818976,0.9930599938446496
1848.936979,0.9930326850703163
1849.054981,0.9930395370194824
1849.172983,0.9930436084899308
1849.290986,0.9928767911767511
1849.408988,0.992799250527362
1849.526991,0.9929125353846253
1849.644993,0.9927720482005711
1849.762995,0.9927285657371329
1849.880998,0.9926369411190564
1849.999,0.9926360477462115
1850.117002,0.9926857800579876
1850.235005,0.9926374374376511
1850.353007,0.9925285510832899
1850.471009,0.9924048897300872
1850.589012,0.9924619546518475
1850.707014,0.9923959581262719
1850.825017,0.9924469685894773
1850.943019,0.9923413778495463
1851.061021,0.9922900751264984
1851.179024,0.9922423471217525
1851.297026,0.9922288527175938
1851.415028,0.9920309228056418
1851.533031,0.9919589039749613
1851.651033,0.9918912546845773
1851.769035,0.991984100051111
1851.887038,0.9918227173668701
1852.00504,0.9917604328559736
1852.123042,0.9917213582646935
1852.241045,0.9914909090002746
1852.359047,0.9914964613649117
1852.47705,0.9914577937569417
1852.595052,0.9912738953933002
1852.713054,0.991306211449039
1852.831057,0.9911300719857192
1852.949059,0.9910576230254988
1853.067061,0.9909867649386593
1853.185064,0.9907962165055807
1853.303066,0.9908001796983731
1853.421068,0.9906175920512231
1853.539071,0.9904317696216433
1853.657073,0.990381357927558
1853.775076,0.9903686811273082
1853.893078,0.9901839945908328
1854.01108,0.9900826049410254
1854.129083,0.9900821098998467
1854.247085,0.989918165877387
1854.365087,0.9898082910591398
1854.48309,0.9897281198345425
1854.601092,0.9895875884194926
1854.719094,0.9895509743560854
1854.837097,0.9894114575048704
1854.955099,0.9893768287098651
1855.073101,0.989224476409672
1855.191104,0.9889851130505155
1855.309106,0.9890909401192591
1855.427109,0.9888535867771708
1855.545111,0.9888773195480456
1855.663113,0.988540169869367
1855.781116,0.9884848131698563
1855.899118,0.9882733000525488
1856.01712,0.9882584760642281
1856.135123,0.9881804067283985
1856.253125,0.9879808144457385
1856.371127,0.9878919001736406
1856.48913,0.9877387887955521
1856.607132,0.9877091570763662
1856.725135,0.9874336246601013
1856.843137,0.9872549153477185
1856.961139,0.9871601434249702
1857.079142,0.9869350965685858
1857.197144,0.9868344343225977
1857.315146,0.9866193278633713
1857.433149,0.9864249829993798
1857.551151,0.986233635114023
1857.669153,0.9862316626487252
1857.787156,0.9859240063668544
1857.905158,0.9857850008820737
1858.02316,0.9855592819626744
1858.141163,0.9853109523144696
1858.259165,0.9853208054732585
1858.377168,0.9850331338001685
1858.49517,0.9849730486116236
1858.613172,0.9846972947653524
1858.731175,0.9844915145355295
1858.849177,0.9842936516269963
1858.967179,0.9842906987504708
1859.085182,0.9840013598199451
1859.203184,0.9838016278173858
1859.321186,0.9837681791306709
1859.439189,0.9834799772778189
1859.557191,0.9833393496961799
1859.675194,0.9830424260502989
1859.793196,0.9828851518444028
1859.911198,0.9827308509884973
1860.029201,0.9825755917798417
1860.147203,0.9823594489262357
1860.265205,0.9821433536188274
1860.383208,0.9818899933184779
1860.50121,0.9817456660977707
1860.619212,0.9815149829725666
1860.737215,0.9814295948834837
1860.855217,0.9811567953769944
1860.973219,0.980962545562876
1861.091222,0.9806732042918707
1861.209224,0.9804378709639696
1861.327227,0.9802908163126995
1861.445229,0.9799859932712661
1861.563231,0.9797792380401299
1861.681234,0.9795617511912185
1861.799236,0.9792786987481723
1861.917238,0.97910048624283
1862.035241,0.9788802134150477
1862.153243,0.9784906966090947
1862.271245,0.9782666478941282
1862.389248,0.9781639352886055
1862.50725,0.9778147930892982
1862.625253,0.9775928543222699
1862.743255,0.9772781200981077
1862.861257,0.9770836611015201
1862.97926,0.9768150000373066
1863.097262,0.9766889990295415
1863.215264,0.9762290868288241
1863.333267,0.9759635886265992
1863.451269,0.975731336931554
1863.569271,0.9755362101774935
1863.687274,0.9752709004120891
1863.805276,0.9750514891441896
1863.923278,0.9747648661420271
1864.041281,0.9745104857100545
1864.159283,0.974312680159398
1864.277286,0.9739317983686983
1864.395288,0.9736834774223805
1864.51329,0.9734225652142288
1864.631293,0.973122797230782
1864.749295,0.9729223545808542
1864.867297,0.9726412206461906
1864.9853,0.9723028003899457
1865.103302,0.9720782243825831
1865.221304,0.9718284323785642
1865.339307,0.9716593489420159
1865.457309,0.971357209869556
1865.575312,0.9712095747942058
1865.693314,0.9708134021124125
1865.811316,0.9706823511492664
1865.929319,0.9703378200724928
1866.047321,0.970288334105572
1866.165323,0.9700399720837362
1866.283326,0.9697858549018546
1866.401328,0.969511444335844
1866.51933,0.9692196653060459
1866.637333,0.9690956131283954
1866.755335,0.9688930933093098
1866.873337,0.9686499316609527
1866.99134,0.9684358836792288
1867.109342,0.9683448549845787
1867.227345,0.9682151054674225
1867.345347,0.9680127696552087
1867.463349,0.9678249933927819
1867.581352,0.96780079807039
1867.699354,0.9675501701214101
1867.817356,0.9674901838704556
1867.935359,0.9673160513097595
1868.053361,0.9672512433054141
1868.171363,0.9670790879063909
1868.289366,0.9671777350042738
1868.407368,0.9670916600162522
1868.525371,0.9671903083965557
1868.643373,0.9669059962418217
1868.761375,0.9669611114543762
1868.879378,0.96709746258362
1868.99738,0.9672183573222066
1869.115382,0.9671999803479994
1869.233385,0.9673895701233386
1869.351387,0.9675308193115164
1869.469389,0.9673760267641606
1869.587392,0.967635318282845
1869.705394,0.9677427317645123
1869.823396,0.9680592353833207
1869.941399,0.9681289381575381
1870.059401,0.9683371082567257
1870.177404,0.9684930230819617
1870.295406,0.9686906158124436
1870.413408,0.9690423143354036
1870.531411,0.9691663596903719
1870.649413,0.9694523059414789
1870.767415,0.9697470642434769
1870.885418,0.9701049669391691
1871.00342,0.970392160511935
1871.121422,0.9706309063479548
1871.239425,0.9710231204560346
1871.357427,0.9712328841037114
1871.47543,0.971636029397477
1871.593432,0.9718148268757496
1871.711434,0.9722007139555363
1871.829437,0.9723728087118432
1871.947439,0.9727832366313196
1872.065441,0.9730683038799651
1872.183444,0.9731928645945774
1872.301446,0.9733446945238807
1872.419448,0.973426458912277
1872.537451,0.973799352650633
1872.655453,0.9739093981949387
1872.773455,0.9739756262857455
1872.891458,0.9739035547560799
1873.00946,0.9737964312569571
1873.127463,0.9737896147057963
1873.245465,0.9736669249439607
1873.363467,0.9735043361440378
1873.48147,0.9731412867395791
1873.599472,0.9729262462780559
1873.717474,0.9725741107172853
1873.835477,0.9722658535855246
1873.953479,0.9717400000149513
1874.071481,0.9711289677447367
1874.189484,0.9707017649904272
1874.307486,0.9699070857104851
1874.425489,0.9693010831774342
1874.543491,0.9686857723714732
1874.661493,0.9679566265427347
1874.779496,0.9671467858119434
1874.897498,0.9664081678555697
1875.0155,0.9656894275832205
1875.133503,0.964830346340531
1875.251505,0.9640404737838414
1875.369507,0.9632917052699501
1875.48751,0.9625800956718875
1875.605512,0.9618940206784735
1875.723514,0.9612555350494307
1875.841517,0.9605656012911242
1875.959519,0.9599990347399302
1876.077522,0.9593522133937954
1876.195524,0.958818961820823
1876.313526,0.9582256365365763
1876.431529,0.9577667563672497
1876.549531,0.9571884399155539
1876.667533,0.9566879612480576
1876.785536,0.956225036311685
1876.903538,0.9558579163892776
1877.02154,0.9553008136352549
1877.139543,0.9551040419358269
1877.257545,0.9547316239856926
1877.375548,0.9544719722981988
1877.49355,0.9543049543175461
1877.611552,0.9540072576148997
1877.729555,0.953640035515508
1877.847557,0.9535570724413642
1877.965559,0.9533711469405636
1878.083562,0.9531242557872905
1878.201564,0.9529860627894358
1878.319566,0.9529088740445363
1878.437569,0.9527345076755954
1878.555571,0.952534454435309
1878.673573,0.9523896802013554
1878.791576,0.9523373002094073
1878.909578,0.9522182654867063
1879.027581,0.9521201920562296
1879.145583,0.9520202246844425
1879.263585,0.9519888085353971
1879.381588,0.9519354986548098
1879.49959,0.9518583950021589
1879.617592,0.9517917672465074
1879.735595,0.9517194338209016
1879.853597,0.9517536963372407
1879.971599,0.9517508410804346
1880.089602,0.9518250805413402
1880.207604,0.9517689245182073
1880.325607,0.951732757986244
1880.443609,0.9517603586364332
1880.561611,0.9517622621590539
1880.679614,0.951778442255041
1880.797616,0.9518022370135306
1880.915618,0.9520059444881739
1881.033621,0.9521611341047357
1881.151623,0.9522392145189855
1881.269625,0.9523811087328052
1881.387628,0.9526944936665731
1881.50563,0.9528564654977121
1881.623632,0.9530603986013924
1881.741635,0.9532510297435914
1881.859637,0.9535008142337236
1881.97764,0.9537163297700787
1882.095642,0.9539023225880943
1882.213644,0.9541465528428156
1882.331647,0.9544528830496459
1882.449649,0.95464188343091
1882.567651,0.9548347405692783
1882.685654,0.9551680360504154
1882.803656,0.9554049470991118
1882.921658,0.955803434040805
1883.039661,0.9559879219060813
1883.157663,0.9561466290734482
1883.275666,0.9564507320513043
1883.393668,0.9567224026346037
1883.51167,0.9571262246889761
1883.629673,0.9573990445379943
1883.747675,0.9576144835589964
1883.865677,0.9578309288896818
1883.98368,0.9580953267112763
1884.101682,0.9584000494735219
1884.219684,0.9585773698843066
1884.337687,0.9589225198607332
1884.455689,0.9590692462305529
1884.573691,0.9592198319228786
1884.691694,0.9595162766492943
1884.809696,0.9598281701191489
1884.927699,0.9600211149716509
1885.045701,0.9603667847898748
1885.163703,0.9607519690948672
1885.281706,0.9609345293116666
1885.399708,0.9612545737943763
1885.51771,0.9615776095981471
1885.635713,0.9617949506965353
1885.753715,0.9620508221828196
1885.871717,0.9621143196324764
1885.98972,0.9622191958089641
1886.107722,0.9623048371283733
1886.225725,0.9623029125206237
1886.343727,0.9623789374536581
1886.461729,0.9627514501790158
1886.579732,0.9627427854549555
1886.697734,0.96271197817874
1886.815736,0.962707164630883
1886.933739,0.9626571051598797
1887.051741,0.9626696197835917
1887.169743,0.9625156049659402
1887.287746,0.962096039634064
1887.405748,0.9618642024260178
1887.52375,0.9616189583243511
1887.641753,0.9614564584520202
1887.759755,0.9611094353119645
1887.877758,0.9611238520616195
1887.99576,0.9611738318013887
1888.113762,0.9614506897305757
1888.231765,0.9622028382216753
1888.349767,0.9631838226404998
1888.467769,0.964057826668545
1888.585772,0.9650503527392731
1888.703774,0.9658072488803388
1888.821776,0.9662835092425698
1888.939779,0.9667774062957426
1889.057781,0.967369255155674
1889.175784,0.9680505228894085
1889.293786,0.9688165537782897
1889.411788,0.9691789589349428
1889.529791,0.9692419576147084
1889.647793,0.9694057733475848
1889.765795,0.969421283964043
1889.883798,0.9694290393653363
1890.0018,0.9692700660390494
1890.119802,0.9692264498674489
1890.237805,0.9692119115797383
1890.355807,0.9692051271201029
1890.473809,0.9692981752785466
1890.591812,0.9690946440332668
1890.709814,0.9689115024529691
1890.827817,0.9687623015703541
1890.945819,0.9685540400644306
1891.063821,0.968340013272408
1891.181824,0.9680321301042056
1891.299826,0.9678801609896669
1891.417828,0.9675685537492863
1891.535831,0.9675017938223216
1891.653833,0.9674534199419876
1891.771835,0.9672744576138241
1891.889838,0.9671090678228023
1892.00784,0.967088758745624
1892.125843,0.9668779563745108
1892.243845,0.9669185661014769
1892.361847,0.9668586190087576
1892.47985,0.9669088969641616
1892.597852,0.9667561374267625
1892.715854,0.9669669132384503
1892.833857,0.9670616806394744
1892.951859,0.9670829562304791
1893.069861,0.967209652396163
1893.187864,0.9673421691957348
1893.305866,0.9674601921396299
1893.423868,0.96780079807039
1893.541871,0.9679450111329088
1893.659873,0.9681647595909423
1893.777876,0.9685462916631037
1893.895878,0.968799115237269
1894.01388,0.9690549119673744
